   PIQUANT 0.0.0-main  ps__0661_0725638583_PTFE_shot_3.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0091291, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0173929, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0256567, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0339206, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0421844, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0504482, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0587121, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0669759, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0752397, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0835035, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0917673, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.100031, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.108295, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.116559, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.124823, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.133086, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.14135, 0, 2.01793e-28, 0, 1.41421, -2.01793e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.92063e-31, 0, 1.01394e-33, 7.6594e-34, 2.01099e-28, 0, 0
0.149614, 0, 2.39508e-27, 0, 1.41421, -2.39508e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.21362e-30, 0, 1.20337e-32, 1.4403e-31, 2.38671e-27, 0, 0
0.157878, 0, 1.78746e-26, 0, 1.41421, -1.78746e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.12965e-29, 0, 8.9805e-32, 1.66931e-30, 1.78115e-26, 0, 0
0.166142, 0, 1.06638e-25, 0, 1.41421, -1.06638e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6568e-28, 0, 5.36138e-31, 1.23661e-29, 1.06259e-25, 0, 0
0.174406, 0, 5.53613e-25, 0, 1.41421, -5.53613e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89841e-27, 0, 2.78867e-30, 7.35215e-29, 5.51638e-25, 0, 0
0.182669, 0, 2.60486e-24, 0, 1.41421, -2.60486e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.93227e-27, 0, 1.31581e-29, 3.80936e-28, 2.59554e-24, 0, 0
0.190933, 0, 1.13651e-23, 0, 1.41421, -1.13651e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.89712e-26, 0, 5.76052e-29, 1.79003e-27, 1.13242e-23, 0, 0
0.199197, 0, 4.66407e-23, 0, 1.41421, -4.66407e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59931e-25, 0, 2.37311e-28, 7.80317e-27, 4.64727e-23, 0, 0
0.207461, 0, 1.81774e-22, 0, 1.41421, -1.81774e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.233e-25, 0, 9.28741e-28, 3.20047e-26, 1.81118e-22, 0, 0
0.215725, 0, 6.77405e-22, 0, 1.41421, -6.77405e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32279e-24, 0, 3.47653e-27, 1.24688e-25, 6.74954e-22, 0, 0
0.223989, 0, 2.42622e-21, 0, 1.41421, -2.42622e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.31931e-24, 0, 1.25108e-26, 4.64579e-25, 2.41742e-21, 0, 0
0.232252, 0, 8.38468e-21, 0, 1.41421, -8.38468e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87502e-23, 0, 4.3453e-26, 1.66388e-24, 8.35423e-21, 0, 0
0.240516, 0, 2.80464e-20, 0, 1.41421, -2.80464e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.61674e-23, 0, 1.4612e-25, 5.75069e-24, 2.79443e-20, 0, 0
0.24878, 0, 9.10324e-20, 0, 1.41421, -9.10324e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12137e-22, 0, 4.76933e-25, 1.92399e-23, 9.07005e-20, 0, 0
0.257044, 0, 2.8731e-19, 0, 1.41421, -2.8731e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.85136e-22, 0, 1.51416e-24, 6.24695e-23, 2.8626e-19, 0, 0
0.265308, 0, 8.83261e-19, 0, 1.41421, -8.83261e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02854e-21, 0, 4.68387e-24, 1.97251e-22, 8.80031e-19, 0, 0
0.273571, 0, 2.64878e-18, 0, 1.41421, -2.64878e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.08213e-21, 0, 1.41384e-23, 6.06748e-22, 2.63908e-18, 0, 0
0.281835, 0, 7.75818e-18, 0, 1.41421, -7.75818e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6601e-20, 0, 4.16967e-23, 1.82083e-21, 7.72972e-18, 0, 0
0.290099, 0, 2.2217e-17, 0, 1.41421, -2.2217e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.61766e-20, 0, 1.20275e-22, 5.33757e-21, 2.21354e-17, 0, 0
0.298363, 0, 6.22614e-17, 0, 1.41421, -6.22614e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13477e-19, 0, 3.39643e-22, 1.52999e-20, 6.20323e-17, 0, 0
0.306627, 0, 1.70883e-16, 0, 1.41421, -1.70883e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.85907e-19, 0, 9.39717e-22, 4.29244e-20, 1.70253e-16, 0, 0
0.314891, 0, 4.59647e-16, 0, 1.41421, -4.59647e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57597e-18, 0, 2.54922e-21, 1.1796e-19, 4.5795e-16, 0, 0
0.323154, 0, 1.21239e-15, 0, 1.41421, -1.21239e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.15683e-18, 0, 6.78444e-21, 3.17744e-19, 1.20791e-15, 0, 0
0.331418, 0, 3.13754e-15, 0, 1.41421, -3.13754e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07572e-17, 0, 1.77241e-20, 8.39457e-19, 3.12593e-15, 0, 0
0.339682, 0, 7.9699e-15, 0, 1.41421, -7.9699e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73247e-17, 0, 4.54738e-20, 2.17633e-18, 7.94035e-15, 0, 0
0.347946, 0, 1.98797e-14, 0, 1.41421, -1.98797e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.81553e-17, 0, 1.1463e-19, 5.53941e-18, 1.98059e-14, 0, 0
0.35621, 0, 4.87087e-14, 0, 1.41421, -4.87087e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66987e-16, 0, 2.84015e-19, 1.38482e-17, 4.85276e-14, 0, 0
0.364474, 0, 1.17268e-13, 0, 1.41421, -1.17268e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.02011e-16, 0, 6.91896e-19, 3.40153e-17, 1.16831e-13, 0, 0
0.372737, 0, 2.77484e-13, 0, 1.41421, -2.77484e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.51216e-16, 0, 1.65797e-18, 8.21206e-17, 2.76449e-13, 0, 0
0.381001, 0, 6.45491e-13, 0, 1.41421, -6.45491e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21263e-15, 0, 3.90925e-18, 1.94921e-16, 6.43079e-13, 0, 0
0.389265, 0, 1.47646e-12, 0, 1.41421, -1.47646e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.06079e-15, 0, 9.07291e-18, 4.54999e-16, 1.47093e-12, 0, 0
0.397529, 0, 3.32132e-12, 3.22299e-43, 1.41421, -3.32132e-12, 3.22299e-43, 0, 3.22299e-43, 3.22299e-43, 3.22299e-43, 3.22299e-43, 3.22299e-43, 3.22299e-43, 3.22299e-43, 1.13837e-14, 3.22299e-43, 2.07349e-17, 1.04476e-15, 3.30887e-12, 3.22299e-43, 3.22299e-43
0.405793, 0, 7.34899e-12, 6.88738e-42, 1.41421, -7.34899e-12, 6.88738e-42, 0, 6.88738e-42, 6.88738e-42, 6.88738e-42, 6.88738e-42, 6.88738e-42, 6.88738e-42, 6.88738e-42, 2.5187e-14, 6.88738e-42, 4.66819e-17, 2.36039e-15, 7.3214e-12, 6.88738e-42, 6.88738e-42
0.414056, 0, 1.59968e-11, 1.1881e-40, 1.41421, -1.59968e-11, 1.1881e-40, 0, 1.1881e-40, 1.1881e-40, 1.1881e-40, 1.1881e-40, 1.1881e-40, 1.1881e-40, 1.1881e-40, 5.48229e-14, 1.1881e-40, 1.03588e-16, 5.24819e-15, 1.59366e-11, 1.1881e-40, 1.1881e-40
0.42232, 0, 3.42589e-11, 1.78144e-39, 1.41421, -3.42589e-11, 1.78144e-39, 0, 1.78144e-39, 1.78144e-39, 1.78144e-39, 1.78144e-39, 1.78144e-39, 1.78144e-39, 1.78144e-39, 1.17406e-13, 1.78144e-39, 2.26695e-16, 1.14871e-14, 3.41297e-11, 1.78144e-39, 1.78144e-39
0.430584, 0, 7.21957e-11, 2.36596e-38, 1.41421, -7.21957e-11, 2.36596e-38, 0, 2.36596e-38, 2.36596e-38, 2.36596e-38, 2.36596e-38, 2.36596e-38, 2.36596e-38, 2.36596e-38, 2.47416e-13, 2.36596e-38, 4.89644e-16, 2.47574e-14, 7.1923e-11, 2.36596e-38, 2.36596e-38
0.438848, 0, 1.4972e-10, 2.80836e-37, 1.41421, -1.4972e-10, 2.80836e-37, 0, 2.80836e-37, 2.80836e-37, 2.80836e-37, 2.80836e-37, 2.80836e-37, 2.80836e-37, 2.80836e-37, 5.13117e-13, 2.80836e-37, 1.04473e-15, 5.25549e-14, 1.49153e-10, 2.80836e-37, 2.80836e-37
0.447112, 0, 3.05579e-10, 2.99897e-36, 1.41421, -3.05579e-10, 2.99897e-36, 0, 2.99897e-36, 2.99897e-36, 2.99897e-36, 2.99897e-36, 2.99897e-36, 2.99897e-36, 2.99897e-36, 1.0474e-12, 2.99897e-36, 2.20434e-15, 1.09924e-13, 3.0442e-10, 2.99897e-36, 2.99897e-36
0.455376, 0, 6.13877e-10, 2.89956e-35, 1.41421, -6.13877e-10, 2.89956e-35, 0, 2.89956e-35, 2.89956e-35, 2.89956e-35, 2.89956e-35, 2.89956e-35, 2.89956e-35, 2.89956e-35, 2.10456e-12, 2.89956e-35, 4.60535e-15, 2.26637e-13, 6.11541e-10, 2.89956e-35, 2.89956e-35
0.463639, 0, 1.21392e-09, 2.553e-34, 1.41421, -1.21392e-09, 2.553e-34, 0, 2.553e-34, 2.553e-34, 2.553e-34, 2.553e-34, 2.553e-34, 2.553e-34, 2.553e-34, 4.16315e-12, 2.553e-34, 9.54093e-15, 4.60861e-13, 1.20929e-09, 2.553e-34, 2.553e-34
0.471903, 0, 2.36313e-09, 2.05879e-33, 1.41421, -2.36313e-09, 2.05879e-33, 0, 2.05879e-33, 2.05879e-33, 2.05879e-33, 2.05879e-33, 2.05879e-33, 2.05879e-33, 2.05879e-33, 8.10872e-12, 2.05879e-33, 1.96322e-14, 9.24953e-13, 2.35408e-09, 2.05879e-33, 2.05879e-33
0.480167, 0, 4.52908e-09, 1.57299e-32, 1.41421, -4.52908e-09, 1.57299e-32, 0, 1.57299e-32, 1.57299e-32, 1.57299e-32, 1.57299e-32, 1.57299e-32, 1.57299e-32, 1.57299e-32, 1.55531e-11, 1.57299e-32, 4.01928e-14, 1.83391e-12, 4.51166e-09, 1.57299e-32, 1.57299e-32
0.488431, 0, 8.54666e-09, 1.16349e-31, 1.41421, -8.54666e-09, 1.16349e-31, 0, 1.16349e-31, 1.16349e-31, 1.16349e-31, 1.16349e-31, 1.16349e-31, 1.16349e-31, 1.16349e-31, 2.93825e-11, 1.16349e-31, 8.20113e-14, 3.59628e-12, 8.5136e-09, 1.16349e-31, 1.16349e-31
0.496695, 0, 1.58813e-08, 8.10749e-31, 1.41421, -1.58813e-08, 8.10749e-31, 0, 8.10749e-31, 8.10749e-31, 8.10749e-31, 8.10749e-31, 8.10749e-31, 8.10749e-31, 8.10749e-31, 5.46828e-11, 8.10749e-31, 1.6704e-13, 6.98549e-12, 1.58195e-08, 8.10749e-31, 8.10749e-31
0.504959, 0, 2.9062e-08, 5.2781e-30, 1.41421, -2.9062e-08, 5.2781e-30, 0, 5.2781e-30, 5.2781e-30, 5.2781e-30, 5.2781e-30, 5.2781e-30, 5.2781e-30, 5.2781e-30, 1.00277e-10, 5.2781e-30, 3.40028e-13, 1.34651e-11, 2.89479e-08, 5.2781e-30, 5.2781e-30
0.513222, 0, 5.23791e-08, 3.20817e-29, 1.41421, -5.23791e-08, 3.20817e-29, 0, 3.20817e-29, 3.20817e-29, 3.20817e-29, 3.20817e-29, 3.20817e-29, 3.20817e-29, 3.20817e-29, 1.81234e-10, 3.20817e-29, 6.92253e-13, 2.58133e-11, 5.21714e-08, 3.20817e-29, 3.20817e-29
0.521486, 0, 9.29906e-08, 1.82471e-28, 1.41421, -9.29906e-08, 1.82471e-28, 0, 1.82471e-28, 1.82471e-28, 1.82471e-28, 1.82471e-28, 1.82471e-28, 1.82471e-28, 1.82471e-28, 3.22923e-10, 1.82471e-28, 1.40966e-12, 4.93404e-11, 9.26169e-08, 1.82471e-28, 1.82471e-28
0.52975, 0, 1.62638e-07, 9.74297e-28, 1.41421, -1.62638e-07, 9.74297e-28, 0, 9.74297e-28, 9.74297e-28, 9.74297e-28, 9.74297e-28, 9.74297e-28, 9.74297e-28, 9.74297e-28, 5.67433e-10, 9.74297e-28, 2.86954e-12, 9.42879e-11, 1.61974e-07, 9.74297e-28, 9.74297e-28
0.538014, 0, 2.80269e-07, 4.90089e-27, 1.41421, -2.80269e-07, 4.90089e-27, 0, 4.90089e-27, 4.90089e-27, 4.90089e-27, 4.90089e-27, 4.90089e-27, 4.90089e-27, 4.90089e-27, 9.83654e-10, 4.90089e-27, 5.83252e-12, 1.80615e-10, 2.79099e-07, 4.90089e-27, 4.90089e-27
0.546278, 0, 4.75954e-07, 2.3305e-26, 1.41421, -4.75954e-07, 2.3305e-26, 0, 2.3305e-26, 2.3305e-26, 2.3305e-26, 2.3305e-26, 2.3305e-26, 2.3305e-26, 2.3305e-26, 1.68287e-09, 2.3305e-26, 1.18179e-11, 3.476e-10, 4.73912e-07, 2.3305e-26, 2.3305e-26
0.554541, 0, 7.96648e-07, 1.05119e-25, 1.41421, -7.96648e-07, 1.05119e-25, 0, 1.05119e-25, 1.05119e-25, 1.05119e-25, 1.05119e-25, 1.05119e-25, 1.05119e-25, 1.05119e-25, 2.8426e-09, 1.05119e-25, 2.38249e-11, 6.73106e-10, 7.93109e-07, 1.05119e-25, 1.05119e-25
0.562805, 0, 1.31451e-06, 4.51178e-25, 1.41421, -1.31451e-06, 4.51178e-25, 0, 4.51178e-25, 4.51178e-25, 4.51178e-25, 1.21294e-12, 4.51178e-25, 4.51178e-25, 4.51178e-25, 4.74269e-09, 4.51178e-25, 4.76948e-11, 1.31209e-09, 1.30841e-06, 4.51178e-25, 4.51178e-25
0.571069, 0, 2.13869e-06, 1.84822e-24, 1.41421, -2.13869e-06, 1.84822e-24, 0, 1.84822e-24, 1.84822e-24, 1.84822e-24, 5.45035e-12, 1.84822e-24, 1.84822e-24, 1.84822e-24, 7.81927e-09, 1.84822e-24, 9.4629e-11, 2.57276e-09, 2.1282e-06, 1.84822e-24, 1.84822e-24
0.579333, 0, 3.43172e-06, 7.26242e-24, 1.41421, -3.43172e-06, 7.26242e-24, 0, 7.26242e-24, 7.26242e-24, 7.26242e-24, 1.9491e-11, 7.26242e-24, 7.26242e-24, 7.26242e-24, 1.27443e-08, 7.26242e-24, 1.85753e-10, 5.06506e-09, 3.41371e-06, 7.26242e-24, 7.26242e-24
0.587597, 0, 5.46728e-06, 3.23247e-08, 1.41421, -5.46728e-06, 3.28892e-08, 3.23247e-08, 3.23249e-08, 3.23252e-08, 3.23277e-08, 3.24434e-08, 3.23979e-08, 3.233e-08, 3.25681e-08, 5.28669e-08, 3.23332e-08, 3.26849e-08, 4.23095e-08, 5.43436e-06, 3.23247e-08, 3.33372e-08
0.595861, 0, 8.64128e-06, 1.44157e-07, 1.41421, -8.64128e-06, 1.46683e-07, 1.44157e-07, 1.44158e-07, 1.44159e-07, 1.44171e-07, 1.446e-07, 1.44485e-07, 1.44181e-07, 1.45246e-07, 1.76914e-07, 1.44195e-07, 1.44847e-07, 1.63805e-07, 8.57919e-06, 1.44157e-07, 1.48687e-07
0.604124, 0, 1.36402e-05, 5.12892e-07, 1.41421, -1.36402e-05, 5.2189e-07, 5.12892e-07, 5.12895e-07, 5.129e-07, 5.12939e-07, 5.14346e-07, 5.14059e-07, 5.12977e-07, 5.16771e-07, 5.64579e-07, 5.13028e-07, 5.14194e-07, 5.51354e-07, 1.35168e-05, 5.12892e-07, 5.2903e-07
0.612388, 0, 2.17373e-05, 1.67118e-06, 1.41421, -2.17373e-05, 1.70052e-06, 1.67118e-06, 1.67119e-06, 1.67121e-06, 1.67134e-06, 1.67566e-06, 1.67499e-06, 1.67146e-06, 1.68383e-06, 1.7519e-06, 1.67162e-06, 1.6736e-06, 1.74585e-06, 2.14757e-05, 1.67118e-06, 1.72381e-06
0.620652, 0, 3.55582e-05, 5.13852e-06, 1.41421, -3.55582e-05, 5.22878e-06, 5.13852e-06, 5.13855e-06, 5.13859e-06, 5.13899e-06, 5.15163e-06, 5.15022e-06, 5.13937e-06, 5.17743e-06, 5.2633e-06, 5.13988e-06, 5.14295e-06, 5.28189e-06, 3.4967e-05, 5.13852e-06, 5.30041e-06
0.628916, 0, 6.0943e-05, 1.50314e-05, 1.41421, -6.0943e-05, 1.52956e-05, 1.50314e-05, 1.50315e-05, 1.50317e-05, 1.50328e-05, 1.50687e-05, 1.50657e-05, 1.50339e-05, 1.51453e-05, 1.52224e-05, 1.50354e-05, 1.50395e-05, 1.53037e-05, 5.95403e-05, 1.50314e-05, 1.55052e-05
0.63718, 0, 0.000111335, 4.19384e-05, 1.41421, -0.000111335, 4.26757e-05, 4.19384e-05, 4.19386e-05, 4.19389e-05, 4.19422e-05, 4.20399e-05, 4.20339e-05, 4.19453e-05, 4.22562e-05, 4.22277e-05, 4.19495e-05, 4.19526e-05, 4.24472e-05, 0.000107925, 4.19384e-05, 4.32609e-05
0.645443, 0, 0.000217662, 0.000111706, 1.41421, -0.000217662, 0.00011367, 0.000111706, 0.000111706, 0.000111707, 0.000111716, 0.000111983, 0.00011196, 0.000111724, 0.000112553, 0.00011214, 0.000111735, 0.000111731, 0.000112642, 0.000209338, 0.000111706, 0.00011523
0.653707, 0.966691, 0.000449307, 0.000284188, 1.72241, 0.966241, 0.000289189, 0.000284188, 0.00028419, 0.000284192, 0.000284214, 0.000284905, 0.000284836, 0.000284235, 0.000286344, 0.000284833, 0.000284263, 0.000284231, 0.000285884, 0.000429275, 0.000284188, 0.000293158
0.661971, 0.0333093, 0.000956155, 0.00069081, 1.42594, 0.0323532, 0.000702973, 0.00069081, 0.000690814, 0.000690819, 0.000690873, 0.000692597, 0.000692386, 0.000690925, 0.000696053, 0.000691759, 0.000690993, 0.000690884, 0.000693835, 0.000909144, 0.00069081, 0.000712626
0.670235, 0, 0.0020475, 0.00160498, 1.41421, -0.0020475, 0.00163325, 0.00160498, 0.00160499, 0.001605, 0.00160513, 0.0016093, 0.00160864, 0.00160524, 0.00161717, 0.00160636, 0.0016054, 0.0016051, 0.00161029, 0.00194063, 0.00160498, 0.00165569
0.678499, 0, 0.00433036, 0.00356516, 1.41421, -0.00433036, 0.00362801, 0.00356516, 0.00356518, 0.00356521, 0.00356549, 0.0035753, 0.00357331, 0.00356575, 0.00359225, 0.00356717, 0.00356611, 0.00356537, 0.00357438, 0.00409603, 0.00356516, 0.00367788
0.686763, 1.9141, 0.00893469, 0.00757435, 1.97841, 1.90516, 0.00770797, 0.00757435, 0.00757439, 0.00757445, 0.00757505, 0.0075976, 0.00759167, 0.00757561, 0.00763195, 0.00757724, 0.00757636, 0.0075747, 0.00759016, 0.00844007, 0.00757435, 0.007814
0.695026, 1.04055, 0.0178503, 0.0153966, 1.74372, 1.0227, 0.0156684, 0.0153966, 0.0153967, 0.0153968, 0.015398, 0.0154488, 0.0154319, 0.0153992, 0.0155138, 0.0154008, 0.0154007, 0.0153972, 0.0154235, 0.0168464, 0.0153966, 0.0158841
0.70329, 1.99758, 0.034386, 0.0299574, 1.9994, 1.9632, 0.0304867, 0.0299574, 0.0299575, 0.0299578, 0.0299601, 0.0300719, 0.030026, 0.0299624, 0.0301855, 0.0299632, 0.0299653, 0.0299583, 0.0300028, 0.0324274, 0.0299574, 0.0309067
0.711554, 0.997592, 0.0637223, 0.0558175, 1.73136, 0.933869, 0.0568046, 0.0558175, 0.0558178, 0.0558183, 0.0558227, 0.056064, 0.0559455, 0.0558268, 0.056243, 0.0558259, 0.0558324, 0.055819, 0.0558937, 0.0600481, 0.0558175, 0.057588
0.719818, 0.050177, 0.113476, 0.0996431, 1.43184, -0.0632991, 0.101407, 0.0996431, 0.0996437, 0.0996445, 0.0996523, 0.100162, 0.0998718, 0.0996598, 0.100403, 0.0996548, 0.0996696, 0.0996455, 0.0997703, 0.106844, 0.0996431, 0.102807
0.728082, 3.83499, 0.194115, 0.170519, 2.41557, 3.64088, 0.173541, 0.170519, 0.17052, 0.170522, 0.170535, 0.171587, 0.170911, 0.170548, 0.171822, 0.170536, 0.170565, 0.170523, 0.17073, 0.182586, 0.170519, 0.17594
0.736346, 2.99275, 0.319002, 0.279908, 2.23445, 2.67375, 0.284876, 0.279908, 0.27991, 0.279912, 0.279934, 0.282048, 0.280552, 0.279955, 0.28205, 0.279931, 0.279983, 0.279915, 0.280254, 0.299673, 0.279908, 0.288818
0.744609, 2.9928, 0.503841, 0.441042, 2.23446, 2.48896, 0.44888, 0.441042, 0.441044, 0.441048, 0.441083, 0.445211, 0.442058, 0.441116, 0.444421, 0.441073, 0.44116, 0.441052, 0.441601, 0.472538, 0.441042, 0.4551
0.752873, 2.11722, 0.765323, 0.667586, 2.02909, 1.3519, 0.67947, 0.667586, 0.66759, 0.667596, 0.667648, 0.675465, 0.669127, 0.667699, 0.672709, 0.667628, 0.667765, 0.667601, 0.668474, 0.716273, 0.667586, 0.6889
0.761137, 2.99759, 1.11899, 0.971592, 2.23553, 1.8786, 0.988918, 0.971592, 0.971597, 0.971605, 0.971682, 0.985994, 0.973838, 0.971755, 0.97906, 0.971647, 0.971852, 0.971615, 0.972967, 1.04448, 0.971592, 1.00267
0.769401, 2.93052, 1.57654, 1.36097, 2.22048, 1.35399, 1.38529, 1.36097, 1.36097, 1.36098, 1.36109, 1.38638, 1.36412, 1.3612, 1.37145, 1.36104, 1.36133, 1.361, 1.36304, 1.46661, 1.36097, 1.40459
0.777665, 2.9952, 2.14307, 1.83696, 2.23499, 0.852124, 1.86986, 1.83696, 1.83697, 1.83699, 1.83713, 1.88019, 1.84122, 1.83727, 1.85114, 1.83705, 1.83745, 1.83701, 1.83999, 1.98528, 1.83696, 1.89597
0.785928, 3.92327, 2.815, 2.39226, 2.43378, 1.10827, 2.43523, 2.39226, 2.39227, 2.39229, 2.39249, 2.46302, 2.39783, 2.39267, 2.41078, 2.39238, 2.39291, 2.39234, 2.39655, 2.59432, 2.39226, 2.46932
0.794192, 6.76994, 3.57929, 3.0104, 2.96141, 3.19065, 3.06463, 3.0104, 3.01041, 3.01044, 3.01068, 3.12174, 3.01743, 3.01091, 3.03377, 3.01054, 3.01121, 3.01051, 3.01624, 3.27826, 3.0104, 3.10767
0.802456, 6.0622, 4.41449, 3.66672, 2.8394, 1.64771, 3.733, 3.66672, 3.66674, 3.66677, 3.66706, 3.83503, 3.67531, 3.66734, 3.69529, 3.66688, 3.66771, 3.66688, 3.67439, 4.0138, 3.66672, 3.78562
