   PIQUANT 0.0.0-main  ps__0661_0725638583_PTFE_shot_24.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.153919, 0, 4.61166e-12, 0, 1.41421, -4.61166e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50967e-14, 0, 0, 2.60281e-17, 5.79934e-16, 0, 4.59596e-12, 0, 0
0.161777, 0, 7.64093e-12, 0, 1.41421, -7.64093e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50134e-14, 0, 0, 4.40611e-17, 9.95193e-16, 0, 7.61488e-12, 0, 0
0.169634, 0, 1.25711e-11, 0, 1.41421, -1.25711e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11533e-14, 0, 0, 7.41008e-17, 1.69735e-15, 0, 1.25281e-11, 0, 0
0.177492, 0, 2.05381e-11, 0, 1.41421, -2.05381e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.72358e-14, 0, 0, 1.2382e-16, 2.87772e-15, 0, 2.04678e-11, 0, 0
0.18535, 0, 3.33541e-11, 0, 1.41421, -3.33541e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09196e-13, 0, 0, 2.06034e-16, 4.86502e-15, 0, 3.32398e-11, 0, 0
0.193208, 0, 5.37378e-11, 0, 1.41421, -5.37378e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75936e-13, 0, 0, 3.39937e-16, 8.15013e-15, 0, 5.35533e-11, 0, 0
0.201066, 0, 8.59896e-11, 0, 1.41421, -8.59896e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.81542e-13, 0, 0, 5.57481e-16, 1.35758e-14, 0, 8.56939e-11, 0, 0
0.208924, 0, 1.36669e-10, 0, 1.41421, -1.36669e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.47505e-13, 0, 0, 9.08864e-16, 2.24869e-14, 0, 1.36198e-10, 0, 0
0.216782, 0, 2.1576e-10, 0, 1.41421, -2.1576e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.06543e-13, 0, 0, 1.47323e-15, 3.70427e-14, 0, 2.15015e-10, 0, 0
0.22464, 0, 3.38351e-10, 0, 1.41421, -3.38351e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10812e-12, 0, 0, 2.37476e-15, 6.06924e-14, 0, 3.37179e-10, 0, 0
0.232497, 0, 5.27081e-10, 0, 1.41421, -5.27081e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72648e-12, 0, 0, 3.80742e-15, 9.89174e-14, 0, 5.25252e-10, 0, 0
0.240355, 0, 8.15683e-10, 0, 1.41421, -8.15683e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67231e-12, 0, 0, 6.07297e-15, 1.6039e-13, 0, 8.12844e-10, 0, 0
0.248213, 0, 1.25406e-09, 0, 1.41421, -1.25406e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10946e-12, 0, 0, 9.63906e-15, 2.58763e-13, 0, 1.24968e-09, 0, 0
0.256071, 0, 1.91549e-09, 0, 1.41421, -1.91549e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.27876e-12, 0, 0, 1.52281e-14, 4.15446e-13, 0, 1.90878e-09, 0, 0
0.263929, 0, 2.9069e-09, 0, 1.41421, -2.9069e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.53189e-12, 0, 0, 2.39534e-14, 6.63869e-13, 0, 2.89668e-09, 0, 0
0.271787, 0, 4.38311e-09, 0, 1.41421, -4.38311e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43788e-11, 0, 0, 3.75265e-14, 1.05603e-12, 0, 4.36764e-09, 0, 0
0.279645, 0, 6.56684e-09, 1.27378e-42, 1.41421, -6.56684e-09, 1.27378e-42, 0, 1.27378e-42, 1.27378e-42, 1.27378e-42, 1.27378e-42, 1.27378e-42, 1.27378e-42, 1.27378e-42, 2.1554e-11, 1.27378e-42, 1.27378e-42, 5.85751e-14, 1.67256e-12, 1.27378e-42, 6.54356e-09, 1.27378e-42, 1.27378e-42
0.287503, 0, 9.77619e-09, 2.15534e-41, 1.41421, -9.77619e-09, 2.15534e-41, 0, 2.15534e-41, 2.15534e-41, 2.15534e-41, 2.15534e-41, 2.15534e-41, 2.15534e-41, 2.15534e-41, 3.21085e-11, 2.15534e-41, 2.15534e-41, 9.11291e-14, 2.63801e-12, 2.15534e-41, 9.74135e-09, 2.15534e-41, 2.15534e-41
0.295361, 0, 1.44624e-08, 3.05683e-40, 1.41421, -1.44624e-08, 3.05683e-40, 0, 3.05683e-40, 3.05683e-40, 3.05683e-40, 3.05683e-40, 3.05683e-40, 3.05683e-40, 3.05683e-40, 4.75364e-11, 3.05683e-40, 3.05683e-40, 1.41366e-13, 4.14427e-12, 3.05683e-40, 1.44106e-08, 3.05683e-40, 3.05683e-40
0.303219, 0, 2.12611e-08, 3.84259e-39, 1.41421, -2.12611e-08, 3.84259e-39, 0, 3.84259e-39, 3.84259e-39, 3.84259e-39, 3.84259e-39, 3.84259e-39, 3.84259e-39, 3.84259e-39, 6.99478e-11, 3.84259e-39, 3.84259e-39, 2.18755e-13, 6.48618e-12, 3.84259e-39, 2.11844e-08, 3.84259e-39, 3.84259e-39
0.311076, 0, 3.10615e-08, 4.33802e-38, 1.41421, -3.10615e-08, 4.33802e-38, 0, 4.33802e-38, 4.33802e-38, 4.33802e-38, 4.33802e-38, 4.33802e-38, 4.33802e-38, 4.33802e-38, 1.02304e-10, 4.33802e-38, 4.33802e-38, 3.37816e-13, 1.01156e-11, 4.33802e-38, 3.09487e-08, 4.33802e-38, 4.33802e-38
0.318934, 0, 4.50996e-08, 4.42547e-37, 1.41421, -4.50996e-08, 4.42547e-37, 0, 4.42547e-37, 4.42547e-37, 4.42547e-37, 4.42547e-37, 4.42547e-37, 4.42547e-37, 4.42547e-37, 1.48734e-10, 4.42547e-37, 4.42547e-37, 5.20829e-13, 1.57234e-11, 4.42547e-37, 4.49346e-08, 4.42547e-37, 4.42547e-37
0.326792, 0, 6.50808e-08, 4.10228e-36, 1.41421, -6.50808e-08, 4.10228e-36, 0, 4.10228e-36, 4.10228e-36, 4.10228e-36, 4.10228e-36, 4.10228e-36, 4.10228e-36, 4.10228e-36, 2.14961e-10, 4.10228e-36, 4.10228e-36, 8.02007e-13, 2.43641e-11, 4.10228e-36, 6.48407e-08, 4.10228e-36, 4.10228e-36
0.33465, 0, 9.33437e-08, 3.47363e-35, 1.41421, -9.33437e-08, 3.47363e-35, 0, 3.47363e-35, 3.47363e-35, 3.47363e-35, 3.47363e-35, 3.47363e-35, 3.47363e-35, 3.47363e-35, 3.08873e-10, 3.47363e-35, 3.47363e-35, 1.23393e-12, 3.76435e-11, 3.47363e-35, 9.2996e-08, 3.47363e-35, 3.47363e-35
0.342508, 0, 1.33072e-07, 2.70026e-34, 1.41421, -1.33072e-07, 2.70026e-34, 0, 2.70026e-34, 2.70026e-34, 2.70026e-34, 2.70026e-34, 2.70026e-34, 2.70026e-34, 2.70026e-34, 4.41269e-10, 2.70026e-34, 2.70026e-34, 1.89747e-12, 5.80026e-11, 2.70026e-34, 1.32571e-07, 2.70026e-34, 2.70026e-34
0.350366, 0, 1.88575e-07, 1.9359e-33, 1.41421, -1.88575e-07, 1.9359e-33, 0, 1.9359e-33, 1.9359e-33, 1.9359e-33, 1.9359e-33, 1.9359e-33, 1.9359e-33, 1.9359e-33, 6.2686e-10, 1.9359e-33, 1.9359e-33, 2.91703e-12, 8.91446e-11, 1.9359e-33, 1.87856e-07, 1.9359e-33, 1.9359e-33
0.358224, 0, 2.6564e-07, 1.33835e-32, 1.41421, -2.6564e-07, 1.33835e-32, 0, 1.33835e-32, 1.33835e-32, 1.33835e-32, 1.33835e-32, 1.33835e-32, 1.33835e-32, 1.33835e-32, 8.85569e-10, 1.33835e-32, 1.33835e-32, 4.48408e-12, 1.36677e-10, 1.33835e-32, 2.64613e-07, 1.33835e-32, 1.33835e-32
0.366082, 0, 3.72004e-07, 2.61874e-31, 1.41421, -3.72004e-07, 2.61874e-31, 0, 2.61874e-31, 2.61874e-31, 2.61874e-31, 2.61874e-31, 2.61874e-31, 2.61874e-31, 2.61874e-31, 1.24428e-09, 2.61874e-31, 2.61874e-31, 6.90118e-12, 2.09222e-10, 2.61874e-31, 3.70544e-07, 2.61874e-31, 2.61874e-31
0.373939, 0, 5.17907e-07, 1.55392e-30, 1.41421, -5.17907e-07, 1.55392e-30, 0, 1.55392e-30, 1.55392e-30, 1.55392e-30, 1.55392e-30, 1.55392e-30, 1.55392e-30, 1.55392e-30, 1.73886e-09, 1.55392e-30, 1.55392e-30, 1.06082e-11, 3.19301e-10, 1.55392e-30, 5.15838e-07, 1.55392e-30, 1.55392e-30
0.381797, 0, 7.16868e-07, 8.62486e-30, 1.41421, -7.16868e-07, 8.62486e-30, 0, 8.62486e-30, 8.62486e-30, 8.62486e-30, 8.62486e-30, 8.62486e-30, 8.62486e-30, 8.62486e-30, 2.41731e-09, 8.62486e-30, 8.62486e-30, 1.63053e-11, 4.86215e-10, 8.62486e-30, 7.13948e-07, 8.62486e-30, 8.62486e-30
0.389655, 0, 9.86587e-07, 4.48865e-29, 1.41421, -9.86587e-07, 4.48865e-29, 0, 4.48865e-29, 4.48865e-29, 4.48865e-29, 4.48865e-29, 4.48865e-29, 4.48865e-29, 4.48865e-29, 3.34322e-09, 4.48865e-29, 4.48865e-29, 2.50561e-11, 7.38727e-10, 4.48865e-29, 9.8248e-07, 4.48865e-29, 4.48865e-29
0.397513, 0, 1.3501e-06, 2.19702e-28, 1.41421, -1.3501e-06, 2.19702e-28, 0, 2.19702e-28, 2.19702e-28, 2.19702e-28, 2.19702e-28, 2.19702e-28, 2.19702e-28, 2.19702e-28, 4.60059e-09, 2.19702e-28, 2.19702e-28, 3.84846e-11, 1.11978e-09, 2.19702e-28, 1.34434e-06, 2.19702e-28, 2.19702e-28
0.405371, 0, 1.8372e-06, 1.0147e-27, 1.41421, -1.8372e-06, 1.0147e-27, 0, 1.0147e-27, 1.0147e-27, 1.0147e-27, 1.0147e-27, 1.0147e-27, 1.0147e-27, 1.0147e-27, 6.2998e-09, 1.0147e-27, 1.0147e-27, 5.90621e-11, 1.69325e-09, 1.0147e-27, 1.82914e-06, 1.0147e-27, 1.0147e-27
0.413229, 0, 2.48618e-06, 4.43504e-27, 1.41421, -2.48618e-06, 4.43504e-27, 0, 4.43504e-27, 4.43504e-27, 4.43504e-27, 4.43504e-27, 4.43504e-27, 4.43504e-27, 4.43504e-27, 8.5853e-09, 4.43504e-27, 4.43504e-27, 9.05351e-11, 2.55373e-09, 4.43504e-27, 2.47495e-06, 4.43504e-27, 4.43504e-27
0.421087, 0, 3.34599e-06, 1.83965e-26, 1.41421, -3.34599e-06, 1.83965e-26, 0, 1.83965e-26, 1.83965e-26, 1.83965e-26, 1.83965e-26, 1.83965e-26, 1.83965e-26, 1.83965e-26, 1.16452e-08, 1.83965e-26, 1.83965e-26, 1.38558e-10, 3.84062e-09, 1.83965e-26, 3.33036e-06, 1.83965e-26, 1.83965e-26
0.428945, 0, 4.47877e-06, 7.2614e-26, 1.41421, -4.47877e-06, 7.2614e-26, 0, 7.2614e-26, 7.2614e-26, 7.2614e-26, 7.2614e-26, 7.2614e-26, 7.2614e-26, 7.2614e-26, 1.57235e-08, 7.2614e-26, 7.2614e-26, 2.11623e-10, 5.75824e-09, 7.2614e-26, 4.45707e-06, 7.2614e-26, 7.2614e-26
0.436803, 0, 5.96298e-06, 2.73435e-25, 1.41421, -5.96298e-06, 2.73435e-25, 0, 2.73435e-25, 2.73435e-25, 2.73435e-25, 2.73435e-25, 2.73435e-25, 2.73435e-25, 2.73435e-25, 2.11354e-08, 2.73435e-25, 2.73435e-25, 3.22418e-10, 8.60437e-09, 2.73435e-25, 5.93291e-06, 2.73435e-25, 2.73435e-25
0.44466, 0, 7.89709e-06, 9.8462e-25, 1.41421, -7.89709e-06, 9.8462e-25, 0, 9.8462e-25, 9.8462e-25, 9.8462e-25, 9.8462e-25, 9.8462e-25, 9.8462e-25, 9.8462e-25, 2.8286e-08, 9.8462e-25, 9.8462e-25, 4.89786e-10, 1.28102e-08, 9.8462e-25, 7.85551e-06, 9.8462e-25, 9.8462e-25
0.452518, 0, 1.04061e-05, 3.43312e-24, 1.41421, -1.04061e-05, 2.61338e-11, 0, 2.49328e-13, 3.33785e-13, 9.30526e-13, 3.03437e-13, 4.52142e-11, 1.84281e-12, 1.58982e-10, 3.76948e-08, 5.66491e-12, 2.19873e-13, 7.41555e-10, 1.89961e-08, 8.56155e-15, 1.03477e-05, 3.43312e-24, 7.41312e-10
0.460376, 0, 1.36581e-05, 1.53009e-08, 1.41421, -1.36581e-05, 1.53843e-08, 1.53009e-08, 1.53017e-08, 1.53019e-08, 1.53038e-08, 1.53018e-08, 1.54453e-08, 1.53067e-08, 1.58087e-08, 6.5324e-08, 1.5319e-08, 1.53016e-08, 1.64194e-08, 4.33489e-08, 1.53009e-08, 1.35758e-05, 1.53009e-08, 1.76688e-08
0.468234, 0, 1.78468e-05, 4.86963e-08, 1.41421, -1.78468e-05, 4.89022e-08, 4.86963e-08, 4.86983e-08, 4.86989e-08, 4.87036e-08, 4.86987e-08, 4.90525e-08, 4.87108e-08, 4.99489e-08, 1.14807e-07, 4.87409e-08, 4.8698e-08, 5.03767e-08, 8.99184e-08, 4.86964e-08, 1.773e-05, 4.86963e-08, 5.4537e-08
0.476092, 0, 2.32303e-05, 1.19743e-07, 1.41421, -2.32303e-05, 1.20204e-07, 1.19743e-07, 1.19747e-07, 1.19749e-07, 1.19759e-07, 1.19748e-07, 1.20541e-07, 1.19775e-07, 1.22549e-07, 2.06761e-07, 1.19843e-07, 1.19747e-07, 1.22256e-07, 1.80027e-07, 1.19743e-07, 2.30631e-05, 1.19743e-07, 1.32829e-07
0.48395, 0, 3.01402e-05, 2.67516e-07, 1.41421, -3.01402e-05, 2.68499e-07, 2.67516e-07, 2.67525e-07, 2.67528e-07, 2.67551e-07, 2.67527e-07, 2.69217e-07, 2.67585e-07, 2.73497e-07, 3.81596e-07, 2.67729e-07, 2.67524e-07, 2.71257e-07, 3.55215e-07, 2.67516e-07, 2.98978e-05, 2.67516e-07, 2.95404e-07
0.491808, 0, 3.90183e-05, 5.68766e-07, 1.41421, -3.90183e-05, 5.70795e-07, 5.68766e-07, 5.68786e-07, 5.68792e-07, 5.68839e-07, 5.6879e-07, 5.72275e-07, 5.68909e-07, 5.81105e-07, 7.17734e-07, 5.69206e-07, 5.68783e-07, 5.74307e-07, 6.9564e-07, 5.68767e-07, 3.86607e-05, 5.68766e-07, 6.26298e-07
0.499666, 0, 5.04694e-05, 1.1709e-06, 1.41421, -5.04694e-05, 1.17498e-06, 1.1709e-06, 1.17094e-06, 1.17095e-06, 1.17105e-06, 1.17095e-06, 1.17796e-06, 1.17119e-06, 1.19573e-06, 1.36467e-06, 1.17179e-06, 1.17094e-06, 1.17907e-06, 1.35359e-06, 1.1709e-06, 4.99316e-05, 1.1709e-06, 1.28665e-06
0.507524, 0, 6.53493e-05, 2.35138e-06, 1.41421, -6.53493e-05, 2.35941e-06, 2.35138e-06, 2.35145e-06, 2.35148e-06, 2.35166e-06, 2.35147e-06, 2.36528e-06, 2.35194e-06, 2.40026e-06, 2.60243e-06, 2.35312e-06, 2.35144e-06, 2.36334e-06, 2.61268e-06, 2.35138e-06, 6.45233e-05, 2.35138e-06, 2.5793e-06
0.515381, 0, 8.49145e-05, 4.62193e-06, 1.41421, -8.49145e-05, 4.63744e-06, 4.62193e-06, 4.62208e-06, 4.62213e-06, 4.62248e-06, 4.62211e-06, 4.64877e-06, 4.62303e-06, 4.71629e-06, 4.94595e-06, 4.62529e-06, 4.62206e-06, 4.63936e-06, 4.99342e-06, 4.62194e-06, 8.36192e-05, 4.62193e-06, 5.0619e-06
0.523239, 0, 0.000111068, 8.90724e-06, 1.41421, -0.000111068, 8.93662e-06, 8.90724e-06, 8.90752e-06, 8.90762e-06, 8.90829e-06, 8.90758e-06, 8.95807e-06, 8.90931e-06, 9.08597e-06, 9.32382e-06, 8.91361e-06, 8.90749e-06, 8.9325e-06, 9.43212e-06, 8.90725e-06, 0.000108998, 8.90724e-06, 9.74061e-06
0.531097, 0, 0.000146764, 1.68447e-05, 1.41421, -0.000146764, 1.68993e-05, 1.68447e-05, 1.68452e-05, 1.68454e-05, 1.68466e-05, 1.68453e-05, 1.69392e-05, 1.68485e-05, 1.7177e-05, 1.73783e-05, 1.68565e-05, 1.68452e-05, 1.68811e-05, 1.75817e-05, 1.68447e-05, 0.000143406, 1.68447e-05, 1.83944e-05
0.538955, 0, 0.000196656, 3.12748e-05, 1.41421, -0.000196656, 3.13746e-05, 3.12748e-05, 3.12758e-05, 3.12761e-05, 3.12784e-05, 3.1276e-05, 3.14474e-05, 3.12819e-05, 3.18817e-05, 3.19556e-05, 3.12964e-05, 3.12757e-05, 3.1327e-05, 3.23031e-05, 3.12748e-05, 0.000191149, 3.12748e-05, 3.41048e-05
0.546813, 0, 0.000268137, 5.7026e-05, 1.41421, -0.000268137, 5.7205e-05, 5.7026e-05, 5.70277e-05, 5.70283e-05, 5.70324e-05, 5.70281e-05, 5.73356e-05, 5.70386e-05, 5.81147e-05, 5.78915e-05, 5.70648e-05, 5.70275e-05, 5.71003e-05, 5.84518e-05, 5.7026e-05, 0.000259052, 5.7026e-05, 6.21024e-05
0.554671, 0, 0.000372952, 0.000102149, 1.41421, -0.000372952, 0.000102464, 0.000102149, 0.000102152, 0.000102153, 0.00010216, 0.000102153, 0.000102695, 0.000102171, 0.000104068, 0.000103245, 0.000102217, 0.000102152, 0.000102254, 0.000104114, 0.000102149, 0.000357944, 0.000102149, 0.000111096
0.562529, 0, 0.000529581, 0.000179747, 1.41421, -0.000529581, 0.000180293, 0.000179747, 0.000179752, 0.000179754, 0.000179766, 0.000179753, 0.000180692, 0.000179785, 0.000183069, 0.000181131, 0.000179865, 0.000179751, 0.000179895, 0.000182439, 0.000179747, 0.000504851, 0.000179747, 0.00019524
0.570387, 0, 0.000766958, 0.000310806, 1.41421, -0.000766958, 0.000311735, 0.000310806, 0.000310815, 0.000310818, 0.000310839, 0.000310817, 0.000312414, 0.000310871, 0.00031646, 0.000312547, 0.000311007, 0.000310814, 0.000311013, 0.000314473, 0.000310806, 0.000726443, 0.000310806, 0.000337172
0.578244, 0, 0.00112953, 0.000528175, 1.41421, -0.00112953, 0.00052973, 0.000528175, 0.00052819, 0.000528195, 0.00052823, 0.000528193, 0.000530865, 0.000528285, 0.000537634, 0.000530358, 0.000528512, 0.000528188, 0.000528464, 0.000533144, 0.000528176, 0.00106371, 0.000528175, 0.00057228
0.586102, 0, 0.0016847, 0.00088224, 1.41421, -0.0016847, 0.000884797, 0.00088224, 0.000882264, 0.000882272, 0.000882331, 0.000882269, 0.000886663, 0.00088242, 0.000897794, 0.000884969, 0.000882794, 0.000882261, 0.000882641, 0.00088894, 0.000882241, 0.00157887, 0.00088224, 0.000954768
0.59396, 0, 0.00253286, 0.0014487, 1.41421, -0.00253286, 0.00145284, 0.0014487, 0.00144874, 0.00144875, 0.00144885, 0.00144875, 0.00145585, 0.00144899, 0.00147385, 0.0014521, 0.0014496, 0.00144874, 0.00144926, 0.0014577, 0.0014487, 0.0023647, 0.0014487, 0.00156597
0.601818, 0, 0.00382087, 0.00233891, 1.41421, -0.00382087, 0.00234549, 0.00233891, 0.00233898, 0.002339, 0.00233915, 0.00233899, 0.00235028, 0.00233938, 0.0023789, 0.00234314, 0.00234034, 0.00233897, 0.00233967, 0.00235094, 0.00233892, 0.00355708, 0.00233891, 0.00252535
0.609676, 0, 0.00575937, 0.00371327, 1.41421, -0.00575937, 0.00372355, 0.00371327, 0.00371337, 0.0037134, 0.00371364, 0.00371339, 0.00373105, 0.003714, 0.00377579, 0.00371852, 0.0037155, 0.00371336, 0.00371431, 0.0037293, 0.00371327, 0.0053512, 0.00371327, 0.00400479
0.617534, 0, 0.00864469, 0.0057979, 1.41421, -0.00864469, 0.00581371, 0.0057979, 0.00579806, 0.00579811, 0.00579847, 0.00579809, 0.00582525, 0.00579902, 0.00589406, 0.0058044, 0.00580133, 0.00579804, 0.00579932, 0.00581919, 0.00579791, 0.00802201, 0.0057979, 0.00624629
0.625392, 0, 0.0128851, 0.00890473, 1.41421, -0.0128851, 0.00892865, 0.00890473, 0.00890496, 0.00890503, 0.00890558, 0.00890501, 0.00894611, 0.00890641, 0.00905023, 0.00891276, 0.00890991, 0.00890493, 0.00890665, 0.00893294, 0.00890474, 0.011949, 0.00890473, 0.00958321
0.63325, 0, 0.0190318, 0.0134546, 1.41421, -0.0190318, 0.0134903, 0.0134546, 0.013455, 0.0134551, 0.0134559, 0.0134551, 0.0135163, 0.0134572, 0.0136713, 0.0134645, 0.0134624, 0.0134549, 0.0134573, 0.0134919, 0.0134547, 0.017645, 0.0134546, 0.0144648
0.641108, 0, 0.0278129, 0.0200029, 1.41421, -0.0278129, 0.0200551, 0.0200029, 0.0200034, 0.0200036, 0.0200048, 0.0200035, 0.0200932, 0.0200066, 0.0203203, 0.0200151, 0.0200142, 0.0200033, 0.0200064, 0.0200521, 0.0200029, 0.025789, 0.0200029, 0.0214831
0.648965, 0, 0.0401704, 0.0292654, 1.41421, -0.0401704, 0.0293406, 0.0292654, 0.0292661, 0.0292663, 0.0292681, 0.0292662, 0.0293956, 0.0292707, 0.0297231, 0.0292803, 0.0292817, 0.029266, 0.0292701, 0.0293301, 0.0292654, 0.0372605, 0.0292654, 0.0314001
0.656823, 0, 0.0572954, 0.0421431, 1.41421, -0.0572954, 0.0422499, 0.0421431, 0.0421441, 0.0421445, 0.0421469, 0.0421443, 0.0423279, 0.0421506, 0.042793, 0.0421614, 0.0421663, 0.042144, 0.0421494, 0.0422281, 0.0421431, 0.0531741, 0.0421431, 0.0451741
0.664681, 0, 0.0806616, 0.0597426, 1.41421, -0.0806616, 0.059892, 0.0597426, 0.059744, 0.0597445, 0.0597479, 0.0597443, 0.060001, 0.0597531, 0.0606512, 0.059765, 0.059775, 0.0597439, 0.0597511, 0.0598538, 0.0597427, 0.0749112, 0.0597426, 0.0639801
0.672539, 0, 0.11205, 0.0833879, 1.41421, -0.11205, 0.0835935, 0.0833879, 0.0833899, 0.0833905, 0.0833952, 0.0833903, 0.0837436, 0.0834024, 0.0846387, 0.0834153, 0.0834325, 0.0833896, 0.0833992, 0.083533, 0.083388, 0.104145, 0.0833879, 0.0892222
