   PIQUANT 0.0.0-main  ps__0246_0688790088_000PTFE_shot_14.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0204107, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0124367, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00446272, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00351129, 0, 7.86453e-25, 0, 1.41421, -7.86453e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14054e-27, 0, 0, 2.14017e-30, 2.32184e-29, 0, 7.84287e-25, 0, 0
0.0114853, 0, 3.04964e-24, 0, 1.41421, -3.04964e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.30038e-27, 0, 0, 8.39855e-30, 1.02376e-28, 0, 3.04123e-24, 0, 0
0.0194593, 0, 1.07567e-23, 0, 1.41421, -1.07567e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92769e-26, 0, 0, 2.99331e-29, 3.92008e-28, 0, 1.0727e-23, 0, 0
0.0274333, 0, 3.54816e-23, 0, 1.41421, -3.54816e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.65717e-26, 0, 0, 9.96983e-29, 1.37346e-27, 0, 3.53835e-23, 0, 0
0.0354073, 0, 1.31041e-22, 0, 1.41421, -1.31041e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.56658e-25, 0, 0, 3.7435e-28, 5.48145e-27, 0, 1.30678e-22, 0, 0
0.0433813, 0, 3.8427e-22, 0, 1.41421, -3.8427e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04588e-24, 0, 0, 1.10747e-27, 1.66473e-26, 0, 3.83207e-22, 0, 0
0.0513554, 0, 1.0919e-21, 0, 1.41421, -1.0919e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97186e-24, 0, 0, 3.17479e-27, 4.88035e-26, 0, 1.08888e-21, 0, 0
