   PIQUANT 0.0.0-main  ps__0845_0741970080_000PTFE_shot_24.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0497112, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0416322, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0335532, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0254742, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0173952, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00931618, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00123718, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00684182, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0149208, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0229998, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0310788, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0391578, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0472368, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0553158, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0633948, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0714738, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0795529, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0876319, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0957109, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.10379, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.111869, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.119948, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.128027, 0, 1.46696e-28, 0, 1.41421, -1.46696e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.55129e-31, 0, 0, 8.51157e-34, 2.67364e-34, 0, 1.4634e-28, 0, 0
0.136106, 0, 1.73114e-27, 0, 1.41421, -1.73114e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.19077e-30, 0, 0, 1.00442e-32, 2.78297e-32, 0, 1.72691e-27, 0, 0
0.144185, 0, 1.28253e-26, 0, 1.41421, -1.28253e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.10474e-29, 0, 0, 7.4413e-32, 3.37054e-31, 0, 1.27939e-26, 0, 0
0.152264, 0, 7.58806e-26, 0, 1.41421, -7.58806e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83689e-28, 0, 0, 4.40258e-31, 2.56367e-30, 0, 7.56939e-26, 0, 0
0.160343, 0, 3.90424e-25, 0, 1.41421, -3.90424e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.45121e-28, 0, 0, 2.26644e-30, 1.54709e-29, 0, 3.89461e-25, 0, 0
0.168422, 0, 1.81985e-24, 0, 1.41421, -1.81985e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4054e-27, 0, 0, 1.05767e-29, 8.08156e-29, 0, 1.81536e-24, 0, 0
0.176501, 0, 7.86359e-24, 0, 1.41421, -7.86359e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90356e-26, 0, 0, 4.57781e-29, 3.81285e-28, 0, 7.84412e-24, 0, 0
0.18458, 0, 3.83168e-23, 0, 1.41421, -3.83168e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.27543e-26, 0, 0, 2.23937e-28, 2.08321e-27, 0, 3.82218e-23, 0, 0
0.192659, 0, 1.43772e-22, 0, 1.41421, -1.43772e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.48032e-25, 0, 0, 8.42329e-28, 8.23935e-27, 0, 1.43415e-22, 0, 0
0.200738, 0, 5.18336e-22, 0, 1.41421, -5.18336e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25474e-24, 0, 0, 3.04501e-27, 3.11309e-26, 0, 5.17047e-22, 0, 0
0.208817, 0, 1.80267e-21, 0, 1.41421, -1.80267e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.36373e-24, 0, 0, 1.0621e-26, 1.12961e-25, 0, 1.79819e-21, 0, 0
