   PIQUANT 0.0.0-main  ps__0661_0725638583_PTFE_shot_2.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00144408, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00689787, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0152398, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0235818, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0319237, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0402657, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0486076, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0569496, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0652915, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0736335, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0819754, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0903174, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0986593, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.107001, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.115343, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.123685, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.132027, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.140369, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.148711, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.157053, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.165395, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.173737, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.182079, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.190421, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.198763, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.207105, 0, 1.55117e-28, 0, 1.41421, -1.55117e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.64169e-31, 0, 4.28928e-34, 1.1158e-33, 1.54552e-28, 0, 0
0.215447, 0, 2.18577e-27, 0, 1.41421, -2.18577e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.94922e-30, 0, 6.04366e-33, 1.57821e-31, 2.17766e-27, 0, 0
0.223789, 0, 1.93054e-26, 0, 1.41421, -1.93054e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.0207e-29, 0, 5.33772e-32, 2.19808e-30, 1.92329e-26, 0, 0
0.23213, 0, 1.35672e-25, 0, 1.41421, -1.35672e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.93379e-28, 0, 3.75107e-31, 1.94705e-29, 1.35159e-25, 0, 0
0.240472, 0, 8.25264e-25, 0, 1.41421, -8.25264e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00104e-27, 0, 2.2827e-30, 1.37386e-28, 8.22123e-25, 0, 0
0.248814, 0, 4.52401e-24, 0, 1.41421, -4.52401e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64511e-26, 0, 1.25244e-29, 8.38805e-28, 4.50671e-24, 0, 0
0.257156, 0, 2.28669e-23, 0, 1.41421, -2.28669e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.31518e-26, 0, 6.33833e-29, 4.61375e-27, 2.27791e-23, 0, 0
0.265498, 0, 1.08116e-22, 0, 1.41421, -1.08116e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.93141e-25, 0, 3.00129e-28, 2.33919e-26, 1.077e-22, 0, 0
0.27384, 0, 4.82862e-22, 0, 1.41421, -4.82862e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7558e-24, 0, 1.34273e-27, 1.10912e-25, 4.80994e-22, 0, 0
0.282182, 0, 2.05146e-21, 0, 1.41421, -2.05146e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.45948e-24, 0, 5.71573e-27, 4.96665e-25, 2.04349e-21, 0, 0
0.290524, 0, 8.3352e-21, 0, 1.41421, -8.3352e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0308e-23, 0, 2.32736e-26, 2.1155e-24, 8.30275e-21, 0, 0
0.298866, 0, 3.25217e-20, 0, 1.41421, -3.25217e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18252e-22, 0, 9.10243e-26, 8.6168e-24, 3.23947e-20, 0, 0
0.307208, 0, 1.22252e-19, 0, 1.41421, -1.22252e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44515e-22, 0, 3.43064e-25, 3.37025e-23, 1.21773e-19, 0, 0
0.31555, 0, 4.4393e-19, 0, 1.41421, -4.4393e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61414e-21, 0, 1.24933e-24, 1.26998e-22, 4.42188e-19, 0, 0
0.323892, 0, 1.56062e-18, 0, 1.41421, -1.56062e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.6744e-21, 0, 4.40568e-24, 4.6229e-22, 1.55448e-18, 0, 0
0.332234, 0, 5.32096e-18, 0, 1.41421, -5.32096e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93468e-20, 0, 1.50722e-23, 1.62918e-21, 5.29997e-18, 0, 0
0.340576, 0, 1.76218e-17, 0, 1.41421, -1.76218e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.4071e-20, 0, 5.00995e-23, 5.56867e-21, 1.75521e-17, 0, 0
0.348918, 0, 5.67589e-17, 0, 1.41421, -5.67589e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06366e-19, 0, 1.62013e-22, 1.84898e-20, 5.65339e-17, 0, 0
0.35726, 0, 1.77996e-16, 0, 1.41421, -1.77996e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.47147e-19, 0, 5.10274e-22, 5.97134e-20, 1.77289e-16, 0, 0
0.365602, 0, 5.43989e-16, 0, 1.41421, -5.43989e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97773e-18, 0, 1.56682e-21, 1.87782e-19, 5.41822e-16, 0, 0
0.373944, 0, 1.6215e-15, 0, 1.41421, -1.6215e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.89487e-18, 0, 4.69409e-21, 5.75555e-19, 1.61502e-15, 0, 0
0.382286, 0, 4.71725e-15, 0, 1.41421, -4.71725e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71483e-17, 0, 1.37314e-20, 1.72079e-18, 4.69837e-15, 0, 0
0.390627, 0, 1.34018e-14, 0, 1.41421, -1.34018e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.87152e-17, 0, 3.92452e-20, 5.02207e-18, 1.33481e-14, 0, 0
0.398969, 0, 3.72024e-14, 0, 1.41421, -3.72024e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35217e-16, 0, 1.0965e-19, 1.4316e-17, 3.70527e-14, 0, 0
0.407311, 0, 1.00947e-13, 0, 1.41421, -1.00947e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.66862e-16, 0, 2.99637e-19, 3.98813e-17, 1.0054e-13, 0, 0
0.415653, 0, 2.6786e-13, 0, 1.41421, -2.6786e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.73332e-16, 0, 8.01267e-19, 1.08629e-16, 2.66777e-13, 0, 0
0.423995, 0, 6.95274e-13, 1.32002e-42, 1.41421, -6.95274e-13, 1.32002e-42, 0, 1.32002e-42, 1.32002e-42, 1.32002e-42, 1.32002e-42, 1.32002e-42, 1.32002e-42, 1.32002e-42, 2.52605e-15, 1.32002e-42, 2.09774e-18, 2.89415e-16, 6.92457e-13, 1.32002e-42, 1.32002e-42
0.432337, 0, 1.7659e-12, 2.83763e-41, 1.41421, -1.7659e-12, 2.83763e-41, 0, 2.83763e-41, 2.83763e-41, 2.83763e-41, 2.83763e-41, 2.83763e-41, 2.83763e-41, 2.83763e-41, 6.41466e-15, 2.83763e-41, 5.37929e-18, 7.54506e-16, 1.75872e-12, 2.83763e-41, 2.83763e-41
0.440679, 0, 4.38978e-12, 4.81272e-40, 1.41421, -4.38978e-12, 4.81272e-40, 0, 4.81272e-40, 4.81272e-40, 4.81272e-40, 4.81272e-40, 4.81272e-40, 4.81272e-40, 4.81272e-40, 1.59429e-14, 4.81272e-40, 1.35183e-17, 1.92538e-15, 4.3719e-12, 4.81272e-40, 4.81272e-40
0.449021, 0, 1.06828e-11, 7.0697e-39, 1.41421, -1.06828e-11, 7.0697e-39, 0, 7.0697e-39, 7.0697e-39, 7.0697e-39, 7.0697e-39, 7.0697e-39, 7.0697e-39, 7.0697e-39, 3.879e-14, 7.0697e-39, 3.3312e-17, 4.8108e-15, 1.06392e-11, 7.0697e-39, 7.0697e-39
0.457363, 0, 2.54555e-11, 9.21006e-38, 1.41421, -2.54555e-11, 9.21006e-38, 0, 9.21006e-38, 9.21006e-38, 9.21006e-38, 9.21006e-38, 9.21006e-38, 9.21006e-38, 9.21006e-38, 9.24111e-14, 9.21006e-38, 8.05525e-17, 1.17736e-14, 2.53512e-11, 9.21006e-38, 9.21006e-38
0.465705, 0, 5.94023e-11, 1.074e-36, 1.41421, -5.94023e-11, 1.074e-36, 0, 1.074e-36, 1.074e-36, 1.074e-36, 1.074e-36, 1.074e-36, 1.074e-36, 1.074e-36, 2.15606e-13, 1.074e-36, 1.91314e-16, 2.82308e-14, 5.91582e-11, 1.074e-36, 1.074e-36
0.474047, 0, 1.35775e-10, 1.12913e-35, 1.41421, -1.35775e-10, 1.12913e-35, 0, 1.12913e-35, 1.12913e-35, 1.12913e-35, 1.12913e-35, 1.12913e-35, 1.12913e-35, 1.12913e-35, 4.92731e-13, 1.12913e-35, 4.46784e-16, 6.63453e-14, 1.35216e-10, 1.12913e-35, 1.12913e-35
0.482389, 0, 3.04015e-10, 1.07729e-34, 1.41421, -3.04015e-10, 1.07729e-34, 0, 1.07729e-34, 1.07729e-34, 1.07729e-34, 1.07729e-34, 1.07729e-34, 1.07729e-34, 1.07729e-34, 1.10318e-12, 1.07729e-34, 1.02743e-15, 1.52876e-13, 3.02758e-10, 1.07729e-34, 1.07729e-34
0.490731, 0, 6.66941e-10, 9.38251e-34, 1.41421, -6.66941e-10, 9.38251e-34, 0, 9.38251e-34, 9.38251e-34, 9.38251e-34, 9.38251e-34, 9.38251e-34, 9.38251e-34, 9.38251e-34, 2.42021e-12, 9.38251e-34, 2.33069e-15, 3.45559e-13, 6.64173e-10, 9.38251e-34, 9.38251e-34
0.499073, 0, 1.43369e-09, 7.50166e-33, 1.41421, -1.43369e-09, 7.50166e-33, 0, 7.50166e-33, 7.50166e-33, 7.50166e-33, 7.50166e-33, 7.50166e-33, 7.50166e-33, 7.50166e-33, 5.2037e-12, 7.50166e-33, 5.22671e-15, 7.66693e-13, 1.42772e-09, 7.50166e-33, 7.50166e-33
0.507415, 0, 3.02033e-09, 5.86318e-32, 1.41421, -3.02033e-09, 5.86318e-32, 0, 5.86318e-32, 5.86318e-32, 5.86318e-32, 5.86318e-32, 5.86318e-32, 5.86318e-32, 5.86318e-32, 1.09677e-11, 5.86318e-32, 1.16163e-14, 1.67104e-12, 3.00768e-09, 5.86318e-32, 5.86318e-32
0.515757, 0, 6.23655e-09, 4.34753e-31, 1.41421, -6.23655e-09, 4.34753e-31, 0, 4.34753e-31, 4.34753e-31, 4.34753e-31, 4.34753e-31, 4.34753e-31, 4.34753e-31, 4.34753e-31, 2.26657e-11, 4.34753e-31, 2.56564e-14, 3.58165e-12, 6.21027e-09, 4.34753e-31, 4.34753e-31
0.524099, 0, 1.26236e-08, 3.0205e-30, 1.41421, -1.26236e-08, 3.0205e-30, 0, 3.0205e-30, 3.0205e-30, 3.0205e-30, 3.0205e-30, 3.0205e-30, 3.0205e-30, 3.0205e-30, 4.594e-11, 3.0205e-30, 5.64686e-14, 7.56019e-12, 1.25701e-08, 3.0205e-30, 3.0205e-30
0.532441, 0, 2.50518e-08, 1.96049e-29, 1.41421, -2.50518e-08, 1.96049e-29, 0, 1.96049e-29, 1.96049e-29, 1.96049e-29, 1.96049e-29, 1.96049e-29, 1.96049e-29, 1.96049e-29, 9.13518e-11, 1.96049e-29, 1.24156e-13, 1.57455e-11, 2.49445e-08, 1.96049e-29, 1.96049e-29
0.540783, 0, 4.8751e-08, 1.19021e-28, 1.41421, -4.8751e-08, 1.19021e-28, 0, 1.19021e-28, 1.19021e-28, 1.19021e-28, 1.19021e-28, 1.19021e-28, 1.19021e-28, 1.19021e-28, 1.78285e-10, 1.19021e-28, 2.73187e-13, 3.2436e-11, 4.854e-08, 1.19021e-28, 1.19021e-28
0.549124, 0, 9.30442e-08, 6.77716e-28, 1.41421, -9.30442e-08, 6.77716e-28, 0, 6.77716e-28, 6.77716e-28, 6.77716e-28, 6.77716e-28, 6.77716e-28, 6.77716e-28, 6.77716e-28, 3.41631e-10, 6.77716e-28, 6.01998e-13, 6.6294e-11, 9.26357e-08, 6.77716e-28, 6.77716e-28
0.557466, 0, 1.74201e-07, 3.63182e-27, 1.41421, -1.74201e-07, 3.63182e-27, 0, 3.63182e-27, 3.63182e-27, 3.63182e-27, 3.63182e-27, 3.63182e-27, 3.63182e-27, 3.63182e-27, 6.43076e-10, 3.63182e-27, 1.32795e-12, 1.34926e-10, 1.73422e-07, 3.63182e-27, 3.63182e-27
0.565808, 0, 3.2001e-07, 1.83805e-26, 1.41421, -3.2001e-07, 1.83805e-26, 0, 1.83805e-26, 1.83805e-26, 1.83805e-26, 1.83805e-26, 1.83805e-26, 1.83805e-26, 1.83805e-26, 1.18976e-09, 1.83805e-26, 2.92754e-12, 2.7456e-10, 3.18543e-07, 1.83805e-26, 1.83805e-26
0.57415, 0, 5.76946e-07, 8.81528e-26, 1.41421, -5.76946e-07, 8.81528e-26, 0, 8.81528e-26, 8.81528e-26, 8.81528e-26, 8.81528e-26, 8.81528e-26, 8.81528e-26, 8.81528e-26, 2.16474e-09, 8.81528e-26, 6.43343e-12, 5.60825e-10, 5.74214e-07, 8.81528e-26, 8.81528e-26
0.582492, 0, 1.02114e-06, 4.01946e-25, 1.41421, -1.02114e-06, 4.01946e-25, 0, 4.01946e-25, 4.01946e-25, 4.01946e-25, 4.01946e-25, 4.01946e-25, 4.01946e-25, 4.01946e-25, 3.87588e-09, 4.01946e-25, 1.40493e-11, 1.15369e-09, 1.0161e-06, 4.01946e-25, 4.01946e-25
0.590834, 0.981157, 1.7748e-06, 1.74772e-24, 1.7266, 0.981156, 1.74772e-24, 0, 1.74772e-24, 1.74772e-24, 1.74772e-24, 1.36874e-12, 1.74772e-24, 1.74772e-24, 1.74772e-24, 6.83321e-09, 1.74772e-24, 3.03899e-11, 2.39469e-09, 1.76554e-06, 1.74772e-24, 1.74772e-24
0.599176, 0.0188425, 3.03015e-06, 7.26716e-24, 1.42086, 0.0188395, 7.26716e-24, 0, 7.26716e-24, 7.26716e-24, 7.26716e-24, 6.97926e-12, 7.26716e-24, 7.26716e-24, 7.26716e-24, 1.18696e-08, 7.26716e-24, 6.49146e-11, 5.01535e-09, 3.01319e-06, 7.26716e-24, 7.26716e-24
0.607518, 0, 5.08688e-06, 2.91011e-23, 1.41421, -5.08688e-06, 6.5098e-10, 0, 1.74228e-13, 2.21617e-13, 5.37501e-12, 8.41435e-11, 4.87903e-11, 4.43792e-12, 1.97588e-10, 2.03265e-08, 7.04981e-12, 1.36567e-10, 1.05775e-08, 5.05376e-06, 2.91011e-23, 1.08274e-09
0.61586, 1, 8.43835e-06, 3.82046e-08, 1.73205, 0.999992, 4.1508e-08, 3.82046e-08, 3.82054e-08, 3.82057e-08, 3.82318e-08, 3.85928e-08, 3.84521e-08, 3.82271e-08, 3.92072e-08, 7.25368e-08, 3.82403e-08, 3.8487e-08, 6.05887e-08, 8.37083e-06, 3.82046e-08, 4.36991e-08
0.624202, 0, 1.38559e-05, 1.93242e-07, 1.41421, -1.38559e-05, 2.06662e-07, 1.93242e-07, 1.93245e-07, 1.93246e-07, 1.93352e-07, 1.94756e-07, 1.94248e-07, 1.93333e-07, 1.97315e-07, 2.50457e-07, 1.93387e-07, 1.93815e-07, 2.40554e-07, 1.37081e-05, 1.93242e-07, 2.15564e-07
0.632544, 0, 2.27212e-05, 7.82953e-07, 1.41421, -2.27212e-05, 8.32614e-07, 7.82953e-07, 7.82966e-07, 7.8297e-07, 7.83363e-07, 7.88396e-07, 7.86675e-07, 7.83292e-07, 7.98026e-07, 8.77059e-07, 7.83491e-07, 7.84094e-07, 8.82351e-07, 2.23688e-05, 7.82953e-07, 8.65551e-07
0.640886, 0.966691, 3.78019e-05, 2.89085e-06, 1.72241, 0.966653, 3.06252e-06, 2.89085e-06, 2.89089e-06, 2.89091e-06, 2.89227e-06, 2.9092e-06, 2.90372e-06, 2.89202e-06, 2.94296e-06, 3.04363e-06, 2.89271e-06, 2.89307e-06, 3.09753e-06, 3.68951e-05, 2.89085e-06, 3.17639e-06
0.649228, 0.997599, 6.53996e-05, 9.97432e-06, 1.73136, 0.997534, 1.05323e-05, 9.97432e-06, 9.97446e-06, 9.97451e-06, 9.97892e-06, 1.00328e-05, 1.00161e-05, 9.97812e-06, 1.01437e-05, 1.02192e-05, 9.98036e-06, 9.97856e-06, 1.03989e-05, 6.29554e-05, 9.97432e-06, 1.09024e-05
0.65757, 0.997584, 0.000121064, 3.23685e-05, 1.73135, 0.997463, 3.4077e-05, 3.23685e-05, 3.23689e-05, 3.23691e-05, 3.23826e-05, 3.25483e-05, 3.24965e-05, 3.23801e-05, 3.28871e-05, 3.27561e-05, 3.2387e-05, 3.23765e-05, 3.32257e-05, 0.000114389, 3.23685e-05, 3.52102e-05
0.665912, 0.0381267, 0.000243938, 9.8909e-05, 1.42763, 0.0378828, 0.000103841, 9.8909e-05, 9.89103e-05, 9.89106e-05, 9.89497e-05, 9.9428e-05, 9.92786e-05, 9.89426e-05, 0.000100406, 9.95148e-05, 9.89624e-05, 9.89236e-05, 0.000100609, 0.000225967, 9.8909e-05, 0.000107112
0.674254, 0, 0.00053079, 0.000285009, 1.41421, -0.00053079, 0.000298439, 0.000285009, 0.000285013, 0.000285014, 0.00028512, 0.000286432, 0.000286016, 0.000285101, 0.000289085, 0.000285945, 0.000285155, 0.000285036, 0.000288319, 0.000483889, 0.000285009, 0.000307346
0.682596, 0, 0.00121035, 0.000774821, 1.41421, -0.00121035, 0.000809341, 0.000774821, 0.00077483, 0.000774832, 0.000775106, 0.000778538, 0.000777408, 0.000775056, 0.000785298, 0.000776252, 0.000775194, 0.000774868, 0.000781156, 0.00109291, 0.000774821, 0.000832236
0.690938, 0, 0.00279364, 0.00198828, 1.41421, -0.00279364, 0.00207208, 0.00198828, 0.00198831, 0.00198831, 0.00198898, 0.00199759, 0.00199456, 0.00198885, 0.00201372, 0.00199045, 0.00198919, 0.00198837, 0.00200022, 0.00251304, 0.00198828, 0.00212766
0.699279, 1.94982, 0.00635229, 0.00481859, 1.98742, 1.94347, 0.0050108, 0.00481859, 0.00481864, 0.00481865, 0.00482017, 0.00484099, 0.00483299, 0.0048199, 0.00487693, 0.00482184, 0.00482067, 0.00481873, 0.00484079, 0.0057145, 0.00481859, 0.00513829
0.707621, 2.94499, 0.0139872, 0.011035, 2.22373, 2.931, 0.0114519, 0.011035, 0.0110351, 0.0110351, 0.0110384, 0.0110872, 0.0110662, 0.0110378, 0.0111615, 0.0110398, 0.0110395, 0.0110352, 0.0110759, 0.0126098, 0.011035, 0.0117284
0.715963, 1.99518, 0.0295362, 0.0238948, 1.9988, 1.96565, 0.0247504, 0.0238948, 0.023895, 0.0238951, 0.0239019, 0.024013, 0.0239589, 0.0239006, 0.0241545, 0.023902, 0.0239041, 0.0238952, 0.0239697, 0.0267103, 0.0238948, 0.0253179
0.724305, 0.110004, 0.0595101, 0.0489563, 1.45259, 0.0504935, 0.050619, 0.0489563, 0.0489567, 0.0489569, 0.04897, 0.0492179, 0.0490809, 0.0489676, 0.049461, 0.0489669, 0.0489743, 0.048957, 0.0490924, 0.0539996, 0.0489563, 0.0517218
0.732647, 1.88036, 0.114128, 0.0949754, 1.96986, 1.76623, 0.0980377, 0.0949754, 0.0949763, 0.0949765, 0.0950007, 0.0955422, 0.0952049, 0.0949963, 0.0959049, 0.0949909, 0.0950086, 0.0949766, 0.0952212, 0.103903, 0.0949754, 0.100069
0.740989, 3.0574, 0.208142, 0.174612, 2.24887, 2.84926, 0.179962, 0.174612, 0.174613, 0.174614, 0.174656, 0.175815, 0.175013, 0.174648, 0.176236, 0.174634, 0.17467, 0.174614, 0.175051, 0.190061, 0.174612, 0.18351
0.749331, 1.06224, 0.360992, 0.304509, 1.74992, 0.701244, 0.313386, 0.304509, 0.304512, 0.304512, 0.304582, 0.307008, 0.305174, 0.30457, 0.307203, 0.304541, 0.304605, 0.304512, 0.30528, 0.330451, 0.304509, 0.319273
0.757673, 1.93294, 0.595721, 0.504254, 1.98316, 1.33722, 0.518257, 0.504254, 0.504258, 0.504259, 0.50437, 0.50931, 0.505304, 0.50435, 0.508504, 0.504298, 0.504406, 0.50426, 0.505579, 0.546325, 0.504254, 0.527545
0.766015, 2.85868, 0.936302, 0.793853, 2.20424, 1.92237, 0.814886, 0.793853, 0.793858, 0.79386, 0.794026, 0.803775, 0.795429, 0.793996, 0.800237, 0.793913, 0.79408, 0.793861, 0.796062, 0.859564, 0.793853, 0.828837
0.774357, 5.92084, 1.4034, 1.18978, 2.8144, 4.51744, 1.21991, 1.18978, 1.18979, 1.18979, 1.19003, 1.20858, 1.19204, 1.18999, 1.19893, 1.18986, 1.19011, 1.1898, 1.19334, 1.2885, 1.18978, 1.2399
0.782699, 5.99039, 2.00926, 1.70025, 2.82673, 3.98113, 1.74149, 1.70025, 1.70026, 1.70027, 1.70059, 1.73448, 1.70334, 1.70053, 1.71277, 1.70035, 1.7007, 1.70027, 1.70576, 1.84286, 1.70025, 1.76884
0.791041, 4.14374, 2.75301, 2.32091, 2.47866, 1.39073, 2.37496, 2.32091, 2.32093, 2.32093, 2.32136, 2.38061, 2.32496, 2.32128, 2.33732, 2.32104, 2.3215, 2.32095, 2.32908, 2.51915, 2.32091, 2.41081
0.799383, 7.83699, 3.61796, 3.03253, 3.1364, 4.21903, 3.10051, 3.03253, 3.03255, 3.03255, 3.03309, 3.132, 3.03762, 3.03299, 3.05316, 3.03269, 3.03327, 3.03258, 3.04408, 3.29814, 3.03253, 3.1456
0.807725, 7.74573, 4.57223, 3.80176, 3.12181, 3.1735, 3.88406, 3.80176, 3.80178, 3.80179, 3.80244, 3.95978, 3.80793, 3.80232, 3.82674, 3.80194, 3.80265, 3.80183, 3.81734, 4.14583, 3.80176, 3.93866
0.816067, 9.89926, 5.57306, 4.58537, 3.44953, 4.3262, 4.68158, 4.58537, 4.5854, 4.5854, 4.58616, 4.82441, 4.59258, 4.58603, 4.61457, 4.58558, 4.58641, 4.58548, 4.60535, 5.01851, 4.58537, 4.7454
0.824409, 7.41237, 6.57429, 5.33708, 3.06796, 0.838081, 5.44604, 5.33708, 5.33711, 5.33712, 5.33798, 5.68111, 5.34525, 5.33782, 5.37015, 5.33732, 5.33826, 5.33723, 5.36145, 5.87117, 5.33708, 5.51834
