   PIQUANT 0.0.0-main  ps__0661_0725638583_PTFE_shot_4.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.178477, 0, 2.37472e-11, 0, 1.41421, -2.37472e-11, 0, 0, 0, 0, 0, 0, 0, 0, 6.4789e-14, 0, 0, 1.80282e-16, 4.53504e-15, 0, 2.36777e-11, 0, 0
0.186511, 0, 3.86468e-11, 0, 1.41421, -3.86468e-11, 0, 0, 0, 0, 0, 0, 0, 0, 1.05443e-13, 0, 0, 3.00526e-16, 7.66819e-15, 0, 3.85334e-11, 0, 0
0.194546, 0, 6.24564e-11, 0, 1.41421, -6.24564e-11, 0, 0, 0, 0, 0, 0, 0, 0, 1.70413e-13, 0, 0, 4.97866e-16, 1.28904e-14, 0, 6.22726e-11, 0, 0
0.202581, 0, 1.00236e-10, 0, 1.41421, -1.00236e-10, 0, 0, 0, 0, 0, 0, 0, 0, 2.73512e-13, 0, 0, 8.19791e-16, 2.15449e-14, 0, 9.99397e-11, 0, 0
0.210616, 0, 1.59761e-10, 0, 1.41421, -1.59761e-10, 0, 0, 0, 0, 0, 0, 0, 0, 4.35974e-13, 0, 0, 1.34191e-15, 3.58075e-14, 0, 1.59287e-10, 0, 0
0.21865, 0, 2.52895e-10, 0, 1.41421, -2.52895e-10, 0, 0, 0, 0, 0, 0, 0, 0, 6.90207e-13, 0, 0, 2.184e-15, 5.91838e-14, 0, 2.52143e-10, 0, 0
0.226685, 0, 3.97604e-10, 0, 1.41421, -3.97604e-10, 0, 0, 0, 0, 0, 0, 0, 0, 1.08531e-12, 0, 0, 3.5349e-15, 9.72933e-14, 0, 3.96418e-10, 0, 0
0.23472, 0, 6.20902e-10, 0, 1.41421, -6.20902e-10, 0, 0, 0, 0, 0, 0, 0, 0, 1.69514e-12, 0, 0, 5.69112e-15, 1.59099e-13, 0, 6.19042e-10, 0, 0
0.242754, 0, 9.63103e-10, 0, 1.41421, -9.63103e-10, 0, 0, 0, 0, 0, 0, 0, 0, 2.62999e-12, 0, 0, 9.11635e-15, 2.58832e-13, 0, 9.60205e-10, 0, 0
0.250789, 0, 1.48395e-09, 0, 1.41421, -1.48395e-09, 0, 0, 0, 0, 0, 0, 0, 0, 4.05345e-12, 0, 0, 1.45335e-14, 4.18982e-13, 0, 1.47946e-09, 0, 0
0.258824, 0, 2.27132e-09, 0, 1.41421, -2.27132e-09, 0, 0, 0, 0, 0, 0, 0, 0, 6.20639e-12, 0, 0, 2.30664e-14, 6.74943e-13, 0, 2.26442e-09, 0, 0
0.266858, 0, 3.45359e-09, 0, 1.41421, -3.45359e-09, 0, 0, 0, 0, 0, 0, 0, 0, 9.44107e-12, 0, 0, 3.64586e-14, 1.0822e-12, 0, 3.44303e-09, 0, 0
0.274893, 0, 5.21688e-09, 4.30199e-43, 1.41421, -5.21688e-09, 4.30199e-43, 0, 4.30199e-43, 4.30199e-43, 4.30199e-43, 4.30199e-43, 4.30199e-43, 4.30199e-43, 1.4269e-11, 4.30199e-43, 4.30199e-43, 5.74106e-14, 1.72742e-12, 4.30199e-43, 5.20083e-09, 4.30199e-43, 4.30199e-43
0.282928, 0, 7.82921e-09, 8.03364e-42, 1.41421, -7.82921e-09, 8.03364e-42, 0, 8.03364e-42, 8.03364e-42, 8.03364e-42, 8.03364e-42, 8.03364e-42, 8.03364e-42, 2.1428e-11, 8.03364e-42, 8.03364e-42, 9.01014e-14, 2.74547e-12, 8.03364e-42, 7.80495e-09, 8.03364e-42, 8.03364e-42
0.290962, 0, 1.16737e-08, 1.26129e-40, 1.41421, -1.16737e-08, 1.26129e-40, 0, 1.26129e-40, 1.26129e-40, 1.26129e-40, 1.26129e-40, 1.26129e-40, 1.26129e-40, 3.19752e-11, 1.26129e-40, 1.26129e-40, 1.40995e-13, 4.34565e-12, 1.26129e-40, 1.16372e-08, 1.26129e-40, 1.26129e-40
0.298997, 0, 1.72942e-08, 1.74444e-39, 1.41421, -1.72942e-08, 1.74444e-39, 0, 1.74444e-39, 1.74444e-39, 1.74444e-39, 1.74444e-39, 1.74444e-39, 1.74444e-39, 4.74149e-11, 1.74444e-39, 1.74444e-39, 2.2009e-13, 6.85179e-12, 1.74444e-39, 1.72397e-08, 1.74444e-39, 1.74444e-39
0.307032, 0, 2.54574e-08, 2.15131e-38, 1.41421, -2.54574e-08, 2.15131e-38, 0, 2.15131e-38, 2.15131e-38, 2.15131e-38, 2.15131e-38, 2.15131e-38, 2.15131e-38, 6.98741e-11, 2.15131e-38, 2.15131e-38, 3.42863e-13, 1.07636e-11, 2.15131e-38, 2.53764e-08, 2.15131e-38, 2.15131e-38
0.315066, 0, 3.72362e-08, 2.38309e-37, 1.41421, -3.72362e-08, 2.38309e-37, 0, 2.38309e-37, 2.38309e-37, 2.38309e-37, 2.38309e-37, 2.38309e-37, 2.38309e-37, 1.02341e-10, 2.38309e-37, 2.38309e-37, 5.33288e-13, 1.68506e-11, 2.38309e-37, 3.71165e-08, 2.38309e-37, 2.38309e-37
0.323101, 0, 5.41249e-08, 9.75001e-36, 1.41421, -5.41249e-08, 9.75001e-36, 0, 9.75001e-36, 9.75001e-36, 9.75001e-36, 9.75001e-36, 9.75001e-36, 9.75001e-36, 1.48998e-10, 9.75001e-36, 9.75001e-36, 8.29895e-13, 2.63254e-11, 9.75001e-36, 5.39488e-08, 9.75001e-36, 9.75001e-36
0.331136, 0, 7.81775e-08, 8.11041e-35, 1.41421, -7.81775e-08, 8.11041e-35, 0, 8.11041e-35, 8.11041e-35, 8.11041e-35, 8.11041e-35, 8.11041e-35, 8.11041e-35, 2.15614e-10, 8.11041e-35, 8.11041e-35, 1.28836e-12, 4.09538e-11, 8.11041e-35, 7.79197e-08, 8.11041e-35, 8.11041e-35
0.339171, 0, 1.12218e-07, 6.19247e-34, 1.41421, -1.12218e-07, 6.19247e-34, 0, 6.19247e-34, 6.19247e-34, 6.19247e-34, 6.19247e-34, 6.19247e-34, 6.19247e-34, 3.10178e-10, 6.19247e-34, 6.19247e-34, 1.99928e-12, 6.3531e-11, 6.19247e-34, 1.11843e-07, 6.19247e-34, 6.19247e-34
0.347205, 0, 1.60091e-07, 4.45347e-33, 1.41421, -1.60091e-07, 4.45347e-33, 0, 4.45347e-33, 4.45347e-33, 4.45347e-33, 4.45347e-33, 4.45347e-33, 4.45347e-33, 4.43633e-10, 4.45347e-33, 4.45347e-33, 3.10208e-12, 9.8295e-11, 4.45347e-33, 1.59546e-07, 4.45347e-33, 4.45347e-33
0.35524, 0, 2.26991e-07, 3.16041e-32, 1.41421, -2.26991e-07, 3.16041e-32, 0, 3.16041e-32, 3.16041e-32, 3.16041e-32, 3.16041e-32, 3.16041e-32, 3.16041e-32, 6.30896e-10, 3.16041e-32, 3.16041e-32, 4.81343e-12, 1.51704e-10, 3.16041e-32, 2.26204e-07, 3.16041e-32, 3.16041e-32
0.363275, 0, 3.19902e-07, 2.11158e-31, 1.41421, -3.19902e-07, 2.11158e-31, 0, 2.11158e-31, 2.11158e-31, 2.11158e-31, 2.11158e-31, 2.11158e-31, 2.11158e-31, 8.9219e-10, 2.11158e-31, 2.11158e-31, 7.47002e-12, 2.33581e-10, 2.11158e-31, 3.18769e-07, 2.11158e-31, 2.11158e-31
0.371309, 0, 4.48137e-07, 1.3148e-30, 1.41421, -4.48137e-07, 1.3148e-30, 0, 1.3148e-30, 1.3148e-30, 1.3148e-30, 1.3148e-30, 1.3148e-30, 1.3148e-30, 1.25478e-09, 1.3148e-30, 1.3148e-30, 1.15946e-11, 3.58829e-10, 1.3148e-30, 4.46512e-07, 1.3148e-30, 1.3148e-30
0.379344, 0, 6.24047e-07, 7.62992e-30, 1.41421, -6.24047e-07, 7.62992e-30, 0, 7.62992e-30, 7.62992e-30, 7.62992e-30, 7.62992e-30, 7.62992e-30, 7.62992e-30, 1.75526e-09, 7.62992e-30, 7.62992e-30, 1.79972e-11, 5.50001e-10, 7.62992e-30, 6.21724e-07, 7.62992e-30, 7.62992e-30
0.387379, 0, 8.63892e-07, 4.13789e-29, 1.41421, -8.63892e-07, 4.13789e-29, 0, 4.13789e-29, 4.13789e-29, 4.13789e-29, 4.13789e-29, 4.13789e-29, 4.13789e-29, 2.44245e-09, 4.13789e-29, 4.13789e-29, 2.7931e-11, 8.4112e-10, 4.13789e-29, 8.60581e-07, 4.13789e-29, 4.13789e-29
0.395413, 0, 1.18896e-06, 2.10408e-28, 1.41421, -1.18896e-06, 2.10408e-28, 0, 2.10408e-28, 2.10408e-28, 2.10408e-28, 2.10408e-28, 2.10408e-28, 2.10408e-28, 3.3812e-09, 2.10408e-28, 2.10408e-28, 4.33285e-11, 1.28335e-09, 2.10408e-28, 1.18425e-06, 2.10408e-28, 2.10408e-28
0.403448, 0, 1.6269e-06, 1.00654e-27, 1.41421, -1.6269e-06, 1.00654e-27, 0, 1.00654e-27, 1.00654e-27, 1.00654e-27, 1.00654e-27, 1.00654e-27, 1.00654e-27, 4.65727e-09, 1.00654e-27, 1.00654e-27, 6.71594e-11, 1.95331e-09, 1.00654e-27, 1.62022e-06, 1.00654e-27, 1.00654e-27
0.411483, 0, 2.21347e-06, 4.54459e-27, 1.41421, -2.21347e-06, 4.54459e-27, 0, 4.54459e-27, 4.54459e-27, 4.54459e-27, 4.54459e-27, 4.54459e-27, 4.54459e-27, 6.3835e-09, 4.54459e-27, 4.54459e-27, 1.03969e-10, 2.96526e-09, 4.54459e-27, 2.20402e-06, 4.54459e-27, 4.54459e-27
0.419517, 0, 2.99455e-06, 1.94255e-26, 1.41421, -2.99455e-06, 1.94255e-26, 0, 1.94255e-26, 1.94255e-26, 1.94255e-26, 1.94255e-26, 1.94255e-26, 1.94255e-26, 8.7077e-09, 1.94255e-26, 1.94255e-26, 1.60683e-10, 4.48877e-09, 1.94255e-26, 2.98119e-06, 1.94255e-26, 1.94255e-26
0.427552, 0, 4.0287e-06, 7.8833e-26, 1.41421, -4.0287e-06, 7.8833e-26, 0, 7.8833e-26, 7.8833e-26, 7.8833e-26, 7.8833e-26, 7.8833e-26, 7.8833e-26, 1.18227e-08, 7.8833e-26, 7.8833e-26, 2.47795e-10, 6.77414e-09, 7.8833e-26, 4.00986e-06, 7.8833e-26, 7.8833e-26
0.435587, 0, 5.39017e-06, 3.04575e-25, 1.41421, -5.39017e-06, 3.04575e-25, 0, 3.04575e-25, 3.04575e-25, 3.04575e-25, 3.04575e-25, 3.04575e-25, 3.04575e-25, 1.59788e-08, 3.04575e-25, 3.04575e-25, 3.81119e-10, 1.01886e-08, 3.04575e-25, 5.36362e-06, 3.04575e-25, 3.04575e-25
0.443621, 0, 7.17254e-06, 1.12315e-24, 1.41421, -7.17254e-06, 1.12315e-24, 0, 1.12315e-24, 1.12315e-24, 1.12315e-24, 1.12315e-24, 1.12315e-24, 1.12315e-24, 2.14997e-08, 1.12315e-24, 1.12315e-24, 5.84345e-10, 1.52678e-08, 1.12315e-24, 7.13518e-06, 1.12315e-24, 1.12315e-24
0.451656, 0, 9.49548e-06, 4.00513e-24, 1.41421, -9.49548e-06, 1.46911e-10, 0, 1.98245e-13, 4.08685e-13, 1.26028e-12, 5.5532e-11, 3.77099e-12, 1.59475e-10, 2.88027e-08, 6.64991e-12, 8.88586e-14, 8.9273e-10, 2.27871e-08, 4.57932e-15, 9.44174e-06, 4.00513e-24, 8.84719e-10
0.459691, 0, 1.25243e-05, 1.87719e-08, 1.41421, -1.25243e-05, 1.92439e-08, 1.87719e-08, 1.87725e-08, 1.87732e-08, 1.87759e-08, 1.89503e-08, 1.8784e-08, 1.92842e-08, 5.71932e-08, 1.87932e-08, 1.87722e-08, 2.01303e-08, 5.26335e-08, 1.87719e-08, 1.24466e-05, 1.87719e-08, 2.16142e-08
0.467726, 0, 1.6447e-05, 6.00511e-08, 1.41421, -1.6447e-05, 6.12229e-08, 6.00511e-08, 6.00526e-08, 6.00543e-08, 6.00611e-08, 6.0494e-08, 6.00811e-08, 6.13232e-08, 1.11088e-07, 6.01041e-08, 6.00518e-08, 6.21091e-08, 1.10134e-07, 6.00511e-08, 1.63337e-05, 6.00511e-08, 6.71084e-08
0.47576, 0, 2.15198e-05, 1.48496e-07, 1.41421, -2.15198e-05, 1.51141e-07, 1.48496e-07, 1.485e-07, 1.48504e-07, 1.48519e-07, 1.49496e-07, 1.48564e-07, 1.51367e-07, 2.16011e-07, 1.48616e-07, 1.48498e-07, 1.516e-07, 2.22197e-07, 1.48496e-07, 2.13528e-05, 1.48496e-07, 1.64421e-07
0.483795, 0, 2.80787e-05, 3.34045e-07, 1.41421, -2.80787e-05, 3.39722e-07, 3.34045e-07, 3.34053e-07, 3.34061e-07, 3.34094e-07, 3.36191e-07, 3.34191e-07, 3.40207e-07, 4.22992e-07, 3.34302e-07, 3.34049e-07, 3.387e-07, 4.41924e-07, 3.34045e-07, 2.78285e-05, 3.34045e-07, 3.68229e-07
0.49183, 0, 3.65822e-05, 7.15306e-07, 1.41421, -3.65822e-05, 7.271e-07, 7.15306e-07, 7.15321e-07, 7.15338e-07, 7.15407e-07, 7.19764e-07, 7.15608e-07, 7.28108e-07, 8.32015e-07, 7.15839e-07, 7.15313e-07, 7.22252e-07, 8.72336e-07, 7.15306e-07, 3.62004e-05, 7.15306e-07, 7.86332e-07
0.499864, 0, 4.76771e-05, 1.48309e-06, 1.41421, -4.76771e-05, 1.50698e-06, 1.48309e-06, 1.48312e-06, 1.48316e-06, 1.48329e-06, 1.49212e-06, 1.4837e-06, 1.50903e-06, 1.63561e-06, 1.48417e-06, 1.4831e-06, 1.4934e-06, 1.71054e-06, 1.48309e-06, 4.7082e-05, 1.48309e-06, 1.62698e-06
0.507899, 0, 6.23093e-05, 2.99893e-06, 1.41421, -6.23093e-05, 3.04629e-06, 2.99893e-06, 2.99899e-06, 2.99906e-06, 2.99933e-06, 3.01683e-06, 3.00014e-06, 3.05034e-06, 3.19746e-06, 3.00107e-06, 2.99896e-06, 3.01413e-06, 3.32615e-06, 2.99893e-06, 6.13624e-05, 2.99893e-06, 3.28414e-06
0.515934, 0, 8.19151e-05, 5.93365e-06, 1.41421, -8.19151e-05, 6.02564e-06, 5.93365e-06, 5.93377e-06, 5.9339e-06, 5.93444e-06, 5.96842e-06, 5.93601e-06, 6.0335e-06, 6.19104e-06, 5.93781e-06, 5.9337e-06, 5.95595e-06, 6.40151e-06, 5.93365e-06, 8.03792e-05, 5.93365e-06, 6.48762e-06
0.523968, 0, 0.000108738, 1.15059e-05, 1.41421, -0.000108738, 1.16812e-05, 1.15059e-05, 1.15062e-05, 1.15064e-05, 1.15074e-05, 1.15722e-05, 1.15104e-05, 1.16962e-05, 1.18383e-05, 1.15139e-05, 1.1506e-05, 1.15385e-05, 1.21706e-05, 1.15059e-05, 0.000106207, 1.15059e-05, 1.25613e-05
0.532003, 0, 0.000146368, 2.18941e-05, 1.41421, -0.000146368, 2.22218e-05, 2.18941e-05, 2.18946e-05, 2.1895e-05, 2.18969e-05, 2.2018e-05, 2.19025e-05, 2.22498e-05, 2.23217e-05, 2.1909e-05, 2.18943e-05, 2.19413e-05, 2.28325e-05, 2.18941e-05, 0.000142147, 2.18941e-05, 2.38675e-05
0.540038, 0, 0.000200544, 4.08553e-05, 1.41421, -0.000200544, 4.14565e-05, 4.08553e-05, 4.08562e-05, 4.0857e-05, 4.08605e-05, 4.10826e-05, 4.08708e-05, 4.1508e-05, 4.14032e-05, 4.08826e-05, 4.08557e-05, 4.09232e-05, 4.21717e-05, 4.08554e-05, 0.00019346, 4.08553e-05, 4.44759e-05
0.548072, 0, 0.000280585, 7.48423e-05, 1.41421, -0.000280585, 7.59254e-05, 7.48423e-05, 7.48438e-05, 7.48454e-05, 7.48516e-05, 7.52517e-05, 7.48701e-05, 7.6018e-05, 7.55417e-05, 7.48914e-05, 7.4843e-05, 7.49396e-05, 7.66772e-05, 7.48424e-05, 0.000268672, 7.48423e-05, 8.13644e-05
0.556107, 0, 0.000401455, 0.000134616, 1.41421, -0.000401455, 0.000136532, 0.000134616, 0.000134618, 0.000134621, 0.000134632, 0.00013534, 0.000134665, 0.000136696, 0.000135505, 0.000134703, 0.000134617, 0.000134754, 0.000137158, 0.000134616, 0.000381467, 0.000134616, 0.000146153
0.564142, 0, 0.000587024, 0.000237773, 1.41421, -0.000587024, 0.000241101, 0.000237773, 0.000237777, 0.000237782, 0.000237801, 0.000239031, 0.000237858, 0.000241386, 0.0002389, 0.000237924, 0.000237775, 0.000237969, 0.000241274, 0.000237773, 0.000553674, 0.000237773, 0.000257818
0.572176, 0, 0.000874702, 0.000412486, 1.41421, -0.000874702, 0.000418166, 0.000412486, 0.000412493, 0.000412501, 0.000412534, 0.000414633, 0.000412631, 0.000418652, 0.000413909, 0.000412743, 0.000412489, 0.000412761, 0.00041728, 0.000412486, 0.000819527, 0.000412486, 0.000446694
0.580211, 0, 0.00132238, 0.0007029, 1.41421, -0.00132238, 0.000712424, 0.0007029, 0.000702913, 0.000702926, 0.000702982, 0.0007065, 0.000703144, 0.000713238, 0.000704692, 0.000703331, 0.000702906, 0.000703286, 0.000709431, 0.0007029, 0.00123205, 0.0007029, 0.000760255
0.588246, 0, 0.00201804, 0.00117674, 1.41421, -0.00201804, 0.00119243, 0.00117674, 0.00117676, 0.00117678, 0.00117687, 0.00118267, 0.00117714, 0.00119377, 0.00117899, 0.00117745, 0.00117675, 0.00117727, 0.00118559, 0.00117674, 0.00187194, 0.00117674, 0.00127122
0.596281, 0, 0.00309285, 0.00193565, 1.41421, -0.00309285, 0.00196105, 0.00193565, 0.00193568, 0.00193572, 0.00193586, 0.00194525, 0.0019363, 0.00196322, 0.00193846, 0.0019368, 0.00193566, 0.00193639, 0.0019476, 0.00193565, 0.00285966, 0.00193565, 0.00208861
0.604315, 0, 0.00473867, 0.00312895, 1.41421, -0.00473867, 0.00316937, 0.00312895, 0.003129, 0.00312906, 0.0031293, 0.00314423, 0.00312999, 0.00317282, 0.00313247, 0.00313078, 0.00312897, 0.00312998, 0.00314503, 0.00312895, 0.00437169, 0.00312895, 0.00337234
0.61235, 0, 0.00723027, 0.00497115, 1.41421, -0.00723027, 0.00503437, 0.00497115, 0.00497124, 0.00497133, 0.0049717, 0.00499505, 0.00497278, 0.00503977, 0.00497553, 0.00497402, 0.00497119, 0.00497256, 0.00499271, 0.00497116, 0.00666118, 0.00497115, 0.00535184
0.620385, 0, 0.0109532, 0.00776366, 1.41421, -0.0109532, 0.00786086, 0.00776366, 0.00776379, 0.00776393, 0.00776449, 0.0078004, 0.00776615, 0.00786918, 0.0077691, 0.00776806, 0.00776372, 0.00776559, 0.00779247, 0.00776366, 0.0100839, 0.00776366, 0.00834907
0.628419, 0, 0.0164368, 0.0119205, 1.41421, -0.0164368, 0.0120675, 0.0119205, 0.0119207, 0.0119209, 0.0119217, 0.011976, 0.0119242, 0.01208, 0.0119272, 0.0119271, 0.0119206, 0.0119231, 0.0119589, 0.0119205, 0.0151293, 0.0119205, 0.0128057
0.636454, 0, 0.0243925, 0.0179973, 1.41421, -0.0243925, 0.0182159, 0.0179973, 0.0179976, 0.0179979, 0.0179991, 0.0180799, 0.0180029, 0.0182345, 0.0180056, 0.0180072, 0.0179974, 0.0180008, 0.0180484, 0.0179973, 0.0224561, 0.0179973, 0.0193137
0.644489, 0, 0.0357547, 0.0267222, 1.41421, -0.0357547, 0.027042, 0.0267222, 0.0267226, 0.0267231, 0.026725, 0.0268431, 0.0267304, 0.0270693, 0.0267325, 0.0267367, 0.0267224, 0.026727, 0.0267901, 0.0267222, 0.0329313, 0.0267222, 0.0286479
0.652523, 0, 0.051724, 0.0390269, 1.41421, -0.051724, 0.0394871, 0.0390269, 0.0390275, 0.0390282, 0.0390309, 0.0392009, 0.0390387, 0.0395264, 0.0390397, 0.0390478, 0.0390272, 0.0390334, 0.0391168, 0.0390269, 0.0476711, 0.0390269, 0.0417984
0.660558, 0, 0.0738074, 0.0560735, 1.41421, -0.0738074, 0.0567251, 0.0560735, 0.0560744, 0.0560753, 0.0560791, 0.0563198, 0.0560902, 0.0567808, 0.0560892, 0.056103, 0.0560739, 0.0560823, 0.0561921, 0.0560735, 0.0680794, 0.0560735, 0.0599983
0.668593, 0, 0.103852, 0.0792731, 1.41421, -0.103852, 0.0801812, 0.0792731, 0.0792743, 0.0792757, 0.0792809, 0.0796164, 0.0792964, 0.0802589, 0.0792923, 0.0793142, 0.0792737, 0.0792849, 0.0794292, 0.0792732, 0.0958806, 0.0792731, 0.0847433
0.676627, 0, 0.144067, 0.110294, 1.41421, -0.144067, 0.111539, 0.110294, 0.110295, 0.110297, 0.110304, 0.110764, 0.110326, 0.111646, 0.110317, 0.11035, 0.110294, 0.110309, 0.110498, 0.110294, 0.133144, 0.110294, 0.117799
0.684662, 0, 0.197036, 0.151047, 1.41421, -0.197036, 0.15273, 0.151047, 0.151049, 0.151052, 0.151062, 0.151683, 0.15109, 0.152874, 0.151076, 0.151123, 0.151048, 0.151068, 0.151314, 0.151047, 0.182294, 0.151047, 0.161186
0.692697, 0.96429, 0.265698, 0.203657, 1.72171, 0.698592, 0.205896, 0.203657, 0.20366, 0.203663, 0.203676, 0.204503, 0.203715, 0.206087, 0.203692, 0.203758, 0.203658, 0.203685, 0.204002, 0.203657, 0.246098, 0.203657, 0.217146
