   PIQUANT 0.0.0-main  ps__0545_0715362334_000PTFE_shot_0.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0766904, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0684977, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0603051, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0521124, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0439197, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.035727, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0275343, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0193416, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0111489, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00295621, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00523647, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0134292, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0216218, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0298145, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0380072, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0461999, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0543926, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0625853, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.070778, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0789707, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0871634, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0953561, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.103549, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.111741, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.119934, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.128127, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.13632, 0, 8.4495e-29, 0, 1.41421, -8.4495e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.741e-31, 0, 3.54746e-34, 2.52521e-34, 0, 8.42203e-29, 0, 0
0.144512, 0, 1.03611e-27, 0, 1.41421, -1.03611e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36101e-30, 0, 4.3499e-33, 3.77541e-32, 0, 1.03271e-27, 0, 0
0.152705, 0, 7.97659e-27, 0, 1.41421, -7.97659e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58745e-29, 0, 3.34873e-32, 4.59261e-31, 0, 7.95022e-27, 0, 0
0.160898, 0, 4.90193e-26, 0, 1.41421, -4.90193e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59006e-28, 0, 2.0579e-31, 3.54843e-30, 0, 4.88565e-26, 0, 0
0.16909, 0, 2.61796e-25, 0, 1.41421, -2.61796e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.4919e-28, 0, 1.09996e-30, 2.18977e-29, 0, 2.60923e-25, 0, 0
0.177283, 0, 1.26559e-24, 0, 1.41421, -1.26559e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10518e-27, 0, 5.326e-30, 1.17369e-28, 0, 1.26136e-24, 0, 0
0.185476, 0, 5.66657e-24, 0, 1.41421, -5.66657e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83804e-26, 0, 2.3898e-29, 5.69104e-28, 0, 5.64759e-24, 0, 0
0.193668, 0, 2.38377e-23, 0, 1.41421, -2.38377e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.73209e-26, 0, 1.0079e-28, 2.5549e-27, 0, 2.37577e-23, 0, 0
0.201861, 0, 9.51296e-23, 0, 1.41421, -9.51296e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.08564e-25, 0, 4.03391e-28, 1.07738e-26, 0, 9.48098e-23, 0, 0
0.210054, 0, 3.62633e-22, 0, 1.41421, -3.62633e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17624e-24, 0, 1.54263e-27, 4.30924e-26, 0, 3.61412e-22, 0, 0
0.218246, 0, 1.32726e-21, 0, 1.41421, -1.32726e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.30509e-24, 0, 5.66575e-27, 1.64623e-25, 0, 1.32279e-21, 0, 0
0.226439, 0, 4.68283e-21, 0, 1.41421, -4.68283e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51891e-23, 0, 2.00646e-26, 6.03793e-25, 0, 4.66701e-21, 0, 0
0.234632, 0, 1.59768e-20, 0, 1.41421, -1.59768e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.18217e-23, 0, 6.87314e-26, 2.13469e-24, 0, 1.59228e-20, 0, 0
0.242824, 0, 5.28466e-20, 0, 1.41421, -5.28466e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7141e-22, 0, 2.2832e-25, 7.29819e-24, 0, 5.26676e-20, 0, 0
0.251017, 0, 1.69824e-19, 0, 1.41421, -1.69824e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.50829e-22, 0, 7.37082e-25, 2.41906e-23, 0, 1.69249e-19, 0, 0
0.25921, 0, 5.31133e-19, 0, 1.41421, -5.31133e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72273e-21, 0, 2.31653e-24, 7.79029e-23, 0, 5.2933e-19, 0, 0
0.267403, 0, 1.61952e-18, 0, 1.41421, -1.61952e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.2529e-21, 0, 7.10103e-24, 2.44306e-22, 0, 1.61401e-18, 0, 0
0.275595, 0, 4.81899e-18, 0, 1.41421, -4.81899e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56303e-20, 0, 2.12488e-23, 7.46742e-22, 0, 4.80259e-18, 0, 0
0.283788, 0, 1.40086e-17, 0, 1.41421, -1.40086e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.54365e-20, 0, 6.21389e-23, 2.2276e-21, 0, 1.39609e-17, 0, 0
0.291981, 0, 3.98207e-17, 0, 1.41421, -3.98207e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29157e-19, 0, 1.77757e-22, 6.49256e-21, 0, 3.96849e-17, 0, 0
0.300173, 0, 1.10777e-16, 0, 1.41421, -1.10777e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59297e-19, 0, 4.97832e-22, 1.85063e-20, 0, 1.10399e-16, 0, 0
