   PIQUANT 0.0.0-main  ps__0368_0699563413_000PTFE_shot_11.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.46046, 0, 1.73775e-08, 3.15463e-32, 1.41421, -1.73775e-08, 3.15463e-32, 0, 3.15463e-32, 3.15463e-32, 3.15463e-32, 3.15463e-32, 3.15463e-32, 3.15463e-32, 3.15463e-32, 3.15463e-32, 3.15463e-32, 3.77546e-11, 3.15463e-32, 3.15463e-32, 1.92251e-13, 3.29514e-12, 3.15463e-32, 1.73362e-08, 3.15463e-32, 3.15463e-32
0.468428, 0, 2.96954e-08, 2.15386e-31, 1.41421, -2.96954e-08, 2.15386e-31, 0, 2.15386e-31, 2.15386e-31, 2.15386e-31, 2.15386e-31, 2.15386e-31, 2.15386e-31, 2.15386e-31, 2.15386e-31, 2.15386e-31, 6.46207e-11, 2.15386e-31, 2.15386e-31, 3.59443e-13, 5.98417e-12, 2.15386e-31, 2.96244e-08, 2.15386e-31, 2.15386e-31
0.476397, 0, 5.01228e-08, 1.37925e-30, 1.41421, -5.01228e-08, 1.37925e-30, 0, 1.37925e-30, 1.37925e-30, 1.37925e-30, 1.37925e-30, 1.37925e-30, 1.37925e-30, 1.37925e-30, 1.37925e-30, 1.37925e-30, 1.093e-10, 1.37925e-30, 1.37925e-30, 6.71197e-13, 1.08308e-11, 1.37925e-30, 5.0002e-08, 1.37925e-30, 1.37925e-30
0.484365, 0, 8.35744e-08, 8.27038e-30, 1.41421, -8.35744e-08, 8.27038e-30, 0, 8.27038e-30, 8.27038e-30, 8.27038e-30, 8.27038e-30, 8.27038e-30, 8.27038e-30, 8.27038e-30, 8.27038e-30, 8.27038e-30, 1.8273e-10, 8.27038e-30, 8.27038e-30, 1.25223e-12, 1.95665e-11, 8.27038e-30, 8.33708e-08, 8.27038e-30, 8.27038e-30
0.492334, 0, 1.37676e-07, 4.64765e-29, 1.41421, -1.37676e-07, 4.64765e-29, 0, 4.64765e-29, 4.64765e-29, 4.64765e-29, 4.64765e-29, 4.64765e-29, 4.64765e-29, 4.64765e-29, 4.64765e-29, 4.64765e-29, 3.02028e-10, 4.64765e-29, 4.64765e-29, 2.33426e-12, 3.53359e-11, 4.64765e-29, 1.37337e-07, 4.64765e-29, 4.64765e-29
0.500303, 0, 2.24102e-07, 2.45379e-28, 1.41421, -2.24102e-07, 2.45379e-28, 0, 2.45379e-28, 2.45379e-28, 2.45379e-28, 2.45379e-28, 2.45379e-28, 2.45379e-28, 2.45379e-28, 2.45379e-28, 2.45379e-28, 4.93673e-10, 2.45379e-28, 2.45379e-28, 4.34595e-12, 6.38765e-11, 2.45379e-28, 2.2354e-07, 2.45379e-28, 2.45379e-28
0.508271, 0, 3.60487e-07, 1.22123e-27, 1.41421, -3.60487e-07, 1.22123e-27, 0, 1.22123e-27, 1.22123e-27, 1.22123e-27, 1.22123e-27, 1.22123e-27, 1.22123e-27, 1.22123e-27, 1.22123e-27, 1.22123e-27, 7.98191e-10, 1.22123e-27, 1.22123e-27, 8.07617e-12, 1.15698e-10, 1.22123e-27, 3.59565e-07, 1.22123e-27, 1.22123e-27
0.51624, 0, 5.73133e-07, 5.74763e-27, 1.41421, -5.73133e-07, 5.74763e-27, 0, 5.74763e-27, 5.74763e-27, 5.74763e-27, 5.74763e-27, 5.74763e-27, 5.74763e-27, 5.74763e-27, 5.74763e-27, 5.74763e-27, 1.27696e-09, 5.74763e-27, 5.74763e-27, 1.4966e-11, 2.10092e-10, 5.74763e-27, 5.71631e-07, 5.74763e-27, 5.74763e-27
0.524209, 0, 9.00758e-07, 2.5657e-26, 1.41421, -9.00758e-07, 2.5657e-26, 0, 2.5657e-26, 2.5657e-26, 2.5657e-26, 2.5657e-26, 2.5657e-26, 2.5657e-26, 2.5657e-26, 2.5657e-26, 2.5657e-26, 2.02203e-09, 2.5657e-26, 2.5657e-26, 2.76253e-11, 3.8247e-10, 2.5657e-26, 8.98326e-07, 2.5657e-26, 2.5657e-26
0.532177, 0, 1.39964e-06, 1.08937e-25, 1.41421, -1.39964e-06, 1.08937e-25, 0, 1.08937e-25, 1.08937e-25, 1.08937e-25, 1.08937e-25, 1.08937e-25, 1.08937e-25, 1.08937e-25, 1.08937e-25, 1.08937e-25, 3.17012e-09, 1.08937e-25, 1.08937e-25, 5.07334e-11, 6.97664e-10, 1.08937e-25, 1.39572e-06, 1.08937e-25, 1.08937e-25
0.540146, 0, 2.15057e-06, 4.41163e-25, 1.41421, -2.15057e-06, 4.41163e-25, 0, 4.41163e-25, 4.41163e-25, 4.41163e-25, 4.41163e-25, 4.41163e-25, 2.84866e-12, 4.41163e-25, 4.41163e-25, 4.41163e-25, 4.92237e-09, 4.41163e-25, 4.41163e-25, 9.25863e-11, 1.27374e-09, 4.41163e-25, 2.14428e-06, 4.41163e-25, 4.41163e-25
0.548115, 0, 3.26806e-06, 1.70847e-24, 1.41421, -3.26806e-06, 1.70847e-24, 0, 1.70847e-24, 1.70847e-24, 1.70847e-24, 1.70847e-24, 1.70847e-24, 1.15223e-11, 1.70847e-24, 1.70847e-24, 1.70847e-24, 7.57219e-09, 1.70847e-24, 1.70847e-24, 1.67717e-10, 2.32408e-09, 1.70847e-24, 3.25799e-06, 1.70847e-24, 1.70847e-24
0.556083, 0, 4.91254e-06, 6.3633e-24, 1.41421, -4.91254e-06, 6.3633e-24, 0, 6.3633e-24, 6.3633e-24, 6.3633e-24, 6.3633e-24, 6.3633e-24, 3.66749e-11, 6.3633e-24, 6.3633e-24, 6.3633e-24, 1.15436e-08, 6.3633e-24, 6.3633e-24, 3.01266e-10, 4.23045e-09, 6.3633e-24, 4.89643e-06, 6.3633e-24, 6.3633e-24
0.564052, 0, 7.33685e-06, 2.73996e-08, 1.41421, -7.33685e-06, 2.77269e-08, 2.73996e-08, 2.73997e-08, 2.74001e-08, 2.74008e-08, 2.74022e-08, 2.74017e-08, 2.76427e-08, 2.75076e-08, 2.74155e-08, 2.77446e-08, 4.48446e-08, 2.74132e-08, 2.73999e-08, 2.79357e-08, 3.50673e-08, 2.73996e-08, 7.30904e-06, 2.73996e-08, 2.84944e-08
0.572021, 0, 1.08755e-05, 1.09753e-07, 1.41421, -1.08755e-05, 1.11067e-07, 1.09753e-07, 1.09753e-07, 1.09755e-07, 1.09758e-07, 1.09763e-07, 1.09761e-07, 1.10594e-07, 1.10186e-07, 1.09817e-07, 1.11138e-07, 1.35892e-07, 1.09807e-07, 1.09754e-07, 1.10698e-07, 1.23566e-07, 1.09753e-07, 1.08261e-05, 1.09753e-07, 1.14148e-07
0.579989, 0, 1.60541e-05, 3.46414e-07, 1.41421, -1.60541e-05, 3.50567e-07, 3.46414e-07, 3.46416e-07, 3.46421e-07, 3.46429e-07, 3.46447e-07, 3.46441e-07, 3.4892e-07, 3.47784e-07, 3.46616e-07, 3.50792e-07, 3.85256e-07, 3.46586e-07, 3.46418e-07, 3.48062e-07, 3.71101e-07, 3.46414e-07, 1.59621e-05, 3.46414e-07, 3.60304e-07
0.587958, 0, 2.37311e-05, 1.00899e-06, 1.41421, -2.37311e-05, 1.0211e-06, 1.00899e-06, 1.00899e-06, 1.00901e-06, 1.00903e-06, 1.00908e-06, 1.00907e-06, 1.016e-06, 1.01298e-06, 1.00958e-06, 1.02175e-06, 1.06623e-06, 1.00949e-06, 1.009e-06, 1.01183e-06, 1.0527e-06, 1.00899e-06, 2.35496e-05, 1.00899e-06, 1.0495e-06
0.595927, 0, 3.53645e-05, 2.74092e-06, 1.41421, -3.53645e-05, 2.77384e-06, 2.74092e-06, 2.74094e-06, 2.74098e-06, 2.74105e-06, 2.74119e-06, 2.74114e-06, 2.75953e-06, 2.75178e-06, 2.74252e-06, 2.77562e-06, 2.82462e-06, 2.74229e-06, 2.74096e-06, 2.74577e-06, 2.81755e-06, 2.74092e-06, 3.49885e-05, 2.74092e-06, 2.85102e-06
0.603895, 0, 5.37562e-05, 7.16067e-06, 1.41421, -5.37562e-05, 7.24669e-06, 7.16067e-06, 7.16072e-06, 7.16081e-06, 7.161e-06, 7.16136e-06, 7.16123e-06, 7.20917e-06, 7.18906e-06, 7.16485e-06, 7.25135e-06, 7.28206e-06, 7.16424e-06, 7.16077e-06, 7.16886e-06, 7.29337e-06, 7.16067e-06, 5.2943e-05, 7.16067e-06, 7.4484e-06
0.611864, 0, 8.44396e-05, 1.80164e-05, 1.41421, -8.44396e-05, 1.82329e-05, 1.80164e-05, 1.80165e-05, 1.80168e-05, 1.80172e-05, 1.80181e-05, 1.80178e-05, 1.81472e-05, 1.80879e-05, 1.80269e-05, 1.82447e-05, 1.81911e-05, 1.80254e-05, 1.80167e-05, 1.80301e-05, 1.82434e-05, 1.80164e-05, 8.26289e-05, 1.80164e-05, 1.87406e-05
0.619833, 0, 0.000138622, 4.36864e-05, 1.41421, -0.000138622, 4.42116e-05, 4.36864e-05, 4.36867e-05, 4.36873e-05, 4.36884e-05, 4.36906e-05, 4.36899e-05, 4.40178e-05, 4.38598e-05, 4.3712e-05, 4.42401e-05, 4.39358e-05, 4.37083e-05, 4.3687e-05, 4.3709e-05, 4.40697e-05, 4.36865e-05, 0.000134568, 4.36864e-05, 4.54432e-05
0.627801, 0, 0.000239024, 0.000102139, 1.41421, -0.000239024, 0.000103367, 0.000102139, 0.00010214, 0.000102141, 0.000102144, 0.000102149, 0.000102147, 0.000102946, 0.000102544, 0.000102199, 0.000103434, 0.000102492, 0.00010219, 0.00010214, 0.000102176, 0.000102778, 0.000102139, 0.000230013, 0.000102139, 0.000106248
0.63577, 0, 0.000430917, 0.000230338, 1.41421, -0.000430917, 0.00023311, 0.000230338, 0.00023034, 0.000230343, 0.000230349, 0.000230361, 0.000230356, 0.000232248, 0.000231253, 0.000230473, 0.00023326, 0.000230835, 0.000230454, 0.000230341, 0.000230398, 0.000231389, 0.000230338, 0.000411213, 0.000230338, 0.000239609
0.643739, 0, 0.000802074, 0.000501207, 1.41421, -0.000802074, 0.000507241, 0.000501207, 0.000501211, 0.000501217, 0.00050123, 0.000501256, 0.000501247, 0.000505612, 0.000503198, 0.000501501, 0.000507568, 0.000501901, 0.000501458, 0.000501214, 0.000501303, 0.000502916, 0.000501208, 0.000759933, 0.000501207, 0.000521388
0.651707, 0, 0.00151708, 0.00105269, 1.41421, -0.00151708, 0.00106536, 0.00105269, 0.00105269, 0.00105271, 0.00105273, 0.00105279, 0.00105277, 0.00106261, 0.00105687, 0.0010533, 0.00106605, 0.00105365, 0.00105321, 0.0010527, 0.00105284, 0.00105543, 0.00105269, 0.00142925, 0.00105269, 0.00109509
0.659676, 0, 0.00287333, 0.00213482, 1.41421, -0.00287333, 0.00216054, 0.00213482, 0.00213483, 0.00213486, 0.00213491, 0.00213502, 0.00213499, 0.00215672, 0.00214331, 0.00213607, 0.00216194, 0.00213615, 0.00213589, 0.00213485, 0.00213506, 0.00213919, 0.00213482, 0.00269524, 0.00213482, 0.00222087
