   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_16.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0203816, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0124319, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00448214, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00346762, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0114174, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0193671, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0273169, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0352666, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0432164, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0511662, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0591159, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0670657, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0750154, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0829652, 0, 7.44048e-28, 0, 1.41421, -7.44048e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06318e-30, 0, 0, 2.88366e-33, 2.75479e-32, 0, 7.41954e-28, 0, 0
0.0909149, 0, 6.31531e-27, 0, 1.41421, -6.31531e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75116e-29, 0, 0, 2.44756e-32, 2.83713e-31, 0, 6.29749e-27, 0, 0
0.0988647, 0, 3.72119e-26, 0, 1.41421, -3.72119e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03184e-28, 0, 0, 1.44354e-31, 1.88643e-30, 0, 3.71067e-26, 0, 0
0.106814, 0, 1.83909e-25, 0, 1.41421, -1.83909e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.09954e-28, 0, 0, 7.14758e-31, 1.01611e-29, 0, 1.83388e-25, 0, 0
0.114764, 0, 8.13029e-25, 0, 1.41421, -8.13029e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2544e-27, 0, 0, 3.1677e-30, 4.80164e-29, 0, 8.10724e-25, 0, 0
0.122714, 0, 3.31563e-24, 0, 1.41421, -3.31563e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.19371e-27, 0, 0, 1.29558e-29, 2.06818e-28, 0, 3.30622e-24, 0, 0
0.130664, 0, 1.26942e-23, 0, 1.41421, -1.26942e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51989e-26, 0, 0, 4.9761e-29, 8.29749e-28, 0, 1.26581e-23, 0, 0
0.138613, 0, 4.61377e-23, 0, 1.41421, -4.61377e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27931e-25, 0, 0, 1.81479e-28, 3.14287e-27, 0, 4.60064e-23, 0, 0
0.146563, 0, 1.60407e-22, 0, 1.41421, -1.60407e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44778e-25, 0, 0, 6.33249e-28, 1.13415e-26, 0, 1.5995e-22, 0, 0
0.154513, 0, 5.36418e-22, 0, 1.41421, -5.36418e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48738e-24, 0, 0, 2.12582e-27, 3.92457e-26, 0, 5.3489e-22, 0, 0
0.162463, 0, 1.73263e-21, 0, 1.41421, -1.73263e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80422e-24, 0, 0, 6.89434e-27, 1.30853e-25, 0, 1.72768e-21, 0, 0
0.170413, 0, 5.42302e-21, 0, 1.41421, -5.42302e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50369e-23, 0, 0, 2.16716e-26, 4.21959e-25, 0, 5.40754e-21, 0, 0
0.178362, 0, 1.6491e-20, 0, 1.41421, -1.6491e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5726e-23, 0, 0, 6.62002e-26, 1.31987e-24, 0, 1.64439e-20, 0, 0
0.186312, 0, 4.88254e-20, 0, 1.41421, -4.88254e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35382e-22, 0, 0, 1.96937e-25, 4.01436e-24, 0, 4.86858e-20, 0, 0
0.194262, 0, 1.40997e-19, 0, 1.41421, -1.40997e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.90953e-22, 0, 0, 5.71574e-25, 1.18955e-23, 0, 1.40594e-19, 0, 0
0.202212, 0, 3.97728e-19, 0, 1.41421, -3.97728e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10281e-21, 0, 0, 1.62086e-24, 3.44002e-23, 0, 3.96589e-19, 0, 0
0.210161, 0, 1.09729e-18, 0, 1.41421, -1.09729e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04253e-21, 0, 0, 4.49679e-24, 9.72204e-23, 0, 1.09415e-18, 0, 0
0.218111, 0, 2.96409e-18, 0, 1.41421, -2.96409e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.21869e-21, 0, 0, 1.22186e-23, 2.68844e-22, 0, 2.95559e-18, 0, 0
