   PIQUANT 0.0.0-main  ps__0661_0725638583_PTFE_shot_19.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0430308, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.051291, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0595512, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0678114, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0760716, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0843319, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0925921, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.100852, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.109113, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.117373, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.125633, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.133893, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.142153, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.150414, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.158674, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.166934, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.175194, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.183454, 0, 1.3344e-28, 0, 1.41421, -1.3344e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32539e-31, 0, 0, 4.82001e-34, 4.95023e-34, 1.33107e-28, 0, 0
0.191715, 0, 1.74734e-27, 0, 1.41421, -1.74734e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.35419e-30, 0, 0, 6.31121e-33, 1.13213e-31, 1.74287e-27, 0, 0
0.199975, 0, 1.43642e-26, 0, 1.41421, -1.43642e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.57929e-29, 0, 0, 5.18803e-32, 1.43195e-30, 1.4327e-26, 0, 0
0.208235, 0, 9.41659e-26, 0, 1.41421, -9.41659e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34638e-28, 0, 0, 3.4046e-31, 1.1595e-29, 9.39193e-26, 0, 0
0.216495, 0, 5.35669e-25, 0, 1.41421, -5.35669e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33473e-27, 0, 0, 1.94101e-30, 7.53192e-29, 5.34257e-25, 0, 0
0.224756, 0, 2.75347e-24, 0, 1.41421, -2.75347e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.86075e-27, 0, 0, 1.00071e-29, 4.25669e-28, 2.74618e-24, 0, 0
0.233016, 0, 1.30847e-23, 0, 1.41421, -1.30847e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.26023e-26, 0, 0, 4.77205e-29, 2.17685e-27, 1.30498e-23, 0, 0
0.241276, 0, 5.83122e-23, 0, 1.41421, -5.83122e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45292e-25, 0, 0, 2.1349e-28, 1.03008e-26, 5.81564e-23, 0, 0
0.249536, 0, 2.46083e-22, 0, 1.41421, -2.46083e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.13139e-25, 0, 0, 9.04708e-28, 4.57406e-26, 2.45423e-22, 0, 0
0.257796, 0, 9.90248e-22, 0, 1.41421, -9.90248e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46728e-24, 0, 0, 3.65682e-27, 1.92419e-25, 9.87585e-22, 0, 0
0.266057, 0, 3.81956e-21, 0, 1.41421, -3.81956e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.51662e-24, 0, 0, 1.41719e-26, 7.72137e-25, 3.80925e-21, 0, 0
0.274317, 0, 1.41786e-20, 0, 1.41421, -1.41786e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.53264e-23, 0, 0, 5.28724e-26, 2.97074e-24, 1.41402e-20, 0, 0
0.282577, 0, 5.08157e-20, 0, 1.41421, -5.08157e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26608e-22, 0, 0, 1.90504e-25, 1.10026e-23, 5.06779e-20, 0, 0
0.290837, 0, 1.76445e-19, 0, 1.41421, -1.76445e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.39613e-22, 0, 0, 6.65371e-25, 3.94091e-23, 1.75966e-19, 0, 0
0.299097, 0, 5.94196e-19, 0, 1.41421, -5.94196e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48043e-21, 0, 0, 2.25455e-24, 1.36613e-22, 5.92577e-19, 0, 0
0.307358, 0, 1.94429e-18, 0, 1.41421, -1.94429e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.84413e-21, 0, 0, 7.42513e-24, 4.59373e-22, 1.93898e-18, 0, 0
0.315618, 0, 6.19116e-18, 0, 1.41421, -6.19116e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54248e-20, 0, 0, 2.38054e-23, 1.5011e-21, 6.17421e-18, 0, 0
0.323878, 0, 1.92093e-17, 0, 1.41421, -1.92093e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.78576e-20, 0, 0, 7.43923e-23, 4.77397e-21, 1.91566e-17, 0, 0
0.332138, 0, 5.8136e-17, 0, 1.41421, -5.8136e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44835e-19, 0, 0, 2.26851e-22, 1.47952e-20, 5.79761e-17, 0, 0
0.340399, 0, 1.71778e-16, 0, 1.41421, -1.71778e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.27935e-19, 0, 0, 6.75643e-22, 4.473e-20, 1.71305e-16, 0, 0
0.348659, 0, 4.95927e-16, 0, 1.41421, -4.95927e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23539e-18, 0, 0, 1.96702e-21, 1.3204e-19, 4.94558e-16, 0, 0
0.356919, 0, 1.39989e-15, 0, 1.41421, -1.39989e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.48698e-18, 0, 0, 5.60174e-21, 3.80883e-19, 1.39601e-15, 0, 0
0.365179, 0, 3.86589e-15, 0, 1.41421, -3.86589e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.6287e-18, 0, 0, 1.56147e-20, 1.07438e-18, 3.85517e-15, 0, 0
0.373439, 0, 1.04501e-14, 0, 1.41421, -1.04501e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60248e-17, 0, 0, 4.26277e-20, 2.96533e-18, 1.0421e-14, 0, 0
0.3817, 0, 2.76631e-14, 0, 1.41421, -2.76631e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.88827e-17, 0, 0, 1.14029e-19, 8.01278e-18, 2.75861e-14, 0, 0
0.38996, 0, 7.17424e-14, 0, 1.41421, -7.17424e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78613e-16, 0, 0, 2.99025e-19, 2.1208e-17, 7.15423e-14, 0, 0
0.39822, 0, 1.82348e-13, 0, 1.41421, -1.82348e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.53893e-16, 0, 0, 7.69117e-19, 5.50068e-17, 1.81838e-13, 0, 0
0.40648, 0, 4.54376e-13, 0, 1.41421, -4.54376e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13076e-15, 0, 0, 1.94116e-18, 1.39865e-16, 4.53104e-13, 0, 0
0.41474, 0, 1.1103e-12, 9.80909e-43, 1.41421, -1.1103e-12, 9.80909e-43, 0, 9.80909e-43, 9.80909e-43, 9.80909e-43, 9.80909e-43, 9.80909e-43, 9.80909e-43, 9.80909e-43, 2.76238e-15, 9.80909e-43, 9.80909e-43, 4.80962e-18, 3.48762e-16, 1.10719e-12, 9.80909e-43, 9.80909e-43
0.423001, 0, 2.66123e-12, 2.06453e-41, 1.41421, -2.66123e-12, 2.06453e-41, 0, 2.06453e-41, 2.06453e-41, 2.06453e-41, 2.06453e-41, 2.06453e-41, 2.06453e-41, 2.06453e-41, 6.61909e-15, 2.06453e-41, 2.06453e-41, 1.17044e-17, 8.5313e-16, 2.65374e-12, 2.06453e-41, 2.06453e-41
0.431261, 0, 6.25796e-12, 3.46834e-40, 1.41421, -6.25796e-12, 3.46834e-40, 0, 3.46834e-40, 3.46834e-40, 3.46834e-40, 3.46834e-40, 3.46834e-40, 3.46834e-40, 3.46834e-40, 1.55601e-14, 3.46834e-40, 3.46834e-40, 2.7991e-17, 2.04786e-15, 6.24033e-12, 3.46834e-40, 3.46834e-40
0.439521, 0, 1.44401e-11, 5.06298e-39, 1.41421, -1.44401e-11, 5.06298e-39, 0, 5.06298e-39, 5.06298e-39, 5.06298e-39, 5.06298e-39, 5.06298e-39, 5.06298e-39, 5.06298e-39, 3.58923e-14, 5.06298e-39, 5.06298e-39, 6.58251e-17, 4.82499e-15, 1.43993e-11, 5.06298e-39, 5.06298e-39
0.447781, 0, 3.27009e-11, 6.55854e-38, 1.41421, -3.27009e-11, 6.55854e-38, 0, 6.55854e-38, 6.55854e-38, 6.55854e-38, 6.55854e-38, 6.55854e-38, 6.55854e-38, 6.55854e-38, 8.12533e-14, 6.55854e-38, 6.55854e-38, 1.52337e-16, 1.11618e-14, 3.26083e-11, 6.55854e-38, 6.55854e-38
0.456042, 0, 7.26883e-11, 7.60868e-37, 1.41421, -7.26883e-11, 7.60868e-37, 0, 7.60868e-37, 7.60868e-37, 7.60868e-37, 7.60868e-37, 7.60868e-37, 7.60868e-37, 7.60868e-37, 1.8055e-13, 7.60868e-37, 7.60868e-37, 3.47276e-16, 2.53589e-14, 7.2482e-11, 7.60868e-37, 7.60868e-37
0.464302, 0, 1.58612e-10, 7.95929e-36, 1.41421, -1.58612e-10, 7.95929e-36, 0, 7.95929e-36, 7.95929e-36, 7.95929e-36, 7.95929e-36, 7.95929e-36, 7.95929e-36, 7.95929e-36, 3.93853e-13, 7.95929e-36, 7.95929e-36, 7.80735e-16, 5.66007e-14, 1.58161e-10, 7.95929e-36, 7.95929e-36
0.472562, 0, 3.39802e-10, 7.55436e-35, 1.41421, -3.39802e-10, 7.55436e-35, 0, 7.55436e-35, 7.55436e-35, 7.55436e-35, 7.55436e-35, 7.55436e-35, 7.55436e-35, 7.55436e-35, 8.43557e-13, 7.55436e-35, 7.55436e-35, 1.73346e-15, 1.24156e-13, 3.38833e-10, 7.55436e-35, 7.55436e-35
0.480822, 0, 7.14788e-10, 6.54421e-34, 1.41421, -7.14788e-10, 6.54421e-34, 0, 6.54421e-34, 6.54421e-34, 6.54421e-34, 6.54421e-34, 6.54421e-34, 6.54421e-34, 6.54421e-34, 1.77419e-12, 6.54421e-34, 6.54421e-34, 3.80753e-15, 2.67769e-13, 7.12742e-10, 6.54421e-34, 6.54421e-34
0.489082, 0, 1.47651e-09, 5.20245e-33, 1.41421, -1.47651e-09, 5.20245e-33, 0, 5.20245e-33, 5.20245e-33, 5.20245e-33, 5.20245e-33, 5.20245e-33, 5.20245e-33, 5.20245e-33, 3.6649e-12, 5.20245e-33, 5.20245e-33, 8.28985e-15, 5.68129e-13, 1.47227e-09, 5.20245e-33, 5.20245e-33
0.497343, 0, 2.99574e-09, 7.66038e-32, 1.41421, -2.99574e-09, 7.66038e-32, 0, 7.66038e-32, 7.66038e-32, 7.66038e-32, 7.66038e-32, 7.66038e-32, 7.66038e-32, 7.66038e-32, 7.43786e-12, 7.66038e-32, 7.66038e-32, 1.79706e-14, 1.18767e-12, 2.9871e-09, 7.66038e-32, 7.66038e-32
0.505603, 0, 5.96886e-09, 5.31526e-31, 1.41421, -5.96886e-09, 5.31526e-31, 0, 5.31526e-31, 5.31526e-31, 5.31526e-31, 5.31526e-31, 5.31526e-31, 5.31526e-31, 5.31526e-31, 1.48278e-11, 5.31526e-31, 5.31526e-31, 3.86904e-14, 2.44485e-12, 5.95154e-09, 5.31526e-31, 5.31526e-31
0.513863, 0, 1.16821e-08, 3.45306e-30, 1.41421, -1.16821e-08, 3.45306e-30, 0, 3.45306e-30, 3.45306e-30, 3.45306e-30, 3.45306e-30, 3.45306e-30, 3.45306e-30, 3.45306e-30, 2.90493e-11, 3.45306e-30, 3.45306e-30, 8.30997e-14, 4.96585e-12, 1.1648e-08, 3.45306e-30, 3.45306e-30
0.522123, 0, 2.2462e-08, 2.10021e-29, 1.41421, -2.2462e-08, 2.10021e-29, 0, 2.10021e-29, 2.10021e-29, 2.10021e-29, 2.10021e-29, 2.10021e-29, 2.10021e-29, 2.10021e-29, 5.59418e-11, 2.10021e-29, 2.10021e-29, 1.78357e-13, 9.96843e-12, 2.23959e-08, 2.10021e-29, 2.10021e-29
0.530383, 0, 4.24349e-08, 1.19858e-28, 1.41421, -4.24349e-08, 1.19858e-28, 0, 1.19858e-28, 1.19858e-28, 1.19858e-28, 1.19858e-28, 1.19858e-28, 1.19858e-28, 1.19858e-28, 1.05927e-10, 1.19858e-28, 1.19858e-28, 3.8294e-13, 1.98175e-11, 4.23087e-08, 1.19858e-28, 1.19858e-28
0.538644, 0, 7.87784e-08, 6.43833e-28, 1.41421, -7.87784e-08, 6.43833e-28, 0, 6.43833e-28, 6.43833e-28, 6.43833e-28, 6.43833e-28, 6.43833e-28, 6.43833e-28, 6.43833e-28, 1.97283e-10, 6.43833e-28, 6.43833e-28, 8.22623e-13, 3.91167e-11, 7.85411e-08, 6.43833e-28, 6.43833e-28
0.546904, 0, 1.43737e-07, 3.26622e-27, 1.41421, -1.43737e-07, 3.26622e-27, 0, 3.26622e-27, 3.26622e-27, 3.26622e-27, 3.26622e-27, 3.26622e-27, 3.26622e-27, 3.26622e-27, 3.61536e-10, 3.26622e-27, 3.26622e-27, 1.76677e-12, 7.68894e-11, 1.43297e-07, 3.26622e-27, 3.26622e-27
0.555164, 0, 2.578e-07, 1.5702e-26, 1.41421, -2.578e-07, 1.5702e-26, 0, 1.5702e-26, 1.5702e-26, 1.5702e-26, 1.5702e-26, 1.5702e-26, 1.5702e-26, 1.5702e-26, 6.52199e-10, 1.5702e-26, 1.5702e-26, 3.78773e-12, 1.51005e-10, 2.56993e-07, 1.5702e-26, 1.5702e-26
0.563424, 0, 4.54606e-07, 7.17659e-26, 1.41421, -4.54606e-07, 7.17659e-26, 0, 7.17659e-26, 7.17659e-26, 7.17659e-26, 7.17659e-26, 7.17659e-26, 7.17659e-26, 7.17659e-26, 1.15871e-09, 7.17659e-26, 7.17659e-26, 8.08801e-12, 2.97282e-10, 4.53142e-07, 7.17659e-26, 7.17659e-26
0.571685, 0, 7.88357e-07, 3.12799e-25, 1.41421, -7.88357e-07, 3.12799e-25, 0, 3.12799e-25, 3.12799e-25, 3.12799e-25, 6.03444e-13, 3.12799e-25, 3.12799e-25, 3.12799e-25, 2.02845e-09, 3.12799e-25, 3.12799e-25, 1.7158e-11, 5.88361e-10, 7.85722e-07, 3.12799e-25, 3.12799e-25
0.579945, 0, 1.34477e-06, 1.30389e-24, 1.41421, -1.34477e-06, 1.30389e-24, 0, 1.30389e-24, 1.30389e-24, 1.30389e-24, 3.00179e-12, 1.30389e-24, 1.30389e-24, 1.30389e-24, 3.50079e-09, 1.30389e-24, 1.30389e-24, 3.60676e-11, 1.17285e-09, 1.34006e-06, 1.30389e-24, 1.30389e-24
0.588205, 0, 2.25695e-06, 5.22598e-24, 1.41421, -2.25695e-06, 5.22598e-24, 0, 5.22598e-24, 5.22598e-24, 5.22598e-24, 1.1967e-11, 5.22598e-24, 5.22598e-24, 5.22598e-24, 5.95954e-09, 5.22598e-24, 5.22598e-24, 7.49436e-11, 2.35611e-09, 2.24855e-06, 5.22598e-24, 5.22598e-24
0.596465, 0, 3.74168e-06, 1.25584e-08, 1.41421, -3.74168e-06, 1.2774e-08, 1.25584e-08, 1.25584e-08, 1.25585e-08, 1.25594e-08, 1.26297e-08, 1.25865e-08, 1.25637e-08, 1.26569e-08, 2.25706e-08, 1.25617e-08, 1.25584e-08, 1.2712e-08, 1.73232e-08, 3.72594e-06, 1.25584e-08, 1.2945e-08
0.604725, 0, 6.12981e-06, 6.19317e-08, 1.41421, -6.12981e-06, 6.29985e-08, 6.19317e-08, 6.19319e-08, 6.19323e-08, 6.19369e-08, 6.22183e-08, 6.20711e-08, 6.1958e-08, 6.24192e-08, 7.85392e-08, 6.19481e-08, 6.19319e-08, 6.22417e-08, 7.16085e-08, 6.09927e-06, 6.19317e-08, 6.38443e-08
0.612986, 0, 9.97692e-06, 2.4536e-07, 1.41421, -9.97692e-06, 2.49592e-07, 2.4536e-07, 2.45361e-07, 2.45362e-07, 2.45381e-07, 2.46388e-07, 2.45913e-07, 2.45464e-07, 2.47294e-07, 2.72569e-07, 2.45425e-07, 2.45361e-07, 2.45975e-07, 2.65027e-07, 9.9139e-06, 2.4536e-07, 2.52948e-07
0.621246, 0.976333, 1.62917e-05, 8.89626e-07, 1.72521, 0.976316, 9.04982e-07, 8.89626e-07, 8.8963e-07, 8.89635e-07, 8.89702e-07, 8.93084e-07, 8.91634e-07, 8.90005e-07, 8.96645e-07, 9.3367e-07, 8.89863e-07, 8.8963e-07, 8.90827e-07, 9.29466e-07, 1.61506e-05, 8.89626e-07, 9.17158e-07
0.629506, 0.0236674, 2.71401e-05, 3.0301e-06, 1.42256, 0.0236402, 3.08243e-06, 3.0301e-06, 3.03011e-06, 3.03013e-06, 3.03035e-06, 3.04113e-06, 3.03694e-06, 3.03139e-06, 3.05401e-06, 3.10055e-06, 3.0309e-06, 3.03011e-06, 3.0324e-06, 3.11022e-06, 2.67969e-05, 3.0301e-06, 3.12392e-06
0.637766, 0, 4.72305e-05, 9.7584e-06, 1.41421, -4.72305e-05, 9.927e-06, 9.7584e-06, 9.75844e-06, 9.75849e-06, 9.75923e-06, 9.79246e-06, 9.78044e-06, 9.76256e-06, 9.83546e-06, 9.86979e-06, 9.76099e-06, 9.75844e-06, 9.76272e-06, 9.91803e-06, 4.63433e-05, 9.7584e-06, 1.00607e-05
0.646026, 0.969114, 8.79629e-05, 2.9773e-05, 1.72311, 0.969027, 3.02876e-05, 2.9773e-05, 2.97731e-05, 2.97733e-05, 2.97755e-05, 2.98727e-05, 2.98402e-05, 2.97857e-05, 3.00082e-05, 2.9947e-05, 2.97809e-05, 2.97731e-05, 2.9781e-05, 3.00866e-05, 8.56039e-05, 2.9773e-05, 3.06957e-05
0.654287, 0.0308855, 0.000177281, 8.61237e-05, 1.42509, 0.0307082, 8.76131e-05, 8.61237e-05, 8.6124e-05, 8.61245e-05, 8.6131e-05, 8.64086e-05, 8.63183e-05, 8.61604e-05, 8.68044e-05, 8.63926e-05, 8.61466e-05, 8.6124e-05, 8.61382e-05, 8.67304e-05, 0.000171002, 8.61237e-05, 8.87941e-05
0.662547, 0.96429, 0.000382192, 0.000236318, 1.72171, 0.963907, 0.000240407, 0.000236318, 0.000236319, 0.00023632, 0.000236338, 0.000237093, 0.000236853, 0.000236419, 0.000238187, 0.000236729, 0.000236381, 0.000236319, 0.000236344, 0.000237473, 0.000365813, 0.000236318, 0.000243649
0.670807, 0.0357104, 0.000856923, 0.000615349, 1.42678, 0.0348535, 0.000626003, 0.000615349, 0.000615352, 0.000615355, 0.000615401, 0.000617372, 0.000616741, 0.000615612, 0.000620218, 0.00061597, 0.000615513, 0.000615351, 0.000615395, 0.00061751, 0.000815564, 0.000615349, 0.00063445
0.679067, 0, 0.00193868, 0.00152115, 1.41421, -0.00193868, 0.00154751, 0.00152115, 0.00152116, 0.00152117, 0.00152128, 0.00152625, 0.0015246, 0.0015218, 0.0015332, 0.00152208, 0.00152156, 0.00152116, 0.00152123, 0.00152513, 0.00183829, 0.00152115, 0.0015684
0.687328, 0.957048, 0.00432378, 0.00357139, 1.71961, 0.952725, 0.0036333, 0.00357139, 0.0035714, 0.00357142, 0.00357169, 0.00358379, 0.00357948, 0.00357291, 0.00359969, 0.00357277, 0.00357234, 0.0035714, 0.00357152, 0.00357861, 0.00409047, 0.00357139, 0.0036824
0.695588, 2.95225, 0.00936569, 0.00796741, 2.22536, 2.94288, 0.00810564, 0.00796741, 0.00796744, 0.00796748, 0.00796809, 0.00799678, 0.00798547, 0.00797081, 0.00803059, 0.00796944, 0.00796953, 0.00796744, 0.00796764, 0.00798036, 0.00884742, 0.00796741, 0.00821525
0.703848, 1.0907, 0.0195333, 0.0168976, 1.75804, 1.07117, 0.0171911, 0.0168976, 0.0168977, 0.0168978, 0.0168991, 0.0169654, 0.016936, 0.0169049, 0.0170317, 0.0169006, 0.0169021, 0.0168977, 0.016898, 0.0169206, 0.0184337, 0.0168976, 0.0174237
0.712108, 0, 0.039043, 0.0340879, 1.41421, -0.039043, 0.0346804, 0.0340879, 0.034088, 0.0340882, 0.0340908, 0.0342407, 0.0341653, 0.0341025, 0.0343587, 0.0340922, 0.034097, 0.034088, 0.0340886, 0.0341284, 0.0368144, 0.0340879, 0.0351502
0.720368, 0, 0.0746152, 0.0654483, 1.41421, -0.0746152, 0.0665871, 0.0654483, 0.0654486, 0.0654489, 0.0654539, 0.0657854, 0.0655971, 0.0654764, 0.0659688, 0.0654546, 0.0654658, 0.0654486, 0.0654494, 0.0655192, 0.0702975, 0.0654483, 0.0674901
0.728629, 1.945, 0.136208, 0.119676, 1.9862, 1.80879, 0.121761, 0.119676, 0.119676, 0.119677, 0.119686, 0.120404, 0.119948, 0.119727, 0.120629, 0.119685, 0.119708, 0.119676, 0.119678, 0.119799, 0.128202, 0.119676, 0.123414
0.736889, 3.88275, 0.237465, 0.208566, 2.42544, 3.64528, 0.212205, 0.208566, 0.208567, 0.208568, 0.208584, 0.210102, 0.209042, 0.208656, 0.210229, 0.208579, 0.208622, 0.208567, 0.208569, 0.208779, 0.223234, 0.208566, 0.215089
0.745149, 0.172256, 0.395516, 0.34671, 1.47386, -0.223261, 0.352767, 0.34671, 0.346711, 0.346713, 0.34674, 0.349867, 0.347501, 0.346859, 0.349478, 0.346728, 0.346803, 0.346711, 0.346715, 0.347071, 0.371218, 0.34671, 0.35757
0.753409, 3.81329, 0.62981, 0.550274, 2.41108, 3.18348, 0.559904, 0.550274, 0.550276, 0.550279, 0.550321, 0.556581, 0.551533, 0.550511, 0.554675, 0.550299, 0.550422, 0.550276, 0.550282, 0.550877, 0.589866, 0.550274, 0.56754
0.76167, 0.186707, 0.959773, 0.834713, 1.47875, -0.773066, 0.849351, 0.834713, 0.834717, 0.834722, 0.834786, 0.846913, 0.836627, 0.835074, 0.841403, 0.834747, 0.834939, 0.834717, 0.834726, 0.835698, 0.896386, 0.834713, 0.860956
0.76993, 3.93294, 1.40149, 1.2116, 2.43576, 2.53145, 1.2329, 1.2116, 1.21161, 1.21162, 1.21171, 1.23438, 1.21439, 1.21213, 1.22134, 1.21165, 1.21193, 1.21161, 1.21162, 1.21316, 1.30412, 1.2116, 1.24978
0.77819, 4.78922, 1.96398, 1.68516, 2.60561, 2.82523, 1.71485, 1.68516, 1.68517, 1.68518, 1.68531, 1.72609, 1.68904, 1.68589, 1.69873, 1.68522, 1.68562, 1.68517, 1.68519, 1.68755, 1.81883, 1.68516, 1.7384
