   PIQUANT 0.0.0-main  ps__0246_0688790088_000PTFE_shot_16.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.104659, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.112941, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.121222, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.129503, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.137784, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.146066, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.154347, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.162628, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.17091, 0, 5.4778e-28, 0, 1.41421, -5.4778e-28, 0, 0, 0, 0, 0, 0, 0, 0, 1.48831e-30, 0, 2.55419e-33, 2.15287e-33, 0, 5.46287e-28, 0, 0
0.179191, 0, 7.16988e-27, 0, 1.41421, -7.16988e-27, 0, 0, 0, 0, 0, 0, 0, 0, 1.94792e-29, 0, 3.34296e-32, 4.87864e-31, 0, 7.14988e-27, 0, 0
0.187472, 0, 5.7655e-26, 0, 1.41421, -5.7655e-26, 0, 0, 0, 0, 0, 0, 0, 0, 1.56633e-28, 0, 2.68983e-31, 5.74358e-30, 0, 5.74923e-26, 0, 0
0.195754, 0, 3.67975e-25, 0, 1.41421, -3.67975e-25, 0, 0, 0, 0, 0, 0, 0, 0, 9.99668e-28, 0, 1.71974e-30, 4.40307e-29, 0, 3.6693e-25, 0, 0
0.204035, 0, 2.0353e-24, 0, 1.41421, -2.0353e-24, 0, 0, 0, 0, 0, 0, 0, 0, 5.52917e-27, 0, 9.53526e-30, 2.73237e-28, 0, 2.02949e-24, 0, 0
0.212316, 0, 1.01685e-23, 0, 1.41421, -1.01685e-23, 0, 0, 0, 0, 0, 0, 0, 0, 2.76237e-26, 0, 4.7774e-29, 1.48291e-27, 0, 1.01393e-23, 0, 0
0.220597, 0, 5.71395e-23, 0, 1.41421, -5.71395e-23, 0, 0, 0, 0, 0, 0, 0, 0, 1.55223e-25, 0, 2.69975e-28, 9.23193e-27, 0, 5.69748e-23, 0, 0
0.228879, 0, 2.39236e-22, 0, 1.41421, -2.39236e-22, 0, 0, 0, 0, 0, 0, 0, 0, 6.49895e-25, 0, 1.1341e-27, 4.04697e-26, 0, 2.38545e-22, 0, 0
0.23716, 0, 9.55014e-22, 0, 1.41421, -9.55014e-22, 0, 0, 0, 0, 0, 0, 0, 0, 2.59431e-24, 0, 4.54316e-27, 1.68236e-25, 0, 9.52247e-22, 0, 0
0.245441, 0, 3.65377e-21, 0, 1.41421, -3.65377e-21, 0, 0, 0, 0, 0, 0, 0, 0, 9.92547e-24, 0, 1.74465e-26, 6.67599e-25, 0, 3.64316e-21, 0, 0
0.253723, 0, 1.34516e-20, 0, 1.41421, -1.34516e-20, 0, 0, 0, 0, 0, 0, 0, 0, 3.65411e-23, 0, 6.44848e-26, 2.54144e-24, 0, 1.34125e-20, 0, 0
0.262004, 0, 4.78085e-20, 0, 1.41421, -4.78085e-20, 0, 0, 0, 0, 0, 0, 0, 0, 1.2987e-22, 0, 2.30151e-25, 9.31743e-24, 0, 4.76691e-20, 0, 0
0.270285, 0, 1.64461e-19, 0, 1.41421, -1.64461e-19, 0, 0, 0, 0, 0, 0, 0, 0, 4.46751e-22, 0, 7.95262e-25, 3.29992e-23, 0, 1.63981e-19, 0, 0
0.278566, 0, 5.48756e-19, 0, 1.41421, -5.48756e-19, 0, 0, 0, 0, 0, 0, 0, 0, 1.49066e-21, 0, 2.66618e-24, 1.13186e-22, 0, 5.47149e-19, 0, 0
0.286848, 0, 1.77923e-18, 0, 1.41421, -1.77923e-18, 0, 0, 0, 0, 0, 0, 0, 0, 4.83313e-21, 0, 8.68836e-24, 3.76767e-22, 0, 1.77401e-18, 0, 0
0.295129, 0, 5.61403e-18, 0, 1.41421, -5.61403e-18, 0, 0, 0, 0, 0, 0, 0, 0, 1.525e-20, 0, 2.75626e-23, 1.21925e-21, 0, 5.59753e-18, 0, 0
0.30341, 0, 1.72608e-17, 0, 1.41421, -1.72608e-17, 0, 0, 0, 0, 0, 0, 0, 0, 4.6887e-20, 0, 8.5231e-23, 3.84139e-21, 0, 1.721e-17, 0, 0
0.311692, 0, 5.17688e-17, 0, 1.41421, -5.17688e-17, 0, 0, 0, 0, 0, 0, 0, 0, 1.40623e-19, 0, 2.57195e-22, 1.17979e-20, 0, 5.16161e-17, 0, 0
0.319973, 0, 1.51602e-16, 0, 1.41421, -1.51602e-16, 0, 0, 0, 0, 0, 0, 0, 0, 4.11803e-19, 0, 7.58109e-22, 3.53591e-20, 0, 1.51154e-16, 0, 0
0.328254, 0, 4.33832e-16, 0, 1.41421, -4.33832e-16, 0, 0, 0, 0, 0, 0, 0, 0, 1.17842e-18, 0, 2.1846e-21, 1.0351e-19, 0, 4.32547e-16, 0, 0
0.336535, 0, 1.21403e-15, 0, 1.41421, -1.21403e-15, 0, 0, 0, 0, 0, 0, 0, 0, 3.29763e-18, 0, 6.15897e-21, 2.96206e-19, 0, 1.21043e-15, 0, 0
0.344817, 0, 3.32425e-15, 0, 1.41421, -3.32425e-15, 0, 0, 0, 0, 0, 0, 0, 0, 9.02941e-18, 0, 1.69989e-20, 8.29166e-19, 0, 3.31437e-15, 0, 0
0.353098, 0, 8.91148e-15, 0, 1.41421, -8.91148e-15, 0, 0, 0, 0, 0, 0, 0, 0, 2.42051e-17, 0, 4.59584e-20, 2.27191e-18, 0, 8.88496e-15, 0, 0
0.361379, 0, 2.33995e-14, 0, 1.41421, -2.33995e-14, 0, 0, 0, 0, 0, 0, 0, 0, 6.35551e-17, 0, 1.21776e-19, 6.09649e-18, 0, 2.33297e-14, 0, 0
0.369661, 0, 6.02066e-14, 0, 1.41421, -6.02066e-14, 0, 0, 0, 0, 0, 0, 0, 0, 1.6352e-16, 0, 3.16383e-19, 1.60294e-17, 0, 6.00267e-14, 0, 0
0.377942, 0, 1.51852e-13, 0, 1.41421, -1.51852e-13, 0, 0, 0, 0, 0, 0, 0, 0, 4.1241e-16, 0, 8.06307e-19, 4.13126e-17, 0, 1.51397e-13, 0, 0
0.386223, 0, 3.75558e-13, 0, 1.41421, -3.75558e-13, 0, 0, 0, 0, 0, 0, 0, 0, 1.01992e-15, 0, 2.01669e-18, 1.04412e-16, 0, 3.74432e-13, 0, 0
0.394504, 0, 9.11042e-13, 0, 1.41421, -9.11042e-13, 0, 0, 0, 0, 0, 0, 0, 0, 2.47401e-15, 0, 4.95209e-18, 2.58864e-16, 0, 9.08304e-13, 0, 0
0.402786, 0, 2.16827e-12, 1.75162e-43, 1.41421, -2.16827e-12, 1.75162e-43, 0, 1.75162e-43, 1.75162e-43, 1.75162e-43, 1.75162e-43, 1.75162e-43, 1.75162e-43, 5.88775e-15, 1.75162e-43, 1.19436e-17, 6.29766e-16, 1.75162e-43, 2.16174e-12, 1.75162e-43, 1.75162e-43
0.411067, 0, 5.0641e-12, 3.90121e-42, 1.41421, -5.0641e-12, 3.90121e-42, 0, 3.90121e-42, 3.90121e-42, 3.90121e-42, 3.90121e-42, 3.90121e-42, 3.90121e-42, 1.37502e-14, 3.90121e-42, 2.83056e-17, 1.50385e-15, 3.90121e-42, 5.04882e-12, 3.90121e-42, 3.90121e-42
0.419348, 0, 1.16088e-11, 6.98197e-41, 1.41421, -1.16088e-11, 6.98197e-41, 0, 6.98197e-41, 6.98197e-41, 6.98197e-41, 6.98197e-41, 6.98197e-41, 6.98197e-41, 3.15185e-14, 6.98197e-41, 6.59512e-17, 3.52587e-15, 6.98197e-41, 1.15737e-11, 6.98197e-41, 6.98197e-41
0.42763, 0, 2.61247e-11, 1.08378e-39, 1.41421, -2.61247e-11, 1.08378e-39, 0, 1.08378e-39, 1.08378e-39, 1.08378e-39, 1.08378e-39, 1.08378e-39, 1.08378e-39, 7.09263e-14, 1.08378e-39, 1.51167e-16, 8.11892e-15, 1.08378e-39, 2.60455e-11, 1.08378e-39, 1.08378e-39
0.435911, 0, 5.77243e-11, 1.48792e-38, 1.41421, -5.77243e-11, 1.48792e-38, 0, 1.48792e-38, 1.48792e-38, 1.48792e-38, 1.48792e-38, 1.48792e-38, 1.48792e-38, 1.56711e-13, 1.48792e-38, 3.41097e-16, 1.83661e-14, 1.48792e-38, 5.75488e-11, 1.48792e-38, 1.48792e-38
0.444192, 0, 1.25252e-10, 1.82431e-37, 1.41421, -1.25252e-10, 1.82431e-37, 0, 1.82431e-37, 1.82431e-37, 1.82431e-37, 1.82431e-37, 1.82431e-37, 1.82431e-37, 3.40039e-13, 1.82431e-37, 7.5838e-16, 4.08293e-14, 1.82431e-37, 1.24871e-10, 1.82431e-37, 1.82431e-37
0.452474, 0, 2.66921e-10, 2.01077e-36, 1.41421, -2.66921e-10, 2.01077e-36, 0, 2.01077e-36, 2.01077e-36, 2.01077e-36, 2.01077e-36, 2.01077e-36, 2.01077e-36, 7.24693e-13, 2.01077e-36, 1.6632e-15, 8.92302e-14, 2.01077e-36, 2.66106e-10, 2.01077e-36, 2.01077e-36
0.460755, 0, 5.58742e-10, 2.005e-35, 1.41421, -5.58742e-10, 2.005e-35, 0, 2.005e-35, 2.005e-35, 2.005e-35, 2.005e-35, 2.005e-35, 2.005e-35, 1.51722e-12, 2.005e-35, 3.60264e-15, 1.91791e-13, 2.005e-35, 5.5703e-10, 2.005e-35, 2.005e-35
0.469036, 0, 1.14902e-09, 1.8195e-34, 1.41421, -1.14902e-09, 1.8195e-34, 0, 1.8195e-34, 1.8195e-34, 1.8195e-34, 1.8195e-34, 1.8195e-34, 1.8195e-34, 3.12095e-12, 1.8195e-34, 7.71968e-15, 4.05658e-13, 1.8195e-34, 1.14549e-09, 1.8195e-34, 1.8195e-34
0.477317, 0, 2.32159e-09, 1.51128e-33, 1.41421, -2.32159e-09, 1.51128e-33, 0, 1.51128e-33, 1.51128e-33, 1.51128e-33, 1.51128e-33, 1.51128e-33, 1.51128e-33, 6.30874e-12, 1.51128e-33, 1.6393e-14, 8.44904e-13, 1.51128e-33, 2.31442e-09, 1.51128e-33, 1.51128e-33
0.485599, 0, 4.60932e-09, 1.17816e-32, 1.41421, -4.60932e-09, 1.17816e-32, 0, 1.17816e-32, 1.17816e-32, 1.17816e-32, 1.17816e-32, 1.17816e-32, 1.17816e-32, 1.25343e-11, 1.17816e-32, 3.4567e-14, 1.73444e-12, 1.17816e-32, 4.59501e-09, 1.17816e-32, 1.17816e-32
0.49388, 0, 8.99372e-09, 8.92231e-32, 1.41421, -8.99372e-09, 8.92231e-32, 0, 8.92231e-32, 8.92231e-32, 8.92231e-32, 8.92231e-32, 8.92231e-32, 8.92231e-32, 2.44824e-11, 8.92231e-32, 7.25295e-14, 3.51342e-12, 8.92231e-32, 8.96566e-09, 8.92231e-32, 8.92231e-32
0.502161, 0, 1.72484e-08, 6.37981e-31, 1.41421, -1.72484e-08, 6.37981e-31, 0, 6.37981e-31, 6.37981e-31, 6.37981e-31, 6.37981e-31, 6.37981e-31, 6.37981e-31, 4.70223e-11, 6.37981e-31, 1.51735e-13, 7.03352e-12, 6.37981e-31, 1.71942e-08, 6.37981e-31, 6.37981e-31
0.510443, 0, 3.25182e-08, 4.26564e-30, 1.41421, -3.25182e-08, 4.26564e-30, 0, 4.26564e-30, 4.26564e-30, 4.26564e-30, 4.26564e-30, 4.26564e-30, 4.26564e-30, 8.88318e-11, 4.26564e-30, 3.17037e-13, 1.39419e-11, 4.26564e-30, 3.24151e-08, 4.26564e-30, 4.26564e-30
0.518724, 0, 6.0275e-08, 2.66348e-29, 1.41421, -6.0275e-08, 2.66348e-29, 0, 2.66348e-29, 2.66348e-29, 2.66348e-29, 2.66348e-29, 2.66348e-29, 2.66348e-29, 1.65114e-10, 2.66348e-29, 6.6237e-13, 2.74295e-11, 2.66348e-29, 6.00818e-08, 2.66348e-29, 2.66348e-29
0.527005, 0, 1.09862e-07, 1.55597e-28, 1.41421, -1.09862e-07, 1.55597e-28, 0, 1.55597e-28, 1.55597e-28, 1.55597e-28, 1.55597e-28, 1.55597e-28, 1.55597e-28, 3.0206e-10, 1.55597e-28, 1.38435e-12, 5.37118e-11, 1.55597e-28, 1.09505e-07, 1.55597e-28, 1.55597e-28
0.535286, 0, 1.9694e-07, 8.53037e-28, 1.41421, -1.9694e-07, 8.53037e-28, 0, 8.53037e-28, 8.53037e-28, 8.53037e-28, 8.53037e-28, 8.53037e-28, 8.53037e-28, 5.44088e-10, 8.53037e-28, 2.8932e-12, 1.05013e-10, 8.53037e-28, 1.96288e-07, 8.53037e-28, 8.53037e-28
0.543568, 0, 3.4728e-07, 4.40397e-27, 1.41421, -3.4728e-07, 4.40397e-27, 0, 4.40397e-27, 4.40397e-27, 4.40397e-27, 4.40397e-27, 4.40397e-27, 4.40397e-27, 9.65385e-10, 4.40397e-27, 6.03945e-12, 2.05652e-10, 4.40397e-27, 3.46103e-07, 4.40397e-27, 4.40397e-27
0.551849, 0, 6.0252e-07, 2.14846e-26, 1.41421, -6.0252e-07, 2.14846e-26, 0, 2.14846e-26, 2.14846e-26, 2.14846e-26, 2.14846e-26, 2.14846e-26, 2.14846e-26, 1.68805e-09, 2.14846e-26, 1.25693e-11, 4.0456e-10, 2.14846e-26, 6.00415e-07, 2.14846e-26, 2.14846e-26
0.56013, 0, 1.02874e-06, 9.93713e-26, 1.41421, -1.02874e-06, 9.93713e-26, 0, 9.93713e-26, 9.93713e-26, 9.93713e-26, 9.93713e-26, 9.93713e-26, 9.93713e-26, 2.91034e-09, 9.93713e-26, 2.60235e-11, 8.01138e-10, 9.93713e-26, 1.02501e-06, 9.93713e-26, 9.93713e-26
0.568412, 0, 1.72897e-06, 4.37131e-25, 1.41421, -1.72897e-06, 4.37131e-25, 0, 4.37131e-25, 4.37131e-25, 4.37131e-25, 4.37131e-25, 4.37131e-25, 4.37131e-25, 4.94987e-09, 4.37131e-25, 5.34734e-11, 1.59837e-09, 4.37131e-25, 1.72237e-06, 4.37131e-25, 4.37131e-25
0.576693, 0, 2.86104e-06, 1.8343e-24, 1.41421, -2.86104e-06, 1.8343e-24, 0, 1.8343e-24, 1.8343e-24, 1.8343e-24, 1.8343e-24, 1.8343e-24, 1.8343e-24, 8.3092e-09, 1.8343e-24, 1.08802e-10, 3.21093e-09, 1.8343e-24, 2.84941e-06, 1.8343e-24, 1.8343e-24
0.584974, 0, 4.66268e-06, 7.37241e-24, 1.41421, -4.66268e-06, 7.37241e-24, 0, 7.37241e-24, 7.37241e-24, 7.37241e-24, 7.37241e-24, 7.37241e-24, 7.37241e-24, 1.37737e-08, 7.37241e-24, 2.18761e-10, 6.48185e-09, 7.37241e-24, 4.6422e-06, 7.37241e-24, 7.37241e-24
0.593256, 0, 7.48951e-06, 2.85688e-23, 1.41421, -7.48951e-06, 5.70559e-10, 0, 2.29035e-13, 6.59902e-13, 5.00659e-12, 7.88014e-11, 2.22958e-11, 3.16581e-10, 2.25567e-08, 1.08649e-11, 4.33898e-10, 1.31079e-08, 7.41987e-15, 7.45118e-06, 2.85688e-23, 1.23008e-09
0.601537, 0, 1.1912e-05, 4.98668e-08, 1.41421, -1.1912e-05, 5.26822e-08, 4.98668e-08, 4.98679e-08, 4.987e-08, 4.98915e-08, 5.02556e-08, 4.99768e-08, 5.1429e-08, 8.63751e-08, 4.99204e-08, 5.0715e-08, 7.63293e-08, 4.98668e-08, 1.18372e-05, 4.98668e-08, 5.59367e-08
0.609818, 0, 1.8731e-05, 1.93331e-07, 1.41421, -1.8731e-05, 2.03345e-07, 1.93331e-07, 1.93335e-07, 1.93342e-07, 1.93419e-07, 1.94714e-07, 1.93722e-07, 1.98887e-07, 2.51745e-07, 1.93521e-07, 1.94962e-07, 2.46434e-07, 1.93331e-07, 1.85786e-05, 1.93331e-07, 2.14922e-07
0.618099, 0.981157, 2.93162e-05, 6.85887e-07, 1.7266, 0.981128, 7.19383e-07, 6.85887e-07, 6.85901e-07, 6.85926e-07, 6.86181e-07, 6.90513e-07, 6.87196e-07, 7.04473e-07, 7.78304e-07, 6.86525e-07, 6.88975e-07, 7.91468e-07, 6.85888e-07, 2.89839e-05, 6.85887e-07, 7.58101e-07
0.626381, 0.0188425, 4.60975e-05, 2.2886e-06, 1.42086, 0.0187964, 2.3947e-06, 2.2886e-06, 2.28864e-06, 2.28872e-06, 2.28953e-06, 2.30325e-06, 2.29274e-06, 2.34747e-06, 2.43319e-06, 2.29062e-06, 2.29434e-06, 2.49618e-06, 2.2886e-06, 4.53239e-05, 2.2886e-06, 2.51735e-06
0.634662, 0, 7.3922e-05, 7.23342e-06, 1.41421, -7.3922e-05, 7.55247e-06, 7.23342e-06, 7.23355e-06, 7.23379e-06, 7.23622e-06, 7.27749e-06, 7.24589e-06, 7.41045e-06, 7.45718e-06, 7.2395e-06, 7.24394e-06, 7.63542e-06, 7.23343e-06, 7.20359e-05, 7.23342e-06, 7.92126e-06
0.642943, 0.973932, 0.000123348, 2.17033e-05, 1.72451, 0.973808, 2.26148e-05, 2.17033e-05, 2.17037e-05, 2.17044e-05, 2.17113e-05, 2.18292e-05, 2.1739e-05, 2.22091e-05, 2.20458e-05, 2.17207e-05, 2.17223e-05, 2.24694e-05, 2.17033e-05, 0.00011865, 2.17033e-05, 2.36684e-05
0.651224, 0.997584, 0.000218414, 6.18757e-05, 1.73135, 0.997365, 6.43513e-05, 6.18757e-05, 6.18767e-05, 6.18786e-05, 6.18974e-05, 6.22176e-05, 6.19725e-05, 6.32493e-05, 6.23944e-05, 6.19229e-05, 6.19093e-05, 6.33107e-05, 6.18757e-05, 0.000206729, 6.18757e-05, 6.72128e-05
0.659506, 0.0284847, 0.000414026, 0.000167717, 1.42425, 0.0280707, 0.000174112, 0.000167717, 0.000167719, 0.000167724, 0.000167773, 0.0001686, 0.000167967, 0.000171265, 0.000168494, 0.000167838, 0.000167775, 0.000170359, 0.000167717, 0.000385495, 0.000167717, 0.000181504
0.667787, 0.966691, 0.000832528, 0.000432409, 1.72241, 0.965858, 0.000448129, 0.000432409, 0.000432415, 0.000432427, 0.000432547, 0.00043458, 0.000433023, 0.000441131, 0.000433563, 0.000432708, 0.00043251, 0.000437193, 0.000432409, 0.000764904, 0.000432409, 0.000466301
0.676068, 1.03331, 0.00173572, 0.00106091, 1.74164, 1.03157, 0.0010977, 0.00106091, 0.00106093, 0.00106095, 0.00106123, 0.00106599, 0.00106235, 0.00108132, 0.00106261, 0.00106161, 0.00106108, 0.00106944, 0.00106091, 0.00158119, 0.00106091, 0.00114023
0.68435, 1, 0.00365678, 0.00247821, 1.73205, 0.996343, 0.00256023, 0.00247821, 0.00247824, 0.00247831, 0.00247893, 0.00248954, 0.00248142, 0.00252372, 0.00248069, 0.00247977, 0.00247851, 0.00249323, 0.00247821, 0.0033177, 0.00247821, 0.00265503
0.692631, 1, 0.00762369, 0.0055142, 1.73205, 0.992376, 0.00568844, 0.0055142, 0.00551427, 0.00551441, 0.00551573, 0.00553827, 0.00552101, 0.00561088, 0.0055178, 0.00551752, 0.00551469, 0.00554036, 0.00551421, 0.00691089, 0.0055142, 0.00588984
0.700912, 1, 0.0155069, 0.0116934, 1.73205, 0.984493, 0.0120464, 0.0116934, 0.0116936, 0.0116938, 0.0116965, 0.0117422, 0.0117072, 0.0118893, 0.0116986, 0.0117002, 0.0116943, 0.0117386, 0.0116934, 0.014073, 0.0116934, 0.0124544
0.709194, 1.9093, 0.0305086, 0.0236462, 1.97719, 1.87879, 0.0243285, 0.0236462, 0.0236465, 0.023647, 0.0236522, 0.0237405, 0.0236729, 0.0240248, 0.0236537, 0.0236592, 0.0236476, 0.0237237, 0.0236462, 0.0277495, 0.0236462, 0.0251172
0.717475, 0.0907049, 0.0577722, 0.0456246, 1.44593, 0.0329328, 0.0468838, 0.0456246, 0.0456251, 0.045626, 0.0456356, 0.0457985, 0.0456738, 0.0463233, 0.0456352, 0.0456486, 0.0456268, 0.0457568, 0.0456246, 0.0526944, 0.0456246, 0.0483393
0.725756, 2.89965, 0.105023, 0.0840498, 2.21351, 2.79462, 0.0862702, 0.0840498, 0.0840507, 0.0840524, 0.0840693, 0.0843564, 0.0841366, 0.0852818, 0.0840648, 0.0840921, 0.0840533, 0.0842738, 0.0840498, 0.0960818, 0.0840498, 0.0888368
0.734037, 2.94257, 0.183057, 0.14794, 2.22319, 2.75952, 0.151684, 0.14794, 0.147941, 0.147944, 0.147972, 0.148457, 0.148086, 0.150017, 0.147961, 0.148011, 0.147945, 0.148315, 0.14794, 0.167988, 0.14794, 0.156011
0.742319, 0.157781, 0.305819, 0.248986, 1.46894, -0.148038, 0.255028, 0.248986, 0.248988, 0.248993, 0.249039, 0.24982, 0.249222, 0.252338, 0.249015, 0.249101, 0.248995, 0.249607, 0.248986, 0.28149, 0.248986, 0.262012
0.7506, 3.82774, 0.489765, 0.401032, 2.41407, 3.33798, 0.410373, 0.401032, 0.401036, 0.401043, 0.401114, 0.402322, 0.401397, 0.406215, 0.401072, 0.40121, 0.401047, 0.402042, 0.401032, 0.452109, 0.401032, 0.421171
0.758881, 2.05262, 0.752293, 0.618746, 2.01311, 1.30032, 0.632595, 0.618746, 0.618751, 0.618762, 0.618867, 0.620659, 0.619287, 0.62643, 0.618799, 0.619009, 0.618768, 0.620346, 0.618746, 0.696362, 0.618746, 0.648605
0.767163, 4.8707, 1.10921, 0.915438, 2.6212, 3.76149, 0.935155, 0.915438, 0.915446, 0.91546, 0.915611, 0.918161, 0.916208, 0.926378, 0.915508, 0.915813, 0.915472, 0.917904, 0.915438, 1.0294, 0.915438, 0.957946
0.775444, 5.1843, 1.57157, 1.3003, 2.68035, 3.61273, 1.32729, 1.3003, 1.30031, 1.30033, 1.30054, 1.30403, 1.30136, 1.31528, 1.30039, 1.30082, 1.30035, 1.30398, 1.3003, 1.46202, 1.3003, 1.35849
0.783725, 3.7964, 2.14252, 1.77557, 2.40757, 1.65388, 1.81114, 1.77557, 1.77558, 1.77561, 1.77588, 1.78048, 1.77696, 1.79531, 1.77568, 1.77624, 1.77564, 1.78086, 1.77557, 1.99766, 1.77557, 1.85227
0.792006, 3.9904, 2.81508, 2.33429, 2.44753, 1.17531, 2.37954, 2.33429, 2.33431, 2.33435, 2.33469, 2.34054, 2.33606, 2.3594, 2.33443, 2.33516, 2.33441, 2.34163, 2.3343, 2.63026, 2.33429, 2.43184
0.800288, 3.13408, 3.57187, 2.95961, 2.26585, -0.437796, 3.01522, 2.95961, 2.95963, 2.95968, 2.9601, 2.96729, 2.96179, 2.99047, 2.95978, 2.96067, 2.95978, 2.96938, 2.95961, 3.34394, 2.95961, 3.0795
0.808569, 3.92091, 4.38727, 3.62576, 2.43329, -0.46636, 3.69196, 3.62576, 3.62579, 3.62584, 3.62634, 3.6349, 3.62835, 3.66249, 3.62595, 3.62702, 3.62599, 3.63823, 3.62576, 4.11501, 3.62576, 3.76851
0.81685, 4.99275, 5.23222, 4.30099, 2.64438, -0.239467, 4.37753, 4.30099, 4.30102, 4.30108, 4.30166, 4.31156, 4.30398, 4.34346, 4.30121, 4.30245, 4.3013, 4.31627, 4.30099, 4.91654, 4.30099, 4.46605
