   PIQUANT 0.0.0-main  ps__0246_0688790088_000PTFE_shot_9.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0942572, 0, 1.58087e-13, 0, 1.41421, -1.58087e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.56042e-16, 0, 0, 1.02733e-18, 2.76075e-17, 0, 1.57503e-13, 0, 0
0.102261, 0, 2.73271e-13, 0, 1.41421, -2.73271e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.61171e-16, 0, 0, 1.81127e-18, 4.92069e-17, 0, 2.72258e-13, 0, 0
0.110265, 0, 4.68885e-13, 0, 1.41421, -4.68885e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6492e-15, 0, 0, 3.17087e-18, 8.7126e-17, 0, 4.67146e-13, 0, 0
0.118269, 0, 7.98642e-13, 0, 1.41421, -7.98642e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80903e-15, 0, 0, 5.51239e-18, 1.53263e-16, 0, 7.95674e-13, 0, 0
0.126273, 0, 1.35046e-12, 0, 1.41421, -1.35046e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.7499e-15, 0, 0, 9.51715e-18, 2.67881e-16, 0, 1.34543e-12, 0, 0
0.134277, 0, 2.26719e-12, 0, 1.41421, -2.26719e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.97424e-15, 0, 0, 1.632e-17, 4.65261e-16, 0, 2.25873e-12, 0, 0
0.14228, 0, 3.77917e-12, 0, 1.41421, -3.77917e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32923e-14, 0, 0, 2.77985e-17, 8.03051e-16, 0, 3.76504e-12, 0, 0
0.150284, 0, 6.25512e-12, 0, 1.41421, -6.25512e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20009e-14, 0, 0, 4.70381e-17, 1.37758e-15, 0, 6.23169e-12, 0, 0
0.158288, 0, 1.02809e-11, 0, 1.41421, -1.02809e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61611e-14, 0, 0, 7.90768e-17, 2.34882e-15, 0, 1.02423e-11, 0, 0
0.166292, 0, 1.67994e-11, 0, 1.41421, -1.67994e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.90899e-14, 0, 0, 1.32402e-16, 3.99482e-15, 0, 1.67362e-11, 0, 0
0.174296, 0, 2.7228e-11, 0, 1.41421, -2.7228e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.57737e-14, 0, 0, 2.19736e-16, 6.72982e-15, 0, 2.71253e-11, 0, 0
0.1823, 0, 4.38301e-11, 0, 1.41421, -4.38301e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54176e-13, 0, 0, 3.62439e-16, 1.12722e-14, 0, 4.36643e-11, 0, 0
0.190304, 0, 7.00783e-11, 0, 1.41421, -7.00783e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46519e-13, 0, 0, 5.94242e-16, 1.87737e-14, 0, 6.98124e-11, 0, 0
0.198307, 0, 1.11293e-10, 0, 1.41421, -1.11293e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.91529e-13, 0, 0, 9.68597e-16, 3.10936e-14, 0, 1.1087e-10, 0, 0
0.206311, 0, 1.7557e-10, 0, 1.41421, -1.7557e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.17707e-13, 0, 0, 1.5698e-15, 5.12167e-14, 0, 1.74899e-10, 0, 0
0.214315, 0, 2.75133e-10, 0, 1.41421, -2.75133e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.68107e-13, 0, 0, 2.53012e-15, 8.39108e-14, 0, 2.74078e-10, 0, 0
0.222319, 0, 4.28318e-10, 0, 1.41421, -4.28318e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50733e-12, 0, 0, 4.05624e-15, 1.36753e-13, 0, 4.2667e-10, 0, 0
0.230323, 0, 6.6243e-10, 0, 1.41421, -6.6243e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33164e-12, 0, 0, 6.46974e-15, 2.2173e-13, 0, 6.5987e-10, 0, 0
0.238327, 0, 1.01784e-09, 0, 1.41421, -1.01784e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58344e-12, 0, 0, 1.02693e-14, 3.57709e-13, 0, 1.01389e-09, 0, 0
0.246331, 0, 1.55383e-09, 0, 1.41421, -1.55383e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.47201e-12, 0, 0, 1.62256e-14, 5.7427e-13, 0, 1.54777e-09, 0, 0
0.254335, 0, 2.35683e-09, 0, 1.41421, -2.35683e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.30277e-12, 0, 0, 2.55272e-14, 9.17584e-13, 0, 2.34759e-09, 0, 0
0.262338, 0, 3.55199e-09, 0, 1.41421, -3.55199e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25185e-11, 0, 0, 4.00033e-14, 1.45945e-12, 0, 3.53798e-09, 0, 0
0.270342, 0, 5.31926e-09, 3.78351e-43, 1.41421, -5.31926e-09, 3.78351e-43, 0, 3.78351e-43, 3.78351e-43, 3.78351e-43, 3.78351e-43, 3.78351e-43, 3.78351e-43, 3.78351e-43, 1.87567e-11, 3.78351e-43, 3.78351e-43, 6.24651e-14, 2.3111e-12, 3.78351e-43, 5.29813e-09, 3.78351e-43, 3.78351e-43
0.278346, 0, 7.91559e-09, 7.02331e-42, 1.41421, -7.91559e-09, 7.02331e-42, 0, 7.02331e-42, 7.02331e-42, 7.02331e-42, 7.02331e-42, 7.02331e-42, 7.02331e-42, 7.02331e-42, 2.79294e-11, 7.02331e-42, 7.02331e-42, 9.72296e-14, 3.64427e-12, 7.02331e-42, 7.88392e-09, 7.02331e-42, 7.02331e-42
0.28635, 0, 1.17054e-08, 1.09783e-40, 1.41421, -1.17054e-08, 1.09783e-40, 0, 1.09783e-40, 1.09783e-40, 1.09783e-40, 1.09783e-40, 1.09783e-40, 1.09783e-40, 1.09783e-40, 4.13326e-11, 1.09783e-40, 1.09783e-40, 1.50925e-13, 5.72336e-12, 1.09783e-40, 1.16582e-08, 1.09783e-40, 1.09783e-40
0.294354, 0, 1.72019e-08, 1.51247e-39, 1.41421, -1.72019e-08, 1.51247e-39, 0, 1.51247e-39, 1.51247e-39, 1.51247e-39, 1.51247e-39, 1.51247e-39, 1.51247e-39, 1.51247e-39, 6.07963e-11, 1.51247e-39, 1.51247e-39, 2.3373e-13, 8.95411e-12, 1.51247e-39, 1.71319e-08, 1.51247e-39, 1.51247e-39
0.302358, 0, 2.51231e-08, 1.8584e-38, 1.41421, -2.51231e-08, 1.8584e-38, 0, 1.8584e-38, 1.8584e-38, 1.8584e-38, 1.8584e-38, 1.8584e-38, 1.8584e-38, 1.8584e-38, 8.8888e-11, 1.8584e-38, 1.8584e-38, 3.61283e-13, 1.39577e-11, 1.8584e-38, 2.50199e-08, 1.8584e-38, 1.8584e-38
0.310362, 0, 3.64665e-08, 2.05171e-37, 1.41421, -3.64665e-08, 2.05171e-37, 0, 2.05171e-37, 2.05171e-37, 2.05171e-37, 2.05171e-37, 2.05171e-37, 2.05171e-37, 2.05171e-37, 1.29188e-10, 2.05171e-37, 2.05171e-37, 5.57638e-13, 2.16826e-11, 2.05171e-37, 3.63151e-08, 2.05171e-37, 2.05171e-37
0.318365, 0, 5.26089e-08, 2.04654e-36, 1.41421, -5.26089e-08, 2.04654e-36, 0, 2.04654e-36, 2.04654e-36, 2.04654e-36, 2.04654e-36, 2.04654e-36, 2.04654e-36, 2.04654e-36, 1.86657e-10, 2.04654e-36, 2.04654e-36, 8.59821e-13, 3.35742e-11, 2.04654e-36, 5.23878e-08, 2.04654e-36, 2.04654e-36
0.326369, 0, 7.54375e-08, 1.85486e-35, 1.41421, -7.54375e-08, 1.85486e-35, 0, 1.85486e-35, 1.85486e-35, 1.85486e-35, 1.85486e-35, 1.85486e-35, 1.85486e-35, 1.85486e-35, 2.68129e-10, 1.85486e-35, 1.85486e-35, 1.32489e-12, 5.183e-11, 1.85486e-35, 7.51162e-08, 1.85486e-35, 1.85486e-35
0.334373, 0, 1.07522e-07, 1.53565e-34, 1.41421, -1.07522e-07, 1.53565e-34, 0, 1.53565e-34, 1.53565e-34, 1.53565e-34, 1.53565e-34, 1.53565e-34, 1.53565e-34, 1.53565e-34, 3.82965e-10, 1.53565e-34, 1.53565e-34, 2.04084e-12, 7.97845e-11, 1.53565e-34, 1.07058e-07, 1.53565e-34, 1.53565e-34
0.342377, 0, 1.5234e-07, 1.16723e-33, 1.41421, -1.5234e-07, 1.16723e-33, 0, 1.16723e-33, 1.16723e-33, 1.16723e-33, 1.16723e-33, 1.16723e-33, 1.16723e-33, 1.16723e-33, 5.43909e-10, 1.16723e-33, 1.16723e-33, 3.14346e-12, 1.22487e-10, 1.16723e-33, 1.5167e-07, 1.16723e-33, 1.16723e-33
0.350381, 0, 2.14563e-07, 8.35531e-33, 1.41421, -2.14563e-07, 8.35531e-33, 0, 8.35531e-33, 8.35531e-33, 8.35531e-33, 8.35531e-33, 8.35531e-33, 8.35531e-33, 8.35531e-33, 7.68222e-10, 8.35531e-33, 8.35531e-33, 4.84233e-12, 1.87566e-10, 8.35531e-33, 2.13602e-07, 8.35531e-33, 8.35531e-33
0.358385, 0, 3.00437e-07, 1.8012e-31, 1.41421, -3.00437e-07, 1.8012e-31, 0, 1.8012e-31, 1.8012e-31, 1.8012e-31, 1.8012e-31, 1.8012e-31, 1.8012e-31, 1.8012e-31, 1.07919e-09, 1.8012e-31, 1.8012e-31, 7.4701e-12, 2.86727e-10, 1.8012e-31, 2.99063e-07, 1.8012e-31, 1.8012e-31
0.366389, 0, 4.18226e-07, 1.11825e-30, 1.41421, -4.18226e-07, 1.11825e-30, 0, 1.11825e-30, 1.11825e-30, 1.11825e-30, 1.11825e-30, 1.11825e-30, 1.11825e-30, 1.11825e-30, 1.50789e-09, 1.11825e-30, 1.11825e-30, 1.15105e-11, 4.3694e-10, 1.11825e-30, 4.1627e-07, 1.11825e-30, 1.11825e-30
0.374393, 0, 5.78849e-07, 6.47514e-30, 1.41421, -5.78849e-07, 6.47514e-30, 0, 6.47514e-30, 6.47514e-30, 6.47514e-30, 6.47514e-30, 6.47514e-30, 6.47514e-30, 6.47514e-30, 2.09589e-09, 6.47514e-30, 6.47514e-30, 1.77375e-11, 6.64305e-10, 6.47514e-30, 5.76071e-07, 6.47514e-30, 6.47514e-30
0.382396, 0, 7.96596e-07, 3.50496e-29, 1.41421, -7.96596e-07, 3.50496e-29, 0, 3.50496e-29, 3.50496e-29, 3.50496e-29, 3.50496e-29, 3.50496e-29, 3.50496e-29, 3.50496e-29, 2.89826e-09, 3.50496e-29, 3.50496e-29, 2.73292e-11, 1.00762e-09, 3.50496e-29, 7.92662e-07, 3.50496e-29, 3.50496e-29
0.3904, 0, 1.09008e-06, 1.77913e-28, 1.41421, -1.09008e-06, 1.77913e-28, 0, 1.77913e-28, 1.77913e-28, 1.77913e-28, 1.77913e-28, 1.77913e-28, 1.77913e-28, 1.77913e-28, 3.98777e-09, 1.77913e-28, 1.77913e-28, 4.20898e-11, 1.52473e-09, 1.77913e-28, 1.08452e-06, 1.77913e-28, 1.77913e-28
0.398404, 0, 1.48336e-06, 8.50035e-28, 1.41421, -1.48336e-06, 8.50035e-28, 0, 8.50035e-28, 8.50035e-28, 8.50035e-28, 8.50035e-28, 8.50035e-28, 8.50035e-28, 8.50035e-28, 5.45997e-09, 8.50035e-28, 8.50035e-28, 6.47722e-11, 2.30146e-09, 8.50035e-28, 1.47553e-06, 8.50035e-28, 8.50035e-28
0.406408, 0, 2.0074e-06, 3.83412e-27, 1.41421, -2.0074e-06, 3.83412e-27, 0, 3.83412e-27, 3.83412e-27, 3.83412e-27, 3.83412e-27, 3.83412e-27, 3.83412e-27, 3.83412e-27, 7.43996e-09, 3.83412e-27, 3.83412e-27, 9.95602e-11, 3.4647e-09, 3.83412e-27, 1.9964e-06, 3.83412e-27, 3.83412e-27
0.414412, 0, 2.70178e-06, 1.63746e-26, 1.41421, -2.70178e-06, 1.63746e-26, 0, 1.63746e-26, 1.63746e-26, 1.63746e-26, 1.63746e-26, 1.63746e-26, 1.63746e-26, 1.63746e-26, 1.00907e-08, 1.63746e-26, 1.63746e-26, 1.52783e-10, 5.20112e-09, 1.63746e-26, 2.68633e-06, 1.63746e-26, 1.63746e-26
0.422416, 0, 3.61676e-06, 6.64013e-26, 1.41421, -3.61676e-06, 6.64013e-26, 0, 6.64013e-26, 6.64013e-26, 6.64013e-26, 6.64013e-26, 6.64013e-26, 6.64013e-26, 6.64013e-26, 1.36233e-08, 6.64013e-26, 6.64013e-26, 2.33968e-10, 7.78388e-09, 6.64013e-26, 3.59512e-06, 6.64013e-26, 6.64013e-26
0.43042, 0, 4.81584e-06, 2.56358e-25, 1.41421, -4.81584e-06, 2.56358e-25, 0, 2.56358e-25, 2.56358e-25, 2.56358e-25, 2.56358e-25, 2.56358e-25, 2.56358e-25, 2.56358e-25, 1.83108e-08, 2.56358e-25, 2.56358e-25, 3.57374e-10, 1.16105e-08, 2.56358e-25, 4.78556e-06, 2.56358e-25, 2.56358e-25
0.438423, 0, 6.37877e-06, 9.4467e-25, 1.41421, -6.37877e-06, 9.4467e-25, 0, 9.4467e-25, 9.4467e-25, 9.4467e-25, 9.4467e-25, 9.4467e-25, 9.4467e-25, 9.4467e-25, 2.45038e-08, 9.4467e-25, 9.4467e-25, 5.44221e-10, 1.72557e-08, 9.4467e-25, 6.33647e-06, 9.4467e-25, 9.4467e-25
0.446427, 0, 8.40709e-06, 3.36587e-24, 1.41421, -8.40709e-06, 7.99227e-11, 0, 2.12357e-13, 3.35512e-13, 1.22066e-12, 9.00052e-13, 4.24412e-11, 6.30004e-12, 1.84604e-10, 3.26523e-08, 6.33314e-12, 1.8152e-13, 8.25892e-10, 2.55455e-08, 7.06006e-15, 8.34701e-06, 3.36587e-24, 7.36624e-10
0.454431, 0, 1.10424e-05, 1.76814e-08, 1.41421, -1.10424e-05, 1.79365e-08, 1.76814e-08, 1.7682e-08, 1.76824e-08, 1.76853e-08, 1.76842e-08, 1.78168e-08, 1.77015e-08, 1.82706e-08, 6.10101e-08, 1.77016e-08, 1.76819e-08, 1.89299e-08, 5.53396e-08, 1.76814e-08, 1.09568e-05, 1.76814e-08, 2.00325e-08
0.462435, 0, 1.44433e-05, 5.62065e-08, 1.41421, -1.44433e-05, 5.68353e-08, 5.62065e-08, 5.62082e-08, 5.62092e-08, 5.62161e-08, 5.62136e-08, 5.65404e-08, 5.62561e-08, 5.76588e-08, 1.13466e-07, 5.62564e-08, 5.6208e-08, 5.8086e-08, 1.11469e-07, 5.62066e-08, 1.43206e-05, 5.62065e-08, 6.20017e-08
0.470439, 0, 1.88266e-05, 1.38077e-07, 1.41421, -1.88266e-05, 1.39484e-07, 1.38077e-07, 1.3808e-07, 1.38083e-07, 1.38098e-07, 1.38092e-07, 1.38824e-07, 1.38188e-07, 1.41328e-07, 2.13441e-07, 1.38188e-07, 1.3808e-07, 1.40893e-07, 2.1878e-07, 1.38077e-07, 1.8649e-05, 1.38077e-07, 1.51053e-07
0.478443, 0, 2.44764e-05, 3.08225e-07, 1.41421, -2.44764e-05, 3.11224e-07, 3.08225e-07, 3.08233e-07, 3.08238e-07, 3.08271e-07, 3.08259e-07, 3.09818e-07, 3.08462e-07, 3.15152e-07, 4.07023e-07, 3.08463e-07, 3.08232e-07, 3.12425e-07, 4.25477e-07, 3.08226e-07, 2.42164e-05, 3.08225e-07, 3.35865e-07
0.486447, 0, 3.17806e-05, 6.54886e-07, 1.41421, -3.17806e-05, 6.6107e-07, 6.54886e-07, 6.54903e-07, 6.54912e-07, 6.54981e-07, 6.54956e-07, 6.5817e-07, 6.55374e-07, 6.69169e-07, 7.83892e-07, 6.55376e-07, 6.549e-07, 6.61115e-07, 8.24321e-07, 6.54887e-07, 3.1394e-05, 6.54886e-07, 7.11878e-07
0.494451, 0, 4.12862e-05, 1.34747e-06, 1.41421, -4.12862e-05, 1.35991e-06, 1.34747e-06, 1.3475e-06, 1.34752e-06, 1.34766e-06, 1.34761e-06, 1.35407e-06, 1.34845e-06, 1.3762e-06, 1.51526e-06, 1.34846e-06, 1.3475e-06, 1.35666e-06, 1.59116e-06, 1.34747e-06, 4.07007e-05, 1.34747e-06, 1.46209e-06
0.502454, 0, 5.3792e-05, 2.70478e-06, 1.41421, -5.3792e-05, 2.72926e-06, 2.70478e-06, 2.70484e-06, 2.70488e-06, 2.70515e-06, 2.70505e-06, 2.71778e-06, 2.70671e-06, 2.76132e-06, 2.92217e-06, 2.70672e-06, 2.70483e-06, 2.71826e-06, 3.05299e-06, 2.70478e-06, 5.28885e-05, 2.70478e-06, 2.9304e-06
0.510458, 0, 7.05098e-05, 5.3147e-06, 1.41421, -7.05098e-05, 5.36194e-06, 5.3147e-06, 5.31482e-06, 5.3149e-06, 5.31542e-06, 5.31523e-06, 5.33979e-06, 5.31842e-06, 5.42382e-06, 5.59527e-06, 5.31844e-06, 5.31481e-06, 5.33437e-06, 5.80931e-06, 5.3147e-06, 6.90889e-05, 5.3147e-06, 5.75013e-06
0.518462, 0, 9.3329e-05, 1.02395e-05, 1.41421, -9.3329e-05, 1.0329e-05, 1.02395e-05, 1.02397e-05, 1.02399e-05, 1.02409e-05, 1.02405e-05, 1.0287e-05, 1.02465e-05, 1.04462e-05, 1.06002e-05, 1.02466e-05, 1.02397e-05, 1.0268e-05, 1.09378e-05, 1.02395e-05, 9.10558e-05, 1.02395e-05, 1.10641e-05
0.526466, 0, 0.000125254, 1.93599e-05, 1.41421, -0.000125254, 1.95263e-05, 1.93599e-05, 1.93604e-05, 1.93606e-05, 1.93625e-05, 1.93618e-05, 1.94483e-05, 1.9373e-05, 1.97442e-05, 1.98219e-05, 1.93731e-05, 1.93603e-05, 1.94011e-05, 2.03397e-05, 1.93599e-05, 0.000121567, 1.93599e-05, 2.08932e-05
0.53447, 0, 0.000171113, 3.59388e-05, 1.41421, -0.000171113, 3.62426e-05, 3.59388e-05, 3.59396e-05, 3.59401e-05, 3.59434e-05, 3.59422e-05, 3.61001e-05, 3.59627e-05, 3.66404e-05, 3.65283e-05, 3.59629e-05, 3.59395e-05, 3.59978e-05, 3.73051e-05, 3.59388e-05, 0.000165072, 3.59388e-05, 3.87385e-05
0.542474, 0, 0.000238684, 6.55229e-05, 1.41421, -0.000238684, 6.60678e-05, 6.55229e-05, 6.55244e-05, 6.55252e-05, 6.55312e-05, 6.5529e-05, 6.58123e-05, 6.55659e-05, 6.67815e-05, 6.62723e-05, 6.55661e-05, 6.55241e-05, 6.5607e-05, 6.74165e-05, 6.5523e-05, 0.000228737, 6.55229e-05, 7.0545e-05
0.550478, 0, 0.000340446, 0.000117351, 1.41421, -0.000340446, 0.000118312, 0.000117351, 0.000117354, 0.000117355, 0.000117366, 0.000117362, 0.000117861, 0.000117427, 0.000119569, 0.000118301, 0.000117427, 0.000117354, 0.000117471, 0.00011996, 0.000117351, 0.000324043, 0.000117351, 0.000126202
0.558481, 0, 0.000496297, 0.000206513, 1.41421, -0.000496297, 0.000208176, 0.000206513, 0.000206517, 0.00020652, 0.000206538, 0.000206531, 0.000207396, 0.000206644, 0.000210354, 0.000207711, 0.000206644, 0.000206516, 0.00020668, 0.000210086, 0.000206513, 0.00046932, 0.000206513, 0.000221841
0.566485, 0, 0.000737321, 0.000357092, 1.41421, -0.000737321, 0.000359923, 0.000357092, 0.0003571, 0.000357104, 0.000357136, 0.000357124, 0.000358596, 0.000357315, 0.000363631, 0.0003586, 0.000357317, 0.000357099, 0.000357328, 0.000361959, 0.000357093, 0.000693202, 0.000357092, 0.000383182
0.574489, 0, 0.00111167, 0.000606861, 1.41421, -0.00111167, 0.000611596, 0.000606861, 0.000606873, 0.000606881, 0.000606933, 0.000606914, 0.000609375, 0.000607234, 0.000617799, 0.000608751, 0.000607236, 0.000606871, 0.000607189, 0.000613455, 0.000606861, 0.00104011, 0.000606861, 0.000650508
0.582493, 0, 0.00169254, 0.00101375, 1.41421, -0.00169254, 0.00102154, 0.00101375, 0.00101378, 0.00101379, 0.00101387, 0.00101384, 0.00101789, 0.00101437, 0.00103175, 0.00101612, 0.00101437, 0.00101377, 0.00101421, 0.00102265, 0.00101376, 0.00157762, 0.00101375, 0.00108554
0.590497, 0, 0.00258917, 0.00166484, 1.41421, -0.00258917, 0.00167743, 0.00166484, 0.00166487, 0.00166489, 0.00166503, 0.00166498, 0.00167153, 0.00166583, 0.00169393, 0.00166778, 0.00166584, 0.00166487, 0.00166546, 0.00167678, 0.00166484, 0.00240675, 0.00166484, 0.00178093
0.598501, 0, 0.0039616, 0.00268822, 1.41421, -0.0039616, 0.00270825, 0.00268822, 0.00268827, 0.0026883, 0.00268853, 0.00268845, 0.00269886, 0.0026898, 0.00273449, 0.00269188, 0.00268981, 0.00268827, 0.00268908, 0.00270419, 0.00268822, 0.00367569, 0.00268822, 0.00287283
0.606505, 0, 0.00603975, 0.00426849, 1.41421, -0.00603975, 0.00429982, 0.00426849, 0.00426857, 0.00426862, 0.00426897, 0.00426884, 0.00428513, 0.00427096, 0.00434085, 0.00427304, 0.00427097, 0.00426856, 0.00426967, 0.00428977, 0.00426849, 0.0055976, 0.00426849, 0.00455723
0.614508, 1.99125, 0.00914721, 0.0066659, 1.99781, 1.9821, 0.0067141, 0.0066659, 0.00666603, 0.00666611, 0.00666664, 0.00666645, 0.0066915, 0.0066697, 0.00677723, 0.00667153, 0.00666972, 0.00666601, 0.00666751, 0.00669418, 0.00666591, 0.00847301, 0.0066659, 0.00711014
0.622512, 0.00875141, 0.0137304, 0.0102397, 1.4173, -0.00497901, 0.0103127, 0.0102397, 0.0102399, 0.01024, 0.0102408, 0.0102405, 0.0102784, 0.0102455, 0.0104082, 0.0102467, 0.0102455, 0.0102399, 0.0102419, 0.0102772, 0.0102397, 0.0127171, 0.0102397, 0.0109121
0.630516, 0, 0.0203922, 0.0154747, 1.41421, -0.0203922, 0.0155833, 0.0154747, 0.0154749, 0.0154751, 0.0154763, 0.0154759, 0.0155323, 0.0154832, 0.0157256, 0.0154832, 0.0154833, 0.0154749, 0.0154776, 0.0155242, 0.0154747, 0.0188913, 0.0154747, 0.0164761
0.63852, 0.988399, 0.0299298, 0.0230106, 1.7287, 0.958469, 0.0231698, 0.0230106, 0.023011, 0.0230113, 0.023013, 0.0230124, 0.0230951, 0.0230231, 0.0233784, 0.0230211, 0.0230232, 0.0230109, 0.0230146, 0.023076, 0.0230106, 0.0277395, 0.0230106, 0.0244784
0.646524, 0.0116014, 0.0433743, 0.0336725, 1.41831, -0.0317729, 0.0339022, 0.0336725, 0.0336731, 0.0336734, 0.033676, 0.0336751, 0.0337945, 0.0336906, 0.0342031, 0.0336854, 0.0336907, 0.033673, 0.0336778, 0.0337586, 0.0336725, 0.0402253, 0.0336725, 0.0357902
0.654528, 0, 0.0620304, 0.0484989, 1.41421, -0.0620304, 0.0488252, 0.0484989, 0.0484998, 0.0485003, 0.0485039, 0.0485026, 0.0486722, 0.0485247, 0.0492526, 0.0485148, 0.0485248, 0.0484997, 0.0485061, 0.0486121, 0.048499, 0.05757, 0.0484989, 0.0515067
0.662532, 0, 0.0875125, 0.068766, 1.41421, -0.0875125, 0.0692223, 0.068766, 0.0687672, 0.0687679, 0.068773, 0.0687712, 0.0690083, 0.068802, 0.0698199, 0.0687855, 0.0688022, 0.0687671, 0.0687756, 0.0689142, 0.0687661, 0.0812879, 0.068766, 0.0729726
0.670536, 0, 0.121772, 0.0960004, 1.41421, -0.121772, 0.0966288, 0.0960004, 0.0960021, 0.0960031, 0.09601, 0.0960075, 0.0963341, 0.09605, 0.0974519, 0.0960241, 0.0960502, 0.0960019, 0.0960132, 0.0961937, 0.0960005, 0.113213, 0.0960004, 0.101794
