   PIQUANT 0.0.0-main  ps__0845_0741970080_000PTFE_shot_8.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.189934, 0, 6.02258e-08, 4.37567e-40, 1.41421, -6.02258e-08, 0, 4.37567e-40, 4.37567e-40, 4.37567e-40, 4.37567e-40, 4.37567e-40, 6.9905e-10, 4.37567e-40, 4.37567e-40, 1.03469e-11, 5.57132e-10, 4.37567e-40, 5.89593e-08, 4.37567e-40, 4.37567e-40
0.197897, 0, 7.95748e-08, 5.66906e-39, 1.41421, -7.95748e-08, 0, 5.66906e-39, 5.66906e-39, 5.66906e-39, 5.66906e-39, 5.66906e-39, 9.2458e-10, 5.66906e-39, 5.66906e-39, 1.4746e-11, 7.72943e-10, 5.66906e-39, 7.78626e-08, 5.66906e-39, 5.66906e-39
0.205861, 0, 1.04718e-07, 6.59009e-38, 1.41421, -1.04718e-07, 0, 6.59009e-38, 6.59009e-38, 6.59009e-38, 6.59009e-38, 6.59009e-38, 1.21816e-09, 6.59009e-38, 6.59009e-38, 2.09995e-11, 1.06917e-09, 6.59009e-38, 1.02409e-07, 6.59009e-38, 6.59009e-38
0.213824, 0, 1.37257e-07, 6.90726e-37, 1.41421, -1.37257e-07, 0, 6.90726e-37, 6.90726e-37, 6.90726e-37, 6.90726e-37, 6.90726e-37, 1.59887e-09, 6.90726e-37, 6.90726e-37, 2.98821e-11, 1.47468e-09, 6.90726e-37, 1.34154e-07, 6.90726e-37, 6.90726e-37
0.221788, 0, 1.79201e-07, 6.56368e-36, 1.41421, -1.79201e-07, 0, 6.56368e-36, 6.56368e-36, 6.56368e-36, 6.56368e-36, 6.56368e-36, 2.09075e-09, 6.56368e-36, 6.56368e-36, 4.24881e-11, 2.02833e-09, 6.56368e-36, 1.7504e-07, 6.56368e-36, 6.56368e-36
0.229751, 0, 2.33055e-07, 5.68561e-35, 1.41421, -2.33055e-07, 0, 5.68561e-35, 5.68561e-35, 5.68561e-35, 5.68561e-35, 5.68561e-35, 2.72394e-09, 5.68561e-35, 5.68561e-35, 6.03597e-11, 2.78228e-09, 5.68561e-35, 2.27488e-07, 5.68561e-35, 5.68561e-35
0.237715, 0, 3.01939e-07, 1.75883e-33, 1.41421, -3.01939e-07, 0, 1.75883e-33, 1.75883e-33, 1.75883e-33, 1.75883e-33, 1.75883e-33, 3.53624e-09, 1.75883e-33, 1.75883e-33, 8.57459e-11, 3.8073e-09, 1.75883e-33, 2.9451e-07, 1.75883e-33, 1.75883e-33
0.245679, 0, 3.89697e-07, 1.28137e-32, 1.41421, -3.89697e-07, 0, 1.28137e-32, 1.28137e-32, 1.28137e-32, 1.28137e-32, 1.28137e-32, 4.57445e-09, 1.28137e-32, 1.28137e-32, 1.21562e-10, 5.1953e-09, 1.28137e-32, 3.79805e-07, 1.28137e-32, 1.28137e-32
0.253642, 0, 5.01085e-07, 8.88608e-32, 1.41421, -5.01085e-07, 0, 8.88608e-32, 8.88608e-32, 8.88608e-32, 8.88608e-32, 8.88608e-32, 5.89702e-09, 8.88608e-32, 8.88608e-32, 1.72133e-10, 7.07145e-09, 8.88608e-32, 4.87944e-07, 8.88608e-32, 8.88608e-32
0.261606, 0, 6.41943e-07, 5.74403e-31, 1.41421, -6.41943e-07, 0, 5.74403e-31, 5.74403e-31, 5.74403e-31, 5.74403e-31, 5.74403e-31, 7.5762e-09, 5.74403e-31, 5.74403e-31, 2.43414e-10, 9.60119e-09, 5.74403e-31, 6.24522e-07, 5.74403e-31, 5.74403e-31
0.269569, 0, 8.19417e-07, 3.45502e-30, 1.41421, -8.19417e-07, 0, 3.45502e-30, 3.45502e-30, 3.45502e-30, 3.45502e-30, 3.45502e-30, 9.70126e-09, 3.45502e-30, 3.45502e-30, 3.43696e-10, 1.30039e-08, 3.45502e-30, 7.96368e-07, 3.45502e-30, 3.45502e-30
0.277533, 0, 1.04222e-06, 1.93845e-29, 1.41421, -1.04222e-06, 0, 1.93845e-29, 1.93845e-29, 1.93845e-29, 1.93845e-29, 1.93845e-29, 1.2382e-08, 1.93845e-29, 1.93845e-29, 4.84483e-10, 1.75693e-08, 1.93845e-29, 1.01179e-06, 1.93845e-29, 1.93845e-29
0.285496, 0, 1.32096e-06, 1.01783e-28, 1.41421, -1.32096e-06, 0, 1.01783e-28, 1.01783e-28, 1.01783e-28, 1.01783e-28, 1.01783e-28, 1.57534e-08, 1.01783e-28, 1.01783e-28, 6.81688e-10, 2.36792e-08, 1.01783e-28, 1.28084e-06, 1.01783e-28, 1.01783e-28
0.29346, 0, 1.66844e-06, 5.01846e-28, 1.41421, -1.66844e-06, 0, 5.01846e-28, 5.01846e-28, 5.01846e-28, 5.01846e-28, 5.01846e-28, 1.99803e-08, 5.01846e-28, 5.01846e-28, 9.57237e-10, 3.18349e-08, 5.01846e-28, 1.61567e-06, 5.01846e-28, 5.01846e-28
0.301423, 0, 2.10017e-06, 2.33097e-27, 1.41421, -2.10017e-06, 0, 2.33097e-27, 2.33097e-27, 2.33097e-27, 2.33097e-27, 2.33097e-27, 2.52643e-08, 2.33097e-27, 2.33097e-27, 1.34125e-09, 4.26924e-08, 2.33097e-27, 2.03087e-06, 2.33097e-27, 2.33097e-27
0.309387, 0, 2.63476e-06, 1.02311e-26, 1.41421, -2.63476e-06, 0, 1.02311e-26, 1.02311e-26, 1.02311e-26, 1.02311e-26, 1.02311e-26, 3.18505e-08, 1.02311e-26, 1.02311e-26, 1.87494e-09, 5.71065e-08, 1.02311e-26, 2.54393e-06, 1.02311e-26, 1.02311e-26
0.31735, 0, 3.29457e-06, 4.2557e-26, 1.41421, -3.29457e-06, 0, 4.2557e-26, 4.2557e-26, 4.2557e-26, 4.2557e-26, 4.2557e-26, 4.00366e-08, 4.2557e-26, 4.2557e-26, 2.61448e-09, 7.61879e-08, 4.2557e-26, 3.17573e-06, 4.2557e-26, 4.2557e-26
0.325314, 0, 4.10632e-06, 3.44178e-25, 1.41421, -4.10632e-06, 0, 3.44178e-25, 3.44178e-25, 3.44178e-25, 3.44178e-25, 3.44178e-25, 5.01829e-08, 3.44178e-25, 3.44178e-25, 3.63737e-09, 1.01376e-07, 3.44178e-25, 3.95113e-06, 3.44178e-25, 3.44178e-25
0.333277, 0, 5.10182e-06, 1.24788e-24, 1.41421, -5.10182e-06, 0, 1.24788e-24, 1.24788e-24, 1.24788e-24, 1.24788e-24, 1.24788e-24, 6.27239e-08, 1.24788e-24, 1.24788e-24, 5.04467e-09, 1.34514e-07, 1.24788e-24, 4.89954e-06, 1.24788e-24, 1.24788e-24
0.341241, 0, 6.33247e-06, 1.21111e-08, 1.41421, -6.33247e-06, 1.21111e-08, 1.21114e-08, 1.21116e-08, 1.21131e-08, 1.21305e-08, 1.22217e-08, 9.02954e-08, 1.21118e-08, 1.21112e-08, 1.90874e-08, 1.90087e-07, 1.21111e-08, 6.06834e-06, 1.21111e-08, 1.2975e-08
0.349204, 0, 7.84167e-06, 3.50505e-08, 1.41421, -7.84167e-06, 3.50505e-08, 3.50512e-08, 3.50519e-08, 3.50563e-08, 3.51069e-08, 3.53716e-08, 1.32243e-07, 3.50526e-08, 3.50507e-08, 4.46694e-08, 2.6984e-07, 3.50505e-08, 7.49718e-06, 3.50505e-08, 3.75589e-08
0.357168, 0, 9.6932e-06, 7.74432e-08, 1.41421, -9.6932e-06, 7.74432e-08, 7.74448e-08, 7.74464e-08, 7.74561e-08, 7.7568e-08, 7.81545e-08, 1.97943e-07, 7.7448e-08, 7.74436e-08, 9.0665e-08, 3.86243e-07, 7.74433e-08, 9.24426e-06, 7.74432e-08, 8.29998e-08
0.365131, 0, 1.19661e-05, 1.54232e-07, 1.41421, -1.19661e-05, 1.54232e-07, 1.54236e-07, 1.54239e-07, 1.54258e-07, 1.54482e-07, 1.55652e-07, 3.03237e-07, 1.54242e-07, 1.54233e-07, 1.72349e-07, 5.59098e-07, 1.54233e-07, 1.13813e-05, 1.54232e-07, 1.65325e-07
0.373095, 0, 1.47632e-05, 2.91169e-07, 1.41421, -1.47632e-05, 2.91169e-07, 2.91176e-07, 2.91181e-07, 2.91218e-07, 2.91641e-07, 2.93855e-07, 4.74945e-07, 2.91187e-07, 2.91171e-07, 3.15913e-07, 8.20289e-07, 2.9117e-07, 1.40014e-05, 2.91169e-07, 3.12148e-07
0.381058, 0, 1.82212e-05, 5.31768e-07, 1.41421, -1.82212e-05, 5.31768e-07, 5.31779e-07, 5.3179e-07, 5.31857e-07, 5.3263e-07, 5.36679e-07, 7.57849e-07, 5.318e-07, 5.3177e-07, 5.6545e-07, 1.22139e-06, 5.31768e-07, 1.72275e-05, 5.31768e-07, 5.70134e-07
0.389022, 0, 2.25236e-05, 9.48635e-07, 1.41421, -2.25236e-05, 9.48635e-07, 9.48655e-07, 9.48675e-07, 9.48794e-07, 9.50174e-07, 9.57405e-07, 1.22605e-06, 9.48694e-07, 9.48639e-07, 9.94334e-07, 1.84409e-06, 9.48636e-07, 2.1226e-05, 9.48635e-07, 1.01715e-06
0.396985, 0, 2.79257e-05, 1.66128e-06, 1.41421, -2.79257e-05, 1.66128e-06, 1.66132e-06, 1.66135e-06, 1.66156e-06, 1.66398e-06, 1.67665e-06, 2.00084e-06, 1.66139e-06, 1.66129e-06, 1.72307e-06, 2.81997e-06, 1.66128e-06, 2.6227e-05, 1.66128e-06, 1.78137e-06
0.404949, 0, 3.47877e-05, 2.86375e-06, 1.41421, -3.47877e-05, 2.86375e-06, 2.86381e-06, 2.86387e-06, 2.86423e-06, 2.86841e-06, 2.89027e-06, 3.27834e-06, 2.86393e-06, 2.86377e-06, 2.94702e-06, 4.35781e-06, 2.86376e-06, 3.25567e-05, 2.86375e-06, 3.0709e-06
0.412912, 0, 4.36381e-05, 4.87663e-06, 1.41421, -4.36381e-05, 4.87663e-06, 4.87673e-06, 4.87683e-06, 4.87745e-06, 4.88456e-06, 4.92182e-06, 5.38156e-06, 4.87693e-06, 4.87665e-06, 4.9885e-06, 6.79632e-06, 4.87663e-06, 4.0694e-05, 4.87663e-06, 5.22965e-06
0.420876, 0, 5.52042e-05, 8.17185e-06, 1.41421, -5.52042e-05, 8.17185e-06, 8.17202e-06, 8.17219e-06, 8.17322e-06, 8.18515e-06, 8.24761e-06, 8.78529e-06, 8.17235e-06, 8.17189e-06, 8.3216e-06, 1.06296e-05, 8.17186e-06, 5.12999e-05, 8.17185e-06, 8.76372e-06
0.428839, 0, 7.05948e-05, 1.35246e-05, 1.41421, -7.05948e-05, 1.35246e-05, 1.35249e-05, 1.35252e-05, 1.35269e-05, 1.35466e-05, 1.36501e-05, 1.42681e-05, 1.35255e-05, 1.35247e-05, 1.37244e-05, 1.666e-05, 1.35246e-05, 6.53847e-05, 1.35246e-05, 1.45047e-05
0.436803, 0, 9.14209e-05, 2.21131e-05, 1.41421, -9.14209e-05, 2.21131e-05, 2.21136e-05, 2.2114e-05, 2.21168e-05, 2.21491e-05, 2.23183e-05, 2.3012e-05, 2.21145e-05, 2.21132e-05, 2.23787e-05, 2.60987e-05, 2.21131e-05, 8.44201e-05, 2.21131e-05, 2.37163e-05
0.444766, 0, 0.000120038, 3.5726e-05, 1.41421, -0.000120038, 3.5726e-05, 3.57267e-05, 3.57275e-05, 3.5732e-05, 3.57842e-05, 3.60577e-05, 3.68101e-05, 3.57282e-05, 3.57262e-05, 3.60778e-05, 4.07742e-05, 3.5726e-05, 0.000110562, 3.5726e-05, 3.83173e-05
0.45273, 0, 0.000159914, 5.70434e-05, 1.41421, -0.000159914, 5.70434e-05, 5.70446e-05, 5.70458e-05, 5.7053e-05, 5.71364e-05, 5.75733e-05, 5.83478e-05, 5.70469e-05, 5.70436e-05, 5.7508e-05, 6.34153e-05, 5.70434e-05, 0.000146993, 5.70434e-05, 6.11829e-05
0.460694, 0, 0.000216017, 9.0028e-05, 1.41421, -0.000216017, 9.0028e-05, 9.00299e-05, 9.00318e-05, 9.00432e-05, 9.01749e-05, 9.08647e-05, 9.15938e-05, 9.00336e-05, 9.00284e-05, 9.06395e-05, 9.80433e-05, 9.00281e-05, 0.000198278, 9.0028e-05, 9.65644e-05
0.468657, 0, 0.000295522, 0.000140463, 1.41421, -0.000295522, 0.000140463, 0.000140466, 0.000140469, 0.000140486, 0.000140692, 0.000141769, 0.000142338, 0.000140471, 0.000140463, 0.000141265, 0.000150512, 0.000140463, 0.000271016, 0.000140463, 0.000150666
0.476621, 0, 0.000408656, 0.000216677, 1.41421, -0.000408656, 0.000216677, 0.000216681, 0.000216686, 0.000216713, 0.000217031, 0.000218693, 0.000218917, 0.00021669, 0.000216678, 0.000217726, 0.000229236, 0.000216677, 0.000374626, 0.000216677, 0.000232425
0.484584, 0, 0.000569851, 0.000330511, 1.41421, -0.000569851, 0.000330511, 0.000330518, 0.000330525, 0.000330567, 0.000331051, 0.000333588, 0.000333183, 0.000330532, 0.000330513, 0.000331878, 0.00034616, 0.000330512, 0.000522412, 0.000330511, 0.000354549
0.492548, 0, 0.000799251, 0.00049858, 1.41421, -0.000799251, 0.00049858, 0.000498591, 0.000498601, 0.000498665, 0.000499395, 0.000503224, 0.000501759, 0.000498611, 0.000498583, 0.000500356, 0.000518023, 0.000498581, 0.000732961, 0.00049858, 0.000534866
0.500511, 0, 0.00112467, 0.0007439, 1.41421, -0.00112467, 0.0007439, 0.000743916, 0.000743931, 0.000744026, 0.000745116, 0.000750832, 0.000747674, 0.000743946, 0.000743903, 0.0007462, 0.000767994, 0.000743901, 0.00103196, 0.0007439, 0.000798077
0.508475, 0, 0.00158408, 0.00109793, 1.41421, -0.00158408, 0.00109793, 0.00109796, 0.00109798, 0.00109812, 0.00109973, 0.00110817, 0.00110241, 0.001098, 0.00109794, 0.0011009, 0.00112772, 0.00109793, 0.00145447, 0.00109793, 0.00117795
0.516438, 0, 0.00222861, 0.00160311, 1.41421, -0.00222861, 0.00160311, 0.00160314, 0.00160317, 0.00160338, 0.00160573, 0.00161806, 0.0016084, 0.00160321, 0.00160311, 0.00160693, 0.00163985, 0.00160311, 0.00204776, 0.00160311, 0.00172004
0.524402, 0, 0.00312651, 0.00231596, 1.41421, -0.00312651, 0.00231596, 0.00231601, 0.00231606, 0.00231635, 0.00231976, 0.00233758, 0.00232221, 0.00231611, 0.00231597, 0.00232087, 0.0023612, 0.00231596, 0.00287495, 0.00231596, 0.00248502
0.532365, 0, 0.00436761, 0.0033108, 1.41421, -0.00436761, 0.0033108, 0.00331087, 0.00331094, 0.00331136, 0.00331623, 0.00334173, 0.00331817, 0.00331101, 0.00331082, 0.00331708, 0.00336641, 0.00331081, 0.00401913, 0.0033108, 0.00355269
0.540329, 0, 0.00606874, 0.00468401, 1.41421, -0.00606874, 0.00468401, 0.00468411, 0.00468421, 0.00468481, 0.0046917, 0.00472781, 0.00469268, 0.0046843, 0.00468403, 0.00469203, 0.00475225, 0.00468402, 0.00558842, 0.00468401, 0.00502653
0.548292, 0, 0.00837999, 0.00655898, 1.41421, -0.00837999, 0.00655898, 0.00655912, 0.00655926, 0.00656009, 0.00656975, 0.00662035, 0.00656917, 0.00655939, 0.00655901, 0.00656917, 0.00664262, 0.00655899, 0.00772178, 0.00655898, 0.00703907
0.556256, 0, 0.0114918, 0.00909156, 1.41421, -0.0114918, 0.00909156, 0.00909175, 0.00909194, 0.0090931, 0.0091065, 0.00917669, 0.00910352, 0.00909213, 0.0090916, 0.00910449, 0.00919394, 0.00909157, 0.0105956, 0.00909156, 0.00975772
0.564219, 0, 0.0156429, 0.012476, 1.41421, -0.0156429, 0.012476, 0.0124762, 0.0124765, 0.0124781, 0.0124965, 0.0125929, 0.01249, 0.0124767, 0.012476, 0.0124923, 0.0126012, 0.012476, 0.014431, 0.012476, 0.0133911
0.572183, 0, 0.0211286, 0.0169509, 1.41421, -0.0211286, 0.0169509, 0.0169513, 0.0169517, 0.0169538, 0.0169788, 0.0171099, 0.0169674, 0.016952, 0.016951, 0.0169716, 0.0171039, 0.016951, 0.0195017, 0.0169509, 0.0181959
0.580146, 0, 0.0283102, 0.022806, 1.41421, -0.0283102, 0.022806, 0.0228065, 0.0228069, 0.0228099, 0.0228436, 0.0230201, 0.0228252, 0.0228074, 0.0228061, 0.0228319, 0.0229925, 0.022806, 0.0261427, 0.022806, 0.0244834
0.58811, 0, 0.0376237, 0.0303871, 1.41421, -0.0376237, 0.0303871, 0.0303878, 0.0303884, 0.0303923, 0.0304372, 0.0306726, 0.0304096, 0.030389, 0.0303873, 0.0304197, 0.0306144, 0.0303872, 0.0347583, 0.0303871, 0.0326256
0.596073, 0, 0.0495886, 0.0401021, 1.41421, -0.0495886, 0.0401021, 0.0401029, 0.0401038, 0.0401089, 0.0401683, 0.0404792, 0.0401283, 0.0401046, 0.0401023, 0.0401427, 0.0403786, 0.0401021, 0.0458307, 0.0401021, 0.0430613
0.604037, 0, 0.0648165, 0.0524242, 1.41421, -0.0648165, 0.0524242, 0.0524254, 0.0524264, 0.0524332, 0.0525108, 0.0529177, 0.0524547, 0.0524275, 0.0524245, 0.0524749, 0.0527599, 0.0524243, 0.0599279, 0.0524242, 0.0563
0.612, 0, 0.0840184, 0.0678948, 1.41421, -0.0840184, 0.0678948, 0.0678963, 0.0678977, 0.0679064, 0.0680071, 0.0685346, 0.0679303, 0.0678991, 0.0678951, 0.0679578, 0.0683016, 0.0678949, 0.0777105, 0.0678948, 0.0729249
0.619964, 0, 0.10801, 0.0871229, 1.41421, -0.10801, 0.0871229, 0.0871247, 0.0871265, 0.0871378, 0.0872671, 0.0879447, 0.0871641, 0.0871283, 0.0871233, 0.0872009, 0.0876145, 0.0871229, 0.0999367, 0.0871229, 0.0935928
0.627927, 0, 0.137715, 0.110782, 1.41421, -0.137715, 0.110782, 0.110785, 0.110787, 0.110801, 0.110966, 0.111829, 0.11083, 0.110789, 0.110783, 0.110879, 0.111375, 0.110783, 0.127466, 0.110782, 0.119031
0.635891, 0, 0.174167, 0.139607, 1.41421, -0.174167, 0.139607, 0.13961, 0.139612, 0.139631, 0.139838, 0.140926, 0.139662, 0.139615, 0.139607, 0.139725, 0.140318, 0.139607, 0.161261, 0.139607, 0.150033
0.643854, 0, 0.218507, 0.174378, 1.41421, -0.218507, 0.174378, 0.174381, 0.174385, 0.174407, 0.174667, 0.176028, 0.174441, 0.174388, 0.174378, 0.174524, 0.175229, 0.174378, 0.202384, 0.174378, 0.187446
0.651818, 0, 0.271977, 0.215913, 1.41421, -0.271977, 0.215913, 0.215917, 0.215922, 0.21595, 0.216272, 0.217959, 0.215986, 0.215926, 0.215914, 0.216092, 0.216928, 0.215913, 0.251994, 0.215913, 0.232157
0.659781, 0, 0.335913, 0.265048, 1.41421, -0.335913, 0.265048, 0.265053, 0.265059, 0.265093, 0.265489, 0.267563, 0.265132, 0.265064, 0.265049, 0.265266, 0.266252, 0.265048, 0.311336, 0.265048, 0.285079
0.667745, 0, 0.411729, 0.322614, 1.41421, -0.411729, 0.322614, 0.322621, 0.322628, 0.32267, 0.323152, 0.32568, 0.322711, 0.322634, 0.322616, 0.322881, 0.324036, 0.322614, 0.381732, 0.322614, 0.347124
0.675708, 0, 0.500906, 0.389415, 1.41421, -0.500906, 0.389415, 0.389423, 0.389431, 0.389482, 0.390065, 0.393121, 0.389525, 0.389439, 0.389417, 0.389738, 0.391084, 0.389415, 0.464562, 0.389415, 0.419178
0.683672, 0, 0.604968, 0.466195, 1.41421, -0.604968, 0.466195, 0.466205, 0.466215, 0.466276, 0.466975, 0.470639, 0.466321, 0.466224, 0.466198, 0.466588, 0.468145, 0.466195, 0.56125, 0.466195, 0.502078
0.691636, 0, 0.725463, 0.553616, 1.41421, -0.725463, 0.553616, 0.553628, 0.553639, 0.553712, 0.554544, 0.558902, 0.553758, 0.553651, 0.553619, 0.55409, 0.555879, 0.553616, 0.673238, 0.553616, 0.596577
0.699599, 1, 0.863936, 0.652218, 1.73205, 0.136064, 0.652218, 0.652232, 0.652246, 0.652331, 0.653313, 0.658457, 0.652379, 0.652259, 0.652222, 0.65279, 0.654829, 0.652219, 0.80196, 0.652218, 0.703318
0.707563, 0, 1.0219, 0.762399, 1.41421, -1.0219, 0.762399, 0.762415, 0.762431, 0.762531, 0.763681, 0.769704, 0.762579, 0.762446, 0.762403, 0.763087, 0.765391, 0.762399, 0.948816, 0.762399, 0.822802
0.715526, 0, 1.20083, 0.884377, 1.41421, -1.20083, 0.884377, 0.884396, 0.884415, 0.884531, 0.885867, 0.892867, 0.884579, 0.884432, 0.884382, 0.885203, 0.887784, 0.884378, 1.11514, 0.884377, 0.95537
0.72349, 0, 1.40208, 1.01817, 1.41421, -1.40208, 1.01817, 1.0182, 1.01822, 1.01835, 1.01989, 1.02797, 1.0184, 1.01824, 1.01818, 1.01916, 1.02203, 1.01817, 1.30218, 1.01817, 1.10118
0.731453, 1, 1.62693, 1.16359, 1.73205, -0.626935, 1.16359, 1.16362, 1.16364, 1.16379, 1.16556, 1.17481, 1.16384, 1.16366, 1.1636, 1.16477, 1.16792, 1.16359, 1.51104, 1.16359, 1.26018
0.739417, 0, 1.87651, 1.3202, 1.41421, -1.87651, 1.3202, 1.32022, 1.32025, 1.32043, 1.32243, 1.33295, 1.32047, 1.32028, 1.32021, 1.3216, 1.32502, 1.3202, 1.74266, 1.3202, 1.43213
0.74738, 0.957048, 2.15177, 1.48732, 1.71961, -1.19472, 1.48732, 1.48735, 1.48738, 1.48758, 1.48985, 1.50172, 1.48762, 1.48741, 1.48733, 1.48899, 1.49266, 1.48732, 1.99778, 1.48732, 1.61659
