   PIQUANT 0.0.0-main  ps__0246_0688790088_000PTFE_shot_23.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
6.96133, 158.085, 209.491, 209.468, 12.6525, -51.4062, 209.468, 0, 209.468, 209.484, 209.474, 209.468, 209.468, 209.468, 209.468, 209.468, 209.468, 209.468, 209.468, 209.468, 209.468, 209.468
6.96943, 164.335, 209.439, 209.417, 12.8971, -45.1037, 209.417, 0, 209.417, 209.432, 209.423, 209.417, 209.417, 209.417, 209.417, 209.417, 209.417, 209.417, 209.417, 209.417, 209.417, 209.417
6.97754, 194.278, 209.384, 209.362, 14.0099, -15.1058, 209.362, 0, 209.362, 209.377, 209.369, 209.362, 209.362, 209.362, 209.362, 209.362, 209.362, 209.362, 209.362, 209.362, 209.362, 209.362
6.98564, 188.255, 209.326, 209.304, 13.7933, -21.0713, 209.304, 0, 209.305, 209.318, 209.312, 209.304, 209.304, 209.304, 209.304, 209.304, 209.304, 209.304, 209.304, 209.304, 209.304, 209.304
6.99375, 169.895, 209.265, 209.244, 13.1109, -39.3705, 209.244, 0, 209.244, 209.257, 209.252, 209.244, 209.244, 209.244, 209.244, 209.244, 209.244, 209.244, 209.244, 209.244, 209.244, 209.244
7.00186, 158.636, 209.202, 209.181, 12.6742, -50.566, 209.181, 0, 209.181, 209.193, 209.189, 209.181, 209.181, 209.181, 209.181, 209.181, 209.181, 209.181, 209.181, 209.181, 209.181, 209.181
7.00996, 189.987, 204.332, 204.311, 13.856, -14.3445, 204.311, 0, 204.311, 204.322, 204.321, 204.311, 204.311, 204.311, 204.311, 204.311, 204.311, 204.311, 204.311, 204.311, 204.311, 204.311
7.01807, 159.242, 198.62, 198.598, 12.6981, -39.3781, 198.598, 0, 198.598, 198.609, 198.609, 198.598, 198.598, 198.598, 198.598, 198.598, 198.598, 198.598, 198.598, 198.598, 198.598, 198.598
7.02617, 187.554, 192.91, 192.887, 13.7679, -5.35599, 192.887, 0, 192.887, 192.896, 192.9, 192.887, 192.887, 192.887, 192.887, 192.887, 192.887, 192.887, 192.887, 192.887, 192.887, 192.887
7.03428, 179.644, 187.201, 187.176, 13.4775, -7.55739, 187.176, 0, 187.176, 187.185, 187.192, 187.176, 187.176, 187.176, 187.176, 187.176, 187.176, 187.176, 187.176, 187.176, 187.176, 187.176
7.04239, 167.517, 181.495, 181.468, 13.0199, -13.9782, 181.468, 0, 181.468, 181.476, 181.487, 181.468, 181.468, 181.468, 181.468, 181.468, 181.468, 181.468, 181.468, 181.468, 181.468, 181.468
7.05049, 140.79, 175.793, 175.762, 11.9495, -35.0023, 175.762, 0, 175.762, 175.769, 175.785, 175.762, 175.762, 175.762, 175.762, 175.762, 175.762, 175.762, 175.762, 175.762, 175.762, 175.762
7.0586, 167.756, 170.093, 170.057, 13.0291, -2.33688, 170.057, 0, 170.057, 170.064, 170.087, 170.057, 170.057, 170.057, 170.057, 170.057, 170.057, 170.057, 170.057, 170.057, 170.057, 170.057
7.0667, 155.464, 164.398, 164.355, 12.5485, -8.9341, 164.355, 0, 164.355, 164.361, 164.392, 164.355, 164.355, 164.355, 164.355, 164.355, 164.355, 164.355, 164.355, 164.355, 164.355, 164.355
7.07481, 175.569, 158.708, 158.656, 13.3255, 16.8609, 158.656, 0, 158.656, 158.661, 158.703, 158.656, 158.656, 158.656, 158.656, 158.656, 158.656, 158.656, 158.656, 158.656, 158.656, 158.656
7.08292, 164.839, 153.024, 152.959, 12.9166, 11.8153, 152.959, 0, 152.959, 152.964, 153.019, 152.959, 152.959, 152.959, 152.959, 152.959, 152.959, 152.959, 152.959, 152.959, 152.959, 152.959
7.09102, 163.616, 147.346, 147.266, 12.8692, 16.2696, 147.266, 0, 147.266, 147.27, 147.342, 147.266, 147.266, 147.266, 147.266, 147.266, 147.266, 147.266, 147.266, 147.266, 147.266, 147.266
7.09913, 180.375, 141.676, 141.576, 13.5046, 38.6989, 141.576, 0, 141.576, 141.579, 141.672, 141.576, 141.576, 141.576, 141.576, 141.576, 141.576, 141.576, 141.576, 141.576, 141.576, 141.576
7.10723, 177.098, 136.016, 135.889, 13.3828, 41.0826, 135.889, 0, 135.889, 135.893, 136.012, 135.889, 135.889, 135.889, 135.889, 135.889, 135.889, 135.889, 135.889, 135.889, 135.889, 135.889
7.11534, 175.606, 130.365, 130.207, 13.3269, 45.2401, 130.207, 0, 130.207, 130.21, 130.362, 130.207, 130.207, 130.207, 130.207, 130.207, 130.207, 130.207, 130.207, 130.207, 130.207, 130.207
7.12345, 174.338, 124.727, 124.528, 13.2792, 49.6108, 124.528, 0, 124.528, 124.53, 124.724, 124.528, 124.528, 124.528, 124.528, 124.528, 124.528, 124.528, 124.528, 124.528, 124.528, 124.528
7.13155, 174.876, 119.104, 118.853, 13.2995, 55.7723, 118.853, 0, 118.854, 118.856, 119.101, 118.853, 118.853, 118.853, 118.853, 118.853, 118.853, 118.853, 118.853, 118.853, 118.853, 118.853
7.13966, 192.255, 113.497, 113.183, 13.9375, 78.7582, 113.183, 0, 113.184, 113.186, 113.494, 113.183, 113.183, 113.183, 113.183, 113.183, 113.183, 113.183, 113.183, 113.183, 113.183, 113.183
7.14776, 160.356, 107.908, 107.518, 12.7419, 52.4478, 107.518, 0, 107.518, 107.52, 107.906, 107.518, 107.518, 107.518, 107.518, 107.518, 107.518, 107.518, 107.518, 107.518, 107.518, 107.518
7.15587, 188.355, 106.725, 106.241, 13.7969, 81.6298, 106.241, 0, 106.241, 106.243, 106.723, 106.241, 106.241, 106.241, 106.241, 106.241, 106.241, 106.241, 106.241, 106.241, 106.241, 106.241
7.16398, 186.483, 105.595, 104.997, 13.7289, 80.888, 104.997, 0, 104.997, 104.999, 105.593, 104.997, 104.997, 104.997, 104.997, 104.997, 104.997, 104.997, 104.997, 104.997, 104.997, 104.997
7.17208, 170.946, 104.497, 103.762, 13.1509, 66.4491, 103.762, 0, 103.762, 103.763, 104.495, 103.762, 103.762, 103.762, 103.762, 103.762, 103.762, 103.762, 103.762, 103.762, 103.762, 103.762
7.18019, 188.525, 103.433, 102.535, 13.8031, 85.0919, 102.535, 0, 102.535, 102.536, 103.431, 102.535, 102.535, 102.535, 102.535, 102.535, 102.535, 102.535, 102.535, 102.535, 102.535, 102.535
7.18829, 168.557, 102.409, 101.317, 13.0598, 66.1487, 101.317, 0, 101.317, 101.318, 102.407, 101.317, 101.317, 101.317, 101.317, 101.317, 101.317, 101.317, 101.317, 101.317, 101.317, 101.317
7.1964, 163.637, 101.428, 100.108, 12.87, 62.2085, 100.108, 0, 100.108, 100.109, 101.427, 100.108, 100.108, 100.108, 100.108, 100.108, 100.108, 100.108, 100.108, 100.108, 100.108, 100.108
7.2045, 198.58, 100.496, 98.9071, 14.1626, 98.0844, 98.9071, 0, 98.9072, 98.908, 100.495, 98.9071, 98.9071, 98.9071, 98.9071, 98.9071, 98.9071, 98.9071, 98.9071, 98.9071, 98.9071, 98.9071
7.21261, 198.637, 99.6162, 97.7158, 14.1646, 99.0206, 97.7158, 0, 97.716, 97.7167, 99.6152, 97.7158, 97.7158, 97.7158, 97.7158, 97.7158, 97.7158, 97.7158, 97.7158, 97.7158, 97.7158, 97.7158
7.22072, 178.811, 98.7943, 96.5336, 13.4466, 80.0164, 96.5336, 0, 96.5337, 96.5344, 98.7934, 96.5336, 96.5336, 96.5336, 96.5336, 96.5336, 96.5336, 96.5336, 96.5336, 96.5336, 96.5336, 96.5336
7.22882, 175.941, 98.0351, 95.3606, 13.3395, 77.9064, 95.3606, 0, 95.3607, 95.3614, 98.0342, 95.3606, 95.3606, 95.3606, 95.3606, 95.3606, 95.3606, 95.3606, 95.3606, 95.3606, 95.3606, 95.3606
7.23693, 196.624, 97.3432, 94.1968, 14.0934, 99.2805, 94.1968, 0, 94.1969, 94.1975, 97.3423, 94.1968, 94.1968, 94.1968, 94.1968, 94.1968, 94.1968, 94.1968, 94.1968, 94.1968, 94.1968, 94.1968
7.24503, 178.708, 96.7231, 93.0421, 13.4428, 81.9845, 93.0421, 0, 93.0423, 93.0428, 96.7222, 93.0421, 93.0421, 93.0421, 93.0421, 93.0421, 93.0421, 93.0421, 93.0421, 93.0421, 93.0421, 93.0421
7.25314, 168.966, 96.1792, 91.8969, 13.0754, 72.7863, 91.8969, 0, 91.897, 91.8976, 96.1783, 91.8969, 91.8969, 91.8969, 91.8969, 91.8969, 91.8969, 91.8969, 91.8969, 91.8969, 91.8969, 91.8969
7.26125, 193.619, 95.7149, 90.7607, 13.9864, 97.9041, 90.7607, 0, 90.7609, 90.7614, 95.714, 90.7607, 90.7607, 90.7607, 90.7607, 90.7607, 90.7607, 90.7607, 90.7607, 90.7607, 90.7607, 90.7607
7.26935, 189.786, 95.3336, 89.634, 13.8487, 94.4524, 89.634, 0, 89.6342, 89.6347, 95.3328, 89.634, 89.634, 89.634, 89.634, 89.634, 89.634, 89.634, 89.634, 89.634, 89.634, 89.634
7.27746, 172.898, 95.0375, 88.5168, 13.2249, 77.8603, 88.5168, 0, 88.517, 88.5175, 95.0367, 88.5168, 88.5168, 88.5168, 88.5168, 88.5168, 88.5168, 88.5168, 88.5168, 88.5168, 88.5168, 88.5168
7.28556, 177.64, 94.8279, 87.4091, 13.403, 82.8119, 87.4091, 0, 87.4093, 87.4098, 94.8271, 87.4091, 87.4091, 87.4091, 87.4091, 87.4091, 87.4091, 87.4091, 87.4091, 87.4091, 87.4091, 87.4091
7.29367, 167.838, 94.7051, 86.3113, 13.0322, 73.1327, 86.3113, 0, 86.3114, 86.312, 94.7043, 86.3113, 86.3113, 86.3113, 86.3113, 86.3113, 86.3113, 86.3113, 86.3113, 86.3113, 86.3113, 86.3113
7.30178, 161.801, 94.6675, 85.223, 12.7985, 67.134, 85.223, 0, 85.2231, 85.2236, 94.6667, 85.223, 85.223, 85.223, 85.223, 85.223, 85.223, 85.223, 85.223, 85.223, 85.223, 85.223
7.30988, 178.79, 99.2449, 88.6765, 13.4458, 79.5449, 88.6765, 0, 88.6767, 88.6772, 99.2441, 88.6765, 88.6765, 88.6765, 88.6765, 88.6765, 88.6765, 88.6765, 88.6765, 88.6765, 88.6765, 88.6765
7.31799, 184.768, 104.896, 93.1353, 13.6663, 79.8721, 93.1353, 0, 93.1355, 93.136, 104.896, 93.1353, 93.1353, 93.1353, 93.1353, 93.1353, 93.1353, 93.1353, 93.1353, 93.1353, 93.1353, 93.1353
7.32609, 176.86, 110.612, 97.5953, 13.3738, 66.248, 97.5953, 0, 97.5954, 97.5959, 110.611, 97.5953, 97.5953, 97.5953, 97.5953, 97.5953, 97.5953, 97.5953, 97.5953, 97.5953, 97.5953, 97.5953
7.3342, 169.731, 116.384, 102.057, 13.1046, 53.3471, 102.057, 0, 102.057, 102.057, 116.383, 102.057, 102.057, 102.057, 102.057, 102.057, 102.057, 102.057, 102.057, 102.057, 102.057, 102.057
7.34231, 192.754, 122.203, 106.519, 13.9554, 70.5514, 106.519, 0, 106.519, 106.52, 122.202, 106.519, 106.519, 106.519, 106.519, 106.519, 106.519, 106.519, 106.519, 106.519, 106.519, 106.519
7.35041, 165.106, 128.058, 110.982, 12.927, 37.0479, 110.982, 0, 110.982, 110.983, 128.058, 110.982, 110.982, 110.982, 110.982, 110.982, 110.982, 110.982, 110.982, 110.982, 110.982, 110.982
7.35852, 180.509, 133.938, 115.446, 13.5096, 46.5717, 115.446, 0, 115.447, 115.447, 133.937, 115.446, 115.446, 115.446, 115.446, 115.446, 115.446, 115.446, 115.446, 115.446, 115.446, 115.446
7.36662, 172.735, 139.826, 119.911, 13.2187, 32.9088, 119.911, 0, 119.911, 119.912, 139.825, 119.911, 119.911, 119.911, 119.911, 119.911, 119.911, 119.911, 119.911, 119.911, 119.911, 119.911
7.37473, 165.879, 145.709, 124.376, 12.9568, 20.1701, 124.376, 0, 124.376, 124.376, 145.709, 124.376, 124.376, 124.376, 124.376, 124.376, 124.376, 124.376, 124.376, 124.376, 124.376, 124.376
7.38284, 191.435, 151.572, 128.841, 13.9081, 39.8637, 128.841, 0, 128.841, 128.842, 151.571, 128.841, 128.841, 128.841, 128.841, 128.841, 128.841, 128.841, 128.841, 128.841, 128.841, 128.841
7.39094, 178.08, 157.396, 133.307, 13.4194, 20.6846, 133.307, 0, 133.307, 133.308, 157.395, 133.307, 133.307, 133.307, 133.307, 133.307, 133.307, 133.307, 133.307, 133.307, 133.307, 133.307
7.39905, 184.623, 163.166, 137.773, 13.661, 21.457, 137.773, 0, 137.773, 137.774, 163.165, 137.773, 137.773, 137.773, 137.773, 137.773, 137.773, 137.773, 137.773, 137.773, 137.773, 137.773
7.40715, 170.03, 168.863, 142.239, 13.116, 1.16704, 142.239, 0, 142.239, 142.24, 168.863, 142.239, 142.239, 142.239, 142.239, 142.239, 142.239, 142.239, 142.239, 142.239, 142.239, 142.239
7.41526, 148.893, 174.472, 146.705, 12.2839, -25.5792, 146.705, 0, 146.705, 146.706, 174.472, 146.705, 146.705, 146.705, 146.705, 146.705, 146.705, 146.705, 146.705, 146.705, 146.705, 146.705
7.42337, 195.559, 179.977, 151.171, 14.0556, 15.5821, 151.171, 0, 151.171, 151.171, 179.976, 151.171, 151.171, 151.171, 151.171, 151.171, 151.171, 151.171, 151.171, 151.171, 151.171, 151.171
7.43147, 139.734, 185.362, 155.635, 11.9052, -45.6288, 155.635, 0, 155.635, 155.636, 185.362, 155.635, 155.635, 155.635, 155.635, 155.635, 155.635, 155.635, 155.635, 155.635, 155.635, 155.635
7.43958, 170.262, 190.615, 160.099, 13.1249, -20.3532, 160.099, 0, 160.099, 160.099, 190.614, 160.099, 160.099, 160.099, 160.099, 160.099, 160.099, 160.099, 160.099, 160.099, 160.099, 160.099
7.44768, 176.15, 195.725, 164.562, 13.3473, -19.5749, 164.562, 0, 164.563, 164.563, 195.724, 164.562, 164.562, 164.562, 164.562, 164.562, 164.562, 164.562, 164.562, 164.562, 164.562, 164.562
7.45579, 168.897, 200.681, 169.025, 13.0728, -31.7839, 169.025, 0, 169.025, 169.026, 200.68, 169.025, 169.025, 169.025, 169.025, 169.025, 169.025, 169.025, 169.025, 169.025, 169.025, 169.025
7.4639, 176.731, 201.756, 169.767, 13.369, -25.0252, 169.767, 0, 169.767, 169.767, 201.755, 169.767, 169.767, 169.767, 169.767, 169.767, 169.767, 169.767, 169.767, 169.767, 169.767, 169.767
7.472, 184.22, 201.937, 169.777, 13.6462, -17.7167, 169.777, 0, 169.778, 169.778, 201.936, 169.777, 169.777, 169.777, 169.777, 169.777, 169.777, 169.777, 169.777, 169.777, 169.777, 169.777
7.48011, 193.767, 201.948, 169.786, 13.9917, -8.18103, 169.786, 0, 169.786, 169.787, 201.947, 169.786, 169.786, 169.786, 169.786, 169.786, 169.786, 169.786, 169.786, 169.786, 169.786, 169.786
7.48821, 162.768, 201.792, 169.793, 12.8362, -39.0246, 169.793, 0, 169.793, 169.793, 201.791, 169.793, 169.793, 169.793, 169.793, 169.793, 169.793, 169.793, 169.793, 169.793, 169.793, 169.793
7.49632, 176.296, 201.472, 169.798, 13.3527, -25.1763, 169.798, 0, 169.798, 169.799, 201.471, 169.798, 169.798, 169.798, 169.798, 169.798, 169.798, 169.798, 169.798, 169.798, 169.798, 169.798
7.50443, 173.182, 200.993, 169.802, 13.2356, -27.8111, 169.802, 0, 169.802, 169.802, 200.992, 169.802, 169.802, 169.802, 169.802, 169.802, 169.802, 169.802, 169.802, 169.802, 169.802, 169.802
7.51253, 177.455, 200.363, 169.804, 13.3961, -22.9082, 169.804, 0, 169.804, 169.805, 200.362, 169.804, 169.804, 169.804, 169.804, 169.804, 169.804, 169.804, 169.804, 169.804, 169.804, 169.804
7.52064, 168.492, 199.591, 169.804, 13.0573, -31.0985, 169.804, 0, 169.804, 169.805, 199.59, 169.804, 169.804, 169.804, 169.804, 169.804, 169.804, 169.804, 169.804, 169.804, 169.804, 169.804
7.52874, 162.539, 198.689, 169.802, 12.8273, -36.1495, 169.802, 0, 169.802, 169.803, 198.688, 169.802, 169.802, 169.802, 169.802, 169.802, 169.802, 169.802, 169.802, 169.802, 169.802, 169.802
7.53685, 153.826, 197.67, 169.797, 12.483, -43.8435, 169.797, 0, 169.797, 169.798, 197.669, 169.797, 169.797, 169.797, 169.797, 169.797, 169.797, 169.797, 169.797, 169.797, 169.797, 169.797
7.54496, 173.342, 196.549, 169.791, 13.2417, -23.2074, 169.791, 0, 169.791, 169.792, 196.548, 169.791, 169.791, 169.791, 169.791, 169.791, 169.791, 169.791, 169.791, 169.791, 169.791, 169.791
7.55306, 178.799, 195.342, 169.784, 13.4461, -16.5435, 169.784, 0, 169.784, 169.785, 195.341, 169.784, 169.784, 169.784, 169.784, 169.784, 169.784, 169.784, 169.784, 169.784, 169.784, 169.784
7.56117, 185.829, 194.065, 169.775, 13.7051, -8.23604, 169.775, 0, 169.775, 169.776, 194.064, 169.775, 169.775, 169.775, 169.775, 169.775, 169.775, 169.775, 169.775, 169.775, 169.775, 169.775
7.56927, 188.337, 192.734, 169.764, 13.7963, -4.39674, 169.764, 0, 169.764, 169.765, 192.733, 169.764, 169.764, 169.764, 169.764, 169.764, 169.764, 169.764, 169.764, 169.764, 169.764, 169.764
7.57738, 159.655, 191.363, 169.75, 12.7144, -31.7085, 169.75, 0, 169.75, 169.751, 191.362, 169.75, 169.75, 169.75, 169.75, 169.75, 169.75, 169.75, 169.75, 169.75, 169.75, 169.75
7.58549, 162.542, 189.97, 169.734, 12.8274, -27.4276, 169.734, 0, 169.734, 169.735, 189.968, 169.734, 169.734, 169.734, 169.734, 169.734, 169.734, 169.734, 169.734, 169.734, 169.734, 169.734
7.59359, 180.852, 188.568, 169.716, 13.5223, -7.71629, 169.716, 0, 169.716, 169.717, 188.567, 169.716, 169.716, 169.716, 169.716, 169.716, 169.716, 169.716, 169.716, 169.716, 169.716, 169.716
7.6017, 184.728, 187.173, 169.697, 13.6648, -2.44524, 169.697, 0, 169.697, 169.698, 187.172, 169.697, 169.697, 169.697, 169.697, 169.697, 169.697, 169.697, 169.697, 169.697, 169.697, 169.697
7.6098, 189.967, 185.797, 169.676, 13.8552, 4.1696, 169.676, 0, 169.676, 169.678, 185.796, 169.676, 169.676, 169.676, 169.676, 169.676, 169.676, 169.676, 169.676, 169.676, 169.676, 169.676
7.61791, 178.977, 184.451, 169.653, 13.4528, -5.47484, 169.653, 0, 169.654, 169.655, 184.45, 169.653, 169.653, 169.653, 169.653, 169.653, 169.653, 169.653, 169.653, 169.653, 169.653, 169.653
7.62602, 193.905, 183.145, 169.628, 13.9966, 10.7603, 169.628, 0, 169.628, 169.629, 183.144, 169.628, 169.628, 169.628, 169.628, 169.628, 169.628, 169.628, 169.628, 169.628, 169.628, 169.628
7.63412, 178.689, 181.887, 169.6, 13.442, -3.19858, 169.6, 0, 169.6, 169.602, 181.886, 169.6, 169.6, 169.6, 169.6, 169.6, 169.6, 169.6, 169.6, 169.6, 169.6, 169.6
7.64223, 196.3, 180.685, 169.57, 14.0819, 15.6149, 169.57, 0, 169.57, 169.572, 180.683, 169.57, 169.57, 169.57, 169.57, 169.57, 169.57, 169.57, 169.57, 169.57, 169.57, 169.57
7.65033, 172.294, 179.544, 169.539, 13.2021, -7.24974, 169.539, 0, 169.539, 169.54, 179.542, 169.539, 169.539, 169.539, 169.539, 169.539, 169.539, 169.539, 169.539, 169.539, 169.539, 169.539
7.65844, 208.093, 178.468, 169.505, 14.4946, 29.6244, 169.505, 0, 169.505, 169.507, 178.466, 169.505, 169.505, 169.505, 169.505, 169.505, 169.505, 169.505, 169.505, 169.505, 169.505, 169.505
7.66655, 196.755, 177.46, 169.469, 14.098, 19.2946, 169.469, 0, 169.469, 169.47, 177.458, 169.469, 169.469, 169.469, 169.469, 169.469, 169.469, 169.469, 169.469, 169.469, 169.469, 169.469
7.67465, 203.004, 176.52, 169.429, 14.318, 26.4839, 169.429, 0, 169.43, 169.431, 176.518, 169.429, 169.429, 169.429, 169.429, 169.429, 169.429, 169.429, 169.429, 169.429, 169.429, 169.429
7.68276, 187.228, 175.649, 169.387, 13.756, 11.5797, 169.387, 0, 169.388, 169.389, 175.646, 169.387, 169.387, 169.387, 169.387, 169.387, 169.387, 169.387, 169.387, 169.387, 169.387, 169.387
7.69086, 209.969, 174.846, 169.343, 14.5591, 35.1233, 169.343, 0, 169.343, 169.345, 174.843, 169.343, 169.343, 169.343, 169.343, 169.343, 169.343, 169.343, 169.343, 169.343, 169.343, 169.343
7.69897, 194.106, 174.108, 169.295, 14.0038, 19.9973, 169.295, 0, 169.296, 169.298, 174.106, 169.295, 169.295, 169.295, 169.295, 169.295, 169.295, 169.295, 169.295, 169.295, 169.295, 169.295
7.70708, 184.769, 173.435, 169.245, 13.6663, 11.334, 169.245, 0, 169.245, 169.247, 173.432, 169.245, 169.245, 169.245, 169.245, 169.245, 169.245, 169.245, 169.245, 169.245, 169.245, 169.245
7.71518, 191.248, 172.821, 169.191, 13.9014, 18.4269, 169.191, 0, 169.191, 169.193, 172.818, 169.191, 169.191, 169.191, 169.191, 169.191, 169.191, 169.191, 169.191, 169.191, 169.191, 169.191
7.72329, 201.29, 172.264, 169.133, 14.258, 29.0263, 169.133, 0, 169.134, 169.136, 172.261, 169.133, 169.133, 169.133, 169.133, 169.133, 169.133, 169.133, 169.133, 169.133, 169.133, 169.133
7.73139, 191.632, 171.76, 169.073, 13.9152, 19.8717, 169.073, 0, 169.073, 169.075, 171.757, 169.073, 169.073, 169.073, 169.073, 169.073, 169.073, 169.073, 169.073, 169.073, 169.073, 169.073
7.7395, 189.809, 171.305, 169.009, 13.8495, 18.5045, 169.009, 0, 169.009, 169.012, 171.302, 169.009, 169.009, 169.009, 169.009, 169.009, 169.009, 169.009, 169.009, 169.009, 169.009, 169.009
7.74761, 189.145, 170.894, 168.942, 13.8255, 18.2506, 168.942, 0, 168.942, 168.944, 170.891, 168.942, 168.942, 168.942, 168.942, 168.942, 168.942, 168.942, 168.942, 168.942, 168.942, 168.942
7.75571, 188.522, 170.524, 168.871, 13.803, 17.9975, 168.871, 0, 168.871, 168.874, 170.521, 168.871, 168.871, 168.871, 168.871, 168.871, 168.871, 168.871, 168.871, 168.871, 168.871, 168.871
7.76382, 169.375, 170.191, 168.798, 13.091, -0.816177, 168.798, 0, 168.798, 168.801, 170.188, 168.798, 168.798, 168.798, 168.798, 168.798, 168.798, 168.798, 168.798, 168.798, 168.798, 168.798
7.77192, 174.156, 169.891, 168.722, 13.2724, 4.26471, 168.722, 0, 168.722, 168.725, 169.888, 168.722, 168.722, 168.722, 168.722, 168.722, 168.722, 168.722, 168.722, 168.722, 168.722, 168.722
7.78003, 197.681, 169.619, 168.643, 14.1309, 28.062, 168.643, 0, 168.643, 168.646, 169.616, 168.643, 168.643, 168.643, 168.643, 168.643, 168.643, 168.643, 168.643, 168.643, 168.643, 168.643
7.78814, 168.785, 169.373, 168.561, 13.0685, -0.587845, 168.561, 0, 168.561, 168.564, 169.369, 168.561, 168.561, 168.561, 168.561, 168.561, 168.561, 168.561, 168.561, 168.561, 168.561, 168.561
7.79624, 202.591, 169.147, 168.475, 14.3035, 33.4437, 168.475, 0, 168.475, 168.478, 169.144, 168.475, 168.475, 168.475, 168.475, 168.475, 168.475, 168.475, 168.475, 168.475, 168.475, 168.475
7.80435, 184.998, 168.94, 168.385, 13.6747, 16.0573, 168.385, 0, 168.386, 168.389, 168.937, 168.385, 168.385, 168.385, 168.385, 168.385, 168.385, 168.385, 168.385, 168.385, 168.385, 168.385
7.81245, 165.148, 168.75, 168.293, 12.9286, -3.60126, 168.293, 0, 168.293, 168.297, 168.746, 168.293, 168.293, 168.293, 168.293, 168.293, 168.293, 168.293, 168.293, 168.293, 168.293, 168.293
7.82056, 169.525, 168.573, 168.199, 13.0968, 0.952515, 168.199, 0, 168.199, 168.202, 168.569, 168.199, 168.199, 168.199, 168.199, 168.199, 168.199, 168.199, 168.199, 168.199, 168.199, 168.199
7.82866, 195.408, 168.408, 168.102, 14.0502, 26.9999, 168.102, 0, 168.102, 168.105, 168.404, 168.102, 168.102, 168.102, 168.102, 168.102, 168.102, 168.102, 168.102, 168.102, 168.102, 168.102
7.83677, 167.382, 168.253, 168.003, 13.0147, -0.870255, 168.003, 0, 168.003, 168.006, 168.249, 168.003, 168.003, 168.003, 168.003, 168.003, 168.003, 168.003, 168.003, 168.003, 168.003, 168.003
7.84488, 177.207, 168.104, 167.9, 13.3868, 9.1032, 167.9, 0, 167.9, 167.904, 168.101, 167.9, 167.9, 167.9, 167.9, 167.9, 167.9, 167.9, 167.9, 167.9, 167.9, 167.9
7.85298, 213.437, 167.961, 167.794, 14.6778, 45.4761, 167.794, 0, 167.794, 167.798, 167.958, 167.794, 167.794, 167.794, 167.794, 167.794, 167.794, 167.794, 167.794, 167.794, 167.794, 167.794
7.86109, 189.134, 167.823, 167.685, 13.8251, 21.3115, 167.685, 0, 167.685, 167.688, 167.819, 167.685, 167.685, 167.685, 167.685, 167.685, 167.685, 167.685, 167.685, 167.685, 167.685, 167.685
7.86919, 171.799, 167.688, 167.573, 13.1833, 4.11108, 167.573, 0, 167.573, 167.576, 167.684, 167.573, 167.573, 167.573, 167.573, 167.573, 167.573, 167.573, 167.573, 167.573, 167.573, 167.573
7.8773, 172.793, 167.557, 167.459, 13.2209, 5.23596, 167.459, 0, 167.459, 167.462, 167.554, 167.459, 167.459, 167.459, 167.459, 167.459, 167.459, 167.459, 167.459, 167.459, 167.459, 167.459
7.88541, 172.141, 167.43, 167.344, 13.1962, 4.71149, 167.344, 0, 167.344, 167.347, 167.426, 167.344, 167.344, 167.344, 167.344, 167.344, 167.344, 167.344, 167.344, 167.344, 167.344, 167.344
7.89351, 179.623, 167.304, 167.226, 13.4768, 12.3192, 167.226, 0, 167.226, 167.229, 167.3, 167.226, 167.226, 167.226, 167.226, 167.226, 167.226, 167.226, 167.226, 167.226, 167.226, 167.226
7.90162, 153.207, 167.179, 167.105, 12.4582, -13.9717, 167.105, 0, 167.105, 167.108, 167.176, 167.105, 167.105, 167.105, 167.105, 167.105, 167.105, 167.105, 167.105, 167.105, 167.105, 167.105
7.90972, 185.235, 167.055, 166.981, 13.6834, 18.1801, 166.981, 0, 166.981, 166.984, 167.052, 166.981, 166.981, 166.981, 166.981, 166.981, 166.981, 166.981, 166.981, 166.981, 166.981, 166.981
7.91783, 163.765, 166.932, 166.854, 12.875, -3.1664, 166.854, 0, 166.854, 166.857, 166.929, 166.854, 166.854, 166.854, 166.854, 166.854, 166.854, 166.854, 166.854, 166.854, 166.854, 166.854
7.92594, 170.621, 166.81, 166.726, 13.1385, 3.81114, 166.726, 0, 166.726, 166.728, 166.807, 166.726, 166.726, 166.726, 166.726, 166.726, 166.726, 166.726, 166.726, 166.726, 166.726, 166.726
7.93404, 189.468, 166.691, 166.596, 13.8372, 22.7766, 166.596, 0, 166.596, 166.599, 166.688, 166.596, 166.596, 166.596, 166.596, 166.596, 166.596, 166.596, 166.596, 166.596, 166.596, 166.596
7.94215, 182.099, 166.574, 166.465, 13.5683, 15.5244, 166.465, 0, 166.465, 166.467, 166.572, 166.465, 166.465, 166.465, 166.465, 166.465, 166.465, 166.465, 166.465, 166.465, 166.465, 166.465
7.95025, 170.593, 166.46, 166.331, 13.1375, 4.13341, 166.331, 0, 166.332, 166.334, 166.457, 166.331, 166.331, 166.331, 166.331, 166.331, 166.331, 166.331, 166.331, 166.331, 166.331, 166.331
