   PIQUANT 0.0.0-main  ps__0545_0715362334_000PTFE_shot_21.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.255582, 0, 2.87095e-21, 0, 1.41421, -2.87095e-21, 0, 0, 0, 0, 0, 0, 0, 0, 1.13807e-23, 0, 1.28675e-26, 3.26624e-25, 0, 2.85923e-21, 0, 0
0.263799, 0, 1.06759e-20, 0, 1.41421, -1.06759e-20, 0, 0, 0, 0, 0, 0, 0, 0, 4.23203e-23, 0, 4.79576e-26, 1.27016e-24, 0, 1.06323e-20, 0, 0
0.272015, 0, 3.8319e-20, 0, 1.41421, -3.8319e-20, 0, 0, 0, 0, 0, 0, 0, 0, 1.51899e-22, 0, 1.7256e-25, 4.75077e-24, 0, 3.81621e-20, 0, 0
0.280232, 0, 1.331e-19, 0, 1.41421, -1.331e-19, 0, 0, 0, 0, 0, 0, 0, 0, 5.27615e-22, 0, 6.01006e-25, 1.71474e-23, 0, 1.32555e-19, 0, 0
0.288448, 0, 4.48364e-19, 0, 1.41421, -4.48364e-19, 0, 0, 0, 0, 0, 0, 0, 0, 1.77733e-21, 0, 2.03051e-24, 5.98846e-23, 0, 4.46524e-19, 0, 0
0.296665, 0, 1.4674e-18, 0, 1.41421, -1.4674e-18, 0, 0, 0, 0, 0, 0, 0, 0, 5.81679e-21, 0, 6.66664e-24, 2.02803e-22, 0, 1.46138e-18, 0, 0
0.304881, 0, 4.67287e-18, 0, 1.41421, -4.67287e-18, 0, 0, 0, 0, 0, 0, 0, 0, 1.85232e-20, 0, 2.13029e-23, 6.67221e-22, 0, 4.65366e-18, 0, 0
0.313097, 0, 1.44972e-17, 0, 1.41421, -1.44972e-17, 0, 0, 0, 0, 0, 0, 0, 0, 5.74666e-20, 0, 6.63373e-23, 2.13583e-21, 0, 1.44376e-17, 0, 0
0.321314, 0, 4.38659e-17, 0, 1.41421, -4.38659e-17, 0, 0, 0, 0, 0, 0, 0, 0, 1.73882e-19, 0, 2.01534e-22, 6.66093e-21, 0, 4.36852e-17, 0, 0
0.32953, 0, 1.29574e-16, 0, 1.41421, -1.29574e-16, 0, 0, 0, 0, 0, 0, 0, 0, 5.13618e-19, 0, 5.97894e-22, 2.0261e-20, 0, 1.29039e-16, 0, 0
0.337747, 0, 3.73941e-16, 0, 1.41421, -3.73941e-16, 0, 0, 0, 0, 0, 0, 0, 0, 1.48225e-18, 0, 1.73359e-21, 6.01678e-20, 0, 3.72397e-16, 0, 0
0.345963, 0, 1.06897e-15, 0, 1.41421, -1.06897e-15, 0, 0, 0, 0, 0, 0, 0, 0, 4.23713e-18, 0, 4.98597e-21, 1.77617e-19, 0, 1.06455e-15, 0, 0
0.35418, 0, 2.94364e-15, 0, 1.41421, -2.94364e-15, 0, 0, 0, 0, 0, 0, 0, 0, 1.16675e-17, 0, 1.38044e-20, 5.02448e-19, 0, 2.93145e-15, 0, 0
0.362396, 0, 7.9372e-15, 0, 1.41421, -7.9372e-15, 0, 0, 0, 0, 0, 0, 0, 0, 3.14592e-17, 0, 3.744e-20, 1.39133e-18, 0, 7.90431e-15, 0, 0
0.370613, 0, 2.09648e-14, 0, 1.41421, -2.09648e-14, 0, 0, 0, 0, 0, 0, 0, 0, 8.30908e-17, 0, 9.95171e-20, 3.77327e-18, 0, 2.08778e-14, 0, 0
0.378829, 0, 5.42641e-14, 0, 1.41421, -5.42641e-14, 0, 0, 0, 0, 0, 0, 0, 0, 2.15057e-16, 0, 2.59348e-19, 1.00264e-17, 0, 5.40388e-14, 0, 0
0.387045, 0, 1.3768e-13, 0, 1.41421, -1.3768e-13, 0, 0, 0, 0, 0, 0, 0, 0, 5.45613e-16, 0, 6.62924e-19, 2.61146e-17, 0, 1.37108e-13, 0, 0
0.395262, 0, 3.42518e-13, 0, 1.41421, -3.42518e-13, 0, 0, 0, 0, 0, 0, 0, 0, 1.35727e-15, 0, 1.66263e-18, 6.66931e-17, 0, 3.41092e-13, 0, 0
0.403478, 0, 8.35716e-13, 0, 1.41421, -8.35716e-13, 0, 0, 0, 0, 0, 0, 0, 0, 3.31135e-15, 0, 4.09297e-18, 1.67064e-16, 0, 8.32233e-13, 0, 0
0.411695, 0, 2.00027e-12, 1.10422e-42, 1.41421, -2.00027e-12, 1.10422e-42, 0, 1.10422e-42, 1.10422e-42, 1.10422e-42, 1.10422e-42, 1.10422e-42, 1.10422e-42, 7.92492e-15, 1.10422e-42, 9.89351e-18, 4.10591e-16, 1.10422e-42, 1.99193e-12, 1.10422e-42, 1.10422e-42
0.419911, 0, 4.69739e-12, 2.24264e-41, 1.41421, -4.69739e-12, 2.24264e-41, 0, 2.24264e-41, 2.24264e-41, 2.24264e-41, 2.24264e-41, 2.24264e-41, 2.24264e-41, 1.86089e-14, 2.24264e-41, 2.34913e-17, 9.90328e-16, 2.24264e-41, 4.67777e-12, 2.24264e-41, 2.24264e-41
0.428128, 0, 1.08253e-11, 3.61356e-40, 1.41421, -1.08253e-11, 3.61356e-40, 0, 3.61356e-40, 3.61356e-40, 3.61356e-40, 3.61356e-40, 3.61356e-40, 3.61356e-40, 4.28804e-14, 3.61356e-40, 5.48167e-17, 2.34481e-15, 3.61356e-40, 1.078e-11, 3.61356e-40, 3.61356e-40
0.436344, 0, 2.44853e-11, 5.06431e-39, 1.41421, -2.44853e-11, 5.06431e-39, 0, 5.06431e-39, 5.06431e-39, 5.06431e-39, 5.06431e-39, 5.06431e-39, 5.06431e-39, 9.69805e-14, 5.06431e-39, 1.25779e-16, 5.45137e-15, 5.06431e-39, 2.43827e-11, 5.06431e-39, 5.06431e-39
0.44456, 0, 5.43639e-11, 6.3182e-38, 1.41421, -5.43639e-11, 6.3182e-38, 0, 6.3182e-38, 6.3182e-38, 6.3182e-38, 6.3182e-38, 6.3182e-38, 6.3182e-38, 2.15307e-13, 6.3182e-38, 2.83975e-16, 1.24476e-14, 6.3182e-38, 5.41359e-11, 6.3182e-38, 6.3182e-38
0.452777, 0, 1.18501e-10, 7.07841e-37, 1.41421, -1.18501e-10, 7.07841e-37, 0, 7.07841e-37, 7.07841e-37, 7.07841e-37, 7.07841e-37, 7.07841e-37, 7.07841e-37, 4.69301e-13, 7.07841e-37, 6.31393e-16, 2.79242e-14, 7.07841e-37, 1.18003e-10, 7.07841e-37, 7.07841e-37
0.460993, 0, 2.53619e-10, 7.17185e-36, 1.41421, -2.53619e-10, 7.17185e-36, 0, 7.17185e-36, 7.17185e-36, 7.17185e-36, 7.17185e-36, 7.17185e-36, 7.17185e-36, 1.00444e-12, 7.17185e-36, 1.38391e-15, 6.15626e-14, 7.17185e-36, 2.52552e-10, 7.17185e-36, 7.17185e-36
0.46921, 0, 5.33027e-10, 6.61128e-35, 1.41421, -5.33027e-10, 6.61128e-35, 0, 6.61128e-35, 6.61128e-35, 6.61128e-35, 6.61128e-35, 6.61128e-35, 6.61128e-35, 2.11127e-12, 6.61128e-35, 2.99406e-15, 1.33432e-13, 6.61128e-35, 5.30779e-10, 6.61128e-35, 6.61128e-35
0.477426, 0, 1.10021e-09, 5.57688e-34, 1.41421, -1.10021e-09, 5.57688e-34, 0, 5.57688e-34, 5.57688e-34, 5.57688e-34, 5.57688e-34, 5.57688e-34, 5.57688e-34, 4.35897e-12, 5.57688e-34, 6.40375e-15, 2.84449e-13, 5.57688e-34, 1.09556e-09, 5.57688e-34, 5.57688e-34
0.485643, 0, 2.23053e-09, 4.32783e-33, 1.41421, -2.23053e-09, 4.32783e-33, 0, 4.32783e-33, 4.32783e-33, 4.32783e-33, 4.32783e-33, 4.32783e-33, 4.32783e-33, 8.84137e-12, 4.32783e-33, 1.3565e-14, 5.96762e-13, 4.32783e-33, 2.22108e-09, 4.32783e-33, 4.32783e-33
0.493859, 0, 4.44223e-09, 3.29127e-32, 1.41421, -4.44223e-09, 3.29127e-32, 0, 3.29127e-32, 3.29127e-32, 3.29127e-32, 3.29127e-32, 3.29127e-32, 3.29127e-32, 1.76211e-11, 3.29127e-32, 2.85176e-14, 1.23299e-12, 3.29127e-32, 4.42334e-09, 3.29127e-32, 3.29127e-32
0.502076, 0, 8.69176e-09, 2.37836e-31, 1.41421, -8.69176e-09, 2.37836e-31, 0, 2.37836e-31, 2.37836e-31, 2.37836e-31, 2.37836e-31, 2.37836e-31, 2.37836e-31, 3.45166e-11, 2.37836e-31, 5.96319e-14, 2.51126e-12, 2.37836e-31, 8.65467e-09, 2.37836e-31, 2.37836e-31
0.510292, 0, 1.67103e-08, 1.61212e-30, 1.41421, -1.67103e-08, 1.61212e-30, 0, 1.61212e-30, 1.61212e-30, 1.61212e-30, 1.61212e-30, 1.61212e-30, 1.61212e-30, 6.64672e-11, 1.61212e-30, 1.24299e-13, 5.04797e-12, 1.61212e-30, 1.66387e-08, 1.61212e-30, 1.61212e-30
0.518508, 0, 3.15713e-08, 1.02193e-29, 1.41421, -3.15713e-08, 1.02193e-29, 0, 1.02193e-29, 1.02193e-29, 1.02193e-29, 1.02193e-29, 1.02193e-29, 1.02193e-29, 1.25863e-10, 1.02193e-29, 2.58777e-13, 1.00301e-11, 1.02193e-29, 3.14351e-08, 1.02193e-29, 1.02193e-29
0.526725, 0, 5.86269e-08, 6.06527e-29, 1.41421, -5.86269e-08, 6.06527e-29, 0, 6.06527e-29, 6.06527e-29, 6.06527e-29, 6.06527e-29, 6.06527e-29, 6.06527e-29, 2.34449e-10, 6.06527e-29, 5.38854e-13, 1.97376e-11, 6.06527e-29, 5.83722e-08, 6.06527e-29, 6.06527e-29
0.534941, 0, 1.07022e-07, 3.37943e-28, 1.41421, -1.07022e-07, 3.37943e-28, 0, 3.37943e-28, 3.37943e-28, 3.37943e-28, 3.37943e-28, 3.37943e-28, 3.37943e-28, 4.29752e-10, 3.37943e-28, 1.12304e-12, 3.85579e-11, 3.37943e-28, 1.06553e-07, 3.37943e-28, 3.37943e-28
0.543158, 0, 1.92086e-07, 1.77343e-27, 1.41421, -1.92086e-07, 1.77343e-27, 0, 1.77343e-27, 1.77343e-27, 1.77343e-27, 1.77343e-27, 1.77343e-27, 1.77343e-27, 7.75515e-10, 1.77343e-27, 2.34201e-12, 7.49808e-11, 1.77343e-27, 1.91233e-07, 1.77343e-27, 1.77343e-27
0.551374, 0, 3.39042e-07, 8.79533e-27, 1.41421, -3.39042e-07, 8.79533e-27, 0, 8.79533e-27, 8.79533e-27, 8.79533e-27, 8.79533e-27, 8.79533e-27, 8.79533e-27, 1.37837e-09, 8.79533e-27, 4.88166e-12, 1.45586e-10, 8.79533e-27, 3.37513e-07, 8.79533e-27, 8.79533e-27
0.559591, 0, 5.88629e-07, 4.13623e-26, 1.41421, -5.88629e-07, 4.13623e-26, 0, 4.13623e-26, 4.13623e-26, 4.13623e-26, 4.13623e-26, 4.13623e-26, 4.13623e-26, 2.41418e-09, 4.13623e-26, 1.01513e-11, 2.83101e-10, 4.13623e-26, 5.85922e-07, 4.13623e-26, 4.13623e-26
0.567807, 0, 1.00545e-06, 1.85023e-25, 1.41421, -1.00545e-06, 1.85023e-25, 0, 1.85023e-25, 1.85023e-25, 1.85023e-25, 1.85023e-25, 1.85023e-25, 1.85023e-25, 4.16889e-09, 1.85023e-25, 2.10103e-11, 5.52815e-10, 1.85023e-25, 1.00071e-06, 1.85023e-25, 1.85023e-25
0.576024, 0, 1.69013e-06, 7.89622e-25, 1.41421, -1.69013e-06, 7.89622e-25, 0, 7.89622e-25, 7.89622e-25, 7.89622e-25, 1.23758e-12, 7.89622e-25, 7.89622e-25, 7.10159e-09, 7.89622e-25, 4.31707e-11, 1.08607e-09, 7.89622e-25, 1.6819e-06, 7.89622e-25, 7.89622e-25
0.58424, 0, 2.79665e-06, 3.224e-24, 1.41421, -2.79665e-06, 3.224e-24, 0, 3.224e-24, 3.224e-24, 3.224e-24, 5.98247e-12, 3.224e-24, 3.224e-24, 1.19399e-08, 3.224e-24, 8.78438e-11, 2.14823e-09, 3.224e-24, 2.78247e-06, 3.224e-24, 3.224e-24
0.592456, 0, 4.55859e-06, 1.26786e-23, 1.41421, -4.55859e-06, 3.96274e-10, 0, 1.28077e-13, 2.35973e-13, 1.72608e-12, 7.94374e-11, 3.36206e-11, 1.24215e-10, 1.98233e-08, 5.14408e-12, 1.76611e-10, 4.27515e-09, 2.63846e-15, 4.53296e-06, 1.26786e-23, 7.15494e-10
0.600673, 0, 7.34348e-06, 2.1584e-08, 1.41421, -7.34348e-06, 2.34896e-08, 2.1584e-08, 2.15846e-08, 2.15851e-08, 2.15923e-08, 2.19363e-08, 2.17456e-08, 2.21813e-08, 5.40967e-08, 2.16087e-08, 2.19342e-08, 3.01271e-08, 2.1584e-08, 7.29558e-06, 2.1584e-08, 2.50247e-08
0.608889, 0.985982, 1.17019e-05, 1.03315e-07, 1.728, 0.985971, 1.10635e-07, 1.03315e-07, 1.03317e-07, 1.03319e-07, 1.03347e-07, 1.04625e-07, 1.03936e-07, 1.05609e-07, 1.56012e-07, 1.0341e-07, 1.03999e-07, 1.20406e-07, 1.03315e-07, 1.16065e-05, 1.03315e-07, 1.16531e-07
0.617106, 0.0140178, 1.85436e-05, 3.95626e-07, 1.41916, 0.0139992, 4.21305e-07, 3.95626e-07, 3.95634e-07, 3.95641e-07, 3.95737e-07, 4.00119e-07, 3.97804e-07, 4.03675e-07, 4.80053e-07, 3.95959e-07, 3.9694e-07, 4.29733e-07, 3.95626e-07, 1.83366e-05, 3.95626e-07, 4.41991e-07
0.625322, 1, 2.95014e-05, 1.38453e-06, 1.73205, 0.99997, 1.46914e-06, 1.38453e-06, 1.38456e-06, 1.38458e-06, 1.3849e-06, 1.39906e-06, 1.39171e-06, 1.41105e-06, 1.51826e-06, 1.38563e-06, 1.38702e-06, 1.4522e-06, 1.38453e-06, 2.90103e-05, 1.38453e-06, 1.5373e-06
0.633539, 0.978757, 4.78672e-05, 4.55175e-06, 1.72591, 0.978709, 4.81549e-06, 4.55175e-06, 4.55184e-06, 4.55191e-06, 4.5529e-06, 4.59628e-06, 4.57413e-06, 4.63442e-06, 4.76117e-06, 4.55518e-06, 4.55636e-06, 4.68481e-06, 4.55175e-06, 4.66258e-05, 4.55175e-06, 5.02795e-06
0.641755, 0.0212435, 8.09595e-05, 1.41588e-05, 1.4217, 0.0211625, 1.49383e-05, 1.41588e-05, 1.41591e-05, 1.41593e-05, 1.41622e-05, 1.42896e-05, 1.42249e-05, 1.44032e-05, 1.44831e-05, 1.41689e-05, 1.41672e-05, 1.44175e-05, 1.41588e-05, 7.77255e-05, 1.41588e-05, 1.55663e-05
0.649971, 0.973932, 0.000145899, 4.17648e-05, 1.72451, 0.973786, 4.39516e-05, 4.17648e-05, 4.17655e-05, 4.17661e-05, 4.17743e-05, 4.21329e-05, 4.19504e-05, 4.24503e-05, 4.22615e-05, 4.17932e-05, 4.17799e-05, 4.22605e-05, 4.17648e-05, 0.000137477, 4.17648e-05, 4.57132e-05
0.658188, 0.0260684, 0.000283006, 0.000116933, 1.4234, 0.0257854, 0.000122758, 0.000116933, 0.000116934, 0.000116936, 0.000116958, 0.000117925, 0.000117427, 0.000118759, 0.000117685, 0.000117008, 0.000116959, 0.000117868, 0.000116933, 0.000261527, 0.000116933, 0.000127451
0.666404, 1, 0.000584982, 0.000310922, 1.73205, 0.999415, 0.000325668, 0.000310922, 0.000310926, 0.000310931, 0.000310986, 0.00031347, 0.000312173, 0.000315544, 0.000312051, 0.000311113, 0.000310968, 0.000312661, 0.000310922, 0.000532005, 0.000310922, 0.000337547
0.674621, 0, 0.00125639, 0.000785525, 1.41421, -0.00125639, 0.000821005, 0.000785525, 0.000785536, 0.000785546, 0.000785679, 0.000791796, 0.000788535, 0.000796646, 0.000787203, 0.000785985, 0.000785605, 0.00078871, 0.000785525, 0.00113085, 0.000785525, 0.000849586
0.682837, 1.96429, 0.0027264, 0.00188655, 1.99105, 1.96156, 0.00196774, 0.00188655, 0.00188657, 0.0018866, 0.0018869, 0.0019014, 0.00189344, 0.001912, 0.00188902, 0.0018876, 0.00188669, 0.0018923, 0.00188655, 0.00244159, 0.00188655, 0.00203314
0.691054, 1.99758, 0.00584658, 0.00430911, 1.9994, 1.99174, 0.00448589, 0.00430911, 0.00430916, 0.00430921, 0.00430988, 0.00434307, 0.0043241, 0.00436452, 0.00431273, 0.0043114, 0.00430934, 0.00431938, 0.00430911, 0.00522888, 0.00430911, 0.00462829
0.69927, 1.99759, 0.0122095, 0.00936557, 1.9994, 1.98538, 0.00973204, 0.00936557, 0.00936569, 0.00936579, 0.00936717, 0.00944097, 0.00939666, 0.00948044, 0.00937084, 0.00937033, 0.00936596, 0.00938375, 0.00936557, 0.0109295, 0.00936557, 0.0100272
0.707487, 0.040535, 0.0246153, 0.0193798, 1.42847, 0.0159197, 0.0201035, 0.0193798, 0.01938, 0.0193802, 0.019383, 0.0195429, 0.0194412, 0.0196067, 0.0193874, 0.0193892, 0.0193804, 0.0194117, 0.0193798, 0.0220802, 0.0193798, 0.0206865
0.715703, 0.954648, 0.047681, 0.0382023, 1.71891, 0.906967, 0.0395647, 0.0382023, 0.0382027, 0.0382031, 0.0382082, 0.0385474, 0.0383179, 0.0386294, 0.0382133, 0.03822, 0.0382034, 0.038258, 0.0382023, 0.0428783, 0.0382023, 0.0406622
0.723919, 1.99758, 0.0885221, 0.0717841, 1.9994, 1.90906, 0.0742308, 0.0717841, 0.0717849, 0.0717856, 0.0717948, 0.0725001, 0.0719917, 0.072551, 0.0717998, 0.0718159, 0.0717859, 0.0718808, 0.0717841, 0.0798087, 0.0717841, 0.0762017
0.732136, 2.89724, 0.157352, 0.128668, 2.21297, 2.73989, 0.132863, 0.128668, 0.12867, 0.128671, 0.128687, 0.130126, 0.129024, 0.129983, 0.12869, 0.128723, 0.128671, 0.128835, 0.128668, 0.142188, 0.128668, 0.136242
0.740352, 2.04534, 0.267747, 0.220168, 2.0113, 1.7776, 0.22704, 0.220168, 0.22017, 0.220172, 0.220198, 0.223077, 0.220751, 0.222322, 0.220199, 0.220257, 0.220173, 0.22045, 0.220168, 0.242378, 0.220168, 0.232576
0.748569, 2.99518, 0.436268, 0.359954, 2.23499, 2.55892, 0.370722, 0.359954, 0.359958, 0.359961, 0.360001, 0.365634, 0.360868, 0.363329, 0.359997, 0.360094, 0.359962, 0.360426, 0.359954, 0.395371, 0.359954, 0.379396
0.756785, 1.99517, 0.681193, 0.562809, 1.99879, 1.31397, 0.578965, 0.562809, 0.562815, 0.562819, 0.56288, 0.573623, 0.56418, 0.567874, 0.562867, 0.563019, 0.562821, 0.563581, 0.56281, 0.617483, 0.562809, 0.59198
0.765002, 1.05502, 1.02028, 0.842484, 1.74786, 0.0347345, 0.865723, 0.842484, 0.842491, 0.842498, 0.842585, 0.862486, 0.844456, 0.849768, 0.84256, 0.842786, 0.842502, 0.843712, 0.842484, 0.92408, 0.842484, 0.884443
0.773218, 4.74864, 1.46778, 1.20885, 2.59781, 3.28086, 1.24094, 1.20885, 1.20886, 1.20887, 1.20899, 1.24467, 1.21157, 1.21891, 1.20895, 1.20926, 1.20888, 1.21074, 1.20885, 1.32653, 1.20885, 1.26679
0.781434, 2.18189, 2.03122, 1.66486, 2.04497, 0.150671, 1.70748, 1.66486, 1.66488, 1.66489, 1.66505, 1.72678, 1.66848, 1.67822, 1.66499, 1.66542, 1.66491, 1.66769, 1.66486, 1.829, 1.66486, 1.74181
0.789651, 2.12929, 2.70886, 2.20421, 2.03206, -0.579571, 2.25872, 2.20421, 2.20423, 2.20424, 2.20445, 2.30722, 2.20884, 2.2213, 2.20436, 2.20492, 2.20428, 2.20827, 2.20421, 2.42592, 2.20421, 2.30264
0.797867, 9.72215, 3.48856, 2.81032, 3.42376, 6.23359, 2.87762, 2.81032, 2.81034, 2.81036, 2.81061, 2.97498, 2.81603, 2.83141, 2.8105, 2.81119, 2.81041, 2.81591, 2.81032, 3.10114, 2.81032, 2.93185
0.806084, 3.13408, 4.3487, 3.45732, 2.26585, -1.21462, 3.53773, 3.45732, 3.45735, 3.45737, 3.45767, 3.70982, 3.46414, 3.48253, 3.45754, 3.45837, 3.45746, 3.46473, 3.45732, 3.82935, 3.45732, 3.60252
0.8143, 5.9952, 5.26121, 4.11315, 2.82758, 0.73399, 4.20632, 4.11315, 4.11318, 4.1132, 4.11355, 4.48415, 4.12105, 4.14235, 4.11339, 4.11436, 4.11334, 4.12254, 4.11315, 4.58014, 4.11315, 4.28141
0.822517, 8.68836, 6.19636, 4.7439, 3.26931, 2.492, 4.84891, 4.7439, 4.74393, 4.74396, 4.74436, 5.26588, 4.75281, 4.77681, 4.74417, 4.74526, 4.74416, 4.75531, 4.7439, 5.32401, 4.7439, 4.93358
