   PIQUANT 0.0.0-main  ps__0845_0741970080_000PTFE_shot_1.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.304124, 0, 2.19827e-14, 0, 1.41421, -2.19827e-14, 0, 0, 0, 0, 0, 0, 1.08522e-16, 0, 0, 1.56301e-19, 4.01331e-18, 0, 2.187e-14, 0, 0
0.312066, 0, 5.8185e-14, 0, 1.41421, -5.8185e-14, 0, 0, 0, 0, 0, 0, 2.8724e-16, 0, 0, 4.23267e-19, 1.0877e-17, 0, 5.78864e-14, 0, 0
0.320008, 0, 1.4974e-13, 0, 1.41421, -1.4974e-13, 0, 0, 0, 0, 0, 0, 7.3921e-16, 0, 0, 1.11543e-18, 2.86759e-17, 0, 1.48971e-13, 0, 0
0.327951, 0, 3.75024e-13, 0, 1.41421, -3.75024e-13, 0, 0, 0, 0, 0, 0, 1.85133e-15, 0, 0, 2.86324e-18, 7.36187e-17, 0, 3.73096e-13, 0, 0
0.335893, 0, 9.1484e-13, 0, 1.41421, -9.1484e-13, 0, 0, 0, 0, 0, 0, 4.5161e-15, 0, 0, 7.16568e-18, 1.84227e-16, 0, 9.10133e-13, 0, 0
0.343835, 0, 2.17946e-12, 0, 1.41421, -2.17946e-12, 0, 0, 0, 0, 0, 0, 1.07587e-14, 0, 0, 1.75521e-17, 4.51185e-16, 0, 2.16823e-12, 0, 0
0.351777, 0, 5.05452e-12, 0, 1.41421, -5.05452e-12, 0, 0, 0, 0, 0, 0, 2.49508e-14, 0, 0, 4.18499e-17, 1.07551e-15, 0, 5.02845e-12, 0, 0
0.35972, 0, 1.14434e-11, 0, 1.41421, -1.14434e-11, 0, 0, 0, 0, 0, 0, 5.6488e-14, 0, 0, 9.75296e-17, 2.50587e-15, 0, 1.13844e-11, 0, 0
0.367662, 0, 2.53087e-11, 0, 1.41421, -2.53087e-11, 0, 0, 0, 0, 0, 0, 1.24929e-13, 0, 0, 2.22338e-16, 5.71165e-15, 0, 2.51778e-11, 0, 0
0.375604, 0, 5.47125e-11, 0, 1.41421, -5.47125e-11, 0, 0, 0, 0, 0, 0, 2.70072e-13, 0, 0, 4.96229e-16, 1.27461e-14, 0, 5.44292e-11, 0, 0
0.383546, 0, 1.15682e-10, 0, 1.41421, -1.15682e-10, 0, 0, 0, 0, 0, 0, 5.71037e-13, 0, 0, 1.08524e-15, 2.78723e-14, 0, 1.15082e-10, 0, 0
0.391489, 0, 2.39456e-10, 4.13944e-42, 1.41421, -2.39456e-10, 0, 4.13944e-42, 4.13944e-42, 4.13944e-42, 4.13944e-42, 4.13944e-42, 1.18207e-12, 4.13944e-42, 4.13944e-42, 2.33093e-15, 5.98448e-14, 4.13944e-42, 2.38212e-10, 4.13944e-42, 4.13944e-42
0.399431, 0, 4.8511e-10, 7.60695e-41, 1.41421, -4.8511e-10, 0, 7.60695e-41, 7.60695e-41, 7.60695e-41, 7.60695e-41, 7.60695e-41, 2.39493e-12, 7.60695e-41, 7.60695e-41, 4.90926e-15, 1.25981e-13, 7.60695e-41, 4.82584e-10, 7.60695e-41, 7.60695e-41
0.407373, 0, 9.62788e-10, 1.21853e-39, 1.41421, -9.62788e-10, 0, 1.21853e-39, 1.21853e-39, 1.21853e-39, 1.21853e-39, 1.21853e-39, 4.75379e-12, 1.21853e-39, 1.21853e-39, 1.01635e-14, 2.60575e-13, 1.21853e-39, 9.57763e-10, 1.21853e-39, 1.21853e-39
0.415315, 0, 1.8729e-09, 1.7344e-38, 1.41421, -1.8729e-09, 0, 1.7344e-38, 1.7344e-38, 1.7344e-38, 1.7344e-38, 1.7344e-38, 9.24948e-12, 1.7344e-38, 1.7344e-38, 2.0709e-14, 5.30091e-13, 1.7344e-38, 1.8631e-09, 1.7344e-38, 1.7344e-38
0.423258, 0, 3.5728e-09, 2.21231e-37, 1.41421, -3.5728e-09, 0, 2.21231e-37, 2.21231e-37, 2.21231e-37, 2.21231e-37, 2.21231e-37, 1.76503e-11, 2.21231e-37, 2.21231e-37, 4.15899e-14, 1.06181e-12, 2.21231e-37, 3.55405e-09, 2.21231e-37, 2.21231e-37
0.4312, 0, 6.68679e-09, 2.5445e-36, 1.41421, -6.68679e-09, 0, 2.5445e-36, 2.5445e-36, 2.5445e-36, 2.5445e-36, 2.5445e-36, 3.30499e-11, 2.5445e-36, 2.5445e-36, 8.24527e-14, 2.09679e-12, 2.5445e-36, 6.65156e-09, 2.5445e-36, 2.5445e-36
0.439142, 0, 1.2285e-08, 7.04978e-35, 1.41421, -1.2285e-08, 0, 7.04978e-35, 7.04978e-35, 7.04978e-35, 7.04978e-35, 7.04978e-35, 6.07623e-11, 7.04978e-35, 7.04978e-35, 1.61832e-13, 4.0922e-12, 7.04978e-35, 1.222e-08, 7.04978e-35, 7.04978e-35
0.447085, 0, 2.21619e-08, 6.25397e-34, 1.41421, -2.21619e-08, 0, 6.25397e-34, 6.25397e-34, 6.25397e-34, 6.25397e-34, 6.25397e-34, 1.09719e-10, 6.25397e-34, 6.25397e-34, 3.14272e-13, 7.88904e-12, 6.25397e-34, 2.2044e-08, 6.25397e-34, 6.25397e-34
0.455027, 0, 3.92777e-08, 5.17108e-33, 1.41421, -3.92777e-08, 0, 5.17108e-33, 5.17108e-33, 5.17108e-33, 5.17108e-33, 5.17108e-33, 1.9471e-10, 5.17108e-33, 5.17108e-33, 6.05574e-13, 1.50628e-11, 5.17108e-33, 3.90673e-08, 5.17108e-33, 5.17108e-33
0.462969, 0, 6.84197e-08, 4.18365e-32, 1.41421, -6.84197e-08, 0, 4.18365e-32, 4.18365e-32, 4.18365e-32, 4.18365e-32, 4.18365e-32, 3.39769e-10, 4.18365e-32, 4.18365e-32, 1.1597e-12, 2.8534e-11, 4.18365e-32, 6.80502e-08, 4.18365e-32, 4.18365e-32
0.470911, 0, 1.17192e-07, 3.19832e-31, 1.41421, -1.17192e-07, 0, 3.19832e-31, 3.19832e-31, 3.19832e-31, 3.19832e-31, 3.19832e-31, 5.83316e-10, 3.19832e-31, 3.19832e-31, 2.21018e-12, 5.37241e-11, 3.19832e-31, 1.16553e-07, 3.19832e-31, 3.19832e-31
0.478854, 0, 1.97463e-07, 2.28373e-30, 1.41421, -1.97463e-07, 0, 2.28373e-30, 2.28373e-30, 2.28373e-30, 2.28373e-30, 2.28373e-30, 9.85802e-10, 2.28373e-30, 2.28373e-30, 4.19607e-12, 1.00705e-10, 2.28373e-30, 1.96372e-07, 2.28373e-30, 2.28373e-30
0.486796, 0, 3.27437e-07, 1.51991e-29, 1.41421, -3.27437e-07, 0, 1.51991e-29, 1.51991e-29, 1.51991e-29, 1.51991e-29, 1.51991e-29, 1.64093e-09, 1.51991e-29, 1.51991e-29, 7.94013e-12, 1.88207e-10, 1.51991e-29, 3.256e-07, 1.51991e-29, 1.51991e-29
0.494738, 0, 5.34584e-07, 1.66232e-28, 1.41421, -5.34584e-07, 0, 1.66232e-28, 1.66232e-28, 1.66232e-28, 1.66232e-28, 1.66232e-28, 2.69197e-09, 1.66232e-28, 1.66232e-28, 1.49875e-11, 3.51335e-10, 1.66232e-28, 5.31526e-07, 1.66232e-28, 1.66232e-28
0.50268, 0, 8.59638e-07, 9.23973e-28, 1.41421, -8.59638e-07, 0, 9.23973e-28, 9.23973e-28, 9.23973e-28, 9.23973e-28, 9.23973e-28, 4.3547e-09, 9.23973e-28, 9.23973e-28, 2.81644e-11, 6.54329e-10, 9.23973e-28, 8.54601e-07, 9.23973e-28, 9.23973e-28
0.510623, 0, 1.36214e-06, 4.83683e-27, 1.41421, -1.36214e-06, 0, 4.83683e-27, 4.83683e-27, 4.83683e-27, 4.83683e-27, 4.83683e-27, 6.95072e-09, 4.83683e-27, 4.83683e-27, 5.26916e-11, 1.21673e-09, 4.83683e-27, 1.35392e-06, 4.83683e-27, 4.83683e-27
0.518565, 0, 2.12772e-06, 2.39168e-26, 1.41421, -2.12772e-06, 0, 2.39168e-26, 2.39168e-26, 2.39168e-26, 2.39168e-26, 2.39168e-26, 1.09531e-08, 2.39168e-26, 2.39168e-26, 9.80362e-11, 2.25743e-09, 2.39168e-26, 2.11441e-06, 2.39168e-26, 2.39168e-26
0.526507, 0, 3.27774e-06, 1.12023e-25, 1.41421, -3.27774e-06, 0, 1.12023e-25, 1.12023e-25, 1.12023e-25, 1.12023e-25, 1.12023e-25, 1.70505e-08, 1.12023e-25, 1.12023e-25, 1.81184e-10, 4.17388e-09, 1.12023e-25, 3.25633e-06, 1.12023e-25, 1.12023e-25
0.534449, 0, 4.98172e-06, 4.98355e-25, 1.41421, -4.98172e-06, 0, 4.98355e-25, 4.98355e-25, 4.98355e-25, 4.98355e-25, 4.98355e-25, 2.6234e-08, 4.98355e-25, 4.98355e-25, 3.32212e-10, 7.67879e-09, 4.98355e-25, 4.94748e-06, 4.98355e-25, 4.98355e-25
0.542392, 0, 7.47326e-06, 2.80232e-24, 1.41421, -7.47326e-06, 0, 2.80232e-24, 2.80232e-24, 2.80232e-24, 2.80232e-24, 2.80232e-24, 3.99165e-08, 2.80232e-24, 2.80232e-24, 6.03761e-10, 1.40337e-08, 2.80232e-24, 7.41871e-06, 2.80232e-24, 2.80232e-24
0.550334, 0, 1.10822e-05, 1.10597e-08, 1.41421, -1.10822e-05, 1.10597e-08, 1.106e-08, 1.10601e-08, 1.10609e-08, 1.10833e-08, 1.11614e-08, 7.115e-08, 1.10623e-08, 1.10599e-08, 1.21457e-08, 3.6484e-08, 1.10597e-08, 1.09949e-05, 1.10597e-08, 1.16225e-08
0.558276, 0, 1.62524e-05, 4.92753e-08, 1.41421, -1.62524e-05, 4.92753e-08, 4.92763e-08, 4.9277e-08, 4.92805e-08, 4.93806e-08, 4.97291e-08, 1.38812e-07, 4.92868e-08, 4.92761e-08, 5.12076e-08, 9.48637e-08, 4.92753e-08, 1.61122e-05, 4.92753e-08, 5.17883e-08
0.566218, 0, 2.36128e-05, 1.70392e-07, 1.41421, -2.36128e-05, 1.70392e-07, 1.70395e-07, 1.70398e-07, 1.7041e-07, 1.70756e-07, 1.71963e-07, 3.02491e-07, 1.70431e-07, 1.70395e-07, 1.7379e-07, 2.51173e-07, 1.70392e-07, 2.33858e-05, 1.70392e-07, 1.79093e-07
0.574161, 0, 3.40802e-05, 5.30845e-07, 1.41421, -3.40802e-05, 5.30845e-07, 5.30856e-07, 5.30863e-07, 5.30902e-07, 5.31982e-07, 5.35745e-07, 7.23876e-07, 5.30969e-07, 5.30854e-07, 5.3675e-07, 6.72111e-07, 5.30845e-07, 3.37066e-05, 5.30845e-07, 5.57982e-07
0.582103, 0, 4.90874e-05, 1.54694e-06, 1.41421, -4.90874e-05, 1.54694e-06, 1.54697e-06, 1.54699e-06, 1.54711e-06, 1.55026e-06, 1.56123e-06, 1.82638e-06, 1.5473e-06, 1.54697e-06, 1.55707e-06, 1.79047e-06, 1.54694e-06, 4.84569e-05, 1.54694e-06, 1.62608e-06
0.590045, 0, 7.10662e-05, 4.26943e-06, 1.41421, -7.10662e-05, 4.26943e-06, 4.26952e-06, 4.26958e-06, 4.26989e-06, 4.27859e-06, 4.30889e-06, 4.67026e-06, 4.27043e-06, 4.26951e-06, 4.2866e-06, 4.6834e-06, 4.26944e-06, 6.99653e-05, 4.26943e-06, 4.48795e-06
0.597987, 0, 0.000104484, 1.12268e-05, 1.41421, -0.000104484, 1.12268e-05, 1.12271e-05, 1.12272e-05, 1.1228e-05, 1.12509e-05, 1.13307e-05, 1.17966e-05, 1.12295e-05, 1.1227e-05, 1.12556e-05, 1.19193e-05, 1.12269e-05, 0.000102486, 1.12268e-05, 1.18018e-05
0.60593, 0, 0.000157914, 2.81452e-05, 1.41421, -0.000157914, 2.81452e-05, 2.81458e-05, 2.81461e-05, 2.81482e-05, 2.82056e-05, 2.84055e-05, 2.8948e-05, 2.81517e-05, 2.81457e-05, 2.81926e-05, 2.92856e-05, 2.81452e-05, 0.000154148, 2.81452e-05, 2.95871e-05
0.613872, 0, 0.000248261, 6.74931e-05, 1.41421, -0.000248261, 6.74931e-05, 6.74945e-05, 6.74954e-05, 6.75003e-05, 6.76381e-05, 6.81178e-05, 6.86145e-05, 6.75089e-05, 6.74943e-05, 6.75705e-05, 6.93421e-05, 6.74931e-05, 0.000240956, 6.74931e-05, 7.09525e-05
0.621814, 0, 0.00040855, 0.000155026, 1.41421, -0.00040855, 0.000155026, 0.00015503, 0.000155032, 0.000155043, 0.00015536, 0.000156462, 0.00015658, 0.000155063, 0.000155029, 0.000155151, 0.000157979, 0.000155026, 0.000394136, 0.000155026, 0.000162976
0.629756, 0, 0.000701843, 0.000341493, 1.41421, -0.000701843, 0.000341493, 0.0003415, 0.000341504, 0.000341529, 0.000342227, 0.000344656, 0.000343627, 0.000341573, 0.000341499, 0.000341691, 0.00034614, 0.000341493, 0.0006733, 0.000341493, 0.000359014
0.637699, 1, 0.0012447, 0.000722285, 1.73205, 0.998755, 0.000722285, 0.0007223, 0.00072231, 0.000722362, 0.000723839, 0.000728981, 0.000725197, 0.000722454, 0.000722298, 0.000722597, 0.000729503, 0.000722286, 0.00118863, 0.000722285, 0.000759365
0.645641, 0, 0.00224448, 0.00146855, 1.41421, -0.00224448, 0.00146855, 0.00146858, 0.0014686, 0.00146871, 0.00147172, 0.00148218, 0.0014725, 0.0014689, 0.00146858, 0.00146904, 0.00147963, 0.00146855, 0.00213614, 0.00146855, 0.00154399
0.653583, 0, 0.00405526, 0.00287356, 1.41421, -0.00405526, 0.00287356, 0.00287362, 0.00287366, 0.00287386, 0.00287975, 0.00290023, 0.00287887, 0.00287423, 0.00287361, 0.0028743, 0.00289038, 0.00287356, 0.00385061, 0.00287356, 0.00302126
0.661525, 0, 0.00725608, 0.00541718, 1.41421, -0.00725608, 0.00541718, 0.0054173, 0.00541737, 0.00541777, 0.00542887, 0.0054675, 0.0054243, 0.00541846, 0.00541728, 0.00541832, 0.00544252, 0.00541719, 0.0068796, 0.00541718, 0.00569583
0.669468, 0, 0.0127538, 0.00984969, 1.41421, -0.0127538, 0.00984969, 0.0098499, 0.00985004, 0.00985075, 0.00987095, 0.00994125, 0.00985917, 0.00985201, 0.00984987, 0.00985141, 0.00988757, 0.0098497, 0.0120808, 0.00984969, 0.0103567
0.67741, 0.981157, 0.0219066, 0.0172912, 1.7266, 0.959251, 0.0172912, 0.0172916, 0.0172918, 0.0172931, 0.0173285, 0.017452, 0.0173038, 0.0172953, 0.0172915, 0.0172938, 0.0173475, 0.0172912, 0.0207389, 0.0172912, 0.018182
0.685352, 0.0188425, 0.0366591, 0.0293384, 1.42086, -0.0178166, 0.0293384, 0.029339, 0.0293394, 0.0293416, 0.0294018, 0.0296116, 0.029355, 0.0293453, 0.0293389, 0.0293422, 0.0294217, 0.0293384, 0.0346936, 0.0293384, 0.0308512
0.693295, 0, 0.0596697, 0.0481615, 1.41421, -0.0596697, 0.0481615, 0.0481625, 0.0481632, 0.0481667, 0.0482657, 0.0486104, 0.0481834, 0.0481729, 0.0481624, 0.0481671, 0.0482842, 0.0481616, 0.0564604, 0.0481615, 0.0506473
0.701237, 0, 0.0944042, 0.0765695, 1.41421, -0.0944042, 0.0765695, 0.0765712, 0.0765722, 0.0765778, 0.0767354, 0.0772839, 0.0765982, 0.0765876, 0.0765709, 0.0765778, 0.0767493, 0.0765696, 0.0893191, 0.0765695, 0.0805257
0.709179, 0, 0.145163, 0.118016, 1.41421, -0.145163, 0.118016, 0.118018, 0.11802, 0.118028, 0.118272, 0.119118, 0.118053, 0.118043, 0.118018, 0.118028, 0.118277, 0.118016, 0.13734, 0.118016, 0.12412
0.717121, 0, 0.21701, 0.176515, 1.41421, -0.21701, 0.176515, 0.176519, 0.176521, 0.176534, 0.176898, 0.178166, 0.176563, 0.176557, 0.176518, 0.176532, 0.176892, 0.176515, 0.205317, 0.176515, 0.185657
0.725064, 0.966691, 0.315577, 0.256456, 1.72241, 0.651114, 0.256456, 0.256462, 0.256465, 0.256484, 0.257014, 0.258858, 0.256518, 0.256517, 0.256461, 0.256481, 0.256992, 0.256456, 0.298586, 0.256456, 0.269757
0.733006, 0.0333093, 0.446746, 0.362295, 1.42594, -0.413436, 0.362295, 0.362303, 0.362308, 0.362335, 0.363084, 0.365693, 0.362374, 0.362381, 0.362302, 0.362331, 0.363048, 0.362296, 0.422721, 0.362295, 0.381114
0.740948, 0.961873, 0.616219, 0.498153, 1.72101, 0.345654, 0.498153, 0.498163, 0.49817, 0.498207, 0.499239, 0.502832, 0.498252, 0.498271, 0.498162, 0.498203, 0.499193, 0.498153, 0.583135, 0.498153, 0.524071
0.74889, 0.0381267, 0.829037, 0.667336, 1.42763, -0.79091, 0.667336, 0.66735, 0.66736, 0.667409, 0.668794, 0.673616, 0.66746, 0.667495, 0.667348, 0.667406, 0.668747, 0.667337, 0.784626, 0.667336, 0.702122
0.756833, 0.957048, 1.08911, 0.871855, 1.71961, -0.132065, 0.871855, 0.871874, 0.871886, 0.87195, 0.873764, 0.880076, 0.872007, 0.872063, 0.871871, 0.871952, 0.873733, 0.871856, 1.03095, 0.871855, 0.917398
0.764775, 0.0429516, 1.39891, 1.112, 1.42932, -1.35595, 1.112, 1.11202, 1.11204, 1.11212, 1.11444, 1.12251, 1.11218, 1.11226, 1.11202, 1.11213, 1.11444, 1.112, 1.3245, 1.112, 1.17022
0.772717, 2.90446, 1.7593, 1.38603, 2.2146, 1.14517, 1.38603, 1.38606, 1.38608, 1.38618, 1.38907, 1.39915, 1.38625, 1.38636, 1.38605, 1.38621, 1.38914, 1.38603, 1.66624, 1.38603, 1.4588
0.780659, 1.99518, 2.16976, 1.69006, 1.9988, -0.174578, 1.69006, 1.6901, 1.69012, 1.69025, 1.69379, 1.70611, 1.69032, 1.69047, 1.69009, 1.6903, 1.69394, 1.69006, 2.05586, 1.69006, 1.77909
0.788602, 0.100354, 2.62889, 2.01819, 1.44926, -2.52854, 2.01819, 2.01823, 2.01826, 2.01841, 2.02265, 2.03741, 2.01849, 2.01867, 2.01823, 2.01851, 2.0229, 2.01819, 2.49229, 2.01819, 2.12491
0.796544, 1.89, 3.13517, 2.36278, 1.97231, -1.24517, 2.36278, 2.36284, 2.36287, 2.36305, 2.36803, 2.38536, 2.36313, 2.36335, 2.36283, 2.3632, 2.36839, 2.36279, 2.97445, 2.36278, 2.48831
0.804486, 1.99517, 3.68796, 2.71504, 1.99879, -1.69279, 2.71504, 2.7151, 2.71514, 2.71534, 2.72108, 2.74107, 2.71543, 2.71569, 2.71509, 2.71557, 2.72154, 2.71504, 3.50222, 2.71504, 2.8601
0.812428, 3.93538, 4.28849, 3.06558, 2.43626, -0.353113, 3.06558, 3.06564, 3.06569, 3.06592, 3.07243, 3.09508, 3.06601, 3.06632, 3.06564, 3.06626, 3.07295, 3.06558, 4.07735, 3.06558, 3.23055
0.820371, 0.179458, 4.94065, 3.40517, 1.4763, -4.76119, 3.40517, 3.40525, 3.4053, 3.40555, 3.41281, 3.43809, 3.40565, 3.406, 3.40524, 3.40604, 3.41335, 3.40518, 4.70418, 3.40517, 3.5901
0.828313, 6.93536, 5.65129, 3.7254, 2.98921, 1.28407, 3.7254, 3.72548, 3.72553, 3.72582, 3.7338, 3.76157, 3.72592, 3.7263, 3.72548, 3.72648, 3.73425, 3.7254, 5.38995, 3.7254, 3.93009
0.836255, 4.7964, 6.42998, 4.01916, 2.60699, -1.63358, 4.01916, 4.01924, 4.0193, 4.01961, 4.02826, 4.05838, 4.01971, 4.02013, 4.01925, 4.02051, 4.02853, 4.01916, 6.14441, 4.01916, 4.24335
0.844197, 6.92094, 7.28797, 4.28107, 2.98679, -0.367037, 4.28107, 4.28116, 4.28123, 4.28156, 4.29082, 4.32309, 4.28166, 4.28211, 4.28118, 4.28277, 4.29078, 4.28107, 6.9788, 4.28107, 4.52459
0.85214, 8.916, 8.2364, 4.50766, 3.30394, 0.679596, 4.50766, 4.50776, 4.50783, 4.50818, 4.518, 4.55217, 4.50828, 4.50875, 4.50779, 4.50979, 4.51751, 4.50767, 7.904, 4.50766, 4.77063
0.860082, 2.28274, 9.28401, 4.69739, 2.06948, -7.00127, 4.69739, 4.69749, 4.69756, 4.69793, 4.70822, 4.74407, 4.69802, 4.69851, 4.69754, 4.70006, 4.70717, 4.69739, 8.9282, 4.69739, 4.98046
