   PIQUANT 0.0.0-main  ps__0845_0741970080_000PTFE_shot_10.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0465011, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0545544, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0626077, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.070661, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0787143, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0867676, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0948209, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.102874, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.110928, 0, 8.669e-29, 0, 1.41421, -8.669e-29, 0, 0, 0, 0, 0, 0, 0, 0, 1.74816e-31, 0, 0, 4.24967e-34, 1.93582e-34, 0, 8.65146e-29, 0, 0
0.118981, 0, 1.0019e-27, 0, 1.41421, -1.0019e-27, 0, 0, 0, 0, 0, 0, 0, 0, 2.02032e-30, 0, 0, 4.91128e-33, 4.1148e-32, 0, 9.99837e-28, 0, 0
0.127034, 0, 7.26757e-27, 0, 1.41421, -7.26757e-27, 0, 0, 0, 0, 0, 0, 0, 0, 1.46546e-29, 0, 0, 3.56245e-32, 4.61282e-31, 0, 7.25242e-27, 0, 0
0.135087, 0, 4.2105e-26, 0, 1.41421, -4.2105e-26, 0, 0, 0, 0, 0, 0, 0, 0, 8.49007e-29, 0, 0, 2.06601e-31, 3.30397e-30, 0, 4.20166e-26, 0, 0
0.143141, 0, 2.12211e-25, 0, 1.41421, -2.12211e-25, 0, 0, 0, 0, 0, 0, 0, 0, 4.27898e-28, 0, 0, 1.04407e-30, 1.89988e-29, 0, 2.11763e-25, 0, 0
0.151194, 0, 9.69382e-25, 0, 1.41421, -9.69382e-25, 0, 0, 0, 0, 0, 0, 0, 0, 1.95463e-27, 0, 0, 4.7882e-30, 9.52463e-29, 0, 9.67328e-25, 0, 0
0.159247, 0, 4.10708e-24, 0, 1.41421, -4.10708e-24, 0, 0, 0, 0, 0, 0, 0, 0, 8.28132e-27, 0, 0, 2.03836e-29, 4.33262e-28, 0, 4.09835e-24, 0, 0
0.167301, 0, 1.63726e-23, 0, 1.41421, -1.63726e-23, 0, 0, 0, 0, 0, 0, 0, 0, 3.30126e-26, 0, 0, 8.16911e-29, 1.82933e-27, 0, 1.63376e-23, 0, 0
0.175354, 0, 6.20068e-23, 0, 1.41421, -6.20068e-23, 0, 0, 0, 0, 0, 0, 0, 0, 1.25026e-25, 0, 0, 3.11162e-28, 7.27131e-27, 0, 6.18742e-23, 0, 0
0.183407, 0, 2.24638e-22, 0, 1.41421, -2.24638e-22, 0, 0, 0, 0, 0, 0, 0, 0, 4.52941e-25, 0, 0, 1.13414e-27, 2.74691e-26, 0, 2.24156e-22, 0, 0
0.191461, 0, 7.82459e-22, 0, 1.41421, -7.82459e-22, 0, 0, 0, 0, 0, 0, 0, 0, 1.57768e-24, 0, 0, 3.97571e-27, 9.92961e-26, 0, 7.80778e-22, 0, 0
0.199514, 0, 2.63076e-21, 0, 1.41421, -2.63076e-21, 0, 0, 0, 0, 0, 0, 0, 0, 5.3044e-24, 0, 0, 1.34566e-26, 3.45197e-25, 0, 2.6251e-21, 0, 0
0.207567, 0, 8.56437e-21, 0, 1.41421, -8.56437e-21, 0, 0, 0, 0, 0, 0, 0, 0, 1.72683e-23, 0, 0, 4.41146e-26, 1.15862e-24, 0, 8.54589e-21, 0, 0
0.21562, 0, 2.70644e-20, 0, 1.41421, -2.70644e-20, 0, 0, 0, 0, 0, 0, 0, 0, 5.45694e-23, 0, 0, 1.40427e-25, 3.76618e-24, 0, 2.70059e-20, 0, 0
0.223674, 0, 8.31938e-20, 0, 1.41421, -8.31938e-20, 0, 0, 0, 0, 0, 0, 0, 0, 1.67742e-22, 0, 0, 4.34955e-25, 1.18859e-23, 0, 8.30137e-20, 0, 0
0.231727, 0, 2.62597e-19, 0, 1.41421, -2.62597e-19, 0, 0, 0, 0, 0, 0, 0, 0, 5.29466e-22, 0, 0, 1.38889e-24, 3.88107e-23, 0, 2.62028e-19, 0, 0
0.23978, 0, 7.61967e-19, 0, 1.41421, -7.61967e-19, 0, 0, 0, 0, 0, 0, 0, 0, 1.53632e-21, 0, 0, 4.06293e-24, 1.15164e-22, 0, 7.60312e-19, 0, 0
0.247834, 0, 2.16235e-18, 0, 1.41421, -2.16235e-18, 0, 0, 0, 0, 0, 0, 0, 0, 4.35985e-21, 0, 0, 1.16281e-23, 3.33911e-22, 0, 2.15765e-18, 0, 0
0.255887, 0, 6.00711e-18, 0, 1.41421, -6.00711e-18, 0, 0, 0, 0, 0, 0, 0, 0, 1.21118e-20, 0, 0, 3.259e-23, 9.47035e-22, 0, 5.99402e-18, 0, 0
0.26394, 0, 1.63496e-17, 0, 1.41421, -1.63496e-17, 0, 0, 0, 0, 0, 0, 0, 0, 3.29646e-20, 0, 0, 8.95216e-23, 2.62984e-21, 0, 1.63139e-17, 0, 0
0.271994, 0, 4.36271e-17, 0, 1.41421, -4.36271e-17, 0, 0, 0, 0, 0, 0, 0, 0, 8.79622e-20, 0, 0, 2.41189e-22, 7.15609e-21, 0, 4.35318e-17, 0, 0
0.280047, 0, 1.14207e-16, 0, 1.41421, -1.14207e-16, 0, 0, 0, 0, 0, 0, 0, 0, 2.30265e-19, 0, 0, 6.37757e-22, 1.9095e-20, 0, 1.13957e-16, 0, 0
0.2881, 0, 2.93457e-16, 0, 1.41421, -2.93457e-16, 0, 0, 0, 0, 0, 0, 0, 0, 5.91667e-19, 0, 0, 1.65603e-21, 4.99957e-20, 0, 2.92814e-16, 0, 0
0.296154, 0, 7.40517e-16, 0, 1.41421, -7.40517e-16, 0, 0, 0, 0, 0, 0, 0, 0, 1.49301e-18, 0, 0, 4.22503e-21, 1.2852e-19, 0, 7.38891e-16, 0, 0
0.304207, 0, 1.8359e-15, 0, 1.41421, -1.8359e-15, 0, 0, 0, 0, 0, 0, 0, 0, 3.70142e-18, 0, 0, 1.05958e-20, 3.24523e-19, 0, 1.83186e-15, 0, 0
0.31226, 0, 4.47356e-15, 0, 1.41421, -4.47356e-15, 0, 0, 0, 0, 0, 0, 0, 0, 9.01909e-18, 0, 0, 2.61311e-20, 8.0529e-19, 0, 4.46371e-15, 0, 0
0.320313, 0, 1.07176e-14, 0, 1.41421, -1.07176e-14, 0, 0, 0, 0, 0, 0, 0, 0, 2.16071e-17, 0, 0, 6.3397e-20, 1.96458e-18, 0, 1.0694e-14, 0, 0
0.328367, 0, 2.52534e-14, 0, 1.41421, -2.52534e-14, 0, 0, 0, 0, 0, 0, 0, 0, 5.09099e-17, 0, 0, 1.5136e-19, 4.71362e-18, 0, 2.51977e-14, 0, 0
0.33642, 0, 5.85383e-14, 0, 1.41421, -5.85383e-14, 0, 0, 0, 0, 0, 0, 0, 0, 1.18006e-16, 0, 0, 3.55737e-19, 1.11265e-17, 0, 5.84088e-14, 0, 0
0.344473, 0, 1.33525e-13, 0, 1.41421, -1.33525e-13, 0, 0, 0, 0, 0, 0, 0, 0, 2.69156e-16, 0, 0, 8.23314e-19, 2.58469e-17, 0, 1.33229e-13, 0, 0
0.352527, 0, 2.99771e-13, 0, 1.41421, -2.99771e-13, 0, 0, 0, 0, 0, 0, 0, 0, 6.04232e-16, 0, 0, 1.87694e-18, 5.91064e-17, 0, 2.99106e-13, 0, 0
0.36058, 0, 6.62533e-13, 0, 1.41421, -6.62533e-13, 0, 0, 0, 0, 0, 0, 0, 0, 1.33534e-15, 0, 0, 4.21613e-18, 1.33091e-16, 0, 6.6106e-13, 0, 0
0.368633, 0, 1.44176e-12, 0, 1.41421, -1.44176e-12, 0, 0, 0, 0, 0, 0, 0, 0, 2.90564e-15, 0, 0, 9.33441e-18, 2.9516e-16, 0, 1.43855e-12, 0, 0
0.376687, 0, 3.08972e-12, 0, 1.41421, -3.08972e-12, 0, 0, 0, 0, 0, 0, 0, 0, 6.22631e-15, 0, 0, 2.03759e-17, 6.4486e-16, 0, 3.08283e-12, 0, 0
0.38474, 0, 6.52162e-12, 0, 1.41421, -6.52162e-12, 0, 0, 0, 0, 0, 0, 0, 0, 1.3141e-14, 0, 0, 4.38703e-17, 1.38828e-15, 0, 6.50705e-12, 0, 0
0.392793, 0, 1.35599e-11, 2.38781e-42, 1.41421, -1.35599e-11, 2.38781e-42, 0, 2.38781e-42, 2.38781e-42, 2.38781e-42, 2.38781e-42, 2.38781e-42, 2.38781e-42, 2.73205e-14, 2.38781e-42, 2.38781e-42, 9.32024e-17, 2.94582e-15, 2.38781e-42, 1.35296e-11, 2.38781e-42, 2.38781e-42
0.400846, 0, 2.77769e-11, 4.48976e-41, 1.41421, -2.77769e-11, 4.48976e-41, 0, 4.48976e-41, 4.48976e-41, 4.48976e-41, 4.48976e-41, 4.48976e-41, 4.48976e-41, 5.59597e-14, 4.48976e-41, 4.48976e-41, 1.95483e-16, 6.16255e-15, 4.48976e-41, 2.77145e-11, 4.48976e-41, 4.48976e-41
0.4089, 0, 5.60642e-11, 6.80742e-40, 1.41421, -5.60642e-11, 6.80742e-40, 0, 6.80742e-40, 6.80742e-40, 6.80742e-40, 6.80742e-40, 6.80742e-40, 6.80742e-40, 1.12939e-13, 6.80742e-40, 6.80742e-40, 4.05017e-16, 1.27135e-14, 6.80742e-40, 5.59382e-11, 6.80742e-40, 6.80742e-40
0.416953, 0, 1.1151e-10, 9.04557e-39, 1.41421, -1.1151e-10, 9.04557e-39, 0, 9.04557e-39, 9.04557e-39, 9.04557e-39, 9.04557e-39, 9.04557e-39, 9.04557e-39, 2.2462e-13, 9.04557e-39, 9.04557e-39, 8.29516e-16, 2.58735e-14, 9.04557e-39, 1.11258e-10, 9.04557e-39, 9.04557e-39
0.425006, 0, 2.18581e-10, 1.07446e-37, 1.41421, -2.18581e-10, 1.07446e-37, 0, 1.07446e-37, 1.07446e-37, 1.07446e-37, 1.07446e-37, 1.07446e-37, 1.07446e-37, 4.40295e-13, 1.07446e-37, 1.07446e-37, 1.68085e-15, 5.19637e-14, 1.07446e-37, 2.18087e-10, 1.07446e-37, 1.07446e-37
0.43306, 0, 4.2231e-10, 1.14995e-36, 1.41421, -4.2231e-10, 1.14995e-36, 0, 1.14995e-36, 1.14995e-36, 1.14995e-36, 1.14995e-36, 1.14995e-36, 1.14995e-36, 8.50714e-13, 1.14995e-36, 1.14995e-36, 3.37292e-15, 1.03037e-13, 1.14995e-36, 4.21353e-10, 1.14995e-36, 1.14995e-36
0.441113, 0, 8.04289e-10, 1.11586e-35, 1.41421, -8.04289e-10, 1.11586e-35, 0, 1.11586e-35, 1.11586e-35, 1.11586e-35, 1.11586e-35, 1.11586e-35, 1.11586e-35, 1.6204e-12, 1.11586e-35, 1.11586e-35, 6.71031e-15, 2.01828e-13, 1.11586e-35, 8.0246e-10, 1.11586e-35, 1.11586e-35
0.449166, 0, 1.51008e-09, 9.87357e-35, 1.41421, -1.51008e-09, 9.87357e-35, 0, 9.87357e-35, 9.87357e-35, 9.87357e-35, 9.87357e-35, 9.87357e-35, 9.87357e-35, 3.04313e-12, 9.87357e-35, 9.87357e-35, 1.3252e-14, 3.90805e-13, 9.87357e-35, 1.50663e-09, 9.87357e-35, 9.87357e-35
0.45722, 0, 2.79538e-09, 8.00946e-34, 1.41421, -2.79538e-09, 8.00946e-34, 0, 8.00946e-34, 8.00946e-34, 8.00946e-34, 8.00946e-34, 8.00946e-34, 8.00946e-34, 5.63564e-12, 8.00946e-34, 8.00946e-34, 2.6014e-14, 7.48696e-13, 8.00946e-34, 2.78896e-09, 8.00946e-34, 8.00946e-34
0.465273, 0, 5.10243e-09, 5.98598e-33, 1.41421, -5.10243e-09, 5.98598e-33, 0, 5.98598e-33, 5.98598e-33, 5.98598e-33, 5.98598e-33, 5.98598e-33, 5.98598e-33, 1.02933e-11, 5.98598e-33, 5.98598e-33, 5.08306e-14, 1.42062e-12, 5.98598e-33, 5.09066e-09, 5.98598e-33, 5.98598e-33
0.473326, 0, 9.18446e-09, 4.38589e-32, 1.41421, -9.18446e-09, 4.38589e-32, 0, 4.38589e-32, 4.38589e-32, 4.38589e-32, 4.38589e-32, 4.38589e-32, 4.38589e-32, 1.85452e-11, 4.38589e-32, 4.38589e-32, 9.89954e-14, 2.67321e-12, 4.38589e-32, 9.16314e-09, 4.38589e-32, 4.38589e-32
0.481379, 0, 1.63052e-08, 3.06746e-31, 1.41421, -1.63052e-08, 3.06746e-31, 0, 3.06746e-31, 3.06746e-31, 3.06746e-31, 3.06746e-31, 3.06746e-31, 3.06746e-31, 3.29656e-11, 3.06746e-31, 3.06746e-31, 1.92398e-13, 4.99633e-12, 3.06746e-31, 1.6267e-08, 3.06746e-31, 3.06746e-31
0.489433, 0, 2.85521e-08, 2.01386e-30, 1.41421, -2.85521e-08, 2.01386e-30, 0, 2.01386e-30, 2.01386e-30, 2.01386e-30, 2.01386e-30, 2.01386e-30, 2.01386e-30, 5.78271e-11, 2.01386e-30, 2.01386e-30, 3.73486e-13, 9.29184e-12, 2.01386e-30, 2.84846e-08, 2.01386e-30, 2.01386e-30
0.497486, 0, 4.93227e-08, 1.23637e-29, 1.41421, -4.93227e-08, 1.23637e-29, 0, 1.23637e-29, 1.23637e-29, 1.23637e-29, 1.23637e-29, 1.23637e-29, 1.23637e-29, 1.00125e-10, 1.23637e-29, 1.23637e-29, 7.24551e-13, 1.72285e-11, 1.23637e-29, 4.92047e-08, 1.23637e-29, 1.23637e-29
0.505539, 0, 8.40639e-08, 7.10443e-29, 1.41421, -8.40639e-08, 7.10443e-29, 0, 7.10443e-29, 7.10443e-29, 7.10443e-29, 7.10443e-29, 7.10443e-29, 7.10443e-29, 1.71165e-10, 7.10443e-29, 7.10443e-29, 1.40482e-12, 3.19146e-11, 7.10443e-29, 8.38594e-08, 7.10443e-29, 7.10443e-29
0.513593, 0, 1.4138e-07, 3.83138e-28, 1.41421, -1.4138e-07, 3.83138e-28, 0, 3.83138e-28, 3.83138e-28, 3.83138e-28, 3.83138e-28, 3.83138e-28, 3.83138e-28, 2.88979e-10, 3.83138e-28, 3.83138e-28, 2.72118e-12, 5.91841e-11, 3.83138e-28, 1.41029e-07, 3.83138e-28, 3.83138e-28
0.521646, 0, 2.34666e-07, 1.94531e-27, 1.41421, -2.34666e-07, 1.94531e-27, 0, 1.94531e-27, 1.94531e-27, 1.94531e-27, 1.94531e-27, 1.94531e-27, 1.94531e-27, 4.8199e-10, 1.94531e-27, 1.94531e-27, 5.26162e-12, 1.10063e-10, 1.94531e-27, 2.34069e-07, 1.94531e-27, 1.94531e-27
0.529699, 0.0173324, 3.84476e-07, 1.36247e-26, 1.42033, 0.0173321, 1.36247e-26, 0, 1.36247e-26, 1.36247e-26, 1.36247e-26, 1.36247e-26, 1.36247e-26, 1.36247e-26, 7.94478e-10, 1.36247e-26, 1.36247e-26, 1.01502e-11, 2.05722e-10, 1.36247e-26, 3.83466e-07, 1.36247e-26, 1.36247e-26
0.537753, 0.982668, 6.21888e-07, 5.93862e-26, 1.72704, 0.982667, 5.93862e-26, 0, 5.93862e-26, 5.93862e-26, 5.93862e-26, 5.93862e-26, 5.93862e-26, 5.93862e-26, 1.29459e-09, 5.93862e-26, 5.93862e-26, 1.94808e-11, 3.85789e-10, 5.93862e-26, 6.20188e-07, 5.93862e-26, 5.93862e-26
0.545806, 0, 9.93267e-07, 2.46863e-25, 1.41421, -9.93267e-07, 2.46863e-25, 0, 2.46863e-25, 2.46863e-25, 2.46863e-25, 1.45995e-12, 2.46863e-25, 2.46863e-25, 2.08622e-09, 2.46863e-25, 2.46863e-25, 3.71705e-11, 7.26495e-10, 2.46863e-25, 9.90416e-07, 2.46863e-25, 2.46863e-25
0.553859, 0, 1.5668e-06, 9.8137e-25, 1.41421, -1.5668e-06, 9.8137e-25, 0, 9.8137e-25, 9.8137e-25, 9.8137e-25, 6.34752e-12, 9.8137e-25, 9.8137e-25, 3.32602e-09, 9.8137e-25, 9.8137e-25, 7.04051e-11, 1.37224e-09, 9.8137e-25, 1.56203e-06, 9.8137e-25, 9.8137e-25
0.561912, 0, 2.44147e-06, 3.75277e-24, 1.41421, -2.44147e-06, 3.75277e-24, 0, 3.75277e-24, 3.75277e-24, 3.75277e-24, 2.18735e-11, 3.75277e-24, 3.75277e-24, 5.24788e-09, 3.75277e-24, 3.75277e-24, 1.322e-10, 2.59515e-09, 3.75277e-24, 2.43347e-06, 3.75277e-24, 3.75277e-24
0.569966, 0, 3.77097e-06, 1.08301e-08, 1.41421, -3.77097e-06, 1.09758e-08, 1.08301e-08, 1.08302e-08, 1.08303e-08, 1.08307e-08, 1.09679e-08, 1.08468e-08, 1.09055e-08, 1.90278e-08, 1.08332e-08, 1.08302e-08, 1.10759e-08, 1.57328e-08, 1.08301e-08, 3.75685e-06, 1.08301e-08, 1.12291e-08
0.578019, 0, 5.77129e-06, 4.66495e-08, 1.41421, -5.77129e-06, 4.72782e-08, 4.66495e-08, 4.66496e-08, 4.66501e-08, 4.66517e-08, 4.71522e-08, 4.67215e-08, 4.69747e-08, 5.93312e-08, 4.66626e-08, 4.66497e-08, 4.71015e-08, 5.58789e-08, 4.66495e-08, 5.74566e-06, 4.66495e-08, 4.8371e-08
0.586072, 0, 8.78076e-06, 1.59414e-07, 1.41421, -8.78076e-06, 1.61565e-07, 1.59414e-07, 1.59414e-07, 1.59416e-07, 1.59422e-07, 1.61016e-07, 1.5966e-07, 1.60527e-07, 1.78848e-07, 1.59459e-07, 1.59415e-07, 1.60236e-07, 1.76684e-07, 1.59414e-07, 8.73217e-06, 1.59414e-07, 1.65305e-07
0.594126, 0, 1.33522e-05, 4.98965e-07, 1.41421, -1.33522e-05, 5.05704e-07, 4.98965e-07, 4.98966e-07, 4.98971e-07, 4.98989e-07, 5.03746e-07, 4.99737e-07, 5.02451e-07, 5.28472e-07, 4.99106e-07, 4.98967e-07, 5.0044e-07, 5.31011e-07, 4.98965e-07, 1.32548e-05, 4.98965e-07, 5.17418e-07
0.602179, 0, 2.04733e-05, 1.47781e-06, 1.41421, -2.04733e-05, 1.49778e-06, 1.47781e-06, 1.47782e-06, 1.47783e-06, 1.47789e-06, 1.49142e-06, 1.4801e-06, 1.48814e-06, 1.52221e-06, 1.47823e-06, 1.47782e-06, 1.48043e-06, 1.53666e-06, 1.47781e-06, 2.02661e-05, 1.47781e-06, 1.53249e-06
0.610232, 0.993216, 3.2071e-05, 4.1808e-06, 1.73009, 0.993184, 4.23732e-06, 4.1808e-06, 4.18082e-06, 4.18086e-06, 4.18101e-06, 4.21873e-06, 4.18728e-06, 4.21004e-06, 4.247e-06, 4.18199e-06, 4.18082e-06, 4.18538e-06, 4.2877e-06, 4.1808e-06, 3.16069e-05, 4.1808e-06, 4.33556e-06
0.618286, 0.00678423, 5.21558e-05, 1.13329e-05, 1.41661, 0.00673207, 1.14861e-05, 1.13329e-05, 1.13329e-05, 1.1333e-05, 1.13334e-05, 1.14344e-05, 1.13504e-05, 1.14121e-05, 1.14307e-05, 1.13361e-05, 1.13329e-05, 1.13408e-05, 1.15244e-05, 1.13329e-05, 5.10832e-05, 1.13329e-05, 1.17525e-05
0.626339, 0, 8.93635e-05, 2.94713e-05, 1.41421, -8.93635e-05, 2.98701e-05, 2.94713e-05, 2.94714e-05, 2.94717e-05, 2.94728e-05, 2.97476e-05, 2.95171e-05, 2.96776e-05, 2.96147e-05, 2.94797e-05, 2.94715e-05, 2.94849e-05, 2.98096e-05, 2.94714e-05, 8.68393e-05, 2.94713e-05, 3.0563e-05
0.634392, 0, 0.000162276, 7.35728e-05, 1.41421, -0.000162276, 7.45685e-05, 7.35728e-05, 7.3573e-05, 7.35737e-05, 7.35764e-05, 7.42833e-05, 7.36869e-05, 7.40878e-05, 7.3781e-05, 7.35936e-05, 7.35731e-05, 7.35956e-05, 7.41616e-05, 7.35728e-05, 0.000156369, 7.35728e-05, 7.62992e-05
0.642446, 0, 0.000310207, 0.000176393, 1.41421, -0.000310207, 0.000178782, 0.000176393, 0.000176394, 0.000176396, 0.000176402, 0.000178154, 0.000176667, 0.000177629, 0.000176693, 0.000176443, 0.000176394, 0.000176431, 0.000177403, 0.000176393, 0.000296599, 0.000176393, 0.000182933
0.650499, 0, 0.000613798, 0.000406322, 1.41421, -0.000613798, 0.000411826, 0.000406322, 0.000406323, 0.000406327, 0.000406342, 0.000410554, 0.000406953, 0.000409169, 0.00040675, 0.000406437, 0.000406324, 0.000406385, 0.00040803, 0.000406322, 0.000583169, 0.000406322, 0.000421392
0.658552, 0, 0.00123232, 0.000899583, 1.41421, -0.00123232, 0.000911774, 0.000899583, 0.000899586, 0.000899595, 0.000899627, 0.000909488, 0.000900981, 0.000905889, 0.00090019, 0.000899839, 0.000899587, 0.000899685, 0.000902434, 0.000899583, 0.00116526, 0.000899583, 0.000932964
0.666605, 0, 0.00246746, 0.00191496, 1.41421, -0.00246746, 0.00194093, 0.00191496, 0.00191497, 0.00191499, 0.00191505, 0.00193759, 0.00191794, 0.00192839, 0.00191582, 0.0019155, 0.00191497, 0.00191513, 0.00191966, 0.00191496, 0.00232496, 0.00191496, 0.00198606
0.674659, 0, 0.00486583, 0.00392102, 1.41421, -0.00486583, 0.00397422, 0.00392102, 0.00392104, 0.00392108, 0.00392122, 0.00397159, 0.00392712, 0.00394854, 0.00392222, 0.00392214, 0.00392104, 0.00392129, 0.00392869, 0.00392103, 0.00457226, 0.00392102, 0.00406668
0.682712, 0, 0.00937311, 0.00772569, 1.41421, -0.00937311, 0.00783057, 0.00772569, 0.00772572, 0.00772579, 0.00772607, 0.00783625, 0.00773771, 0.00777994, 0.00772736, 0.00772789, 0.00772573, 0.00772611, 0.00773809, 0.00772569, 0.00878697, 0.00772569, 0.00801286
0.690765, 0, 0.0175495, 0.014654, 1.41421, -0.0175495, 0.0148531, 0.014654, 0.0146541, 0.0146542, 0.0146547, 0.0148907, 0.0146768, 0.014757, 0.0146563, 0.0146582, 0.0146541, 0.0146547, 0.0146739, 0.014654, 0.0164148, 0.014654, 0.0151991
0.698819, 0.966691, 0.0318463, 0.0267706, 1.72241, 0.934844, 0.0271346, 0.0267706, 0.0267707, 0.026771, 0.026772, 0.0272661, 0.0268124, 0.0269589, 0.0267738, 0.0267783, 0.0267708, 0.0267717, 0.0268025, 0.0267707, 0.0297148, 0.0267706, 0.0277672
0.706872, 0.0333093, 0.0559259, 0.0471248, 1.42594, -0.0226166, 0.047766, 0.0471248, 0.047125, 0.0471254, 0.0471271, 0.0481388, 0.0471983, 0.0474565, 0.0471292, 0.0471383, 0.047125, 0.0471264, 0.0471754, 0.0471248, 0.0520365, 0.0471248, 0.0488805
0.714925, 0, 0.0949822, 0.0799741, 1.41421, -0.0949822, 0.0810633, 0.0799741, 0.0799744, 0.0799752, 0.0799781, 0.0820001, 0.080099, 0.0805375, 0.0799801, 0.079997, 0.0799745, 0.0799767, 0.0800541, 0.0799742, 0.0880796, 0.0799741, 0.0829564
0.722979, 0, 0.155993, 0.130919, 1.41421, -0.155993, 0.132703, 0.130919, 0.130919, 0.13092, 0.130925, 0.134864, 0.131123, 0.131842, 0.130927, 0.130956, 0.130919, 0.130922, 0.131044, 0.130919, 0.144063, 0.130919, 0.135805
0.731032, 0, 0.247804, 0.206852, 1.41421, -0.247804, 0.209675, 0.206852, 0.206852, 0.206854, 0.206862, 0.214332, 0.207175, 0.208312, 0.206863, 0.206911, 0.206853, 0.206857, 0.207047, 0.206852, 0.227701, 0.206852, 0.214582
0.739085, 1.95465, 0.380961, 0.315645, 1.98863, 1.57369, 0.319959, 0.315645, 0.315646, 0.315649, 0.315661, 0.329428, 0.31614, 0.317876, 0.31566, 0.315736, 0.315647, 0.315654, 0.315945, 0.315645, 0.347893, 0.315645, 0.327456
0.747138, 0.997584, 0.567198, 0.465509, 1.73135, 0.430386, 0.471879, 0.465509, 0.465511, 0.465515, 0.465532, 0.490158, 0.466239, 0.468804, 0.465528, 0.465643, 0.465511, 0.465522, 0.465961, 0.465509, 0.514059, 0.465509, 0.482951
0.755192, 0.0477688, 0.818559, 0.664009, 1.431, -0.77079, 0.67311, 0.664009, 0.664012, 0.664018, 0.664042, 0.706748, 0.665053, 0.668717, 0.664034, 0.6642, 0.664013, 0.664029, 0.664679, 0.66401, 0.735097, 0.664009, 0.688928
0.763245, 2, 1.14624, 0.91686, 2, 0.853765, 0.929448, 0.91686, 0.916863, 0.916872, 0.916906, 0.988632, 0.918303, 0.923371, 0.916892, 0.917124, 0.916865, 0.916889, 0.91783, 0.91686, 1.01809, 0.91686, 0.951328
0.771298, 0.944998, 1.55922, 1.22663, 1.7161, -0.614219, 1.24351, 1.22663, 1.22664, 1.22665, 1.22669, 1.34328, 1.22857, 1.23536, 1.22667, 1.22698, 1.22664, 1.22667, 1.228, 1.22663, 1.36694, 1.22663, 1.27284
