   PIQUANT 0.0.0-main  ps__0545_0715362334_000PTFE_shot_8.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.192514, 0, 3.39319e-09, 0, 1.41421, -3.39319e-09, 0, 0, 0, 0, 0, 0, 0, 2.04062e-11, 0, 0, 1.41901e-13, 7.74273e-12, 0, 3.3649e-09, 0, 0
0.200526, 0, 4.88843e-09, 0, 1.41421, -4.88843e-09, 0, 0, 0, 0, 0, 0, 0, 2.94086e-11, 0, 0, 2.13404e-13, 1.1735e-11, 0, 4.84707e-09, 0, 0
0.208539, 0, 7.00294e-09, 0, 1.41421, -7.00294e-09, 0, 0, 0, 0, 0, 0, 0, 4.21476e-11, 0, 0, 3.20065e-13, 1.7705e-11, 0, 6.94277e-09, 0, 0
0.216551, 0, 9.97616e-09, 0, 1.41421, -9.97616e-09, 0, 0, 0, 0, 0, 0, 0, 6.00736e-11, 0, 0, 4.78908e-13, 2.65944e-11, 0, 9.88901e-09, 0, 0
0.224564, 0, 1.41343e-08, 4.30899e-42, 1.41421, -1.41343e-08, 4.30899e-42, 0, 4.30899e-42, 4.30899e-42, 4.30899e-42, 4.30899e-42, 4.30899e-42, 8.51687e-11, 4.30899e-42, 4.30899e-42, 7.16345e-13, 3.98112e-11, 4.30899e-42, 1.40086e-08, 4.30899e-42, 4.30899e-42
0.232576, 0, 1.99144e-08, 6.84773e-41, 1.41421, -1.99144e-08, 6.84773e-41, 0, 6.84773e-41, 6.84773e-41, 6.84773e-41, 6.84773e-41, 6.84773e-41, 1.2009e-10, 6.84773e-41, 6.84773e-41, 1.06802e-12, 5.92991e-11, 6.84773e-41, 1.97339e-08, 6.84773e-41, 6.84773e-41
0.240588, 0, 2.79062e-08, 9.59924e-40, 1.41421, -2.79062e-08, 9.59924e-40, 0, 9.59924e-40, 9.59924e-40, 9.59924e-40, 9.59924e-40, 9.59924e-40, 1.68436e-10, 9.59924e-40, 9.59924e-40, 1.59027e-12, 8.79767e-11, 9.59924e-40, 2.76482e-08, 9.59924e-40, 9.59924e-40
0.248601, 0, 3.88953e-08, 1.20071e-38, 1.41421, -3.88953e-08, 1.20071e-38, 0, 1.20071e-38, 1.20071e-38, 1.20071e-38, 1.20071e-38, 1.20071e-38, 2.35017e-10, 1.20071e-38, 1.20071e-38, 2.36558e-12, 1.30026e-10, 1.20071e-38, 3.85279e-08, 1.20071e-38, 1.20071e-38
0.256613, 0, 5.39241e-08, 1.34969e-37, 1.41421, -5.39241e-08, 1.34969e-37, 0, 1.34969e-37, 1.34969e-37, 1.34969e-37, 1.34969e-37, 1.34969e-37, 3.26239e-10, 1.34969e-37, 1.34969e-37, 3.5164e-12, 1.91471e-10, 1.34969e-37, 5.34028e-08, 1.34969e-37, 1.34969e-37
0.264625, 0, 7.43669e-08, 1.37068e-36, 1.41421, -7.43669e-08, 1.37068e-36, 0, 1.37068e-36, 1.37068e-36, 1.37068e-36, 1.37068e-36, 1.37068e-36, 4.50585e-10, 1.37068e-36, 1.37068e-36, 5.22462e-12, 2.80963e-10, 1.37068e-36, 7.36302e-08, 1.37068e-36, 1.37068e-36
0.272638, 0, 1.02026e-07, 1.26488e-35, 1.41421, -1.02026e-07, 1.26488e-35, 0, 1.26488e-35, 1.26488e-35, 1.26488e-35, 1.26488e-35, 1.26488e-35, 6.19239e-10, 1.26488e-35, 1.26488e-35, 7.7603e-12, 4.10894e-10, 1.26488e-35, 1.00989e-07, 1.26488e-35, 1.26488e-35
0.28065, 0, 1.39254e-07, 1.06609e-34, 1.41421, -1.39254e-07, 1.06609e-34, 0, 1.06609e-34, 1.06609e-34, 1.06609e-34, 1.06609e-34, 1.06609e-34, 8.46872e-10, 1.06609e-34, 1.06609e-34, 1.15244e-11, 5.98964e-10, 1.06609e-34, 1.37796e-07, 1.06609e-34, 1.06609e-34
0.288662, 0, 1.89098e-07, 8.24863e-34, 1.41421, -1.89098e-07, 8.24863e-34, 0, 8.24863e-34, 8.24863e-34, 8.24863e-34, 8.24863e-34, 8.24863e-34, 1.15264e-09, 8.24863e-34, 8.24863e-34, 1.71115e-11, 8.70391e-10, 8.24863e-34, 1.87058e-07, 8.24863e-34, 8.24863e-34
0.296675, 0, 2.55493e-07, 5.98428e-33, 1.41421, -2.55493e-07, 5.98428e-33, 0, 5.98428e-33, 5.98428e-33, 5.98428e-33, 5.98428e-33, 5.98428e-33, 1.56144e-09, 5.98428e-33, 5.98428e-33, 2.54024e-11, 1.26099e-09, 5.98428e-33, 2.52646e-07, 5.98428e-33, 5.98428e-33
0.304687, 0, 3.43487e-07, 4.31061e-32, 1.41421, -3.43487e-07, 4.31061e-32, 0, 4.31061e-32, 4.31061e-32, 4.31061e-32, 4.31061e-32, 4.31061e-32, 2.10549e-09, 4.31061e-32, 4.31061e-32, 3.7699e-11, 1.8215e-09, 4.31061e-32, 3.39522e-07, 4.31061e-32, 4.31061e-32
0.3127, 0, 4.59524e-07, 2.92243e-31, 1.41421, -4.59524e-07, 2.92243e-31, 0, 2.92243e-31, 2.92243e-31, 2.92243e-31, 2.92243e-31, 2.92243e-31, 2.82632e-09, 2.92243e-31, 2.92243e-31, 5.59219e-11, 2.62356e-09, 2.92243e-31, 4.54018e-07, 2.92243e-31, 2.92243e-31
0.320712, 0, 6.11792e-07, 5.34422e-30, 1.41421, -6.11792e-07, 5.34422e-30, 0, 5.34422e-30, 5.34422e-30, 5.34422e-30, 5.34422e-30, 5.34422e-30, 3.77727e-09, 5.34422e-30, 5.34422e-30, 8.29628e-11, 3.76893e-09, 5.34422e-30, 6.04163e-07, 5.34422e-30, 5.34422e-30
0.328724, 0, 8.10614e-07, 2.94519e-29, 1.41421, -8.10614e-07, 2.94519e-29, 0, 2.94519e-29, 2.94519e-29, 2.94519e-29, 2.94519e-29, 2.94519e-29, 5.02629e-09, 2.94519e-29, 2.94519e-29, 1.22852e-10, 5.39743e-09, 2.94519e-29, 8.00068e-07, 2.94519e-29, 2.94519e-29
0.336737, 0, 1.069e-06, 1.5212e-28, 1.41421, -1.069e-06, 1.5212e-28, 0, 1.5212e-28, 1.5212e-28, 1.5212e-28, 1.5212e-28, 1.5212e-28, 6.66016e-09, 1.5212e-28, 1.5212e-28, 1.81688e-10, 7.70743e-09, 1.5212e-28, 1.05445e-06, 1.5212e-28, 1.5212e-28
0.344749, 0, 1.40319e-06, 7.38841e-28, 1.41421, -1.40319e-06, 7.38841e-28, 0, 7.38841e-28, 7.38841e-28, 7.38841e-28, 7.38841e-28, 7.38841e-28, 8.78882e-09, 7.38841e-28, 7.38841e-28, 2.68268e-10, 1.0974e-08, 7.38841e-28, 1.38316e-06, 7.38841e-28, 7.38841e-28
0.352761, 0, 1.83343e-06, 3.38522e-27, 1.41421, -1.83343e-06, 3.38522e-27, 0, 3.38522e-27, 3.38522e-27, 3.38522e-27, 3.38522e-27, 3.38522e-27, 1.15512e-08, 3.38522e-27, 3.38522e-27, 3.95331e-10, 1.55784e-08, 3.38522e-27, 1.80591e-06, 3.38522e-27, 3.38522e-27
0.360774, 0, 2.38481e-06, 1.46761e-26, 1.41421, -2.38481e-06, 1.46761e-26, 0, 1.46761e-26, 1.46761e-26, 1.46761e-26, 1.46761e-26, 1.46761e-26, 1.51224e-08, 1.46761e-26, 1.46761e-26, 5.81234e-10, 2.20466e-08, 1.46761e-26, 2.34706e-06, 1.46761e-26, 1.46761e-26
0.368786, 0, 3.08825e-06, 6.03732e-26, 1.41421, -3.08825e-06, 6.03732e-26, 0, 6.03732e-26, 6.03732e-26, 6.03732e-26, 6.03732e-26, 6.03732e-26, 1.97218e-08, 6.03732e-26, 6.03732e-26, 8.52293e-10, 3.11005e-08, 6.03732e-26, 3.03658e-06, 6.03732e-26, 6.03732e-26
0.376798, 0, 3.98173e-06, 2.36295e-25, 1.41421, -3.98173e-06, 2.36295e-25, 0, 2.36295e-25, 2.36295e-25, 2.36295e-25, 2.36295e-25, 2.36295e-25, 2.5624e-08, 2.36295e-25, 2.36295e-25, 1.24605e-09, 4.37264e-08, 2.36295e-25, 3.91114e-06, 2.36295e-25, 2.36295e-25
0.384811, 0, 5.11168e-06, 8.8207e-25, 1.41421, -5.11168e-06, 8.8207e-25, 0, 8.8207e-25, 8.8207e-25, 8.8207e-25, 8.8207e-25, 8.8207e-25, 3.31708e-08, 8.8207e-25, 8.8207e-25, 1.81574e-09, 6.12639e-08, 8.8207e-25, 5.01542e-06, 8.8207e-25, 8.8207e-25
0.392823, 0, 6.53456e-06, 3.17997e-24, 1.41421, -6.53456e-06, 3.17997e-24, 0, 3.17997e-24, 3.17997e-24, 3.17997e-24, 3.17997e-24, 3.17997e-24, 4.27866e-08, 3.17997e-24, 3.17997e-24, 2.63645e-09, 8.5522e-08, 3.17997e-24, 6.40361e-06, 3.17997e-24, 3.17997e-24
0.400835, 0, 8.34151e-06, 2.01717e-08, 1.41421, -8.34151e-06, 2.02456e-08, 2.01717e-08, 2.0172e-08, 2.01724e-08, 2.01742e-08, 2.02401e-08, 2.03816e-08, 7.51692e-08, 2.01767e-08, 2.01719e-08, 2.39852e-08, 1.39101e-07, 2.01717e-08, 8.16212e-06, 2.01717e-08, 2.14592e-08
0.408848, 0, 1.06162e-05, 6.1305e-08, 1.41421, -1.06162e-05, 6.153e-08, 6.1305e-08, 6.13059e-08, 6.13069e-08, 6.13124e-08, 6.15134e-08, 6.19447e-08, 1.31755e-07, 6.13202e-08, 6.13053e-08, 6.6799e-08, 2.26032e-07, 6.1305e-08, 1.03705e-05, 6.1305e-08, 6.52296e-08
0.41686, 0, 1.34817e-05, 1.42757e-07, 1.41421, -1.34817e-05, 1.43283e-07, 1.42757e-07, 1.42759e-07, 1.42762e-07, 1.42774e-07, 1.43244e-07, 1.44251e-07, 2.32697e-07, 1.42793e-07, 1.42758e-07, 1.50639e-07, 3.69965e-07, 1.42757e-07, 1.31449e-05, 1.42757e-07, 1.51923e-07
0.424873, 0, 1.71122e-05, 3.12447e-07, 1.41421, -1.71122e-05, 3.13601e-07, 3.12447e-07, 3.12452e-07, 3.12457e-07, 3.12485e-07, 3.13516e-07, 3.15728e-07, 4.26886e-07, 3.12525e-07, 3.12449e-07, 3.23706e-07, 6.2448e-07, 3.12447e-07, 1.66487e-05, 3.12447e-07, 3.32574e-07
0.432885, 0, 2.16975e-05, 6.13218e-07, 1.41421, -2.16975e-05, 6.15485e-07, 6.13218e-07, 6.13227e-07, 6.13237e-07, 6.13293e-07, 6.15317e-07, 6.19663e-07, 7.58349e-07, 6.13372e-07, 6.13221e-07, 6.29225e-07, 1.0401e-06, 6.13218e-07, 2.10589e-05, 6.13218e-07, 6.52759e-07
0.440897, 0, 2.75562e-05, 1.17451e-06, 1.41421, -2.75562e-05, 1.17885e-06, 1.17451e-06, 1.17453e-06, 1.17454e-06, 1.17465e-06, 1.17853e-06, 1.18686e-06, 1.35796e-06, 1.1748e-06, 1.17451e-06, 1.19716e-06, 1.75555e-06, 1.17451e-06, 2.6672e-05, 1.17451e-06, 1.2503e-06
0.44891, 0, 3.51289e-05, 2.20446e-06, 1.41421, -3.51289e-05, 2.21263e-06, 2.20446e-06, 2.2045e-06, 2.20453e-06, 2.20473e-06, 2.21202e-06, 2.22767e-06, 2.43562e-06, 2.20502e-06, 2.20448e-06, 2.23637e-06, 2.99164e-06, 2.20447e-06, 3.38965e-05, 2.20446e-06, 2.34682e-06
0.456922, 0, 4.50689e-05, 4.06367e-06, 1.41421, -4.50689e-05, 4.07872e-06, 4.06367e-06, 4.06373e-06, 4.0638e-06, 4.06417e-06, 4.07761e-06, 4.10647e-06, 4.35399e-06, 4.06469e-06, 4.06369e-06, 4.1084e-06, 5.12498e-06, 4.06367e-06, 4.33365e-05, 4.06367e-06, 4.32622e-06
0.464934, 0, 5.83649e-05, 7.36576e-06, 1.41421, -5.83649e-05, 7.39307e-06, 7.36576e-06, 7.36588e-06, 7.36599e-06, 7.36666e-06, 7.39104e-06, 7.44338e-06, 7.72923e-06, 7.36761e-06, 7.36581e-06, 7.42818e-06, 8.78971e-06, 7.36577e-06, 5.59056e-05, 7.36576e-06, 7.84191e-06
0.472947, 0, 7.65321e-05, 1.31373e-05, 1.41421, -7.65321e-05, 1.31861e-05, 1.31373e-05, 1.31375e-05, 1.31377e-05, 1.31389e-05, 1.31824e-05, 1.32758e-05, 1.35909e-05, 1.31406e-05, 1.31374e-05, 1.3224e-05, 1.50384e-05, 1.31373e-05, 7.30031e-05, 1.31373e-05, 1.3987e-05
0.480959, 0, 0.000101913, 2.30664e-05, 1.41421, -0.000101913, 2.3152e-05, 2.30664e-05, 2.30668e-05, 2.30672e-05, 2.30693e-05, 2.31457e-05, 2.33097e-05, 2.36308e-05, 2.30722e-05, 2.30666e-05, 2.31862e-05, 2.55921e-05, 2.30664e-05, 9.67926e-05, 2.30664e-05, 2.45589e-05
0.488972, 0, 0.000138128, 3.98826e-05, 1.41421, -0.000138128, 4.00306e-05, 3.98826e-05, 3.98832e-05, 3.98838e-05, 3.98875e-05, 4.00197e-05, 4.03034e-05, 4.05825e-05, 3.98926e-05, 3.98828e-05, 4.00473e-05, 4.32216e-05, 3.98826e-05, 0.000130619, 3.98826e-05, 4.24644e-05
0.496984, 0, 0.000190751, 6.7923e-05, 1.41421, -0.000190751, 6.81752e-05, 6.7923e-05, 6.7924e-05, 6.79251e-05, 6.79313e-05, 6.81566e-05, 6.86401e-05, 6.87884e-05, 6.79401e-05, 6.79234e-05, 6.81486e-05, 7.23159e-05, 6.7923e-05, 0.000179636, 6.7923e-05, 7.23221e-05
0.504996, 0, 0.000268296, 0.000113966, 1.41421, -0.000268296, 0.000114389, 0.000113966, 0.000113967, 0.000113969, 0.00011398, 0.000114358, 0.000115169, 0.000115032, 0.000113994, 0.000113966, 0.000114273, 0.000119718, 0.000113966, 0.000251717, 0.000113966, 0.00012135
0.513009, 0, 0.000383698, 0.000188424, 1.41421, -0.000383698, 0.000189124, 0.000188424, 0.000188427, 0.00018843, 0.000188447, 0.000189072, 0.000190415, 0.000189735, 0.000188471, 0.000188425, 0.000188841, 0.000195922, 0.000188424, 0.000358835, 0.000188424, 0.000200639
0.521021, 0, 0.000556239, 0.000307038, 1.41421, -0.000556239, 0.00030818, 0.000307038, 0.000307043, 0.000307048, 0.000307076, 0.000308096, 0.000310285, 0.000308645, 0.000307116, 0.00030704, 0.000307602, 0.000316769, 0.000307038, 0.000518844, 0.000307038, 0.000326954
0.529033, 0, 0.000814197, 0.000493153, 1.41421, -0.000814197, 0.000494988, 0.000493153, 0.000493161, 0.000493169, 0.000493214, 0.000494853, 0.00049837, 0.000495117, 0.000493278, 0.000493156, 0.000493912, 0.000505729, 0.000493153, 0.000757929, 0.000493153, 0.000525158
0.537046, 0, 0.00119891, 0.000780906, 1.41421, -0.00119891, 0.000783814, 0.000780906, 0.000780918, 0.000780931, 0.000781002, 0.000783599, 0.000789172, 0.0007833, 0.000781103, 0.000780911, 0.000781923, 0.000797099, 0.000780907, 0.00111439, 0.000780906, 0.000831618
0.545058, 0, 0.00176947, 0.0012193, 1.41421, -0.00176947, 0.00122384, 0.0012193, 0.00121932, 0.00121934, 0.00121945, 0.00122351, 0.00123221, 0.00122221, 0.00121961, 0.00121931, 0.00122066, 0.00124007, 0.0012193, 0.00164301, 0.0012193, 0.00129853
0.55307, 0, 0.00260924, 0.00187753, 1.41421, -0.00260924, 0.00188453, 0.00187753, 0.00187756, 0.00187759, 0.00187776, 0.00188401, 0.00189743, 0.00188106, 0.00187801, 0.00187754, 0.00187934, 0.0019041, 0.00187753, 0.00242106, 0.00187753, 0.00199962
0.561083, 0, 0.0038339, 0.00285166, 1.41421, -0.0038339, 0.0028623, 0.00285166, 0.0028517, 0.00285175, 0.00285201, 0.00286151, 0.0028819, 0.00285593, 0.00285238, 0.00285167, 0.00285405, 0.00288555, 0.00285166, 0.00355583, 0.00285166, 0.00303721
0.569095, 0, 0.00560151, 0.00427275, 1.41421, -0.00560151, 0.0042887, 0.00427275, 0.00427281, 0.00427288, 0.00427327, 0.00428752, 0.00431809, 0.00427791, 0.00427383, 0.00427277, 0.00427591, 0.00431586, 0.00427275, 0.00519394, 0.00427275, 0.00455097
0.577107, 0, 0.00812459, 0.00631668, 1.41421, -0.00812459, 0.00634027, 0.00631668, 0.00631677, 0.00631687, 0.00631746, 0.00633853, 0.00638376, 0.0063229, 0.00631827, 0.00631671, 0.00632084, 0.00637141, 0.00631668, 0.00753258, 0.00631668, 0.00672831
0.58512, 0, 0.0116842, 0.0092153, 1.41421, -0.0116842, 0.00924975, 0.0092153, 0.00921544, 0.00921559, 0.00921644, 0.0092472, 0.00931323, 0.00922279, 0.00921763, 0.00921535, 0.00922076, 0.00928466, 0.0092153, 0.0108326, 0.0092153, 0.00981633
0.593132, 0.000449184, 0.0166458, 0.013269, 1.41437, -0.0161966, 0.0133186, 0.013269, 0.0132692, 0.0132694, 0.0132706, 0.0133149, 0.0134101, 0.013278, 0.0132723, 0.013269, 0.0132761, 0.0133567, 0.013269, 0.0154333, 0.013269, 0.0141351
0.601145, 0.997591, 0.0234773, 0.01886, 1.73136, 0.974114, 0.0189307, 0.01886, 0.0188603, 0.0188606, 0.0188624, 0.0189254, 0.0190608, 0.0188708, 0.0188648, 0.0188602, 0.0188694, 0.0189709, 0.01886, 0.0217692, 0.01886, 0.0200924
0.609157, 0.00195937, 0.0327673, 0.0264664, 1.41491, -0.0308079, 0.0265656, 0.0264664, 0.0264669, 0.0264673, 0.0264697, 0.0265583, 0.0267484, 0.0264794, 0.0264732, 0.0264666, 0.0264786, 0.0266062, 0.0264665, 0.030387, 0.0264664, 0.0281976
0.617169, 0, 0.0452439, 0.0366746, 1.41421, -0.0452439, 0.0368122, 0.0366746, 0.0366752, 0.0366758, 0.0366791, 0.036802, 0.0370657, 0.0366901, 0.0366839, 0.0366748, 0.0366903, 0.0368504, 0.0366746, 0.0419634, 0.0366746, 0.0390761
0.625182, 0, 0.0617931, 0.0501908, 1.41421, -0.0617931, 0.0503793, 0.0501908, 0.0501916, 0.0501924, 0.050197, 0.0503653, 0.0507265, 0.0502093, 0.0502036, 0.0501911, 0.0502111, 0.0504117, 0.0501908, 0.0573224, 0.0501908, 0.0534815
0.633194, 0, 0.0834742, 0.0678489, 1.41421, -0.0834742, 0.0681039, 0.0678489, 0.0678499, 0.067851, 0.0678573, 0.068085, 0.0685738, 0.0678709, 0.0678661, 0.0678493, 0.0678751, 0.0681256, 0.0678489, 0.0774494, 0.0678489, 0.0723033
0.641206, 0, 0.111532, 0.0906134, 1.41421, -0.111532, 0.0909544, 0.0906134, 0.0906148, 0.0906163, 0.0906247, 0.0909291, 0.0915826, 0.0906396, 0.0906365, 0.090614, 0.0906471, 0.090959, 0.0906135, 0.103504, 0.0906134, 0.0965714
0.649219, 0, 0.147405, 0.119577, 1.41421, -0.147405, 0.120028, 0.119577, 0.119579, 0.119581, 0.119592, 0.119994, 0.120858, 0.119608, 0.119608, 0.119578, 0.11962, 0.120007, 0.119577, 0.136826, 0.119577, 0.127453
0.657231, 0, 0.192726, 0.15595, 1.41421, -0.192726, 0.156538, 0.15595, 0.155952, 0.155954, 0.155969, 0.156494, 0.157621, 0.155986, 0.155989, 0.15595, 0.156004, 0.156483, 0.15595, 0.178938, 0.15595, 0.16624
0.665243, 0, 0.249313, 0.201036, 1.41421, -0.249313, 0.201795, 0.201036, 0.201039, 0.201042, 0.201061, 0.201739, 0.203194, 0.201079, 0.201087, 0.201037, 0.201106, 0.201694, 0.201036, 0.231541, 0.201036, 0.21433
0.673256, 0, 0.319161, 0.25621, 1.41421, -0.319161, 0.257178, 0.25621, 0.256214, 0.256218, 0.256242, 0.257107, 0.258963, 0.256261, 0.256275, 0.256211, 0.256298, 0.257017, 0.25621, 0.2965, 0.25621, 0.273193
0.681268, 0, 0.404413, 0.32287, 1.41421, -0.404413, 0.324092, 0.32287, 0.322875, 0.32288, 0.32291, 0.324001, 0.326345, 0.322929, 0.322952, 0.322872, 0.322981, 0.323855, 0.32287, 0.375825, 0.32287, 0.344331
0.689281, 0.971515, 0.507331, 0.40239, 1.72381, 0.464184, 0.403916, 0.40239, 0.402397, 0.402403, 0.402441, 0.403803, 0.406728, 0.40246, 0.402493, 0.402393, 0.402531, 0.403584, 0.40239, 0.471643, 0.40239, 0.429222
0.697293, 0.0284847, 0.630262, 0.496065, 1.42425, -0.601777, 0.497949, 0.496065, 0.496073, 0.496081, 0.496128, 0.49781, 0.501421, 0.496147, 0.496192, 0.496069, 0.496241, 0.497502, 0.496066, 0.586166, 0.496065, 0.529267
0.705305, 0, 0.775591, 0.605041, 1.41421, -0.775591, 0.607342, 0.605041, 0.60505, 0.60506, 0.605117, 0.607172, 0.611584, 0.605135, 0.605195, 0.605045, 0.60526, 0.606757, 0.605041, 0.721651, 0.605041, 0.645711
0.713318, 0.96429, 0.945698, 0.730245, 1.72171, 0.0185921, 0.733028, 0.730245, 0.730257, 0.730269, 0.730337, 0.732822, 0.738156, 0.730353, 0.730432, 0.73025, 0.730518, 0.732279, 0.730246, 0.880356, 0.730245, 0.779582
0.72133, 0.0357104, 1.14291, 0.87233, 1.42678, -1.1072, 0.87566, 0.87233, 0.872344, 0.872358, 0.87244, 0.875414, 0.881798, 0.872453, 0.872553, 0.872336, 0.872668, 0.874718, 0.87233, 1.0645, 0.87233, 0.931622
