   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_21.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.241424, 0, 1.88554e-07, 1.81045e-34, 1.41421, -1.88554e-07, 0, 1.81045e-34, 1.81045e-34, 1.81045e-34, 1.81045e-34, 1.81045e-34, 2.30533e-09, 1.81045e-34, 1.81045e-34, 2.89664e-11, 2.53167e-09, 1.81045e-34, 1.83688e-07, 1.81045e-34, 1.81045e-34
0.249521, 0, 2.46136e-07, 5.42629e-33, 1.41421, -2.46136e-07, 0, 5.42629e-33, 5.42629e-33, 5.42629e-33, 5.42629e-33, 5.42629e-33, 3.01626e-09, 5.42629e-33, 5.42629e-33, 4.15039e-11, 3.50313e-09, 5.42629e-33, 2.39575e-07, 5.42629e-33, 5.42629e-33
0.257619, 0, 3.20051e-07, 3.92001e-32, 1.41421, -3.20051e-07, 0, 3.92001e-32, 3.92001e-32, 3.92001e-32, 3.92001e-32, 3.92001e-32, 3.93215e-09, 3.92001e-32, 3.92001e-32, 5.93626e-11, 4.83369e-09, 3.92001e-32, 3.11226e-07, 3.92001e-32, 3.92001e-32
0.265716, 0, 4.14571e-07, 2.64923e-31, 1.41421, -4.14571e-07, 0, 2.64923e-31, 2.64923e-31, 2.64923e-31, 2.64923e-31, 2.64923e-31, 5.10812e-09, 2.64923e-31, 2.64923e-31, 8.48302e-11, 6.65301e-09, 2.64923e-31, 4.02725e-07, 2.64923e-31, 2.64923e-31
0.273813, 0, 5.34978e-07, 1.66303e-30, 1.41421, -5.34978e-07, 0, 1.66303e-30, 1.66303e-30, 1.66303e-30, 1.66303e-30, 1.66303e-30, 6.61289e-09, 1.66303e-30, 1.66303e-30, 1.21095e-10, 9.13455e-09, 1.66303e-30, 5.19109e-07, 1.66303e-30, 1.66303e-30
0.28191, 0, 6.87785e-07, 9.71078e-30, 1.41421, -6.87785e-07, 0, 9.71078e-30, 9.71078e-30, 9.71078e-30, 9.71078e-30, 9.71078e-30, 8.53203e-09, 9.71078e-30, 9.71078e-30, 1.72647e-10, 1.25111e-08, 9.71078e-30, 6.6657e-07, 9.71078e-30, 9.71078e-30
0.290008, 0, 8.80995e-07, 5.29147e-29, 1.41421, -8.80995e-07, 0, 5.29147e-29, 5.29147e-29, 5.29147e-29, 5.29147e-29, 5.29147e-29, 1.09717e-08, 5.29147e-29, 5.29147e-29, 2.45786e-10, 1.70939e-08, 5.29147e-29, 8.52684e-07, 5.29147e-29, 5.29147e-29
0.298105, 0, 1.1244e-06, 2.70014e-28, 1.41421, -1.1244e-06, 0, 2.70014e-28, 2.70014e-28, 2.70014e-28, 2.70014e-28, 2.70014e-28, 1.40634e-08, 2.70014e-28, 2.70014e-28, 3.49328e-10, 2.32982e-08, 2.70014e-28, 1.08669e-06, 2.70014e-28, 2.70014e-28
0.306202, 0, 1.42994e-06, 1.29464e-27, 1.41421, -1.42994e-06, 0, 1.29464e-27, 1.29464e-27, 1.29464e-27, 1.29464e-27, 1.29464e-27, 1.7969e-08, 1.29464e-27, 1.29464e-27, 4.95558e-10, 3.16755e-08, 1.29464e-27, 1.3798e-06, 1.29464e-27, 1.29464e-27
0.314299, 0, 1.81214e-06, 5.85223e-27, 1.41421, -1.81214e-06, 0, 5.85223e-27, 5.85223e-27, 5.85223e-27, 5.85223e-27, 5.85223e-27, 2.28882e-08, 5.85223e-27, 5.85223e-27, 7.01538e-10, 4.29565e-08, 5.85223e-27, 1.74559e-06, 5.85223e-27, 5.85223e-27
0.322397, 0, 2.28857e-06, 2.50151e-26, 1.41421, -2.28857e-06, 0, 2.50151e-26, 2.50151e-26, 2.50151e-26, 2.50151e-26, 2.50151e-26, 2.90655e-08, 2.50151e-26, 2.50151e-26, 9.90866e-10, 5.81045e-08, 2.50151e-26, 2.20041e-06, 2.50151e-26, 2.50151e-26
0.330494, 0, 2.88046e-06, 1.01406e-25, 1.41421, -2.88046e-06, 0, 1.01406e-25, 1.01406e-25, 1.01406e-25, 1.01406e-25, 1.01406e-25, 3.68001e-08, 1.01406e-25, 1.01406e-25, 1.39606e-09, 7.83857e-08, 1.01406e-25, 2.76388e-06, 1.01406e-25, 1.01406e-25
0.338591, 0, 3.61334e-06, 3.90904e-25, 1.41421, -3.61334e-06, 0, 3.90904e-25, 3.90904e-25, 3.90904e-25, 3.90904e-25, 3.90904e-25, 4.64571e-08, 3.90904e-25, 3.90904e-25, 1.96172e-09, 1.05457e-07, 3.90904e-25, 3.45947e-06, 3.90904e-25, 3.90904e-25
0.346689, 0, 4.51785e-06, 1.43818e-24, 1.41421, -4.51785e-06, 0, 1.43818e-24, 1.43818e-24, 1.43818e-24, 1.43818e-24, 1.43818e-24, 5.84801e-08, 1.43818e-24, 1.43818e-24, 2.74881e-09, 1.41475e-07, 1.43818e-24, 4.31514e-06, 1.43818e-24, 1.43818e-24
0.354786, 0, 5.63306e-06, 5.13451e-24, 1.41421, -5.63306e-06, 0, 3.69229e-13, 4.85756e-13, 3.55507e-12, 5.57038e-11, 2.09118e-10, 7.34092e-08, 4.3151e-12, 4.44155e-14, 3.84024e-09, 1.89239e-07, 3.77848e-15, 5.36467e-06, 5.13451e-24, 1.62225e-09
0.362883, 0, 7.03746e-06, 3.35488e-08, 1.41421, -7.03746e-06, 3.35488e-08, 3.35501e-08, 3.35505e-08, 3.35612e-08, 3.37427e-08, 3.42765e-08, 1.25445e-07, 3.35638e-08, 3.3549e-08, 3.88987e-08, 2.85915e-07, 3.35488e-08, 6.68125e-06, 3.35488e-08, 3.91942e-08
0.37098, 0, 8.75679e-06, 7.48489e-08, 1.41421, -8.75679e-06, 7.48489e-08, 7.48515e-08, 7.48523e-08, 7.4874e-08, 7.52411e-08, 7.63211e-08, 1.89572e-07, 7.48793e-08, 7.48492e-08, 8.22759e-08, 4.10329e-07, 7.4849e-08, 8.28581e-06, 7.48489e-08, 8.62692e-08
0.379078, 0, 1.0884e-05, 1.50882e-07, 1.41421, -1.0884e-05, 1.50882e-07, 1.50886e-07, 1.50888e-07, 1.5093e-07, 1.51634e-07, 1.53706e-07, 2.93715e-07, 1.5094e-07, 1.50882e-07, 1.61158e-07, 5.95415e-07, 1.50882e-07, 1.02608e-05, 1.50882e-07, 1.72795e-07
0.387175, 0, 1.35251e-05, 2.88648e-07, 1.41421, -1.35251e-05, 2.88648e-07, 2.88658e-07, 2.88661e-07, 2.88738e-07, 2.90046e-07, 2.93894e-07, 4.66008e-07, 2.88757e-07, 2.8865e-07, 3.02818e-07, 8.75928e-07, 2.88649e-07, 1.26987e-05, 2.88648e-07, 3.29344e-07
0.395272, 0, 1.68222e-05, 5.34634e-07, 1.41421, -1.68222e-05, 5.34634e-07, 5.34651e-07, 5.34656e-07, 5.34796e-07, 5.37169e-07, 5.44152e-07, 7.54284e-07, 5.3483e-07, 5.34636e-07, 5.54104e-07, 1.30776e-06, 5.34634e-07, 1.57237e-05, 5.34634e-07, 6.08473e-07
0.403369, 0, 2.09721e-05, 9.67678e-07, 1.41421, -2.09721e-05, 9.67678e-07, 9.67708e-07, 9.67717e-07, 9.67966e-07, 9.72194e-07, 9.84633e-07, 1.23899e-06, 9.68028e-07, 9.67682e-07, 9.94336e-07, 1.98175e-06, 9.67678e-07, 1.95063e-05, 9.67678e-07, 1.09921e-06
0.411467, 0, 2.62535e-05, 1.71984e-06, 1.41421, -2.62535e-05, 1.71984e-06, 1.71989e-06, 1.71991e-06, 1.72035e-06, 1.72776e-06, 1.74957e-06, 2.0541e-06, 1.72046e-06, 1.71985e-06, 1.75621e-06, 3.04516e-06, 1.71984e-06, 2.42881e-05, 1.71984e-06, 1.95044e-06
0.419564, 0, 3.30695e-05, 3.00904e-06, 1.41421, -3.30695e-05, 3.00904e-06, 3.00913e-06, 3.00916e-06, 3.00992e-06, 3.02273e-06, 3.06041e-06, 3.41978e-06, 3.0101e-06, 3.00905e-06, 3.0585e-06, 4.7348e-06, 3.00904e-06, 3.04179e-05, 3.00904e-06, 3.40756e-06
0.427661, 0, 4.20114e-05, 5.18992e-06, 1.41421, -4.20114e-05, 5.18992e-06, 5.19007e-06, 5.19012e-06, 5.19141e-06, 5.21325e-06, 5.2775e-06, 5.69335e-06, 5.19173e-06, 5.18994e-06, 5.25692e-06, 7.4288e-06, 5.18992e-06, 3.84081e-05, 5.18992e-06, 5.86937e-06
0.435759, 0, 5.39558e-05, 8.8317e-06, 1.41421, -5.39558e-05, 8.8317e-06, 8.83196e-06, 8.83204e-06, 8.8342e-06, 8.87096e-06, 8.97909e-06, 9.44715e-06, 8.83474e-06, 8.83173e-06, 8.92213e-06, 1.17254e-05, 8.8317e-06, 4.90199e-05, 8.8317e-06, 9.97513e-06
0.443856, 0, 7.02115e-05, 1.48354e-05, 1.41421, -7.02115e-05, 1.48354e-05, 1.48358e-05, 1.48359e-05, 1.48395e-05, 1.49006e-05, 1.50803e-05, 1.55859e-05, 1.48404e-05, 1.48354e-05, 1.4957e-05, 1.85615e-05, 1.48354e-05, 6.33928e-05, 1.48354e-05, 1.67354e-05
0.451953, 0, 9.27333e-05, 2.46077e-05, 1.41421, -9.27333e-05, 2.46077e-05, 2.46084e-05, 2.46086e-05, 2.46145e-05, 2.47148e-05, 2.50096e-05, 2.55205e-05, 2.4616e-05, 2.46078e-05, 2.47707e-05, 2.93877e-05, 2.46077e-05, 8.32332e-05, 2.46077e-05, 2.77259e-05
0.46005, 0, 0.000124436, 4.03149e-05, 1.41421, -0.000124436, 4.03149e-05, 4.03161e-05, 4.03164e-05, 4.0326e-05, 4.04885e-05, 4.09666e-05, 4.14225e-05, 4.03283e-05, 4.0315e-05, 4.05325e-05, 4.64245e-05, 4.03149e-05, 0.000111093, 4.03149e-05, 4.53703e-05
0.468148, 0, 0.000169664, 6.52467e-05, 1.41421, -0.000169664, 6.52467e-05, 6.52485e-05, 6.52491e-05, 6.52644e-05, 6.55247e-05, 6.62905e-05, 6.65872e-05, 6.52682e-05, 6.52469e-05, 6.55363e-05, 7.30274e-05, 6.52467e-05, 0.00015079, 6.52467e-05, 7.33441e-05
0.476245, 0, 0.000234789, 0.000104342, 1.41421, -0.000234789, 0.000104342, 0.000104345, 0.000104346, 0.00010437, 0.000104782, 0.000105995, 0.000105961, 0.000104376, 0.000104343, 0.000104726, 0.000114217, 0.000104342, 0.000207933, 0.000104342, 0.000117159
0.484342, 0, 0.000328988, 0.000164866, 1.41421, -0.000328988, 0.000164866, 0.00016487, 0.000164872, 0.000164909, 0.000165554, 0.00016745, 0.000166815, 0.000164919, 0.000164866, 0.000165373, 0.000177355, 0.000164866, 0.000290613, 0.000164866, 0.000184913
0.49244, 0, 0.000465653, 0.000257443, 1.41421, -0.000465653, 0.000257443, 0.00025745, 0.000257452, 0.000257511, 0.000258507, 0.000261438, 0.000259786, 0.000257526, 0.000257444, 0.000258112, 0.000273189, 0.000257443, 0.000410674, 0.000257443, 0.000288438
0.500537, 0, 0.000663829, 0.00039734, 1.41421, -0.000663829, 0.00039734, 0.000397351, 0.000397354, 0.000397444, 0.000398966, 0.000403445, 0.00040015, 0.000397466, 0.000397342, 0.000398218, 0.000417132, 0.00039734, 0.000584995, 0.00039734, 0.000444708
0.508634, 0, 0.000950375, 0.000606207, 1.41421, -0.000950375, 0.000606207, 0.000606223, 0.000606229, 0.000606364, 0.000608664, 0.00061543, 0.000609569, 0.000606397, 0.000606209, 0.000607355, 0.000631015, 0.000606207, 0.000837425, 0.000606207, 0.000677772
0.516731, 0.0197333, 0.00136271, 0.000914333, 1.42117, 0.0183706, 0.000914333, 0.000914357, 0.000914365, 0.000914567, 0.000918002, 0.000928108, 0.000918348, 0.000914617, 0.000914335, 0.00091583, 0.000945349, 0.000914333, 0.00120125, 0.000914333, 0.00102123
0.524829, 0.980267, 0.00195229, 0.00136351, 1.72634, 0.978314, 0.00136351, 0.00136355, 0.00136356, 0.00136386, 0.00136893, 0.00138386, 0.0013683, 0.00136393, 0.00136351, 0.00136546, 0.0014022, 0.00136351, 0.00172234, 0.00136351, 0.00152141
0.532926, 0, 0.00278906, 0.00201062, 1.41421, -0.00278906, 0.00201062, 0.00201067, 0.00201069, 0.00201113, 0.00201854, 0.00204034, 0.00201631, 0.00201123, 0.00201063, 0.00201315, 0.00205878, 0.00201062, 0.00246314, 0.00201062, 0.00224128
0.541023, 0, 0.00396682, 0.00293201, 1.41421, -0.00396682, 0.00293201, 0.00293209, 0.00293211, 0.00293274, 0.00294345, 0.00297494, 0.00293878, 0.0029329, 0.00293202, 0.00293528, 0.00299186, 0.00293201, 0.00350754, 0.00293201, 0.00326525
0.54912, 0, 0.00560971, 0.00422875, 1.41421, -0.00560971, 0.00422875, 0.00422886, 0.00422889, 0.00422979, 0.00424509, 0.00429009, 0.00423677, 0.00423002, 0.00422876, 0.00423296, 0.004303, 0.00422875, 0.00496675, 0.00422875, 0.00470498
0.557218, 0, 0.00787991, 0.00603275, 1.41421, -0.00787991, 0.00603275, 0.0060329, 0.00603295, 0.00603422, 0.00605585, 0.00611945, 0.00604225, 0.00603454, 0.00603277, 0.00603816, 0.00612473, 0.00603275, 0.00698631, 0.00603275, 0.00670603
0.565315, 0, 0.0109865, 0.00851378, 1.41421, -0.0109865, 0.00851378, 0.008514, 0.00851406, 0.00851584, 0.00854608, 0.00863504, 0.00852501, 0.00851628, 0.00851381, 0.00852071, 0.00862759, 0.00851378, 0.00975412, 0.00851378, 0.00945554
0.573412, 0, 0.0151954, 0.0118872, 1.41421, -0.0151954, 0.0118872, 0.0118875, 0.0118876, 0.0118901, 0.0119319, 0.012055, 0.0119005, 0.0118907, 0.0118873, 0.0118961, 0.0120279, 0.0118872, 0.0135096, 0.0118872, 0.0131907
0.58151, 0, 0.0208403, 0.0164224, 1.41421, -0.0208403, 0.0164224, 0.0164228, 0.0164229, 0.0164263, 0.0164836, 0.0166522, 0.0164381, 0.0164271, 0.0164225, 0.0164337, 0.016596, 0.0164224, 0.0185537, 0.0164224, 0.0182079
0.589607, 0, 0.0283343, 0.0224512, 1.41421, -0.0283343, 0.0224512, 0.0224517, 0.0224519, 0.0224565, 0.0225341, 0.0227625, 0.0224696, 0.0224576, 0.0224512, 0.0224655, 0.0226651, 0.0224512, 0.0252596, 0.0224512, 0.0248717
0.597704, 0, 0.0381822, 0.0303763, 1.41421, -0.0381822, 0.0303763, 0.0303771, 0.0303773, 0.0303834, 0.0304876, 0.030794, 0.030398, 0.0303849, 0.0303764, 0.0303945, 0.0306397, 0.0303763, 0.0340839, 0.0303763, 0.033625
0.605801, 0, 0.0509911, 0.0406793, 1.41421, -0.0509911, 0.0406793, 0.0406803, 0.0406806, 0.0406887, 0.040827, 0.0412339, 0.0407048, 0.0406907, 0.0406794, 0.0407023, 0.0410029, 0.0406793, 0.0455771, 0.0406793, 0.0449957
0.613899, 0, 0.0674827, 0.0539267, 1.41421, -0.0674827, 0.0539267, 0.053928, 0.0539284, 0.0539391, 0.0541209, 0.0546558, 0.0539566, 0.0539417, 0.0539268, 0.0539556, 0.0543234, 0.0539267, 0.0603947, 0.0539267, 0.0596052
0.621996, 0, 0.088502, 0.0707744, 1.41421, -0.088502, 0.0707744, 0.0707761, 0.0707766, 0.0707905, 0.0710272, 0.0717235, 0.0708094, 0.0707939, 0.0707746, 0.0708107, 0.0712597, 0.0707744, 0.0793056, 0.0707744, 0.0781725
0.630093, 0, 0.115024, 0.0919684, 1.41421, -0.115024, 0.0919684, 0.0919705, 0.0919712, 0.0919892, 0.0922942, 0.0931918, 0.0920093, 0.0919935, 0.0919686, 0.0920138, 0.0925602, 0.0919684, 0.103198, 0.0919684, 0.101515
0.63819, 0.983581, 0.148158, 0.118343, 1.7273, 0.835424, 0.118343, 0.118346, 0.118347, 0.11837, 0.118759, 0.119905, 0.118391, 0.118375, 0.118344, 0.1184, 0.119063, 0.118343, 0.133087, 0.118343, 0.130546
0.646288, 0.0164186, 0.189147, 0.150814, 1.42001, -0.172728, 0.150814, 0.150818, 0.150819, 0.150848, 0.15134, 0.152789, 0.15087, 0.150855, 0.150815, 0.150885, 0.151685, 0.150814, 0.170111, 0.150814, 0.166269
0.654385, 0, 0.239365, 0.190366, 1.41421, -0.239365, 0.190366, 0.19037, 0.190371, 0.190408, 0.191025, 0.19284, 0.19043, 0.190416, 0.190366, 0.190453, 0.191416, 0.190366, 0.215528, 0.190366, 0.209763
0.662482, 0, 0.300303, 0.238032, 1.41421, -0.300303, 0.238032, 0.238037, 0.238039, 0.238084, 0.23885, 0.241103, 0.238106, 0.238095, 0.238032, 0.23814, 0.239292, 0.238032, 0.270713, 0.238032, 0.262161
0.67058, 0.973932, 0.373558, 0.294873, 1.72451, 0.600374, 0.294873, 0.29488, 0.294882, 0.294938, 0.29588, 0.298651, 0.29496, 0.294951, 0.294874, 0.295007, 0.296378, 0.294874, 0.337135, 0.294873, 0.32463
0.678677, 1.9691, 0.46081, 0.361949, 1.99226, 1.50829, 0.361949, 0.361957, 0.36196, 0.362027, 0.363176, 0.366553, 0.362048, 0.362043, 0.36195, 0.362113, 0.363735, 0.361949, 0.416348, 0.361949, 0.398339
0.686774, 2.02608, 0.563795, 0.440278, 2.00651, 1.46229, 0.440278, 0.440288, 0.440291, 0.440373, 0.44176, 0.445841, 0.440391, 0.440392, 0.440279, 0.440479, 0.442385, 0.440278, 0.509957, 0.440278, 0.484417
0.694871, 0.0308855, 0.684276, 0.530802, 1.42509, -0.65339, 0.530802, 0.530814, 0.530818, 0.530916, 0.532577, 0.537465, 0.530932, 0.530938, 0.530804, 0.531048, 0.533273, 0.530802, 0.619596, 0.530802, 0.583922
0.702969, 2.92858, 0.824007, 0.634344, 2.22004, 2.10457, 0.634344, 0.634357, 0.634362, 0.634478, 0.636451, 0.642255, 0.63449, 0.634505, 0.634346, 0.634643, 0.63722, 0.634344, 0.746888, 0.634344, 0.69779
0.711066, 1.03329, 0.984696, 0.75156, 1.74164, 0.0485983, 0.75156, 0.751577, 0.751582, 0.751719, 0.754042, 0.760876, 0.751726, 0.75175, 0.751563, 0.751925, 0.754887, 0.75156, 0.893414, 0.75156, 0.826799
0.719163, 1.95706, 1.16796, 0.882904, 1.98924, 0.789093, 0.882904, 0.882923, 0.882929, 0.883089, 0.885802, 0.893784, 0.88309, 0.883125, 0.882907, 0.883346, 0.886723, 0.882904, 1.06066, 0.882904, 0.971527
0.72726, 0.08107, 1.37531, 1.02858, 1.44259, -1.29424, 1.02858, 1.0286, 1.02861, 1.0288, 1.03194, 1.04119, 1.02879, 1.02884, 1.02859, 1.02912, 1.03293, 1.02858, 1.25, 1.02858, 1.13232
0.735358, 1, 1.60807, 1.18852, 1.73205, -0.608071, 1.18852, 1.18855, 1.18855, 1.18877, 1.19238, 1.20301, 1.18875, 1.18881, 1.18853, 1.18916, 1.19344, 1.18852, 1.4626, 1.18852, 1.30924
0.743455, 0, 1.86738, 1.36234, 1.41421, -1.86738, 1.36234, 1.36237, 1.36238, 1.36262, 1.36674, 1.37886, 1.3626, 1.36267, 1.36235, 1.36312, 1.36786, 1.36234, 1.69945, 1.36234, 1.50211
