   PIQUANT 0.0.0-main  ps__0097_0675553164_000PTFE_shot_12.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00444025, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00346839, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.011377, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0192857, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0271943, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.035103, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0430116, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0509202, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0588289, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0667375, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0746462, 0, 7.46983e-29, 0, 1.41421, -7.46983e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.57748e-32, 0, 0, 2.63955e-34, 7.03572e-35, 0, 7.46022e-29, 0, 0
0.0825548, 0, 8.21724e-28, 0, 1.41421, -8.21724e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05356e-30, 0, 0, 2.90361e-33, 1.23521e-32, 0, 8.20655e-28, 0, 0
0.0904634, 0, 5.67401e-27, 0, 1.41421, -5.67401e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.2748e-30, 0, 0, 2.00493e-32, 1.3358e-31, 0, 5.66659e-27, 0, 0
0.0983721, 0, 3.13145e-26, 0, 1.41421, -3.13145e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.01489e-29, 0, 0, 1.10698e-31, 9.19088e-31, 0, 3.12733e-26, 0, 0
0.106281, 0, 1.5051e-25, 0, 1.41421, -1.5051e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92971e-28, 0, 0, 5.33059e-31, 5.06705e-30, 0, 1.50312e-25, 0, 0
0.114189, 0, 6.56516e-25, 0, 1.41421, -6.56516e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.41725e-28, 0, 0, 2.33253e-30, 2.43431e-29, 0, 6.55648e-25, 0, 0
0.122098, 0, 2.65971e-24, 0, 1.41421, -2.65971e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41003e-27, 0, 0, 9.48826e-30, 1.06147e-28, 0, 2.65619e-24, 0, 0
0.130007, 0, 1.01529e-23, 0, 1.41421, -1.01529e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3017e-26, 0, 0, 3.63899e-29, 4.29971e-28, 0, 1.01394e-23, 0, 0
0.137915, 0, 3.68718e-23, 0, 1.41421, -3.68718e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.72732e-26, 0, 0, 1.32839e-28, 1.64137e-27, 0, 3.68227e-23, 0, 0
0.145824, 0, 1.28269e-22, 0, 1.41421, -1.28269e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64453e-25, 0, 0, 4.64673e-28, 5.96187e-27, 0, 1.28098e-22, 0, 0
0.153733, 0, 4.29604e-22, 0, 1.41421, -4.29604e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.50793e-25, 0, 0, 1.56541e-27, 2.07458e-26, 0, 4.29031e-22, 0, 0
0.161641, 0, 1.39067e-21, 0, 1.41421, -1.39067e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78297e-24, 0, 0, 5.09856e-27, 6.95094e-26, 0, 1.38882e-21, 0, 0
0.16955, 0, 4.36441e-21, 0, 1.41421, -4.36441e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.59556e-24, 0, 0, 1.6104e-26, 2.2512e-25, 0, 4.35857e-21, 0, 0
0.177458, 0, 1.33122e-20, 0, 1.41421, -1.33122e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70674e-23, 0, 0, 4.94507e-26, 7.06935e-25, 0, 1.32944e-20, 0, 0
0.185367, 0, 3.95445e-20, 0, 1.41421, -3.95445e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.06994e-23, 0, 0, 1.47927e-25, 2.15785e-24, 0, 3.94915e-20, 0, 0
0.193276, 0, 1.14598e-19, 0, 1.41421, -1.14598e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46924e-22, 0, 0, 4.31823e-25, 6.41549e-24, 0, 1.14444e-19, 0, 0
0.201184, 0, 3.24451e-19, 0, 1.41421, -3.24451e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.15972e-22, 0, 0, 1.23191e-24, 1.86103e-23, 0, 3.24015e-19, 0, 0
0.209093, 0, 8.98545e-19, 0, 1.41421, -8.98545e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15201e-21, 0, 0, 3.43881e-24, 5.275e-23, 0, 8.97337e-19, 0, 0
