   PIQUANT 0.0.0-main  ps__0246_0688790088_000PTFE_shot_10.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
3.92473, 50.1601, 67.9856, 67.9849, 7.2222, -17.8255, 0, 67.985, 67.9851, 67.9853, 67.9849, 67.9849, 67.9849, 67.9849, 67.9849, 67.9849, 67.9849, 67.9849, 67.9849, 67.9849, 67.9849, 67.9849
3.93252, 54.8999, 68.3979, 68.3971, 7.5432, -13.498, 0, 68.3972, 68.3973, 68.3975, 68.3971, 68.3971, 68.3971, 68.3971, 68.3971, 68.3971, 68.3971, 68.3971, 68.3971, 68.3971, 68.3971, 68.3971
3.94031, 44.9945, 68.8102, 68.8094, 6.85525, -23.8157, 0, 68.8095, 68.8096, 68.8098, 68.8094, 68.8094, 68.8094, 68.8094, 68.8094, 68.8094, 68.8094, 68.8094, 68.8094, 68.8094, 68.8094, 68.8094
3.94809, 61.5405, 69.2223, 69.2216, 7.97123, -7.68187, 0, 69.2217, 69.2218, 69.222, 69.2216, 69.2216, 69.2216, 69.2216, 69.2216, 69.2216, 69.2216, 69.2216, 69.2216, 69.2216, 69.2216, 69.2216
3.95588, 57.2596, 69.6343, 69.6335, 7.69803, -12.3746, 0, 69.6336, 69.6337, 69.6339, 69.6335, 69.6335, 69.6335, 69.6335, 69.6335, 69.6335, 69.6335, 69.6335, 69.6335, 69.6335, 69.6335, 69.6335
3.96367, 51.0072, 70.0458, 70.045, 7.28061, -19.0385, 0, 70.0451, 70.0452, 70.0455, 70.045, 70.045, 70.045, 70.045, 70.045, 70.045, 70.045, 70.045, 70.045, 70.045, 70.045, 70.045
3.97145, 42.6908, 70.4567, 70.456, 6.68512, -27.7659, 0, 70.4561, 70.4562, 70.4564, 70.456, 70.456, 70.456, 70.456, 70.456, 70.456, 70.456, 70.456, 70.456, 70.456, 70.456, 70.456
3.97924, 63.5795, 70.8669, 70.8662, 8.09812, -7.28745, 0, 70.8663, 70.8664, 70.8666, 70.8662, 70.8662, 70.8662, 70.8662, 70.8662, 70.8662, 70.8662, 70.8662, 70.8662, 70.8662, 70.8662, 70.8662
3.98703, 51.2344, 71.2764, 71.2756, 7.29619, -20.042, 0, 71.2757, 71.2758, 71.2761, 71.2756, 71.2756, 71.2756, 71.2756, 71.2756, 71.2756, 71.2756, 71.2756, 71.2756, 71.2756, 71.2756, 71.2756
3.99482, 59.1869, 71.6849, 71.6842, 7.8222, -12.498, 0, 71.6843, 71.6844, 71.6846, 71.6842, 71.6842, 71.6842, 71.6842, 71.6842, 71.6842, 71.6842, 71.6842, 71.6842, 71.6842, 71.6842, 71.6842
4.0026, 53.9388, 72.0925, 72.0918, 7.47923, -18.1537, 0, 72.0919, 72.092, 72.0923, 72.0918, 72.0918, 72.0918, 72.0918, 72.0918, 72.0918, 72.0918, 72.0918, 72.0918, 72.0918, 72.0918, 72.0918
4.01039, 52.6515, 72.4992, 72.4985, 7.39267, -19.8477, 0, 72.4986, 72.4987, 72.4989, 72.4985, 72.4985, 72.4985, 72.4985, 72.4985, 72.4985, 72.4985, 72.4985, 72.4985, 72.4985, 72.4985, 72.4985
4.01818, 65.8237, 72.9049, 72.9042, 8.23552, -7.08118, 0, 72.9043, 72.9044, 72.9046, 72.9042, 72.9042, 72.9042, 72.9042, 72.9042, 72.9042, 72.9042, 72.9042, 72.9042, 72.9042, 72.9042, 72.9042
4.02597, 49.5562, 73.3098, 73.3091, 7.18026, -23.7536, 0, 73.3092, 73.3093, 73.3095, 73.3091, 73.3091, 73.3091, 73.3091, 73.3091, 73.3091, 73.3091, 73.3091, 73.3091, 73.3091, 73.3091, 73.3091
4.03375, 52.7284, 73.7138, 73.7131, 7.39787, -20.9854, 0, 73.7132, 73.7133, 73.7135, 73.7131, 73.7131, 73.7131, 73.7131, 73.7131, 73.7131, 73.7131, 73.7131, 73.7131, 73.7131, 73.7131, 73.7131
4.04154, 61.3024, 74.1171, 74.1164, 7.95628, -12.8147, 0, 74.1165, 74.1166, 74.1168, 74.1164, 74.1164, 74.1164, 74.1164, 74.1164, 74.1164, 74.1164, 74.1164, 74.1164, 74.1164, 74.1164, 74.1164
4.04933, 60.3355, 74.5198, 74.5191, 7.89528, -14.1843, 0, 74.5192, 74.5193, 74.5195, 74.5191, 74.5191, 74.5191, 74.5191, 74.5191, 74.5191, 74.5191, 74.5191, 74.5191, 74.5191, 74.5191, 74.5191
4.05712, 51.0555, 74.9221, 74.9213, 7.28392, -23.8666, 0, 74.9214, 74.9215, 74.9218, 74.9213, 74.9213, 74.9213, 74.9213, 74.9213, 74.9213, 74.9213, 74.9213, 74.9213, 74.9213, 74.9213, 74.9213
4.0649, 65.5436, 75.324, 75.3232, 8.21849, -9.78034, 0, 75.3233, 75.3234, 75.3237, 75.3232, 75.3232, 75.3232, 75.3232, 75.3232, 75.3232, 75.3232, 75.3232, 75.3233, 75.3232, 75.3232, 75.3232
4.07269, 60.5976, 75.7257, 75.725, 7.91187, -15.1281, 0, 75.7251, 75.7252, 75.7254, 75.725, 75.725, 75.725, 75.725, 75.725, 75.725, 75.725, 75.725, 75.725, 75.725, 75.725, 75.725
4.08048, 58.033, 76.1274, 76.1267, 7.7481, -18.0945, 0, 76.1268, 76.1269, 76.1272, 76.1267, 76.1267, 76.1267, 76.1267, 76.1267, 76.1267, 76.1267, 76.1267, 76.1267, 76.1267, 76.1267, 76.1267
4.08827, 52.7096, 76.5293, 76.5286, 7.39659, -23.8198, 0, 76.5287, 76.5288, 76.529, 76.5286, 76.5286, 76.5286, 76.5286, 76.5286, 76.5286, 76.5286, 76.5286, 76.5286, 76.5286, 76.5286, 76.5286
4.09605, 50.3898, 76.9315, 76.9308, 7.23808, -26.5417, 0, 76.9309, 76.931, 76.9312, 76.9308, 76.9308, 76.9308, 76.9308, 76.9308, 76.9308, 76.9308, 76.9308, 76.9308, 76.9308, 76.9308, 76.9308
4.10384, 55.7212, 77.3341, 77.3334, 7.59745, -21.6128, 0, 77.3335, 77.3335, 77.3338, 77.3334, 77.3334, 77.3334, 77.3334, 77.3334, 77.3334, 77.3334, 77.3334, 77.3334, 77.3334, 77.3334, 77.3334
4.11163, 57.4687, 77.7373, 77.7366, 7.71159, -20.2686, 0, 77.7367, 77.7367, 77.737, 77.7366, 77.7366, 77.7366, 77.7366, 77.7366, 77.7366, 77.7366, 77.7366, 77.7366, 77.7366, 77.7366, 77.7366
4.11942, 56.5903, 78.1412, 78.1404, 7.65443, -21.5508, 0, 78.1405, 78.1406, 78.1409, 78.1404, 78.1404, 78.1404, 78.1404, 78.1404, 78.1404, 78.1404, 78.1404, 78.1404, 78.1404, 78.1404, 78.1404
4.1272, 55.7715, 78.5458, 78.5451, 7.60076, -22.7743, 0, 78.5452, 78.5453, 78.5456, 78.5451, 78.5451, 78.5451, 78.5451, 78.5451, 78.5451, 78.5451, 78.5451, 78.5451, 78.5451, 78.5451, 78.5451
4.13499, 66.2615, 78.9514, 78.9506, 8.26205, -12.6899, 0, 78.9507, 78.9508, 78.9511, 78.9506, 78.9506, 78.9506, 78.9506, 78.9506, 78.9506, 78.9506, 78.9506, 78.9507, 78.9506, 78.9506, 78.9506
4.14278, 51.7327, 79.3579, 79.3572, 7.33026, -27.6252, 0, 79.3573, 79.3574, 79.3576, 79.3572, 79.3572, 79.3572, 79.3572, 79.3572, 79.3572, 79.3572, 79.3572, 79.3572, 79.3572, 79.3572, 79.3572
4.15057, 54.3091, 79.7655, 79.7648, 7.50394, -25.4564, 0, 79.7649, 79.7649, 79.7652, 79.7648, 79.7648, 79.7648, 79.7648, 79.7648, 79.7648, 79.7648, 79.7648, 79.7648, 79.7648, 79.7648, 79.7648
4.15835, 44.4941, 80.1742, 80.1735, 6.81866, -35.6801, 0, 80.1736, 80.1737, 80.1739, 80.1735, 80.1735, 80.1735, 80.1735, 80.1735, 80.1735, 80.1735, 80.1735, 80.1735, 80.1735, 80.1735, 80.1735
4.16614, 61.0793, 80.584, 80.5833, 7.94225, -19.5047, 0, 80.5834, 80.5835, 80.5837, 80.5833, 80.5833, 80.5833, 80.5833, 80.5833, 80.5833, 80.5833, 80.5833, 80.5833, 80.5833, 80.5833, 80.5833
4.17393, 64.0259, 80.9951, 80.9944, 8.12563, -16.9692, 0, 80.9945, 80.9946, 80.9948, 80.9944, 80.9944, 80.9944, 80.9944, 80.9944, 80.9944, 80.9944, 80.9944, 80.9944, 80.9944, 80.9944, 80.9944
4.18172, 56.8392, 81.4073, 81.4066, 7.67067, -24.5681, 0, 81.4067, 81.4068, 81.407, 81.4066, 81.4066, 81.4066, 81.4066, 81.4066, 81.4066, 81.4066, 81.4066, 81.4066, 81.4066, 81.4066, 81.4066
4.1895, 55.3255, 81.821, 81.8202, 7.57136, -26.4955, 0, 81.8203, 81.8204, 81.8207, 81.8202, 81.8202, 81.8202, 81.8202, 81.8202, 81.8202, 81.8202, 81.8202, 81.8202, 81.8202, 81.8202, 81.8202
4.19729, 62.724, 82.2358, 82.2351, 8.04512, -19.5118, 0, 82.2352, 82.2353, 82.2355, 82.2351, 82.2351, 82.2351, 82.2351, 82.2351, 82.2351, 82.2351, 82.2351, 82.2351, 82.2351, 82.2351, 82.2351
4.20508, 63.6043, 82.6519, 82.6512, 8.09965, -19.0477, 0, 82.6513, 82.6514, 82.6516, 82.6512, 82.6512, 82.6512, 82.6512, 82.6512, 82.6512, 82.6512, 82.6512, 82.6512, 82.6512, 82.6512, 82.6512
4.21287, 58.0311, 83.0694, 83.0687, 7.74798, -25.0383, 0, 83.0688, 83.0689, 83.0691, 83.0687, 83.0687, 83.0687, 83.0687, 83.0687, 83.0687, 83.0687, 83.0687, 83.0687, 83.0687, 83.0687, 83.0687
4.22065, 49.0614, 83.4882, 83.4875, 7.14573, -34.4268, 0, 83.4876, 83.4877, 83.4879, 83.4875, 83.4875, 83.4875, 83.4875, 83.4875, 83.4875, 83.4875, 83.4875, 83.4875, 83.4875, 83.4875, 83.4875
4.22844, 57.8649, 83.9083, 83.9075, 7.73724, -26.0434, 0, 83.9076, 83.9077, 83.908, 83.9075, 83.9075, 83.9075, 83.9075, 83.9075, 83.9075, 83.9075, 83.9075, 83.9076, 83.9075, 83.9075, 83.9075
4.23623, 58.5608, 84.3298, 84.329, 7.78208, -25.769, 0, 84.3291, 84.3292, 84.3295, 84.329, 84.329, 84.329, 84.329, 84.329, 84.329, 84.329, 84.329, 84.3291, 84.329, 84.329, 84.329
4.24402, 48.3367, 84.7525, 84.7518, 7.09483, -36.4159, 0, 84.7519, 84.752, 84.7523, 84.7518, 84.7518, 84.7518, 84.7518, 84.7518, 84.7518, 84.7518, 84.7518, 84.7518, 84.7518, 84.7518, 84.7518
4.2518, 51.79, 85.1766, 85.1759, 7.33417, -33.3866, 0, 85.176, 85.1761, 85.1763, 85.1759, 85.1759, 85.1759, 85.1759, 85.1759, 85.1759, 85.1759, 85.1759, 85.1759, 85.1759, 85.1759, 85.1759
4.25959, 52.0647, 85.602, 85.6013, 7.35287, -33.5372, 0, 85.6014, 85.6015, 85.6017, 85.6013, 85.6013, 85.6013, 85.6013, 85.6013, 85.6013, 85.6013, 85.6013, 85.6013, 85.6013, 85.6013, 85.6013
4.26738, 47.695, 86.0287, 86.028, 7.04947, -38.3337, 0, 86.0281, 86.0282, 86.0284, 86.028, 86.028, 86.028, 86.028, 86.028, 86.028, 86.028, 86.028, 86.028, 86.028, 86.028, 86.028
4.27517, 67.1619, 86.4567, 86.456, 8.31636, -19.2948, 0, 86.4561, 86.4562, 86.4564, 86.456, 86.456, 86.456, 86.456, 86.456, 86.456, 86.456, 86.456, 86.456, 86.456, 86.456, 86.456
4.28295, 57.1911, 86.886, 86.8853, 7.69357, -29.695, 0, 86.8854, 86.8855, 86.8857, 86.8853, 86.8853, 86.8853, 86.8853, 86.8853, 86.8853, 86.8853, 86.8853, 86.8853, 86.8853, 86.8853, 86.8853
4.29074, 64.3133, 87.3166, 87.3159, 8.1433, -23.0033, 0, 87.316, 87.316, 87.3163, 87.3159, 87.3159, 87.3159, 87.3159, 87.3159, 87.3159, 87.3159, 87.3159, 87.3159, 87.3159, 87.3159, 87.3159
4.29853, 62.2784, 87.7485, 87.7478, 8.01738, -25.47, 0, 87.7479, 87.748, 87.7482, 87.7478, 87.7478, 87.7478, 87.7478, 87.7478, 87.7478, 87.7478, 87.7478, 87.7478, 87.7478, 87.7478, 87.7478
4.30632, 51.9066, 88.1816, 88.1809, 7.34211, -36.2751, 0, 88.181, 88.1811, 88.1814, 88.1809, 88.1809, 88.1809, 88.1809, 88.1809, 88.1809, 88.1809, 88.1809, 88.1809, 88.1809, 88.1809, 88.1809
4.3141, 52.6598, 88.6161, 88.6154, 7.39323, -35.9563, 0, 88.6155, 88.6155, 88.6158, 88.6154, 88.6154, 88.6154, 88.6154, 88.6154, 88.6154, 88.6154, 88.6154, 88.6154, 88.6154, 88.6154, 88.6154
4.32189, 58.9267, 89.0517, 89.051, 7.80556, -30.125, 0, 89.0511, 89.0512, 89.0514, 89.051, 89.051, 89.051, 89.051, 89.051, 89.051, 89.051, 89.051, 89.051, 89.051, 89.051, 89.051
4.32968, 52.9524, 89.4886, 89.4879, 7.41299, -36.5362, 0, 89.488, 89.4881, 89.4884, 89.4879, 89.4879, 89.4879, 89.4879, 89.4879, 89.4879, 89.4879, 89.4879, 89.4879, 89.4879, 89.4879, 89.4879
4.33747, 59.0422, 89.9269, 89.9261, 7.81295, -30.8847, 0, 89.9262, 89.9263, 89.9266, 89.9261, 89.9261, 89.9261, 89.9261, 89.9261, 89.9261, 89.9261, 89.9261, 89.9262, 89.9261, 89.9261, 89.9261
4.34525, 60.0789, 90.3663, 90.3656, 7.87902, -30.2873, 0, 90.3657, 90.3658, 90.366, 90.3656, 90.3656, 90.3656, 90.3656, 90.3656, 90.3656, 90.3656, 90.3656, 90.3656, 90.3656, 90.3656, 90.3656
4.35304, 53.0803, 90.807, 90.8062, 7.42161, -37.7266, 0, 90.8063, 90.8064, 90.8067, 90.8062, 90.8062, 90.8062, 90.8062, 90.8062, 90.8062, 90.8062, 90.8062, 90.8062, 90.8062, 90.8062, 90.8062
4.36083, 70.107, 91.2489, 91.2482, 8.49158, -21.142, 0, 91.2483, 91.2484, 91.2487, 91.2482, 91.2482, 91.2482, 91.2482, 91.2482, 91.2482, 91.2482, 91.2482, 91.2482, 91.2482, 91.2482, 91.2482
4.36862, 76.5952, 91.6921, 91.6914, 8.8654, -15.0969, 0, 91.6915, 91.6916, 91.6918, 91.6914, 91.6914, 91.6914, 91.6914, 91.6914, 91.6914, 91.6914, 91.6914, 91.6914, 91.6914, 91.6914, 91.6914
4.3764, 85.1505, 92.1365, 92.1358, 9.33544, -6.98607, 0, 92.1359, 92.136, 92.1363, 92.1358, 92.1358, 92.1358, 92.1358, 92.1358, 92.1358, 92.1358, 92.1358, 92.1358, 92.1358, 92.1358, 92.1358
4.38419, 68.7183, 92.5821, 92.5814, 8.40942, -23.8638, 0, 92.5815, 92.5816, 92.5819, 92.5814, 92.5814, 92.5814, 92.5814, 92.5814, 92.5814, 92.5814, 92.5814, 92.5814, 92.5814, 92.5814, 92.5814
4.39198, 69.9152, 93.029, 93.0283, 8.48029, -23.1138, 0, 93.0284, 93.0285, 93.0287, 93.0283, 93.0283, 93.0283, 93.0283, 93.0283, 93.0283, 93.0283, 93.0283, 93.0283, 93.0283, 93.0283, 93.0283
4.39977, 55.0967, 93.4771, 93.4764, 7.55623, -38.3805, 0, 93.4765, 93.4766, 93.4768, 93.4764, 93.4764, 93.4764, 93.4764, 93.4764, 93.4764, 93.4764, 93.4764, 93.4764, 93.4764, 93.4764, 93.4764
4.40755, 72.0145, 93.9265, 93.9258, 8.60317, -21.912, 0, 93.9259, 93.9259, 93.9262, 93.9258, 93.9258, 93.9258, 93.9258, 93.9258, 93.9258, 93.9258, 93.9258, 93.9258, 93.9258, 93.9258, 93.9258
4.41534, 79.1069, 94.3771, 94.3764, 9.00594, -15.2702, 0, 94.3764, 94.3765, 94.3768, 94.3764, 94.3764, 94.3764, 94.3764, 94.3764, 94.3764, 94.3764, 94.3764, 94.3764, 94.3764, 94.3764, 94.3764
4.42313, 74.7322, 94.8288, 94.8281, 8.75969, -20.0967, 0, 94.8282, 94.8283, 94.8286, 94.8281, 94.8281, 94.8281, 94.8281, 94.8281, 94.8281, 94.8281, 94.8281, 94.8281, 94.8281, 94.8281, 94.8281
4.43091, 82.3658, 95.2818, 95.2811, 9.18509, -12.9159, 0, 95.2812, 95.2813, 95.2815, 95.2811, 95.2811, 95.2811, 95.2811, 95.2811, 95.2811, 95.2811, 95.2811, 95.2811, 95.2811, 95.2811, 95.2811
4.4387, 77.9055, 95.736, 95.7353, 8.93899, -17.8305, 0, 95.7354, 95.7355, 95.7357, 95.7353, 95.7353, 95.7353, 95.7353, 95.7353, 95.7353, 95.7353, 95.7353, 95.7353, 95.7353, 95.7353, 95.7353
4.44649, 84.339, 96.1914, 96.1907, 9.29188, -11.8523, 0, 96.1908, 96.1909, 96.1911, 96.1907, 96.1907, 96.1907, 96.1907, 96.1907, 96.1907, 96.1907, 96.1907, 96.1907, 96.1907, 96.1907, 96.1907
4.45428, 83.2602, 96.6479, 96.6472, 9.23365, -13.3877, 0, 96.6473, 96.6474, 96.6476, 96.6472, 96.6472, 96.6472, 96.6472, 96.6472, 96.6472, 96.6472, 96.6472, 96.6472, 96.6472, 96.6472, 96.6472
4.46206, 81.4559, 97.1056, 97.1049, 9.13542, -15.6497, 0, 97.105, 97.1051, 97.1053, 97.1049, 97.1049, 97.1049, 97.1049, 97.1049, 97.1049, 97.1049, 97.1049, 97.1049, 97.1049, 97.1049, 97.1049
4.46985, 86.5219, 97.5645, 97.5638, 9.40861, -11.0425, 0, 97.5639, 97.564, 97.5642, 97.5638, 97.5638, 97.5638, 97.5638, 97.5638, 97.5638, 97.5638, 97.5638, 97.5638, 97.5638, 97.5638, 97.5638
4.47764, 66.5958, 98.0245, 98.0237, 8.28226, -31.4287, 0, 98.0238, 98.0239, 98.0242, 98.0237, 98.0237, 98.0237, 98.0237, 98.0237, 98.0237, 98.0237, 98.0237, 98.0238, 98.0237, 98.0237, 98.0237
4.48543, 90.0442, 98.4856, 98.4849, 9.59397, -8.44138, 0, 98.485, 98.4851, 98.4853, 98.4849, 98.4849, 98.4849, 98.4849, 98.4849, 98.4849, 98.4849, 98.4849, 98.4849, 98.4849, 98.4849, 98.4849
4.49321, 83.6639, 98.9478, 98.947, 9.25548, -15.2838, 0, 98.9471, 98.9472, 98.9475, 98.947, 98.947, 98.947, 98.947, 98.947, 98.947, 98.947, 98.947, 98.9471, 98.947, 98.947, 98.947
4.501, 82.8841, 99.4111, 99.4104, 9.21326, -16.5269, 0, 99.4105, 99.4106, 99.4108, 99.4104, 99.4104, 99.4104, 99.4104, 99.4104, 99.4104, 99.4104, 99.4104, 99.4104, 99.4104, 99.4104, 99.4104
4.50879, 85.6976, 99.8754, 99.8747, 9.3647, -14.1778, 0, 99.8748, 99.8749, 99.8751, 99.8747, 99.8747, 99.8747, 99.8747, 99.8747, 99.8747, 99.8747, 99.8747, 99.8747, 99.8747, 99.8747, 99.8747
4.51658, 88.6464, 100.341, 100.34, 9.52084, -11.6945, 0, 100.34, 100.34, 100.341, 100.34, 100.34, 100.34, 100.34, 100.34, 100.34, 100.34, 100.34, 100.34, 100.34, 100.34, 100.34
4.52436, 75.4023, 100.807, 100.807, 8.79786, -25.4051, 0, 100.807, 100.807, 100.807, 100.807, 100.807, 100.807, 100.807, 100.807, 100.807, 100.807, 100.807, 100.807, 100.807, 100.807, 100.807
4.53215, 83.3927, 101.275, 101.274, 9.24082, -17.8821, 0, 101.274, 101.274, 101.275, 101.274, 101.274, 101.274, 101.274, 101.274, 101.274, 101.274, 101.274, 101.274, 101.274, 101.274, 101.274
4.53994, 80.0114, 101.743, 101.743, 9.05602, -21.7319, 0, 101.743, 101.743, 101.743, 101.743, 101.743, 101.743, 101.743, 101.743, 101.743, 101.743, 101.743, 101.743, 101.743, 101.743, 101.743
4.54773, 74.7714, 102.213, 102.212, 8.76193, -27.4414, 0, 102.212, 102.212, 102.213, 102.212, 102.212, 102.212, 102.212, 102.212, 102.212, 102.212, 102.212, 102.212, 102.212, 102.212, 102.212
4.55551, 92.8351, 102.683, 102.683, 9.73833, -9.84824, 0, 102.683, 102.683, 102.683, 102.683, 102.683, 102.683, 102.683, 102.683, 102.683, 102.683, 102.683, 102.683, 102.683, 102.683, 102.683
4.5633, 80.3969, 103.155, 103.154, 9.07727, -22.7579, 0, 103.154, 103.154, 103.154, 103.154, 103.154, 103.154, 103.154, 103.154, 103.154, 103.154, 103.154, 103.154, 103.154, 103.154, 103.154
4.57109, 79.3107, 103.627, 103.627, 9.01724, -24.3166, 0, 103.627, 103.627, 103.627, 103.627, 103.627, 103.627, 103.627, 103.627, 103.627, 103.627, 103.627, 103.627, 103.627, 103.627, 103.627
4.57888, 91.4469, 104.101, 104.1, 9.66679, -12.6537, 0, 104.1, 104.1, 104.1, 104.1, 104.1, 104.1, 104.1, 104.1, 104.1, 104.1, 104.1, 104.1, 104.1, 104.1, 104.1
4.58666, 90.8891, 104.575, 104.574, 9.6379, -13.6859, 0, 104.574, 104.575, 104.575, 104.574, 104.574, 104.574, 104.574, 104.574, 104.574, 104.574, 104.574, 104.574, 104.574, 104.574, 104.574
4.59445, 96.2681, 105.05, 105.05, 9.91303, -8.78223, 0, 105.05, 105.05, 105.05, 105.05, 105.05, 105.05, 105.05, 105.05, 105.05, 105.05, 105.05, 105.05, 105.05, 105.05, 105.05
4.60224, 88.275, 105.527, 105.526, 9.50132, -17.2515, 0, 105.526, 105.526, 105.526, 105.526, 105.526, 105.526, 105.526, 105.526, 105.526, 105.526, 105.526, 105.526, 105.526, 105.526, 105.526
4.61003, 80.6007, 106.004, 106.003, 9.08849, -25.4031, 0, 106.003, 106.003, 106.003, 106.003, 106.003, 106.003, 106.003, 106.003, 106.003, 106.003, 106.003, 106.003, 106.003, 106.003, 106.003
4.61781, 73.0803, 106.482, 106.481, 8.66489, -33.4015, 0, 106.481, 106.481, 106.482, 106.481, 106.481, 106.481, 106.481, 106.481, 106.481, 106.481, 106.481, 106.481, 106.481, 106.481, 106.481
4.6256, 97.0442, 106.961, 106.96, 9.9521, -9.91659, 0, 106.96, 106.96, 106.961, 106.96, 106.96, 106.96, 106.96, 106.96, 106.96, 106.96, 106.96, 106.96, 106.96, 106.96, 106.96
4.63339, 83.2874, 107.441, 107.44, 9.23512, -24.1533, 0, 107.44, 107.44, 107.44, 107.44, 107.44, 107.44, 107.44, 107.44, 107.44, 107.44, 107.44, 107.44, 107.44, 107.44, 107.44
4.64118, 109.519, 107.921, 107.921, 10.5603, 1.59772, 0, 107.921, 107.921, 107.921, 107.921, 107.921, 107.921, 107.921, 107.921, 107.921, 107.921, 107.921, 107.921, 107.921, 107.921, 107.921
4.64896, 86.5522, 108.403, 108.402, 9.41022, -21.8508, 0, 108.402, 108.402, 108.403, 108.402, 108.402, 108.402, 108.402, 108.402, 108.402, 108.402, 108.402, 108.402, 108.402, 108.402, 108.402
4.65675, 87.3965, 108.885, 108.885, 9.45497, -21.4889, 0, 108.885, 108.885, 108.885, 108.885, 108.885, 108.885, 108.885, 108.885, 108.885, 108.885, 108.885, 108.885, 108.885, 108.885, 108.885
4.66454, 105.646, 109.369, 109.368, 10.3753, -3.72227, 0, 109.368, 109.368, 109.368, 109.368, 109.368, 109.368, 109.368, 109.368, 109.368, 109.368, 109.368, 109.368, 109.368, 109.368, 109.368
4.67233, 103.888, 109.853, 109.852, 10.2902, -5.96438, 0, 109.852, 109.852, 109.853, 109.852, 109.852, 109.852, 109.852, 109.852, 109.852, 109.852, 109.852, 109.852, 109.852, 109.852, 109.852
4.68011, 88.8867, 110.338, 110.337, 9.53345, -21.4511, 0, 110.337, 110.337, 110.338, 110.337, 110.337, 110.337, 110.337, 110.337, 110.337, 110.337, 110.337, 110.337, 110.337, 110.337, 110.337
4.6879, 95.1462, 110.824, 110.823, 9.85628, -15.6774, 0, 110.823, 110.823, 110.823, 110.823, 110.823, 110.823, 110.823, 110.823, 110.823, 110.823, 110.823, 110.823, 110.823, 110.823, 110.823
4.69569, 83.3711, 111.31, 111.309, 9.23965, -27.9389, 0, 111.309, 111.309, 111.31, 111.309, 111.309, 111.309, 111.309, 111.309, 111.309, 111.309, 111.309, 111.309, 111.309, 111.309, 111.309
4.70348, 104.834, 111.797, 111.796, 10.3361, -6.96307, 0, 111.797, 111.797, 111.797, 111.796, 111.796, 111.796, 111.796, 111.796, 111.796, 111.796, 111.796, 111.796, 111.796, 111.796, 111.796
4.71126, 112.224, 112.285, 112.285, 10.6875, -0.0614929, 0, 112.285, 112.285, 112.285, 112.285, 112.285, 112.285, 112.285, 112.285, 112.285, 112.285, 112.285, 112.285, 112.285, 112.285, 112.285
4.71905, 106.265, 112.774, 112.773, 10.4051, -6.50859, 0, 112.773, 112.773, 112.774, 112.773, 112.773, 112.773, 112.773, 112.773, 112.773, 112.773, 112.773, 112.773, 112.773, 112.773, 112.773
4.72684, 113.174, 113.263, 113.263, 10.7319, -0.0896454, 0, 113.263, 113.263, 113.263, 113.263, 113.263, 113.263, 113.263, 113.263, 113.263, 113.263, 113.263, 113.263, 113.263, 113.263, 113.263
4.73463, 110.21, 113.753, 113.753, 10.5929, -3.54328, 0, 113.753, 113.753, 113.753, 113.753, 113.753, 113.753, 113.753, 113.753, 113.753, 113.753, 113.753, 113.753, 113.753, 113.753, 113.753
4.74241, 100.04, 114.244, 114.243, 10.1015, -14.2039, 0, 114.243, 114.244, 114.244, 114.243, 114.243, 114.243, 114.243, 114.243, 114.243, 114.243, 114.243, 114.243, 114.243, 114.243, 114.243
4.7502, 109.965, 114.735, 114.735, 10.5814, -4.77015, 0, 114.735, 114.735, 114.735, 114.735, 114.735, 114.735, 114.735, 114.735, 114.735, 114.735, 114.735, 114.735, 114.735, 114.735, 114.735
4.75799, 101.021, 115.227, 115.227, 10.1499, -14.2066, 0, 115.227, 115.227, 115.227, 115.227, 115.227, 115.227, 115.227, 115.227, 115.227, 115.227, 115.227, 115.227, 115.227, 115.227, 115.227
4.76578, 118.143, 115.72, 115.719, 10.961, 2.42327, 0, 115.719, 115.719, 115.72, 115.719, 115.719, 115.719, 115.719, 115.719, 115.719, 115.719, 115.719, 115.719, 115.719, 115.719, 115.719
4.77356, 114.303, 116.213, 116.212, 10.7844, -1.9103, 0, 116.213, 116.213, 116.213, 116.212, 116.212, 116.212, 116.212, 116.212, 116.212, 116.212, 116.212, 116.212, 116.212, 116.212, 116.212
4.78135, 117.991, 116.707, 116.706, 10.954, 1.28399, 0, 116.706, 116.706, 116.707, 116.706, 116.706, 116.706, 116.706, 116.706, 116.706, 116.706, 116.706, 116.706, 116.706, 116.706, 116.706
4.78914, 123.946, 117.201, 117.2, 11.2226, 6.74503, 0, 117.2, 117.201, 117.201, 117.2, 117.2, 117.2, 117.2, 117.2, 117.2, 117.2, 117.2, 117.2, 117.2, 117.2, 117.2
4.79693, 117.62, 117.696, 117.695, 10.9371, -0.0761566, 0, 117.695, 117.695, 117.696, 117.695, 117.695, 117.695, 117.695, 117.695, 117.695, 117.695, 117.695, 117.695, 117.695, 117.695, 117.695
4.80471, 133.91, 118.191, 118.19, 11.6581, 15.719, 0, 118.191, 118.191, 118.191, 118.19, 118.19, 118.19, 118.19, 118.19, 118.19, 118.19, 118.19, 118.19, 118.19, 118.19, 118.19
