   PIQUANT 0.0.0-main  ps__0545_0715362334_000PTFE_shot_15.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0464786, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0384142, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0303499, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0222855, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0142212, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00615686, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00190748, 0, 5.17228e-16, 0, 1.41421, -5.17228e-16, 0, 0, 0, 0, 0, 0, 0, 0, 2.53445e-18, 0, 0, 5.00798e-21, 1.54044e-19, 0, 5.14535e-16, 0, 0
0.00997182, 0, 9.63451e-16, 0, 1.41421, -9.63451e-16, 0, 0, 0, 0, 0, 0, 0, 0, 4.72094e-18, 0, 0, 9.5079e-21, 2.94604e-19, 0, 9.58426e-16, 0, 0
0.0180362, 0, 1.77904e-15, 0, 1.41421, -1.77904e-15, 0, 0, 0, 0, 0, 0, 0, 0, 8.71728e-18, 0, 0, 1.78971e-20, 5.58802e-19, 0, 1.76975e-15, 0, 0
0.0261005, 0, 3.25707e-15, 0, 1.41421, -3.25707e-15, 0, 0, 0, 0, 0, 0, 0, 0, 1.59594e-17, 0, 0, 3.34073e-20, 1.05147e-18, 0, 3.24002e-15, 0, 0
