   PIQUANT 0.0.0-main  ps__0097_0675553164_000PTFE_shot_21.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00389529, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00400951, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0119143, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0198191, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0277239, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0356287, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0435335, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0514383, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0593431, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0672479, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0751527, 0, 8.07919e-29, 0, 1.41421, -8.07919e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34617e-31, 0, 0, 2.83937e-34, 1.12665e-34, 0, 8.05569e-29, 0, 0
0.0830575, 0, 8.8768e-28, 0, 1.41421, -8.8768e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57774e-30, 0, 0, 3.11962e-33, 2.01288e-32, 0, 8.85079e-28, 0, 0
0.0909623, 0, 6.12197e-27, 0, 1.41421, -6.12197e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77774e-29, 0, 0, 2.15144e-32, 2.17113e-31, 0, 6.10395e-27, 0, 0
0.0988671, 0, 3.37456e-26, 0, 1.41421, -3.37456e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.79921e-29, 0, 0, 1.18648e-31, 1.49059e-30, 0, 3.3646e-26, 0, 0
0.106772, 0, 1.62e-25, 0, 1.41421, -1.62e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.70419e-28, 0, 0, 5.70693e-31, 8.20232e-30, 0, 1.6152e-25, 0, 0
0.114677, 0, 7.05785e-25, 0, 1.41421, -7.05785e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04947e-27, 0, 0, 2.49447e-30, 3.93381e-29, 0, 7.03693e-25, 0, 0
0.122581, 0, 2.85594e-24, 0, 1.41421, -2.85594e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.29309e-27, 0, 0, 1.01362e-29, 1.71259e-28, 0, 2.84747e-24, 0, 0
0.130486, 0, 1.08893e-23, 0, 1.41421, -1.08893e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16202e-26, 0, 0, 3.88343e-29, 6.9268e-28, 0, 1.08569e-23, 0, 0
0.138391, 0, 3.95009e-23, 0, 1.41421, -3.95009e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14702e-25, 0, 0, 1.41616e-28, 2.64042e-27, 0, 3.93834e-23, 0, 0
0.146296, 0, 1.3726e-22, 0, 1.41421, -1.3726e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.98572e-25, 0, 0, 4.94878e-28, 9.57734e-27, 0, 1.36851e-22, 0, 0
0.154201, 0, 4.59209e-22, 0, 1.41421, -4.59209e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33344e-24, 0, 0, 1.66552e-27, 3.32819e-26, 0, 4.57841e-22, 0, 0
0.162106, 0, 1.48488e-21, 0, 1.41421, -1.48488e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.31174e-24, 0, 0, 5.41933e-27, 1.11366e-25, 0, 1.48045e-21, 0, 0
0.17001, 0, 4.65506e-21, 0, 1.41421, -4.65506e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35171e-23, 0, 0, 1.71009e-26, 3.6022e-25, 0, 4.64117e-21, 0, 0
0.177915, 0, 1.41837e-20, 0, 1.41421, -1.41837e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11858e-23, 0, 0, 5.24623e-26, 1.12977e-24, 0, 1.41413e-20, 0, 0
0.18582, 0, 4.20891e-20, 0, 1.41421, -4.20891e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22216e-22, 0, 0, 1.56791e-25, 3.4443e-24, 0, 4.19633e-20, 0, 0
0.193725, 0, 1.21846e-19, 0, 1.41421, -1.21846e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.53809e-22, 0, 0, 4.57281e-25, 1.0228e-23, 0, 1.21482e-19, 0, 0
0.20163, 0, 3.44622e-19, 0, 1.41421, -3.44622e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00069e-21, 0, 0, 1.30337e-24, 2.96347e-23, 0, 3.43591e-19, 0, 0
0.209534, 0, 9.53454e-19, 0, 1.41421, -9.53454e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.76856e-21, 0, 0, 3.63511e-24, 8.39015e-23, 0, 9.50598e-19, 0, 0
0.217439, 0, 2.58311e-18, 0, 1.41421, -2.58311e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.50062e-21, 0, 0, 9.93104e-24, 2.32399e-22, 0, 2.57537e-18, 0, 0
0.225344, 0, 6.85922e-18, 0, 1.41421, -6.85922e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99172e-20, 0, 0, 2.66016e-23, 6.30467e-22, 0, 6.83864e-18, 0, 0
0.233249, 0, 1.78666e-17, 0, 1.41421, -1.78666e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.18793e-20, 0, 0, 6.99215e-23, 1.67671e-21, 0, 1.7813e-17, 0, 0
0.241153, 0, 4.56828e-17, 0, 1.41421, -4.56828e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32649e-19, 0, 0, 1.80476e-22, 4.37499e-21, 0, 4.55456e-17, 0, 0
0.249058, 0, 1.1473e-16, 0, 1.41421, -1.1473e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33142e-19, 0, 0, 4.57732e-22, 1.12081e-20, 0, 1.14386e-16, 0, 0
0.256963, 0, 2.83178e-16, 0, 1.41421, -2.83178e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.22258e-19, 0, 0, 1.14139e-21, 2.821e-20, 0, 2.82326e-16, 0, 0
0.264868, 0, 6.87236e-16, 0, 1.41421, -6.87236e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99551e-18, 0, 0, 2.7997e-21, 6.97966e-20, 0, 6.85168e-16, 0, 0
0.272773, 0, 1.66139e-15, 0, 1.41421, -1.66139e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.82408e-18, 0, 0, 6.85934e-21, 1.72549e-19, 0, 1.65638e-15, 0, 0
0.280678, 0, 3.89588e-15, 0, 1.41421, -3.89588e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13122e-17, 0, 0, 1.62703e-20, 4.12266e-19, 0, 3.88413e-15, 0, 0
0.288582, 0, 8.99547e-15, 0, 1.41421, -8.99547e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61192e-17, 0, 0, 3.80196e-20, 9.69892e-19, 0, 8.96834e-15, 0, 0
0.296487, 0, 2.04577e-14, 0, 1.41421, -2.04577e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.94001e-17, 0, 0, 8.75517e-20, 2.24752e-18, 0, 2.03959e-14, 0, 0
0.304392, 0, 4.58366e-14, 0, 1.41421, -4.58366e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33087e-16, 0, 0, 1.9874e-19, 5.13163e-18, 0, 4.56981e-14, 0, 0
0.312297, 0, 1.01204e-13, 0, 1.41421, -1.01204e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93842e-16, 0, 0, 4.44825e-19, 1.1548e-17, 0, 1.00898e-13, 0, 0
0.320202, 0, 2.20243e-13, 0, 1.41421, -2.20243e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.39454e-16, 0, 0, 9.81978e-19, 2.56197e-17, 0, 2.19577e-13, 0, 0
0.328106, 0, 4.72513e-13, 0, 1.41421, -4.72513e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37186e-15, 0, 0, 2.13862e-18, 5.60497e-17, 0, 4.71083e-13, 0, 0
0.336011, 0, 9.99554e-13, 0, 1.41421, -9.99554e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90196e-15, 0, 0, 4.59608e-18, 1.20949e-16, 0, 9.96527e-13, 0, 0
0.343916, 0, 2.08523e-12, 0, 1.41421, -2.08523e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.05379e-15, 0, 0, 9.74951e-18, 2.57492e-16, 0, 2.07891e-12, 0, 0
0.351821, 0, 4.29059e-12, 0, 1.41421, -4.29059e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2456e-14, 0, 0, 2.04188e-17, 5.40942e-16, 0, 4.27757e-12, 0, 0
0.359726, 0, 8.7088e-12, 0, 1.41421, -8.7088e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52817e-14, 0, 0, 4.22342e-17, 1.12166e-15, 0, 8.68236e-12, 0, 0
0.36763, 0, 1.74393e-11, 0, 1.41421, -1.74393e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.06254e-14, 0, 0, 8.6302e-17, 2.29613e-15, 0, 1.73863e-11, 0, 0
0.375535, 0, 3.44576e-11, 2.43826e-43, 1.41421, -3.44576e-11, 2.43826e-43, 0, 2.43826e-43, 2.43826e-43, 2.43826e-43, 2.43826e-43, 2.43826e-43, 2.43826e-43, 2.43826e-43, 2.43826e-43, 1.00027e-13, 2.43826e-43, 2.43826e-43, 1.74288e-16, 4.64148e-15, 2.43826e-43, 3.43527e-11, 2.43826e-43, 2.43826e-43
0.38344, 0, 6.7185e-11, 4.72238e-42, 1.41421, -6.7185e-11, 4.72238e-42, 0, 4.72238e-42, 4.72238e-42, 4.72238e-42, 4.72238e-42, 4.72238e-42, 4.72238e-42, 4.72238e-42, 4.72238e-42, 1.95032e-13, 4.72238e-42, 4.72238e-42, 3.4801e-16, 9.2672e-15, 4.72238e-42, 6.69804e-11, 4.72238e-42, 4.72238e-42
0.391345, 0, 1.29281e-10, 7.44524e-41, 1.41421, -1.29281e-10, 7.44524e-41, 0, 7.44524e-41, 7.44524e-41, 7.44524e-41, 7.44524e-41, 7.44524e-41, 7.44524e-41, 7.44524e-41, 7.44524e-41, 3.75302e-13, 7.44524e-41, 7.44524e-41, 6.87401e-16, 1.82805e-14, 7.44524e-41, 1.28887e-10, 7.44524e-41, 7.44524e-41
