   PIQUANT 0.0.0-main  ps__0246_0688790088_000PTFE_shot_6.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.104988, 0, 2.35436e-27, 0, 1.41421, -2.35436e-27, 0, 0, 0, 0, 0, 0, 0, 0, 4.42202e-30, 0, 7.92953e-33, 1.2772e-31, 0, 2.3498e-27, 0, 0
0.11327, 0, 1.65721e-26, 0, 1.41421, -1.65721e-26, 0, 0, 0, 0, 0, 0, 0, 0, 3.11251e-29, 0, 5.58133e-32, 1.41905e-30, 0, 1.65395e-26, 0, 0
0.121552, 0, 9.33344e-26, 0, 1.41421, -9.33344e-26, 0, 0, 0, 0, 0, 0, 0, 0, 1.75294e-28, 0, 3.14451e-31, 1.00253e-29, 0, 9.31488e-26, 0, 0
0.129835, 0, 4.5805e-25, 0, 1.41421, -4.5805e-25, 0, 0, 0, 0, 0, 0, 0, 0, 8.60262e-28, 0, 1.54555e-30, 5.67104e-29, 0, 4.57131e-25, 0, 0
0.138117, 0, 2.0405e-24, 0, 1.41421, -2.0405e-24, 0, 0, 0, 0, 0, 0, 0, 0, 3.83221e-27, 0, 6.90253e-30, 2.79398e-28, 0, 2.03639e-24, 0, 0
0.146399, 0, 8.44274e-24, 0, 1.41421, -8.44274e-24, 0, 0, 0, 0, 0, 0, 0, 0, 1.58559e-26, 0, 2.86527e-29, 1.24884e-27, 0, 8.42561e-24, 0, 0
0.154681, 0, 3.2912e-23, 0, 1.41421, -3.2912e-23, 0, 0, 0, 0, 0, 0, 0, 0, 6.18099e-26, 0, 1.12115e-28, 5.18299e-27, 0, 3.28449e-23, 0, 0
0.162964, 0, 1.22042e-22, 0, 1.41421, -1.22042e-22, 0, 0, 0, 0, 0, 0, 0, 0, 2.29196e-25, 0, 4.17455e-28, 2.0262e-26, 0, 1.21792e-22, 0, 0
0.171246, 0, 4.33416e-22, 0, 1.41421, -4.33416e-22, 0, 0, 0, 0, 0, 0, 0, 0, 8.13956e-25, 0, 1.48914e-27, 7.53374e-26, 0, 4.32525e-22, 0, 0
0.179528, 0, 1.4816e-21, 0, 1.41421, -1.4816e-21, 0, 0, 0, 0, 0, 0, 0, 0, 2.78244e-24, 0, 5.11469e-27, 2.68245e-25, 0, 1.47855e-21, 0, 0
0.18781, 0, 4.89413e-21, 0, 1.41421, -4.89413e-21, 0, 0, 0, 0, 0, 0, 0, 0, 9.19107e-24, 0, 1.69802e-26, 9.19295e-25, 0, 4.88401e-21, 0, 0
0.196093, 0, 1.56702e-20, 0, 1.41421, -1.56702e-20, 0, 0, 0, 0, 0, 0, 0, 0, 2.94281e-23, 0, 5.46565e-26, 3.04428e-24, 0, 1.56377e-20, 0, 0
0.204375, 0, 4.87532e-20, 0, 1.41421, -4.87532e-20, 0, 0, 0, 0, 0, 0, 0, 0, 9.15563e-23, 0, 1.71e-25, 9.7715e-24, 0, 4.86517e-20, 0, 0
0.212657, 0, 1.47691e-19, 0, 1.41421, -1.47691e-19, 0, 0, 0, 0, 0, 0, 0, 0, 2.77355e-22, 0, 5.21072e-25, 3.04774e-23, 0, 1.47383e-19, 0, 0
0.220939, 0, 4.36377e-19, 0, 1.41421, -4.36377e-19, 0, 0, 0, 0, 0, 0, 0, 0, 8.19486e-22, 0, 1.54913e-24, 9.25604e-23, 0, 4.35463e-19, 0, 0
0.229222, 0, 1.31624e-18, 0, 1.41421, -1.31624e-18, 0, 0, 0, 0, 0, 0, 0, 0, 2.47179e-21, 0, 4.71624e-24, 2.89142e-22, 0, 1.31348e-18, 0, 0
0.237504, 0, 3.69131e-18, 0, 1.41421, -3.69131e-18, 0, 0, 0, 0, 0, 0, 0, 0, 6.93194e-21, 0, 1.33155e-23, 8.30451e-22, 0, 3.68354e-18, 0, 0
0.245786, 0, 1.0143e-17, 0, 1.41421, -1.0143e-17, 0, 0, 0, 0, 0, 0, 0, 0, 1.90475e-20, 0, 3.68473e-23, 2.33509e-21, 0, 1.01216e-17, 0, 0
0.254068, 0, 2.73297e-17, 0, 1.41421, -2.73297e-17, 0, 0, 0, 0, 0, 0, 0, 0, 5.1322e-20, 0, 1.00021e-22, 6.43398e-21, 0, 2.72718e-17, 0, 0
0.262351, 0, 7.22571e-17, 0, 1.41421, -7.22571e-17, 0, 0, 0, 0, 0, 0, 0, 0, 1.3569e-19, 0, 2.66513e-22, 1.73856e-20, 0, 7.21037e-17, 0, 0
0.270633, 0, 1.8757e-16, 0, 1.41421, -1.8757e-16, 0, 0, 0, 0, 0, 0, 0, 0, 3.52231e-19, 0, 6.97521e-22, 4.61037e-20, 0, 1.87171e-16, 0, 0
0.278915, 0, 4.78314e-16, 0, 1.41421, -4.78314e-16, 0, 0, 0, 0, 0, 0, 0, 0, 8.98202e-19, 0, 1.79409e-21, 1.20056e-19, 0, 4.77294e-16, 0, 0
0.287197, 0, 1.19874e-15, 0, 1.41421, -1.19874e-15, 0, 0, 0, 0, 0, 0, 0, 0, 2.25104e-18, 0, 4.53723e-21, 3.07166e-19, 0, 1.19618e-15, 0, 0
0.29548, 0, 2.95382e-15, 0, 1.41421, -2.95382e-15, 0, 0, 0, 0, 0, 0, 0, 0, 5.54673e-18, 0, 1.12872e-20, 7.72519e-19, 0, 2.94749e-15, 0, 0
0.303762, 0, 7.15877e-15, 0, 1.41421, -7.15877e-15, 0, 0, 0, 0, 0, 0, 0, 0, 1.34427e-17, 0, 2.76313e-20, 1.91063e-18, 0, 7.14339e-15, 0, 0
0.312044, 0, 1.70699e-14, 0, 1.41421, -1.70699e-14, 0, 0, 0, 0, 0, 0, 0, 0, 3.20532e-17, 0, 6.65865e-20, 4.64885e-18, 0, 1.70331e-14, 0, 0
0.320326, 0, 4.00574e-14, 0, 1.41421, -4.00574e-14, 0, 0, 0, 0, 0, 0, 0, 0, 7.52171e-17, 0, 1.58008e-19, 1.11318e-17, 0, 3.99709e-14, 0, 0
0.328608, 0, 9.25342e-14, 0, 1.41421, -9.25342e-14, 0, 0, 0, 0, 0, 0, 0, 0, 1.73751e-16, 0, 3.69323e-19, 2.624e-17, 0, 9.23338e-14, 0, 0
0.336891, 0, 2.10468e-13, 0, 1.41421, -2.10468e-13, 0, 0, 0, 0, 0, 0, 0, 0, 3.95187e-16, 0, 8.5056e-19, 6.09079e-17, 0, 2.10011e-13, 0, 0
0.345173, 0, 4.71431e-13, 0, 1.41421, -4.71431e-13, 0, 0, 0, 0, 0, 0, 0, 0, 8.85165e-16, 0, 1.9306e-18, 1.39252e-16, 0, 4.70405e-13, 0, 0
0.353455, 0, 1.0401e-12, 0, 1.41421, -1.0401e-12, 0, 0, 0, 0, 0, 0, 0, 0, 1.95285e-15, 0, 4.32003e-18, 3.13654e-16, 0, 1.03783e-12, 0, 0
0.361737, 0, 2.26059e-12, 0, 1.41421, -2.26059e-12, 0, 0, 0, 0, 0, 0, 0, 0, 4.24432e-15, 0, 9.53266e-18, 6.96177e-16, 0, 2.25564e-12, 0, 0
0.37002, 0, 4.84083e-12, 0, 1.41421, -4.84083e-12, 0, 0, 0, 0, 0, 0, 0, 0, 9.08859e-15, 0, 2.07495e-17, 1.523e-15, 0, 4.8302e-12, 0, 0
0.378302, 0, 1.02146e-11, 8.68805e-44, 1.41421, -1.02146e-11, 8.68805e-44, 0, 8.68805e-44, 8.68805e-44, 8.68805e-44, 8.68805e-44, 8.68805e-44, 8.68805e-44, 1.91776e-14, 8.68805e-44, 4.45677e-17, 3.2846e-15, 8.68805e-44, 1.01921e-11, 8.68805e-44, 8.68805e-44
0.386584, 0, 2.12411e-11, 1.99825e-42, 1.41421, -2.12411e-11, 1.99825e-42, 0, 1.99825e-42, 1.99825e-42, 1.99825e-42, 1.99825e-42, 1.99825e-42, 1.99825e-42, 3.98793e-14, 1.99825e-42, 9.44989e-17, 6.98513e-15, 1.99825e-42, 2.11941e-11, 1.99825e-42, 1.99825e-42
0.394866, 0, 4.35336e-11, 3.44972e-41, 1.41421, -4.35336e-11, 3.44972e-41, 0, 3.44972e-41, 3.44972e-41, 3.44972e-41, 3.44972e-41, 3.44972e-41, 3.44972e-41, 8.17343e-14, 3.44972e-41, 1.97895e-16, 1.46511e-14, 3.44972e-41, 4.3437e-11, 3.44972e-41, 3.44972e-41
0.403149, 0, 8.79446e-11, 5.33947e-40, 1.41421, -8.79446e-11, 5.33947e-40, 0, 5.33947e-40, 5.33947e-40, 5.33947e-40, 5.33947e-40, 5.33947e-40, 5.33947e-40, 1.65125e-13, 5.33947e-40, 4.09535e-16, 3.03169e-14, 5.33947e-40, 8.77488e-11, 5.33947e-40, 5.33947e-40
0.411431, 0, 1.75132e-10, 7.34243e-39, 1.41421, -1.75132e-10, 7.34243e-39, 0, 7.34243e-39, 7.34243e-39, 7.34243e-39, 7.34243e-39, 7.34243e-39, 7.34243e-39, 3.28859e-13, 7.34243e-39, 8.38088e-16, 6.19077e-14, 7.34243e-39, 1.7474e-10, 7.34243e-39, 7.34243e-39
0.419713, 0, 3.43817e-10, 9.01555e-38, 1.41421, -3.43817e-10, 9.01555e-38, 0, 9.01555e-38, 9.01555e-38, 9.01555e-38, 9.01555e-38, 9.01555e-38, 9.01555e-38, 6.45716e-13, 9.01555e-38, 1.6974e-15, 1.24798e-13, 9.01555e-38, 3.43045e-10, 9.01555e-38, 9.01555e-38
0.427995, 0, 6.65472e-10, 9.93699e-37, 1.41421, -6.65472e-10, 9.93699e-37, 0, 9.93699e-37, 9.93699e-37, 9.93699e-37, 9.93699e-37, 9.93699e-37, 9.93699e-37, 1.25012e-12, 9.93699e-37, 3.40556e-15, 2.48464e-13, 9.93699e-37, 6.6397e-10, 9.93699e-37, 9.93699e-37
0.436278, 0, 1.27e-09, 9.89255e-36, 1.41421, -1.27e-09, 9.89255e-36, 0, 9.89255e-36, 9.89255e-36, 9.89255e-36, 9.89255e-36, 9.89255e-36, 9.89255e-36, 2.38662e-12, 9.89255e-36, 6.77606e-15, 4.88817e-13, 9.89255e-36, 1.26712e-09, 9.89255e-36, 9.89255e-36
0.44456, 0, 2.38992e-09, 8.94894e-35, 1.41421, -2.38992e-09, 8.94894e-35, 0, 8.94894e-35, 8.94894e-35, 8.94894e-35, 8.94894e-35, 8.94894e-35, 8.94894e-35, 4.49355e-12, 8.94894e-35, 1.33873e-14, 9.50955e-13, 8.94894e-35, 2.38446e-09, 8.94894e-35, 8.94894e-35
0.452842, 0, 4.43504e-09, 7.39797e-34, 1.41421, -4.43504e-09, 7.39797e-34, 0, 7.39797e-34, 7.39797e-34, 7.39797e-34, 7.39797e-34, 7.39797e-34, 7.39797e-34, 8.34488e-12, 7.39797e-34, 2.62979e-14, 1.83093e-12, 7.39797e-34, 4.42484e-09, 7.39797e-34, 7.39797e-34
0.461124, 0, 8.11674e-09, 5.69179e-33, 1.41421, -8.11674e-09, 5.69179e-33, 0, 5.69179e-33, 5.69179e-33, 5.69179e-33, 5.69179e-33, 5.69179e-33, 5.69179e-33, 1.52875e-11, 5.69179e-33, 5.14361e-14, 3.49262e-12, 5.69179e-33, 8.09791e-09, 5.69179e-33, 5.69179e-33
0.469407, 0, 1.46512e-08, 4.28888e-32, 1.41421, -1.46512e-08, 4.28888e-32, 0, 4.28888e-32, 4.28888e-32, 4.28888e-32, 4.28888e-32, 4.28888e-32, 4.28888e-32, 2.76316e-11, 4.28888e-32, 1.00307e-13, 6.60948e-12, 4.28888e-32, 1.46168e-08, 4.28888e-32, 4.28888e-32
0.477689, 0, 2.60858e-08, 3.05068e-31, 1.41421, -2.60858e-08, 3.05068e-31, 0, 3.05068e-31, 3.05068e-31, 3.05068e-31, 3.05068e-31, 3.05068e-31, 3.05068e-31, 4.9284e-11, 3.05068e-31, 1.95275e-13, 1.2428e-11, 3.05068e-31, 2.60239e-08, 3.05068e-31, 3.05068e-31
0.485971, 0, 4.58161e-08, 2.02522e-30, 1.41421, -4.58161e-08, 2.02522e-30, 0, 2.02522e-30, 2.02522e-30, 2.02522e-30, 2.02522e-30, 2.02522e-30, 2.02522e-30, 8.67603e-11, 2.02522e-30, 3.79861e-13, 2.32621e-11, 2.02522e-30, 4.57057e-08, 2.02522e-30, 2.02522e-30
0.494253, 0, 7.93882e-08, 1.25305e-29, 1.41421, -7.93882e-08, 1.25305e-29, 0, 1.25305e-29, 1.25305e-29, 1.25305e-29, 1.25305e-29, 1.25305e-29, 1.25305e-29, 1.50782e-10, 1.25305e-29, 7.38785e-13, 4.34293e-11, 1.25305e-29, 7.91933e-08, 1.25305e-29, 1.25305e-29
0.502536, 0, 1.35727e-07, 7.24105e-29, 1.41421, -1.35727e-07, 7.24105e-29, 0, 7.24105e-29, 7.24105e-29, 7.24105e-29, 7.24105e-29, 7.24105e-29, 7.24105e-29, 2.58761e-10, 7.24105e-29, 1.43674e-12, 8.10449e-11, 7.24105e-29, 1.35386e-07, 7.24105e-29, 7.24105e-29
0.510818, 0, 2.28982e-07, 3.92073e-28, 1.41421, -2.28982e-07, 3.92073e-28, 0, 3.92073e-28, 3.92073e-28, 3.92073e-28, 3.92073e-28, 3.92073e-28, 3.92073e-28, 4.38627e-10, 3.92073e-28, 2.79281e-12, 1.51481e-10, 3.92073e-28, 2.28389e-07, 3.92073e-28, 3.92073e-28
0.5191, 0, 3.81255e-07, 1.99632e-27, 1.41421, -3.81255e-07, 1.99632e-27, 0, 1.99632e-27, 1.99632e-27, 1.99632e-27, 1.99632e-27, 1.99632e-27, 1.99632e-27, 7.34634e-10, 1.99632e-27, 5.4218e-12, 2.84068e-10, 1.99632e-27, 3.80231e-07, 1.99632e-27, 1.99632e-27
0.527382, 0, 6.2657e-07, 9.59256e-27, 1.41421, -6.2657e-07, 9.59256e-27, 0, 9.59256e-27, 9.59256e-27, 9.59256e-27, 9.59256e-27, 9.59256e-27, 9.59256e-27, 1.2161e-09, 9.59256e-27, 1.04993e-11, 5.35088e-10, 9.59256e-27, 6.24808e-07, 9.59256e-27, 9.59256e-27
0.535664, 0, 1.01655e-06, 4.36488e-26, 1.41421, -1.01655e-06, 4.36488e-26, 0, 4.36488e-26, 4.36488e-26, 4.36488e-26, 4.36488e-26, 4.36488e-26, 4.36488e-26, 1.9904e-09, 4.36488e-26, 2.02517e-11, 1.01285e-09, 4.36488e-26, 1.01353e-06, 4.36488e-26, 4.36488e-26
0.543947, 0, 1.62842e-06, 1.88692e-25, 1.41421, -1.62842e-06, 1.88692e-25, 0, 1.88692e-25, 1.88692e-25, 1.88692e-25, 1.88692e-25, 1.88692e-25, 1.88692e-25, 3.22215e-09, 1.88692e-25, 3.88482e-11, 1.92569e-09, 1.88692e-25, 1.62324e-06, 1.88692e-25, 1.88692e-25
0.552229, 0, 2.57609e-06, 7.77345e-25, 1.41421, -2.57609e-06, 7.77345e-25, 0, 7.77345e-25, 7.77345e-25, 7.77345e-25, 7.77345e-25, 7.77345e-25, 7.77345e-25, 5.16109e-09, 7.77345e-25, 7.39981e-11, 3.67278e-09, 7.77345e-25, 2.56718e-06, 7.77345e-25, 7.77345e-25
0.560511, 0, 4.0252e-06, 3.06311e-24, 1.41421, -4.0252e-06, 3.06311e-24, 0, 3.06311e-24, 3.06311e-24, 3.06311e-24, 3.06311e-24, 3.06311e-24, 3.06311e-24, 8.18232e-09, 3.06311e-24, 1.39758e-10, 7.01328e-09, 3.06311e-24, 4.00986e-06, 3.06311e-24, 3.06311e-24
0.568793, 0, 6.2156e-06, 1.16467e-23, 1.41421, -6.2156e-06, 3.56202e-10, 0, 9.45096e-14, 2.81622e-13, 3.00652e-12, 3.82129e-11, 1.01407e-11, 1.6044e-10, 1.28441e-08, 5.73629e-12, 2.61394e-10, 1.3376e-08, 8.40324e-15, 6.18782e-06, 1.16467e-23, 7.23431e-10
0.577076, 0, 9.5094e-06, 2.29168e-08, 1.41421, -9.5094e-06, 2.44393e-08, 2.29168e-08, 2.29172e-08, 2.2918e-08, 2.29296e-08, 2.30801e-08, 2.29601e-08, 2.36026e-08, 4.28851e-08, 2.29413e-08, 2.34005e-08, 4.83325e-08, 2.29168e-08, 9.45798e-06, 2.29168e-08, 2.6009e-08
0.585358, 0, 1.44176e-05, 9.76577e-08, 1.41421, -1.44176e-05, 1.02825e-07, 9.76577e-08, 9.76591e-08, 9.76618e-08, 9.77013e-08, 9.82121e-08, 9.78048e-08, 9.99854e-08, 1.28411e-07, 9.77409e-08, 9.85425e-08, 1.45645e-07, 9.76578e-08, 1.43192e-05, 9.76577e-08, 1.08153e-07
0.59364, 0, 2.17259e-05, 3.30634e-07, 1.41421, -2.17259e-05, 3.46704e-07, 3.30634e-07, 3.30638e-07, 3.30647e-07, 3.3077e-07, 3.32358e-07, 3.31092e-07, 3.37872e-07, 3.77562e-07, 3.30893e-07, 3.32233e-07, 4.20456e-07, 3.30635e-07, 2.1529e-05, 3.30634e-07, 3.6327e-07
0.601922, 0, 3.27085e-05, 1.02623e-06, 1.41421, -3.27085e-05, 1.07352e-06, 1.02623e-06, 1.02624e-06, 1.02627e-06, 1.02663e-06, 1.0313e-06, 1.02758e-06, 1.04753e-06, 1.09719e-06, 1.02699e-06, 1.02908e-06, 1.19257e-06, 1.02623e-06, 3.22961e-05, 1.02623e-06, 1.12228e-06
0.610205, 0.983581, 4.96145e-05, 3.01565e-06, 1.7273, 0.983532, 3.14862e-06, 3.01565e-06, 3.01569e-06, 3.01576e-06, 3.01677e-06, 3.02992e-06, 3.01944e-06, 3.07554e-06, 3.12199e-06, 3.01779e-06, 3.02068e-06, 3.32036e-06, 3.01565e-06, 4.8714e-05, 3.01565e-06, 3.28571e-06
0.618487, 0.0164186, 7.67712e-05, 8.46715e-06, 1.42001, 0.0163418, 8.8254e-06, 8.46715e-06, 8.46724e-06, 8.46743e-06, 8.47017e-06, 8.50558e-06, 8.47735e-06, 8.62851e-06, 8.62509e-06, 8.47292e-06, 8.4759e-06, 9.01745e-06, 8.46716e-06, 7.47492e-05, 8.46715e-06, 9.19475e-06
0.626769, 0, 0.000123058, 2.2782e-05, 1.41421, -0.000123058, 2.3708e-05, 2.2782e-05, 2.27823e-05, 2.27827e-05, 2.27898e-05, 2.28813e-05, 2.28084e-05, 2.31991e-05, 2.30145e-05, 2.27969e-05, 2.2797e-05, 2.37618e-05, 2.2782e-05, 0.000118458, 2.2782e-05, 2.46626e-05
0.635051, 0, 0.000207262, 5.88072e-05, 1.41421, -0.000207262, 6.11043e-05, 5.88072e-05, 5.88078e-05, 5.8809e-05, 5.88265e-05, 5.90536e-05, 5.88726e-05, 5.98418e-05, 5.91465e-05, 5.88442e-05, 5.88327e-05, 6.05264e-05, 5.88072e-05, 0.000196809, 5.88072e-05, 6.34726e-05
0.643334, 0, 0.000369163, 0.000145705, 1.41421, -0.000369163, 0.000151177, 0.000145705, 0.000145706, 0.000145709, 0.000145751, 0.000146292, 0.000145861, 0.000148169, 0.000146196, 0.000145793, 0.000145748, 0.000148678, 0.000145705, 0.000345722, 0.000145705, 0.000156818
0.651616, 0.971515, 0.000691407, 0.00034664, 1.72381, 0.970824, 0.000359159, 0.00034664, 0.000346643, 0.00034665, 0.000346745, 0.000347983, 0.000346996, 0.000352279, 0.000347345, 0.000346841, 0.000346711, 0.000351713, 0.00034664, 0.000639953, 0.00034664, 0.000372066
0.659898, 0.997599, 0.00134034, 0.000792089, 1.73136, 0.996259, 0.000819609, 0.000792089, 0.000792096, 0.000792111, 0.000792321, 0.000795041, 0.000792873, 0.000804485, 0.000793094, 0.000792532, 0.000792206, 0.000800634, 0.00079209, 0.00123042, 0.000792089, 0.000847981
0.66818, 1.03089, 0.00263789, 0.00173894, 1.74094, 1.02825, 0.00179708, 0.00173894, 0.00173896, 0.00173899, 0.00173943, 0.00174518, 0.0017406, 0.00176513, 0.00174036, 0.00173988, 0.00173913, 0.00175317, 0.00173894, 0.00241026, 0.00173894, 0.00185702
0.676463, 1.96429, 0.0051807, 0.00366896, 1.99105, 1.95911, 0.00378704, 0.00366896, 0.003669, 0.00366906, 0.00366996, 0.00368163, 0.00367233, 0.00372215, 0.00367097, 0.00367087, 0.00366927, 0.00369245, 0.00366897, 0.00472478, 0.00366896, 0.00390877
0.684745, 0.997584, 0.010024, 0.00744186, 1.73135, 0.98756, 0.00767248, 0.00744186, 0.00744192, 0.00744204, 0.00744381, 0.0074666, 0.00744843, 0.00754574, 0.00744466, 0.00744557, 0.00744235, 0.00748032, 0.00744187, 0.00914217, 0.00744186, 0.00791024
0.693027, 1.99759, 0.0189458, 0.0145161, 1.9994, 1.97865, 0.0149494, 0.0145161, 0.0145162, 0.0145164, 0.0145197, 0.0145626, 0.0145284, 0.0147113, 0.01452, 0.014523, 0.0145169, 0.0145787, 0.0145161, 0.0172999, 0.0145161, 0.0153962
0.701309, 1.04053, 0.0347923, 0.0272397, 1.74371, 1.00574, 0.0280234, 0.0272397, 0.0272399, 0.0272403, 0.0272463, 0.0273238, 0.027262, 0.0275927, 0.0272451, 0.0272523, 0.0272409, 0.0273411, 0.0272397, 0.0318294, 0.0272397, 0.0288313
0.709592, 0.954648, 0.0618844, 0.0491941, 1.71891, 0.892763, 0.0505587, 0.0491941, 0.0491945, 0.0491952, 0.0492056, 0.0493405, 0.049233, 0.0498088, 0.0492016, 0.0492161, 0.0491961, 0.0493576, 0.0491941, 0.0567404, 0.0491941, 0.0519656
0.717874, 0.997584, 0.106423, 0.08554, 1.73135, 0.891161, 0.0878291, 0.08554, 0.0855406, 0.0855418, 0.0855593, 0.0857856, 0.0856052, 0.0865711, 0.0855503, 0.0855769, 0.085543, 0.0858019, 0.0855401, 0.0978092, 0.08554, 0.0901891
0.726156, 1.94741, 0.176789, 0.143276, 1.98681, 1.77063, 0.146977, 0.143276, 0.143277, 0.143279, 0.143307, 0.143673, 0.143381, 0.144943, 0.14329, 0.143336, 0.143281, 0.143692, 0.143276, 0.162872, 0.143276, 0.150793
0.734438, 1.04776, 0.28359, 0.231287, 1.74578, 0.76417, 0.237057, 0.231287, 0.231288, 0.231291, 0.231335, 0.231906, 0.231451, 0.233886, 0.231305, 0.231379, 0.231294, 0.231939, 0.231287, 0.26189, 0.231287, 0.243007
0.74272, 1.05259, 0.439301, 0.36004, 1.74717, 0.613292, 0.368724, 0.36004, 0.360043, 0.360047, 0.360114, 0.360972, 0.360287, 0.363952, 0.360065, 0.36018, 0.360051, 0.361048, 0.36004, 0.406625, 0.36004, 0.377676
0.751003, 0, 0.657357, 0.54082, 1.41421, -0.657357, 0.553439, 0.54082, 0.540824, 0.54083, 0.540927, 0.542174, 0.541179, 0.546504, 0.540853, 0.541023, 0.540837, 0.542347, 0.54082, 0.609811, 0.54082, 0.566449
0.759285, 0, 0.950674, 0.784453, 1.41421, -0.950674, 0.802178, 0.784453, 0.784457, 0.784467, 0.784602, 0.786354, 0.784957, 0.792436, 0.784496, 0.784738, 0.784477, 0.786714, 0.784453, 0.883777, 0.784453, 0.820452
0.767567, 0.937764, 1.32972, 1.09961, 1.71399, -0.391953, 1.12369, 1.09961, 1.09961, 1.09963, 1.09981, 1.10219, 1.10029, 1.11046, 1.09966, 1.1, 1.09964, 1.10287, 1.09961, 1.23862, 1.09961, 1.14853
0.775849, 3.80366, 1.80042, 1.49093, 2.40908, 2.00324, 1.52263, 1.49093, 1.49094, 1.49095, 1.4912, 1.49433, 1.49183, 1.50521, 1.491, 1.49144, 1.49098, 1.4955, 1.49093, 1.68026, 1.49093, 1.55531
0.784132, 4.12445, 2.36242, 1.95733, 2.47476, 1.76203, 1.99777, 1.95733, 1.95734, 1.95736, 1.95767, 1.96166, 1.95848, 1.97554, 1.95741, 1.95798, 1.9574, 1.96355, 1.95733, 2.2087, 1.95733, 2.03947
