   PIQUANT 0.0.0-main  ps__0368_0699563413_000PTFE_shot_7.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.100981, 0, 7.27278e-11, 0, 1.41421, -7.27278e-11, 0, 0, 0, 0, 0, 0, 4.83762e-13, 0, 0, 1.95544e-15, 4.78611e-14, 0, 7.21942e-11, 0, 0
0.108874, 0, 1.10457e-10, 0, 1.41421, -1.10457e-10, 0, 0, 0, 0, 0, 0, 7.34738e-13, 0, 0, 3.05298e-15, 7.59149e-14, 0, 1.09643e-10, 0, 0
0.116767, 0, 1.66726e-10, 0, 1.41421, -1.66726e-10, 0, 0, 0, 0, 0, 0, 1.10906e-12, 0, 0, 4.74081e-15, 1.19721e-13, 0, 1.65492e-10, 0, 0
0.12466, 0, 2.50124e-10, 0, 1.41421, -2.50124e-10, 0, 0, 0, 0, 0, 0, 1.6639e-12, 0, 0, 7.32324e-15, 1.87735e-13, 0, 2.48265e-10, 0, 0
0.132554, 0, 3.72976e-10, 0, 1.41421, -3.72976e-10, 0, 0, 0, 0, 0, 0, 2.48131e-12, 0, 0, 1.12553e-14, 2.92746e-13, 0, 3.70191e-10, 0, 0
0.140447, 0, 5.52844e-10, 0, 1.41421, -5.52844e-10, 0, 0, 0, 0, 0, 0, 3.67824e-12, 0, 0, 1.72146e-14, 4.53987e-13, 0, 5.48695e-10, 0, 0
0.14834, 0, 8.14608e-10, 0, 1.41421, -8.14608e-10, 0, 0, 0, 0, 0, 0, 5.42046e-12, 0, 0, 2.62071e-14, 7.00235e-13, 0, 8.08461e-10, 0, 0
0.156233, 0, 1.19328e-09, 0, 1.41421, -1.19328e-09, 0, 0, 0, 0, 0, 0, 7.94138e-12, 0, 0, 3.97217e-14, 1.07432e-12, 0, 1.18423e-09, 0, 0
0.164127, 0, 1.73786e-09, 0, 1.41421, -1.73786e-09, 0, 0, 0, 0, 0, 0, 1.15677e-11, 0, 0, 5.99559e-14, 1.63967e-12, 0, 1.72459e-09, 0, 0
0.17202, 0, 2.51642e-09, 0, 1.41421, -2.51642e-09, 0, 0, 0, 0, 0, 0, 1.67541e-11, 0, 0, 9.01467e-14, 2.48976e-12, 0, 2.49709e-09, 0, 0
0.179913, 0, 3.62356e-09, 0, 1.41421, -3.62356e-09, 0, 0, 0, 0, 0, 0, 2.41329e-11, 0, 0, 1.35259e-13, 3.76537e-12, 0, 3.59553e-09, 0, 0
0.187806, 0, 5.18768e-09, 0, 1.41421, -5.18768e-09, 0, 0, 0, 0, 0, 0, 3.45624e-11, 0, 0, 2.01988e-13, 5.66123e-12, 0, 5.14726e-09, 0, 0
0.1957, 0, 7.38557e-09, 0, 1.41421, -7.38557e-09, 0, 0, 0, 0, 0, 0, 4.92273e-11, 0, 0, 3.00748e-13, 8.47128e-12, 0, 7.32757e-09, 0, 0
0.203593, 0, 1.04567e-08, 0, 1.41421, -1.04567e-08, 0, 0, 0, 0, 0, 0, 6.97341e-11, 0, 0, 4.46621e-13, 1.26177e-11, 0, 1.03739e-08, 0, 0
0.211486, 0, 1.4724e-08, 0, 1.41421, -1.4724e-08, 0, 0, 0, 0, 0, 0, 9.82546e-11, 0, 0, 6.61734e-13, 1.87094e-11, 0, 1.46064e-08, 0, 0
0.219379, 0, 2.06208e-08, 2.45227e-43, 1.41421, -2.06208e-08, 0, 2.45227e-43, 2.45227e-43, 2.45227e-43, 2.45227e-43, 2.45227e-43, 1.37708e-10, 2.45227e-43, 2.45227e-43, 9.78543e-13, 2.76218e-11, 2.45227e-43, 2.04545e-08, 2.45227e-43, 2.45227e-43
0.227272, 0, 2.87248e-08, 4.56123e-42, 1.41421, -2.87248e-08, 0, 4.56123e-42, 4.56123e-42, 4.56123e-42, 4.56123e-42, 4.56123e-42, 1.91998e-10, 4.56123e-42, 4.56123e-42, 1.44468e-12, 4.06085e-11, 4.56123e-42, 2.84908e-08, 4.56123e-42, 4.56123e-42
0.235166, 0, 3.9802e-08, 7.19651e-41, 1.41421, -3.9802e-08, 0, 7.19651e-41, 7.19651e-41, 7.19651e-41, 7.19651e-41, 7.19651e-41, 2.66317e-10, 7.19651e-41, 7.19651e-41, 2.13007e-12, 5.94592e-11, 7.19651e-41, 3.94741e-08, 7.19651e-41, 7.19651e-41
0.243059, 0, 5.48622e-08, 1.00359e-39, 1.41421, -5.48622e-08, 0, 1.00359e-39, 1.00359e-39, 1.00359e-39, 1.00359e-39, 1.00359e-39, 3.67536e-10, 1.00359e-39, 1.00359e-39, 3.13741e-12, 8.67206e-11, 1.00359e-39, 5.44048e-08, 1.00359e-39, 1.00359e-39
0.250952, 0, 7.52295e-08, 1.25027e-38, 1.41421, -7.52295e-08, 0, 1.25027e-38, 1.25027e-38, 1.25027e-38, 1.25027e-38, 1.25027e-38, 5.047e-10, 1.25027e-38, 1.25027e-38, 4.61752e-12, 1.26006e-10, 1.25027e-38, 7.45941e-08, 1.25027e-38, 1.25027e-38
0.258845, 0, 1.02633e-07, 7.00496e-37, 1.41421, -1.02633e-07, 0, 7.00496e-37, 7.00496e-37, 7.00496e-37, 7.00496e-37, 7.00496e-37, 6.89696e-10, 7.00496e-37, 7.00496e-37, 6.80123e-12, 1.82517e-10, 7.00496e-37, 1.01754e-07, 7.00496e-37, 7.00496e-37
0.266739, 0, 1.39306e-07, 6.48055e-36, 1.41421, -1.39306e-07, 0, 6.48055e-36, 6.48055e-36, 6.48055e-36, 6.48055e-36, 6.48055e-36, 9.37918e-10, 6.48055e-36, 6.48055e-36, 9.99951e-12, 2.63314e-10, 6.48055e-36, 1.38095e-07, 6.48055e-36, 6.48055e-36
0.274632, 0, 1.88136e-07, 5.48079e-35, 1.41421, -1.88136e-07, 0, 5.48079e-35, 5.48079e-35, 5.48079e-35, 5.48079e-35, 5.48079e-35, 1.26945e-09, 5.48079e-35, 5.48079e-35, 1.46967e-11, 3.78607e-10, 5.48079e-35, 1.86474e-07, 5.48079e-35, 5.48079e-35
0.282525, 0, 2.52828e-07, 4.25828e-34, 1.41421, -2.52828e-07, 0, 4.25828e-34, 4.25828e-34, 4.25828e-34, 4.25828e-34, 4.25828e-34, 1.71022e-09, 4.25828e-34, 4.25828e-34, 2.15935e-11, 5.42623e-10, 4.25828e-34, 2.50553e-07, 4.25828e-34, 4.25828e-34
0.290418, 0, 3.38105e-07, 3.05287e-33, 1.41421, -3.38105e-07, 0, 3.05287e-33, 3.05287e-33, 3.05287e-33, 3.05287e-33, 3.05287e-33, 2.29357e-09, 3.05287e-33, 3.05287e-33, 3.17157e-11, 7.75265e-10, 3.05287e-33, 3.35005e-07, 3.05287e-33, 3.05287e-33
0.298312, 0, 4.49968e-07, 2.19567e-32, 1.41421, -4.49968e-07, 0, 2.19567e-32, 2.19567e-32, 2.19567e-32, 2.19567e-32, 2.19567e-32, 3.06221e-09, 2.19567e-32, 2.19567e-32, 4.65621e-11, 1.10429e-09, 2.19567e-32, 4.45755e-07, 2.19567e-32, 2.19567e-32
0.306205, 0, 5.95991e-07, 1.49578e-31, 1.41421, -5.95991e-07, 0, 1.49578e-31, 1.49578e-31, 1.49578e-31, 1.49578e-31, 1.49578e-31, 4.07066e-09, 1.49578e-31, 1.49578e-31, 6.83175e-11, 1.5683e-09, 1.49578e-31, 5.90283e-07, 1.49578e-31, 1.49578e-31
0.314098, 0, 7.85696e-07, 9.50696e-31, 1.41421, -7.85696e-07, 0, 9.50696e-31, 9.50696e-31, 9.50696e-31, 9.50696e-31, 9.50696e-31, 5.3882e-09, 9.50696e-31, 9.50696e-31, 1.00158e-10, 2.2208e-09, 9.50696e-31, 7.77987e-07, 9.50696e-31, 9.50696e-31
0.321991, 0, 1.03099e-06, 5.63295e-30, 1.41421, -1.03099e-06, 0, 5.63295e-30, 5.63295e-30, 5.63295e-30, 5.63295e-30, 5.63295e-30, 7.10254e-09, 5.63295e-30, 5.63295e-30, 1.46688e-10, 3.13573e-09, 5.63295e-30, 1.02061e-06, 5.63295e-30, 5.63295e-30
0.329884, 0, 1.34669e-06, 3.11899e-29, 1.41421, -1.34669e-06, 0, 3.11899e-29, 3.11899e-29, 3.11899e-29, 3.11899e-29, 3.11899e-29, 9.32432e-09, 3.11899e-29, 3.11899e-29, 2.14552e-10, 4.41485e-09, 3.11899e-29, 1.33273e-06, 3.11899e-29, 3.11899e-29
0.337778, 0, 1.75116e-06, 3.97531e-28, 1.41421, -1.75116e-06, 0, 3.97531e-28, 3.97531e-28, 3.97531e-28, 3.97531e-28, 3.97531e-28, 1.21928e-08, 3.97531e-28, 3.97531e-28, 3.13494e-10, 6.19859e-09, 3.97531e-28, 1.73245e-06, 3.97531e-28, 3.97531e-28
0.345671, 0, 2.26699e-06, 1.83773e-27, 1.41421, -2.26699e-06, 0, 1.83773e-27, 1.83773e-27, 1.83773e-27, 1.83773e-27, 1.83773e-27, 1.58818e-08, 1.83773e-27, 1.83773e-27, 4.56911e-10, 8.67624e-09, 1.83773e-27, 2.24198e-06, 1.83773e-27, 1.83773e-27
0.353564, 0, 2.92196e-06, 8.03925e-27, 1.41421, -2.92196e-06, 0, 8.03925e-27, 8.03925e-27, 8.03925e-27, 8.03925e-27, 8.03925e-27, 2.06089e-08, 8.03925e-27, 8.03925e-27, 6.6447e-10, 1.21079e-08, 8.03925e-27, 2.88858e-06, 8.03925e-27, 8.03925e-27
0.361457, 0, 3.74997e-06, 3.33711e-26, 1.41421, -3.74997e-06, 0, 3.33711e-26, 3.33711e-26, 3.33711e-26, 3.33711e-26, 3.33711e-26, 2.66445e-08, 3.33711e-26, 3.33711e-26, 9.63897e-10, 1.68449e-08, 3.33711e-26, 3.70552e-06, 3.33711e-26, 3.33711e-26
0.369351, 0, 4.79225e-06, 1.31797e-25, 1.41421, -4.79225e-06, 0, 1.31797e-25, 1.31797e-25, 1.31797e-25, 1.31797e-25, 1.31797e-25, 3.43238e-08, 1.31797e-25, 1.31797e-25, 1.39435e-09, 2.33606e-08, 1.31797e-25, 4.73318e-06, 1.31797e-25, 1.31797e-25
0.377244, 0, 6.09874e-06, 4.96452e-25, 1.41421, -6.09874e-06, 0, 4.96452e-25, 4.96452e-25, 4.96452e-25, 4.96452e-25, 4.96452e-25, 4.40609e-08, 4.96452e-25, 4.96452e-25, 2.01085e-09, 3.22901e-08, 4.96452e-25, 6.02038e-06, 4.96452e-25, 4.96452e-25
0.385137, 0, 7.72962e-06, 1.79605e-24, 1.41421, -7.72962e-06, 0, 1.79605e-24, 1.79605e-24, 1.79605e-24, 1.79605e-24, 1.79605e-24, 5.63657e-08, 1.79605e-24, 1.79605e-24, 2.89032e-09, 4.44799e-08, 1.79605e-24, 7.62588e-06, 1.79605e-24, 1.79605e-24
0.39303, 0, 9.77701e-06, 1.76036e-08, 1.41421, -9.77701e-06, 1.76036e-08, 1.76039e-08, 1.76042e-08, 1.76047e-08, 1.76502e-08, 1.77747e-08, 8.94688e-08, 1.76072e-08, 1.76037e-08, 2.17433e-08, 7.86568e-08, 1.76036e-08, 9.63859e-06, 1.76036e-08, 1.87355e-08
0.400924, 0, 1.23277e-05, 5.31821e-08, 1.41421, -1.23277e-05, 5.31821e-08, 5.31832e-08, 5.3184e-08, 5.31856e-08, 5.33234e-08, 5.37004e-08, 1.44506e-07, 5.31932e-08, 5.31827e-08, 5.90893e-08, 1.36673e-07, 5.31821e-08, 1.21429e-05, 5.31821e-08, 5.66102e-08
0.408817, 0, 1.55032e-05, 1.22962e-07, 1.41421, -1.55032e-05, 1.22962e-07, 1.22965e-07, 1.22967e-07, 1.2297e-07, 1.2329e-07, 1.24163e-07, 2.38637e-07, 1.22988e-07, 1.22964e-07, 1.31359e-07, 2.36697e-07, 1.22962e-07, 1.52559e-05, 1.22962e-07, 1.30903e-07
0.41671, 0, 1.94612e-05, 2.56688e-07, 1.41421, -1.94612e-05, 2.56688e-07, 2.56693e-07, 2.56697e-07, 2.56705e-07, 2.57372e-07, 2.59198e-07, 4.02738e-07, 2.56742e-07, 2.56691e-07, 2.68574e-07, 4.11e-07, 2.56688e-07, 1.9129e-05, 2.56688e-07, 2.73287e-07
0.424603, 0, 2.4421e-05, 5.19303e-07, 1.41421, -2.4421e-05, 5.19303e-07, 5.19313e-07, 5.19321e-07, 5.19337e-07, 5.20689e-07, 5.2439e-07, 7.03124e-07, 5.19412e-07, 5.19308e-07, 5.3606e-07, 7.27914e-07, 5.19303e-07, 2.39715e-05, 5.19303e-07, 5.52947e-07
0.432497, 0, 3.06334e-05, 9.83421e-07, 1.41421, -3.06334e-05, 9.83421e-07, 9.83442e-07, 9.83456e-07, 9.83487e-07, 9.86049e-07, 9.9306e-07, 1.21406e-06, 9.83628e-07, 9.83432e-07, 1.00694e-06, 1.26418e-06, 9.83422e-07, 3.00221e-05, 9.83421e-07, 1.04718e-06
0.44039, 0, 3.85016e-05, 1.82503e-06, 1.41421, -3.85016e-05, 1.82503e-06, 1.82507e-06, 1.8251e-06, 1.82515e-06, 1.82991e-06, 1.84293e-06, 2.11351e-06, 1.82542e-06, 1.82505e-06, 1.8579e-06, 2.20122e-06, 1.82503e-06, 3.76623e-05, 1.82503e-06, 1.94341e-06
0.448283, 0, 4.85845e-05, 3.32684e-06, 1.41421, -4.85845e-05, 3.32684e-06, 3.32691e-06, 3.32696e-06, 3.32706e-06, 3.33574e-06, 3.35948e-06, 3.68656e-06, 3.32754e-06, 3.32687e-06, 3.37257e-06, 3.82866e-06, 3.32684e-06, 4.74187e-05, 3.32684e-06, 3.54272e-06
0.456176, 0, 6.17028e-05, 5.96473e-06, 1.41421, -6.17028e-05, 5.96473e-06, 5.96486e-06, 5.96494e-06, 5.96513e-06, 5.98069e-06, 6.02328e-06, 6.41193e-06, 5.96599e-06, 5.9648e-06, 6.0281e-06, 6.63115e-06, 5.96474e-06, 6.00621e-05, 5.96473e-06, 6.35194e-06
0.464069, 0, 7.90819e-05, 1.05266e-05, 1.41421, -7.90819e-05, 1.05266e-05, 1.05268e-05, 1.0527e-05, 1.05273e-05, 1.05548e-05, 1.063e-05, 1.10809e-05, 1.05288e-05, 1.05267e-05, 1.0614e-05, 1.14076e-05, 1.05266e-05, 7.67405e-05, 1.05266e-05, 1.12102e-05
0.471963, 0, 0.00010257, 1.82957e-05, 1.41421, -0.00010257, 1.82957e-05, 1.8296e-05, 1.82963e-05, 1.82969e-05, 1.83447e-05, 1.84754e-05, 1.89806e-05, 1.82995e-05, 1.82959e-05, 1.84157e-05, 1.9455e-05, 1.82957e-05, 9.91821e-05, 1.82957e-05, 1.94842e-05
0.479856, 0, 0.000134969, 3.13272e-05, 1.41421, -0.000134969, 3.13272e-05, 3.13279e-05, 3.13283e-05, 3.13293e-05, 3.14111e-05, 3.1635e-05, 3.2171e-05, 3.13338e-05, 3.13276e-05, 3.14913e-05, 3.2846e-05, 3.13273e-05, 0.000130004, 3.13272e-05, 3.33631e-05
0.487749, 0, 0.000180525, 5.28606e-05, 1.41421, -0.000180525, 5.28606e-05, 5.28617e-05, 5.28625e-05, 5.28641e-05, 5.30022e-05, 5.33802e-05, 5.38971e-05, 5.28717e-05, 5.28611e-05, 5.30839e-05, 5.48413e-05, 5.28606e-05, 0.000173169, 5.28606e-05, 5.62971e-05
0.495642, 0, 0.000245637, 8.79175e-05, 1.41421, -0.000245637, 8.79175e-05, 8.79194e-05, 8.79207e-05, 8.79234e-05, 8.81532e-05, 8.8782e-05, 8.91871e-05, 8.7936e-05, 8.79185e-05, 8.82202e-05, 9.04893e-05, 8.79176e-05, 0.000234645, 8.79175e-05, 9.36353e-05
0.503536, 0, 0.000339993, 0.000144171, 1.41421, -0.000339993, 0.000144171, 0.000144174, 0.000144176, 0.00014418, 0.000144557, 0.000145589, 0.000145721, 0.000144201, 0.000144172, 0.000144579, 0.000147496, 0.000144171, 0.000323475, 0.000144171, 0.000153551
0.511429, 0, 0.000477614, 0.000233101, 1.41421, -0.000477614, 0.000233101, 0.000233106, 0.000233109, 0.000233116, 0.000233726, 0.000235395, 0.00023499, 0.00023315, 0.000233103, 0.00023365, 0.000237382, 0.000233101, 0.000452724, 0.000233101, 0.000248273
0.519322, 0, 0.000679296, 0.000371707, 1.41421, -0.000679296, 0.000371707, 0.000371715, 0.00037172, 0.000371732, 0.000372705, 0.000375366, 0.000374001, 0.000371785, 0.000371711, 0.000372442, 0.000377198, 0.000371707, 0.000641787, 0.000371707, 0.00039591
0.527215, 0, 0.000974993, 0.00058468, 1.41421, -0.000974993, 0.00058468, 0.000584693, 0.000584701, 0.000584719, 0.00058625, 0.000590439, 0.00058746, 0.000584804, 0.000584687, 0.000585661, 0.000591698, 0.000584681, 0.000918599, 0.00058468, 0.000622767
0.535109, 0, 0.00140741, 0.000907349, 1.41421, -0.00140741, 0.000907349, 0.000907368, 0.000907381, 0.00090741, 0.000909786, 0.00091629, 0.000910709, 0.000907541, 0.000907359, 0.000908652, 0.000916287, 0.00090735, 0.00132298, 0.000907349, 0.000966484
0.543002, 0, 0.00203651, 0.00138943, 1.41421, -0.00203651, 0.00138943, 0.00138946, 0.00138948, 0.00138953, 0.00139317, 0.00140313, 0.00139349, 0.00138973, 0.00138945, 0.00139116, 0.00140078, 0.00138943, 0.00191088, 0.00138943, 0.00148003
0.550895, 0, 0.0029454, 0.00209983, 1.41421, -0.0029454, 0.00209983, 0.00209987, 0.0020999, 0.00209997, 0.00210547, 0.00212054, 0.0021047, 0.00210027, 0.00209985, 0.0021021, 0.0021142, 0.00209983, 0.00275981, 0.00209983, 0.00223682
0.558788, 0, 0.00424738, 0.00313242, 1.41421, -0.00424738, 0.00313242, 0.00313248, 0.00313253, 0.00313263, 0.00314084, 0.00316333, 0.00313827, 0.00313308, 0.00313245, 0.00313541, 0.00315057, 0.00313242, 0.00397548, 0.00313242, 0.00333689
0.566682, 0, 0.0060949, 0.00461318, 1.41421, -0.0060949, 0.00461318, 0.00461328, 0.00461335, 0.00461349, 0.0046256, 0.00465873, 0.0046202, 0.00461416, 0.00461323, 0.0046171, 0.00463607, 0.00461318, 0.00570021, 0.00461318, 0.0049145
0.574575, 0, 0.00868979, 0.00670834, 1.41421, -0.00868979, 0.00670834, 0.00670848, 0.00670858, 0.00670879, 0.00672641, 0.00677461, 0.00671673, 0.00670976, 0.00670841, 0.00671346, 0.00673714, 0.00670834, 0.00812238, 0.00670834, 0.00714679
0.582468, 0, 0.0122953, 0.00963377, 1.41421, -0.0122953, 0.00963377, 0.00963397, 0.00963411, 0.00963441, 0.00965972, 0.00972899, 0.00964379, 0.0096358, 0.00963387, 0.00964044, 0.00966994, 0.00963377, 0.0114879, 0.00963377, 0.0102638
0.590361, 0, 0.0172498, 0.0136651, 1.41421, -0.0172498, 0.0136651, 0.0136654, 0.0136656, 0.013666, 0.013702, 0.0138003, 0.0136771, 0.013668, 0.0136653, 0.0136738, 0.0137105, 0.0136651, 0.0161127, 0.0136651, 0.0145595
0.598254, 0, 0.0239811, 0.0191486, 1.41421, -0.0239811, 0.0191486, 0.019149, 0.0191493, 0.0191499, 0.0192003, 0.0193381, 0.0191629, 0.0191527, 0.0191488, 0.0191598, 0.0192055, 0.0191486, 0.0223967, 0.0191486, 0.0204029
0.606148, 0, 0.0330225, 0.0265119, 1.41421, -0.0330225, 0.0265119, 0.0265124, 0.0265128, 0.0265137, 0.0265835, 0.0267744, 0.0265288, 0.0265175, 0.0265122, 0.0265263, 0.026583, 0.0265119, 0.0308386, 0.0265119, 0.02825
0.614041, 0, 0.0450282, 0.0362737, 1.41421, -0.0450282, 0.0362737, 0.0362745, 0.036275, 0.0362762, 0.0363717, 0.0366332, 0.0362938, 0.0362814, 0.0362741, 0.0362923, 0.0363625, 0.0362738, 0.0420504, 0.0362737, 0.038654
0.621934, 0, 0.060789, 0.0490531, 1.41421, -0.060789, 0.0490531, 0.0490541, 0.0490548, 0.0490563, 0.0491857, 0.0495396, 0.0490769, 0.0490635, 0.0490536, 0.0490769, 0.0491636, 0.0490531, 0.0567724, 0.0490531, 0.0522753
0.629827, 0.993216, 0.0812455, 0.065574, 1.73009, 0.91197, 0.065574, 0.0655753, 0.0655763, 0.0655784, 0.0657514, 0.0662249, 0.0656022, 0.0655879, 0.0655747, 0.0656044, 0.0657114, 0.065574, 0.0758859, 0.065574, 0.0698866
0.637721, 0.00678423, 0.107501, 0.0866689, 1.41661, -0.100716, 0.0866689, 0.0866707, 0.086672, 0.0866747, 0.0869036, 0.0875299, 0.0867022, 0.0866873, 0.0866698, 0.0867077, 0.0868392, 0.0866689, 0.100425, 0.0866689, 0.0923762
0.645614, 0, 0.140826, 0.113274, 1.41421, -0.140826, 0.113274, 0.113277, 0.113278, 0.113282, 0.113581, 0.114401, 0.113314, 0.113298, 0.113276, 0.113324, 0.113485, 0.113274, 0.131584, 0.113274, 0.120745
0.653507, 0, 0.182668, 0.146424, 1.41421, -0.182668, 0.146424, 0.146427, 0.146429, 0.146434, 0.146821, 0.147882, 0.14647, 0.146455, 0.146426, 0.146487, 0.146683, 0.146424, 0.170723, 0.146424, 0.156097
0.6614, 0.983581, 0.234645, 0.187231, 1.7273, 0.748937, 0.187231, 0.187235, 0.187238, 0.187244, 0.18774, 0.189096, 0.187285, 0.187271, 0.187233, 0.18731, 0.187548, 0.187231, 0.219364, 0.187231, 0.199623
0.669294, 0.0164186, 0.29854, 0.236867, 1.42001, -0.282121, 0.236867, 0.236872, 0.236876, 0.236883, 0.237511, 0.239229, 0.236931, 0.236918, 0.23687, 0.236966, 0.237254, 0.236867, 0.279192, 0.236867, 0.252578
0.677187, 0, 0.37629, 0.29653, 1.41421, -0.37629, 0.29653, 0.296536, 0.29654, 0.29655, 0.297337, 0.29949, 0.296604, 0.296593, 0.296533, 0.296653, 0.296998, 0.29653, 0.352036, 0.29653, 0.316246
0.68508, 0, 0.469966, 0.367404, 1.41421, -0.469966, 0.367404, 0.367412, 0.367417, 0.367429, 0.368405, 0.371077, 0.36749, 0.367482, 0.367408, 0.367558, 0.367969, 0.367404, 0.43986, 0.367404, 0.391904
0.692973, 0, 0.581752, 0.450622, 1.41421, -0.581752, 0.450622, 0.450631, 0.450638, 0.450652, 0.451851, 0.455132, 0.450721, 0.450718, 0.450627, 0.450813, 0.451298, 0.450622, 0.544737, 0.450622, 0.480773
0.700866, 0.971515, 0.71391, 0.547206, 1.72381, 0.257606, 0.547206, 0.547217, 0.547226, 0.547243, 0.548701, 0.55269, 0.54732, 0.547322, 0.547212, 0.547443, 0.54801, 0.547206, 0.668825, 0.547206, 0.583965
0.70876, 1.96671, 0.868757, 0.658024, 1.99166, 1.09796, 0.658024, 0.658038, 0.658048, 0.658069, 0.659824, 0.664628, 0.658155, 0.658164, 0.658032, 0.658317, 0.658973, 0.658025, 0.814338, 0.658024, 0.702436
0.716653, 1.02846, 1.04862, 0.783731, 1.74025, -0.0201633, 0.783731, 0.783748, 0.78376, 0.783785, 0.785879, 0.791609, 0.78388, 0.783898, 0.783741, 0.784091, 0.784843, 0.783732, 0.983513, 0.783731, 0.836924
0.724546, 0.997599, 1.25583, 0.924724, 1.73136, -0.258228, 0.924724, 0.924744, 0.924758, 0.924787, 0.927262, 0.934033, 0.924893, 0.924921, 0.924736, 0.925165, 0.926016, 0.924725, 1.17857, 0.924724, 0.987906
0.732439, 0.0357104, 1.49261, 1.08109, 1.42678, -1.4569, 1.08109, 1.08111, 1.08113, 1.08116, 1.08406, 1.09199, 1.08128, 1.08132, 1.0811, 1.08163, 1.08258, 1.08109, 1.40168, 1.08109, 1.15555
0.740333, 0, 1.76115, 1.25258, 1.41421, -1.76115, 1.25258, 1.25261, 1.25263, 1.25267, 1.25603, 1.26523, 1.25279, 1.25285, 1.2526, 1.25324, 1.25428, 1.25258, 1.65493, 1.25258, 1.33968
0.748226, 3.82819, 2.06344, 1.43857, 2.41417, 1.76476, 1.43857, 1.43861, 1.43863, 1.43867, 1.44254, 1.45314, 1.43881, 1.43888, 1.4386, 1.43937, 1.4405, 1.43858, 1.94024, 1.43857, 1.53977
0.756119, 1.12645, 2.40133, 1.63808, 1.76818, -1.27488, 1.63808, 1.63812, 1.63814, 1.6382, 1.64261, 1.6547, 1.63835, 1.63843, 1.63811, 1.63905, 1.64025, 1.63809, 2.25937, 1.63808, 1.75493
0.764012, 1.99758, 2.77645, 1.84975, 1.9994, -0.778869, 1.84975, 1.84979, 1.84981, 1.84987, 1.85487, 1.86855, 1.85004, 1.85014, 1.84978, 1.85091, 1.85216, 1.84975, 2.61382, 1.84975, 1.98393
