   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_10.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0251663, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0171972, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00922818, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00125911, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00670995, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.014679, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0226481, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0306171, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0385862, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0465553, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0545243, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0624934, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0704625, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0784315, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0864006, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0943696, 0, 1.34593e-28, 0, 1.41421, -1.34593e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.21614e-31, 0, 0, 3.58369e-34, 3.06154e-34, 0, 1.34171e-28, 0, 0
0.102339, 0, 1.44e-27, 0, 1.41421, -1.44e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.51062e-30, 0, 0, 3.834e-33, 6.1851e-32, 0, 1.43542e-27, 0, 0
0.110308, 0, 9.69101e-27, 0, 1.41421, -9.69101e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03552e-29, 0, 0, 2.58018e-32, 6.42666e-31, 0, 9.65999e-27, 0, 0
0.118277, 0, 5.22206e-26, 0, 1.41421, -5.22206e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63568e-28, 0, 0, 1.39175e-31, 4.27529e-30, 0, 5.20526e-26, 0, 0
0.126246, 0, 2.45439e-25, 0, 1.41421, -2.45439e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.68769e-28, 0, 0, 6.55942e-31, 2.28909e-29, 0, 2.44646e-25, 0, 0
0.134215, 0, 1.04837e-24, 0, 1.41421, -1.04837e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2837e-27, 0, 0, 2.8149e-30, 1.07169e-28, 0, 1.04498e-24, 0, 0
0.142184, 0, 4.1641e-24, 0, 1.41421, -4.1641e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30427e-26, 0, 0, 1.12426e-29, 4.56511e-28, 0, 4.15059e-24, 0, 0
0.150153, 0, 1.56018e-23, 0, 1.41421, -1.56018e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.88673e-26, 0, 0, 4.23758e-29, 1.80962e-27, 0, 1.55511e-23, 0, 0
0.158122, 0, 5.56708e-23, 0, 1.41421, -5.56708e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74368e-25, 0, 0, 1.52156e-28, 6.76971e-27, 0, 5.54895e-23, 0, 0
0.166091, 0, 1.90467e-22, 0, 1.41421, -1.90467e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.96566e-25, 0, 0, 5.23961e-28, 2.41268e-26, 0, 1.89846e-22, 0, 0
0.17406, 0, 6.27959e-22, 0, 1.41421, -6.27959e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96683e-24, 0, 0, 1.73908e-27, 8.24674e-26, 0, 6.25908e-22, 0, 0
0.182029, 0, 2.00278e-21, 0, 1.41421, -2.00278e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.2729e-24, 0, 0, 5.58496e-27, 2.71694e-25, 0, 1.99623e-21, 0, 0
0.189998, 0, 6.19792e-21, 0, 1.41421, -6.19792e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94124e-23, 0, 0, 1.7407e-26, 8.66062e-25, 0, 6.17762e-21, 0, 0
0.197967, 0, 1.86565e-20, 0, 1.41421, -1.86565e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.84335e-23, 0, 0, 5.27839e-26, 2.67917e-24, 0, 1.85954e-20, 0, 0
0.205937, 0, 5.47353e-20, 0, 1.41421, -5.47353e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71434e-22, 0, 0, 1.56039e-25, 8.06301e-24, 0, 5.45557e-20, 0, 0
0.213906, 0, 1.56779e-19, 0, 1.41421, -1.56779e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.91038e-22, 0, 0, 4.50462e-25, 2.36545e-23, 0, 1.56264e-19, 0, 0
0.221875, 0, 4.39042e-19, 0, 1.41421, -4.39042e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37509e-21, 0, 0, 1.27173e-24, 6.77606e-23, 0, 4.37598e-19, 0, 0
0.229844, 0, 1.20352e-18, 0, 1.41421, -1.20352e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.76945e-21, 0, 0, 3.51548e-24, 1.89807e-22, 0, 1.19956e-18, 0, 0
0.237813, 0, 3.2328e-18, 0, 1.41421, -3.2328e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01252e-20, 0, 0, 9.52534e-24, 5.20525e-22, 0, 3.22215e-18, 0, 0
0.245782, 0, 8.5167e-18, 0, 1.41421, -8.5167e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66743e-20, 0, 0, 2.53209e-23, 1.399e-21, 0, 8.4886e-18, 0, 0
0.253751, 0, 2.20227e-17, 0, 1.41421, -2.20227e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.8975e-20, 0, 0, 6.60893e-23, 3.68837e-21, 0, 2.195e-17, 0, 0
0.26172, 0, 5.59339e-17, 0, 1.41421, -5.59339e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75184e-19, 0, 0, 1.69489e-22, 9.54636e-21, 0, 5.5749e-17, 0, 0
0.269689, 0, 1.39618e-16, 0, 1.41421, -1.39618e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.37278e-19, 0, 0, 4.27343e-22, 2.4273e-20, 0, 1.39156e-16, 0, 0
0.277658, 0, 3.42689e-16, 0, 1.41421, -3.42689e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07328e-18, 0, 0, 1.05993e-21, 6.06678e-20, 0, 3.41554e-16, 0, 0
0.285627, 0, 8.27473e-16, 0, 1.41421, -8.27473e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59155e-18, 0, 0, 2.58735e-21, 1.49134e-19, 0, 8.2473e-16, 0, 0
0.293596, 0, 1.96645e-15, 0, 1.41421, -1.96645e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.1586e-18, 0, 0, 6.21877e-21, 3.60737e-19, 0, 1.95992e-15, 0, 0
0.301565, 0, 4.60089e-15, 0, 1.41421, -4.60089e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4409e-17, 0, 0, 1.47228e-20, 8.58979e-19, 0, 4.5856e-15, 0, 0
0.309534, 0, 1.06017e-14, 0, 1.41421, -1.06017e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32016e-17, 0, 0, 3.43456e-20, 2.01429e-18, 0, 1.05665e-14, 0, 0
0.317503, 0, 2.40664e-14, 0, 1.41421, -2.40664e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.5367e-17, 0, 0, 7.89736e-20, 4.6533e-18, 0, 2.39863e-14, 0, 0
0.325473, 0, 5.38344e-14, 0, 1.41421, -5.38344e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.68583e-16, 0, 0, 1.7904e-19, 1.05934e-17, 0, 5.36551e-14, 0, 0
0.333442, 0, 1.18693e-13, 0, 1.41421, -1.18693e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71672e-16, 0, 0, 4.00307e-19, 2.37723e-17, 0, 1.18297e-13, 0, 0
0.341411, 0, 2.57982e-13, 0, 1.41421, -2.57982e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.07801e-16, 0, 0, 8.82984e-19, 5.25996e-17, 0, 2.5712e-13, 0, 0
0.34938, 0, 5.52888e-13, 0, 1.41421, -5.52888e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73113e-15, 0, 0, 1.92194e-18, 1.14783e-16, 0, 5.51041e-13, 0, 0
