   PIQUANT 0.0.0-main  ps__0845_0741970080_000PTFE_shot_15.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0273219, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0193207, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0113195, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00331836, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00468283, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.012684, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0206852, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0286864, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0366876, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0446888, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0526899, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0606911, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0686923, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0766935, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0846947, 0, 1.50968e-28, 0, 1.41421, -1.50968e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.18402e-31, 0, 0, 5.97181e-34, 2.16483e-34, 0, 1.50549e-28, 0, 0
0.0926959, 0, 1.61722e-27, 0, 1.41421, -1.61722e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.48191e-30, 0, 0, 6.39699e-33, 5.02089e-32, 0, 1.61268e-27, 0, 0
0.100697, 0, 1.08887e-26, 0, 1.41421, -1.08887e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.01761e-29, 0, 0, 4.307e-32, 5.18366e-31, 0, 1.08579e-26, 0, 0
0.108698, 0, 5.8666e-26, 0, 1.41421, -5.8666e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62581e-28, 0, 0, 2.32462e-31, 3.43102e-30, 0, 5.84998e-26, 0, 0
0.116699, 0, 2.75566e-25, 0, 1.41421, -2.75566e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.63668e-28, 0, 0, 1.09635e-30, 1.82942e-29, 0, 2.74783e-25, 0, 0
0.124701, 0, 1.17583e-24, 0, 1.41421, -1.17583e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25854e-27, 0, 0, 4.70462e-30, 8.53036e-29, 0, 1.17249e-24, 0, 0
0.132702, 0, 4.66412e-24, 0, 1.41421, -4.66412e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29254e-26, 0, 0, 1.87855e-29, 3.61933e-28, 0, 4.65081e-24, 0, 0
0.140703, 0, 1.74471e-23, 0, 1.41421, -1.74471e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.835e-26, 0, 0, 7.078e-29, 1.42919e-27, 0, 1.73973e-23, 0, 0
0.148704, 0, 6.21409e-23, 0, 1.41421, -6.21409e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72206e-25, 0, 0, 2.54023e-28, 5.32634e-27, 0, 6.19631e-23, 0, 0
0.156705, 0, 2.13925e-22, 0, 1.41421, -2.13925e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.92831e-25, 0, 0, 8.82723e-28, 1.91394e-26, 0, 2.13312e-22, 0, 0
0.164707, 0, 7.07535e-22, 0, 1.41421, -7.07535e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96072e-24, 0, 0, 2.94655e-27, 6.5661e-26, 0, 7.05505e-22, 0, 0
