   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_14.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0816032, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0733753, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0651474, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0569195, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0486916, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0404637, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0322358, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0240079, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.01578, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00755206, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000675842, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00890374, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0171316, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0253595, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0335874, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0418153, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0500432, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0582711, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.066499, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0747269, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0829548, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0911827, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0994106, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.107639, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.115866, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.124094, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.132322, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.14055, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.148778, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.157006, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.165234, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.173462, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.18169, 0, 1.52835e-28, 0, 1.41421, -1.52835e-28, 0, 0, 0, 0, 0, 0, 0, 0, 5.26351e-31, 0, 8.59381e-34, 7.33958e-34, 0, 1.52307e-28, 0, 0
0.189918, 0, 1.99095e-27, 0, 1.41421, -1.99095e-27, 0, 0, 0, 0, 0, 0, 0, 0, 6.85639e-30, 0, 1.11945e-32, 9.70234e-32, 0, 1.98399e-27, 0, 0
0.198145, 0, 1.6278e-26, 0, 1.41421, -1.6278e-26, 0, 0, 0, 0, 0, 0, 0, 0, 5.60561e-29, 0, 9.15235e-32, 1.2584e-30, 0, 1.62206e-26, 0, 0
0.206373, 0, 1.06117e-25, 0, 1.41421, -1.06117e-25, 0, 0, 0, 0, 0, 0, 0, 0, 3.65423e-28, 0, 5.96632e-31, 1.03645e-29, 0, 1.0574e-25, 0, 0
0.214601, 0, 6.00222e-25, 0, 1.41421, -6.00222e-25, 0, 0, 0, 0, 0, 0, 0, 0, 2.06689e-27, 0, 3.37642e-30, 6.80475e-29, 0, 5.98083e-25, 0, 0
0.222829, 0, 3.06756e-24, 0, 1.41421, -3.06756e-24, 0, 0, 0, 0, 0, 0, 0, 0, 1.05632e-26, 0, 1.72735e-29, 3.87215e-28, 0, 3.05659e-24, 0, 0
0.231057, 0, 1.48147e-23, 0, 1.41421, -1.48147e-23, 0, 0, 0, 0, 0, 0, 0, 0, 5.10138e-26, 0, 8.35942e-29, 2.06276e-27, 0, 1.47615e-23, 0, 0
0.239285, 0, 6.63995e-23, 0, 1.41421, -6.63995e-23, 0, 0, 0, 0, 0, 0, 0, 0, 2.28641e-25, 0, 3.75467e-28, 9.95415e-27, 0, 6.61605e-23, 0, 0
0.247513, 0, 2.80222e-22, 0, 1.41421, -2.80222e-22, 0, 0, 0, 0, 0, 0, 0, 0, 9.64913e-25, 0, 1.5881e-27, 4.46023e-26, 0, 2.79211e-22, 0, 0
0.255741, 0, 1.1239e-21, 0, 1.41421, -1.1239e-21, 0, 0, 0, 0, 0, 0, 0, 0, 3.86998e-24, 0, 6.38455e-27, 1.88229e-25, 0, 1.11983e-21, 0, 0
0.263969, 0, 4.31145e-21, 0, 1.41421, -4.31145e-21, 0, 0, 0, 0, 0, 0, 0, 0, 1.48458e-23, 0, 2.4554e-26, 7.55051e-25, 0, 4.29583e-21, 0, 0
0.272197, 0, 1.58945e-20, 0, 1.41421, -1.58945e-20, 0, 0, 0, 0, 0, 0, 0, 0, 5.47295e-23, 0, 9.07648e-26, 2.89744e-24, 0, 1.58367e-20, 0, 0
0.280424, 0, 5.65164e-20, 0, 1.41421, -5.65164e-20, 0, 0, 0, 0, 0, 0, 0, 0, 1.94602e-22, 0, 3.23671e-25, 1.06874e-23, 0, 5.63108e-20, 0, 0
0.288652, 0, 1.94387e-19, 0, 1.41421, -1.94387e-19, 0, 0, 0, 0, 0, 0, 0, 0, 6.69325e-22, 0, 1.11673e-24, 3.8032e-23, 0, 1.93678e-19, 0, 0
0.29688, 0, 6.48267e-19, 0, 1.41421, -6.48267e-19, 0, 0, 0, 0, 0, 0, 0, 0, 2.23214e-21, 0, 3.73671e-24, 1.30956e-22, 0, 6.459e-19, 0, 0
0.305108, 0, 2.10034e-18, 0, 1.41421, -2.10034e-18, 0, 0, 0, 0, 0, 0, 0, 0, 7.23194e-21, 0, 1.21504e-23, 4.37367e-22, 0, 2.09266e-18, 0, 0
0.313336, 0, 6.62206e-18, 0, 1.41421, -6.62206e-18, 0, 0, 0, 0, 0, 0, 0, 0, 2.28011e-20, 0, 3.84574e-23, 1.41961e-21, 0, 6.59781e-18, 0, 0
0.321564, 0, 2.03458e-17, 0, 1.41421, -2.03458e-17, 0, 0, 0, 0, 0, 0, 0, 0, 7.0054e-20, 0, 1.18653e-22, 4.48561e-21, 0, 2.02711e-17, 0, 0
0.329792, 0, 6.09879e-17, 0, 1.41421, -6.09879e-17, 0, 0, 0, 0, 0, 0, 0, 0, 2.09989e-19, 0, 3.57275e-22, 1.38165e-20, 0, 6.07637e-17, 0, 0
0.33802, 0, 1.7854e-16, 0, 1.41421, -1.7854e-16, 0, 0, 0, 0, 0, 0, 0, 0, 6.14726e-19, 0, 1.051e-21, 4.15342e-20, 0, 1.77883e-16, 0, 0
0.346248, 0, 5.10882e-16, 0, 1.41421, -5.10882e-16, 0, 0, 0, 0, 0, 0, 0, 0, 1.75897e-18, 0, 3.02314e-21, 1.21975e-19, 0, 5.08998e-16, 0, 0
0.354476, 0, 1.42991e-15, 0, 1.41421, -1.42991e-15, 0, 0, 0, 0, 0, 0, 0, 0, 4.92302e-18, 0, 8.50928e-21, 3.50227e-19, 0, 1.42462e-15, 0, 0
0.362703, 0, 3.91705e-15, 0, 1.41421, -3.91705e-15, 0, 0, 0, 0, 0, 0, 0, 0, 1.34855e-17, 0, 2.34521e-20, 9.83898e-19, 0, 3.90256e-15, 0, 0
0.370931, 0, 1.05074e-14, 0, 1.41421, -1.05074e-14, 0, 0, 0, 0, 0, 0, 0, 0, 3.6173e-17, 0, 6.3323e-20, 2.70599e-18, 0, 1.04685e-14, 0, 0
0.379159, 0, 2.76125e-14, 0, 1.41421, -2.76125e-14, 0, 0, 0, 0, 0, 0, 0, 0, 9.50536e-17, 0, 1.67585e-19, 7.28955e-18, 0, 2.751e-14, 0, 0
0.387387, 0, 7.1113e-14, 0, 1.41421, -7.1113e-14, 0, 0, 0, 0, 0, 0, 0, 0, 2.44783e-16, 0, 4.34898e-19, 1.92427e-17, 0, 7.08485e-14, 0, 0
0.395615, 0, 1.79541e-13, 0, 1.41421, -1.79541e-13, 0, 0, 0, 0, 0, 0, 0, 0, 6.17958e-16, 0, 1.10714e-18, 4.97956e-17, 0, 1.78872e-13, 0, 0
0.403843, 0, 4.44496e-13, 0, 1.41421, -4.44496e-13, 0, 0, 0, 0, 0, 0, 0, 0, 1.52974e-15, 0, 2.76596e-18, 1.26365e-16, 0, 4.42837e-13, 0, 0
0.412071, 0, 1.07935e-12, 2.8026e-43, 1.41421, -1.07935e-12, 2.8026e-43, 0, 2.8026e-43, 2.8026e-43, 2.8026e-43, 2.8026e-43, 2.8026e-43, 2.8026e-43, 3.71418e-15, 2.8026e-43, 6.78388e-18, 3.14559e-16, 2.8026e-43, 1.07531e-12, 2.8026e-43, 2.8026e-43
0.420299, 0, 2.5712e-12, 6.48661e-42, 1.41421, -2.5712e-12, 6.48661e-42, 0, 6.48661e-42, 6.48661e-42, 6.48661e-42, 6.48661e-42, 6.48661e-42, 6.48661e-42, 8.84671e-15, 6.48661e-42, 1.6341e-17, 7.68318e-16, 6.48661e-42, 2.56157e-12, 6.48661e-42, 6.48661e-42
0.428527, 0, 6.00993e-12, 1.10893e-40, 1.41421, -6.00993e-12, 1.10893e-40, 0, 1.10893e-40, 1.10893e-40, 1.10893e-40, 1.10893e-40, 1.10893e-40, 1.10893e-40, 2.06755e-14, 1.10893e-40, 3.86765e-17, 1.84187e-15, 1.10893e-40, 5.98738e-12, 1.10893e-40, 1.10893e-40
0.436755, 0, 1.37999e-11, 5.86025e-39, 1.41421, -1.37999e-11, 5.86025e-39, 0, 5.86025e-39, 5.86025e-39, 5.86025e-39, 5.86025e-39, 5.86025e-39, 5.86025e-39, 4.74683e-14, 5.86025e-39, 9.01827e-17, 4.34209e-15, 5.86025e-39, 1.3748e-11, 5.86025e-39, 5.86025e-39
0.444982, 0, 3.10613e-11, 7.16483e-38, 1.41421, -3.10613e-11, 7.16483e-38, 0, 7.16483e-38, 7.16483e-38, 7.16483e-38, 7.16483e-38, 7.16483e-38, 7.16483e-38, 1.0683e-13, 7.16483e-38, 2.06417e-16, 1.00318e-14, 7.16483e-38, 3.09442e-11, 7.16483e-38, 7.16483e-38
0.45321, 0, 6.86341e-11, 7.88392e-37, 1.41421, -6.86341e-11, 7.88392e-37, 0, 7.88392e-37, 7.88392e-37, 7.88392e-37, 7.88392e-37, 7.88392e-37, 7.88392e-37, 2.36029e-13, 7.88392e-37, 4.65219e-16, 2.27679e-14, 7.88392e-37, 6.83748e-11, 7.88392e-37, 7.88392e-37
0.461438, 0, 1.48893e-10, 7.85496e-36, 1.41421, -1.48893e-10, 7.85496e-36, 0, 7.85496e-36, 7.85496e-36, 7.85496e-36, 7.85496e-36, 7.85496e-36, 7.85496e-36, 5.12003e-13, 7.85496e-36, 1.03345e-15, 5.07758e-14, 7.85496e-36, 1.4833e-10, 7.85496e-36, 7.85496e-36
0.469666, 0, 3.17158e-10, 7.12878e-35, 1.41421, -3.17158e-10, 7.12878e-35, 0, 7.12878e-35, 7.12878e-35, 7.12878e-35, 7.12878e-35, 7.12878e-35, 7.12878e-35, 1.09062e-12, 7.12878e-35, 2.26559e-15, 1.11312e-13, 7.12878e-35, 3.15954e-10, 7.12878e-35, 7.12878e-35
0.477894, 0, 6.63415e-10, 5.92624e-34, 1.41421, -6.63415e-10, 5.92624e-34, 0, 5.92624e-34, 5.92624e-34, 5.92624e-34, 5.92624e-34, 5.92624e-34, 5.92624e-34, 2.28157e-12, 5.92624e-34, 4.90911e-15, 2.39982e-13, 5.92624e-34, 6.60889e-10, 5.92624e-34, 5.92624e-34
0.486122, 0, 1.36286e-09, 4.57598e-33, 1.41421, -1.36286e-09, 4.57598e-33, 0, 4.57598e-33, 4.57598e-33, 4.57598e-33, 4.57598e-33, 4.57598e-33, 4.57598e-33, 4.68831e-12, 4.57598e-33, 1.05326e-14, 5.09112e-13, 4.57598e-33, 1.35765e-09, 4.57598e-33, 4.57598e-33
0.49435, 0, 2.74987e-09, 3.44709e-32, 1.41421, -2.74987e-09, 3.44709e-32, 0, 3.44709e-32, 3.44709e-32, 3.44709e-32, 3.44709e-32, 3.44709e-32, 3.44709e-32, 9.46448e-12, 3.44709e-32, 2.24225e-14, 1.0636e-12, 3.44709e-32, 2.73932e-09, 3.44709e-32, 3.44709e-32
