   PIQUANT 0.0.0-main  ps__0661_0725638583_PTFE_shot_7.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.164371, 0, 1.17542e-19, 0, 1.41421, -1.17542e-19, 0, 0, 0, 0, 0, 0, 0, 0, 2.97572e-22, 0, 2.26576e-25, 1.0269e-23, 0, 1.17234e-19, 0, 0
0.172514, 0, 3.1391e-19, 0, 1.41421, -3.1391e-19, 0, 0, 0, 0, 0, 0, 0, 0, 7.94699e-22, 0, 6.09548e-25, 2.81194e-23, 0, 3.13087e-19, 0, 0
0.180658, 0, 8.21784e-19, 0, 1.41421, -8.21784e-19, 0, 0, 0, 0, 0, 0, 0, 0, 2.08043e-21, 0, 1.60781e-24, 7.53818e-23, 0, 8.19626e-19, 0, 0
0.188801, 0, 2.11112e-18, 0, 1.41421, -2.11112e-18, 0, 0, 0, 0, 0, 0, 0, 0, 5.34451e-21, 0, 4.16264e-24, 1.98094e-22, 0, 2.10557e-18, 0, 0
0.196944, 0, 5.32672e-18, 0, 1.41421, -5.32672e-18, 0, 0, 0, 0, 0, 0, 0, 0, 1.34851e-20, 0, 1.05877e-23, 5.10846e-22, 0, 5.31272e-18, 0, 0
0.205088, 0, 1.32113e-17, 0, 1.41421, -1.32113e-17, 0, 0, 0, 0, 0, 0, 0, 0, 3.34457e-20, 0, 2.64785e-23, 1.29401e-21, 0, 1.31766e-17, 0, 0
0.213231, 0, 3.22309e-17, 0, 1.41421, -3.22309e-17, 0, 0, 0, 0, 0, 0, 0, 0, 8.15952e-20, 0, 6.51556e-23, 3.22236e-21, 0, 3.2146e-17, 0, 0
0.221374, 0, 7.73929e-17, 0, 1.41421, -7.73929e-17, 0, 0, 0, 0, 0, 0, 0, 0, 1.95926e-19, 0, 1.57852e-22, 7.89432e-21, 0, 7.7189e-17, 0, 0
0.229517, 0, 1.83009e-16, 0, 1.41421, -1.83009e-16, 0, 0, 0, 0, 0, 0, 0, 0, 4.63302e-19, 0, 3.7674e-22, 1.9039e-20, 0, 1.82527e-16, 0, 0
0.237661, 0, 4.2638e-16, 0, 1.41421, -4.2638e-16, 0, 0, 0, 0, 0, 0, 0, 0, 1.07941e-18, 0, 8.86225e-22, 4.52282e-20, 0, 4.25255e-16, 0, 0
0.245804, 0, 9.79177e-16, 0, 1.41421, -9.79177e-16, 0, 0, 0, 0, 0, 0, 0, 0, 2.47884e-18, 0, 2.05568e-21, 1.05885e-19, 0, 9.7659e-16, 0, 0
0.253947, 0, 2.21733e-15, 0, 1.41421, -2.21733e-15, 0, 0, 0, 0, 0, 0, 0, 0, 5.61327e-18, 0, 4.70387e-21, 2.4441e-19, 0, 2.21147e-15, 0, 0
0.262091, 0, 4.95286e-15, 0, 1.41421, -4.95286e-15, 0, 0, 0, 0, 0, 0, 0, 0, 1.25383e-17, 0, 1.06219e-20, 5.56472e-19, 0, 4.93976e-15, 0, 0
0.270234, 0, 1.09161e-14, 0, 1.41421, -1.09161e-14, 0, 0, 0, 0, 0, 0, 0, 0, 2.76343e-17, 0, 2.36778e-20, 1.25015e-18, 0, 1.08872e-14, 0, 0
0.278377, 0, 2.37455e-14, 0, 1.41421, -2.37455e-14, 0, 0, 0, 0, 0, 0, 0, 0, 6.01117e-17, 0, 5.21193e-20, 2.77216e-18, 0, 2.36826e-14, 0, 0
0.28652, 0, 5.09921e-14, 0, 1.41421, -5.09921e-14, 0, 0, 0, 0, 0, 0, 0, 0, 1.29085e-16, 0, 1.13316e-19, 6.06936e-18, 0, 5.08568e-14, 0, 0
0.294664, 0, 1.08122e-13, 0, 1.41421, -1.08122e-13, 0, 0, 0, 0, 0, 0, 0, 0, 2.73706e-16, 0, 2.43398e-19, 1.31234e-17, 0, 1.07835e-13, 0, 0
0.302807, 0, 2.26412e-13, 0, 1.41421, -2.26412e-13, 0, 0, 0, 0, 0, 0, 0, 0, 5.73144e-16, 0, 5.16651e-19, 2.80304e-17, 0, 2.25811e-13, 0, 0
0.31095, 0, 4.68303e-13, 0, 1.41421, -4.68303e-13, 0, 0, 0, 0, 0, 0, 0, 0, 1.18546e-15, 0, 1.08399e-18, 5.91553e-17, 0, 4.67057e-13, 0, 0
0.319094, 0, 9.56863e-13, 0, 1.41421, -9.56863e-13, 0, 0, 0, 0, 0, 0, 0, 0, 2.42216e-15, 0, 2.24852e-18, 1.23373e-16, 0, 9.54315e-13, 0, 0
0.327237, 0, 1.93163e-12, 0, 1.41421, -1.93163e-12, 0, 0, 0, 0, 0, 0, 0, 0, 4.88961e-15, 0, 4.61217e-18, 2.54324e-16, 0, 1.92648e-12, 0, 0
0.33538, 0, 3.85294e-12, 0, 1.41421, -3.85294e-12, 0, 0, 0, 0, 0, 0, 0, 0, 9.75307e-15, 0, 9.35732e-18, 5.18295e-16, 0, 3.84266e-12, 0, 0
0.343523, 0, 7.59446e-12, 0, 1.41421, -7.59446e-12, 0, 0, 0, 0, 0, 0, 0, 0, 1.92241e-14, 0, 1.87824e-17, 1.04439e-15, 0, 7.57417e-12, 0, 0
0.351667, 0, 1.47934e-11, 0, 1.41421, -1.47934e-11, 0, 0, 0, 0, 0, 0, 0, 0, 3.74477e-14, 0, 3.73101e-17, 2.0813e-15, 0, 1.47539e-11, 0, 0
0.35981, 0, 2.848e-11, 0, 1.41421, -2.848e-11, 0, 0, 0, 0, 0, 0, 0, 0, 7.2096e-14, 0, 7.33711e-17, 4.10272e-15, 0, 2.84038e-11, 0, 0
0.367953, 0, 5.41927e-11, 6.85235e-43, 1.41421, -5.41927e-11, 6.85235e-43, 0, 6.85235e-43, 6.85235e-43, 6.85235e-43, 6.85235e-43, 6.85235e-43, 6.85235e-43, 1.37194e-13, 6.85235e-43, 1.42896e-16, 8.0014e-15, 6.85235e-43, 5.40474e-11, 6.85235e-43, 6.85235e-43
0.376097, 0, 1.01928e-10, 1.34118e-41, 1.41421, -1.01928e-10, 1.34118e-41, 0, 1.34118e-41, 1.34118e-41, 1.34118e-41, 1.34118e-41, 1.34118e-41, 1.34118e-41, 2.58064e-13, 1.34118e-41, 2.75742e-16, 1.54425e-14, 1.34118e-41, 1.01654e-10, 1.34118e-41, 1.34118e-41
0.38424, 0, 1.89595e-10, 1.02077e-39, 1.41421, -1.89595e-10, 1.02077e-39, 0, 1.02077e-39, 1.02077e-39, 1.02077e-39, 1.02077e-39, 1.02077e-39, 1.02077e-39, 4.80102e-13, 1.02077e-39, 5.28622e-16, 2.95438e-14, 1.02077e-39, 1.89085e-10, 1.02077e-39, 1.02077e-39
0.392383, 0, 3.48427e-10, 1.2791e-38, 1.41421, -3.48427e-10, 1.2791e-38, 0, 1.2791e-38, 1.2791e-38, 1.2791e-38, 1.2791e-38, 1.2791e-38, 1.2791e-38, 8.82479e-13, 1.2791e-38, 1.00312e-15, 5.58843e-14, 1.2791e-38, 3.47487e-10, 1.2791e-38, 1.2791e-38
0.400526, 0, 6.33025e-10, 1.4374e-37, 1.41421, -6.33025e-10, 1.4374e-37, 0, 1.4374e-37, 1.4374e-37, 1.4374e-37, 1.4374e-37, 1.4374e-37, 1.4374e-37, 1.60375e-12, 1.4374e-37, 1.88958e-15, 1.04717e-13, 1.4374e-37, 6.31315e-10, 1.4374e-37, 1.4374e-37
0.40867, 0, 1.13704e-09, 1.45731e-36, 1.41421, -1.13704e-09, 1.45731e-36, 0, 1.45731e-36, 1.45731e-36, 1.45731e-36, 1.45731e-36, 1.45731e-36, 1.45731e-36, 2.88176e-12, 1.45731e-36, 3.53613e-15, 1.94468e-13, 1.45731e-36, 1.13396e-09, 1.45731e-36, 1.45731e-36
0.416813, 0, 2.01925e-09, 1.34103e-35, 1.41421, -2.01925e-09, 1.34103e-35, 0, 1.34103e-35, 1.34103e-35, 1.34103e-35, 1.34103e-35, 1.34103e-35, 1.34103e-35, 5.12037e-12, 1.34103e-35, 6.57999e-15, 3.58119e-13, 1.34103e-35, 2.01376e-09, 1.34103e-35, 1.34103e-35
0.424956, 0, 3.54559e-09, 1.12634e-34, 1.41421, -3.54559e-09, 1.12634e-34, 0, 1.12634e-34, 1.12634e-34, 1.12634e-34, 1.12634e-34, 1.12634e-34, 1.12634e-34, 8.99708e-12, 1.12634e-34, 1.21862e-14, 6.54404e-13, 1.12634e-34, 3.53592e-09, 1.12634e-34, 1.12634e-34
0.4331, 0, 6.15585e-09, 8.68034e-34, 1.41421, -6.15585e-09, 8.68034e-34, 0, 8.68034e-34, 8.68034e-34, 8.68034e-34, 8.68034e-34, 8.68034e-34, 8.68034e-34, 1.5635e-11, 8.68034e-34, 2.24843e-14, 1.18755e-12, 8.68034e-34, 6.13901e-09, 8.68034e-34, 8.68034e-34
0.441243, 0, 1.05684e-08, 6.34258e-33, 1.41421, -1.05684e-08, 6.34258e-33, 0, 6.34258e-33, 6.34258e-33, 6.34258e-33, 6.34258e-33, 6.34258e-33, 6.34258e-33, 2.68741e-11, 6.34258e-33, 4.13694e-14, 2.14215e-12, 6.34258e-33, 1.05394e-08, 6.34258e-33, 6.34258e-33
0.449386, 0, 1.79424e-08, 4.51136e-32, 1.41421, -1.79424e-08, 4.51136e-32, 0, 4.51136e-32, 4.51136e-32, 4.51136e-32, 4.51136e-32, 4.51136e-32, 4.51136e-32, 4.56945e-11, 4.51136e-32, 7.59738e-14, 3.84514e-12, 4.51136e-32, 1.78927e-08, 4.51136e-32, 4.51136e-32
0.457529, 0, 3.01243e-08, 3.02479e-31, 1.41421, -3.01243e-08, 3.02479e-31, 0, 3.02479e-31, 3.02479e-31, 3.02479e-31, 3.02479e-31, 3.02479e-31, 3.02479e-31, 7.68672e-11, 3.02479e-31, 1.39364e-13, 6.87629e-12, 3.02479e-31, 3.00404e-08, 3.02479e-31, 3.02479e-31
0.465673, 0, 5.00211e-08, 1.89482e-30, 1.41421, -5.00211e-08, 1.89482e-30, 0, 1.89482e-30, 1.89482e-30, 1.89482e-30, 1.89482e-30, 1.89482e-30, 1.89482e-30, 1.27948e-10, 1.89482e-30, 2.55497e-13, 1.2267e-11, 1.89482e-30, 4.98806e-08, 1.89482e-30, 1.89482e-30
0.473816, 0, 8.21514e-08, 1.10842e-29, 1.41421, -8.21514e-08, 1.10842e-29, 0, 1.10842e-29, 1.10842e-29, 1.10842e-29, 1.10842e-29, 1.10842e-29, 1.10842e-29, 2.10772e-10, 1.10842e-29, 4.68257e-13, 2.18595e-11, 1.10842e-29, 8.19183e-08, 1.10842e-29, 1.10842e-29
0.481959, 0, 1.33455e-07, 6.06911e-29, 1.41421, -1.33455e-07, 6.06911e-29, 0, 6.06911e-29, 6.06911e-29, 6.06911e-29, 6.06911e-29, 6.06911e-29, 6.06911e-29, 3.43688e-10, 6.06911e-29, 8.57897e-13, 3.8959e-11, 6.06911e-29, 1.33072e-07, 6.06911e-29, 6.06911e-29
0.490103, 0, 2.14463e-07, 3.1204e-28, 1.41421, -2.14463e-07, 3.1204e-28, 0, 3.1204e-28, 3.1204e-28, 3.1204e-28, 3.1204e-28, 3.1204e-28, 3.1204e-28, 5.54851e-10, 3.1204e-28, 1.57071e-12, 6.95213e-11, 3.1204e-28, 2.13837e-07, 3.1204e-28, 3.1204e-28
0.498246, 0, 3.40957e-07, 1.51175e-27, 1.41421, -3.40957e-07, 1.51175e-27, 0, 1.51175e-27, 1.51175e-27, 1.51175e-27, 1.51175e-27, 1.51175e-27, 1.51175e-27, 8.87048e-10, 1.51175e-27, 2.8721e-12, 1.24316e-10, 1.51175e-27, 3.39943e-07, 1.51175e-27, 1.51175e-27
0.506389, 0, 5.3632e-07, 6.92457e-27, 1.41421, -5.3632e-07, 6.92457e-27, 0, 6.92457e-27, 6.92457e-27, 6.92457e-27, 6.92457e-27, 6.92457e-27, 6.92457e-27, 1.4047e-09, 6.92457e-27, 5.24056e-12, 2.22857e-10, 6.92457e-27, 5.34687e-07, 6.92457e-27, 6.92457e-27
0.514532, 0, 8.34775e-07, 3.00862e-26, 1.41421, -8.34775e-07, 3.00862e-26, 0, 3.00862e-26, 3.00862e-26, 3.00862e-26, 3.00862e-26, 3.00862e-26, 3.00862e-26, 2.20393e-09, 3.00862e-26, 9.5323e-12, 4.00505e-10, 3.00862e-26, 8.32161e-07, 3.00862e-26, 3.00862e-26
0.522676, 0, 1.28584e-06, 1.24375e-25, 1.41421, -1.28584e-06, 1.24375e-25, 0, 1.24375e-25, 1.24375e-25, 1.24375e-25, 1.24375e-25, 1.24375e-25, 1.24375e-25, 3.42693e-09, 1.24375e-25, 1.72658e-11, 7.21199e-10, 1.24375e-25, 1.28167e-06, 1.24375e-25, 1.24375e-25
0.530819, 0, 1.96031e-06, 4.90654e-25, 1.41421, -1.96031e-06, 4.90654e-25, 0, 4.90654e-25, 4.90654e-25, 4.90654e-25, 8.21758e-13, 4.90654e-25, 4.90654e-25, 5.28223e-09, 4.90654e-25, 3.11078e-11, 1.30004e-09, 4.90654e-25, 1.95369e-06, 4.90654e-25, 4.90654e-25
0.538962, 0, 2.95829e-06, 1.85374e-24, 1.41421, -2.95829e-06, 1.85374e-24, 0, 1.85374e-24, 1.85374e-24, 1.85374e-24, 3.27875e-12, 1.85374e-24, 1.85374e-24, 8.07328e-09, 1.85374e-24, 5.56917e-11, 2.34287e-09, 1.85374e-24, 2.94781e-06, 1.85374e-24, 1.85374e-24
0.547106, 0, 4.42099e-06, 6.77079e-24, 1.41421, -4.42099e-06, 1.89709e-10, 0, 6.56333e-14, 7.54426e-14, 5.53188e-13, 4.27194e-11, 2.47559e-11, 8.93974e-11, 1.22382e-08, 3.41099e-12, 9.89772e-11, 4.21456e-09, 7.72127e-16, 4.40364e-06, 6.77079e-24, 4.49279e-10
0.555249, 0, 6.55573e-06, 1.26839e-08, 1.41421, -6.55573e-06, 1.34386e-08, 1.26839e-08, 1.26842e-08, 1.26842e-08, 1.26861e-08, 1.28426e-08, 1.27824e-08, 1.30395e-08, 3.10875e-08, 1.26975e-08, 1.28584e-08, 2.02391e-08, 1.26839e-08, 6.52642e-06, 1.26839e-08, 1.44712e-08
0.563392, 0, 9.64385e-06, 5.03131e-08, 1.41421, -9.64385e-06, 5.26901e-08, 5.03131e-08, 5.0314e-08, 5.03141e-08, 5.03201e-08, 5.08012e-08, 5.06233e-08, 5.14333e-08, 7.77729e-08, 5.03559e-08, 5.06181e-08, 6.37869e-08, 5.03132e-08, 9.59264e-06, 5.03131e-08, 5.59424e-08
0.571535, 0, 1.41017e-05, 1.58114e-07, 1.41421, -1.41017e-05, 1.64986e-07, 1.58114e-07, 1.58116e-07, 1.58117e-07, 1.58134e-07, 1.59505e-07, 1.59011e-07, 1.61352e-07, 1.98773e-07, 1.58237e-07, 1.58642e-07, 1.8198e-07, 1.58114e-07, 1.40078e-05, 1.58114e-07, 1.74389e-07
0.579679, 0, 2.05609e-05, 4.5651e-07, 1.41421, -2.05609e-05, 4.75407e-07, 4.5651e-07, 4.56516e-07, 4.56517e-07, 4.56565e-07, 4.60291e-07, 4.58976e-07, 4.65415e-07, 5.16261e-07, 4.56849e-07, 4.57415e-07, 4.98438e-07, 4.5651e-07, 2.03791e-05, 4.5651e-07, 5.01264e-07
0.587822, 0, 3.00464e-05, 1.25406e-06, 1.41421, -3.00464e-05, 1.30402e-06, 1.25406e-06, 1.25408e-06, 1.25408e-06, 1.25421e-06, 1.26402e-06, 1.26058e-06, 1.2776e-06, 1.34122e-06, 1.25496e-06, 1.2556e-06, 1.32709e-06, 1.25406e-06, 2.96753e-05, 1.25406e-06, 1.37237e-06
0.595965, 0, 4.43504e-05, 3.31243e-06, 1.41421, -4.43504e-05, 3.43985e-06, 3.31243e-06, 3.31247e-06, 3.31248e-06, 3.3128e-06, 3.33829e-06, 3.32906e-06, 3.37247e-06, 3.43862e-06, 3.31472e-06, 3.31501e-06, 3.43827e-06, 3.31243e-06, 4.35613e-05, 3.31243e-06, 3.61419e-06
0.604109, 0, 6.68293e-05, 8.44198e-06, 1.41421, -6.68293e-05, 8.75593e-06, 8.44198e-06, 8.44208e-06, 8.4421e-06, 8.44289e-06, 8.51179e-06, 8.48295e-06, 8.58992e-06, 8.62334e-06, 8.44762e-06, 8.44627e-06, 8.65637e-06, 8.44198e-06, 6.51062e-05, 8.44198e-06, 9.18551e-06
0.612252, 0, 0.000104053, 2.07857e-05, 1.41421, -0.000104053, 2.15335e-05, 2.07857e-05, 2.0786e-05, 2.0786e-05, 2.07879e-05, 2.09619e-05, 2.08833e-05, 2.11381e-05, 2.10445e-05, 2.07992e-05, 2.07928e-05, 2.11468e-05, 2.07857e-05, 0.000100265, 2.07857e-05, 2.25566e-05
0.620395, 0, 0.000169159, 4.94689e-05, 1.41421, -0.000169159, 5.11909e-05, 4.94689e-05, 4.94695e-05, 4.94696e-05, 4.9474e-05, 4.98962e-05, 4.96936e-05, 5.02804e-05, 4.98355e-05, 4.94999e-05, 4.94805e-05, 5.00698e-05, 4.94689e-05, 0.000160879, 4.94689e-05, 5.35471e-05
0.628538, 0.978757, 0.000288393, 0.000113834, 1.72591, 0.978468, 0.000117669, 0.000113834, 0.000113836, 0.000113836, 0.000113846, 0.00011484, 0.000114335, 0.000115642, 0.00011435, 0.000113903, 0.000113853, 0.000114823, 0.000113834, 0.000270557, 0.000113834, 0.000122917
0.636682, 0.0212435, 0.00051334, 0.000253319, 1.4217, 0.0207301, 0.00026158, 0.000253319, 0.000253322, 0.000253322, 0.000253343, 0.000255626, 0.000254397, 0.000257212, 0.000254039, 0.000253467, 0.000253349, 0.000254926, 0.000253319, 0.000475699, 0.000253319, 0.000272883
0.644825, 0, 0.000942816, 0.000545236, 1.41421, -0.000942816, 0.000562451, 0.000545236, 0.000545241, 0.000545242, 0.000545286, 0.000550408, 0.000547482, 0.000553348, 0.000546236, 0.000545545, 0.000545283, 0.000547823, 0.000545236, 0.000865292, 0.000545236, 0.000586006
0.652968, 0, 0.0017603, 0.00113527, 1.41421, -0.0017603, 0.00116998, 0.00113527, 0.00113528, 0.00113528, 0.00113537, 0.00114662, 0.00113979, 0.00115162, 0.00113665, 0.00113589, 0.00113534, 0.00113939, 0.00113527, 0.00160481, 0.00113527, 0.00121747
0.661111, 0, 0.00329464, 0.00228707, 1.41421, -0.00329464, 0.0023548, 0.00228707, 0.00228709, 0.0022871, 0.00228727, 0.00231149, 0.00229591, 0.00231899, 0.00228897, 0.00228829, 0.00228719, 0.00229359, 0.00228707, 0.00299132, 0.00228707, 0.00244748
0.669255, 0.966691, 0.00611358, 0.00445867, 1.72241, 0.960577, 0.0045866, 0.00445867, 0.00445872, 0.00445872, 0.00445904, 0.00451014, 0.00447537, 0.00451896, 0.00446126, 0.00446097, 0.00445885, 0.00446891, 0.00445867, 0.00553845, 0.00445867, 0.00476164
0.677398, 0.0333093, 0.0111595, 0.00841329, 1.42594, 0.0221498, 0.00864722, 0.00841329, 0.00841337, 0.00841338, 0.00841397, 0.00851956, 0.00844381, 0.00852353, 0.00841682, 0.00841749, 0.00841357, 0.00842929, 0.00841329, 0.0100997, 0.00841329, 0.00896731
0.685541, 0, 0.019934, 0.0153691, 1.41421, -0.019934, 0.0157834, 0.0153691, 0.0153693, 0.0153693, 0.0153703, 0.015584, 0.0154232, 0.0155643, 0.0153739, 0.0153766, 0.0153696, 0.015394, 0.0153691, 0.0180354, 0.0153691, 0.0163502
0.693685, 0.959465, 0.0347305, 0.0271867, 1.72031, 0.924735, 0.0278973, 0.0271867, 0.027187, 0.027187, 0.0271888, 0.027612, 0.0272795, 0.0275216, 0.0271932, 0.0271995, 0.0271874, 0.0272253, 0.0271867, 0.0314232, 0.0271867, 0.0288696
0.701828, 0.040535, 0.0589018, 0.0465804, 1.42847, -0.0183668, 0.0477614, 0.0465804, 0.0465809, 0.0465809, 0.0465839, 0.0474032, 0.0467346, 0.047137, 0.0465892, 0.0466017, 0.0465814, 0.0466398, 0.0465804, 0.0532958, 0.0465804, 0.0493773
0.709971, 0, 0.0971287, 0.0773231, 1.41421, -0.0971287, 0.0792255, 0.0773231, 0.0773237, 0.0773238, 0.0773286, 0.0788779, 0.0775713, 0.0782196, 0.0773347, 0.0773573, 0.0773245, 0.0774141, 0.0773231, 0.0878756, 0.0773231, 0.0818286
0.718114, 0.952231, 0.155638, 0.124397, 1.71821, 0.796594, 0.127368, 0.124397, 0.124398, 0.124398, 0.124405, 0.127264, 0.124785, 0.125797, 0.124412, 0.12445, 0.124399, 0.124535, 0.124397, 0.140753, 0.124397, 0.131434
0.726258, 1.94741, 0.242295, 0.194025, 1.98681, 1.70512, 0.198527, 0.194025, 0.194026, 0.194026, 0.194038, 0.199177, 0.194612, 0.196146, 0.194045, 0.194106, 0.194028, 0.194233, 0.194025, 0.218939, 0.194025, 0.204687
0.734401, 1.04776, 0.36649, 0.293508, 1.74578, 0.68127, 0.300127, 0.293508, 0.29351, 0.293511, 0.293527, 0.302525, 0.294372, 0.296627, 0.293535, 0.293627, 0.293513, 0.293818, 0.293508, 0.33071, 0.293508, 0.309184
0.742544, 1.94259, 0.538744, 0.430811, 1.9856, 1.40385, 0.440259, 0.430811, 0.430814, 0.430814, 0.430838, 0.446162, 0.432044, 0.435263, 0.430845, 0.430981, 0.430818, 0.431264, 0.430811, 0.48518, 0.430811, 0.453188
0.750688, 1.05259, 0.769992, 0.613855, 1.74716, 0.282593, 0.626958, 0.613855, 0.613859, 0.61386, 0.613893, 0.639263, 0.615564, 0.620029, 0.613899, 0.61409, 0.613865, 0.614506, 0.613855, 0.691573, 0.613855, 0.644887
0.758831, 1.93778, 1.07058, 0.849565, 1.98438, 0.867201, 0.867229, 0.849565, 0.849571, 0.849572, 0.849616, 0.89042, 0.85187, 0.857888, 0.84962, 0.849882, 0.84958, 0.850481, 0.849565, 0.958226, 0.849565, 0.891399
