   PIQUANT 0.0.0-main  ps__0097_0675553164_000PTFE_shot_16.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0786232, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0703927, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0621623, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0539318, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0457014, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0374709, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0292405, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.02101, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0127795, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00454909, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00368137, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0119118, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0201423, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0283727, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0366032, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0448336, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0530641, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0612945, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.069525, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0777554, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0859859, 0, 1.50631e-28, 0, 1.41421, -1.50631e-28, 0, 0, 0, 0, 0, 0, 0, 0, 4.42118e-31, 0, 0, 2.73673e-34, 4.77004e-34, 0, 1.50188e-28, 0, 0
0.0942164, 0, 1.65773e-27, 0, 1.41421, -1.65773e-27, 0, 0, 0, 0, 0, 0, 0, 0, 4.8654e-30, 0, 0, 3.01171e-33, 8.08299e-32, 0, 1.65278e-27, 0, 0
0.102447, 0, 1.14761e-26, 0, 1.41421, -1.14761e-26, 0, 0, 0, 0, 0, 0, 0, 0, 3.3681e-29, 0, 0, 2.08487e-32, 8.76426e-31, 0, 1.14415e-26, 0, 0
0.110677, 0, 6.35925e-26, 0, 1.41421, -6.35925e-26, 0, 0, 0, 0, 0, 0, 0, 0, 1.86634e-28, 0, 0, 1.15593e-31, 6.05751e-30, 0, 6.33997e-26, 0, 0
0.118908, 0, 3.07215e-25, 0, 1.41421, -3.07215e-25, 0, 0, 0, 0, 0, 0, 0, 0, 9.01614e-28, 0, 0, 5.59524e-31, 3.35885e-29, 0, 3.0628e-25, 0, 0
0.127138, 0, 1.34796e-24, 0, 1.41421, -1.34796e-24, 0, 0, 0, 0, 0, 0, 0, 0, 3.95594e-27, 0, 0, 2.46264e-30, 1.62445e-28, 0, 1.34384e-24, 0, 0
0.135369, 0, 5.49646e-24, 0, 1.41421, -5.49646e-24, 0, 0, 0, 0, 0, 0, 0, 0, 1.61307e-26, 0, 0, 1.00808e-29, 7.13564e-28, 0, 5.47961e-24, 0, 0
0.143599, 0, 2.11284e-23, 0, 1.41421, -2.11284e-23, 0, 0, 0, 0, 0, 0, 0, 0, 6.20059e-26, 0, 0, 3.89219e-29, 2.91314e-27, 0, 2.10635e-23, 0, 0
0.15183, 0, 7.73007e-23, 0, 1.41421, -7.73007e-23, 0, 0, 0, 0, 0, 0, 0, 0, 2.26854e-25, 0, 0, 1.43085e-28, 1.1212e-26, 0, 7.70625e-23, 0, 0
0.16006, 0, 2.71007e-22, 0, 1.41421, -2.71007e-22, 0, 0, 0, 0, 0, 0, 0, 0, 7.95318e-25, 0, 0, 5.04214e-28, 4.10728e-26, 0, 2.7017e-22, 0, 0
0.16829, 0, 9.15044e-22, 0, 1.41421, -9.15044e-22, 0, 0, 0, 0, 0, 0, 0, 0, 2.68534e-24, 0, 0, 1.71169e-27, 1.44184e-25, 0, 9.12212e-22, 0, 0
0.176521, 0, 2.98708e-21, 0, 1.41421, -2.98708e-21, 0, 0, 0, 0, 0, 0, 0, 0, 8.766e-24, 0, 0, 5.61951e-27, 4.87486e-25, 0, 2.97782e-21, 0, 0
0.184751, 0, 9.45632e-21, 0, 1.41421, -9.45632e-21, 0, 0, 0, 0, 0, 0, 0, 0, 2.77507e-23, 0, 0, 1.78963e-26, 1.59357e-24, 0, 9.42696e-21, 0, 0
0.192982, 0, 2.91033e-20, 0, 1.41421, -2.91033e-20, 0, 0, 0, 0, 0, 0, 0, 0, 8.54068e-23, 0, 0, 5.54236e-26, 5.05217e-24, 0, 2.90128e-20, 0, 0
0.201212, 0, 8.72542e-20, 0, 1.41421, -8.72542e-20, 0, 0, 0, 0, 0, 0, 0, 0, 2.56056e-22, 0, 0, 1.67253e-25, 1.55724e-23, 0, 8.69824e-20, 0, 0
0.209443, 0, 2.55264e-19, 0, 1.41421, -2.55264e-19, 0, 0, 0, 0, 0, 0, 0, 0, 7.49092e-22, 0, 0, 4.92654e-25, 4.67612e-23, 0, 2.54468e-19, 0, 0
0.217673, 0, 7.29748e-19, 0, 1.41421, -7.29748e-19, 0, 0, 0, 0, 0, 0, 0, 0, 2.14149e-21, 0, 0, 1.41848e-24, 1.3703e-22, 0, 7.27468e-19, 0, 0
0.225904, 0, 2.0411e-18, 0, 1.41421, -2.0411e-18, 0, 0, 0, 0, 0, 0, 0, 0, 5.98971e-21, 0, 0, 3.99715e-24, 3.92432e-22, 0, 2.03471e-18, 0, 0
0.234134, 0, 5.59135e-18, 0, 1.41421, -5.59135e-18, 0, 0, 0, 0, 0, 0, 0, 0, 1.6408e-20, 0, 0, 1.10353e-23, 1.09969e-21, 0, 5.57383e-18, 0, 0
0.242365, 0, 1.50148e-17, 0, 1.41421, -1.50148e-17, 0, 0, 0, 0, 0, 0, 0, 0, 4.40613e-20, 0, 0, 2.98758e-23, 3.01844e-21, 0, 1.49677e-17, 0, 0
0.250595, 0, 3.95585e-17, 0, 1.41421, -3.95585e-17, 0, 0, 0, 0, 0, 0, 0, 0, 1.16085e-19, 0, 0, 7.93894e-23, 8.12391e-21, 0, 3.94342e-17, 0, 0
0.258825, 0, 1.02315e-16, 0, 1.41421, -1.02315e-16, 0, 0, 0, 0, 0, 0, 0, 0, 3.00244e-19, 0, 0, 2.07182e-22, 2.14531e-20, 0, 1.01993e-16, 0, 0
0.267056, 0, 2.59946e-16, 0, 1.41421, -2.59946e-16, 0, 0, 0, 0, 0, 0, 0, 0, 7.62806e-19, 0, 0, 5.31325e-22, 5.56242e-20, 0, 2.59127e-16, 0, 0
0.275286, 0, 6.49076e-16, 0, 1.41421, -6.49076e-16, 0, 0, 0, 0, 0, 0, 0, 0, 1.90469e-18, 0, 0, 1.33976e-21, 1.41695e-19, 0, 6.47028e-16, 0, 0
0.283517, 0, 1.5936e-15, 0, 1.41421, -1.5936e-15, 0, 0, 0, 0, 0, 0, 0, 0, 4.67632e-18, 0, 0, 3.32328e-21, 3.5481e-19, 0, 1.58856e-15, 0, 0
0.291747, 0, 3.84867e-15, 0, 1.41421, -3.84867e-15, 0, 0, 0, 0, 0, 0, 0, 0, 1.12936e-17, 0, 0, 8.11267e-21, 8.73772e-19, 0, 3.83649e-15, 0, 0
0.299978, 0, 9.14631e-15, 0, 1.41421, -9.14631e-15, 0, 0, 0, 0, 0, 0, 0, 0, 2.68388e-17, 0, 0, 1.94979e-20, 2.11711e-18, 0, 9.11733e-15, 0, 0
0.308208, 0, 2.13955e-14, 0, 1.41421, -2.13955e-14, 0, 0, 0, 0, 0, 0, 0, 0, 6.2782e-17, 0, 0, 4.61516e-20, 5.04893e-18, 0, 2.13276e-14, 0, 0
0.316439, 0, 4.92793e-14, 0, 1.41421, -4.92793e-14, 0, 0, 0, 0, 0, 0, 0, 0, 1.44601e-16, 0, 0, 1.07621e-19, 1.18553e-17, 0, 4.91227e-14, 0, 0
0.324669, 0, 1.11784e-13, 0, 1.41421, -1.11784e-13, 0, 0, 0, 0, 0, 0, 0, 0, 3.28003e-16, 0, 0, 2.47313e-19, 2.74167e-17, 0, 1.11428e-13, 0, 0
0.3329, 0, 2.49784e-13, 0, 1.41421, -2.49784e-13, 0, 0, 0, 0, 0, 0, 0, 0, 7.32917e-16, 0, 0, 5.60236e-19, 6.24645e-17, 0, 2.48988e-13, 0, 0
0.34113, 0, 5.49927e-13, 0, 1.41421, -5.49927e-13, 0, 0, 0, 0, 0, 0, 0, 0, 1.61357e-15, 0, 0, 1.25138e-18, 1.40243e-16, 0, 5.48172e-13, 0, 0
0.34936, 0, 1.1931e-12, 0, 1.41421, -1.1931e-12, 0, 0, 0, 0, 0, 0, 0, 0, 3.50068e-15, 0, 0, 2.75689e-18, 3.10357e-16, 0, 1.18929e-12, 0, 0
0.357591, 0, 2.55124e-12, 0, 1.41421, -2.55124e-12, 0, 0, 0, 0, 0, 0, 0, 0, 7.48546e-15, 0, 0, 5.99218e-18, 6.77128e-16, 0, 2.54307e-12, 0, 0
0.365821, 0, 5.37761e-12, 0, 1.41421, -5.37761e-12, 0, 0, 0, 0, 0, 0, 0, 0, 1.57779e-14, 0, 0, 1.28536e-17, 1.45683e-15, 0, 5.36036e-12, 0, 0
0.374052, 0, 1.11749e-11, 0, 1.41421, -1.11749e-11, 0, 0, 0, 0, 0, 0, 0, 0, 3.27871e-14, 0, 0, 2.72202e-17, 3.0915e-15, 0, 1.1139e-11, 0, 0
0.382282, 0, 2.28964e-11, 3.62936e-43, 1.41421, -2.28964e-11, 3.62936e-43, 0, 3.62936e-43, 3.62936e-43, 3.62936e-43, 3.62936e-43, 3.62936e-43, 3.62936e-43, 6.71783e-14, 3.62936e-43, 3.62936e-43, 5.69324e-17, 6.47239e-15, 3.62936e-43, 2.28227e-11, 3.62936e-43, 3.62936e-43
0.390513, 0, 4.62599e-11, 7.61325e-42, 1.41421, -4.62599e-11, 7.61325e-42, 0, 7.61325e-42, 7.61325e-42, 7.61325e-42, 7.61325e-42, 7.61325e-42, 7.61325e-42, 1.35731e-13, 7.61325e-42, 7.61325e-42, 1.17662e-16, 1.33719e-14, 7.61325e-42, 4.61106e-11, 7.61325e-42, 7.61325e-42
0.398743, 0, 9.21718e-11, 1.29921e-40, 1.41421, -9.21718e-11, 1.29921e-40, 0, 1.29921e-40, 1.29921e-40, 1.29921e-40, 1.29921e-40, 1.29921e-40, 1.29921e-40, 2.70457e-13, 1.29921e-40, 1.29921e-40, 2.40414e-16, 2.72691e-14, 1.29921e-40, 9.18738e-11, 1.29921e-40, 1.29921e-40
