   PIQUANT 0.0.0-main  ps__0845_0741970080_000PTFE_shot_9.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
1.87982, 27.744, 12.5731, 5.25649, 5.4538, 15.1709, 5.30488, 0.0509497, 5.25656, 5.25654, 5.25665, 5.25665, 5.28213, 5.3068, 12.1331, 5.26377, 5.25649, 5.25649, 5.25649, 5.25649, 5.25649, 5.43672, 5.25649, 5.38418
1.88788, 26.3661, 11.0218, 5.33795, 5.32599, 15.3444, 5.38697, 0.0450721, 5.33803, 5.33801, 5.33812, 5.33812, 5.36396, 5.39184, 10.5735, 5.34438, 5.33795, 5.33795, 5.33795, 5.33795, 5.33795, 5.52122, 5.33795, 5.46718
1.89595, 21.6401, 9.87255, 5.44607, 4.86211, 11.7676, 5.49561, 0.0396797, 5.44615, 5.44613, 5.44625, 5.44625, 5.47243, 5.50363, 9.41638, 5.45169, 5.44607, 5.44607, 5.44607, 5.44607, 5.44608, 5.63219, 5.44607, 5.57658
1.90402, 25.6764, 9.03063, 5.5804, 5.26084, 16.6458, 5.63035, 0.0347548, 5.58048, 5.58045, 5.58057, 5.58057, 5.60712, 5.64172, 8.56696, 5.58527, 5.5804, 5.5804, 5.5804, 5.5804, 5.5804, 5.76919, 5.5804, 5.71193
1.91209, 12.6002, 8.42955, 5.73943, 3.82102, 4.17068, 5.78971, 0.0302765, 5.73951, 5.73949, 5.73961, 5.7396, 5.76656, 5.8046, 7.95864, 5.74361, 5.73943, 5.73943, 5.73943, 5.73943, 5.73943, 5.93076, 5.73943, 5.87177
1.92016, 13.1981, 8.02182, 5.92099, 3.89847, 5.17624, 5.97152, 0.0262222, 5.92107, 5.92105, 5.92117, 5.92117, 5.94859, 5.99011, 7.54383, 5.92455, 5.92099, 5.92099, 5.92099, 5.92099, 5.921, 6.11476, 5.92099, 6.05394
1.92823, 11.3878, 7.77185, 6.12258, 3.65893, 3.61592, 6.17328, 0.0225682, 6.12266, 6.12263, 6.12276, 6.12276, 6.15074, 6.19572, 7.28678, 6.12557, 6.12258, 6.12258, 6.12258, 6.12258, 6.12258, 6.31875, 6.12258, 6.25597
1.93629, 10.9903, 7.65119, 6.34162, 3.60421, 3.33914, 6.39245, 0.0192912, 6.3417, 6.34168, 6.3418, 6.3418, 6.37048, 6.41888, 7.1589, 6.34412, 6.34162, 6.34162, 6.34162, 6.34162, 6.34162, 6.54022, 6.34162, 6.47534
1.94436, 12.9674, 7.63589, 6.57574, 3.86878, 5.33153, 6.62667, 0.0163682, 6.57582, 6.5758, 6.57592, 6.57592, 6.60548, 6.65721, 7.1361, 6.57781, 6.57574, 6.57574, 6.57574, 6.57574, 6.57574, 6.7769, 6.57574, 6.70968
1.95243, 16.0133, 7.70532, 6.82285, 4.24421, 8.30799, 6.87383, 0.0137773, 6.82293, 6.8229, 6.82303, 6.82303, 6.85367, 6.9086, 7.19755, 6.82454, 6.82285, 6.82285, 6.82285, 6.82285, 6.82285, 7.02676, 6.82285, 6.95694
1.9605, 6.80914, 7.84172, 7.08123, 2.96802, -1.03257, 7.13226, 0.0114973, 7.08132, 7.08129, 7.08142, 7.08142, 7.11339, 7.17136, 7.32535, 7.08261, 7.08123, 7.08123, 7.08123, 7.08123, 7.08124, 7.28822, 7.08123, 7.21543
1.96857, 9.93608, 8.03015, 7.34955, 3.45486, 1.90593, 7.40061, 0.00950763, 7.34964, 7.34961, 7.34974, 7.34973, 7.38332, 7.44413, 7.50438, 7.35066, 7.34955, 7.34955, 7.34955, 7.34955, 7.34956, 7.56005, 7.34955, 7.48381
1.97664, 13.1546, 8.25851, 7.62682, 3.89289, 4.89608, 7.67788, 0.0077878, 7.6269, 7.62687, 7.627, 7.627, 7.66252, 7.72593, 7.72236, 7.6277, 7.62682, 7.62682, 7.62682, 7.62682, 7.62682, 7.84139, 7.62682, 7.76111
1.9847, 7.47823, 8.51733, 7.91229, 3.07867, -1.0391, 7.96336, 0.00631726, 7.91237, 7.91234, 7.91247, 7.91247, 7.95026, 8.01602, 7.96964, 7.91298, 7.91229, 7.91229, 7.91229, 7.91229, 7.91229, 8.13167, 7.91229, 8.04661
1.99277, 9.15471, 8.79956, 8.20548, 3.33987, 0.355154, 8.25656, 0.0050748, 8.20556, 8.20554, 8.20566, 8.20566, 8.24608, 8.3139, 8.23895, 8.20602, 8.20548, 8.20548, 8.20548, 8.20548, 8.20548, 8.43057, 8.20548, 8.33983
2.00084, 11.4094, 9.10011, 8.50605, 3.66188, 2.30927, 8.55713, 0.00403872, 8.50613, 8.50611, 8.50623, 8.50623, 8.54965, 8.61924, 8.52505, 8.50647, 8.50605, 8.50605, 8.50605, 8.50605, 8.50605, 8.73792, 8.50605, 8.64044
2.00891, 7.99032, 9.41554, 8.81379, 3.16075, -1.42522, 8.86488, 0.00318676, 8.81387, 8.81385, 8.81397, 8.81397, 8.86076, 8.93183, 8.82427, 8.81411, 8.81379, 8.81379, 8.81379, 8.81379, 8.81379, 9.0537, 8.81379, 8.94823
2.01698, 9.56409, 9.74358, 9.12855, 3.4006, -0.179493, 9.17964, 0.00249648, 9.12863, 9.12861, 9.12873, 9.12873, 9.17928, 9.2515, 9.13417, 9.12879, 9.12855, 9.12855, 9.12855, 9.12855, 9.12855, 9.37794, 9.12855, 9.26305
2.02505, 13.1306, 10.0828, 9.45024, 3.88981, 3.04779, 9.50133, 0.00194568, 9.45033, 9.4503, 9.45043, 9.45042, 9.50509, 9.57819, 9.45317, 9.45043, 9.45024, 9.45024, 9.45024, 9.45024, 9.45025, 9.71072, 9.45024, 9.58486
2.03312, 19.4142, 10.4325, 9.7788, 4.62755, 8.98174, 9.82989, 0.00151287, 9.77888, 9.77886, 9.77898, 9.77898, 9.83813, 9.9118, 9.78028, 9.77893, 9.7788, 9.7788, 9.7788, 9.7788, 9.7788, 10.0521, 9.7788, 9.9136
2.04118, 9.41901, 10.792, 10.1142, 3.3792, -1.37303, 10.1652, 0.00117784, 10.1142, 10.1142, 10.1143, 10.1143, 10.1783, 10.2523, 10.1149, 10.1143, 10.1142, 10.1142, 10.1142, 10.1142, 10.1142, 10.4022, 10.1142, 10.2492
2.04925, 13.9879, 11.1613, 10.4563, 3.99848, 2.82655, 10.5074, 0.00092204, 10.4564, 10.4564, 10.4565, 10.4565, 10.5256, 10.5997, 10.4567, 10.4564, 10.4563, 10.4563, 10.4563, 10.4563, 10.4563, 10.7611, 10.4563, 10.5918
2.05732, 5.86466, 11.5401, 10.8052, 2.8044, -5.67547, 10.8563, 0.000729009, 10.8053, 10.8052, 10.8054, 10.8054, 10.88, 10.9538, 10.8054, 10.8052, 10.8052, 10.8052, 10.8052, 10.8052, 10.8052, 11.1288, 10.8052, 10.9413
2.06539, 11.6705, 11.9285, 11.1608, 3.69736, -0.258036, 11.2119, 0.000584513, 11.1608, 11.1608, 11.161, 11.1609, 11.2414, 11.3148, 11.1608, 11.1608, 11.1608, 11.1608, 11.1608, 11.1608, 11.1608, 11.5052, 11.1608, 11.2978
2.07346, 12.315, 12.3265, 11.523, 3.78351, -0.0115223, 11.5741, 0.000476619, 11.5231, 11.5231, 11.5232, 11.5232, 11.6097, 11.6825, 11.5231, 11.5231, 11.523, 11.523, 11.523, 11.523, 11.523, 11.8904, 11.523, 11.6613
2.08153, 7.99294, 12.7341, 11.8919, 3.16116, -4.74118, 11.943, 0.000395653, 11.892, 11.892, 11.8921, 11.8921, 11.985, 12.0571, 11.8919, 11.8919, 11.8919, 11.8919, 11.8919, 11.8919, 11.8919, 12.2842, 11.8919, 12.0319
2.0896, 12.0967, 13.1516, 12.2674, 3.75455, -1.0549, 12.3185, 0.000334008, 12.2675, 12.2675, 12.2676, 12.2676, 12.3671, 12.4387, 12.2674, 12.2674, 12.2674, 12.2674, 12.2674, 12.2674, 12.2674, 12.6866, 12.2674, 12.4096
2.09766, 7.33908, 13.5792, 12.6494, 3.05599, -6.24008, 12.7006, 0.000285912, 12.6495, 12.6495, 12.6496, 12.6496, 12.7561, 12.8275, 12.6495, 12.6495, 12.6494, 12.6494, 12.6494, 12.6494, 12.6495, 13.0975, 12.6494, 12.7947
2.10573, 8.63693, 14.0175, 13.038, 3.26143, -5.38062, 13.0892, 0.000247142, 13.0381, 13.0381, 13.0382, 13.0382, 13.1519, 13.2241, 13.038, 13.038, 13.038, 13.038, 13.038, 13.038, 13.038, 13.5168, 13.038, 13.1872
2.1138, 8.3535, 14.4679, 13.4331, 3.21769, -6.11438, 13.4843, 0.000214738, 13.4332, 13.4332, 13.4333, 13.4333, 13.5545, 13.6297, 13.4331, 13.4331, 13.4331, 13.4331, 13.4331, 13.4331, 13.4331, 13.9443, 13.4331, 13.5871
2.12187, 10.2493, 14.9322, 13.8346, 3.49991, -4.68284, 13.8858, 0.000186726, 13.8347, 13.8347, 13.8348, 13.8348, 13.9637, 14.046, 13.8346, 13.8346, 13.8346, 13.8346, 13.8346, 13.8346, 13.8346, 14.3799, 13.8346, 13.9947
2.12994, 10.4408, 15.414, 14.2425, 3.52716, -4.97313, 14.2938, 0.000161862, 14.2426, 14.2426, 14.2427, 14.2427, 14.3796, 14.4766, 14.2425, 14.2425, 14.2425, 14.2425, 14.2425, 14.2425, 14.2425, 14.8236, 14.2425, 14.41
2.13801, 8.8329, 15.9191, 14.6568, 3.29134, -7.08623, 14.7082, 0.000139422, 14.6569, 14.6569, 14.657, 14.657, 14.8021, 14.9272, 14.6568, 14.6568, 14.6568, 14.6568, 14.6568, 14.6568, 14.6568, 15.2753, 14.6568, 14.833
2.14607, 11.2038, 16.457, 15.0774, 3.6337, -5.25316, 15.129, 0.000119029, 15.0775, 15.0775, 15.0776, 15.0776, 15.2312, 15.407, 15.0774, 15.0774, 15.0774, 15.0774, 15.0774, 15.0774, 15.0774, 15.735, 15.0774, 15.2639
2.15414, 11.7817, 17.0418, 15.5043, 3.71237, -5.26008, 15.5561, 0.000100519, 15.5043, 15.5043, 15.5044, 15.5044, 15.6668, 15.93, 15.5043, 15.5043, 15.5043, 15.5043, 15.5043, 15.5043, 15.5043, 16.2028, 15.5043, 15.7027
2.16221, 8.11394, 17.6948, 15.9373, 3.18024, -9.58084, 15.9895, 8.38392e-05, 15.9374, 15.9374, 15.9375, 15.9375, 16.1088, 16.517, 15.9373, 15.9373, 15.9373, 15.9373, 15.9373, 15.9373, 15.9373, 16.679, 15.9373, 16.1493
2.17028, 13.0393, 18.4459, 16.3766, 3.87805, -5.40661, 16.4292, 6.89799e-05, 16.3766, 16.3766, 16.3767, 16.3767, 16.5573, 17.1975, 16.3766, 16.3766, 16.3766, 16.3766, 16.3766, 16.3766, 16.3766, 17.164, 16.3766, 16.6038
2.17835, 16.4525, 19.3354, 16.8219, 4.29564, -2.88287, 16.8751, 5.59317e-05, 16.822, 16.822, 16.8221, 16.8221, 17.012, 18.0109, 16.8219, 16.8219, 16.8219, 16.8219, 16.8219, 16.8219, 16.8219, 17.6585, 16.8219, 17.066
2.18642, 12.0731, 20.415, 17.2733, 3.75142, -8.3419, 17.3274, 4.46589e-05, 17.2734, 17.2734, 17.2735, 17.2735, 17.473, 19.0076, 17.2733, 17.2733, 17.2733, 17.2733, 17.2733, 17.2733, 17.2733, 18.1638, 17.2733, 17.5359
2.19448, 20.4921, 21.7473, 17.7307, 4.74258, -1.25523, 17.7858, 3.50908e-05, 17.7308, 17.7307, 17.7309, 17.7309, 17.9402, 20.2482, 17.7307, 17.7307, 17.7307, 17.7307, 17.7307, 17.7307, 17.7307, 18.6818, 17.7307, 18.0134
2.20255, 19.9682, 23.4032, 18.194, 4.68702, -3.43503, 18.2505, 2.71176e-05, 18.1941, 18.194, 18.1942, 18.1942, 18.4136, 21.8006, 18.194, 18.194, 18.194, 18.194, 18.194, 18.194, 18.194, 19.2156, 18.194, 18.4983
2.21062, 26.1276, 25.4565, 18.6632, 5.30355, 0.671082, 18.7214, 2.05995e-05, 18.6632, 18.6632, 18.6633, 18.6633, 18.893, 23.7339, 18.6632, 18.6632, 18.6632, 18.6632, 18.6632, 18.6632, 18.6632, 19.7698, 18.6632, 18.9906
2.21869, 39.9713, 27.9758, 19.1381, 6.47853, 11.9955, 19.1985, 1.53745e-05, 19.1382, 19.1382, 19.1383, 19.1383, 19.3783, 26.1099, 19.1381, 19.1381, 19.1381, 19.1381, 19.1381, 19.1381, 19.1381, 20.3511, 19.1381, 19.49
2.22676, 33.8951, 31.0133, 19.6188, 5.99126, 2.88182, 19.6817, 1.12691e-05, 19.6189, 19.6189, 19.619, 19.619, 19.8696, 28.9715, 19.6188, 19.6188, 19.6188, 19.6188, 19.6188, 19.6188, 19.6188, 20.9688, 19.6188, 19.9964
2.23483, 36.0189, 34.593, 20.1051, 6.16595, 1.42592, 20.171, 8.10836e-06, 20.1052, 20.1052, 20.1053, 20.1053, 20.3667, 32.3296, 20.1051, 20.1051, 20.1051, 20.1051, 20.1051, 20.1051, 20.1051, 21.636, 20.1051, 20.5098
2.2429, 48.9171, 38.6981, 20.5971, 7.13562, 10.219, 20.6664, 5.72472e-06, 20.5971, 20.5971, 20.5972, 20.5972, 20.8696, 36.1505, 20.5971, 20.5971, 20.5971, 20.5971, 20.5971, 20.5971, 20.5971, 22.3695, 20.5971, 21.0298
2.25096, 49.4238, 43.2621, 21.0945, 7.17104, 6.16172, 21.1678, 3.96446e-06, 21.0946, 21.0945, 21.0947, 21.0947, 21.3781, 40.3465, 21.0945, 21.0945, 21.0945, 21.0945, 21.0945, 21.0945, 21.0945, 23.1907, 21.0945, 21.5564
2.25903, 47.4434, 48.1651, 21.5973, 7.0316, -0.721664, 21.6751, 2.69191e-06, 21.5974, 21.5974, 21.5975, 21.5975, 21.8922, 44.7723, 21.5973, 21.5973, 21.5973, 21.5973, 21.5973, 21.5973, 21.5973, 24.1247, 21.5973, 22.0895
2.2671, 58.4297, 53.237, 22.1055, 7.77366, 5.19276, 22.1883, 1.79154e-06, 22.1056, 22.1056, 22.1057, 22.1057, 22.4119, 49.2296, 22.1055, 22.1055, 22.1055, 22.1055, 22.1055, 22.1055, 22.1055, 25.1998, 22.1055, 22.6289
2.27517, 62.3961, 58.2692, 22.6189, 8.02472, 4.12693, 22.7072, 1.16824e-06, 22.619, 22.619, 22.6191, 22.6191, 22.9369, 53.4808, 22.6189, 22.6189, 22.6189, 22.6189, 22.6189, 22.6189, 22.6189, 26.445, 22.6189, 23.1745
2.28324, 67.4295, 63.0334, 23.1376, 8.33244, 4.39613, 23.2318, 7.46161e-07, 23.1376, 23.1376, 23.1377, 23.1377, 23.4673, 57.2712, 23.1376, 23.1376, 23.1376, 23.1376, 23.1376, 23.1376, 23.1376, 27.8865, 23.1376, 23.7262
2.29131, 69.3207, 67.3054, 23.6612, 8.44516, 2.0154, 23.762, 4.66658e-07, 23.6613, 23.6613, 23.6614, 23.6614, 24.0029, 60.3572, 23.6612, 23.6612, 23.6612, 23.6612, 23.6612, 23.6612, 23.6612, 29.5438, 23.6612, 24.2839
2.29937, 70.9312, 70.89, 24.1899, 8.53998, 0.0411835, 24.2976, 2.85685e-07, 24.19, 24.1899, 24.1901, 24.1901, 24.5437, 62.5362, 24.1899, 24.1899, 24.1899, 24.1899, 24.1899, 24.1899, 24.1899, 31.424, 24.1899, 24.8475
2.30744, 71.5656, 73.6424, 24.7234, 8.57704, -2.07677, 24.8385, 1.71151e-07, 24.7234, 24.7234, 24.7235, 24.7235, 25.0894, 63.6731, 24.7234, 24.7234, 24.7234, 24.7234, 24.7234, 24.7234, 24.7234, 33.5175, 24.7234, 25.4168
2.31551, 65.443, 75.4821, 25.2615, 8.21237, -10.0391, 25.3845, 1.00313e-07, 25.2616, 25.2616, 25.2617, 25.2617, 25.6399, 63.7188, 25.2615, 25.2615, 25.2615, 25.2615, 25.2615, 25.2615, 25.2615, 35.7928, 25.2615, 25.9917
2.32358, 60.305, 76.3988, 25.8041, 7.89335, -16.0938, 25.9353, 5.75063e-08, 25.8042, 25.8042, 25.8043, 25.8043, 26.1951, 62.7169, 25.8041, 25.8041, 25.8041, 25.8041, 25.8041, 25.8041, 25.8041, 38.1955, 25.8041, 26.5721
2.33165, 82.9943, 76.4464, 26.3509, 9.21924, 6.54785, 26.4907, 3.22354e-08, 26.351, 26.351, 26.3511, 26.3511, 26.7546, 60.798, 26.3509, 26.3509, 26.3509, 26.3509, 26.3509, 26.3509, 26.351, 40.6489, 26.3509, 27.1575
2.33972, 77.7427, 75.7307, 26.9016, 8.92987, 2.01201, 27.0504, 1.76648e-08, 26.9017, 26.9017, 26.9018, 26.9018, 27.3181, 58.1621, 26.9016, 26.9016, 26.9016, 26.9016, 26.9016, 26.9016, 26.9016, 43.0584, 26.9016, 27.7476
2.34779, 81.5278, 74.3907, 27.4555, 9.13935, 7.13711, 27.6136, 9.46157e-09, 27.4556, 27.4556, 27.4557, 27.4557, 27.8849, 55.0525, 27.4555, 27.4555, 27.4555, 27.4555, 27.4555, 27.4555, 27.4555, 45.3193, 27.4555, 28.3419
2.35585, 68.8597, 72.5808, 28.012, 8.41782, -3.72106, 28.1797, 4.9523e-09, 28.0121, 28.0121, 28.0122, 28.0122, 28.4546, 51.7264, 28.012, 28.012, 28.012, 28.012, 28.012, 28.012, 28.012, 47.328, 28.012, 28.9397
2.36392, 74.0321, 70.4534, 28.5703, 8.71964, 3.57867, 28.7479, 2.53242e-09, 28.5704, 28.5704, 28.5705, 28.5705, 29.0262, 48.426, 28.5703, 28.5703, 28.5703, 28.5703, 28.5703, 28.5703, 28.5703, 48.9941, 28.5703, 29.5401
2.37199, 55.3221, 68.1484, 29.1293, 7.57113, -12.8263, 29.3171, 1.26495e-09, 29.1294, 29.1293, 29.1295, 29.1295, 29.5987, 45.3565, 29.1293, 29.1293, 29.1293, 29.1293, 29.1293, 29.1293, 29.1293, 50.2508, 29.1293, 30.1419
2.38006, 65.4006, 65.7862, 29.6876, 8.20979, -0.385567, 29.8859, 6.17078e-10, 29.6876, 29.6876, 29.6877, 29.6877, 30.1707, 42.6708, 29.6876, 29.6876, 29.6876, 29.6876, 29.6876, 29.6876, 29.6876, 51.0645, 29.6876, 30.7439
2.38813, 48.7245, 63.4671, 30.2436, 7.12211, -14.7426, 30.4528, 2.93937e-10, 30.2437, 30.2437, 30.2438, 30.2438, 30.7411, 40.4638, 30.2436, 30.2436, 30.2436, 30.2436, 30.2436, 30.2436, 30.2436, 51.4388, 30.2436, 31.3445
2.3962, 65.4715, 61.272, 30.7958, 8.21411, 4.19952, 31.0161, 1.36677e-10, 30.7958, 30.7958, 30.7959, 30.7959, 31.3085, 38.7739, 30.7958, 30.7958, 30.7958, 30.7958, 30.7958, 30.7958, 30.7958, 51.4142, 30.7958, 31.9419
2.40426, 63.4776, 59.2658, 31.3423, 8.09182, 4.21182, 31.574, 6.2021e-11, 31.3424, 31.3424, 31.3425, 31.3425, 31.8719, 37.592, 31.3423, 31.3423, 31.3423, 31.3423, 31.3423, 31.3423, 31.3423, 51.0621, 31.3423, 32.5344
2.41233, 61.3035, 57.4986, 31.8816, 7.95635, 3.80486, 32.125, 2.74518e-11, 31.8817, 31.8817, 31.8818, 31.8818, 32.4315, 36.8719, 31.8816, 31.8816, 31.8816, 31.8816, 31.8816, 31.8816, 31.8816, 50.4757, 31.8816, 33.1204
2.4204, 61.5701, 56.0081, 32.4122, 7.97308, 5.56197, 32.6675, 1.18436e-11, 32.4123, 32.4122, 32.4124, 32.4124, 32.9888, 36.5438, 32.4122, 32.4122, 32.4122, 32.4122, 32.4122, 32.4122, 32.4122, 49.7579, 32.4122, 33.6984
2.42847, 62.8395, 54.8193, 32.9332, 8.0523, 8.02022, 33.2008, 4.97333e-12, 32.9333, 32.9332, 32.9334, 32.9334, 33.5485, 36.5254, 32.9332, 32.9332, 32.9332, 32.9332, 32.9332, 32.9332, 32.9332, 49.0094, 32.9332, 34.2675
2.43654, 51.3802, 53.9463, 33.4442, 7.30617, -2.56606, 33.7244, 2.02754e-12, 33.4443, 33.4443, 33.4444, 33.4444, 34.1201, 36.7325, 33.4442, 33.4442, 33.4442, 33.4442, 33.4442, 33.4442, 33.4442, 48.3184, 33.4442, 34.8272
2.44461, 59.174, 53.3947, 33.9456, 7.82138, 5.77934, 34.2387, 7.9877e-13, 33.9457, 33.9457, 33.9458, 33.9458, 34.7207, 37.0862, 33.9456, 33.9456, 33.9456, 33.9456, 33.9456, 33.9456, 33.9456, 47.7531, 33.9456, 35.378
2.45268, 69.1389, 53.1672, 34.4386, 8.43439, 15.9717, 34.7449, 3.01532e-13, 34.4387, 34.4387, 34.4388, 34.4388, 35.379, 37.5185, 34.4386, 34.4386, 34.4386, 34.4386, 34.4386, 34.4386, 34.4386, 47.3577, 34.4386, 35.921
2.46074, 49.1541, 53.2717, 34.9251, 7.15221, -4.11759, 35.2448, 1.07423e-13, 34.9251, 34.9251, 34.9252, 34.9252, 36.1405, 37.9751, 34.9251, 34.9251, 34.9251, 34.9251, 34.9251, 34.9251, 34.9251, 47.1529, 34.9251, 36.4581
2.46881, 48.7643, 53.7327, 35.4075, 7.12491, -4.96843, 35.7411, 3.51441e-14, 35.4076, 35.4076, 35.4077, 35.4077, 37.0738, 38.4168, 35.4075, 35.4075, 35.4075, 35.4075, 35.4075, 35.4075, 35.4075, 47.1389, 35.4075, 36.9918
2.47688, 63.2923, 54.6052, 35.889, 8.08037, 8.68715, 36.2366, 1.00588e-14, 35.8891, 35.8891, 35.8892, 35.8892, 38.2778, 38.8193, 35.889, 35.889, 35.889, 35.889, 35.889, 35.889, 35.889, 47.3019, 35.889, 37.5251
2.48495, 57.0564, 55.9886, 36.3728, 7.68482, 1.06779, 36.7348, 2.30032e-15, 36.3729, 36.3728, 36.373, 36.373, 39.8898, 39.1721, 36.3728, 36.3728, 36.3728, 36.3728, 36.3728, 36.3728, 36.3728, 47.6213, 36.3728, 38.0614
2.49302, 64.8145, 58.0413, 36.8618, 8.17401, 6.77315, 37.2384, 3.62892e-16, 36.8619, 36.8619, 36.862, 36.862, 42.0905, 39.4758, 36.8618, 36.8618, 36.8618, 36.8618, 36.8618, 36.8618, 36.8618, 48.08, 36.8618, 38.6035
2.50109, 72.9116, 60.9914, 37.359, 8.65515, 11.9202, 37.7505, 9.3759e-18, 37.3591, 37.3591, 37.3592, 37.3592, 45.1065, 39.7398, 37.359, 37.359, 37.359, 37.359, 37.359, 37.359, 37.359, 48.6758, 37.359, 39.1543
2.50915, 74.5846, 65.1438, 37.8665, 8.75126, 9.4408, 38.2732, 1.09879e-19, 37.8666, 37.8665, 37.8667, 37.8667, 49.2053, 39.9791, 37.8665, 37.8665, 37.8665, 37.8665, 37.8665, 37.8665, 37.8665, 49.4357, 37.8665, 39.716
2.51722, 84.5918, 70.8815, 38.3858, 9.30547, 13.7102, 38.8079, 5.37893e-20, 38.3858, 38.3858, 38.3859, 38.3859, 54.6802, 40.2108, 38.3858, 38.3858, 38.3858, 38.3858, 38.3858, 38.3858, 38.3858, 50.4352, 38.3858, 40.29
2.52529, 96.7773, 78.6617, 38.9176, 9.93867, 18.1155, 39.3554, 2.56814e-20, 38.9177, 38.9177, 38.9178, 38.9178, 61.8249, 40.452, 38.9176, 38.9176, 38.9176, 38.9176, 38.9176, 38.9176, 38.9176, 51.8222, 38.9176, 40.8772
2.53336, 110.68, 89.0051, 39.4622, 10.6151, 21.6752, 39.9159, 1.19578e-20, 39.4623, 39.4623, 39.4624, 39.4624, 70.8931, 40.7174, 39.4622, 39.4622, 39.4622, 39.4622, 39.4622, 39.4622, 39.4622, 53.8494, 39.4622, 41.4777
2.54143, 117.754, 102.484, 40.0189, 10.9432, 15.2703, 40.4887, 5.42925e-21, 40.019, 40.019, 40.0191, 40.0191, 82.0486, 41.0179, 40.0189, 40.0189, 40.0189, 40.0189, 40.0189, 40.0189, 40.0189, 56.9128, 40.0189, 42.0909
2.5495, 134.419, 119.709, 40.5868, 11.6798, 14.7094, 41.0729, 2.40325e-21, 40.5869, 40.5869, 40.587, 40.587, 95.311, 41.3604, 40.5868, 40.5868, 40.5868, 40.5868, 40.5868, 40.5868, 40.5868, 61.5961, 40.5868, 42.7158
2.55757, 176.121, 141.327, 41.1647, 13.3462, 34.7938, 41.6673, 1.03656e-21, 41.1647, 41.1647, 41.1648, 41.1648, 110.505, 41.7474, 41.1647, 41.1647, 41.1647, 41.1647, 41.1647, 41.1647, 41.1647, 68.7147, 41.1647, 43.3512
2.56563, 200, 168.014, 41.751, 14.2127, 31.9862, 42.2705, 4.3514e-22, 41.7511, 41.7511, 41.7512, 41.7512, 127.223, 42.1781, 41.751, 41.751, 41.751, 41.751, 41.751, 41.751, 41.751, 79.3503, 41.751, 43.9957
2.5737, 242.345, 200.472, 42.3445, 15.6315, 41.8728, 42.8809, 1.77275e-22, 42.3446, 42.3445, 42.3447, 42.3446, 144.811, 42.649, 42.3445, 42.3445, 42.3445, 42.3445, 42.3445, 42.3445, 42.3445, 94.8603, 42.3445, 44.6481
2.58177, 282.246, 239.436, 42.9437, 16.8596, 42.81, 43.4973, 6.96019e-23, 42.9438, 42.9438, 42.9439, 42.9439, 162.401, 43.155, 42.9437, 42.9437, 42.9437, 42.9437, 42.9437, 42.9437, 42.9437, 116.849, 42.9437, 45.3073
2.58984, 316.988, 285.642, 43.5476, 17.8602, 31.3464, 44.1187, 2.59826e-23, 43.5477, 43.5477, 43.5478, 43.5478, 178.966, 43.6903, 43.5476, 43.5476, 43.5476, 43.5476, 43.5476, 43.5476, 43.5476, 147.084, 43.5476, 45.9729
2.59791, 386.826, 339.767, 44.1553, 19.7187, 47.0587, 44.7438, 9.00672e-24, 44.1553, 44.1553, 44.1554, 44.1554, 193.42, 44.2489, 44.1553, 44.1553, 44.1553, 44.1553, 44.1553, 44.1553, 44.1553, 187.329, 44.1553, 46.6451
2.60598, 437.9, 402.318, 44.7658, 20.9738, 35.5816, 45.3721, 2.73409e-24, 44.7658, 44.7658, 44.7659, 44.7659, 204.738, 44.8256, 44.7658, 44.7658, 44.7658, 44.7658, 44.7658, 44.7658, 44.7658, 239.119, 44.7658, 47.3261
2.61404, 475.673, 473.464, 45.3785, 21.8557, 2.20984, 46.0029, 6.71452e-25, 45.3786, 45.3786, 45.3787, 45.3787, 212.077, 45.4158, 45.3785, 45.3785, 45.3785, 45.3785, 45.3785, 45.3785, 45.3785, 303.46, 45.3785, 48.021
2.62211, 563.379, 552.823, 45.993, 23.7777, 10.5558, 46.6355, 1.13555e-25, 45.9931, 45.9931, 45.9932, 45.9932, 214.892, 46.0156, 45.993, 45.993, 45.993, 45.993, 45.993, 45.993, 45.993, 380.511, 45.993, 48.7403
2.63018, 616.839, 639.231, 46.6089, 24.8765, -22.3921, 47.2697, 9.80866e-27, 46.609, 46.6089, 46.6091, 46.6091, 213.003, 46.6222, 46.6089, 46.6089, 46.6089, 46.6089, 46.6089, 46.6089, 46.6089, 469.267, 46.6089, 49.5042
2.63825, 663.545, 730.558, 47.2257, 25.7982, -67.0129, 47.9051, 0, 47.2258, 47.2257, 47.2259, 47.2259, 206.62, 47.2333, 47.2257, 47.2257, 47.2257, 47.2257, 47.2257, 47.2257, 47.2257, 567.352, 47.2257, 50.3498
2.64632, 746.677, 823.604, 47.8429, 27.362, -76.9272, 48.541, 0, 47.843, 47.843, 47.8431, 47.8431, 196.318, 47.8472, 47.8429, 47.8429, 47.8429, 47.8429, 47.8429, 47.8429, 47.8429, 670.928, 47.8429, 51.3421
