   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_20.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.423381, 0, 1.5222e-09, 1.34354e-35, 1.41421, -1.5222e-09, 1.34354e-35, 0, 1.34354e-35, 1.34354e-35, 1.34354e-35, 1.34354e-35, 1.34354e-35, 1.34354e-35, 1.34354e-35, 3.31715e-12, 1.34354e-35, 1.34354e-35, 1.60461e-14, 2.81932e-13, 1.34354e-35, 1.51859e-09, 1.34354e-35, 1.34354e-35
0.43134, 0, 2.69718e-09, 1.11582e-34, 1.41421, -2.69718e-09, 1.11582e-34, 0, 1.11582e-34, 1.11582e-34, 1.11582e-34, 1.11582e-34, 1.11582e-34, 1.11582e-34, 1.11582e-34, 5.88022e-12, 1.11582e-34, 1.11582e-34, 3.00648e-14, 5.17984e-13, 1.11582e-34, 2.69075e-09, 1.11582e-34, 1.11582e-34
0.439299, 0, 4.7217e-09, 8.52789e-34, 1.41421, -4.7217e-09, 8.52789e-34, 0, 8.52789e-34, 8.52789e-34, 8.52789e-34, 8.52789e-34, 8.52789e-34, 8.52789e-34, 8.52789e-34, 1.03003e-11, 8.52789e-34, 8.52789e-34, 5.60747e-14, 9.44373e-13, 8.52789e-34, 4.7104e-09, 8.52789e-34, 8.52789e-34
0.447258, 0, 8.16729e-09, 6.1293e-33, 1.41421, -8.16729e-09, 6.1293e-33, 0, 6.1293e-33, 6.1293e-33, 6.1293e-33, 6.1293e-33, 6.1293e-33, 6.1293e-33, 6.1293e-33, 1.78315e-11, 6.1293e-33, 6.1293e-33, 1.04219e-13, 1.71029e-12, 6.1293e-33, 8.14764e-09, 6.1293e-33, 6.1293e-33
0.455217, 0, 1.39601e-08, 4.3133e-32, 1.41421, -1.39601e-08, 4.3133e-32, 0, 4.3133e-32, 4.3133e-32, 4.3133e-32, 4.3133e-32, 4.3133e-32, 4.3133e-32, 4.3133e-32, 3.05124e-11, 4.3133e-32, 4.3133e-32, 1.93202e-13, 3.08038e-12, 4.3133e-32, 1.39263e-08, 4.3133e-32, 4.3133e-32
0.463176, 0, 2.35812e-08, 2.8782e-31, 1.41421, -2.35812e-08, 2.8782e-31, 0, 2.8782e-31, 2.8782e-31, 2.8782e-31, 2.8782e-31, 2.8782e-31, 2.8782e-31, 2.8782e-31, 5.16158e-11, 2.8782e-31, 2.8782e-31, 3.57535e-13, 5.52486e-12, 2.8782e-31, 2.35237e-08, 2.8782e-31, 2.8782e-31
0.471135, 0, 3.93695e-08, 1.79879e-30, 1.41421, -3.93695e-08, 1.79879e-30, 0, 1.79879e-30, 1.79879e-30, 1.79879e-30, 1.79879e-30, 1.79879e-30, 1.79879e-30, 1.79879e-30, 8.63344e-11, 1.79879e-30, 1.79879e-30, 6.6088e-13, 9.88167e-12, 1.79879e-30, 3.92726e-08, 1.79879e-30, 1.79879e-30
0.479093, 0, 6.49699e-08, 1.05293e-29, 1.41421, -6.49699e-08, 1.05293e-29, 0, 1.05293e-29, 1.05293e-29, 1.05293e-29, 1.05293e-29, 1.05293e-29, 1.05293e-29, 1.05293e-29, 1.42812e-10, 1.05293e-29, 1.05293e-29, 1.22057e-12, 1.76507e-11, 1.05293e-29, 6.48082e-08, 1.05293e-29, 1.05293e-29
0.487052, 0, 1.05991e-07, 5.78082e-29, 1.41421, -1.05991e-07, 5.78082e-29, 0, 5.78082e-29, 5.78082e-29, 5.78082e-29, 5.78082e-29, 5.78082e-29, 5.78082e-29, 5.78082e-29, 2.33678e-10, 5.78082e-29, 5.78082e-29, 2.25232e-12, 3.15287e-11, 5.78082e-29, 1.05724e-07, 5.78082e-29, 5.78082e-29
0.495011, 0, 1.70958e-07, 2.98489e-28, 1.41421, -1.70958e-07, 2.98489e-28, 0, 2.98489e-28, 2.98489e-28, 2.98489e-28, 2.98489e-28, 2.98489e-28, 2.98489e-28, 2.98489e-28, 3.78308e-10, 2.98489e-28, 2.98489e-28, 4.1514e-12, 5.63879e-11, 2.98489e-28, 1.70519e-07, 2.98489e-28, 2.98489e-28
0.50297, 0, 2.72659e-07, 1.45456e-27, 1.41421, -2.72659e-07, 1.45456e-27, 0, 1.45456e-27, 1.45456e-27, 1.45456e-27, 1.45456e-27, 1.45456e-27, 1.45456e-27, 1.45456e-27, 6.06113e-10, 1.45456e-27, 1.45456e-27, 7.63805e-12, 1.01059e-10, 1.45456e-27, 2.71944e-07, 1.45456e-27, 1.45456e-27
0.510929, 0, 4.30051e-07, 6.70938e-27, 1.41421, -4.30051e-07, 6.70938e-27, 0, 6.70938e-27, 6.70938e-27, 6.70938e-27, 6.70938e-27, 6.70938e-27, 6.70938e-27, 6.70938e-27, 9.61296e-10, 6.70938e-27, 6.70938e-27, 1.40162e-11, 1.81576e-10, 6.70938e-27, 4.28895e-07, 6.70938e-27, 6.70938e-27
0.518888, 0, 6.70893e-07, 2.93802e-26, 1.41421, -6.70893e-07, 2.93802e-26, 0, 2.93802e-26, 2.93802e-26, 2.93802e-26, 2.93802e-26, 2.93802e-26, 2.93802e-26, 2.93802e-26, 1.50966e-09, 2.93802e-26, 2.93802e-26, 2.56272e-11, 3.27051e-10, 2.93802e-26, 6.69031e-07, 2.93802e-26, 2.93802e-26
0.526847, 0, 1.03534e-06, 1.22484e-25, 1.41421, -1.03534e-06, 1.22484e-25, 0, 1.22484e-25, 1.22484e-25, 1.22484e-25, 1.22484e-25, 1.22484e-25, 1.22484e-25, 1.22484e-25, 2.34826e-09, 1.22484e-25, 1.22484e-25, 4.66363e-11, 5.90181e-10, 1.22484e-25, 1.03235e-06, 1.22484e-25, 1.22484e-25
0.534806, 0, 1.58079e-06, 4.87463e-25, 1.41421, -1.58079e-06, 4.87463e-25, 0, 4.87463e-25, 4.87463e-25, 4.87463e-25, 4.87463e-25, 2.2928e-12, 4.87463e-25, 4.87463e-25, 3.61897e-09, 4.87463e-25, 4.87463e-25, 8.43777e-11, 1.06588e-09, 4.87463e-25, 1.57602e-06, 4.87463e-25, 4.87463e-25
0.542764, 0, 2.38837e-06, 1.85673e-24, 1.41421, -2.38837e-06, 1.85673e-24, 0, 1.85673e-24, 1.85673e-24, 1.85673e-24, 1.85673e-24, 9.17689e-12, 1.85673e-24, 1.85673e-24, 5.52736e-09, 1.85673e-24, 1.85673e-24, 1.51621e-10, 1.92381e-09, 1.85673e-24, 2.38076e-06, 1.85673e-24, 1.85673e-24
0.550723, 0, 3.57138e-06, 6.82376e-24, 1.41421, -3.57138e-06, 6.82376e-24, 0, 6.82376e-24, 6.82376e-24, 6.82376e-24, 6.82376e-24, 2.89084e-11, 6.82376e-24, 6.82376e-24, 8.36883e-09, 6.82376e-24, 6.82376e-24, 2.7034e-10, 3.46433e-09, 6.82376e-24, 3.55924e-06, 6.82376e-24, 6.82376e-24
0.558682, 0, 5.30653e-06, 1.80446e-08, 1.41421, -5.30653e-06, 1.83034e-08, 1.80446e-08, 1.80447e-08, 1.80449e-08, 1.80452e-08, 1.80454e-08, 1.82358e-08, 1.80639e-08, 1.81654e-08, 3.06092e-08, 1.80491e-08, 1.80448e-08, 1.85225e-08, 2.42577e-08, 1.80446e-08, 5.28592e-06, 1.80446e-08, 1.88047e-08
0.566641, 0, 7.82713e-06, 7.14575e-08, 1.41421, -7.82713e-06, 7.24863e-08, 7.14575e-08, 7.14579e-08, 7.14587e-08, 7.146e-08, 7.14609e-08, 7.21139e-08, 7.15342e-08, 7.19376e-08, 9.0167e-08, 7.14755e-08, 7.14583e-08, 7.22947e-08, 8.25357e-08, 7.14576e-08, 7.79122e-06, 7.14575e-08, 7.44785e-08
0.5746, 0, 1.14948e-05, 2.23234e-07, 1.41421, -1.14948e-05, 2.26454e-07, 2.23234e-07, 2.23235e-07, 2.23238e-07, 2.23242e-07, 2.23245e-07, 2.25172e-07, 2.23474e-07, 2.24737e-07, 2.50871e-07, 2.23291e-07, 2.23237e-07, 2.24686e-07, 2.42839e-07, 2.23234e-07, 1.14297e-05, 2.23234e-07, 2.32689e-07
0.582559, 0, 1.68826e-05, 6.38137e-07, 1.41421, -1.68826e-05, 6.4735e-07, 6.38137e-07, 6.3814e-07, 6.38147e-07, 6.38159e-07, 6.38167e-07, 6.4348e-07, 6.38823e-07, 6.42436e-07, 6.7864e-07, 6.38298e-07, 6.38144e-07, 6.4063e-07, 6.72519e-07, 6.38137e-07, 1.67584e-05, 6.38137e-07, 6.65191e-07
0.590518, 0, 2.49743e-05, 1.73058e-06, 1.41421, -2.49743e-05, 1.75559e-06, 1.73058e-06, 1.73059e-06, 1.73061e-06, 1.73064e-06, 1.73066e-06, 1.74466e-06, 1.73245e-06, 1.74225e-06, 1.78948e-06, 1.73102e-06, 1.7306e-06, 1.73482e-06, 1.79026e-06, 1.73058e-06, 2.47248e-05, 1.73058e-06, 1.80401e-06
0.598477, 0, 3.7586e-05, 4.50313e-06, 1.41421, -3.7586e-05, 4.56823e-06, 4.50313e-06, 4.50315e-06, 4.5032e-06, 4.50328e-06, 4.50334e-06, 4.53999e-06, 4.50798e-06, 4.53351e-06, 4.58813e-06, 4.50427e-06, 4.50318e-06, 4.51025e-06, 4.6057e-06, 4.50313e-06, 3.70613e-05, 4.50313e-06, 4.69429e-06
0.606435, 0, 5.82576e-05, 1.12872e-05, 1.41421, -5.82576e-05, 1.14505e-05, 1.12872e-05, 1.12873e-05, 1.12874e-05, 1.12876e-05, 1.12878e-05, 1.13804e-05, 1.12994e-05, 1.13634e-05, 1.1409e-05, 1.12901e-05, 1.12873e-05, 1.12991e-05, 1.14613e-05, 1.12872e-05, 5.71217e-05, 1.12872e-05, 1.17666e-05
0.614394, 0.995624, 9.4117e-05, 2.72955e-05, 1.73079, 0.99553, 2.76905e-05, 2.72955e-05, 2.72956e-05, 2.7296e-05, 2.72965e-05, 2.72968e-05, 2.75479e-05, 2.73249e-05, 2.74798e-05, 2.74686e-05, 2.73024e-05, 2.72958e-05, 2.7315e-05, 2.75871e-05, 2.72955e-05, 9.1602e-05, 2.72955e-05, 2.84553e-05
0.622353, 0.00437571, 0.000159507, 6.37315e-05, 1.41576, 0.0042162, 6.46541e-05, 6.37315e-05, 6.37318e-05, 6.37325e-05, 6.37337e-05, 6.37345e-05, 6.43648e-05, 6.38002e-05, 6.41621e-05, 6.39757e-05, 6.37476e-05, 6.37322e-05, 6.37633e-05, 6.4214e-05, 6.37316e-05, 0.000153961, 6.37315e-05, 6.64409e-05
0.630312, 0.990799, 0.000283024, 0.00014374, 1.72939, 0.990516, 0.000145822, 0.00014374, 0.000143741, 0.000143742, 0.000143745, 0.000143747, 0.000145263, 0.000143895, 0.000144712, 0.000144082, 0.000143776, 0.000143742, 0.000143791, 0.000144528, 0.00014374, 0.000270944, 0.00014374, 0.000149854
0.638271, 0.997599, 0.000520312, 0.000313269, 1.73136, 0.997079, 0.000317809, 0.000313269, 0.00031327, 0.000313274, 0.00031328, 0.000313283, 0.000316824, 0.000313607, 0.000315387, 0.000313745, 0.000313348, 0.000313272, 0.000313351, 0.000314541, 0.000313269, 0.000494484, 0.000313269, 0.0003266
0.64623, 0.0116014, 0.000976427, 0.000659957, 1.41831, 0.010625, 0.000669527, 0.000659957, 0.00065996, 0.000659968, 0.00065998, 0.000659988, 0.000668034, 0.00066067, 0.000664423, 0.000660615, 0.000660125, 0.000659964, 0.000660087, 0.000661986, 0.000659958, 0.000922443, 0.000659957, 0.000688059
0.654189, 0, 0.00184305, 0.00134434, 1.41421, -0.00184305, 0.00136385, 0.00134434, 0.00134435, 0.00134436, 0.00134439, 0.0013444, 0.0013623, 0.00134579, 0.00135344, 0.00134524, 0.00134468, 0.00134435, 0.00134454, 0.00134754, 0.00134434, 0.00173295, 0.00134434, 0.00140162
0.662147, 0, 0.00345726, 0.00264872, 1.41421, -0.00345726, 0.00268717, 0.00264872, 0.00264873, 0.00264876, 0.00264881, 0.00264884, 0.00268783, 0.00265158, 0.00266666, 0.00264995, 0.00264939, 0.00264874, 0.00264903, 0.00265372, 0.00264872, 0.00323843, 0.00264872, 0.00276165
0.670106, 0, 0.00638947, 0.0050494, 1.41421, -0.00638947, 0.00512276, 0.0050494, 0.00504942, 0.00504948, 0.00504957, 0.00504964, 0.00513281, 0.00505486, 0.00508363, 0.00505108, 0.00505068, 0.00504945, 0.00504989, 0.00505716, 0.0050494, 0.00596578, 0.0050494, 0.00526483
0.678065, 0, 0.0115676, 0.00931686, 1.41421, -0.0115676, 0.00945232, 0.00931686, 0.0093169, 0.009317, 0.00931718, 0.00931729, 0.00949101, 0.00932694, 0.00938007, 0.00931912, 0.00931922, 0.00931695, 0.0093176, 0.00932881, 0.00931686, 0.0107684, 0.00931686, 0.00971467
0.686024, 1, 0.0204402, 0.0166448, 1.73205, 0.97956, 0.016887, 0.0166448, 0.0166449, 0.0166451, 0.0166454, 0.0166456, 0.0170005, 0.0166628, 0.0167578, 0.0166479, 0.016649, 0.016645, 0.0166459, 0.0166631, 0.0166448, 0.0189713, 0.0166448, 0.0173561
0.693983, 0, 0.0351778, 0.0288025, 1.41421, -0.0351778, 0.029222, 0.0288025, 0.0288026, 0.028803, 0.0288035, 0.0288039, 0.0295125, 0.0288337, 0.0289983, 0.0288066, 0.0288098, 0.0288028, 0.0288042, 0.0288304, 0.0288025, 0.032545, 0.0288025, 0.0300345
0.701942, 0, 0.0588945, 0.0482941, 1.41421, -0.0588945, 0.0489983, 0.0482941, 0.0482944, 0.0482949, 0.0482958, 0.0482964, 0.0496778, 0.0483466, 0.0486227, 0.0482996, 0.0483064, 0.0482946, 0.0482967, 0.0483365, 0.0482942, 0.0542896, 0.0482941, 0.0503619
0.709901, 0, 0.0958662, 0.0784968, 1.41421, -0.0958662, 0.0796425, 0.0784968, 0.0784971, 0.078498, 0.0784995, 0.0785005, 0.0811276, 0.0785821, 0.0790314, 0.0785041, 0.0785168, 0.0784976, 0.0785006, 0.0785608, 0.0784968, 0.0880011, 0.0784968, 0.0818612
0.71786, 0.96429, 0.151699, 0.123736, 1.72171, 0.81259, 0.125544, 0.123736, 0.123736, 0.123738, 0.12374, 0.123741, 0.12861, 0.12387, 0.124579, 0.123745, 0.123767, 0.123737, 0.123741, 0.123832, 0.123736, 0.138571, 0.123736, 0.129045
