   PIQUANT 0.0.0-main  ps__0246_0688790088_000PTFE_shot_24.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0967506, 0, 1.01343e-14, 0, 1.41421, -1.01343e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70634e-17, 0, 0, 4.7143e-20, 9.25019e-19, 0, 1.01063e-14, 0, 0
0.104739, 0, 1.88285e-14, 0, 1.41421, -1.88285e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.02809e-17, 0, 0, 8.91439e-20, 1.76037e-18, 0, 1.87764e-14, 0, 0
0.112728, 0, 3.46737e-14, 0, 1.41421, -3.46737e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.25947e-17, 0, 0, 1.67137e-19, 3.32272e-18, 0, 3.45776e-14, 0, 0
0.120716, 0, 6.33001e-14, 0, 1.41421, -6.33001e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6904e-16, 0, 0, 3.10758e-19, 6.22156e-18, 0, 6.31246e-14, 0, 0
0.128705, 0, 1.14574e-13, 0, 1.41421, -1.14574e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.05963e-16, 0, 0, 5.73062e-19, 1.15583e-17, 0, 1.14256e-13, 0, 0
0.136693, 0, 2.05632e-13, 0, 1.41421, -2.05632e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.49127e-16, 0, 0, 1.04825e-18, 2.13082e-17, 0, 2.0506e-13, 0, 0
0.144682, 0, 3.6599e-13, 0, 1.41421, -3.6599e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.77351e-16, 0, 0, 1.90227e-18, 3.89872e-17, 0, 3.64972e-13, 0, 0
0.152671, 0, 6.46048e-13, 0, 1.41421, -6.46048e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72522e-15, 0, 0, 3.42513e-18, 7.08087e-17, 0, 6.44248e-13, 0, 0
0.160659, 0, 1.13114e-12, 0, 1.41421, -1.13114e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02062e-15, 0, 0, 6.11966e-18, 1.27672e-16, 0, 1.12798e-12, 0, 0
0.168648, 0, 1.96453e-12, 0, 1.41421, -1.96453e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.24614e-15, 0, 0, 1.0851e-17, 2.28561e-16, 0, 1.95904e-12, 0, 0
0.176636, 0, 3.38477e-12, 0, 1.41421, -3.38477e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.03885e-15, 0, 0, 1.90967e-17, 4.06314e-16, 0, 3.37531e-12, 0, 0
0.184625, 0, 5.78577e-12, 0, 1.41421, -5.78577e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54507e-14, 0, 0, 3.3361e-17, 7.17338e-16, 0, 5.76957e-12, 0, 0
0.192614, 0, 9.8126e-12, 0, 1.41421, -9.8126e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62046e-14, 0, 0, 5.78576e-17, 1.25787e-15, 0, 9.78508e-12, 0, 0
0.200602, 0, 1.6513e-11, 0, 1.41421, -1.6513e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40989e-14, 0, 0, 9.96269e-17, 2.19116e-15, 0, 1.64666e-11, 0, 0
0.208591, 0, 2.7575e-11, 0, 1.41421, -2.7575e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.36426e-14, 0, 0, 1.7035e-16, 3.792e-15, 0, 2.74974e-11, 0, 0
0.216579, 0, 4.56958e-11, 0, 1.41421, -4.56958e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22042e-13, 0, 0, 2.89279e-16, 6.52035e-15, 0, 4.5567e-11, 0, 0
0.224568, 0, 7.51511e-11, 0, 1.41421, -7.51511e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0072e-13, 0, 0, 4.8794e-16, 1.11412e-14, 0, 7.49387e-11, 0, 0
0.232556, 0, 1.22663e-10, 0, 1.41421, -1.22663e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27643e-13, 0, 0, 8.17661e-16, 1.89194e-14, 0, 1.22316e-10, 0, 0
0.240545, 0, 1.98718e-10, 0, 1.41421, -1.98718e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.30843e-13, 0, 0, 1.36149e-15, 3.19336e-14, 0, 1.98154e-10, 0, 0
0.248534, 0, 3.1954e-10, 0, 1.41421, -3.1954e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.53707e-13, 0, 0, 2.25309e-15, 5.35814e-14, 0, 3.18631e-10, 0, 0
0.256522, 0, 5.10219e-10, 0, 1.41421, -5.10219e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36339e-12, 0, 0, 3.71258e-15, 8.95511e-14, 0, 5.08762e-10, 0, 0
0.264511, 0, 8.08383e-10, 0, 1.41421, -8.08383e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16059e-12, 0, 0, 6.07309e-15, 1.48544e-13, 0, 8.06068e-10, 0, 0
0.272499, 0, 1.27148e-09, 0, 1.41421, -1.27148e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.39921e-12, 0, 0, 9.8814e-15, 2.45062e-13, 0, 1.26783e-09, 0, 0
0.280488, 0, 1.98543e-09, 0, 1.41421, -1.98543e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.30964e-12, 0, 0, 1.59972e-14, 4.02173e-13, 0, 1.9797e-09, 0, 0
0.288477, 0, 3.07801e-09, 4.21791e-43, 1.41421, -3.07801e-09, 4.21791e-43, 0, 4.21791e-43, 4.21791e-43, 4.21791e-43, 4.21791e-43, 4.21791e-43, 4.21791e-43, 4.21791e-43, 8.23492e-12, 4.21791e-43, 4.21791e-43, 2.57777e-14, 6.56678e-13, 4.21791e-43, 3.0691e-09, 4.21791e-43, 4.21791e-43
0.296465, 0, 4.73781e-09, 7.72396e-42, 1.41421, -4.73781e-09, 7.72396e-42, 0, 7.72396e-42, 7.72396e-42, 7.72396e-42, 7.72396e-42, 7.72396e-42, 7.72396e-42, 7.72396e-42, 1.26819e-11, 7.72396e-42, 7.72396e-42, 4.1361e-14, 1.06705e-12, 7.72396e-42, 4.72402e-09, 7.72396e-42, 7.72396e-42
0.304454, 0, 7.24097e-09, 1.18633e-40, 1.41421, -7.24097e-09, 1.18633e-40, 0, 1.18633e-40, 1.18633e-40, 1.18633e-40, 1.18633e-40, 1.18633e-40, 1.18633e-40, 1.18633e-40, 1.93942e-11, 1.18633e-40, 1.18633e-40, 6.6111e-14, 1.72587e-12, 1.18633e-40, 7.21979e-09, 1.18633e-40, 1.18633e-40
0.312442, 0, 1.09887e-08, 1.60648e-39, 1.41421, -1.09887e-08, 1.60648e-39, 0, 1.60648e-39, 1.60648e-39, 1.60648e-39, 1.60648e-39, 1.60648e-39, 1.60648e-39, 1.60648e-39, 2.94544e-11, 1.60648e-39, 1.60648e-39, 1.05315e-13, 2.77925e-12, 1.60648e-39, 1.09564e-08, 1.60648e-39, 1.60648e-39
0.320431, 0, 1.65597e-08, 1.94319e-38, 1.41421, -1.65597e-08, 1.94319e-38, 0, 1.94319e-38, 1.94319e-38, 1.94319e-38, 1.94319e-38, 1.94319e-38, 1.94319e-38, 1.94319e-38, 4.44273e-11, 1.94319e-38, 1.94319e-38, 1.67285e-13, 4.45713e-12, 1.94319e-38, 1.65106e-08, 1.94319e-38, 1.94319e-38
0.32842, 0, 2.47816e-08, 2.11449e-37, 1.41421, -2.47816e-08, 2.11449e-37, 0, 2.11449e-37, 2.11449e-37, 2.11449e-37, 2.11449e-37, 2.11449e-37, 2.11449e-37, 2.11449e-37, 6.65586e-11, 2.11449e-37, 2.11449e-37, 2.65085e-13, 7.12039e-12, 2.11449e-37, 2.47077e-08, 2.11449e-37, 2.11449e-37
0.336408, 0, 3.68301e-08, 2.0817e-36, 1.41421, -3.68301e-08, 2.0817e-36, 0, 2.0817e-36, 2.0817e-36, 2.0817e-36, 2.0817e-36, 2.0817e-36, 2.0817e-36, 2.0817e-36, 9.90487e-11, 2.0817e-36, 2.0817e-36, 4.19267e-13, 1.13342e-11, 2.0817e-36, 3.67193e-08, 2.0817e-36, 2.0817e-36
0.344397, 0, 5.43617e-08, 1.86432e-35, 1.41421, -5.43617e-08, 1.86432e-35, 0, 1.86432e-35, 1.86432e-35, 1.86432e-35, 1.86432e-35, 1.86432e-35, 1.86432e-35, 1.86432e-35, 1.46427e-10, 1.86432e-35, 1.86432e-35, 6.62191e-13, 1.79819e-11, 1.86432e-35, 5.41966e-08, 1.86432e-35, 1.86432e-35
0.352385, 0, 7.96935e-08, 1.52698e-34, 1.41421, -7.96935e-08, 1.52698e-34, 0, 1.52698e-34, 1.52698e-34, 1.52698e-34, 1.52698e-34, 1.52698e-34, 1.52698e-34, 1.52698e-34, 2.15061e-10, 1.52698e-34, 1.52698e-34, 1.04485e-12, 2.84412e-11, 1.52698e-34, 7.94489e-08, 1.52698e-34, 1.52698e-34
0.360374, 0, 1.16042e-07, 1.14942e-33, 1.41421, -1.16042e-07, 1.14942e-33, 0, 1.14942e-33, 1.14942e-33, 1.14942e-33, 1.14942e-33, 1.14942e-33, 1.14942e-33, 1.14942e-33, 3.13842e-10, 1.14942e-33, 1.14942e-33, 1.64766e-12, 4.48578e-11, 1.14942e-33, 1.15682e-07, 1.14942e-33, 1.14942e-33
0.368362, 0, 1.67841e-07, 8.23823e-33, 1.41421, -1.67841e-07, 8.23823e-33, 0, 8.23823e-33, 8.23823e-33, 8.23823e-33, 8.23823e-33, 8.23823e-33, 8.23823e-33, 8.23823e-33, 4.55111e-10, 8.23823e-33, 8.23823e-33, 2.59751e-12, 7.0567e-11, 8.23823e-33, 1.67313e-07, 8.23823e-33, 8.23823e-33
0.376351, 0, 2.41154e-07, 5.77794e-32, 1.41421, -2.41154e-07, 5.77794e-32, 0, 5.77794e-32, 5.77794e-32, 5.77794e-32, 5.77794e-32, 5.77794e-32, 5.77794e-32, 5.77794e-32, 6.55882e-10, 5.77794e-32, 5.77794e-32, 4.09466e-12, 1.10744e-10, 5.77794e-32, 2.40383e-07, 5.77794e-32, 5.77794e-32
0.38434, 0, 3.44214e-07, 3.81386e-31, 1.41421, -3.44214e-07, 3.81386e-31, 0, 3.81386e-31, 3.81386e-31, 3.81386e-31, 3.81386e-31, 3.81386e-31, 3.81386e-31, 3.81386e-31, 9.39482e-10, 3.81386e-31, 3.81386e-31, 6.45495e-12, 1.73405e-10, 3.81386e-31, 3.43095e-07, 3.81386e-31, 3.81386e-31
0.392328, 0, 4.88124e-07, 2.34679e-30, 1.41421, -4.88124e-07, 2.34679e-30, 0, 2.34679e-30, 2.34679e-30, 2.34679e-30, 2.34679e-30, 2.34679e-30, 2.34679e-30, 2.34679e-30, 1.3377e-09, 2.34679e-30, 2.34679e-30, 1.0176e-11, 2.70931e-10, 2.34679e-30, 4.86505e-07, 2.34679e-30, 2.34679e-30
0.400317, 0, 6.87743e-07, 1.34756e-29, 1.41421, -6.87743e-07, 1.34756e-29, 0, 1.34756e-29, 1.34756e-29, 1.34756e-29, 1.34756e-29, 1.34756e-29, 1.34756e-29, 1.34756e-29, 1.8936e-09, 1.34756e-29, 1.34756e-29, 1.60406e-11, 4.22407e-10, 1.34756e-29, 6.85411e-07, 1.34756e-29, 1.34756e-29
0.408305, 0, 9.6282e-07, 7.23936e-29, 1.41421, -9.6282e-07, 7.23936e-29, 0, 7.23936e-29, 7.23936e-29, 7.23936e-29, 7.23936e-29, 7.23936e-29, 7.23936e-29, 7.23936e-29, 2.66525e-09, 7.23936e-29, 7.23936e-29, 2.52766e-11, 6.57145e-10, 7.23936e-29, 9.59473e-07, 7.23936e-29, 7.23936e-29
0.416294, 0, 1.33942e-06, 3.6497e-28, 1.41421, -1.33942e-06, 3.6497e-28, 0, 3.6497e-28, 3.6497e-28, 3.6497e-28, 3.6497e-28, 3.6497e-28, 3.6497e-28, 3.6497e-28, 3.73046e-09, 3.6497e-28, 3.6497e-28, 3.98044e-11, 1.02002e-09, 3.6497e-28, 1.33463e-06, 3.6497e-28, 3.6497e-28
0.424283, 0, 1.85172e-06, 1.73292e-27, 1.41421, -1.85172e-06, 1.73292e-27, 0, 1.73292e-27, 1.73292e-27, 1.73292e-27, 1.73292e-27, 1.73292e-27, 1.73292e-27, 1.73292e-27, 5.19304e-09, 1.73292e-27, 1.73292e-27, 6.26154e-11, 1.57942e-09, 1.73292e-27, 1.84488e-06, 1.73292e-27, 1.73292e-27
0.432271, 0, 2.54418e-06, 7.77238e-27, 1.41421, -2.54418e-06, 7.77238e-27, 0, 7.77238e-27, 7.77238e-27, 7.77238e-27, 7.77238e-27, 7.77238e-27, 7.77238e-27, 7.77238e-27, 7.19077e-09, 7.77238e-27, 7.77238e-27, 9.83486e-11, 2.43911e-09, 7.77238e-27, 2.53445e-06, 7.77238e-27, 7.77238e-27
0.44026, 0, 3.47431e-06, 3.30279e-26, 1.41421, -3.47431e-06, 3.30279e-26, 0, 3.30279e-26, 3.30279e-26, 3.30279e-26, 3.30279e-26, 3.30279e-26, 3.30279e-26, 3.30279e-26, 9.90558e-09, 3.30279e-26, 3.30279e-26, 1.54161e-10, 3.75567e-09, 3.30279e-26, 3.46049e-06, 3.30279e-26, 3.30279e-26
0.448248, 0, 4.71598e-06, 2.29732e-25, 1.41421, -4.71598e-06, 2.29732e-25, 0, 2.29732e-25, 2.29732e-25, 2.29732e-25, 2.29732e-25, 2.29732e-25, 2.29732e-25, 2.29732e-25, 1.35767e-08, 2.29732e-25, 2.29732e-25, 2.41125e-10, 5.76497e-09, 2.29732e-25, 4.6964e-06, 2.29732e-25, 2.29732e-25
0.456237, 0, 6.36339e-06, 8.4712e-25, 1.41421, -6.36339e-06, 8.4712e-25, 0, 8.4712e-25, 8.4712e-25, 8.4712e-25, 8.4712e-25, 8.4712e-25, 8.4712e-25, 8.4712e-25, 1.85167e-08, 8.4712e-25, 8.4712e-25, 3.75817e-10, 8.81524e-09, 8.4712e-25, 6.33568e-06, 8.4712e-25, 8.4712e-25
0.464225, 0, 8.53757e-06, 3.02397e-24, 1.41421, -8.53757e-06, 6.60948e-11, 0, 1.42622e-13, 2.43379e-13, 6.71659e-13, 4.01286e-13, 3.26558e-11, 5.18431e-12, 1.41726e-10, 2.51333e-08, 5.47614e-12, 1.22064e-13, 5.83658e-10, 1.34252e-08, 2.35888e-15, 8.49759e-06, 3.02397e-24, 5.87101e-10
0.472214, 0, 1.14019e-05, 1.24783e-08, 1.41421, -1.14019e-05, 1.26972e-08, 1.24783e-08, 1.24788e-08, 1.24791e-08, 1.24805e-08, 1.24796e-08, 1.25865e-08, 1.24955e-08, 1.29477e-08, 4.64324e-08, 1.24964e-08, 1.24787e-08, 1.33811e-08, 3.2834e-08, 1.24783e-08, 1.13439e-05, 1.24783e-08, 1.44227e-08
0.480203, 0, 1.51509e-05, 4.11708e-08, 1.41421, -1.51509e-05, 4.17325e-08, 4.11708e-08, 4.11721e-08, 4.11729e-08, 4.11765e-08, 4.11743e-08, 4.14483e-08, 4.12149e-08, 4.23752e-08, 8.68301e-08, 4.12174e-08, 4.11719e-08, 4.25611e-08, 7.18858e-08, 4.11709e-08, 1.5066e-05, 4.11708e-08, 4.61597e-08
0.488191, 0, 2.00448e-05, 1.05253e-07, 1.41421, -2.00448e-05, 1.06564e-07, 1.05253e-07, 1.05256e-07, 1.05258e-07, 1.05266e-07, 1.05261e-07, 1.05901e-07, 1.05356e-07, 1.08065e-07, 1.66374e-07, 1.05362e-07, 1.05255e-07, 1.07383e-07, 1.51356e-07, 1.05253e-07, 1.99188e-05, 1.05253e-07, 1.169e-07
0.49618, 0, 2.64243e-05, 2.45041e-07, 1.41421, -2.64243e-05, 2.47955e-07, 2.45041e-07, 2.45048e-07, 2.45052e-07, 2.45071e-07, 2.45059e-07, 2.46481e-07, 2.4527e-07, 2.51288e-07, 3.26497e-07, 2.45283e-07, 2.45047e-07, 2.48289e-07, 3.13857e-07, 2.45042e-07, 2.62337e-05, 2.45041e-07, 2.70918e-07
0.504168, 0, 3.47514e-05, 5.43121e-07, 1.41421, -3.47514e-05, 5.49382e-07, 5.43121e-07, 5.43134e-07, 5.43144e-07, 5.43184e-07, 5.43159e-07, 5.46214e-07, 5.43612e-07, 5.56546e-07, 6.51195e-07, 5.43639e-07, 5.43132e-07, 5.48042e-07, 6.45237e-07, 5.43121e-07, 3.44567e-05, 5.43121e-07, 5.98737e-07
0.512157, 0, 4.56733e-05, 1.16492e-06, 1.41421, -4.56733e-05, 1.17803e-06, 1.16492e-06, 1.16494e-06, 1.16496e-06, 1.16505e-06, 1.165e-06, 1.17139e-06, 1.16594e-06, 1.19303e-06, 1.30768e-06, 1.166e-06, 1.16494e-06, 1.17233e-06, 1.3156e-06, 1.16492e-06, 4.52058e-05, 1.16492e-06, 1.28136e-06
0.520146, 0, 6.0133e-05, 2.43439e-06, 1.41421, -6.0133e-05, 2.46121e-06, 2.43439e-06, 2.43445e-06, 2.43449e-06, 2.43467e-06, 2.43456e-06, 2.44764e-06, 2.4365e-06, 2.4919e-06, 2.62217e-06, 2.43661e-06, 2.43444e-06, 2.4455e-06, 2.6552e-06, 2.43439e-06, 5.93725e-05, 2.43439e-06, 2.67263e-06
0.528134, 0, 7.95617e-05, 4.97149e-06, 1.41421, -7.95617e-05, 5.02519e-06, 4.97149e-06, 4.97161e-06, 4.97169e-06, 4.97204e-06, 4.97182e-06, 4.99803e-06, 4.97571e-06, 5.08664e-06, 5.21741e-06, 4.97594e-06, 4.97159e-06, 4.98802e-06, 5.29288e-06, 4.9715e-06, 7.82955e-05, 4.97149e-06, 5.44849e-06
0.536123, 0, 0.000106208, 9.93637e-06, 1.41421, -0.000106208, 1.00417e-05, 9.93637e-06, 9.9366e-06, 9.93676e-06, 9.93744e-06, 9.93701e-06, 9.98839e-06, 9.94463e-06, 1.01622e-05, 1.02571e-05, 9.94509e-06, 9.93657e-06, 9.96082e-06, 1.0401e-05, 9.93637e-06, 0.000104061, 9.93637e-06, 1.08717e-05
0.544111, 0, 0.000143696, 1.94507e-05, 1.41421, -0.000143696, 1.9653e-05, 1.94507e-05, 1.94511e-05, 1.94514e-05, 1.94527e-05, 1.94519e-05, 1.95506e-05, 1.94665e-05, 1.98845e-05, 1.98671e-05, 1.94674e-05, 1.9451e-05, 1.94866e-05, 2.01177e-05, 1.94507e-05, 0.000140006, 1.94507e-05, 2.12476e-05
0.5521, 0, 0.000197945, 3.7308e-05, 1.41421, -0.000197945, 3.7689e-05, 3.7308e-05, 3.73089e-05, 3.73094e-05, 3.73119e-05, 3.73103e-05, 3.74962e-05, 3.73379e-05, 3.81249e-05, 3.78465e-05, 3.73396e-05, 3.73087e-05, 3.73605e-05, 3.8259e-05, 3.7308e-05, 0.000191563, 3.7308e-05, 4.06917e-05
0.560089, 0, 0.000278684, 7.01379e-05, 1.41421, -0.000278684, 7.08411e-05, 7.01379e-05, 7.01395e-05, 7.01405e-05, 7.01451e-05, 7.01422e-05, 7.04854e-05, 7.01931e-05, 7.16457e-05, 7.08313e-05, 7.01962e-05, 7.01392e-05, 7.0214e-05, 7.14846e-05, 7.0138e-05, 0.000267633, 7.01379e-05, 7.6384e-05
0.568077, 0, 0.000401826, 0.000129266, 1.41421, -0.000401826, 0.000130539, 0.000129266, 0.000129269, 0.000129271, 0.000129279, 0.000129274, 0.000129895, 0.000129366, 0.000131995, 0.000130156, 0.000129372, 0.000129269, 0.000129376, 0.00013116, 0.000129266, 0.000382762, 0.000129266, 0.000140572
0.576066, 0, 0.000593167, 0.000233604, 1.41421, -0.000593167, 0.000235863, 0.000233604, 0.000233609, 0.000233612, 0.000233627, 0.000233618, 0.00023472, 0.000233781, 0.000238448, 0.00023474, 0.000233791, 0.000233608, 0.000233761, 0.000236251, 0.000233604, 0.000560522, 0.000233604, 0.000253671
0.584054, 0, 0.000894018, 0.000414015, 1.41421, -0.000894018, 0.000417948, 0.000414015, 0.000414023, 0.000414029, 0.000414055, 0.000414039, 0.000415958, 0.000414323, 0.000422449, 0.000415461, 0.000414341, 0.000414022, 0.000414238, 0.000417691, 0.000414015, 0.000838695, 0.000414015, 0.000448952
0.592043, 0, 0.00136918, 0.000719719, 1.41421, -0.00136918, 0.000726436, 0.000719719, 0.000719733, 0.000719743, 0.000719787, 0.000719759, 0.000723038, 0.000720246, 0.000734124, 0.000721554, 0.000720275, 0.000719731, 0.000720035, 0.000724797, 0.000719719, 0.00127659, 0.000719719, 0.000779391
0.600031, 0, 0.00211867, 0.00122743, 1.41421, -0.00211867, 0.00123868, 0.00122743, 0.00122745, 0.00122747, 0.00122754, 0.00122749, 0.00123299, 0.00122831, 0.00125157, 0.00122975, 0.00122836, 0.00122745, 0.00122787, 0.0012344, 0.00122743, 0.00196588, 0.00122743, 0.00132743
0.60802, 0, 0.0032937, 0.00205393, 1.41421, -0.0032937, 0.00207244, 0.00205393, 0.00205397, 0.002054, 0.00205412, 0.00205404, 0.00206308, 0.00205538, 0.00209363, 0.00205685, 0.00205546, 0.00205396, 0.00205455, 0.00206347, 0.00205393, 0.00304534, 0.00205393, 0.00221839
0.616009, 0, 0.005118, 0.00337293, 1.41421, -0.005118, 0.00340282, 0.00337293, 0.00337299, 0.00337304, 0.00337323, 0.00337311, 0.0033877, 0.00337527, 0.00343702, 0.00337661, 0.0033754, 0.00337298, 0.0033738, 0.00338593, 0.00337293, 0.00472069, 0.00337293, 0.00363841
0.623997, 0, 0.00791548, 0.00543669, 1.41421, -0.00791548, 0.00548405, 0.00543669, 0.00543679, 0.00543686, 0.00543717, 0.00543698, 0.00546009, 0.00544041, 0.00553825, 0.0054413, 0.00544061, 0.00543678, 0.00543789, 0.00545434, 0.00543669, 0.0072902, 0.00543669, 0.00585741
0.631986, 0, 0.0121444, 0.00860284, 1.41421, -0.0121444, 0.00867653, 0.00860284, 0.008603, 0.00860311, 0.00860359, 0.00860329, 0.00863925, 0.00860862, 0.00876086, 0.00860861, 0.00860894, 0.00860297, 0.0086045, 0.00862672, 0.00860284, 0.0111767, 0.00860284, 0.00925747
0.639974, 0, 0.0184385, 0.0133662, 1.41421, -0.0184385, 0.0134788, 0.0133662, 0.0133664, 0.0133666, 0.0133673, 0.0133669, 0.0134218, 0.013375, 0.0136077, 0.0133734, 0.0133755, 0.0133664, 0.0133685, 0.0133984, 0.0133662, 0.0169659, 0.0133662, 0.0143665
0.647963, 0, 0.0276534, 0.0203945, 1.41421, -0.0276534, 0.0205635, 0.0203945, 0.0203949, 0.0203951, 0.0203962, 0.0203955, 0.020478, 0.0204078, 0.0207569, 0.0204035, 0.0204085, 0.0203948, 0.0203976, 0.0204379, 0.0203945, 0.0254501, 0.0203945, 0.021896
0.655952, 0, 0.0409169, 0.030566, 1.41421, -0.0409169, 0.0308152, 0.030566, 0.0305665, 0.0305669, 0.0305685, 0.0305675, 0.0306891, 0.0305855, 0.0311005, 0.0305772, 0.0305866, 0.0305665, 0.0305703, 0.0306243, 0.030566, 0.037676, 0.030566, 0.0327801
0.66394, 0, 0.0596789, 0.0450056, 1.41421, -0.0596789, 0.0453668, 0.0450056, 0.0450064, 0.045007, 0.0450093, 0.0450078, 0.0451841, 0.045034, 0.0457801, 0.0450195, 0.0450356, 0.0450063, 0.0450114, 0.0450837, 0.0450057, 0.0549918, 0.0450056, 0.0482141
0.671929, 0, 0.085758, 0.065116, 1.41421, -0.085758, 0.0656303, 0.065116, 0.0651171, 0.0651179, 0.0651212, 0.0651191, 0.0653701, 0.0651563, 0.0662189, 0.0651331, 0.0651586, 0.0651169, 0.0651238, 0.0652202, 0.065116, 0.0790926, 0.065116, 0.0696855
0.679917, 0, 0.121375, 0.0925951, 1.41421, -0.121375, 0.0933152, 0.0925951, 0.0925966, 0.0925977, 0.0926024, 0.0925994, 0.0929509, 0.0926515, 0.0941393, 0.0926162, 0.0926547, 0.0925964, 0.0926057, 0.0927336, 0.0925951, 0.112054, 0.0925951, 0.0989931
