   PIQUANT 0.0.0-main  ps__0661_0725638583_PTFE_shot_10.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.27369, 0, 3.15955e-12, 0, 1.41421, -3.15955e-12, 0, 0, 0, 0, 0, 0, 0, 0, 6.70315e-15, 0, 0, 3.12863e-17, 3.71794e-16, 0, 3.15245e-12, 0, 0
0.281423, 0, 5.78027e-12, 0, 1.41421, -5.78027e-12, 0, 0, 0, 0, 0, 0, 0, 0, 1.22632e-14, 0, 0, 5.83126e-17, 6.97248e-16, 0, 5.76725e-12, 0, 0
0.289155, 0, 1.04709e-11, 0, 1.41421, -1.04709e-11, 0, 0, 0, 0, 0, 0, 0, 0, 2.2215e-14, 0, 0, 1.07713e-16, 1.29589e-15, 0, 1.04473e-11, 0, 0
0.296888, 0, 1.87831e-11, 0, 1.41421, -1.87831e-11, 0, 0, 0, 0, 0, 0, 0, 0, 3.98512e-14, 0, 0, 1.97221e-16, 2.38751e-15, 0, 1.87407e-11, 0, 0
0.30462, 0, 3.33687e-11, 0, 1.41421, -3.33687e-11, 0, 0, 0, 0, 0, 0, 0, 0, 7.07992e-14, 0, 0, 3.58029e-16, 4.36099e-15, 0, 3.32932e-11, 0, 0
0.312353, 0, 5.87126e-11, 0, 1.41421, -5.87126e-11, 0, 0, 0, 0, 0, 0, 0, 0, 1.24578e-13, 0, 0, 6.44569e-16, 7.89903e-15, 0, 5.85794e-11, 0, 0
0.320085, 0, 1.02323e-10, 0, 1.41421, -1.02323e-10, 0, 0, 0, 0, 0, 0, 0, 0, 2.17128e-13, 0, 0, 1.15113e-15, 1.41906e-14, 0, 1.0209e-10, 0, 0
0.327818, 0, 1.76732e-10, 0, 1.41421, -1.76732e-10, 0, 0, 0, 0, 0, 0, 0, 0, 3.75069e-13, 0, 0, 2.04369e-15, 2.53339e-14, 0, 1.7633e-10, 0, 0
0.33555, 0, 3.02212e-10, 2.21405e-43, 1.41421, -3.02212e-10, 2.21405e-43, 0, 2.21405e-43, 2.21405e-43, 2.21405e-43, 2.21405e-43, 2.21405e-43, 2.21405e-43, 6.41458e-13, 2.21405e-43, 2.21405e-43, 3.59506e-15, 4.47997e-14, 2.21405e-43, 3.01522e-10, 2.21405e-43, 2.21405e-43
0.343283, 0, 5.11979e-10, 3.89141e-42, 1.41421, -5.11979e-10, 3.89141e-42, 0, 3.89141e-42, 3.89141e-42, 3.89141e-42, 3.89141e-42, 3.89141e-42, 3.89141e-42, 1.0869e-12, 3.89141e-42, 3.89141e-42, 6.28027e-15, 7.86364e-14, 3.89141e-42, 5.10807e-10, 3.89141e-42, 3.89141e-42
0.351015, 0, 8.59335e-10, 5.66363e-41, 1.41421, -8.59335e-10, 5.66363e-41, 0, 5.66363e-41, 5.66363e-41, 5.66363e-41, 5.66363e-41, 5.66363e-41, 5.66363e-41, 1.82477e-12, 5.66363e-41, 5.66363e-41, 1.08999e-14, 1.3705e-13, 5.66363e-41, 8.57363e-10, 5.66363e-41, 5.66363e-41
0.358748, 0, 1.42912e-09, 7.28933e-40, 1.41421, -1.42912e-09, 7.28933e-40, 0, 7.28933e-40, 7.28933e-40, 7.28933e-40, 7.28933e-40, 7.28933e-40, 7.28933e-40, 3.03566e-12, 7.28933e-40, 7.28933e-40, 1.88042e-14, 2.37243e-13, 7.28933e-40, 1.42583e-09, 7.28933e-40, 7.28933e-40
0.36648, 0, 2.35504e-09, 8.41884e-39, 1.41421, -2.35504e-09, 8.41884e-39, 0, 8.41884e-39, 8.41884e-39, 8.41884e-39, 8.41884e-39, 8.41884e-39, 8.41884e-39, 5.00448e-12, 8.41884e-39, 8.41884e-39, 3.22636e-14, 4.08067e-13, 8.41884e-39, 2.3496e-09, 8.41884e-39, 8.41884e-39
0.374213, 0, 3.8457e-09, 8.79162e-38, 1.41421, -3.8457e-09, 8.79162e-38, 0, 8.79162e-38, 8.79162e-38, 8.79162e-38, 8.79162e-38, 8.79162e-38, 8.79162e-38, 8.17639e-12, 8.79162e-38, 8.79162e-38, 5.5088e-14, 6.97727e-13, 8.79162e-38, 3.83677e-09, 8.79162e-38, 8.79162e-38
0.381945, 0, 6.22339e-09, 8.34676e-37, 1.41421, -6.22339e-09, 8.34676e-37, 0, 8.34676e-37, 8.34676e-37, 8.34676e-37, 8.34676e-37, 8.34676e-37, 8.34676e-37, 1.32403e-11, 8.34676e-37, 8.34676e-37, 9.36613e-14, 1.18649e-12, 8.34676e-37, 6.20887e-09, 8.34676e-37, 8.34676e-37
0.389678, 0, 9.98111e-09, 7.24267e-36, 1.41421, -9.98111e-09, 7.24267e-36, 0, 7.24267e-36, 7.24267e-36, 7.24267e-36, 7.24267e-36, 7.24267e-36, 7.24267e-36, 2.12523e-11, 7.24267e-36, 7.24267e-36, 1.58675e-13, 2.00772e-12, 7.24267e-36, 9.95769e-09, 7.24267e-36, 7.24267e-36
0.39741, 0, 1.58656e-08, 5.77199e-35, 1.41421, -1.58656e-08, 5.77199e-35, 0, 5.77199e-35, 5.77199e-35, 5.77199e-35, 5.77199e-35, 5.77199e-35, 5.77199e-35, 3.38163e-11, 5.77199e-35, 5.77199e-35, 2.68032e-13, 3.3826e-12, 5.77199e-35, 1.58282e-08, 5.77199e-35, 5.77199e-35
0.405143, 0, 2.49973e-08, 4.24412e-34, 1.41421, -2.49973e-08, 4.24412e-34, 0, 4.24412e-34, 4.24412e-34, 4.24412e-34, 4.24412e-34, 4.24412e-34, 4.24412e-34, 5.33467e-11, 4.24412e-34, 4.24412e-34, 4.51724e-13, 5.67782e-12, 4.24412e-34, 2.49378e-08, 4.24412e-34, 4.24412e-34
0.412875, 0, 3.90401e-08, 2.89191e-33, 1.41421, -3.90401e-08, 2.89191e-33, 0, 2.89191e-33, 2.89191e-33, 2.89191e-33, 2.89191e-33, 2.89191e-33, 2.89191e-33, 8.3444e-11, 2.89191e-33, 2.89191e-33, 7.60013e-13, 9.50109e-12, 2.89191e-33, 3.89464e-08, 2.89191e-33, 2.89191e-33
0.420607, 0, 6.04426e-08, 1.94848e-32, 1.41421, -6.04426e-08, 1.94848e-32, 0, 1.94848e-32, 1.94848e-32, 1.94848e-32, 1.94848e-32, 1.94848e-32, 1.94848e-32, 1.29432e-10, 1.94848e-32, 1.94848e-32, 1.27716e-12, 1.58602e-11, 1.94848e-32, 6.0296e-08, 1.94848e-32, 1.94848e-32
0.42834, 0, 9.27725e-08, 1.258e-31, 1.41421, -9.27725e-08, 1.258e-31, 0, 1.258e-31, 1.258e-31, 1.258e-31, 1.258e-31, 1.258e-31, 1.258e-31, 1.99116e-10, 1.258e-31, 1.258e-31, 2.14445e-12, 2.64279e-11, 1.258e-31, 9.25448e-08, 1.258e-31, 1.258e-31
0.436072, 0, 1.4118e-07, 7.64425e-31, 1.41421, -1.4118e-07, 7.64425e-31, 0, 7.64425e-31, 7.64425e-31, 7.64425e-31, 7.64425e-31, 7.64425e-31, 7.64425e-31, 3.0384e-10, 7.64425e-31, 7.64425e-31, 3.59858e-12, 4.39829e-11, 7.64425e-31, 1.40829e-07, 7.64425e-31, 7.64425e-31
0.443805, 0, 2.13028e-07, 4.35638e-30, 1.41421, -2.13028e-07, 4.35638e-30, 0, 4.35638e-30, 4.35638e-30, 4.35638e-30, 4.35638e-30, 4.35638e-30, 4.35638e-30, 4.59965e-10, 4.35638e-30, 4.35638e-30, 6.03568e-12, 7.31442e-11, 4.35638e-30, 2.12489e-07, 4.35638e-30, 4.35638e-30
0.451537, 0, 3.18748e-07, 2.33066e-29, 1.41421, -3.18748e-07, 2.33066e-29, 0, 2.33066e-29, 2.33066e-29, 2.33066e-29, 2.33066e-29, 2.33066e-29, 2.33066e-29, 6.90899e-10, 2.33066e-29, 2.33066e-29, 1.01172e-11, 1.21593e-10, 2.33066e-29, 3.17925e-07, 2.33066e-29, 2.33066e-29
0.45927, 0, 4.72976e-07, 1.17361e-28, 1.41421, -4.72976e-07, 1.17361e-28, 0, 1.17361e-28, 1.17361e-28, 1.17361e-28, 1.17361e-28, 1.17361e-28, 1.17361e-28, 1.02988e-09, 1.17361e-28, 1.17361e-28, 1.69445e-11, 2.02092e-10, 1.17361e-28, 4.71727e-07, 1.17361e-28, 1.17361e-28
0.467002, 0, 6.96071e-07, 5.57835e-28, 1.41421, -6.96071e-07, 5.57835e-28, 0, 5.57835e-28, 5.57835e-28, 5.57835e-28, 5.57835e-28, 5.57835e-28, 5.57835e-28, 1.52377e-09, 5.57835e-28, 5.57835e-28, 2.83436e-11, 3.35825e-10, 5.57835e-28, 6.94183e-07, 5.57835e-28, 5.57835e-28
0.474735, 0, 1.01608e-06, 2.51014e-27, 1.41421, -1.01608e-06, 2.51014e-27, 0, 2.51014e-27, 2.51014e-27, 2.51014e-27, 2.51014e-27, 2.51014e-27, 2.51014e-27, 2.23814e-09, 2.51014e-27, 2.51014e-27, 4.73282e-11, 5.57856e-10, 2.51014e-27, 1.01324e-06, 2.51014e-27, 2.51014e-27
0.482467, 0, 1.47132e-06, 1.07237e-26, 1.41421, -1.47132e-06, 1.07237e-26, 0, 1.07237e-26, 1.07237e-26, 1.07237e-26, 1.07237e-26, 1.07237e-26, 1.07237e-26, 3.26419e-09, 1.07237e-26, 1.07237e-26, 7.88438e-11, 9.26009e-10, 1.07237e-26, 1.46705e-06, 1.07237e-26, 1.07237e-26
0.4902, 0, 2.11365e-06, 4.36154e-26, 1.41421, -2.11365e-06, 4.36154e-26, 0, 4.36154e-26, 4.36154e-26, 4.36154e-26, 4.36154e-26, 4.36154e-26, 4.36154e-26, 4.72784e-09, 4.36154e-26, 4.36154e-26, 1.30955e-10, 1.53519e-09, 4.36154e-26, 2.10726e-06, 4.36154e-26, 4.36154e-26
0.497932, 0, 3.01266e-06, 1.69312e-25, 1.41421, -3.01266e-06, 1.69312e-25, 0, 1.69312e-25, 1.69312e-25, 1.69312e-25, 1.69312e-25, 1.69312e-25, 1.69312e-25, 6.80189e-09, 1.69312e-25, 1.69312e-25, 2.16717e-10, 2.54019e-09, 1.69312e-25, 3.0031e-06, 1.69312e-25, 1.69312e-25
0.505665, 0, 4.26093e-06, 6.28841e-25, 1.41421, -4.26093e-06, 6.28841e-25, 0, 6.28841e-25, 6.28841e-25, 6.28841e-25, 6.28841e-25, 6.28841e-25, 6.28841e-25, 9.72196e-09, 6.28841e-25, 6.28841e-25, 3.57112e-10, 4.19169e-09, 6.28841e-25, 4.24666e-06, 6.28841e-25, 6.28841e-25
0.513397, 0, 5.98053e-06, 2.23978e-24, 1.41421, -5.98053e-06, 2.23978e-24, 0, 2.23978e-24, 2.23978e-24, 2.23978e-24, 2.23978e-24, 2.23978e-24, 2.23978e-24, 1.38072e-08, 2.23978e-24, 2.23978e-24, 5.85581e-10, 6.89226e-09, 2.23978e-24, 5.95925e-06, 2.23978e-24, 2.23978e-24
0.52113, 0, 8.33388e-06, 7.74115e-24, 1.41421, -8.33388e-06, 2.55057e-10, 0, 1.86855e-13, 8.42694e-13, 1.42211e-12, 3.90315e-11, 7.44917e-12, 1.35854e-10, 1.94881e-08, 4.13905e-12, 4.926e-13, 9.54993e-10, 1.12825e-08, 1.30885e-14, 8.30066e-06, 7.74115e-24, 1.0445e-09
0.528862, 0, 1.15503e-05, 2.08025e-08, 1.41421, -1.15503e-05, 2.17041e-08, 2.08025e-08, 2.08032e-08, 2.08055e-08, 2.08075e-08, 2.09405e-08, 2.08288e-08, 2.12827e-08, 4.81422e-08, 2.08171e-08, 2.08042e-08, 2.23508e-08, 3.91742e-08, 2.08026e-08, 1.14977e-05, 2.08025e-08, 2.44947e-08
0.536595, 0, 1.59128e-05, 7.32771e-08, 1.41421, -1.59128e-05, 7.57611e-08, 7.32771e-08, 7.32789e-08, 7.32853e-08, 7.3291e-08, 7.36572e-08, 7.33497e-08, 7.46002e-08, 1.11404e-07, 7.33174e-08, 7.32819e-08, 7.57715e-08, 1.03009e-07, 7.32772e-08, 1.5828e-05, 7.32771e-08, 8.34493e-08
0.544327, 0, 2.18211e-05, 2.01297e-07, 1.41421, -2.18211e-05, 2.07537e-07, 2.01297e-07, 2.01301e-07, 2.01317e-07, 2.01332e-07, 2.02252e-07, 2.01479e-07, 2.04621e-07, 2.54156e-07, 2.01398e-07, 2.01309e-07, 2.05288e-07, 2.49083e-07, 2.01297e-07, 2.168e-05, 2.01297e-07, 2.26852e-07
0.55206, 0, 2.98463e-05, 5.13227e-07, 1.41421, -2.98463e-05, 5.2825e-07, 5.13227e-07, 5.13238e-07, 5.13277e-07, 5.13311e-07, 5.15526e-07, 5.13666e-07, 5.21229e-07, 5.86091e-07, 5.13471e-07, 5.13256e-07, 5.1957e-07, 5.89452e-07, 5.13228e-07, 2.96032e-05, 5.13227e-07, 5.74748e-07
0.559792, 0, 4.07938e-05, 1.21118e-06, 1.41421, -4.07938e-05, 1.24566e-06, 1.21118e-06, 1.21121e-06, 1.2113e-06, 1.21138e-06, 1.21646e-06, 1.21219e-06, 1.22955e-06, 1.31105e-06, 1.21174e-06, 1.21125e-06, 1.22119e-06, 1.33188e-06, 1.21119e-06, 4.03619e-05, 1.21118e-06, 1.35236e-06
0.567525, 0, 5.59599e-05, 2.77406e-06, 1.41421, -5.59599e-05, 2.851e-06, 2.77406e-06, 2.77411e-06, 2.77431e-06, 2.77449e-06, 2.78583e-06, 2.7763e-06, 2.81504e-06, 2.91016e-06, 2.7753e-06, 2.7742e-06, 2.78972e-06, 2.96343e-06, 2.77406e-06, 5.51696e-05, 2.77406e-06, 3.08914e-06
0.575257, 0, 7.74469e-05, 6.18004e-06, 1.41421, -7.74469e-05, 6.34723e-06, 6.18004e-06, 6.18016e-06, 6.18059e-06, 6.18097e-06, 6.20563e-06, 6.18492e-06, 6.26909e-06, 6.3645e-06, 6.18275e-06, 6.18036e-06, 6.20438e-06, 6.47451e-06, 6.18005e-06, 7.59676e-05, 6.18004e-06, 6.8647e-06
0.58299, 0, 0.000108833, 1.34054e-05, 1.41421, -0.000108833, 1.37593e-05, 1.34054e-05, 1.34057e-05, 1.34066e-05, 1.34074e-05, 1.34596e-05, 1.34157e-05, 1.35939e-05, 1.3654e-05, 1.34111e-05, 1.34061e-05, 1.34429e-05, 1.38591e-05, 1.34054e-05, 0.000106027, 1.34054e-05, 1.48547e-05
0.590722, 0, 0.000156361, 2.83278e-05, 1.41421, -0.000156361, 2.90579e-05, 2.83278e-05, 2.83284e-05, 2.83302e-05, 2.83319e-05, 2.84395e-05, 2.83491e-05, 2.87167e-05, 2.86611e-05, 2.83397e-05, 2.83292e-05, 2.83852e-05, 2.90203e-05, 2.83279e-05, 0.000151016, 2.83278e-05, 3.13174e-05
0.598455, 0, 0.000231036, 5.83376e-05, 1.41421, -0.000231036, 5.98055e-05, 5.83376e-05, 5.83386e-05, 5.83424e-05, 5.83458e-05, 5.85622e-05, 5.83804e-05, 5.91195e-05, 5.87819e-05, 5.83614e-05, 5.83404e-05, 5.84248e-05, 5.93847e-05, 5.83376e-05, 0.000220888, 5.83376e-05, 6.4349e-05
0.606187, 0, 0.000352193, 0.000117111, 1.41421, -0.000352193, 0.000119989, 0.000117111, 0.000117113, 0.000117121, 0.000117127, 0.000117552, 0.000117195, 0.000118644, 0.0001177, 0.000117158, 0.000117117, 0.000117243, 0.00011868, 0.000117111, 0.000333103, 0.000117111, 0.000128896
0.613919, 0, 0.000553399, 0.000229225, 1.41421, -0.000553399, 0.000234727, 0.000229225, 0.000229229, 0.000229243, 0.000229256, 0.000230067, 0.000229386, 0.000232156, 0.000230003, 0.000229315, 0.000229236, 0.000229422, 0.000231555, 0.000229225, 0.000517973, 0.000229225, 0.000251758
0.621652, 0, 0.000891871, 0.000437559, 1.41421, -0.000891871, 0.00044782, 0.000437559, 0.000437567, 0.000437593, 0.000437616, 0.000439129, 0.000437859, 0.000443025, 0.000438581, 0.000437726, 0.000437579, 0.000437851, 0.00044099, 0.00043756, 0.000827223, 0.000437559, 0.00047958
0.629384, 0, 0.00146297, 0.000814733, 1.41421, -0.00146297, 0.000833403, 0.000814733, 0.000814747, 0.000814795, 0.000814837, 0.00081759, 0.000815279, 0.000824678, 0.00081607, 0.000815036, 0.000814769, 0.000815164, 0.000819748, 0.000814734, 0.0013472, 0.000814733, 0.00089119
0.637117, 0, 0.0024217, 0.00148011, 1.41421, -0.0024217, 0.00151326, 0.00148011, 0.00148013, 0.00148022, 0.00148029, 0.00148518, 0.00148107, 0.00149776, 0.00148185, 0.00148064, 0.00148017, 0.00148074, 0.00148738, 0.00148011, 0.00221853, 0.00148011, 0.00161586
0.644849, 0, 0.00401318, 0.00262401, 1.41421, -0.00401318, 0.00268146, 0.00262401, 0.00262405, 0.0026242, 0.00262433, 0.0026328, 0.00262569, 0.00265461, 0.00262627, 0.00262494, 0.00262412, 0.00262493, 0.0026345, 0.00262401, 0.00366411, 0.00262401, 0.00285929
0.652582, 0, 0.00661424, 0.00454079, 1.41421, -0.00661424, 0.00463801, 0.00454079, 0.00454087, 0.00454112, 0.00454134, 0.00455567, 0.00454363, 0.00459257, 0.00454372, 0.00454237, 0.00454098, 0.00454212, 0.00455585, 0.0045408, 0.00602742, 0.00454079, 0.00493889
0.660314, 0, 0.0107873, 0.00767172, 1.41421, -0.0107873, 0.00783235, 0.00767172, 0.00767184, 0.00767225, 0.00767262, 0.0076963, 0.00767641, 0.00775728, 0.00767549, 0.00767433, 0.00767203, 0.00767363, 0.00769322, 0.00767173, 0.00982234, 0.00767172, 0.00832954
0.668047, 0, 0.0173465, 0.0126577, 1.41421, -0.0173465, 0.0129169, 0.0126577, 0.0126579, 0.0126585, 0.0126591, 0.0126973, 0.0126652, 0.0127958, 0.0126625, 0.0126619, 0.0126582, 0.0126604, 0.0126883, 0.0126577, 0.0157947, 0.0126577, 0.0137194
0.675779, 0, 0.0274341, 0.0203996, 1.41421, -0.0274341, 0.0208085, 0.0203996, 0.0203999, 0.020401, 0.0204019, 0.0204622, 0.0204116, 0.0206174, 0.0204058, 0.0204062, 0.0204004, 0.0204035, 0.020443, 0.0203996, 0.0249936, 0.0203996, 0.0220741
0.683512, 0, 0.042601, 0.0321226, 1.41421, -0.042601, 0.0327528, 0.0321226, 0.0321231, 0.0321247, 0.0321261, 0.032219, 0.032141, 0.0324583, 0.0321306, 0.0321328, 0.0321238, 0.0321281, 0.0321839, 0.0321226, 0.038847, 0.0321226, 0.0347035
0.691244, 0, 0.064883, 0.0494353, 1.41421, -0.064883, 0.0503849, 0.0494353, 0.049436, 0.0494384, 0.0494406, 0.0495806, 0.049463, 0.0499411, 0.0494455, 0.0494507, 0.0494371, 0.0494431, 0.0495217, 0.0494354, 0.0592348, 0.0494353, 0.0533242
0.698977, 0, 0.0968606, 0.0743746, 1.41421, -0.0968606, 0.0757739, 0.0743746, 0.0743756, 0.0743792, 0.0743824, 0.0745887, 0.0744154, 0.0751199, 0.0743875, 0.0743973, 0.0743773, 0.0743855, 0.0744957, 0.0743747, 0.0885465, 0.0743746, 0.0801051
0.706709, 0, 0.141684, 0.109421, 1.41421, -0.141684, 0.111438, 0.109421, 0.109423, 0.109428, 0.109432, 0.10973, 0.10948, 0.110495, 0.109437, 0.109454, 0.109425, 0.109436, 0.10959, 0.109421, 0.129708, 0.109421, 0.117681
0.714442, 0, 0.203053, 0.157472, 1.41421, -0.203053, 0.160317, 0.157472, 0.157474, 0.157481, 0.157488, 0.157907, 0.157555, 0.158987, 0.157492, 0.157518, 0.157477, 0.157493, 0.157706, 0.157472, 0.186167, 0.157472, 0.169124
0.722174, 0, 0.285123, 0.221755, 1.41421, -0.285123, 0.225683, 0.221755, 0.221758, 0.221768, 0.221777, 0.222356, 0.221869, 0.223847, 0.22178, 0.221818, 0.221762, 0.221784, 0.222075, 0.221755, 0.261812, 0.221755, 0.237844
0.729907, 0, 0.392354, 0.305678, 1.41421, -0.392354, 0.31099, 0.305678, 0.305681, 0.305695, 0.305707, 0.30649, 0.305833, 0.308507, 0.305709, 0.305764, 0.305688, 0.305718, 0.306113, 0.305678, 0.360832, 0.305678, 0.327434
0.737639, 0, 0.529275, 0.412606, 1.41421, -0.529275, 0.419643, 0.412606, 0.412611, 0.412629, 0.412645, 0.413683, 0.412811, 0.416354, 0.412645, 0.41272, 0.412619, 0.412661, 0.41319, 0.412606, 0.487508, 0.412606, 0.441429
0.745372, 0, 0.700204, 0.545585, 1.41421, -0.700204, 0.554722, 0.545585, 0.545592, 0.545615, 0.545636, 0.546983, 0.545852, 0.550452, 0.545633, 0.545733, 0.545603, 0.545661, 0.546359, 0.545586, 0.645956, 0.545585, 0.583013
0.753104, 0, 0.908942, 0.707014, 1.41421, -0.908942, 0.718647, 0.707014, 0.707023, 0.707053, 0.707079, 0.708794, 0.707354, 0.71321, 0.707072, 0.707203, 0.707037, 0.707116, 0.708024, 0.707015, 0.83984, 0.707014, 0.754674
0.760837, 0.969114, 1.15849, 0.898318, 1.72311, -0.189376, 0.912848, 0.898318, 0.898328, 0.898366, 0.898399, 0.900541, 0.898742, 0.906057, 0.898386, 0.898553, 0.898346, 0.898454, 0.899614, 0.898319, 1.07212, 0.898318, 0.957863
