   PIQUANT 0.0.0-main  ps__0368_0699563413_000PTFE_shot_13.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.108249, 0, 2.43238e-28, 0, 1.41421, -2.43238e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.65285e-31, 0, 0, 1.22775e-33, 7.05675e-34, 2.4267e-28, 0, 0
0.116454, 0, 2.74314e-27, 0, 1.41421, -2.74314e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.37491e-30, 0, 0, 1.38458e-32, 7.07708e-32, 2.73668e-27, 0, 0
0.124659, 0, 1.94532e-26, 0, 1.41421, -1.94532e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.52076e-29, 0, 0, 9.81873e-32, 8.22696e-31, 1.94071e-26, 0, 0
0.132864, 0, 1.10358e-25, 0, 1.41421, -1.10358e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56458e-28, 0, 0, 5.57007e-31, 6.00624e-30, 1.10095e-25, 0, 0
0.141069, 0, 5.45383e-25, 0, 1.41421, -5.45383e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26739e-27, 0, 0, 2.75435e-30, 3.48247e-29, 5.44078e-25, 0, 0
0.149273, 0, 2.44585e-24, 0, 1.41421, -2.44585e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.68377e-27, 0, 0, 1.23683e-29, 1.75017e-28, 2.43998e-24, 0, 0
0.157478, 0, 1.01847e-23, 0, 1.41421, -1.01847e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.36676e-26, 0, 0, 5.15973e-29, 7.95562e-28, 1.01602e-23, 0, 0
0.165683, 0, 4.06296e-23, 0, 1.41421, -4.06296e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.44157e-26, 0, 0, 2.06474e-28, 3.44646e-27, 4.05316e-23, 0, 0
0.173888, 0, 1.53017e-22, 0, 1.41421, -1.53017e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5558e-25, 0, 0, 7.80051e-28, 1.38514e-26, 1.52647e-22, 0, 0
0.182093, 0, 5.49451e-22, 0, 1.41421, -5.49451e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27681e-24, 0, 0, 2.81006e-27, 5.25047e-26, 5.48119e-22, 0, 0
0.190298, 0, 1.89365e-21, 0, 1.41421, -1.89365e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40042e-24, 0, 0, 9.7173e-27, 1.89627e-25, 1.88905e-21, 0, 0
0.198503, 0, 6.29395e-21, 0, 1.41421, -6.29395e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46257e-23, 0, 0, 3.24113e-26, 6.57015e-25, 6.27864e-21, 0, 0
0.206708, 0, 2.02474e-20, 0, 1.41421, -2.02474e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.70501e-23, 0, 0, 1.04652e-25, 2.19465e-24, 2.01981e-20, 0, 0
0.214913, 0, 6.32218e-20, 0, 1.41421, -6.32218e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46912e-22, 0, 0, 3.28046e-25, 7.09402e-24, 6.30675e-20, 0, 0
0.223118, 0, 1.92045e-19, 0, 1.41421, -1.92045e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.46263e-22, 0, 0, 1.00059e-24, 2.2255e-23, 1.91576e-19, 0, 0
0.231323, 0, 5.68587e-19, 0, 1.41421, -5.68587e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32124e-21, 0, 0, 2.97531e-24, 6.79202e-23, 5.67195e-19, 0, 0
0.239527, 0, 1.64336e-18, 0, 1.41421, -1.64336e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.81871e-21, 0, 0, 8.63901e-24, 2.02048e-22, 1.63933e-18, 0, 0
0.247732, 0, 4.64296e-18, 0, 1.41421, -4.64296e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07889e-20, 0, 0, 2.45268e-23, 5.86824e-22, 4.63156e-18, 0, 0
0.255937, 0, 1.28377e-17, 0, 1.41421, -1.28377e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9831e-20, 0, 0, 6.81669e-23, 1.66633e-21, 1.28061e-17, 0, 0
0.264142, 0, 3.47726e-17, 0, 1.41421, -3.47726e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.08011e-20, 0, 0, 1.85654e-22, 4.63156e-21, 3.4687e-17, 0, 0
0.272347, 0, 9.23461e-17, 0, 1.41421, -9.23461e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14584e-19, 0, 0, 4.95917e-22, 1.26137e-20, 9.21184e-17, 0, 0
0.280552, 0, 2.40632e-16, 0, 1.41421, -2.40632e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.59151e-19, 0, 0, 1.30024e-21, 3.36892e-20, 2.40038e-16, 0, 0
0.288757, 0, 6.15629e-16, 0, 1.41421, -6.15629e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43051e-18, 0, 0, 3.3484e-21, 8.83063e-20, 6.14107e-16, 0, 0
0.296962, 0, 1.54723e-15, 0, 1.41421, -1.54723e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59522e-18, 0, 0, 8.47419e-21, 2.27315e-19, 1.5434e-15, 0, 0
0.305167, 0, 3.82183e-15, 0, 1.41421, -3.82183e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.88047e-18, 0, 0, 2.10876e-20, 5.74965e-19, 3.81235e-15, 0, 0
0.313372, 0, 9.28196e-15, 0, 1.41421, -9.28196e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15675e-17, 0, 0, 5.16192e-20, 1.42969e-18, 9.25891e-15, 0, 0
0.321577, 0, 2.21726e-14, 0, 1.41421, -2.21726e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.15193e-17, 0, 0, 1.24342e-19, 3.49632e-18, 2.21175e-14, 0, 0
0.329782, 0, 5.21119e-14, 0, 1.41421, -5.21119e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21082e-16, 0, 0, 2.94849e-19, 8.41231e-18, 5.19821e-14, 0, 0
0.337986, 0, 1.20535e-13, 0, 1.41421, -1.20535e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80057e-16, 0, 0, 6.8847e-19, 1.99203e-17, 1.20234e-13, 0, 0
0.346191, 0, 2.7444e-13, 0, 1.41421, -2.7444e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.37633e-16, 0, 0, 1.58349e-18, 4.6439e-17, 2.73755e-13, 0, 0
0.354396, 0, 6.15212e-13, 0, 1.41421, -6.15212e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42934e-15, 0, 0, 3.58846e-18, 1.06608e-16, 6.13672e-13, 0, 0
0.362601, 0, 1.35807e-12, 0, 1.41421, -1.35807e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15515e-15, 0, 0, 8.01471e-18, 2.4106e-16, 1.35467e-12, 0, 0
0.370806, 0, 2.95263e-12, 0, 1.41421, -2.95263e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.85953e-15, 0, 0, 1.76474e-17, 5.37018e-16, 2.94522e-12, 0, 0
0.379011, 0, 6.32329e-12, 0, 1.41421, -6.32329e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46898e-14, 0, 0, 3.83199e-17, 1.17889e-15, 6.30739e-12, 0, 0
0.387216, 0, 1.33407e-11, 0, 1.41421, -1.33407e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09916e-14, 0, 0, 8.20865e-17, 2.55075e-15, 1.33071e-11, 0, 0
0.395421, 0, 2.77571e-11, 1.97611e-41, 1.41421, -2.77571e-11, 1.97611e-41, 0, 1.97611e-41, 1.97611e-41, 1.97611e-41, 1.97611e-41, 1.97611e-41, 1.97611e-41, 1.97611e-41, 6.44827e-14, 1.97611e-41, 1.97611e-41, 1.73903e-16, 5.45039e-15, 2.7687e-11, 1.97611e-41, 1.97611e-41
0.403626, 0, 5.68414e-11, 3.09367e-40, 1.41421, -5.68414e-11, 3.09367e-40, 0, 3.09367e-40, 3.09367e-40, 3.09367e-40, 3.09367e-40, 3.09367e-40, 3.09367e-40, 3.09367e-40, 1.32052e-13, 3.09367e-40, 3.09367e-40, 3.62991e-16, 1.14612e-14, 5.66975e-11, 3.09367e-40, 3.09367e-40
0.411831, 0, 1.14711e-10, 4.23025e-39, 1.41421, -1.14711e-10, 4.23025e-39, 0, 4.23025e-39, 4.23025e-39, 4.23025e-39, 4.23025e-39, 4.23025e-39, 4.23025e-39, 4.23025e-39, 2.66509e-13, 4.23025e-39, 4.23025e-39, 7.48628e-16, 2.37722e-14, 1.1442e-10, 4.23025e-39, 4.23025e-39
0.420036, 0, 2.28155e-10, 5.15465e-38, 1.41421, -2.28155e-10, 5.15465e-38, 0, 5.15465e-38, 5.15465e-38, 5.15465e-38, 5.15465e-38, 5.15465e-38, 5.15465e-38, 5.15465e-38, 5.30134e-13, 5.15465e-38, 5.15465e-38, 1.52658e-15, 4.86479e-14, 2.27575e-10, 5.15465e-38, 5.15465e-38
0.42824, 0, 4.47274e-10, 5.6422e-37, 1.41421, -4.47274e-10, 5.6422e-37, 0, 5.6422e-37, 5.6422e-37, 5.6422e-37, 5.6422e-37, 5.6422e-37, 5.6422e-37, 5.6422e-37, 1.03946e-12, 5.6422e-37, 5.6422e-37, 3.0805e-15, 9.82541e-14, 4.46133e-10, 5.6422e-37, 5.6422e-37
0.436445, 0, 8.64302e-10, 5.58468e-36, 1.41421, -8.64302e-10, 5.58468e-36, 0, 5.58468e-36, 5.58468e-36, 5.58468e-36, 5.58468e-36, 5.58468e-36, 5.58468e-36, 5.58468e-36, 2.00922e-12, 5.58468e-36, 5.58468e-36, 6.15746e-15, 1.95926e-13, 8.62091e-10, 5.58468e-36, 5.58468e-36
0.44465, 0, 1.6464e-09, 5.02888e-35, 1.41421, -1.6464e-09, 5.02888e-35, 0, 5.02888e-35, 5.02888e-35, 5.02888e-35, 5.02888e-35, 5.02888e-35, 5.02888e-35, 5.02888e-35, 3.82896e-12, 5.02888e-35, 5.02888e-35, 1.22056e-14, 3.85911e-13, 1.64217e-09, 5.02888e-35, 5.02888e-35
0.452855, 0, 3.09187e-09, 4.14299e-34, 1.41421, -3.09187e-09, 4.14299e-34, 0, 4.14299e-34, 4.14299e-34, 4.14299e-34, 4.14299e-34, 4.14299e-34, 4.14299e-34, 4.14299e-34, 7.19502e-12, 4.14299e-34, 4.14299e-34, 2.4025e-14, 7.51264e-13, 3.0839e-09, 4.14299e-34, 4.14299e-34
0.46106, 0, 5.72468e-09, 3.1388e-33, 1.41421, -5.72468e-09, 3.1388e-33, 0, 3.1388e-33, 3.1388e-33, 3.1388e-33, 3.1388e-33, 3.1388e-33, 3.1388e-33, 3.1388e-33, 1.33331e-11, 3.1388e-33, 3.1388e-33, 4.70256e-14, 1.44649e-12, 5.70985e-09, 3.1388e-33, 3.1388e-33
0.469265, 0, 1.04511e-08, 2.34562e-32, 1.41421, -1.04511e-08, 2.34562e-32, 0, 2.34562e-32, 2.34562e-32, 2.34562e-32, 2.34562e-32, 2.34562e-32, 2.34562e-32, 2.34562e-32, 2.43693e-11, 2.34562e-32, 2.34562e-32, 9.16673e-14, 2.75705e-12, 1.04239e-08, 2.34562e-32, 2.34562e-32
0.47747, 0, 1.88143e-08, 1.66257e-31, 1.41421, -1.88143e-08, 1.66257e-31, 0, 1.66257e-31, 1.66257e-31, 1.66257e-31, 1.66257e-31, 1.66257e-31, 1.66257e-31, 1.66257e-31, 4.39387e-11, 1.66257e-31, 1.66257e-31, 1.7821e-13, 5.20788e-12, 1.8765e-08, 1.66257e-31, 1.66257e-31
0.485675, 0, 3.3402e-08, 1.10277e-30, 1.41421, -3.3402e-08, 1.10277e-30, 0, 1.10277e-30, 1.10277e-30, 1.10277e-30, 1.10277e-30, 1.10277e-30, 1.10277e-30, 1.10277e-30, 7.8167e-11, 1.10277e-30, 1.10277e-30, 3.45972e-13, 9.76212e-12, 3.33138e-08, 1.10277e-30, 1.10277e-30
0.49388, 0, 5.84865e-08, 6.8281e-30, 1.41421, -5.84865e-08, 6.8281e-30, 0, 6.8281e-30, 6.8281e-30, 6.8281e-30, 6.8281e-30, 6.8281e-30, 6.8281e-30, 6.8281e-30, 1.37236e-10, 6.8281e-30, 6.8281e-30, 6.71374e-13, 1.81878e-11, 5.83304e-08, 6.8281e-30, 6.8281e-30
0.502085, 0, 1.01015e-07, 3.95317e-29, 1.41421, -1.01015e-07, 3.95317e-29, 0, 3.95317e-29, 3.95317e-29, 3.95317e-29, 3.95317e-29, 3.95317e-29, 3.95317e-29, 3.95317e-29, 2.37843e-10, 3.95317e-29, 3.95317e-29, 1.303e-12, 3.37409e-11, 1.00742e-07, 3.95317e-29, 3.95317e-29
0.51029, 0, 1.72112e-07, 2.1464e-28, 1.41421, -1.72112e-07, 2.1464e-28, 0, 2.1464e-28, 2.1464e-28, 2.1464e-28, 2.1464e-28, 2.1464e-28, 2.1464e-28, 2.1464e-28, 4.07017e-10, 2.1464e-28, 2.1464e-28, 2.52929e-12, 6.245e-11, 1.7164e-07, 2.1464e-28, 2.1464e-28
0.518494, 0, 2.89328e-07, 1.0967e-27, 1.41421, -2.89328e-07, 1.0967e-27, 0, 1.0967e-27, 1.0967e-27, 1.0967e-27, 1.0967e-27, 1.0967e-27, 1.0967e-27, 1.0967e-27, 6.87964e-10, 1.0967e-27, 1.0967e-27, 4.9081e-12, 1.15555e-10, 2.8852e-07, 1.0967e-27, 1.0967e-27
0.526699, 0, 4.79934e-07, 5.29144e-27, 1.41421, -4.79934e-07, 5.29144e-27, 0, 5.29144e-27, 5.29144e-27, 5.29144e-27, 5.29144e-27, 5.29144e-27, 5.29144e-27, 5.29144e-27, 1.14893e-09, 5.29144e-27, 5.29144e-27, 9.51187e-12, 2.14167e-10, 4.78562e-07, 5.29144e-27, 5.29144e-27
0.534904, 0, 7.85694e-07, 2.41907e-26, 1.41421, -7.85694e-07, 2.41907e-26, 0, 2.41907e-26, 2.41907e-26, 2.41907e-26, 2.41907e-26, 2.41907e-26, 2.41907e-26, 2.41907e-26, 1.89652e-09, 2.41907e-26, 2.41907e-26, 1.83855e-11, 3.98199e-10, 7.83381e-07, 2.41907e-26, 2.41907e-26
0.543109, 0, 1.26962e-06, 1.05126e-25, 1.41421, -1.26962e-06, 1.05126e-25, 0, 1.05126e-25, 1.05126e-25, 1.05126e-25, 1.05126e-25, 1.05126e-25, 1.05126e-25, 1.05126e-25, 3.09536e-09, 1.05126e-25, 1.05126e-25, 3.53878e-11, 7.43458e-10, 1.26575e-06, 1.05126e-25, 1.05126e-25
0.551314, 0, 2.02544e-06, 4.35576e-25, 1.41421, -2.02544e-06, 4.35576e-25, 0, 4.35576e-25, 4.35576e-25, 4.35576e-25, 6.98193e-13, 4.35576e-25, 4.35576e-25, 4.35576e-25, 4.9971e-09, 4.35576e-25, 4.35576e-25, 6.77135e-11, 1.39419e-09, 2.01898e-06, 4.35576e-25, 4.35576e-25
0.559519, 0, 3.19058e-06, 1.72563e-24, 1.41421, -3.19058e-06, 1.72563e-24, 0, 1.72563e-24, 1.72563e-24, 1.72563e-24, 3.0511e-12, 1.72563e-24, 1.72563e-24, 1.72563e-24, 7.98252e-09, 1.72563e-24, 1.72563e-24, 1.28599e-10, 2.62448e-09, 3.17984e-06, 1.72563e-24, 1.72563e-24
0.567724, 0, 4.96534e-06, 6.59001e-24, 1.41421, -4.96534e-06, 2.67087e-10, 0, 7.49984e-14, 2.63269e-13, 1.29454e-12, 4.20047e-11, 4.60069e-11, 6.54696e-12, 1.26765e-10, 1.26221e-08, 5.13173e-12, 1.16595e-14, 2.42046e-10, 4.95244e-09, 4.94649e-06, 6.59001e-24, 5.38953e-10
0.575929, 0, 7.65094e-06, 1.57117e-08, 1.41421, -7.65094e-06, 1.68742e-08, 1.57117e-08, 1.5712e-08, 1.57129e-08, 1.57173e-08, 1.58821e-08, 1.5912e-08, 1.57402e-08, 1.62635e-08, 3.54733e-08, 1.57341e-08, 1.57118e-08, 1.61627e-08, 2.50615e-08, 7.61689e-06, 1.57117e-08, 1.80575e-08
0.584134, 0, 1.16749e-05, 6.81073e-08, 1.41421, -1.16749e-05, 7.21324e-08, 6.81073e-08, 6.81084e-08, 6.81112e-08, 6.81268e-08, 6.86821e-08, 6.88006e-08, 6.82059e-08, 7.00177e-08, 9.87497e-08, 6.81846e-08, 6.81075e-08, 6.89381e-08, 8.57253e-08, 1.16103e-05, 6.81073e-08, 7.62295e-08
0.592339, 0, 1.76935e-05, 2.35239e-07, 1.41421, -1.76935e-05, 2.48015e-07, 2.35239e-07, 2.35243e-07, 2.35252e-07, 2.35301e-07, 2.37034e-07, 2.3744e-07, 2.35553e-07, 2.41303e-07, 2.82307e-07, 2.35485e-07, 2.3524e-07, 2.36752e-07, 2.6829e-07, 1.75627e-05, 2.35239e-07, 2.61018e-07
0.600544, 1, 2.67604e-05, 7.4524e-07, 1.73205, 0.999973, 7.83608e-07, 7.4524e-07, 7.45251e-07, 7.45278e-07, 7.45426e-07, 7.50555e-07, 7.51849e-07, 7.4618e-07, 7.6345e-07, 8.16869e-07, 7.45977e-07, 7.45241e-07, 7.47959e-07, 8.06826e-07, 2.64766e-05, 7.4524e-07, 8.22663e-07
0.608749, 0, 4.07203e-05, 2.23464e-06, 1.41421, -4.07203e-05, 2.34466e-06, 2.23464e-06, 2.23467e-06, 2.23475e-06, 2.23517e-06, 2.24969e-06, 2.25359e-06, 2.23734e-06, 2.28686e-06, 2.34265e-06, 2.23675e-06, 2.23464e-06, 2.23946e-06, 2.34841e-06, 4.007e-05, 2.23464e-06, 2.45666e-06
0.616953, 0, 6.311e-05, 6.39878e-06, 1.41421, -6.311e-05, 6.70089e-06, 6.39878e-06, 6.39886e-06, 6.39908e-06, 6.40024e-06, 6.4403e-06, 6.45082e-06, 6.40619e-06, 6.54217e-06, 6.56017e-06, 6.40458e-06, 6.39879e-06, 6.40724e-06, 6.6068e-06, 6.15684e-05, 6.39878e-06, 7.0084e-06
0.625158, 0, 0.000101204, 1.75457e-05, 1.41421, -0.000101204, 1.83408e-05, 1.75457e-05, 1.75459e-05, 1.75464e-05, 1.75495e-05, 1.76569e-05, 1.76826e-05, 1.75651e-05, 1.7923e-05, 1.77846e-05, 1.75609e-05, 1.75457e-05, 1.75603e-05, 1.79213e-05, 9.751e-05, 1.75457e-05, 1.91502e-05
0.633363, 0, 0.000170524, 4.61181e-05, 1.41421, -0.000170524, 4.81253e-05, 4.61181e-05, 4.61187e-05, 4.61201e-05, 4.61279e-05, 4.64072e-05, 4.64639e-05, 4.61673e-05, 4.70708e-05, 4.64689e-05, 4.61567e-05, 4.61182e-05, 4.61431e-05, 4.67875e-05, 0.000161734, 4.61181e-05, 5.01684e-05
0.641568, 0, 0.000304342, 0.000116259, 1.41421, -0.000304342, 0.00012112, 0.000116259, 0.000116261, 0.000116264, 0.000116283, 0.000116979, 0.000117097, 0.000116378, 0.000118566, 0.00011677, 0.000116353, 0.00011626, 0.000116302, 0.000117436, 0.000283837, 0.000116259, 0.000126068
0.649773, 0, 0.00057275, 0.000281177, 1.41421, -0.00057275, 0.000292474, 0.000281177, 0.00028118, 0.000281188, 0.000281232, 0.000282903, 0.000283123, 0.000281454, 0.000286539, 0.000281913, 0.000281394, 0.000281177, 0.000281248, 0.000283219, 0.000526209, 0.000281177, 0.000303973
0.657978, 0.971515, 0.0011189, 0.000652622, 1.72381, 0.970396, 0.000677827, 0.000652622, 0.000652629, 0.000652647, 0.000652744, 0.000656639, 0.000656964, 0.00065324, 0.000664585, 0.000653677, 0.000653106, 0.000652623, 0.000652739, 0.000656119, 0.00101659, 0.000652622, 0.000703482
0.666183, 0.0284847, 0.00222396, 0.0014541, 1.42425, 0.0262607, 0.0015081, 0.0014541, 0.00145412, 0.00145416, 0.00145436, 0.00146319, 0.0014634, 0.00145543, 0.00147973, 0.0014556, 0.00145514, 0.00145411, 0.0014543, 0.00146002, 0.00200668, 0.0014541, 0.00156307
0.674388, 0, 0.00441653, 0.00311111, 1.41421, -0.00441653, 0.00322223, 0.00311111, 0.00311114, 0.00311122, 0.00311165, 0.00313113, 0.00313025, 0.00311383, 0.00316385, 0.00311323, 0.00311324, 0.00311111, 0.00311142, 0.00312102, 0.00397137, 0.00311111, 0.00333535
0.682593, 0, 0.00864496, 0.00639377, 1.41421, -0.00864496, 0.00661351, 0.00639377, 0.00639383, 0.00639398, 0.00639483, 0.0064369, 0.00643162, 0.00639915, 0.00649806, 0.00639675, 0.00639799, 0.00639378, 0.00639427, 0.00641024, 0.00776557, 0.00639377, 0.00683719
0.690798, 1, 0.0165292, 0.012626, 1.73205, 0.983471, 0.0130438, 0.012626, 0.0126262, 0.0126265, 0.0126281, 0.012717, 0.012698, 0.0126363, 0.0128243, 0.0126302, 0.0126341, 0.0126261, 0.0126268, 0.0126532, 0.0148544, 0.012626, 0.013469
0.699003, 1.95947, 0.030699, 0.0239668, 1.98984, 1.92877, 0.0247304, 0.0239668, 0.023967, 0.0239675, 0.0239705, 0.0241549, 0.0240983, 0.0239855, 0.0243292, 0.0239726, 0.0239815, 0.0239668, 0.0239681, 0.0240114, 0.0276227, 0.0239668, 0.0255077
0.707207, 0.040535, 0.0552017, 0.0437476, 1.42847, -0.0146667, 0.0450906, 0.0437476, 0.043748, 0.043749, 0.0437541, 0.044129, 0.043979, 0.0437806, 0.044385, 0.0437557, 0.0437734, 0.0437477, 0.0437497, 0.0438204, 0.0497488, 0.0437476, 0.0464576
0.715412, 0.954648, 0.0959296, 0.0768225, 1.71891, 0.858718, 0.0790961, 0.0768225, 0.0768232, 0.0768248, 0.0768336, 0.0775802, 0.0772142, 0.0768783, 0.0779016, 0.0768337, 0.0768662, 0.0768226, 0.0768257, 0.0769406, 0.0865942, 0.0768225, 0.0814103
0.723617, 1.04535, 0.160971, 0.129844, 1.74509, 0.884381, 0.133551, 0.129844, 0.129845, 0.129848, 0.129862, 0.131318, 0.130483, 0.129935, 0.131604, 0.129859, 0.129915, 0.129844, 0.129849, 0.130034, 0.145518, 0.129844, 0.137324
0.731822, 0, 0.260743, 0.211339, 1.41421, -0.260743, 0.217163, 0.211339, 0.211341, 0.211345, 0.211368, 0.214141, 0.212343, 0.211482, 0.214104, 0.21136, 0.211451, 0.21134, 0.211347, 0.211642, 0.235976, 0.211339, 0.223092
0.740027, 0.947406, 0.407755, 0.33145, 1.7168, 0.539651, 0.340273, 0.33145, 0.331452, 0.331458, 0.331492, 0.336646, 0.332969, 0.331666, 0.335638, 0.331477, 0.331619, 0.33145, 0.331461, 0.331925, 0.369266, 0.33145, 0.349255
0.748232, 1.99759, 0.615856, 0.5012, 1.9994, 1.38174, 0.514102, 0.5012, 0.501204, 0.501213, 0.501263, 0.51058, 0.503423, 0.501517, 0.507324, 0.501237, 0.501448, 0.501201, 0.501219, 0.501935, 0.557762, 0.5012, 0.527234
0.756437, 3.94016, 0.898925, 0.73127, 2.43725, 3.04124, 0.74949, 0.73127, 0.731276, 0.731288, 0.731359, 0.747719, 0.734409, 0.731717, 0.739918, 0.731318, 0.73162, 0.731271, 0.731298, 0.732381, 0.813611, 0.73127, 0.768035
0.764642, 3.93538, 1.26907, 1.03031, 2.43626, 2.66631, 1.05518, 1.03031, 1.03032, 1.03033, 1.03043, 1.05828, 1.03459, 1.03092, 1.04211, 1.03037, 1.03079, 1.03031, 1.03035, 1.03195, 1.14696, 1.03031, 1.0805
