   PIQUANT 0.0.0-main  ps__0097_0675553164_000PTFE_shot_11.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.445312, 0, 2.04204e-10, 9.01432e-37, 1.41421, -2.04204e-10, 9.01432e-37, 0, 9.01432e-37, 9.01432e-37, 9.01432e-37, 9.01432e-37, 9.01432e-37, 9.01432e-37, 4.44097e-13, 9.01432e-37, 9.01432e-37, 8.08136e-16, 6.12745e-14, 9.01432e-37, 2.03698e-10, 9.01432e-37, 9.01432e-37
0.453567, 0, 4.24404e-10, 8.92613e-36, 1.41421, -4.24404e-10, 8.92613e-36, 0, 8.92613e-36, 8.92613e-36, 8.92613e-36, 8.92613e-36, 8.92613e-36, 8.92613e-36, 9.23102e-13, 8.92613e-36, 8.92613e-36, 1.73279e-15, 1.3071e-13, 8.92613e-36, 4.23349e-10, 8.92613e-36, 8.92613e-36
0.461823, 0, 8.67244e-10, 8.04794e-35, 1.41421, -8.67244e-10, 8.04794e-35, 0, 8.04794e-35, 8.04794e-35, 8.04794e-35, 8.04794e-35, 8.04794e-35, 8.04794e-35, 1.88675e-12, 8.04794e-35, 8.04794e-35, 3.67507e-15, 2.74564e-13, 8.04794e-35, 8.65079e-10, 8.04794e-35, 8.04794e-35
0.470078, 0, 1.74259e-09, 6.64387e-34, 1.41421, -1.74259e-09, 6.64387e-34, 0, 6.64387e-34, 6.64387e-34, 6.64387e-34, 6.64387e-34, 6.64387e-34, 6.64387e-34, 3.79261e-12, 6.64387e-34, 6.64387e-34, 7.72188e-15, 5.68263e-13, 6.64387e-34, 1.73822e-09, 6.64387e-34, 6.64387e-34
0.478333, 0, 3.44335e-09, 5.13886e-33, 1.41421, -3.44335e-09, 5.13886e-33, 0, 5.13886e-33, 5.13886e-33, 5.13886e-33, 5.13886e-33, 5.13886e-33, 5.13886e-33, 7.49869e-12, 5.13886e-33, 5.13886e-33, 1.61023e-14, 1.15973e-12, 5.13886e-33, 3.43467e-09, 5.13886e-33, 5.13886e-33
0.486589, 0, 6.69182e-09, 3.86539e-32, 1.41421, -6.69182e-09, 3.86539e-32, 0, 3.86539e-32, 3.86539e-32, 3.86539e-32, 3.86539e-32, 3.86539e-32, 3.86539e-32, 1.45859e-11, 3.86539e-32, 3.86539e-32, 3.33876e-14, 2.33616e-12, 3.86539e-32, 6.67486e-09, 3.86539e-32, 3.86539e-32
0.494844, 0, 1.27918e-08, 2.74787e-31, 1.41421, -1.27918e-08, 2.74787e-31, 0, 2.74787e-31, 2.74787e-31, 2.74787e-31, 2.74787e-31, 2.74787e-31, 2.74787e-31, 2.79168e-11, 2.74787e-31, 2.74787e-31, 6.89692e-14, 4.65098e-12, 2.74787e-31, 1.27592e-08, 2.74787e-31, 2.74787e-31
0.503099, 0, 2.40543e-08, 1.82815e-30, 1.41421, -2.40543e-08, 1.82815e-30, 0, 1.82815e-30, 1.82815e-30, 1.82815e-30, 1.82815e-30, 1.82815e-30, 1.82815e-30, 5.25873e-11, 1.82815e-30, 1.82815e-30, 1.42188e-13, 9.16645e-12, 1.82815e-30, 2.39924e-08, 1.82815e-30, 1.82815e-30
0.511355, 0, 4.45017e-08, 1.13657e-29, 1.41421, -4.45017e-08, 1.13657e-29, 0, 1.13657e-29, 1.13657e-29, 1.13657e-29, 1.13657e-29, 1.13657e-29, 1.13657e-29, 9.75195e-11, 1.13657e-29, 1.13657e-29, 2.92963e-13, 1.79208e-11, 1.13657e-29, 4.4386e-08, 1.13657e-29, 1.13657e-29
0.51961, 0, 8.10112e-08, 6.61496e-29, 1.41421, -8.10112e-08, 6.61496e-29, 0, 6.61496e-29, 6.61496e-29, 6.61496e-29, 6.61496e-29, 6.61496e-29, 6.61496e-29, 1.78085e-10, 6.61496e-29, 6.61496e-29, 6.03767e-13, 3.48406e-11, 6.61496e-29, 8.07977e-08, 6.61496e-29, 6.61496e-29
0.527865, 0, 1.45129e-07, 3.61497e-28, 1.41421, -1.45129e-07, 3.61497e-28, 0, 3.61497e-28, 3.61497e-28, 3.61497e-28, 3.61497e-28, 3.61497e-28, 3.61497e-28, 3.20352e-10, 3.61497e-28, 3.61497e-28, 1.24472e-12, 6.75454e-11, 3.61497e-28, 1.4474e-07, 3.61497e-28, 3.61497e-28
0.536121, 0, 2.55906e-07, 1.8614e-27, 1.41421, -2.55906e-07, 1.8614e-27, 0, 1.8614e-27, 1.8614e-27, 1.8614e-27, 1.8614e-27, 1.8614e-27, 1.8614e-27, 5.67885e-10, 1.8614e-27, 1.8614e-27, 2.56533e-12, 1.30974e-10, 1.8614e-27, 2.55204e-07, 1.8614e-27, 1.8614e-27
0.544376, 0, 4.44211e-07, 9.06198e-27, 1.41421, -4.44211e-07, 9.06198e-27, 0, 9.06198e-27, 9.06198e-27, 9.06198e-27, 9.06198e-27, 9.06198e-27, 9.06198e-27, 9.92428e-10, 9.06198e-27, 9.06198e-27, 5.27831e-12, 2.54737e-10, 9.06198e-27, 4.42959e-07, 9.06198e-27, 9.06198e-27
0.552631, 0, 7.5922e-07, 4.18507e-26, 1.41421, -7.5922e-07, 4.18507e-26, 0, 4.18507e-26, 4.18507e-26, 4.18507e-26, 4.18507e-26, 4.18507e-26, 4.18507e-26, 1.71056e-09, 4.18507e-26, 4.18507e-26, 1.08224e-11, 4.98115e-10, 4.18507e-26, 7.57001e-07, 4.18507e-26, 4.18507e-26
0.560887, 0, 1.27792e-06, 1.83937e-25, 1.41421, -1.27792e-06, 1.83937e-25, 0, 1.83937e-25, 1.83937e-25, 1.83937e-25, 1.83937e-25, 1.83937e-25, 1.83937e-25, 2.90928e-09, 1.83937e-25, 1.83937e-25, 2.20647e-11, 9.80632e-10, 1.83937e-25, 1.27401e-06, 1.83937e-25, 1.83937e-25
0.569142, 0, 2.11881e-06, 7.71625e-25, 1.41421, -2.11881e-06, 7.71625e-25, 0, 7.71625e-25, 7.71625e-25, 7.71625e-25, 7.71625e-25, 7.71625e-25, 7.71625e-25, 4.88473e-09, 7.71625e-25, 7.71625e-25, 4.46323e-11, 1.94394e-09, 7.71625e-25, 2.11194e-06, 7.71625e-25, 7.71625e-25
0.577397, 0, 3.46127e-06, 3.10125e-24, 1.41421, -3.46127e-06, 3.10125e-24, 0, 3.10125e-24, 3.10125e-24, 3.10125e-24, 3.10125e-24, 3.10125e-24, 3.10125e-24, 8.1005e-09, 3.10125e-24, 3.10125e-24, 8.93855e-11, 3.87564e-09, 3.10125e-24, 3.4492e-06, 3.10125e-24, 3.10125e-24
0.585653, 0, 5.57401e-06, 1.20235e-23, 1.41421, -5.57401e-06, 3.00336e-10, 0, 8.76623e-14, 1.90942e-13, 2.03407e-12, 3.39116e-11, 1.01044e-11, 1.50543e-10, 1.32739e-08, 5.77578e-12, 3.60296e-14, 1.76905e-10, 7.75271e-09, 5.22205e-15, 5.55176e-06, 1.20235e-23, 5.41638e-10
0.593908, 0, 8.86792e-06, 1.68312e-08, 1.41421, -8.86792e-06, 1.8241e-08, 1.68312e-08, 1.68316e-08, 1.68321e-08, 1.68408e-08, 1.69904e-08, 1.68787e-08, 1.75379e-08, 3.83324e-08, 1.68583e-08, 1.68314e-08, 1.71767e-08, 3.23425e-08, 1.68312e-08, 8.82566e-06, 1.68312e-08, 1.93736e-08
0.602163, 0, 1.39476e-05, 7.87171e-08, 1.41421, -1.39476e-05, 8.40018e-08, 7.87171e-08, 7.87186e-08, 7.87204e-08, 7.87529e-08, 7.93138e-08, 7.88949e-08, 8.1366e-08, 1.13156e-07, 7.88187e-08, 7.87177e-08, 7.93822e-08, 1.09647e-07, 7.87172e-08, 1.38632e-05, 7.87171e-08, 8.82478e-08
0.610419, 0, 2.17586e-05, 2.94294e-07, 1.41421, -2.17586e-05, 3.12421e-07, 2.94294e-07, 2.94299e-07, 2.94305e-07, 2.94417e-07, 2.96341e-07, 2.94904e-07, 3.0338e-07, 3.48853e-07, 2.94642e-07, 2.94296e-07, 2.95555e-07, 3.55544e-07, 2.94294e-07, 2.15785e-05, 2.94294e-07, 3.26985e-07
0.618674, 0, 3.38753e-05, 1.00717e-06, 1.41421, -3.38753e-05, 1.06572e-06, 1.00717e-06, 1.00718e-06, 1.0072e-06, 1.00756e-06, 1.01378e-06, 1.00914e-06, 1.03651e-06, 1.09267e-06, 1.00829e-06, 1.00717e-06, 1.00952e-06, 1.12725e-06, 1.00717e-06, 3.34637e-05, 1.00717e-06, 1.11276e-06
0.626929, 0, 5.31885e-05, 3.24685e-06, 1.41421, -5.31885e-05, 3.42632e-06, 3.24685e-06, 3.2469e-06, 3.24696e-06, 3.24807e-06, 3.26711e-06, 3.25289e-06, 3.33681e-06, 3.37943e-06, 3.2503e-06, 3.24687e-06, 3.25117e-06, 3.47961e-06, 3.24685e-06, 5.21946e-05, 3.24685e-06, 3.57051e-06
0.635185, 0, 8.55825e-05, 9.93382e-06, 1.41421, -8.55825e-05, 1.04571e-05, 9.93382e-06, 9.93398e-06, 9.93416e-06, 9.93737e-06, 9.99291e-06, 9.95143e-06, 1.01961e-05, 1.01372e-05, 9.94389e-06, 9.93389e-06, 9.94163e-06, 1.03782e-05, 9.93383e-06, 8.31069e-05, 9.93382e-06, 1.08775e-05
0.64344, 0, 0.000143953, 2.89114e-05, 1.41421, -0.000143953, 3.03639e-05, 2.89114e-05, 2.89119e-05, 2.89124e-05, 2.89213e-05, 2.90754e-05, 2.89603e-05, 2.96395e-05, 2.92202e-05, 2.89394e-05, 2.89116e-05, 2.89253e-05, 2.97463e-05, 2.89115e-05, 0.000137744, 2.89114e-05, 3.15308e-05
0.651695, 0, 0.000257447, 8.01143e-05, 1.41421, -0.000257447, 8.39548e-05, 8.01143e-05, 8.01155e-05, 8.01168e-05, 8.01404e-05, 8.0548e-05, 8.02435e-05, 8.20394e-05, 8.05784e-05, 8.01882e-05, 8.01148e-05, 8.01387e-05, 8.16574e-05, 8.01144e-05, 0.000242057, 8.01143e-05, 8.70404e-05
0.659951, 0, 0.000491603, 0.000211481, 1.41421, -0.000491603, 0.000221159, 0.000211481, 0.000211484, 0.000211487, 0.000211546, 0.000212574, 0.000211807, 0.000216332, 0.000212172, 0.000211667, 0.000211482, 0.000211523, 0.000214286, 0.000211481, 0.000454403, 0.000211481, 0.000228934
0.668206, 0, 0.000989672, 0.000532019, 1.41421, -0.000989672, 0.000555269, 0.000532019, 0.000532026, 0.000532034, 0.000532177, 0.000534644, 0.000532801, 0.000543673, 0.000533038, 0.000532466, 0.000532022, 0.000532091, 0.00053704, 0.00053202, 0.000902691, 0.000532019, 0.000573948
0.676462, 0.966691, 0.00205202, 0.00127601, 1.72241, 0.964639, 0.00132928, 0.00127601, 0.00127602, 0.00127604, 0.00127637, 0.00128202, 0.0012778, 0.00130271, 0.0012775, 0.00127703, 0.00127601, 0.00127613, 0.00128487, 0.00127601, 0.00185625, 0.00127601, 0.00137208
0.684717, 0.0333093, 0.00427827, 0.00291896, 1.42594, 0.0290311, 0.00303544, 0.00291896, 0.002919, 0.00291904, 0.00291975, 0.00293211, 0.00292288, 0.00297735, 0.00292113, 0.0029212, 0.00291898, 0.00291917, 0.00293441, 0.00291897, 0.00385533, 0.00291896, 0.00312902
0.692972, 0, 0.00880279, 0.00637134, 1.41421, -0.00880279, 0.00661444, 0.00637134, 0.00637141, 0.0063715, 0.00637299, 0.00639879, 0.00637952, 0.0064932, 0.00637446, 0.00637602, 0.00637137, 0.00637168, 0.006398, 0.00637135, 0.00792709, 0.00637134, 0.00680976
0.701228, 1, 0.0176534, 0.0132759, 1.73205, 0.982347, 0.0137606, 0.0132759, 0.0132761, 0.0132762, 0.0132792, 0.0133307, 0.0132922, 0.0135189, 0.0132804, 0.0132853, 0.013276, 0.0132765, 0.0133216, 0.0132759, 0.015917, 0.0132759, 0.0141499
0.709483, 0, 0.034245, 0.0264203, 1.41421, -0.034245, 0.0273435, 0.0264203, 0.0264206, 0.0264209, 0.0264266, 0.0265246, 0.0264514, 0.0268831, 0.0264267, 0.0264381, 0.0264204, 0.0264212, 0.0264981, 0.0264203, 0.0309487, 0.0264203, 0.0280853
0.717738, 0, 0.0639812, 0.0502439, 1.41421, -0.0639812, 0.0519256, 0.0502439, 0.0502443, 0.0502449, 0.0502552, 0.0504337, 0.0503004, 0.0510868, 0.0502529, 0.0502762, 0.0502441, 0.0502453, 0.0503756, 0.0502439, 0.0579893, 0.0502439, 0.0532767
0.725994, 1.95223, 0.114866, 0.0913592, 1.98802, 1.83737, 0.0942903, 0.0913592, 0.09136, 0.091361, 0.091379, 0.0916901, 0.0914578, 0.0928284, 0.091372, 0.0914155, 0.0913595, 0.0913616, 0.0915808, 0.0913592, 0.104434, 0.0913592, 0.0966454
0.734249, 0.997592, 0.197943, 0.158934, 1.73136, 0.799648, 0.163826, 0.158934, 0.158936, 0.158937, 0.158968, 0.159487, 0.159099, 0.161386, 0.158952, 0.159028, 0.158935, 0.158938, 0.159303, 0.158934, 0.180538, 0.158934, 0.167756
0.742504, 0.997583, 0.327307, 0.26472, 1.73135, 0.670276, 0.272544, 0.26472, 0.264723, 0.264725, 0.264773, 0.265604, 0.264984, 0.268642, 0.264745, 0.264871, 0.264721, 0.264726, 0.265326, 0.264721, 0.299458, 0.26472, 0.278829
0.75076, 0.997592, 0.519391, 0.42247, 1.73136, 0.478201, 0.43447, 0.42247, 0.422473, 0.422477, 0.422551, 0.423825, 0.422873, 0.428485, 0.422503, 0.4227, 0.422471, 0.422479, 0.423446, 0.42247, 0.47663, 0.42247, 0.444112
0.759015, 1.99758, 0.791351, 0.64658, 1.9994, 1.20623, 0.664255, 0.64658, 0.646585, 0.646591, 0.6467, 0.648576, 0.647175, 0.655439, 0.646625, 0.64692, 0.646582, 0.646595, 0.648116, 0.64658, 0.728279, 0.64658, 0.678455
0.76727, 2.93778, 1.15851, 0.949924, 2.22211, 1.77927, 0.974945, 0.949924, 0.949931, 0.94994, 0.950093, 0.952749, 0.950766, 0.962466, 0.949982, 0.950405, 0.949927, 0.949946, 0.952273, 0.949924, 1.06905, 0.949924, 0.995048
