   PIQUANT 0.0.0-main  ps__0661_0725638583_PTFE_shot_23.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0581104, 0, 2.29335e-28, 0, 1.41421, -2.29335e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.17638e-31, 0, 0, 6.04698e-34, 2.32332e-34, 2.28817e-28, 0, 0
0.0662498, 0, 2.34875e-27, 0, 1.41421, -2.34875e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.30136e-30, 0, 0, 6.19297e-33, 2.43257e-32, 2.34341e-27, 0, 0
0.0743892, 0, 1.51433e-26, 0, 1.41421, -1.51433e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41798e-29, 0, 0, 3.99284e-32, 2.56872e-31, 1.51088e-26, 0, 0
0.0825286, 0, 7.82586e-26, 0, 1.41421, -7.82586e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76636e-28, 0, 0, 2.06343e-31, 1.70372e-30, 7.80801e-26, 0, 0
0.090668, 0, 3.53179e-25, 0, 1.41421, -3.53179e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.97149e-28, 0, 0, 9.32027e-31, 8.99352e-30, 3.52372e-25, 0, 0
0.0988074, 0, 1.4503e-24, 0, 1.41421, -1.4503e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27341e-27, 0, 0, 3.83438e-30, 4.1256e-29, 1.44698e-24, 0, 0
0.106947, 0, 5.54531e-24, 0, 1.41421, -5.54531e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25161e-26, 0, 0, 1.46994e-29, 1.71649e-28, 5.53261e-24, 0, 0
0.115086, 0, 2.42406e-23, 0, 1.41421, -2.42406e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.4712e-26, 0, 0, 6.46486e-29, 8.38562e-28, 2.41849e-23, 0, 0
0.123226, 0, 8.11718e-23, 0, 1.41421, -8.11718e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83208e-25, 0, 0, 2.17278e-28, 2.95003e-27, 8.09854e-23, 0, 0
0.131365, 0, 2.62241e-22, 0, 1.41421, -2.62241e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.91888e-25, 0, 0, 7.04727e-28, 9.95609e-27, 2.61638e-22, 0, 0
0.139504, 0, 8.20511e-22, 0, 1.41421, -8.20511e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85192e-24, 0, 0, 2.21422e-27, 3.24013e-26, 8.18624e-22, 0, 0
0.147644, 0, 2.49376e-21, 0, 1.41421, -2.49376e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.6285e-24, 0, 0, 6.75949e-27, 1.02082e-25, 2.48803e-21, 0, 0
0.155783, 0, 7.38018e-21, 0, 1.41421, -7.38018e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66573e-23, 0, 0, 2.00979e-26, 3.1232e-25, 7.36319e-21, 0, 0
0.163923, 0, 2.13098e-20, 0, 1.41421, -2.13098e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80967e-23, 0, 0, 5.83168e-26, 9.30224e-25, 2.12607e-20, 0, 0
0.172062, 0, 6.01328e-20, 0, 1.41421, -6.01328e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35721e-22, 0, 0, 1.65412e-25, 2.70274e-24, 5.99942e-20, 0, 0
0.180201, 0, 1.66063e-19, 0, 1.41421, -1.66063e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.74808e-22, 0, 0, 4.5928e-25, 7.67345e-24, 1.6568e-19, 0, 0
0.188341, 0, 4.49345e-19, 0, 1.41421, -4.49345e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01418e-21, 0, 0, 1.24983e-24, 2.13192e-23, 4.48309e-19, 0, 0
0.19648, 0, 1.19254e-18, 0, 1.41421, -1.19254e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69158e-21, 0, 0, 3.33677e-24, 5.80332e-23, 1.18979e-18, 0, 0
0.20462, 0, 3.10698e-18, 0, 1.41421, -3.10698e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.0125e-21, 0, 0, 8.7478e-24, 1.5494e-22, 3.09981e-18, 0, 0
0.212759, 0, 7.95256e-18, 0, 1.41421, -7.95256e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7949e-20, 0, 0, 2.25374e-23, 4.06097e-22, 7.93418e-18, 0, 0
0.220898, 0, 2.00111e-17, 0, 1.41421, -2.00111e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.51651e-20, 0, 0, 5.71004e-23, 1.04573e-21, 1.99648e-17, 0, 0
0.229038, 0, 4.95314e-17, 0, 1.41421, -4.95314e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11793e-19, 0, 0, 1.42353e-22, 2.64748e-21, 4.94168e-17, 0, 0
0.237177, 0, 1.2066e-16, 0, 1.41421, -1.2066e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7233e-19, 0, 0, 3.49394e-22, 6.59381e-21, 1.20381e-16, 0, 0
0.245317, 0, 2.89413e-16, 0, 1.41421, -2.89413e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.53204e-19, 0, 0, 8.44684e-22, 1.61647e-20, 2.88743e-16, 0, 0
0.253456, 0, 6.83783e-16, 0, 1.41421, -6.83783e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54329e-18, 0, 0, 2.01227e-21, 3.9024e-20, 6.82199e-16, 0, 0
0.261596, 0, 1.59191e-15, 0, 1.41421, -1.59191e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5929e-18, 0, 0, 4.72559e-21, 9.28147e-20, 1.58822e-15, 0, 0
0.269735, 0, 3.65307e-15, 0, 1.41421, -3.65307e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.24486e-18, 0, 0, 1.09434e-20, 2.17567e-19, 3.64459e-15, 0, 0
0.277874, 0, 8.26528e-15, 0, 1.41421, -8.26528e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86544e-17, 0, 0, 2.49982e-20, 5.02811e-19, 8.2461e-15, 0, 0
0.286014, 0, 1.84429e-14, 0, 1.41421, -1.84429e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.16244e-17, 0, 0, 5.63438e-20, 1.14602e-18, 1.84e-14, 0, 0
0.294153, 0, 4.05946e-14, 0, 1.41421, -4.05946e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.16186e-17, 0, 0, 1.25335e-19, 2.57678e-18, 4.05002e-14, 0, 0
0.302293, 0, 8.81582e-14, 0, 1.41421, -8.81582e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98964e-16, 0, 0, 2.75229e-19, 5.71707e-18, 8.79533e-14, 0, 0
0.310432, 0, 1.88925e-13, 0, 1.41421, -1.88925e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.26379e-16, 0, 0, 5.9678e-19, 1.25194e-17, 1.88485e-13, 0, 0
0.318571, 0, 3.99591e-13, 0, 1.41421, -3.99591e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.01814e-16, 0, 0, 1.278e-18, 2.70648e-17, 3.98661e-13, 0, 0
0.326711, 0, 8.34262e-13, 0, 1.41421, -8.34262e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88278e-15, 0, 0, 2.70357e-18, 5.77726e-17, 8.32318e-13, 0, 0
0.33485, 0, 1.71951e-12, 0, 1.41421, -1.71951e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.88059e-15, 0, 0, 5.65109e-18, 1.21793e-16, 1.7155e-12, 0, 0
0.34299, 0, 3.49923e-12, 0, 1.41421, -3.49923e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.89699e-15, 0, 0, 1.16739e-17, 2.53621e-16, 3.49107e-12, 0, 0
0.351129, 0, 7.03145e-12, 0, 1.41421, -7.03145e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58684e-14, 0, 0, 2.38396e-17, 5.21779e-16, 7.01504e-12, 0, 0
0.359268, 0, 1.39529e-11, 0, 1.41421, -1.39529e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14889e-14, 0, 0, 4.81404e-17, 1.06074e-15, 1.39203e-11, 0, 0
0.367408, 0, 2.73442e-11, 1.5134e-43, 1.41421, -2.73442e-11, 1.5134e-43, 0, 1.5134e-43, 1.5134e-43, 1.5134e-43, 1.5134e-43, 1.5134e-43, 1.5134e-43, 1.5134e-43, 6.1712e-14, 1.5134e-43, 1.5134e-43, 9.61601e-17, 2.13128e-15, 2.72802e-11, 1.5134e-43, 1.5134e-43
0.375547, 0, 5.29269e-11, 3.22859e-42, 1.41421, -5.29269e-11, 3.22859e-42, 0, 3.22859e-42, 3.22859e-42, 3.22859e-42, 3.22859e-42, 3.22859e-42, 3.22859e-42, 3.22859e-42, 1.19454e-13, 3.22859e-42, 3.22859e-42, 1.90073e-16, 4.23314e-15, 5.2803e-11, 3.22859e-42, 3.22859e-42
0.383687, 0, 1.01188e-10, 5.19097e-41, 1.41421, -1.01188e-10, 5.19097e-41, 0, 5.19097e-41, 5.19097e-41, 5.19097e-41, 5.19097e-41, 5.19097e-41, 5.19097e-41, 5.19097e-41, 2.28398e-13, 5.19097e-41, 5.19097e-41, 3.71956e-16, 8.3133e-15, 1.00951e-10, 5.19097e-41, 5.19097e-41
0.391826, 0, 1.91097e-10, 7.52929e-40, 1.41421, -1.91097e-10, 7.52929e-40, 0, 7.52929e-40, 7.52929e-40, 7.52929e-40, 7.52929e-40, 7.52929e-40, 7.52929e-40, 7.52929e-40, 4.31391e-13, 7.52929e-40, 7.52929e-40, 7.21006e-16, 1.61466e-14, 1.90649e-10, 7.52929e-40, 7.52929e-40
0.399965, 0, 3.5651e-10, 9.74715e-39, 1.41421, -3.5651e-10, 9.74715e-39, 0, 9.74715e-39, 9.74715e-39, 9.74715e-39, 9.74715e-39, 9.74715e-39, 9.74715e-39, 9.74715e-39, 8.04952e-13, 9.74715e-39, 9.74715e-39, 1.3853e-15, 3.10247e-14, 3.55672e-10, 9.74715e-39, 9.74715e-39
0.408105, 0, 6.57066e-10, 1.13109e-37, 1.41421, -6.57066e-10, 1.13109e-37, 0, 1.13109e-37, 1.13109e-37, 1.13109e-37, 1.13109e-37, 1.13109e-37, 1.13109e-37, 1.13109e-37, 1.48397e-12, 1.13109e-37, 1.13109e-37, 2.64011e-15, 5.89937e-14, 6.5552e-10, 1.13109e-37, 1.13109e-37
0.416244, 0, 1.19644e-09, 1.18251e-36, 1.41421, -1.19644e-09, 1.18251e-36, 0, 1.18251e-36, 1.18251e-36, 1.18251e-36, 1.18251e-36, 1.18251e-36, 1.18251e-36, 1.18251e-36, 2.70313e-12, 1.18251e-36, 1.18251e-36, 4.99512e-15, 1.11059e-13, 1.19362e-09, 1.18251e-36, 1.18251e-36
0.424384, 0, 2.15247e-09, 1.12048e-35, 1.41421, -2.15247e-09, 1.12048e-35, 0, 1.12048e-35, 1.12048e-35, 1.12048e-35, 1.12048e-35, 1.12048e-35, 1.12048e-35, 1.12048e-35, 4.86561e-12, 1.12048e-35, 1.12048e-35, 9.39125e-15, 2.07091e-13, 2.14739e-09, 1.12048e-35, 1.12048e-35
0.432523, 0, 3.82629e-09, 9.67647e-35, 1.41421, -3.82629e-09, 9.67647e-35, 0, 9.67647e-35, 9.67647e-35, 9.67647e-35, 9.67647e-35, 9.67647e-35, 9.67647e-35, 9.67647e-35, 8.65522e-12, 9.67647e-35, 9.67647e-35, 1.75634e-14, 3.82731e-13, 3.81723e-09, 9.67647e-35, 9.67647e-35
0.440662, 0, 6.72097e-09, 7.65753e-34, 1.41421, -6.72097e-09, 7.65753e-34, 0, 7.65753e-34, 7.65753e-34, 7.65753e-34, 7.65753e-34, 7.65753e-34, 7.65753e-34, 7.65753e-34, 1.5217e-11, 7.65753e-34, 7.65753e-34, 3.27089e-14, 7.01556e-13, 6.70502e-09, 7.65753e-34, 7.65753e-34
0.448802, 0, 1.16663e-08, 5.63908e-33, 1.41421, -1.16663e-08, 5.63908e-33, 0, 5.63908e-33, 5.63908e-33, 5.63908e-33, 5.63908e-33, 5.63908e-33, 5.63908e-33, 5.63908e-33, 2.64453e-11, 5.63908e-33, 5.63908e-33, 6.07266e-14, 1.27658e-12, 1.16385e-08, 5.63908e-33, 5.63908e-33
0.456941, 0, 2.00125e-08, 4.08697e-32, 1.41421, -2.00125e-08, 4.08697e-32, 0, 4.08697e-32, 4.08697e-32, 4.08697e-32, 4.08697e-32, 4.08697e-32, 4.08697e-32, 4.08697e-32, 4.54348e-11, 4.08697e-32, 4.08697e-32, 1.12509e-13, 2.30826e-12, 1.99647e-08, 4.08697e-32, 4.08697e-32
0.465081, 0, 3.3929e-08, 2.80223e-31, 1.41421, -3.3929e-08, 2.80223e-31, 0, 2.80223e-31, 2.80223e-31, 2.80223e-31, 2.80223e-31, 2.80223e-31, 2.80223e-31, 2.80223e-31, 7.71822e-11, 2.80223e-31, 2.80223e-31, 2.082e-13, 4.15226e-12, 3.38475e-08, 2.80223e-31, 2.80223e-31
0.47322, 0, 5.68556e-08, 1.79609e-30, 1.41421, -5.68556e-08, 1.79609e-30, 0, 1.79609e-30, 1.79609e-30, 1.79609e-30, 1.79609e-30, 1.79609e-30, 1.79609e-30, 1.79609e-30, 1.2966e-10, 1.79609e-30, 1.79609e-30, 3.85075e-13, 7.44073e-12, 5.67182e-08, 1.79609e-30, 1.79609e-30
0.48136, 0, 9.41764e-08, 1.07444e-29, 1.41421, -9.41764e-08, 1.07444e-29, 0, 1.07444e-29, 1.07444e-29, 1.07444e-29, 1.07444e-29, 1.07444e-29, 1.07444e-29, 1.07444e-29, 2.15446e-10, 1.07444e-29, 1.07444e-29, 7.12098e-13, 1.33011e-11, 9.3947e-08, 1.07444e-29, 1.07444e-29
0.489499, 0, 1.54212e-07, 6.01139e-29, 1.41421, -1.54212e-07, 6.01139e-29, 0, 6.01139e-29, 6.01139e-29, 6.01139e-29, 6.01139e-29, 6.01139e-29, 6.01139e-29, 6.01139e-29, 3.54164e-10, 6.01139e-29, 6.01139e-29, 1.31667e-12, 2.37536e-11, 1.53832e-07, 6.01139e-29, 6.01139e-29
0.497638, 0, 2.49654e-07, 3.15534e-28, 1.41421, -2.49654e-07, 3.15534e-28, 0, 3.15534e-28, 3.15534e-28, 3.15534e-28, 3.15534e-28, 3.15534e-28, 3.15534e-28, 3.15534e-28, 5.7611e-10, 3.15534e-28, 3.15534e-28, 2.43343e-12, 4.24357e-11, 2.49033e-07, 3.15534e-28, 3.15534e-28
0.505778, 0, 3.99623e-07, 1.55912e-27, 1.41421, -3.99623e-07, 1.55912e-27, 0, 1.55912e-27, 1.55912e-27, 1.55912e-27, 1.55912e-27, 1.55912e-27, 1.55912e-27, 1.55912e-27, 9.27575e-10, 1.55912e-27, 1.55912e-27, 4.49241e-12, 7.59285e-11, 3.98615e-07, 1.55912e-27, 1.55912e-27
0.513917, 0, 6.32563e-07, 7.27729e-27, 1.41421, -6.32563e-07, 7.27729e-27, 0, 7.27729e-27, 7.27729e-27, 7.27729e-27, 7.27729e-27, 7.27729e-27, 7.27729e-27, 7.27729e-27, 1.47861e-09, 7.27729e-27, 7.27729e-27, 8.27685e-12, 1.36183e-10, 6.3094e-07, 7.27729e-27, 7.27729e-27
0.522057, 0, 9.90254e-07, 3.21904e-26, 1.41421, -9.90254e-07, 3.21904e-26, 0, 3.21904e-26, 3.21904e-26, 3.21904e-26, 3.21904e-26, 3.21904e-26, 3.21904e-26, 3.21904e-26, 2.33419e-09, 3.21904e-26, 3.21904e-26, 1.52018e-11, 2.4494e-10, 9.87659e-07, 3.21904e-26, 3.21904e-26
0.530196, 0, 1.53333e-06, 1.35368e-25, 1.41421, -1.53333e-06, 1.35368e-25, 0, 1.35368e-25, 1.35368e-25, 1.35368e-25, 1.35368e-25, 1.35368e-25, 1.35368e-25, 1.35368e-25, 3.65027e-09, 1.35368e-25, 1.35368e-25, 2.78008e-11, 4.41748e-10, 1.52921e-06, 1.35368e-25, 1.35368e-25
0.538335, 0, 2.34872e-06, 5.42779e-25, 1.41421, -2.34872e-06, 5.42779e-25, 0, 5.42779e-25, 5.42779e-25, 5.42779e-25, 1.22545e-12, 5.42779e-25, 5.42779e-25, 5.42779e-25, 5.65642e-09, 5.42779e-25, 5.42779e-25, 5.05628e-11, 7.98343e-10, 2.34222e-06, 5.42779e-25, 5.42779e-25
0.546475, 0, 3.55952e-06, 2.08093e-24, 1.41421, -3.55952e-06, 2.08093e-24, 0, 2.08093e-24, 2.08093e-24, 2.08093e-24, 4.93761e-12, 2.08093e-24, 2.08093e-24, 2.08093e-24, 8.68768e-09, 2.08093e-24, 2.08093e-24, 9.13519e-11, 1.44417e-09, 3.54929e-06, 2.08093e-24, 2.08093e-24
0.554614, 0, 5.34012e-06, 7.70206e-24, 1.41421, -5.34012e-06, 3.11835e-10, 0, 1.02831e-13, 1.83744e-13, 5.83975e-13, 7.01271e-11, 5.82366e-11, 2.0821e-12, 1.64588e-10, 1.32292e-08, 6.01365e-12, 9.86257e-14, 1.63785e-10, 2.61106e-09, 5.3228e-06, 7.70206e-24, 7.07324e-10
0.562754, 0, 7.95095e-06, 2.00075e-08, 1.41421, -7.95095e-06, 2.12597e-08, 2.00075e-08, 2.00079e-08, 2.00082e-08, 2.00099e-08, 2.02718e-08, 2.02414e-08, 2.00159e-08, 2.06684e-08, 3.99843e-08, 2.00317e-08, 2.00079e-08, 2.02987e-08, 2.47177e-08, 7.92069e-06, 2.00075e-08, 2.28477e-08
0.570893, 0, 1.17456e-05, 8.00135e-08, 1.41421, -1.17456e-05, 8.39911e-08, 8.00135e-08, 8.00148e-08, 8.00158e-08, 8.00209e-08, 8.08345e-08, 8.07563e-08, 8.004e-08, 8.21129e-08, 1.09933e-07, 8.00902e-08, 8.00147e-08, 8.05264e-08, 8.84757e-08, 1.16899e-05, 8.00135e-08, 8.90357e-08
0.579032, 0, 1.72605e-05, 2.53583e-07, 1.41421, -1.72605e-05, 2.65167e-07, 2.53583e-07, 2.53587e-07, 2.5359e-07, 2.53605e-07, 2.55942e-07, 2.55747e-07, 2.53661e-07, 2.59697e-07, 2.98036e-07, 2.53807e-07, 2.53587e-07, 2.54478e-07, 2.68697e-07, 1.71512e-05, 2.53583e-07, 2.79858e-07
0.587172, 0.990799, 2.53359e-05, 7.37307e-07, 1.72939, 0.990774, 7.69341e-07, 7.37307e-07, 7.37317e-07, 7.37325e-07, 7.37367e-07, 7.43761e-07, 7.43289e-07, 7.37521e-07, 7.54215e-07, 8.0283e-07, 7.37924e-07, 7.37317e-07, 7.38852e-07, 7.64098e-07, 2.5107e-05, 7.37307e-07, 8.0997e-07
0.595311, 0.0092006, 3.73939e-05, 2.03641e-06, 1.41746, 0.00916321, 2.12143e-06, 2.03641e-06, 2.03644e-06, 2.03646e-06, 2.03657e-06, 2.05338e-06, 2.05229e-06, 2.03698e-06, 2.08128e-06, 2.13224e-06, 2.03805e-06, 2.03644e-06, 2.03905e-06, 2.0835e-06, 3.68903e-05, 2.03641e-06, 2.22927e-06
0.603451, 0, 5.60348e-05, 5.39887e-06, 1.41421, -5.60348e-05, 5.61623e-06, 5.39887e-06, 5.39895e-06, 5.399e-06, 5.39928e-06, 5.44295e-06, 5.43946e-06, 5.40032e-06, 5.51359e-06, 5.53793e-06, 5.40306e-06, 5.39894e-06, 5.40334e-06, 5.48084e-06, 5.48933e-05, 5.39887e-06, 5.89189e-06
0.61159, 0, 8.63125e-05, 1.37871e-05, 1.41421, -8.63125e-05, 1.4323e-05, 1.37871e-05, 1.37873e-05, 1.37874e-05, 1.37881e-05, 1.38998e-05, 1.38872e-05, 1.37907e-05, 1.40699e-05, 1.39873e-05, 1.37974e-05, 1.37873e-05, 1.37946e-05, 1.39281e-05, 8.37011e-05, 1.37871e-05, 1.50026e-05
0.619729, 0.981157, 0.000138395, 3.39572e-05, 1.7266, 0.981019, 3.52322e-05, 3.39572e-05, 3.39577e-05, 3.3958e-05, 3.39596e-05, 3.42403e-05, 3.41954e-05, 3.39658e-05, 3.46302e-05, 3.42434e-05, 3.39818e-05, 3.39577e-05, 3.39696e-05, 3.41971e-05, 0.000132459, 3.39572e-05, 3.68493e-05
0.627869, 0.0188425, 0.000232905, 8.07105e-05, 1.42086, 0.0186096, 8.36388e-05, 8.07105e-05, 8.07115e-05, 8.07123e-05, 8.0716e-05, 8.139e-05, 8.12574e-05, 8.07301e-05, 8.22561e-05, 8.11165e-05, 8.0767e-05, 8.07115e-05, 8.07308e-05, 8.11136e-05, 0.000219649, 8.07105e-05, 8.73527e-05
0.636008, 0.976333, 0.000411235, 0.000185182, 1.72521, 0.975921, 0.000191676, 0.000185182, 0.000185184, 0.000185186, 0.000185194, 0.00018676, 0.000186395, 0.000185225, 0.000188609, 0.000185754, 0.000185307, 0.000185184, 0.000185215, 0.000185851, 0.00038233, 0.000185182, 0.000199912
0.644148, 0.0236674, 0.000754556, 0.000410242, 1.42256, 0.0229128, 0.00042415, 0.000410242, 0.000410247, 0.00041025, 0.000410268, 0.000413809, 0.000412839, 0.000410335, 0.000417583, 0.000411042, 0.00041051, 0.000410247, 0.000410295, 0.000411341, 0.00069324, 0.000410242, 0.000441789
0.652287, 1, 0.00141721, 0.000877707, 1.73205, 0.998583, 0.00090648, 0.000877707, 0.000877716, 0.000877724, 0.000877761, 0.000885569, 0.00088308, 0.000877899, 0.000892893, 0.000878818, 0.000878262, 0.000877716, 0.000877792, 0.000879493, 0.00129093, 0.000877707, 0.000942972
0.660426, 0.969114, 0.00268238, 0.0018139, 1.72311, 0.966432, 0.00187141, 0.0018139, 0.00181391, 0.00181393, 0.001814, 0.00183086, 0.00182464, 0.00181428, 0.00184425, 0.00181543, 0.001815, 0.00181391, 0.00181403, 0.00181677, 0.00243014, 0.0018139, 0.00194435
0.668566, 1.03089, 0.00505011, 0.00362181, 1.74094, 1.02584, 0.00373292, 0.00362181, 0.00362185, 0.00362188, 0.00362202, 0.00365767, 0.00364256, 0.00362256, 0.00368045, 0.00362393, 0.00362396, 0.00362185, 0.00362202, 0.0036264, 0.00456161, 0.00362181, 0.00387383
0.676705, 0.96429, 0.00936821, 0.00698865, 1.72171, 0.954921, 0.00719613, 0.00698865, 0.00698872, 0.00698878, 0.00698904, 0.00706299, 0.0070274, 0.00699004, 0.00709816, 0.00699155, 0.00699265, 0.00698872, 0.00698898, 0.00699593, 0.00845103, 0.00698865, 0.00745925
0.684845, 0.997584, 0.0170144, 0.0130352, 1.73135, 0.980569, 0.0134099, 0.0130352, 0.0130354, 0.0130355, 0.0130359, 0.0131864, 0.0131052, 0.0130377, 0.013233, 0.0130392, 0.0130425, 0.0130354, 0.0130357, 0.0130467, 0.0153444, 0.0130352, 0.013885
0.692984, 0.0381267, 0.0301322, 0.0235083, 1.42763, 0.00799452, 0.0241625, 0.0235083, 0.0235085, 0.0235087, 0.0235095, 0.0238097, 0.0236305, 0.0235127, 0.0238536, 0.0235137, 0.0235209, 0.0235085, 0.0235091, 0.0235263, 0.0271818, 0.0235083, 0.0249923
0.701123, 0, 0.0519081, 0.0410043, 1.41421, -0.0519081, 0.0421098, 0.0410043, 0.0410046, 0.0410049, 0.0410063, 0.0415936, 0.0412107, 0.0410116, 0.0415878, 0.0410115, 0.0410256, 0.0410046, 0.0410055, 0.0410324, 0.0468468, 0.0410043, 0.0435119
0.709263, 0, 0.0868596, 0.0691956, 1.41421, -0.0868596, 0.0710037, 0.0691956, 0.0691962, 0.0691966, 0.0691989, 0.070324, 0.0695332, 0.0692076, 0.0701499, 0.0692053, 0.0692304, 0.0691961, 0.0691974, 0.0692392, 0.0784217, 0.0691956, 0.073297
0.717402, 1.90446, 0.141082, 0.113012, 1.97597, 1.76338, 0.115876, 0.113012, 0.113013, 0.113014, 0.113017, 0.115126, 0.113547, 0.113031, 0.114523, 0.113025, 0.113067, 0.113013, 0.113015, 0.113079, 0.127396, 0.113012, 0.119507
0.725542, 2.04536, 0.222369, 0.178703, 2.01131, 1.82299, 0.183096, 0.178703, 0.178705, 0.178706, 0.178711, 0.182571, 0.179524, 0.178733, 0.181022, 0.178721, 0.178788, 0.178705, 0.178707, 0.178806, 0.200752, 0.178703, 0.188668
