   PIQUANT 0.0.0-main  ps__0545_0715362334_000PTFE_shot_5.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0127242, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00479429, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00313563, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0110655, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0189955, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0269254, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0348553, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0427852, 0, 2.22047e-28, 0, 1.41421, -2.22047e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.37532e-31, 0, 0, 7.21047e-34, 3.71475e-34, 0, 2.21309e-28, 0, 0
0.0507151, 0, 2.18321e-27, 0, 1.41421, -2.18321e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.25129e-30, 0, 0, 7.08922e-33, 8.374e-32, 0, 2.17587e-27, 0, 0
0.0586451, 0, 1.35045e-26, 0, 1.41421, -1.35045e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.48529e-29, 0, 0, 4.38504e-32, 7.93282e-31, 0, 1.34589e-26, 0, 0
0.066575, 0, 6.69541e-26, 0, 1.41421, -6.69541e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22373e-28, 0, 0, 2.17836e-31, 4.82373e-30, 0, 6.67267e-26, 0, 0
0.0745049, 0, 2.89987e-25, 0, 1.41421, -2.89987e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.63118e-28, 0, 0, 9.47962e-31, 2.36737e-29, 0, 2.89e-25, 0, 0
0.0824348, 0, 1.1435e-24, 0, 1.41421, -1.1435e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.79781e-27, 0, 0, 3.76326e-30, 1.01827e-28, 0, 1.1396e-24, 0, 0
0.0903647, 0, 4.32339e-24, 0, 1.41421, -4.32339e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43588e-26, 0, 0, 1.43941e-29, 4.16537e-28, 0, 4.3086e-24, 0, 0
0.0982946, 0, 1.524e-23, 0, 1.41421, -1.524e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.06148e-26, 0, 0, 5.12799e-29, 1.55422e-27, 0, 1.51878e-23, 0, 0
0.106225, 0, 5.08991e-23, 0, 1.41421, -5.08991e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69044e-25, 0, 0, 1.73002e-28, 5.42817e-27, 0, 5.07244e-23, 0, 0
