   PIQUANT 0.0.0-main  ps__0246_0688790088_000PTFE_shot_4.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.384324, 0, 1.86694e-11, 4.65231e-43, 1.41421, -1.86694e-11, 4.65231e-43, 0, 4.65231e-43, 4.65231e-43, 4.65231e-43, 4.65231e-43, 4.65231e-43, 5.61313e-14, 4.65231e-43, 8.05762e-17, 5.61916e-15, 4.65231e-43, 1.86076e-11, 4.65231e-43, 4.65231e-43
0.392539, 0, 3.84242e-11, 9.58909e-42, 1.41421, -3.84242e-11, 9.58909e-42, 0, 9.58909e-42, 9.58909e-42, 9.58909e-42, 9.58909e-42, 9.58909e-42, 1.15521e-13, 9.58909e-42, 1.69797e-16, 1.18148e-14, 9.58909e-42, 3.82967e-11, 9.58909e-42, 9.58909e-42
0.400753, 0, 7.79192e-11, 1.60388e-40, 1.41421, -7.79192e-11, 1.60388e-40, 0, 1.60388e-40, 1.60388e-40, 1.60388e-40, 1.60388e-40, 1.60388e-40, 2.34258e-13, 1.60388e-40, 3.53421e-16, 2.44983e-14, 1.60388e-40, 7.76601e-11, 1.60388e-40, 1.60388e-40
0.408967, 0, 1.55705e-10, 2.33982e-39, 1.41421, -1.55705e-10, 2.33982e-39, 0, 2.33982e-39, 2.33982e-39, 2.33982e-39, 2.33982e-39, 2.33982e-39, 4.68121e-13, 2.33982e-39, 7.27092e-16, 5.01109e-14, 2.33982e-39, 1.55186e-10, 2.33982e-39, 2.33982e-39
0.417181, 0, 3.06634e-10, 3.03167e-38, 1.41421, -3.06634e-10, 3.03167e-38, 0, 3.03167e-38, 3.03167e-38, 3.03167e-38, 3.03167e-38, 3.03167e-38, 9.21948e-13, 3.03167e-38, 1.47968e-15, 1.01152e-13, 3.03167e-38, 3.0561e-10, 3.03167e-38, 3.03167e-38
0.425395, 0, 5.95177e-10, 3.5179e-37, 1.41421, -5.95177e-10, 3.5179e-37, 0, 3.5179e-37, 3.5179e-37, 3.5179e-37, 3.5179e-37, 3.5179e-37, 1.78975e-12, 3.5179e-37, 2.98147e-15, 2.01577e-13, 3.5179e-37, 5.93183e-10, 3.5179e-37, 3.5179e-37
0.433609, 0, 1.13873e-09, 3.67937e-36, 1.41421, -1.13873e-09, 3.67937e-36, 0, 3.67937e-36, 3.67937e-36, 3.67937e-36, 3.67937e-36, 3.67937e-36, 3.4251e-12, 3.67937e-36, 5.95455e-15, 3.96796e-13, 3.67937e-36, 1.13491e-09, 3.67937e-36, 3.67937e-36
0.441824, 0, 2.14777e-09, 3.48966e-35, 1.41421, -2.14777e-09, 3.48966e-35, 0, 3.48966e-35, 3.48966e-35, 3.48966e-35, 3.48966e-35, 3.48966e-35, 6.46255e-12, 3.48966e-35, 1.18018e-14, 7.72021e-13, 3.48966e-35, 2.14053e-09, 3.48966e-35, 3.48966e-35
0.450038, 0, 3.99379e-09, 3.01861e-34, 1.41421, -3.99379e-09, 3.01861e-34, 0, 3.01861e-34, 3.01861e-34, 3.01861e-34, 3.01861e-34, 3.01861e-34, 1.20239e-11, 3.01861e-34, 2.32434e-14, 1.48585e-12, 3.01861e-34, 3.98025e-09, 3.01861e-34, 3.01861e-34
0.458252, 0, 7.3225e-09, 2.3944e-33, 1.41421, -7.3225e-09, 2.3944e-33, 0, 2.3944e-33, 2.3944e-33, 2.3944e-33, 2.3944e-33, 2.3944e-33, 2.20632e-11, 2.3944e-33, 4.55525e-14, 2.83165e-12, 2.3944e-33, 7.29756e-09, 2.3944e-33, 2.3944e-33
0.466466, 0, 1.32389e-08, 1.82248e-32, 1.41421, -1.32389e-08, 1.82248e-32, 0, 1.82248e-32, 1.82248e-32, 1.82248e-32, 1.82248e-32, 1.82248e-32, 3.99342e-11, 1.82248e-32, 8.89559e-14, 5.34993e-12, 1.82248e-32, 1.31935e-08, 1.82248e-32, 1.82248e-32
0.47468, 0, 2.36051e-08, 1.33649e-31, 1.41421, -2.36051e-08, 1.33649e-31, 0, 1.33649e-31, 1.33649e-31, 1.33649e-31, 1.33649e-31, 1.33649e-31, 7.1311e-11, 1.33649e-31, 1.7331e-13, 1.00355e-11, 1.33649e-31, 2.35235e-08, 1.33649e-31, 1.33649e-31
0.482895, 0, 4.15115e-08, 9.20836e-31, 1.41421, -4.15115e-08, 9.20836e-31, 0, 9.20836e-31, 9.20836e-31, 9.20836e-31, 9.20836e-31, 9.20836e-31, 1.25659e-10, 9.20836e-31, 3.37209e-13, 1.87218e-11, 9.20836e-31, 4.13668e-08, 9.20836e-31, 9.20836e-31
0.491109, 0, 7.20101e-08, 5.92047e-30, 1.41421, -7.20101e-08, 5.92047e-30, 0, 5.92047e-30, 5.92047e-30, 5.92047e-30, 5.92047e-30, 5.92047e-30, 2.18556e-10, 5.92047e-30, 6.55658e-13, 3.4803e-11, 5.92047e-30, 7.17561e-08, 5.92047e-30, 5.92047e-30
0.499323, 0, 1.23234e-07, 3.55269e-29, 1.41421, -1.23234e-07, 3.55269e-29, 0, 3.55269e-29, 3.55269e-29, 3.55269e-29, 3.55269e-29, 3.55269e-29, 3.75295e-10, 3.55269e-29, 1.27423e-12, 6.45994e-11, 3.55269e-29, 1.22793e-07, 3.55269e-29, 3.55269e-29
0.507537, 0, 2.08083e-07, 1.99464e-28, 1.41421, -2.08083e-07, 1.99464e-28, 0, 1.99464e-28, 1.99464e-28, 1.99464e-28, 1.99464e-28, 1.99464e-28, 6.36431e-10, 1.99464e-28, 2.47455e-12, 1.19968e-10, 1.99464e-28, 2.07324e-07, 1.99464e-28, 1.99464e-28
0.515751, 0, 3.46717e-07, 1.05124e-27, 1.41421, -3.46717e-07, 1.05124e-27, 0, 1.05124e-27, 1.05124e-27, 1.05124e-27, 1.05124e-27, 1.05124e-27, 1.06619e-09, 1.05124e-27, 4.79857e-12, 2.23316e-10, 1.05124e-27, 3.45423e-07, 1.05124e-27, 1.05124e-27
0.523966, 0, 5.70178e-07, 5.21899e-27, 1.41421, -5.70178e-07, 5.21899e-27, 0, 5.21899e-27, 5.21899e-27, 5.21899e-27, 5.21899e-27, 5.21899e-27, 1.76511e-09, 5.21899e-27, 9.28151e-12, 4.17229e-10, 5.21899e-27, 5.67987e-07, 5.21899e-27, 5.21899e-27
0.53218, 0, 9.25582e-07, 2.44906e-26, 1.41421, -9.25582e-07, 2.44906e-26, 0, 2.44906e-26, 2.44906e-26, 2.44906e-26, 2.44906e-26, 2.44906e-26, 2.8888e-09, 2.44906e-26, 1.78827e-11, 7.8295e-10, 2.44906e-26, 9.21892e-07, 2.44906e-26, 2.44906e-26
0.540394, 0, 1.48342e-06, 1.08981e-25, 1.41421, -1.48342e-06, 1.08981e-25, 0, 1.08981e-25, 1.08981e-25, 1.08981e-25, 1.08981e-25, 1.08981e-25, 4.6756e-09, 1.08981e-25, 3.42703e-11, 1.47555e-09, 1.08981e-25, 1.47723e-06, 1.08981e-25, 1.08981e-25
0.548608, 0, 2.34766e-06, 4.61279e-25, 1.41421, -2.34766e-06, 4.61279e-25, 0, 4.61279e-25, 4.61279e-25, 4.61279e-25, 4.61279e-25, 4.61279e-25, 7.48674e-09, 4.61279e-25, 6.52266e-11, 2.7901e-09, 4.61279e-25, 2.33732e-06, 4.61279e-25, 4.61279e-25
0.556822, 0, 3.66957e-06, 1.86253e-24, 1.41421, -3.66957e-06, 1.86253e-24, 0, 1.86253e-24, 1.86253e-24, 1.86253e-24, 1.86253e-24, 1.86253e-24, 1.18643e-08, 1.86253e-24, 1.23125e-10, 5.28467e-09, 1.86253e-24, 3.6523e-06, 1.86253e-24, 1.86253e-24
0.565037, 0, 5.66619e-06, 7.21722e-24, 1.41421, -5.66619e-06, 7.21722e-24, 0, 7.21722e-24, 7.21722e-24, 7.21722e-24, 7.21722e-24, 7.21722e-24, 1.8614e-08, 7.21722e-24, 2.3022e-10, 1.00047e-08, 7.21722e-24, 5.63734e-06, 7.21722e-24, 7.21722e-24
0.573251, 0, 8.69492e-06, 4.51937e-08, 1.41421, -8.69492e-06, 4.58899e-08, 4.51937e-08, 4.5194e-08, 4.51943e-08, 4.51994e-08, 4.52582e-08, 4.55222e-08, 7.41168e-08, 4.52051e-08, 4.56198e-08, 6.40822e-08, 4.51937e-08, 8.64388e-06, 4.51937e-08, 4.68868e-08
0.581465, 0, 1.32084e-05, 1.55676e-07, 1.41421, -1.32084e-05, 1.58078e-07, 1.55676e-07, 1.55677e-07, 1.55678e-07, 1.55696e-07, 1.55899e-07, 1.5681e-07, 2.00195e-07, 1.55716e-07, 1.56456e-07, 1.91134e-07, 1.55676e-07, 1.3118e-05, 1.55676e-07, 1.61517e-07
0.589679, 0, 1.99775e-05, 4.91466e-07, 1.41421, -1.99775e-05, 4.99055e-07, 4.91466e-07, 4.9147e-07, 4.91473e-07, 4.91528e-07, 4.92169e-07, 4.95047e-07, 5.59361e-07, 4.9159e-07, 4.92875e-07, 5.57508e-07, 4.91466e-07, 1.98116e-05, 4.91466e-07, 5.09921e-07
0.597893, 0, 3.02744e-05, 1.46842e-06, 1.41421, -3.02744e-05, 1.4911e-06, 1.46842e-06, 1.46843e-06, 1.46844e-06, 1.4686e-06, 1.47052e-06, 1.47912e-06, 1.57103e-06, 1.46879e-06, 1.47093e-06, 1.5902e-06, 1.46842e-06, 2.99562e-05, 1.46842e-06, 1.52359e-06
0.606107, 0, 4.64225e-05, 4.19089e-06, 1.41421, -4.64225e-05, 4.25567e-06, 4.19089e-06, 4.19093e-06, 4.19095e-06, 4.19142e-06, 4.19689e-06, 4.22146e-06, 4.34459e-06, 4.19195e-06, 4.19533e-06, 4.41312e-06, 4.19089e-06, 4.57815e-05, 4.19089e-06, 4.34843e-06
0.614322, 0, 7.30093e-05, 1.14595e-05, 1.41421, -7.30093e-05, 1.16367e-05, 1.14595e-05, 1.14596e-05, 1.14597e-05, 1.1461e-05, 1.14759e-05, 1.15432e-05, 1.16877e-05, 1.14624e-05, 1.14673e-05, 1.18595e-05, 1.14595e-05, 7.16605e-05, 1.14595e-05, 1.18905e-05
0.622536, 0, 0.000119559, 3.00561e-05, 1.41421, -0.000119559, 3.05211e-05, 3.00561e-05, 3.00564e-05, 3.00565e-05, 3.00599e-05, 3.00992e-05, 3.02756e-05, 3.0392e-05, 3.00637e-05, 3.00694e-05, 3.07662e-05, 3.00561e-05, 0.00011663, 3.00561e-05, 3.1187e-05
0.63075, 0, 0.000206211, 7.5661e-05, 1.41421, -0.000206211, 7.68321e-05, 7.5661e-05, 7.56616e-05, 7.56621e-05, 7.56706e-05, 7.57695e-05, 7.62137e-05, 7.6151e-05, 7.56802e-05, 7.56836e-05, 7.69032e-05, 7.5661e-05, 0.000199746, 7.5661e-05, 7.8509e-05
0.638964, 0, 0.000375223, 0.00018288, 1.41421, -0.000375223, 0.000185712, 0.00018288, 0.000182882, 0.000182883, 0.000182903, 0.000183142, 0.000184217, 0.000183589, 0.000182926, 0.000182918, 0.000185022, 0.00018288, 0.000360942, 0.00018288, 0.000189767
0.647178, 0, 0.000713142, 0.000424598, 1.41421, -0.000713142, 0.000431177, 0.000424598, 0.000424602, 0.000424604, 0.000424652, 0.000425208, 0.000427703, 0.000425615, 0.000424706, 0.000424662, 0.000428239, 0.000424599, 0.000681959, 0.000424598, 0.000440597
0.655393, 0, 0.00139125, 0.000947249, 1.41421, -0.00139125, 0.000961933, 0.000947249, 0.000947256, 0.000947262, 0.000947369, 0.000948609, 0.000954179, 0.000948697, 0.000947489, 0.000947352, 0.000953352, 0.000947249, 0.00132452, 0.000947249, 0.000982962
0.663607, 0, 0.00273508, 0.00203132, 1.41421, -0.00273508, 0.00206283, 0.00203132, 0.00203134, 0.00203135, 0.00203158, 0.00203424, 0.00204619, 0.00203337, 0.00203184, 0.00203149, 0.00204143, 0.00203132, 0.002596, 0.00203132, 0.00210796
0.671821, 0, 0.00533686, 0.00418883, 1.41421, -0.00533686, 0.00425385, 0.00418883, 0.00418886, 0.00418889, 0.00418936, 0.00419485, 0.00421952, 0.00419171, 0.00418989, 0.0041891, 0.0042054, 0.00418883, 0.00505559, 0.00418883, 0.00434696
0.680035, 0, 0.0102249, 0.0083094, 1.41421, -0.0102249, 0.00843848, 0.0083094, 0.00830947, 0.00830952, 0.00831046, 0.00832136, 0.00837032, 0.00831342, 0.00831152, 0.00830984, 0.00833631, 0.00830941, 0.00967429, 0.0083094, 0.00862332
0.688249, 0, 0.0191003, 0.0158633, 1.41421, -0.0191003, 0.0161099, 0.0158633, 0.0158634, 0.0158635, 0.0158653, 0.0158862, 0.0159797, 0.0158689, 0.0158673, 0.015864, 0.0159067, 0.0158633, 0.0180586, 0.0158633, 0.0164631
0.696464, 0.961873, 0.0346391, 0.0291577, 1.72101, 0.927234, 0.0296114, 0.0291577, 0.029158, 0.0291581, 0.0291615, 0.0291998, 0.0293719, 0.0291655, 0.0291652, 0.0291588, 0.0292273, 0.0291577, 0.0327356, 0.0291577, 0.0302611
0.704678, 0.0381267, 0.0608352, 0.0516241, 1.42763, -0.0227085, 0.0524282, 0.0516241, 0.0516245, 0.0516248, 0.0516307, 0.0516986, 0.0520036, 0.0516348, 0.0516373, 0.0516258, 0.0517352, 0.0516241, 0.0574775, 0.0516241, 0.0535796
0.712892, 0, 0.10333, 0.0880861, 1.41421, -0.10333, 0.0894595, 0.0880861, 0.0880868, 0.0880873, 0.0880973, 0.0882133, 0.0887342, 0.0881007, 0.0881085, 0.0880887, 0.0882623, 0.0880861, 0.0976113, 0.0880861, 0.0914262
0.721106, 0, 0.169632, 0.144927, 1.41421, -0.169632, 0.14719, 0.144927, 0.144929, 0.14493, 0.144946, 0.145137, 0.145995, 0.144947, 0.144964, 0.144932, 0.145205, 0.144928, 0.16023, 0.144927, 0.15043
0.72932, 1.95223, 0.269119, 0.230057, 1.98802, 1.68311, 0.233652, 0.230057, 0.230058, 0.23006, 0.230086, 0.23039, 0.231754, 0.230084, 0.230115, 0.230063, 0.23049, 0.230057, 0.254187, 0.230057, 0.238802
0.737534, 0.0477688, 0.412681, 0.352561, 1.431, -0.364912, 0.358079, 0.352561, 0.352563, 0.352566, 0.352606, 0.353072, 0.355165, 0.352597, 0.352651, 0.35257, 0.35323, 0.352561, 0.389767, 0.352561, 0.365982
0.745749, 1.94741, 0.61192, 0.521969, 1.98681, 1.33549, 0.530153, 0.521969, 0.521973, 0.521976, 0.522036, 0.522727, 0.525831, 0.522017, 0.522103, 0.521983, 0.522985, 0.521969, 0.577923, 0.521969, 0.541872
0.753963, 0.997592, 0.877907, 0.747131, 1.73136, 0.119685, 0.758866, 0.747131, 0.747137, 0.747142, 0.747227, 0.748219, 0.75267, 0.747194, 0.747323, 0.747153, 0.748643, 0.747131, 0.829107, 0.747131, 0.775671
0.762177, 2.88275, 1.21958, 1.03479, 2.20969, 1.66316, 1.05107, 1.03479, 1.0348, 1.0348, 1.03492, 1.0363, 1.04247, 1.03487, 1.03505, 1.03482, 1.03699, 1.03479, 1.15176, 1.03479, 1.0744
0.770391, 2.9928, 1.6421, 1.38806, 2.23446, 1.3507, 1.40995, 1.38806, 1.38807, 1.38808, 1.38824, 1.39009, 1.39839, 1.38816, 1.38842, 1.3881, 1.39117, 1.38806, 1.55076, 1.38806, 1.44131
0.778605, 4.99275, 2.14541, 1.80513, 2.64438, 2.84734, 1.83367, 1.80513, 1.80514, 1.80515, 1.80536, 1.80777, 1.8186, 1.80525, 1.8056, 1.80519, 1.80943, 1.80513, 2.02609, 1.80513, 1.87456
0.78682, 3.05742, 2.72366, 2.27847, 2.24887, 0.333757, 2.31461, 2.27847, 2.27849, 2.27851, 2.27877, 2.28182, 2.29553, 2.27863, 2.27907, 2.27857, 2.28422, 2.27847, 2.57231, 2.27847, 2.36636
0.795034, 0.129288, 3.36557, 2.79486, 1.45921, -3.23629, 2.83933, 2.79486, 2.79489, 2.7949, 2.79523, 2.79898, 2.81585, 2.79505, 2.79559, 2.79499, 2.80232, 2.79486, 3.17892, 2.79486, 2.90303
0.803248, 1.93054, 4.0562, 3.33627, 1.98256, -2.12566, 3.38954, 3.33627, 3.3363, 3.33632, 3.33671, 3.34121, 3.36141, 3.33648, 3.33714, 3.33644, 3.34562, 3.33627, 3.83211, 3.33627, 3.46589
0.811462, 4.78192, 4.77983, 3.8816, 2.60421, 0.0020895, 3.94383, 3.8816, 3.88163, 3.88165, 3.88211, 3.88736, 3.91096, 3.88184, 3.88261, 3.88182, 3.89295, 3.8816, 4.51755, 3.8816, 4.03308
0.819676, 5.84182, 5.52382, 4.40898, 2.80033, 0.317998, 4.47999, 4.40898, 4.40902, 4.40904, 4.40956, 4.41556, 4.44249, 4.40925, 4.41014, 4.40928, 4.42231, 4.40898, 5.22401, 4.40898, 4.58196
0.827891, 9.8321, 6.28243, 4.89821, 3.43978, 3.54966, 4.9775, 4.89821, 4.89825, 4.89828, 4.89886, 4.90555, 4.93563, 4.89851, 4.8995, 4.89859, 4.91333, 4.89821, 5.94711, 4.89821, 5.09162
0.836105, 8.0599, 7.06003, 5.33285, 3.17173, 0.999865, 5.41966, 5.33285, 5.33289, 5.33292, 5.33356, 5.34089, 5.37382, 5.33317, 5.33426, 5.33332, 5.34944, 5.33285, 6.6923, 5.33285, 5.54511
