   PIQUANT 0.0.0-main  ps__0845_0741970080_000PTFE_shot_0.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.13387, 0, 4.69134e-17, 0, 1.41421, -4.69134e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00354e-19, 0, 0, 2.16007e-22, 3.87667e-21, 0, 4.6709e-17, 0, 0
0.141927, 0, 9.88547e-17, 0, 1.41421, -9.88547e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.2218e-19, 0, 0, 4.61575e-22, 8.30185e-21, 0, 9.84238e-17, 0, 0
0.149984, 0, 2.06007e-16, 0, 1.41421, -2.06007e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.79793e-19, 0, 0, 9.75701e-22, 1.75817e-20, 0, 2.05108e-16, 0, 0
0.158042, 0, 4.24689e-16, 0, 1.41421, -4.24689e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81372e-18, 0, 0, 2.04088e-21, 3.68352e-20, 0, 4.22836e-16, 0, 0
0.166099, 0, 8.66317e-16, 0, 1.41421, -8.66317e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.69977e-18, 0, 0, 4.22537e-21, 7.63684e-20, 0, 8.62537e-16, 0, 0
0.174156, 0, 1.74904e-15, 0, 1.41421, -1.74904e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.46957e-18, 0, 0, 8.66089e-21, 1.56723e-19, 0, 1.74141e-15, 0, 0
0.182213, 0, 3.49564e-15, 0, 1.41421, -3.49564e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49287e-17, 0, 0, 1.75795e-20, 3.18444e-19, 0, 3.48037e-15, 0, 0
0.19027, 0, 6.9174e-15, 0, 1.41421, -6.9174e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95417e-17, 0, 0, 3.53419e-20, 6.40802e-19, 0, 6.88718e-15, 0, 0
0.198327, 0, 1.35556e-14, 0, 1.41421, -1.35556e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.78905e-17, 0, 0, 7.03863e-20, 1.27729e-18, 0, 1.34963e-14, 0, 0
0.206385, 0, 2.63099e-14, 0, 1.41421, -2.63099e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12359e-16, 0, 0, 1.38891e-19, 2.52245e-18, 0, 2.61949e-14, 0, 0
0.214442, 0, 5.05831e-14, 0, 1.41421, -5.05831e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16018e-16, 0, 0, 2.71592e-19, 4.93628e-18, 0, 5.03619e-14, 0, 0
0.222499, 0, 9.63459e-14, 0, 1.41421, -9.63459e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11447e-16, 0, 0, 5.26352e-19, 9.57413e-18, 0, 9.59244e-14, 0, 0
0.230556, 0, 1.81824e-13, 0, 1.41421, -1.81824e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.76476e-16, 0, 0, 1.0112e-18, 1.84076e-17, 0, 1.81028e-13, 0, 0
0.238613, 0, 3.40017e-13, 0, 1.41421, -3.40017e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45203e-15, 0, 0, 1.926e-18, 3.50878e-17, 0, 3.38528e-13, 0, 0
0.24667, 0, 6.30121e-13, 0, 1.41421, -6.30121e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69087e-15, 0, 0, 3.63744e-18, 6.63199e-17, 0, 6.2736e-13, 0, 0
0.254728, 0, 1.15733e-12, 0, 1.41421, -1.15733e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.94222e-15, 0, 0, 6.81265e-18, 1.24315e-16, 0, 1.15225e-12, 0, 0
0.262785, 0, 2.10683e-12, 0, 1.41421, -2.10683e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.99691e-15, 0, 0, 1.26556e-17, 2.31129e-16, 0, 2.09759e-12, 0, 0
0.270842, 0, 3.80166e-12, 0, 1.41421, -3.80166e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62344e-14, 0, 0, 2.33219e-17, 4.26283e-16, 0, 3.78498e-12, 0, 0
0.278899, 0, 6.80005e-12, 0, 1.41421, -6.80005e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90387e-14, 0, 0, 4.26414e-17, 7.80087e-16, 0, 6.77019e-12, 0, 0
0.286956, 0, 1.20579e-11, 0, 1.41421, -1.20579e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.14923e-14, 0, 0, 7.73703e-17, 1.4166e-15, 0, 1.20049e-11, 0, 0
0.295013, 0, 2.11969e-11, 0, 1.41421, -2.11969e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.05218e-14, 0, 0, 1.39342e-16, 2.55314e-15, 0, 2.11037e-11, 0, 0
0.303071, 0, 3.69431e-11, 0, 1.41421, -3.69431e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57772e-13, 0, 0, 2.49147e-16, 4.5678e-15, 0, 3.67806e-11, 0, 0
0.311128, 0, 6.38372e-11, 0, 1.41421, -6.38372e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72645e-13, 0, 0, 4.42406e-16, 8.11394e-15, 0, 6.3556e-11, 0, 0
0.319185, 0, 1.09373e-10, 0, 1.41421, -1.09373e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.67164e-13, 0, 0, 7.80395e-16, 1.43135e-14, 0, 1.0889e-10, 0, 0
0.327242, 0, 1.85803e-10, 0, 1.41421, -1.85803e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.9372e-13, 0, 0, 1.368e-15, 2.50818e-14, 0, 1.84983e-10, 0, 0
0.335299, 0, 3.12984e-10, 2.84043e-42, 1.41421, -3.12984e-10, 2.84043e-42, 0, 2.84043e-42, 2.84043e-42, 2.84043e-42, 2.84043e-42, 2.84043e-42, 2.84043e-42, 2.84043e-42, 1.33724e-12, 2.84043e-42, 2.84043e-42, 2.384e-15, 4.36715e-14, 2.84043e-42, 3.11601e-10, 2.84043e-42, 2.84043e-42
0.343356, 0, 5.22792e-10, 5.00852e-41, 1.41421, -5.22792e-10, 5.00852e-41, 0, 5.00852e-41, 5.00852e-41, 5.00852e-41, 5.00852e-41, 5.00852e-41, 5.00852e-41, 5.00852e-41, 2.23416e-12, 5.00852e-41, 5.00852e-41, 4.13209e-15, 7.55798e-14, 5.00852e-41, 5.20478e-10, 5.00852e-41, 5.00852e-41
0.351414, 0, 8.65938e-10, 7.3064e-40, 1.41421, -8.65938e-10, 7.3064e-40, 0, 7.3064e-40, 7.3064e-40, 7.3064e-40, 7.3064e-40, 7.3064e-40, 7.3064e-40, 7.3064e-40, 3.70169e-12, 7.3064e-40, 7.3064e-40, 7.1267e-15, 1.3006e-13, 7.3064e-40, 8.62099e-10, 7.3064e-40, 7.3064e-40
0.359471, 0, 1.42236e-09, 9.39049e-39, 1.41421, -1.42236e-09, 9.39049e-39, 0, 9.39049e-39, 9.39049e-39, 9.39049e-39, 9.39049e-39, 9.39049e-39, 9.39049e-39, 9.39049e-39, 6.08259e-12, 9.39049e-39, 9.39049e-39, 1.22375e-14, 2.22639e-13, 9.39049e-39, 1.41604e-09, 9.39049e-39, 9.39049e-39
0.367528, 0, 2.3169e-09, 1.07948e-37, 1.41421, -2.3169e-09, 1.07948e-37, 0, 1.07948e-37, 1.07948e-37, 1.07948e-37, 1.07948e-37, 1.07948e-37, 1.07948e-37, 1.07948e-37, 9.91292e-12, 1.07948e-37, 1.07948e-37, 2.09328e-14, 3.793e-13, 1.07948e-37, 2.30659e-09, 1.07948e-37, 1.07948e-37
0.375585, 0, 3.7428e-09, 1.11726e-36, 1.41421, -3.7428e-09, 1.11726e-36, 0, 1.11726e-36, 1.11726e-36, 1.11726e-36, 1.11726e-36, 1.11726e-36, 1.11726e-36, 1.11726e-36, 1.60237e-11, 1.11726e-36, 1.11726e-36, 3.56906e-14, 6.43457e-13, 1.11726e-36, 3.7261e-09, 1.11726e-36, 1.11726e-36
0.383642, 0, 5.99636e-09, 1.04746e-35, 1.41421, -5.99636e-09, 1.04746e-35, 0, 1.04746e-35, 1.04746e-35, 1.04746e-35, 1.04746e-35, 1.04746e-35, 1.04746e-35, 1.04746e-35, 2.5692e-11, 1.04746e-35, 1.04746e-35, 6.06911e-14, 1.08758e-12, 1.04746e-35, 5.96952e-09, 1.04746e-35, 1.04746e-35
0.391699, 0, 9.52793e-09, 8.94535e-35, 1.41421, -9.52793e-09, 8.94535e-35, 0, 8.94535e-35, 8.94535e-35, 8.94535e-35, 8.94535e-35, 8.94535e-35, 8.94535e-35, 8.94535e-35, 4.08636e-11, 8.94535e-35, 8.94535e-35, 1.02991e-13, 1.83262e-12, 8.94535e-35, 9.48513e-09, 8.94535e-35, 8.94535e-35
0.399757, 0, 1.50155e-08, 6.99644e-34, 1.41421, -1.50155e-08, 6.99644e-34, 0, 6.99644e-34, 6.99644e-34, 6.99644e-34, 6.99644e-34, 6.99644e-34, 6.99644e-34, 6.99644e-34, 6.44776e-11, 6.99644e-34, 6.99644e-34, 1.74505e-13, 3.08057e-12, 6.99644e-34, 1.49478e-08, 6.99644e-34, 6.99644e-34
0.407814, 0, 2.3471e-08, 5.03583e-33, 1.41421, -2.3471e-08, 5.03583e-33, 0, 5.03583e-33, 5.03583e-33, 5.03583e-33, 5.03583e-33, 5.03583e-33, 5.03583e-33, 5.03583e-33, 1.00937e-10, 5.03583e-33, 5.03583e-33, 2.95363e-13, 5.16908e-12, 5.03583e-33, 2.33646e-08, 5.03583e-33, 5.03583e-33
0.415871, 0, 3.63904e-08, 3.56712e-32, 1.41421, -3.63904e-08, 3.56712e-32, 0, 3.56712e-32, 3.56712e-32, 3.56712e-32, 3.56712e-32, 3.56712e-32, 3.56712e-32, 3.56712e-32, 1.56784e-10, 3.56712e-32, 3.56712e-32, 4.99579e-13, 8.66332e-12, 3.56712e-32, 3.62245e-08, 3.56712e-32, 3.56712e-32
0.423928, 0, 5.59664e-08, 2.41342e-31, 1.41421, -5.59664e-08, 2.41342e-31, 0, 2.41342e-31, 2.41342e-31, 2.41342e-31, 2.41342e-31, 2.41342e-31, 2.41342e-31, 2.41342e-31, 2.41661e-10, 2.41342e-31, 2.41342e-31, 8.44617e-13, 1.45105e-11, 2.41342e-31, 5.57094e-08, 2.41342e-31, 2.41342e-31
0.431985, 0, 8.53831e-08, 1.52804e-30, 1.41421, -8.53831e-08, 1.52804e-30, 0, 1.52804e-30, 1.52804e-30, 1.52804e-30, 1.52804e-30, 1.52804e-30, 1.52804e-30, 1.52804e-30, 3.69669e-10, 1.52804e-30, 1.52804e-30, 1.42747e-12, 2.43002e-11, 1.52804e-30, 8.49877e-08, 1.52804e-30, 1.52804e-30
0.440042, 0, 1.29224e-07, 9.02314e-30, 1.41421, -1.29224e-07, 9.02314e-30, 0, 9.02314e-30, 9.02314e-30, 9.02314e-30, 9.02314e-30, 9.02314e-30, 9.02314e-30, 9.02314e-30, 5.6127e-10, 9.02314e-30, 9.02314e-30, 2.41158e-12, 4.07006e-11, 9.02314e-30, 1.28619e-07, 9.02314e-30, 9.02314e-30
0.4481, 0, 1.94027e-07, 4.9767e-29, 1.41421, -1.94027e-07, 4.9767e-29, 0, 4.9767e-29, 4.9767e-29, 4.9767e-29, 4.9767e-29, 4.9767e-29, 4.9767e-29, 4.9767e-29, 8.45942e-10, 4.9767e-29, 4.9767e-29, 4.07172e-12, 6.81918e-11, 4.9767e-29, 1.93108e-07, 4.9767e-29, 4.9767e-29
0.456157, 0, 2.89038e-07, 2.57175e-28, 1.41421, -2.89038e-07, 2.57175e-28, 0, 2.57175e-28, 2.57175e-28, 2.57175e-28, 2.57175e-28, 2.57175e-28, 2.57175e-28, 2.57175e-28, 1.26585e-09, 2.57175e-28, 2.57175e-28, 6.86822e-12, 1.14286e-10, 2.57175e-28, 2.87651e-07, 2.57175e-28, 2.57175e-28
0.464214, 0, 4.2722e-07, 1.2493e-27, 1.41421, -4.2722e-07, 1.2493e-27, 0, 1.2493e-27, 1.2493e-27, 1.2493e-27, 1.2493e-27, 1.2493e-27, 1.2493e-27, 1.2493e-27, 1.88086e-09, 1.2493e-27, 1.2493e-27, 1.15691e-11, 1.91555e-10, 1.2493e-27, 4.25136e-07, 1.2493e-27, 1.2493e-27
0.472271, 0, 6.26585e-07, 5.72404e-27, 1.41421, -6.26585e-07, 5.72404e-27, 0, 5.72404e-27, 5.72404e-27, 5.72404e-27, 5.72404e-27, 5.72404e-27, 5.72404e-27, 5.72404e-27, 2.77548e-09, 5.72404e-27, 5.72404e-27, 1.94496e-11, 3.20972e-10, 5.72404e-27, 6.23469e-07, 5.72404e-27, 5.72404e-27
0.480328, 0, 9.11952e-07, 4.13314e-26, 1.41421, -9.11952e-07, 4.13314e-26, 0, 4.13314e-26, 4.13314e-26, 4.13314e-26, 4.13314e-26, 4.13314e-26, 4.13314e-26, 4.13314e-26, 4.06817e-09, 4.13314e-26, 4.13314e-26, 3.26335e-11, 5.37645e-10, 4.13314e-26, 9.07313e-07, 4.13314e-26, 4.13314e-26
0.488385, 0, 1.31722e-06, 1.62442e-25, 1.41421, -1.31722e-06, 1.62442e-25, 0, 1.62442e-25, 1.62442e-25, 1.62442e-25, 1.62442e-25, 1.31764e-12, 1.62442e-25, 1.62442e-25, 5.92379e-09, 1.62442e-25, 1.62442e-25, 5.45412e-11, 8.98595e-10, 1.62442e-25, 1.31034e-06, 1.62442e-25, 1.62442e-25
0.496443, 0, 1.8883e-06, 6.09533e-25, 1.41421, -1.8883e-06, 6.09533e-25, 0, 6.09533e-25, 6.09533e-25, 6.09533e-25, 6.09533e-25, 4.69269e-12, 6.09533e-25, 6.09533e-25, 8.57065e-09, 6.09533e-25, 6.09533e-25, 9.08064e-11, 1.49835e-09, 6.09533e-25, 1.87814e-06, 6.09533e-25, 6.09533e-25
0.5045, 0, 2.68689e-06, 2.19913e-24, 1.41421, -2.68689e-06, 2.19913e-24, 0, 2.19913e-24, 2.19913e-24, 2.19913e-24, 2.19913e-24, 1.30944e-11, 2.19913e-24, 2.19913e-24, 1.23228e-08, 2.19913e-24, 2.19913e-24, 1.50512e-10, 2.49039e-09, 2.19913e-24, 2.67191e-06, 2.19913e-24, 2.19913e-24
0.512557, 0, 3.80667e-06, 1.03186e-08, 1.41421, -3.80667e-06, 1.04647e-08, 1.03186e-08, 1.03186e-08, 1.03187e-08, 1.03188e-08, 1.03186e-08, 1.04091e-08, 1.03342e-08, 1.03962e-08, 2.79288e-08, 1.03209e-08, 1.03186e-08, 1.05668e-08, 1.44409e-08, 1.03186e-08, 3.78396e-06, 1.03186e-08, 1.07073e-08
0.520614, 0, 5.3624e-06, 3.6493e-08, 1.41421, -5.3624e-06, 3.70119e-08, 3.6493e-08, 3.64933e-08, 3.64934e-08, 3.64939e-08, 3.64931e-08, 3.67773e-08, 3.65486e-08, 3.67689e-08, 6.15096e-08, 3.65014e-08, 3.64933e-08, 3.69001e-08, 4.32827e-08, 3.6493e-08, 5.32766e-06, 3.6493e-08, 3.78735e-08
0.528671, 0, 7.52309e-06, 1.01406e-07, 1.41421, -7.52309e-06, 1.02851e-07, 1.01406e-07, 1.01407e-07, 1.01407e-07, 1.01409e-07, 1.01407e-07, 1.02163e-07, 1.01561e-07, 1.02175e-07, 1.36737e-07, 1.0143e-07, 1.01407e-07, 1.0207e-07, 1.12524e-07, 1.01406e-07, 7.46898e-06, 1.01406e-07, 1.05251e-07
0.536729, 0, 1.05339e-05, 2.58384e-07, 1.41421, -1.05339e-05, 2.62071e-07, 2.58384e-07, 2.58386e-07, 2.58387e-07, 2.5839e-07, 2.58385e-07, 2.60265e-07, 2.58779e-07, 2.60344e-07, 3.07996e-07, 2.58444e-07, 2.58386e-07, 2.59459e-07, 2.76469e-07, 2.58384e-07, 1.04473e-05, 2.58384e-07, 2.68193e-07
0.544786, 0, 1.47707e-05, 6.2836e-07, 1.41421, -1.47707e-05, 6.37334e-07, 6.2836e-07, 6.28366e-07, 6.28367e-07, 6.28375e-07, 6.28362e-07, 6.32847e-07, 6.29322e-07, 6.33131e-07, 6.97633e-07, 6.28506e-07, 6.28365e-07, 6.3009e-07, 6.57563e-07, 6.28361e-07, 1.46272e-05, 6.2836e-07, 6.52236e-07
0.552843, 0, 2.08431e-05, 1.47829e-06, 1.41421, -2.08431e-05, 1.49941e-06, 1.47829e-06, 1.4783e-06, 1.4783e-06, 1.47832e-06, 1.47829e-06, 1.4892e-06, 1.48055e-06, 1.48952e-06, 1.57447e-06, 1.47863e-06, 1.4783e-06, 1.48105e-06, 1.52512e-06, 1.47829e-06, 2.05951e-05, 1.47829e-06, 1.53449e-06
0.5609, 0, 2.97918e-05, 3.38113e-06, 1.41421, -2.97918e-05, 3.42947e-06, 3.38113e-06, 3.38116e-06, 3.38116e-06, 3.38121e-06, 3.38114e-06, 3.40694e-06, 3.38631e-06, 3.40683e-06, 3.51394e-06, 3.38191e-06, 3.38115e-06, 3.38551e-06, 3.45555e-06, 3.38113e-06, 2.93456e-05, 3.38113e-06, 3.50975e-06
0.568957, 0, 4.34805e-05, 7.53274e-06, 1.41421, -4.34805e-05, 7.64049e-06, 7.53274e-06, 7.5328e-06, 7.53282e-06, 7.53292e-06, 7.53276e-06, 7.60169e-06, 7.54429e-06, 7.59003e-06, 7.71512e-06, 7.53449e-06, 7.5328e-06, 7.53964e-06, 7.64997e-06, 7.53274e-06, 4.26396e-05, 7.53274e-06, 7.81943e-06
0.577014, 0, 6.53008e-05, 1.63602e-05, 1.41421, -6.53008e-05, 1.65943e-05, 1.63602e-05, 1.63603e-05, 1.63604e-05, 1.63606e-05, 1.63602e-05, 1.65261e-05, 1.63853e-05, 1.64847e-05, 1.66093e-05, 1.6364e-05, 1.63603e-05, 1.63709e-05, 1.65432e-05, 1.63602e-05, 6.36806e-05, 1.63602e-05, 1.69831e-05
0.585071, 0, 0.000101518, 3.46517e-05, 1.41421, -0.000101518, 3.51478e-05, 3.46517e-05, 3.4652e-05, 3.4652e-05, 3.46525e-05, 3.46518e-05, 3.50316e-05, 3.47049e-05, 3.49154e-05, 3.499e-05, 3.46597e-05, 3.46519e-05, 3.46684e-05, 3.49347e-05, 3.46517e-05, 9.83568e-05, 3.46517e-05, 3.59717e-05
0.593129, 0, 0.000163656, 7.15897e-05, 1.41421, -0.000163656, 7.26152e-05, 7.15897e-05, 7.15903e-05, 7.15904e-05, 7.15914e-05, 7.15899e-05, 7.24327e-05, 7.16996e-05, 7.21349e-05, 7.20468e-05, 7.16063e-05, 7.15902e-05, 7.16154e-05, 7.20235e-05, 7.15897e-05, 0.000157467, 7.15897e-05, 7.43182e-05
0.601186, 0, 0.000272653, 0.000144284, 1.41421, -0.000272653, 0.000146352, 0.000144284, 0.000144285, 0.000144285, 0.000144287, 0.000144284, 0.000146109, 0.000144506, 0.000145383, 0.000144898, 0.000144317, 0.000144285, 0.000144323, 0.000144943, 0.000144284, 0.000260582, 0.000144284, 0.000149786
0.609243, 0.995624, 0.000465857, 0.000283709, 1.73079, 0.995158, 0.000287777, 0.000283709, 0.000283711, 0.000283712, 0.000283715, 0.000283709, 0.000287582, 0.000284145, 0.000285872, 0.00028453, 0.000283775, 0.000283711, 0.000283768, 0.000284701, 0.000283709, 0.000442536, 0.000283709, 0.000294533
0.6173, 0.00437571, 0.000808429, 0.000544319, 1.41576, 0.00356728, 0.000552129, 0.000544319, 0.000544323, 0.000544325, 0.000544332, 0.00054432, 0.000552398, 0.000545156, 0.000548471, 0.000545412, 0.000544445, 0.000544323, 0.000544408, 0.0005458, 0.000544319, 0.000763949, 0.000544319, 0.000565099
0.625357, 0, 0.00141124, 0.00101907, 1.41421, -0.00141124, 0.0010337, 0.00101907, 0.00101908, 0.00101908, 0.00101909, 0.00101907, 0.00103563, 0.00102064, 0.00102685, 0.00102052, 0.00101931, 0.00101908, 0.0010192, 0.00102126, 0.00101907, 0.0013277, 0.00101907, 0.001058
0.633415, 0, 0.00245794, 0.00186192, 1.41421, -0.00245794, 0.00188867, 0.00186192, 0.00186194, 0.00186194, 0.00186196, 0.00186193, 0.00189526, 0.00186479, 0.00187614, 0.00186383, 0.00186235, 0.00186193, 0.00186212, 0.00186515, 0.00186192, 0.00230371, 0.00186192, 0.00193309
0.641472, 0, 0.0042444, 0.00332029, 1.41421, -0.0042444, 0.00336803, 0.00332029, 0.00332032, 0.00332033, 0.00332037, 0.0033203, 0.00338623, 0.00332541, 0.00334567, 0.0033228, 0.00332106, 0.00332031, 0.00332058, 0.00332502, 0.00332029, 0.00396473, 0.00332029, 0.0034473
0.649529, 0, 0.00723354, 0.00577954, 1.41421, -0.00723354, 0.0058627, 0.00577954, 0.00577959, 0.00577961, 0.00577968, 0.00577956, 0.00590755, 0.00578846, 0.00582375, 0.00578283, 0.00578089, 0.00577959, 0.00577997, 0.00578642, 0.00577954, 0.00673574, 0.00577954, 0.0060008
0.657586, 0, 0.0121286, 0.00982123, 1.41421, -0.0121286, 0.00996266, 0.00982123, 0.00982131, 0.00982134, 0.00982146, 0.00982126, 0.0100651, 0.00983639, 0.00989642, 0.00982552, 0.00982352, 0.0098213, 0.00982185, 0.0098312, 0.00982123, 0.0112589, 0.00982123, 0.0101975
0.665643, 0, 0.0199654, 0.0162949, 1.41421, -0.0199654, 0.0165298, 0.0162949, 0.0162951, 0.0162951, 0.0162953, 0.016295, 0.0167505, 0.0163201, 0.0164198, 0.0163005, 0.0162987, 0.0162951, 0.0162958, 0.0163093, 0.0162949, 0.0184745, 0.0162949, 0.0169198
0.6737, 0, 0.0322231, 0.0264006, 1.41421, -0.0322231, 0.0267815, 0.0264006, 0.0264009, 0.0264009, 0.0264013, 0.0264007, 0.0272349, 0.0264415, 0.0266031, 0.0264079, 0.0264068, 0.0264008, 0.0264019, 0.0264214, 0.0264006, 0.0297144, 0.0264006, 0.027414
0.681758, 0, 0.0509462, 0.0417754, 1.41421, -0.0509462, 0.0423788, 0.0417754, 0.0417758, 0.0417759, 0.0417764, 0.0417756, 0.0432726, 0.0418401, 0.0420962, 0.0417848, 0.0417852, 0.0417758, 0.0417773, 0.0418052, 0.0417755, 0.0468021, 0.0417754, 0.0433806
0.689815, 0.971515, 0.078868, 0.0645722, 1.72381, 0.892647, 0.0655058, 0.0645722, 0.0645727, 0.0645729, 0.0645737, 0.0645724, 0.0672037, 0.0646723, 0.0650685, 0.0645843, 0.0645873, 0.0645727, 0.0645748, 0.0646147, 0.0645722, 0.0721468, 0.0645722, 0.067056
