   PIQUANT 0.0.0-main  ps__0845_0741970080_000PTFE_shot_4.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
6.97588, 176.044, 194.486, 194.466, 13.3433, -18.4424, 194.466, 0, 194.466, 194.482, 194.469, 194.466, 194.466, 194.466, 194.466, 194.466, 194.466, 194.466, 194.466, 194.466, 194.466, 194.466
6.98388, 161.732, 194.432, 194.413, 12.7958, -32.6996, 194.413, 0, 194.413, 194.428, 194.417, 194.413, 194.413, 194.413, 194.413, 194.413, 194.413, 194.413, 194.413, 194.413, 194.413, 194.413
6.99188, 158.068, 194.375, 194.357, 12.6518, -36.3073, 194.357, 0, 194.357, 194.371, 194.361, 194.357, 194.357, 194.357, 194.357, 194.357, 194.357, 194.357, 194.357, 194.357, 194.357, 194.357
6.99988, 175.261, 194.316, 194.299, 13.314, -19.0545, 194.299, 0, 194.299, 194.312, 194.303, 194.299, 194.299, 194.299, 194.299, 194.299, 194.299, 194.299, 194.299, 194.299, 194.299, 194.299
7.00788, 173.437, 194.067, 194.051, 13.2453, -20.6293, 194.051, 0, 194.051, 194.063, 194.054, 194.051, 194.051, 194.051, 194.051, 194.051, 194.051, 194.051, 194.051, 194.051, 194.051, 194.051
7.01589, 156.397, 188.831, 188.816, 12.5856, -32.4337, 188.816, 0, 188.816, 188.827, 188.82, 188.816, 188.816, 188.816, 188.816, 188.816, 188.816, 188.816, 188.816, 188.816, 188.816, 188.816
7.02389, 182.579, 183.596, 183.582, 13.586, -1.01685, 183.582, 0, 183.582, 183.592, 183.586, 183.582, 183.582, 183.582, 183.582, 183.582, 183.582, 183.582, 183.582, 183.582, 183.582, 183.582
7.03189, 172.035, 178.362, 178.348, 13.1922, -6.3273, 178.348, 0, 178.348, 178.358, 178.353, 178.348, 178.348, 178.348, 178.348, 178.348, 178.348, 178.348, 178.348, 178.348, 178.348, 178.348
7.03989, 158.411, 173.131, 173.117, 12.6653, -14.7196, 173.117, 0, 173.117, 173.125, 173.122, 173.117, 173.117, 173.117, 173.117, 173.117, 173.117, 173.117, 173.117, 173.117, 173.117, 173.117
7.04789, 152.265, 167.9, 167.887, 12.4203, -15.6359, 167.887, 0, 167.887, 167.895, 167.893, 167.887, 167.887, 167.887, 167.887, 167.887, 167.887, 167.887, 167.887, 167.887, 167.887, 167.887
7.05589, 167.642, 162.673, 162.659, 13.0247, 4.96962, 162.659, 0, 162.659, 162.666, 162.666, 162.659, 162.659, 162.659, 162.659, 162.659, 162.659, 162.659, 162.659, 162.659, 162.659, 162.659
7.0639, 169.448, 157.447, 157.433, 13.0938, 12.0011, 157.433, 0, 157.433, 157.439, 157.441, 157.433, 157.433, 157.433, 157.433, 157.433, 157.433, 157.433, 157.433, 157.433, 157.433, 157.433
7.0719, 168.28, 152.224, 152.21, 13.0491, 16.0554, 152.21, 0, 152.21, 152.215, 152.219, 152.21, 152.21, 152.21, 152.21, 152.21, 152.21, 152.21, 152.21, 152.21, 152.21, 152.21
7.0799, 165.095, 147.004, 146.988, 12.9265, 18.0902, 146.988, 0, 146.989, 146.993, 147, 146.988, 146.988, 146.988, 146.988, 146.988, 146.988, 146.988, 146.988, 146.988, 146.988, 146.988
7.0879, 163.529, 145.904, 145.886, 12.8658, 17.6242, 145.886, 0, 145.886, 145.89, 145.9, 145.886, 145.886, 145.886, 145.886, 145.886, 145.886, 145.886, 145.886, 145.886, 145.886, 145.886
7.0959, 158.371, 144.838, 144.816, 12.6638, 13.5334, 144.816, 0, 144.817, 144.82, 144.834, 144.816, 144.816, 144.816, 144.816, 144.816, 144.816, 144.816, 144.816, 144.816, 144.816, 144.816
7.1039, 175.363, 143.781, 143.756, 13.3178, 31.582, 143.756, 0, 143.756, 143.759, 143.778, 143.756, 143.756, 143.756, 143.756, 143.756, 143.756, 143.756, 143.756, 143.756, 143.756, 143.756
7.1119, 176.731, 142.741, 142.709, 13.369, 33.9902, 142.709, 0, 142.709, 142.712, 142.738, 142.709, 142.709, 142.709, 142.709, 142.709, 142.709, 142.709, 142.709, 142.709, 142.709, 142.709
7.11991, 169.417, 141.712, 141.672, 13.0926, 27.7053, 141.672, 0, 141.672, 141.675, 141.709, 141.672, 141.672, 141.672, 141.672, 141.672, 141.672, 141.672, 141.672, 141.672, 141.672, 141.672
7.12791, 165.927, 140.694, 140.644, 12.9587, 25.233, 140.644, 0, 140.644, 140.646, 140.691, 140.644, 140.644, 140.644, 140.644, 140.644, 140.644, 140.644, 140.644, 140.644, 140.644, 140.644
7.13591, 144.953, 139.688, 139.624, 12.1224, 5.2654, 139.624, 0, 139.624, 139.626, 139.686, 139.624, 139.624, 139.624, 139.624, 139.624, 139.624, 139.624, 139.624, 139.624, 139.624, 139.624
7.14391, 156.105, 138.696, 138.614, 12.574, 17.4087, 138.614, 0, 138.614, 138.616, 138.694, 138.614, 138.614, 138.614, 138.614, 138.614, 138.614, 138.614, 138.614, 138.614, 138.614, 138.614
7.15191, 184.662, 137.726, 137.621, 13.6624, 46.9367, 137.621, 0, 137.621, 137.622, 137.724, 137.621, 137.621, 137.621, 137.621, 137.621, 137.621, 137.621, 137.621, 137.621, 137.621, 137.621
7.15991, 147.776, 136.772, 136.638, 12.2383, 11.0043, 136.638, 0, 136.638, 136.639, 136.77, 136.638, 136.638, 136.638, 136.638, 136.638, 136.638, 136.638, 136.638, 136.638, 136.638, 136.638
7.16791, 178.002, 135.835, 135.664, 13.4165, 42.1672, 135.664, 0, 135.664, 135.665, 135.833, 135.664, 135.664, 135.664, 135.664, 135.664, 135.664, 135.664, 135.664, 135.664, 135.664, 135.664
7.17592, 166.766, 134.916, 134.7, 12.991, 31.8503, 134.7, 0, 134.7, 134.701, 134.915, 134.7, 134.7, 134.7, 134.7, 134.7, 134.7, 134.7, 134.7, 134.7, 134.7, 134.7
7.18392, 147.717, 134.016, 133.743, 12.2359, 13.7006, 133.743, 0, 133.743, 133.744, 134.015, 133.743, 133.743, 133.743, 133.743, 133.743, 133.743, 133.743, 133.743, 133.743, 133.743, 133.743
7.19192, 165.844, 133.139, 132.796, 12.9555, 32.7049, 132.796, 0, 132.796, 132.796, 133.138, 132.796, 132.796, 132.796, 132.796, 132.796, 132.796, 132.796, 132.796, 132.796, 132.796, 132.796
7.19992, 184.933, 132.286, 131.856, 13.6724, 52.6477, 131.856, 0, 131.857, 131.857, 132.285, 131.856, 131.856, 131.856, 131.856, 131.856, 131.856, 131.856, 131.856, 131.856, 131.856, 131.856
7.20792, 181.538, 131.46, 130.927, 13.5476, 50.0773, 130.927, 0, 130.927, 130.928, 131.459, 130.927, 130.927, 130.927, 130.927, 130.927, 130.927, 130.927, 130.927, 130.927, 130.927, 130.927
7.21592, 156.845, 130.664, 130.005, 12.6034, 26.1812, 130.005, 0, 130.005, 130.006, 130.663, 130.005, 130.005, 130.005, 130.005, 130.005, 130.005, 130.005, 130.005, 130.005, 130.005, 130.005
7.22392, 163.801, 129.9, 129.091, 12.8764, 33.9011, 129.091, 0, 129.091, 129.091, 129.899, 129.091, 129.091, 129.091, 129.091, 129.091, 129.091, 129.091, 129.091, 129.091, 129.091, 129.091
7.23193, 155.822, 129.173, 128.185, 12.5627, 26.6494, 128.185, 0, 128.185, 128.186, 129.172, 128.185, 128.185, 128.185, 128.185, 128.185, 128.185, 128.185, 128.185, 128.185, 128.185, 128.185
7.23993, 182.802, 128.488, 127.29, 13.5942, 54.3136, 127.29, 0, 127.29, 127.291, 128.487, 127.29, 127.29, 127.29, 127.29, 127.29, 127.29, 127.29, 127.29, 127.29, 127.29, 127.29
7.24793, 153.789, 127.856, 126.412, 12.4816, 25.9333, 126.412, 0, 126.412, 126.412, 127.855, 126.412, 126.412, 126.412, 126.412, 126.412, 126.412, 126.412, 126.412, 126.412, 126.412, 126.412
7.25593, 136.922, 127.27, 125.541, 11.7865, 9.65186, 125.541, 0, 125.541, 125.541, 127.269, 125.541, 125.541, 125.541, 125.541, 125.541, 125.541, 125.541, 125.541, 125.541, 125.541, 125.541
7.26393, 184.598, 126.734, 124.675, 13.6601, 57.8644, 124.675, 0, 124.675, 124.676, 126.733, 124.675, 124.675, 124.675, 124.675, 124.675, 124.675, 124.675, 124.675, 124.675, 124.675, 124.675
7.27193, 148.016, 126.249, 123.815, 12.2481, 21.7669, 123.815, 0, 123.815, 123.815, 126.248, 123.815, 123.815, 123.815, 123.815, 123.815, 123.815, 123.815, 123.815, 123.815, 123.815, 123.815
7.27993, 196.462, 125.82, 122.959, 14.0876, 70.6423, 122.959, 0, 122.959, 122.96, 125.819, 122.959, 122.959, 122.959, 122.959, 122.959, 122.959, 122.959, 122.959, 122.959, 122.959, 122.959
7.28794, 150.3, 125.447, 122.108, 12.341, 24.853, 122.108, 0, 122.108, 122.108, 125.447, 122.108, 122.108, 122.108, 122.108, 122.108, 122.108, 122.108, 122.108, 122.108, 122.108, 122.108
7.29594, 175.444, 125.135, 121.26, 13.3208, 50.3085, 121.26, 0, 121.26, 121.261, 125.134, 121.26, 121.26, 121.26, 121.26, 121.26, 121.26, 121.26, 121.26, 121.26, 121.26, 121.26
7.30394, 153.849, 124.883, 120.416, 12.484, 28.9664, 120.416, 0, 120.416, 120.416, 124.882, 120.416, 120.416, 120.416, 120.416, 120.416, 120.416, 120.416, 120.416, 120.416, 120.416, 120.416
7.31194, 172.574, 127.168, 122.05, 13.2126, 45.4063, 122.05, 0, 122.05, 122.051, 127.167, 122.05, 122.05, 122.05, 122.05, 122.05, 122.05, 122.05, 122.05, 122.05, 122.05, 122.05
7.31994, 164.803, 132.1, 126.275, 12.9152, 32.7032, 126.275, 0, 126.275, 126.275, 132.099, 126.275, 126.275, 126.275, 126.275, 126.275, 126.275, 126.275, 126.275, 126.275, 126.275, 126.275
7.32794, 183.803, 137.086, 130.496, 13.6309, 46.717, 130.496, 0, 130.496, 130.497, 137.085, 130.496, 130.496, 130.496, 130.496, 130.496, 130.496, 130.496, 130.496, 130.496, 130.496, 130.496
7.33595, 142.629, 142.12, 134.714, 12.0262, 0.509155, 134.714, 0, 134.714, 134.714, 142.119, 134.714, 134.714, 134.714, 134.714, 134.714, 134.714, 134.714, 134.714, 134.714, 134.714, 134.714
7.34395, 166.469, 147.199, 138.927, 12.9796, 19.27, 138.927, 0, 138.927, 138.928, 147.198, 138.927, 138.927, 138.927, 138.927, 138.927, 138.927, 138.927, 138.927, 138.927, 138.927, 138.927
7.35195, 180.098, 152.317, 143.137, 13.4944, 27.7813, 143.137, 0, 143.137, 143.137, 152.316, 143.137, 143.137, 143.137, 143.137, 143.137, 143.137, 143.137, 143.137, 143.137, 143.137, 143.137
7.35995, 178.946, 157.466, 147.342, 13.4516, 21.4795, 147.342, 0, 147.342, 147.342, 157.466, 147.342, 147.342, 147.342, 147.342, 147.342, 147.342, 147.342, 147.342, 147.342, 147.342, 147.342
7.36795, 149.451, 162.639, 151.543, 12.3066, -13.1875, 151.543, 0, 151.543, 151.544, 162.638, 151.543, 151.543, 151.543, 151.543, 151.543, 151.543, 151.543, 151.543, 151.543, 151.543, 151.543
7.37595, 178.203, 167.825, 155.741, 13.424, 10.3777, 155.741, 0, 155.741, 155.742, 167.825, 155.741, 155.741, 155.741, 155.741, 155.741, 155.741, 155.741, 155.741, 155.741, 155.741, 155.741
7.38395, 172.912, 173.013, 159.934, 13.2254, -0.101135, 159.934, 0, 159.934, 159.935, 173.012, 159.934, 159.934, 159.934, 159.934, 159.934, 159.934, 159.934, 159.934, 159.934, 159.934, 159.934
7.39196, 155.163, 174.669, 160.603, 12.5365, -19.5061, 160.603, 0, 160.603, 160.604, 174.669, 160.603, 160.603, 160.603, 160.603, 160.603, 160.603, 160.603, 160.603, 160.603, 160.603, 160.603
7.39996, 158.816, 175.612, 160.578, 12.6813, -16.7958, 160.578, 0, 160.578, 160.579, 175.611, 160.578, 160.578, 160.578, 160.578, 160.578, 160.578, 160.578, 160.578, 160.578, 160.578, 160.578
7.40796, 183.526, 176.518, 160.549, 13.6208, 7.00842, 160.549, 0, 160.549, 160.55, 176.517, 160.549, 160.549, 160.549, 160.549, 160.549, 160.549, 160.549, 160.549, 160.549, 160.549, 160.549
7.41596, 148.79, 177.372, 160.517, 12.2796, -28.5826, 160.517, 0, 160.517, 160.518, 177.371, 160.517, 160.517, 160.517, 160.517, 160.517, 160.517, 160.517, 160.517, 160.517, 160.517, 160.517
7.42396, 175.167, 178.163, 160.481, 13.3104, -2.99623, 160.481, 0, 160.481, 160.482, 178.162, 160.481, 160.481, 160.481, 160.481, 160.481, 160.481, 160.481, 160.481, 160.481, 160.481, 160.481
7.43196, 162.588, 178.876, 160.442, 12.8292, -16.2872, 160.442, 0, 160.442, 160.443, 178.875, 160.442, 160.442, 160.442, 160.442, 160.442, 160.442, 160.442, 160.442, 160.442, 160.442, 160.442
7.43996, 175.495, 179.498, 160.399, 13.3227, -4.00281, 160.399, 0, 160.399, 160.399, 179.497, 160.399, 160.399, 160.399, 160.399, 160.399, 160.399, 160.399, 160.399, 160.399, 160.399, 160.399
7.44797, 178.113, 180.018, 160.352, 13.4206, -1.9048, 160.352, 0, 160.352, 160.352, 180.017, 160.352, 160.352, 160.352, 160.352, 160.352, 160.352, 160.352, 160.352, 160.352, 160.352, 160.352
7.45597, 159.87, 180.428, 160.301, 12.7228, -20.5573, 160.301, 0, 160.301, 160.302, 180.427, 160.301, 160.301, 160.301, 160.301, 160.301, 160.301, 160.301, 160.301, 160.301, 160.301, 160.301
7.46397, 182.12, 180.718, 160.247, 13.5691, 1.40195, 160.247, 0, 160.247, 160.248, 180.717, 160.247, 160.247, 160.247, 160.247, 160.247, 160.247, 160.247, 160.247, 160.247, 160.247, 160.247
7.47197, 175.589, 180.884, 160.19, 13.3263, -5.29433, 160.19, 0, 160.19, 160.191, 180.883, 160.19, 160.19, 160.19, 160.19, 160.19, 160.19, 160.19, 160.19, 160.19, 160.19, 160.19
7.47997, 165.351, 180.921, 160.13, 12.9364, -15.5697, 160.13, 0, 160.13, 160.13, 180.92, 160.13, 160.13, 160.13, 160.13, 160.13, 160.13, 160.13, 160.13, 160.13, 160.13, 160.13
7.48797, 159.673, 180.827, 160.066, 12.7151, -21.1546, 160.066, 0, 160.066, 160.067, 180.827, 160.066, 160.066, 160.066, 160.066, 160.066, 160.066, 160.066, 160.066, 160.066, 160.066, 160.066
7.49597, 189.279, 180.605, 159.999, 13.8304, 8.67418, 159.999, 0, 159.999, 159.999, 180.604, 159.999, 159.999, 159.999, 159.999, 159.999, 159.999, 159.999, 159.999, 159.999, 159.999, 159.999
7.50398, 170.791, 180.255, 159.928, 13.145, -9.46399, 159.928, 0, 159.928, 159.929, 180.254, 159.928, 159.928, 159.928, 159.928, 159.928, 159.928, 159.928, 159.928, 159.928, 159.928, 159.928
7.51198, 189.605, 179.785, 159.855, 13.8421, 9.81955, 159.855, 0, 159.855, 159.855, 179.784, 159.855, 159.855, 159.855, 159.855, 159.855, 159.855, 159.855, 159.855, 159.855, 159.855, 159.855
7.51998, 164.45, 179.202, 159.778, 12.9016, -14.7518, 159.778, 0, 159.778, 159.779, 179.201, 159.778, 159.778, 159.778, 159.778, 159.778, 159.778, 159.778, 159.778, 159.778, 159.778, 159.778
7.52798, 174.358, 178.514, 159.698, 13.28, -4.15544, 159.698, 0, 159.698, 159.699, 178.513, 159.698, 159.698, 159.698, 159.698, 159.698, 159.698, 159.698, 159.698, 159.698, 159.698, 159.698
7.53598, 177.227, 177.732, 159.615, 13.3876, -0.505188, 159.615, 0, 159.615, 159.616, 177.731, 159.615, 159.615, 159.615, 159.615, 159.615, 159.615, 159.615, 159.615, 159.615, 159.615, 159.615
7.54398, 157.449, 176.868, 159.529, 12.6273, -19.4183, 159.529, 0, 159.529, 159.53, 176.867, 159.529, 159.529, 159.529, 159.529, 159.529, 159.529, 159.529, 159.529, 159.529, 159.529, 159.529
7.55198, 160.455, 175.935, 159.44, 12.7458, -15.4792, 159.44, 0, 159.44, 159.441, 175.933, 159.44, 159.44, 159.44, 159.44, 159.44, 159.44, 159.44, 159.44, 159.44, 159.44, 159.44
7.55999, 162.629, 174.945, 159.348, 12.8308, -12.3164, 159.348, 0, 159.348, 159.349, 174.944, 159.348, 159.348, 159.348, 159.348, 159.348, 159.348, 159.348, 159.348, 159.348, 159.348, 159.348
7.56799, 192.526, 173.914, 159.253, 13.9473, 18.612, 159.253, 0, 159.253, 159.254, 173.913, 159.253, 159.253, 159.253, 159.253, 159.253, 159.253, 159.253, 159.253, 159.253, 159.253, 159.253
7.57599, 167.972, 172.854, 159.155, 13.0373, -4.88126, 159.155, 0, 159.155, 159.156, 172.853, 159.155, 159.155, 159.155, 159.155, 159.155, 159.155, 159.155, 159.155, 159.155, 159.155, 159.155
7.58399, 189.087, 171.777, 159.053, 13.8234, 17.3096, 159.053, 0, 159.053, 159.054, 171.776, 159.053, 159.053, 159.053, 159.053, 159.053, 159.053, 159.053, 159.053, 159.053, 159.053, 159.053
7.59199, 182.916, 170.697, 158.949, 13.5984, 12.2191, 158.949, 0, 158.949, 158.95, 170.696, 158.949, 158.949, 158.949, 158.949, 158.949, 158.949, 158.949, 158.949, 158.949, 158.949, 158.949
7.59999, 174.18, 169.625, 158.842, 13.2733, 4.55487, 158.842, 0, 158.842, 158.843, 169.624, 158.842, 158.842, 158.842, 158.842, 158.842, 158.842, 158.842, 158.842, 158.842, 158.842, 158.842
7.608, 169.788, 168.571, 158.733, 13.1068, 1.21719, 158.733, 0, 158.733, 158.734, 168.57, 158.733, 158.733, 158.733, 158.733, 158.733, 158.733, 158.733, 158.733, 158.733, 158.733, 158.733
7.616, 166.402, 167.543, 158.62, 12.977, -1.14146, 158.62, 0, 158.62, 158.621, 167.542, 158.62, 158.62, 158.62, 158.62, 158.62, 158.62, 158.62, 158.62, 158.62, 158.62, 158.62
7.624, 161.935, 166.55, 158.504, 12.8037, -4.61566, 158.504, 0, 158.504, 158.505, 166.549, 158.504, 158.504, 158.504, 158.504, 158.504, 158.504, 158.504, 158.504, 158.504, 158.504, 158.504
7.632, 169.55, 165.598, 158.386, 13.0977, 3.95198, 158.386, 0, 158.386, 158.387, 165.597, 158.386, 158.386, 158.386, 158.386, 158.386, 158.386, 158.386, 158.386, 158.386, 158.386, 158.386
7.64, 169.383, 164.692, 158.264, 13.0913, 4.69167, 158.264, 0, 158.264, 158.266, 164.69, 158.264, 158.264, 158.264, 158.264, 158.264, 158.264, 158.264, 158.264, 158.264, 158.264, 158.264
7.648, 186.037, 163.835, 158.141, 13.7127, 22.202, 158.141, 0, 158.141, 158.142, 163.833, 158.141, 158.141, 158.141, 158.141, 158.141, 158.141, 158.141, 158.141, 158.141, 158.141, 158.141
7.656, 181.422, 163.029, 158.014, 13.5433, 18.3927, 158.014, 0, 158.014, 158.016, 163.028, 158.014, 158.014, 158.014, 158.014, 158.014, 158.014, 158.014, 158.014, 158.014, 158.014, 158.014
7.66401, 171.526, 162.276, 157.885, 13.1729, 9.24971, 157.885, 0, 157.885, 157.886, 162.274, 157.885, 157.885, 157.885, 157.885, 157.885, 157.885, 157.885, 157.885, 157.885, 157.885, 157.885
7.67201, 182.128, 161.575, 157.752, 13.5694, 20.5528, 157.752, 0, 157.752, 157.754, 161.573, 157.752, 157.752, 157.752, 157.752, 157.752, 157.752, 157.752, 157.752, 157.752, 157.752, 157.752
7.68001, 171.638, 160.925, 157.616, 13.1772, 10.7132, 157.616, 0, 157.616, 157.618, 160.923, 157.616, 157.616, 157.616, 157.616, 157.616, 157.616, 157.616, 157.616, 157.616, 157.616, 157.616
7.68801, 165.53, 160.324, 157.476, 12.9434, 5.20638, 157.476, 0, 157.477, 157.478, 160.322, 157.476, 157.476, 157.476, 157.476, 157.476, 157.476, 157.476, 157.476, 157.476, 157.476, 157.476
7.69601, 155.661, 159.77, 157.334, 12.5563, -4.10899, 157.334, 0, 157.334, 157.336, 159.768, 157.334, 157.334, 157.334, 157.334, 157.334, 157.334, 157.334, 157.334, 157.334, 157.334, 157.334
7.70401, 168.943, 159.261, 157.188, 13.0745, 9.68163, 157.188, 0, 157.188, 157.191, 159.259, 157.188, 157.188, 157.188, 157.188, 157.188, 157.188, 157.188, 157.188, 157.188, 157.188, 157.188
7.71201, 174.663, 158.793, 157.04, 13.2914, 15.8699, 157.04, 0, 157.04, 157.042, 158.79, 157.04, 157.04, 157.04, 157.04, 157.04, 157.04, 157.04, 157.04, 157.04, 157.04, 157.04
7.72002, 156.206, 158.363, 156.888, 12.578, -2.15723, 156.888, 0, 156.888, 156.891, 158.36, 156.888, 156.888, 156.888, 156.888, 156.888, 156.888, 156.888, 156.888, 156.888, 156.888, 156.888
7.72802, 191.906, 157.967, 156.734, 13.925, 33.9394, 156.734, 0, 156.734, 156.736, 157.964, 156.734, 156.734, 156.734, 156.734, 156.734, 156.734, 156.734, 156.734, 156.734, 156.734, 156.734
7.73602, 168.524, 157.601, 156.575, 13.0585, 10.9229, 156.575, 0, 156.576, 156.578, 157.598, 156.575, 156.575, 156.575, 156.575, 156.575, 156.575, 156.575, 156.575, 156.575, 156.575, 156.575
7.74402, 179.321, 157.262, 156.414, 13.4655, 22.0585, 156.414, 0, 156.414, 156.417, 157.259, 156.414, 156.414, 156.414, 156.414, 156.414, 156.414, 156.414, 156.414, 156.414, 156.414, 156.414
7.75202, 176.544, 156.948, 156.25, 13.362, 19.5963, 156.25, 0, 156.25, 156.253, 156.945, 156.25, 156.25, 156.25, 156.25, 156.25, 156.25, 156.25, 156.25, 156.25, 156.25, 156.25
7.76002, 164.551, 156.655, 156.084, 12.9055, 7.89577, 156.084, 0, 156.084, 156.087, 156.652, 156.084, 156.084, 156.084, 156.084, 156.084, 156.084, 156.084, 156.084, 156.084, 156.084, 156.084
7.76802, 166.165, 156.381, 155.916, 12.9679, 9.78445, 155.916, 0, 155.917, 155.92, 156.378, 155.916, 155.916, 155.916, 155.916, 155.916, 155.916, 155.916, 155.916, 155.916, 155.916, 155.916
7.77603, 147.424, 156.122, 155.746, 12.2239, -8.69861, 155.746, 0, 155.747, 155.75, 156.119, 155.746, 155.746, 155.746, 155.746, 155.746, 155.746, 155.746, 155.746, 155.746, 155.746, 155.746
7.78403, 156.492, 155.877, 155.574, 12.5894, 0.615417, 155.574, 0, 155.574, 155.578, 155.874, 155.574, 155.574, 155.574, 155.574, 155.574, 155.574, 155.574, 155.574, 155.574, 155.574, 155.574
7.79203, 177.333, 155.642, 155.399, 13.3915, 21.6904, 155.399, 0, 155.4, 155.403, 155.639, 155.399, 155.399, 155.399, 155.399, 155.399, 155.399, 155.399, 155.399, 155.399, 155.399, 155.399
7.80003, 152.328, 155.416, 155.222, 12.4229, -3.08813, 155.222, 0, 155.222, 155.226, 155.412, 155.222, 155.222, 155.222, 155.222, 155.222, 155.222, 155.222, 155.222, 155.222, 155.222, 155.222
7.80803, 147.033, 155.198, 155.044, 12.2079, -8.16484, 155.044, 0, 155.044, 155.047, 155.194, 155.044, 155.044, 155.044, 155.044, 155.044, 155.044, 155.044, 155.044, 155.044, 155.044, 155.044
7.81603, 165.792, 154.986, 154.864, 12.9535, 10.8062, 154.864, 0, 154.864, 154.868, 154.982, 154.864, 154.864, 154.864, 154.864, 154.864, 154.864, 154.864, 154.864, 154.864, 154.864, 154.864
7.82404, 175.364, 154.78, 154.683, 13.3178, 20.5842, 154.683, 0, 154.684, 154.687, 154.776, 154.683, 154.683, 154.683, 154.683, 154.683, 154.683, 154.683, 154.683, 154.683, 154.683, 154.683
7.83204, 166.615, 154.578, 154.502, 12.9852, 12.0369, 154.502, 0, 154.502, 154.506, 154.574, 154.502, 154.502, 154.502, 154.502, 154.502, 154.502, 154.502, 154.502, 154.502, 154.502, 154.502
7.84004, 164.164, 154.379, 154.319, 12.8905, 9.78587, 154.319, 0, 154.319, 154.322, 154.375, 154.319, 154.319, 154.319, 154.319, 154.319, 154.319, 154.319, 154.319, 154.319, 154.319, 154.319
7.84804, 173.576, 154.181, 154.133, 13.2505, 19.3954, 154.133, 0, 154.133, 154.137, 154.177, 154.133, 154.133, 154.133, 154.133, 154.133, 154.133, 154.133, 154.133, 154.133, 154.133, 154.133
7.85604, 162.567, 153.984, 153.946, 12.8284, 8.58296, 153.946, 0, 153.946, 153.95, 153.98, 153.946, 153.946, 153.946, 153.946, 153.946, 153.946, 153.946, 153.946, 153.946, 153.946, 153.946
7.86404, 194.301, 153.788, 153.758, 14.0107, 40.5124, 153.758, 0, 153.758, 153.762, 153.784, 153.758, 153.758, 153.758, 153.758, 153.758, 153.758, 153.758, 153.758, 153.758, 153.758, 153.758
7.87204, 174.69, 153.595, 153.57, 13.2925, 21.0956, 153.57, 0, 153.57, 153.574, 153.591, 153.57, 153.57, 153.57, 153.57, 153.57, 153.57, 153.57, 153.57, 153.57, 153.57, 153.57
7.88005, 164.621, 153.402, 153.381, 12.9082, 11.2188, 153.381, 0, 153.381, 153.385, 153.398, 153.381, 153.381, 153.381, 153.381, 153.381, 153.381, 153.381, 153.381, 153.381, 153.381, 153.381
7.88805, 157.849, 153.21, 153.192, 12.6432, 4.63943, 153.192, 0, 153.192, 153.196, 153.206, 153.192, 153.192, 153.192, 153.192, 153.192, 153.192, 153.192, 153.192, 153.192, 153.192, 153.192
7.89605, 174.971, 153.017, 153.001, 13.303, 21.9537, 153.001, 0, 153.001, 153.005, 153.014, 153.001, 153.001, 153.001, 153.001, 153.001, 153.001, 153.001, 153.001, 153.001, 153.001, 153.001
7.90405, 158.997, 152.824, 152.809, 12.6885, 6.17303, 152.809, 0, 152.809, 152.812, 152.821, 152.809, 152.809, 152.809, 152.809, 152.809, 152.809, 152.809, 152.809, 152.809, 152.809, 152.809
7.91205, 148.425, 152.631, 152.615, 12.2648, -4.20663, 152.615, 0, 152.616, 152.619, 152.628, 152.615, 152.615, 152.615, 152.615, 152.615, 152.615, 152.615, 152.615, 152.615, 152.615, 152.615
7.92005, 147.641, 152.439, 152.422, 12.2328, -4.79858, 152.422, 0, 152.423, 152.426, 152.436, 152.422, 152.422, 152.422, 152.422, 152.422, 152.422, 152.422, 152.422, 152.422, 152.422, 152.422
7.92805, 150.125, 152.249, 152.229, 12.3339, -2.12321, 152.229, 0, 152.229, 152.232, 152.245, 152.229, 152.229, 152.229, 152.229, 152.229, 152.229, 152.229, 152.229, 152.229, 152.229, 152.229
7.93606, 169.005, 152.058, 152.036, 13.0769, 16.9465, 152.036, 0, 152.036, 152.039, 152.055, 152.036, 152.036, 152.036, 152.036, 152.036, 152.036, 152.036, 152.036, 152.036, 152.036, 152.036
7.94406, 169.525, 151.869, 151.842, 13.0968, 17.6566, 151.842, 0, 151.842, 151.845, 151.866, 151.842, 151.842, 151.842, 151.842, 151.842, 151.842, 151.842, 151.842, 151.842, 151.842, 151.842
7.95206, 166.215, 151.68, 151.647, 12.9698, 14.5357, 151.647, 0, 151.647, 151.65, 151.677, 151.647, 151.647, 151.647, 151.647, 151.647, 151.647, 151.647, 151.647, 151.647, 151.647, 151.647
7.96006, 158.268, 151.491, 151.452, 12.6597, 6.77644, 151.452, 0, 151.452, 151.454, 151.489, 151.452, 151.452, 151.452, 151.452, 151.452, 151.452, 151.452, 151.452, 151.452, 151.452, 151.452
7.96806, 163.877, 151.305, 151.257, 12.8793, 12.572, 151.257, 0, 151.257, 151.259, 151.303, 151.257, 151.257, 151.257, 151.257, 151.257, 151.257, 151.257, 151.257, 151.257, 151.257, 151.257
7.97606, 179.338, 151.122, 151.062, 13.4662, 28.2167, 151.062, 0, 151.062, 151.064, 151.119, 151.062, 151.062, 151.062, 151.062, 151.062, 151.062, 151.062, 151.062, 151.062, 151.062, 151.062
