PMC,x,y,z
88,-0.133441,0.13137100000000002,0.24267600000000006
89,-0.133422,0.131352,0.24267600000000006
90,-0.133412,0.131332,0.24267600000000006
91,-0.133393,0.131322,0.24267600000000006
92,-0.133374,0.131303,0.24267600000000006
93,-0.133354,0.13128399999999998,0.24267600000000006
94,-0.13333499999999998,0.131274,0.24267600000000006
95,-0.13331600000000002,0.13125499999999998,0.24267600000000006
96,-0.133297,0.131245,0.242675
97,-0.133277,0.131226,0.242675
98,-0.133258,0.131207,0.242675
99,-0.13323800000000002,0.131197,0.242675
100,-0.133229,0.131178,0.242675
101,-0.13321,0.131159,0.242675
102,-0.133191,0.131149,0.242675
103,-0.133171,0.13113,0.242675
104,-0.133152,0.13112,0.242675
105,-0.133132,0.131101,0.242675
106,-0.133113,0.131081,0.242675
107,-0.13309400000000002,0.131072,0.242675
108,-0.133075,0.131053,0.242674
109,-0.133055,0.13103299999999998,0.242674
110,-0.133374,0.130668,0.24267600000000006
111,-0.133393,0.130687,0.24267600000000006
112,-0.133413,0.130706,0.24267600000000006
113,-0.133432,0.130716,0.24267600000000006
114,-0.133451,0.130735,0.24267600000000006
115,-0.133461,0.130754,0.24267600000000006
116,-0.13348,0.13076400000000002,0.24267600000000006
117,-0.1335,0.13078299999999998,0.24267600000000006
118,-0.133519,0.130793,0.24267600000000006
119,-0.13353800000000002,0.13081199999999998,0.242677
120,-0.13355799999999998,0.130831,0.242677
121,-0.133577,0.130841,0.242677
122,-0.133596,0.13086,0.242677
123,-0.133616,0.13087,0.242677
124,-0.133635,0.130889,0.242677
125,-0.133645,0.130908,0.242677
126,-0.133664,0.130918,0.242677
127,-0.133683,0.130938,0.242677
128,-0.133702,0.130957,0.242677
129,-0.133722,0.130966,0.242677
130,-0.133741,0.130985,0.242677
131,-0.13376,0.130996,0.24267800000000006
132,-0.133779,0.13101500000000002,0.24267800000000006
133,-0.133799,0.13103399999999998,0.24267800000000006
134,-0.133818,0.131044,0.24267800000000006
135,-0.133828,0.131063,0.24267800000000006
136,-0.133847,0.131082,0.24267800000000006
137,-0.133866,0.131092,0.24267800000000006
138,-0.13388599999999998,0.13111099999999998,0.24267800000000006
139,-0.133905,0.13112,0.24267800000000006
140,-0.133925,0.13114,0.24267800000000006
141,-0.133944,0.131159,0.24267800000000006
142,-0.133963,0.131169,0.24267800000000006
143,-0.133982,0.131188,0.242679
144,-0.134002,0.131207,0.242679
145,-0.134011,0.131217,0.242679
146,-0.13403099999999998,0.131236,0.242679
147,-0.13405,0.131246,0.242679
148,-0.134069,0.13126500000000002,0.242679
149,-0.134088,0.13128399999999998,0.242679
150,-0.134107,0.131294,0.242679
151,-0.134127,0.131314,0.242679
152,-0.13414600000000002,0.131333,0.242679
153,-0.134166,0.13134300000000002,0.242679
154,-0.134185,0.13136199999999998,0.24268
155,-0.134195,0.13137100000000002,0.24268
156,-0.134214,0.13139,0.24268
157,-0.134233,0.13141,0.24268
158,-0.134252,0.13142,0.24268
159,-0.134272,0.131439,0.24268
160,-0.13429100000000002,0.131458,0.24268
161,-0.134601,0.131092,0.242681
162,-0.13459100000000002,0.131073,0.242681
163,-0.134571,0.131054,0.242681
164,-0.134552,0.131044,0.242681
165,-0.134533,0.131025,0.242681
166,-0.13451400000000002,0.13100499999999998,0.242681
167,-0.134495,0.130995,0.242681
168,-0.134475,0.130977,0.242681
169,-0.134455,0.130967,0.242681
170,-0.134437,0.130947,0.242681
171,-0.134417,0.130928,0.242681
172,-0.134407,0.130919,0.242681
173,-0.134388,0.130899,0.24268
174,-0.13436900000000002,0.13088,0.24268
175,-0.134349,0.13087100000000002,0.24268
176,-0.13433,0.130851,0.24268
177,-0.134311,0.130842,0.24268
178,-0.13429100000000002,0.130822,0.24268
179,-0.134272,0.130803,0.24268
180,-0.13425299999999998,0.130793,0.24268
181,-0.134234,0.130774,0.24268
182,-0.134224,0.13075499999999998,0.24268
183,-0.134205,0.130745,0.24268
184,-0.134186,0.130726,0.24268
185,-0.134166,0.130716,0.242679
186,-0.13414700000000002,0.130697,0.242679
187,-0.134128,0.130677,0.242679
188,-0.13410899999999998,0.130668,0.242679
189,-0.134089,0.130649,0.242679
190,-0.13407,0.130629,0.242679
191,-0.13405,0.13062,0.242679
192,-0.13404100000000002,0.130601,0.242679
193,-0.134021,0.130591,0.242679
194,-0.134002,0.130572,0.242679
195,-0.133983,0.130553,0.242679
196,-0.133963,0.13054300000000002,0.24267800000000006
197,-0.133944,0.130524,0.24267800000000006
198,-0.133925,0.130504,0.24267800000000006
199,-0.133906,0.130495,0.24267800000000006
200,-0.13388599999999998,0.130475,0.24267800000000006
201,-0.133867,0.130466,0.24267800000000006
202,-0.133857,0.130447,0.24267800000000006
203,-0.133838,0.130427,0.24267800000000006
204,-0.133819,0.130417,0.24267800000000006
205,-0.1338,0.130398,0.24267800000000006
206,-0.13377999999999998,0.130379,0.24267800000000006
207,-0.13376,0.13037,0.24267800000000006
208,-0.133741,0.13035,0.242677
209,-0.133722,0.130341,0.242677
210,-0.133703,0.130321,0.242677
211,-0.133683,0.130302,0.242677
214,-0.12875699999999998,0.128417,0.242655
215,-0.128277,0.128417,0.242653
216,-0.127797,0.128416,0.24265
217,-0.127317,0.128416,0.242648
218,-0.12683699999999998,0.128416,0.242646
219,-0.12683699999999998,0.127937,0.242646
220,-0.127317,0.127937,0.242648
221,-0.127798,0.12793800000000002,0.24265
222,-0.128278,0.12793800000000002,0.242653
223,-0.12875799999999998,0.12793800000000002,0.242655
224,-0.12875799999999998,0.127459,0.242655
225,-0.128278,0.127459,0.242653
226,-0.127798,0.127459,0.24265
227,-0.127318,0.127458,0.242648
228,-0.126838,0.127458,0.242646
229,-0.126838,0.126979,0.242646
230,-0.127318,0.12697999999999998,0.242648
231,-0.127798,0.12697999999999998,0.24265
232,-0.128278,0.12697999999999998,0.242653
233,-0.12875799999999998,0.12697999999999998,0.242655
234,-0.12875899999999998,0.126501,0.242655
235,-0.128279,0.126501,0.242653
236,-0.127799,0.126501,0.24265
237,-0.12731900000000002,0.126501,0.242648
238,-0.126839,0.126501,0.242646
242,-0.140698,0.128551,0.242709
243,-0.140217,0.12855,0.242707
244,-0.139736,0.12855,0.24270500000000006
245,-0.139256,0.128549,0.24270300000000006
246,-0.138775,0.128549,0.2427
247,-0.138775,0.12807000000000002,0.2427
248,-0.139256,0.12807000000000002,0.24270300000000006
249,-0.139736,0.128071,0.24270500000000006
250,-0.140217,0.128071,0.242707
251,-0.14069700000000002,0.128072,0.242709
252,-0.140698,0.127593,0.242709
253,-0.140217,0.127592,0.242707
254,-0.139737,0.127592,0.24270500000000006
255,-0.139256,0.127591,0.24270300000000006
256,-0.138775,0.127591,0.2427
257,-0.138776,0.127112,0.2427
258,-0.139256,0.127112,0.24270300000000006
259,-0.139737,0.127113,0.24270500000000006
260,-0.140217,0.127113,0.242707
261,-0.140698,0.127114,0.242709
262,-0.140698,0.126635,0.242709
263,-0.140217,0.126634,0.242707
264,-0.139737,0.126634,0.24270500000000006
265,-0.139257,0.126633,0.24270300000000006
266,-0.138776,0.126633,0.2427
270,-0.140603,0.135701,0.242709
271,-0.140121,0.1357,0.242707
272,-0.139638,0.1357,0.242704
273,-0.139155,0.135699,0.242702
274,-0.138673,0.135699,0.2427
275,-0.138673,0.135217,0.2427
276,-0.139155,0.135218,0.242702
277,-0.139638,0.135219,0.242704
278,-0.140121,0.135219,0.242707
279,-0.140604,0.13522,0.242709
280,-0.140604,0.134739,0.242709
281,-0.140121,0.13473800000000002,0.242707
282,-0.139638,0.134737,0.242704
283,-0.139155,0.134737,0.242702
284,-0.138673,0.134736,0.2427
285,-0.138673,0.134255,0.2427
286,-0.139156,0.134256,0.242702
287,-0.139638,0.134256,0.242704
288,-0.140121,0.134257,0.242707
289,-0.140603,0.134257,0.242709
290,-0.140604,0.133776,0.242709
291,-0.140121,0.133776,0.242707
292,-0.139638,0.133775,0.242704
293,-0.139155,0.133774,0.242702
294,-0.138673,0.133774,0.2427
297,-0.126446,0.13609200000000002,0.242644
298,-0.12637,0.136158,0.242644
299,-0.126304,0.136215,0.242644
300,-0.126227,0.136282,0.242643
301,-0.126161,0.13633900000000002,0.242643
302,-0.126084,0.136405,0.242643
303,-0.12600799999999998,0.136462,0.242642
304,-0.125942,0.13652899999999998,0.242642
305,-0.125865,0.13658499999999998,0.242642
306,-0.125799,0.136652,0.242641
307,-0.125723,0.136709,0.242641
308,-0.125646,0.136775,0.242641
309,-0.12558,0.13683199999999998,0.24264
310,-0.125503,0.136899,0.24264
311,-0.125437,0.136956,0.24264
312,-0.125361,0.137022,0.242639
313,-0.12528399999999998,0.137079,0.242639
314,-0.125218,0.137146,0.242639
315,-0.125141,0.137203,0.242638
316,-0.125075,0.137269,0.242638
317,-0.124998,0.137326,0.242638
318,-0.124922,0.13739300000000002,0.242637
319,-0.124856,0.13745,0.242637
320,-0.124779,0.137516,0.242637
321,-0.124713,0.137573,0.242636
322,-0.124636,0.13764,0.242636
323,-0.12456,0.137697,0.242636
324,-0.124494,0.13776300000000002,0.242635
325,-0.124417,0.13782,0.242635
326,-0.124351,0.13788699999999998,0.242635
327,-0.124274,0.137944,0.242634
328,-0.124198,0.13801,0.242634
329,-0.124132,0.138067,0.242634
330,-0.124055,0.13813399999999998,0.242633
331,-0.12398900000000003,0.138191,0.242633
332,-0.123912,0.138257,0.242633
333,-0.123836,0.13831400000000002,0.242632
334,-0.123769,0.138381,0.242632
335,-0.123693,0.138438,0.242632
336,-0.123627,0.138504,0.242631
337,-0.12355,0.138561,0.242631
338,-0.123474,0.138628,0.242631
339,-0.123408,0.138685,0.24263
340,-0.123331,0.138751,0.24263
341,-0.123265,0.138808,0.24263
342,-0.123188,0.138875,0.242629
343,-0.123112,0.138932,0.242629
344,-0.123046,0.138998,0.242629
345,-0.122969,0.13905499999999998,0.242628
346,-0.122903,0.139122,0.242628
347,-0.122826,0.139179,0.242628
348,-0.122208,0.138456,0.242625
349,-0.122285,0.138399,0.242625
350,-0.122351,0.13833299999999998,0.242626
351,-0.122428,0.138276,0.242626
352,-0.122494,0.138209,0.242626
353,-0.12257,0.138152,0.242627
354,-0.122647,0.138086,0.242627
355,-0.12271300000000003,0.138029,0.242627
356,-0.12279,0.137962,0.242628
357,-0.122856,0.137905,0.242628
358,-0.122932,0.13783900000000002,0.242628
359,-0.123009,0.137782,0.242629
360,-0.123075,0.137715,0.242629
361,-0.123151,0.137659,0.242629
362,-0.123218,0.13759200000000002,0.24263
363,-0.123294,0.137535,0.24263
364,-0.123371,0.137468,0.24263
365,-0.123437,0.13741099999999998,0.242631
366,-0.123513,0.137345,0.242631
367,-0.12358,0.13728800000000002,0.242631
368,-0.123656,0.137222,0.242632
369,-0.123732,0.137165,0.242632
370,-0.123799,0.137098,0.242632
371,-0.123875,0.137041,0.242633
372,-0.123942,0.136975,0.242633
373,-0.124018,0.136918,0.242633
374,-0.124095,0.136851,0.242634
375,-0.124161,0.136794,0.242634
376,-0.124237,0.136728,0.242634
377,-0.124304,0.136671,0.242635
378,-0.12438,0.136604,0.242635
379,-0.124457,0.136547,0.242635
380,-0.124523,0.136481,0.242636
381,-0.124599,0.136424,0.242636
382,-0.124666,0.136357,0.242636
383,-0.124742,0.1363,0.242637
384,-0.124819,0.136234,0.242637
385,-0.124885,0.136177,0.242637
386,-0.124961,0.13610999999999998,0.242638
387,-0.125028,0.136053,0.242638
388,-0.125104,0.135987,0.242638
389,-0.12518,0.13593,0.242639
390,-0.125247,0.135863,0.242639
391,-0.125323,0.13580599999999998,0.242639
392,-0.1254,0.13574,0.24264
393,-0.12546600000000002,0.135683,0.24264
394,-0.12554300000000002,0.135616,0.24264
395,-0.125609,0.135559,0.24264
396,-0.125685,0.135493,0.242641
397,-0.12576199999999998,0.135436,0.242641
398,-0.125828,0.13536900000000002,0.242641
399,-0.12521,0.134647,0.242639
400,-0.125143,0.134714,0.242638
401,-0.125067,0.134771,0.242638
402,-0.124991,0.13483699999999998,0.242638
403,-0.124924,0.134894,0.242637
404,-0.124848,0.134961,0.242637
405,-0.124781,0.135018,0.242637
406,-0.124705,0.13508399999999998,0.242636
407,-0.124629,0.135141,0.242636
408,-0.124562,0.135208,0.242636
409,-0.124486,0.135265,0.242635
410,-0.12442,0.135331,0.242635
411,-0.124343,0.135388,0.242635
412,-0.124267,0.135455,0.242634
413,-0.1242,0.135512,0.242634
414,-0.124124,0.135578,0.242634
415,-0.124058,0.13563499999999998,0.242633
416,-0.123981,0.135702,0.242633
417,-0.123905,0.135759,0.242633
418,-0.12383800000000003,0.135825,0.242632
419,-0.12376199999999997,0.135882,0.242632
420,-0.123696,0.135949,0.242632
421,-0.123619,0.136005,0.242631
422,-0.123543,0.136072,0.242631
423,-0.123476,0.136129,0.242631
424,-0.1234,0.136196,0.24263
425,-0.123324,0.136252,0.24263
426,-0.123257,0.136319,0.24263
427,-0.123181,0.136376,0.242629
428,-0.123115,0.136442,0.242629
429,-0.123038,0.136499,0.242629
430,-0.122962,0.13656600000000002,0.242628
431,-0.122895,0.136623,0.242628
432,-0.122819,0.136689,0.242628
433,-0.122752,0.136746,0.242628
434,-0.122676,0.13681300000000002,0.242627
435,-0.1226,0.13687,0.242627
436,-0.122533,0.136936,0.242627
437,-0.122457,0.136993,0.242626
438,-0.122391,0.13706,0.242626
439,-0.122314,0.13711700000000002,0.242626
440,-0.122238,0.137183,0.242625
441,-0.122172,0.13724,0.242625
442,-0.122095,0.13730699999999998,0.242625
443,-0.122029,0.137364,0.242624
444,-0.121952,0.13743,0.242624
445,-0.121876,0.137487,0.242624
446,-0.12181,0.137554,0.242623
447,-0.121733,0.13761099999999998,0.242623
448,-0.121667,0.137677,0.242623
449,-0.12159,0.137734,0.242622
453,-0.14588800000000002,0.13613699999999998,0.242733
454,-0.145812,0.136194,0.242732
455,-0.145735,0.136261,0.242732
456,-0.145669,0.136318,0.242732
457,-0.145592,0.136384,0.242731
458,-0.145525,0.136441,0.242731
459,-0.145449,0.136508,0.242731
460,-0.145372,0.13656500000000002,0.24273000000000006
461,-0.145305,0.136631,0.24273000000000006
462,-0.145229,0.136688,0.24273000000000006
463,-0.145162,0.136755,0.242729
464,-0.145086,0.136812,0.242729
465,-0.145009,0.136879,0.242729
466,-0.14494200000000002,0.136936,0.24272800000000005
467,-0.144866,0.13700199999999998,0.24272800000000005
468,-0.144799,0.137059,0.24272800000000005
469,-0.144723,0.137126,0.242727
470,-0.144646,0.137183,0.242727
471,-0.144579,0.137249,0.242727
472,-0.144503,0.13730599999999998,0.24272600000000005
473,-0.14443599999999998,0.137373,0.24272600000000005
474,-0.14436,0.13743,0.24272600000000005
475,-0.144283,0.137497,0.242725
476,-0.144216,0.137554,0.242725
477,-0.14414000000000002,0.13762,0.242725
478,-0.144073,0.137677,0.242724
479,-0.143996,0.137744,0.242724
480,-0.14392,0.137801,0.242724
481,-0.143853,0.13786700000000002,0.242723
482,-0.143777,0.137924,0.242723
483,-0.14371,0.137991,0.242723
484,-0.14363299999999998,0.138048,0.242722
485,-0.143557,0.13811500000000002,0.242722
486,-0.14349,0.138172,0.242722
487,-0.143414,0.138238,0.242721
488,-0.143347,0.138295,0.242721
489,-0.14327,0.138362,0.242721
490,-0.14319400000000002,0.138419,0.24272
491,-0.143127,0.138476,0.24272
492,-0.143051,0.138542,0.24272
493,-0.142984,0.1386,0.24272
494,-0.142907,0.138666,0.242719
495,-0.142831,0.138723,0.242719
496,-0.142764,0.13879,0.242719
497,-0.142688,0.138847,0.242718
498,-0.142621,0.138913,0.242718
499,-0.142544,0.13897,0.242718
500,-0.142468,0.139037,0.242717
501,-0.142401,0.139094,0.242717
502,-0.142325,0.13916099999999998,0.242717
503,-0.142258,0.139218,0.242716
504,-0.14163599999999998,0.138493,0.242713
505,-0.141703,0.138436,0.242714
506,-0.14178,0.138369,0.242714
507,-0.141847,0.138312,0.242714
508,-0.141923,0.138246,0.242715
509,-0.141999,0.138189,0.242715
510,-0.142066,0.138122,0.242715
511,-0.14214300000000002,0.13806500000000002,0.242716
512,-0.14221,0.137998,0.242716
513,-0.142286,0.137941,0.242716
514,-0.142362,0.137875,0.242717
515,-0.142429,0.137818,0.242717
516,-0.142506,0.137751,0.242717
517,-0.142573,0.137694,0.242718
518,-0.142649,0.137628,0.242718
519,-0.142726,0.137571,0.242718
520,-0.142792,0.137504,0.242719
521,-0.142869,0.137447,0.242719
522,-0.14293599999999998,0.13738,0.242719
523,-0.143012,0.137323,0.24272
524,-0.14308900000000002,0.137266,0.24272
525,-0.143155,0.1372,0.24272
526,-0.143232,0.137143,0.242721
527,-0.143299,0.137076,0.242721
528,-0.143375,0.137019,0.242721
529,-0.143452,0.136953,0.242722
530,-0.143519,0.136896,0.242722
531,-0.143595,0.136829,0.242722
532,-0.14366199999999998,0.136772,0.242723
533,-0.143738,0.136705,0.242723
534,-0.143815,0.136648,0.242723
535,-0.14388199999999998,0.13658199999999998,0.242724
536,-0.143958,0.136525,0.242724
537,-0.144025,0.136458,0.242724
538,-0.144101,0.136401,0.242725
539,-0.144178,0.13633499999999998,0.242725
540,-0.144245,0.136278,0.242725
541,-0.144321,0.136211,0.24272600000000005
542,-0.14438800000000002,0.136154,0.24272600000000005
543,-0.144464,0.136087,0.24272600000000005
544,-0.144541,0.13602999999999998,0.242727
545,-0.144608,0.135964,0.242727
546,-0.14468399999999998,0.135907,0.242727
547,-0.144761,0.13584000000000002,0.24272800000000005
548,-0.144827,0.135783,0.24272800000000005
549,-0.144904,0.135717,0.24272800000000005
550,-0.14497100000000002,0.13566,0.242729
551,-0.145047,0.13559300000000002,0.242729
552,-0.145124,0.135536,0.242729
553,-0.14519,0.135469,0.24273000000000006
554,-0.145267,0.13541199999999998,0.24273000000000006
555,-0.144646,0.134688,0.242727
556,-0.144569,0.134745,0.242727
557,-0.144502,0.134811,0.24272600000000005
558,-0.144426,0.13486800000000002,0.24272600000000005
559,-0.144349,0.134935,0.24272600000000005
560,-0.144283,0.134992,0.242725
561,-0.144206,0.13505899999999998,0.242725
562,-0.14413900000000002,0.135116,0.242725
563,-0.14406300000000002,0.135182,0.242724
564,-0.143986,0.135239,0.242724
565,-0.14392,0.13530599999999998,0.242724
566,-0.143843,0.135363,0.242723
567,-0.143776,0.135429,0.242723
568,-0.1437,0.135486,0.242723
569,-0.143623,0.135553,0.242722
570,-0.143557,0.13560999999999998,0.242722
571,-0.14348,0.135677,0.242722
572,-0.143413,0.135734,0.242721
573,-0.143337,0.1358,0.242721
574,-0.14326,0.135857,0.242721
575,-0.14319400000000002,0.135924,0.24272
576,-0.143117,0.135981,0.24272
577,-0.14305,0.136047,0.24272
578,-0.142974,0.136104,0.242719
579,-0.142897,0.136171,0.242719
580,-0.14282999999999998,0.136228,0.242719
581,-0.142754,0.136285,0.242718
582,-0.142678,0.136352,0.242718
583,-0.142611,0.136408,0.242718
584,-0.142534,0.136475,0.242717
585,-0.142467,0.136532,0.242717
586,-0.14239100000000002,0.136599,0.242717
587,-0.142315,0.136656,0.242716
588,-0.142248,0.136722,0.242716
589,-0.142171,0.13677899999999998,0.242716
590,-0.142104,0.136846,0.242716
591,-0.142028,0.136903,0.242715
592,-0.141952,0.13697,0.242715
593,-0.14188499999999998,0.137027,0.242715
594,-0.141808,0.137093,0.242714
595,-0.141741,0.13715,0.242714
596,-0.141665,0.137217,0.242714
597,-0.14158800000000002,0.137274,0.242713
598,-0.141522,0.13734000000000002,0.242713
599,-0.14144500000000002,0.137398,0.242713
600,-0.141378,0.137464,0.242712
601,-0.141302,0.137521,0.242712
602,-0.141225,0.13758800000000002,0.242712
603,-0.14115899999999998,0.13764500000000002,0.242711
604,-0.141082,0.137711,0.242711
605,-0.141015,0.137768,0.242711
609,-0.146124,0.124266,0.242734
610,-0.146048,0.124322,0.242733
611,-0.145972,0.124388,0.242733
612,-0.145905,0.124445,0.242733
613,-0.145829,0.124511,0.242732
614,-0.145763,0.124567,0.242732
615,-0.14568699999999998,0.124634,0.242732
616,-0.145611,0.12469,0.242731
617,-0.145544,0.124756,0.242731
618,-0.145468,0.124813,0.242731
619,-0.145402,0.124879,0.242731
620,-0.145326,0.124935,0.24273000000000006
621,-0.14525,0.125001,0.24273000000000006
622,-0.14518399999999998,0.125058,0.24273000000000006
623,-0.145108,0.125124,0.242729
624,-0.145041,0.125181,0.242729
625,-0.144966,0.125247,0.242729
626,-0.14488900000000002,0.125303,0.24272800000000005
627,-0.144823,0.125369,0.24272800000000005
628,-0.144747,0.125426,0.24272800000000005
629,-0.144681,0.12549200000000002,0.242727
630,-0.14460499999999998,0.125549,0.242727
631,-0.144529,0.125615,0.242727
632,-0.14446199999999998,0.125671,0.24272600000000005
633,-0.144386,0.12573800000000002,0.24272600000000005
634,-0.14432,0.12579400000000002,0.24272600000000005
635,-0.144244,0.12586,0.242725
636,-0.14416800000000002,0.125917,0.242725
637,-0.144102,0.12598299999999998,0.242725
638,-0.144026,0.12604,0.242724
639,-0.143959,0.126106,0.242724
640,-0.14388299999999998,0.126162,0.242724
641,-0.143807,0.126228,0.242723
642,-0.143741,0.12628499999999998,0.242723
643,-0.143665,0.126351,0.242723
644,-0.143599,0.126408,0.242722
645,-0.143523,0.126474,0.242722
646,-0.143447,0.12653,0.242722
647,-0.14338,0.126596,0.242721
648,-0.143304,0.126653,0.242721
649,-0.143238,0.126719,0.242721
650,-0.14316199999999998,0.126776,0.24272
651,-0.143086,0.126842,0.24272
652,-0.14302,0.126898,0.24272
653,-0.14294400000000002,0.12696500000000002,0.242719
654,-0.142877,0.127021,0.242719
655,-0.142801,0.12708699999999998,0.242719
656,-0.142725,0.127144,0.242718
657,-0.14265899999999998,0.12721,0.242718
658,-0.142583,0.12726700000000002,0.242718
659,-0.142517,0.127333,0.242717
660,-0.1419,0.126604,0.242715
661,-0.141966,0.126547,0.242715
662,-0.142042,0.12648099999999998,0.242715
663,-0.142109,0.126424,0.242716
664,-0.14218499999999998,0.126368,0.242716
665,-0.14226,0.126302,0.242716
666,-0.142327,0.126245,0.242717
667,-0.142403,0.126179,0.242717
668,-0.142469,0.126122,0.242717
669,-0.142545,0.126056,0.242718
670,-0.142621,0.125999,0.242718
671,-0.14268699999999998,0.125933,0.242718
672,-0.142764,0.125877,0.242719
673,-0.14282999999999998,0.12581099999999998,0.242719
674,-0.142906,0.125754,0.242719
675,-0.142982,0.12568800000000002,0.24272
676,-0.143048,0.125631,0.24272
677,-0.143124,0.125565,0.24272
678,-0.143191,0.12550799999999998,0.24272
679,-0.143267,0.125442,0.242721
680,-0.143342,0.125386,0.242721
681,-0.14340899999999998,0.12532,0.242721
682,-0.143485,0.125263,0.242722
683,-0.143551,0.125197,0.242722
684,-0.143627,0.12514,0.242722
685,-0.143703,0.125074,0.242723
686,-0.14377,0.12501800000000002,0.242723
687,-0.143845,0.124952,0.242723
688,-0.14391199999999998,0.124895,0.242724
689,-0.143988,0.124829,0.242724
690,-0.144064,0.124772,0.242724
691,-0.14413,0.124706,0.242725
692,-0.144206,0.12465,0.242725
693,-0.144273,0.124584,0.242725
694,-0.144349,0.124527,0.24272600000000005
695,-0.144424,0.124461,0.24272600000000005
696,-0.144491,0.124404,0.24272600000000005
697,-0.144567,0.124338,0.242727
698,-0.144643,0.124282,0.242727
699,-0.144709,0.124216,0.242727
700,-0.144785,0.124159,0.24272800000000005
701,-0.144852,0.124093,0.24272800000000005
702,-0.144928,0.124036,0.24272800000000005
703,-0.145003,0.12397,0.242729
704,-0.14507,0.123914,0.242729
705,-0.145146,0.123848,0.242729
706,-0.14521199999999998,0.123791,0.24273000000000006
707,-0.145288,0.123725,0.24273000000000006
708,-0.14536400000000002,0.123668,0.24273000000000006
709,-0.145431,0.123602,0.242731
710,-0.145507,0.123546,0.242731
711,-0.14489000000000002,0.122826,0.24272800000000005
712,-0.144814,0.122883,0.24272800000000005
713,-0.144747,0.122949,0.24272800000000005
714,-0.144671,0.123005,0.242727
715,-0.144596,0.123071,0.242727
716,-0.144529,0.123128,0.242727
717,-0.144453,0.123194,0.24272600000000005
718,-0.144387,0.123251,0.24272600000000005
719,-0.144311,0.123317,0.24272600000000005
720,-0.144235,0.123373,0.242725
721,-0.14416800000000002,0.123439,0.242725
722,-0.144092,0.123496,0.242725
723,-0.144026,0.123562,0.242724
724,-0.14395,0.123619,0.242724
725,-0.143874,0.123685,0.242724
726,-0.143808,0.123741,0.242723
727,-0.143732,0.123807,0.242723
728,-0.143665,0.12386400000000003,0.242723
729,-0.14358900000000002,0.12393,0.242722
730,-0.143514,0.123987,0.242722
731,-0.143447,0.124053,0.242722
732,-0.143371,0.124109,0.242721
733,-0.143305,0.124175,0.242721
734,-0.143229,0.124232,0.242721
735,-0.143153,0.124298,0.24272
736,-0.143086,0.124355,0.24272
737,-0.14301,0.124421,0.24272
738,-0.14294400000000002,0.124477,0.242719
739,-0.142868,0.124543,0.242719
740,-0.142792,0.1246,0.242719
741,-0.142726,0.124666,0.242718
742,-0.14265,0.124723,0.242718
743,-0.142574,0.124789,0.242718
744,-0.142507,0.124846,0.242717
745,-0.142431,0.124912,0.242717
746,-0.14236500000000002,0.124968,0.242717
747,-0.142289,0.12503399999999998,0.242716
748,-0.142213,0.125091,0.242716
749,-0.142147,0.125157,0.242716
750,-0.142071,0.12521400000000002,0.242715
751,-0.142004,0.12528,0.242715
752,-0.141928,0.125336,0.242715
753,-0.141852,0.125393,0.242714
754,-0.141786,0.125459,0.242714
