   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_35.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.15873, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.16665, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.17457, 0, 7.64582e-30, 0, 1.41421, -7.64582e-30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.3187e-32, 0, 0, 1.46276e-34, 8.97081e-36, 0, 7.60248e-30, 0, 0
0.18249, 0, 9.42196e-29, 0, 1.41421, -9.42196e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.32189e-31, 0, 0, 1.80255e-33, 1.16223e-33, 0, 9.36845e-29, 0, 0
0.19041, 0, 7.29276e-28, 0, 1.41421, -7.29276e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.1192e-30, 0, 0, 1.39519e-32, 1.42736e-32, 0, 7.25129e-28, 0, 0
0.19833, 0, 4.50686e-27, 0, 1.41421, -4.50686e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54561e-29, 0, 0, 8.6221e-32, 1.11331e-31, 0, 4.4812e-27, 0, 0
0.20625, 0, 2.4206e-26, 0, 1.41421, -2.4206e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36722e-28, 0, 0, 4.63324e-31, 6.93027e-31, 0, 2.40681e-26, 0, 0
0.214171, 0, 1.17678e-25, 0, 1.41421, -1.17678e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.64679e-28, 0, 0, 2.25482e-30, 3.74485e-30, 0, 1.17008e-25, 0, 0
0.222091, 0, 5.29822e-25, 0, 1.41421, -5.29822e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99257e-27, 0, 0, 1.01666e-29, 1.82985e-29, 0, 5.26801e-25, 0, 0
0.230011, 0, 2.24099e-24, 0, 1.41421, -2.24099e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26577e-26, 0, 0, 4.30773e-29, 8.27508e-29, 0, 2.22821e-24, 0, 0
0.237931, 0, 8.9911e-24, 0, 1.41421, -8.9911e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.07839e-26, 0, 0, 1.73179e-28, 3.51399e-28, 0, 8.93979e-24, 0, 0
0.245851, 0, 3.44545e-23, 0, 1.41421, -3.44545e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94607e-25, 0, 0, 6.65123e-28, 1.41499e-27, 0, 3.42578e-23, 0, 0
0.253771, 0, 1.26756e-22, 0, 1.41421, -1.26756e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.15943e-25, 0, 0, 2.45297e-27, 5.44075e-27, 0, 1.26032e-22, 0, 0
0.261692, 0, 4.49475e-22, 0, 1.41421, -4.49475e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53872e-24, 0, 0, 8.72153e-27, 2.00807e-26, 0, 4.46907e-22, 0, 0
0.269612, 0, 1.5411e-21, 0, 1.41421, -1.5411e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.70444e-24, 0, 0, 2.99901e-26, 7.14275e-26, 0, 1.5323e-21, 0, 0
0.277532, 0, 5.1222e-21, 0, 1.41421, -5.1222e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89311e-23, 0, 0, 9.99912e-26, 2.45643e-25, 0, 5.09292e-21, 0, 0
0.285452, 0, 1.65384e-20, 0, 1.41421, -1.65384e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.34116e-23, 0, 0, 3.23936e-25, 8.18881e-25, 0, 1.64438e-20, 0, 0
0.293372, 0, 5.19637e-20, 0, 1.41421, -5.19637e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93499e-22, 0, 0, 1.02149e-24, 2.65177e-24, 0, 5.16665e-20, 0, 0
0.301292, 0, 1.59119e-19, 0, 1.41421, -1.59119e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.98728e-22, 0, 0, 3.14006e-24, 8.35652e-24, 0, 1.58209e-19, 0, 0
0.309213, 0, 4.90767e-19, 0, 1.41421, -4.90767e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77192e-21, 0, 0, 9.73937e-24, 2.66872e-23, 0, 4.87959e-19, 0, 0
0.317133, 0, 1.42522e-18, 0, 1.41421, -1.42522e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.04982e-21, 0, 0, 2.84082e-23, 7.95008e-23, 0, 1.41706e-18, 0, 0
0.325053, 0, 4.04974e-18, 0, 1.41421, -4.04974e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28733e-20, 0, 0, 8.11013e-23, 2.31559e-22, 0, 4.02655e-18, 0, 0
0.332973, 0, 1.1267e-17, 0, 1.41421, -1.1267e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.36372e-20, 0, 0, 2.26774e-22, 6.59979e-22, 0, 1.12025e-17, 0, 0
0.340893, 0, 3.07111e-17, 0, 1.41421, -3.07111e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73457e-19, 0, 0, 6.2146e-22, 1.84197e-21, 0, 3.05352e-17, 0, 0
0.348813, 0, 8.20557e-17, 0, 1.41421, -8.20557e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.63449e-19, 0, 0, 1.67004e-21, 5.03717e-21, 0, 8.15856e-17, 0, 0
0.356734, 0, 2.15008e-16, 0, 1.41421, -2.15008e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21434e-18, 0, 0, 4.40301e-21, 1.35046e-20, 0, 2.13776e-16, 0, 0
0.364654, 0, 5.52722e-16, 0, 1.41421, -5.52722e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12167e-18, 0, 0, 1.13939e-20, 3.55121e-20, 0, 5.49554e-16, 0, 0
0.372574, 0, 1.39451e-15, 0, 1.41421, -1.39451e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.87575e-18, 0, 0, 2.89508e-20, 9.16338e-20, 0, 1.38651e-15, 0, 0
0.380494, 0, 3.4541e-15, 0, 1.41421, -3.4541e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95071e-17, 0, 0, 7.22557e-20, 2.32104e-19, 0, 3.43429e-15, 0, 0
0.388414, 0, 8.40164e-15, 0, 1.41421, -8.40164e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.74469e-17, 0, 0, 1.772e-19, 5.77302e-19, 0, 8.35344e-15, 0, 0
0.396334, 0, 2.00733e-14, 0, 1.41421, -2.00733e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13356e-16, 0, 0, 4.27151e-19, 1.41043e-18, 0, 1.99581e-14, 0, 0
0.404255, 0, 4.71181e-14, 0, 1.41421, -4.71181e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6607e-16, 0, 0, 1.01242e-18, 3.3857e-18, 0, 4.68476e-14, 0, 0
0.412175, 0, 1.08681e-13, 7.00649e-44, 1.41421, -1.08681e-13, 7.00649e-44, 0, 7.00649e-44, 7.00649e-44, 7.00649e-44, 7.00649e-44, 7.00649e-44, 7.00649e-44, 7.00649e-44, 7.00649e-44, 7.00649e-44, 7.00649e-44, 7.00649e-44, 7.00649e-44, 6.13682e-16, 7.00649e-44, 7.00649e-44, 2.36022e-18, 7.98728e-18, 7.00649e-44, 1.08057e-13, 7.00649e-44, 7.00649e-44
0.420095, 0, 2.46372e-13, 1.28639e-42, 1.41421, -2.46372e-13, 1.28639e-42, 0, 1.28639e-42, 1.28639e-42, 1.28639e-42, 1.28639e-42, 1.28639e-42, 1.28639e-42, 1.28639e-42, 1.28639e-42, 1.28639e-42, 1.28639e-42, 1.28639e-42, 1.28639e-42, 1.39111e-15, 1.28639e-42, 1.28639e-42, 5.41399e-18, 1.85228e-17, 1.28639e-42, 2.44957e-13, 1.28639e-42, 1.28639e-42
0.428015, 0, 5.48988e-13, 1.88601e-41, 1.41421, -5.48988e-13, 1.88601e-41, 0, 1.88601e-41, 1.88601e-41, 1.88601e-41, 1.88601e-41, 1.88601e-41, 1.88601e-41, 1.88601e-41, 1.88601e-41, 1.88601e-41, 1.88601e-41, 1.88601e-41, 1.88601e-41, 3.09965e-15, 1.88601e-41, 1.88601e-41, 1.22247e-17, 4.22343e-17, 1.88601e-41, 5.45834e-13, 1.88601e-41, 1.88601e-41
0.435935, 0, 1.20262e-12, 2.41969e-40, 1.41421, -1.20262e-12, 2.41969e-40, 0, 2.41969e-40, 2.41969e-40, 2.41969e-40, 2.41969e-40, 2.41969e-40, 2.41969e-40, 2.41969e-40, 2.41969e-40, 2.41969e-40, 2.41969e-40, 2.41969e-40, 2.41969e-40, 6.78989e-15, 2.41969e-40, 2.41969e-40, 2.71856e-17, 9.47043e-17, 2.41969e-40, 1.19571e-12, 2.41969e-40, 2.41969e-40
0.443855, 0, 2.59023e-12, 2.78206e-39, 1.41421, -2.59023e-12, 2.78206e-39, 0, 2.78206e-39, 2.78206e-39, 2.78206e-39, 2.78206e-39, 2.78206e-39, 2.78206e-39, 2.78206e-39, 2.78206e-39, 2.78206e-39, 2.78206e-39, 2.78206e-39, 2.78206e-39, 1.46241e-14, 2.78206e-39, 2.78206e-39, 5.95773e-17, 2.08893e-16, 2.78206e-39, 2.57534e-12, 2.78206e-39, 2.78206e-39
0.451775, 0, 5.48588e-12, 2.89127e-38, 1.41421, -5.48588e-12, 2.89127e-38, 0, 2.89127e-38, 2.89127e-38, 2.89127e-38, 2.89127e-38, 2.89127e-38, 2.89127e-38, 2.89127e-38, 2.89127e-38, 2.89127e-38, 2.89127e-38, 2.89127e-38, 2.89127e-38, 3.09728e-14, 2.89127e-38, 2.89127e-38, 1.28763e-16, 4.53345e-16, 2.89127e-38, 5.45432e-12, 2.89127e-38, 2.89127e-38
0.459696, 0, 1.1426e-11, 2.73362e-37, 1.41421, -1.1426e-11, 2.73362e-37, 0, 2.73362e-37, 2.73362e-37, 2.73362e-37, 2.73362e-37, 2.73362e-37, 2.73362e-37, 2.73362e-37, 2.73362e-37, 2.73362e-37, 2.73362e-37, 2.73362e-37, 2.73362e-37, 6.45143e-14, 2.73362e-37, 2.73362e-37, 2.74705e-16, 9.68267e-16, 2.73362e-37, 1.13602e-11, 2.73362e-37, 2.73362e-37
0.467616, 0, 2.34059e-11, 2.36445e-36, 1.41421, -2.34059e-11, 2.36445e-36, 0, 2.36445e-36, 2.36445e-36, 2.36445e-36, 2.36445e-36, 2.36445e-36, 2.36445e-36, 2.36445e-36, 2.36445e-36, 2.36445e-36, 2.36445e-36, 2.36445e-36, 2.36445e-36, 1.32174e-13, 2.36445e-36, 2.36445e-36, 5.79152e-16, 2.03591e-15, 2.36445e-36, 2.32711e-11, 2.36445e-36, 2.36445e-36
0.475536, 0, 4.71609e-11, 1.88083e-35, 1.41421, -4.71609e-11, 1.88083e-35, 0, 1.88083e-35, 1.88083e-35, 1.88083e-35, 1.88083e-35, 1.88083e-35, 1.88083e-35, 1.88083e-35, 1.88083e-35, 1.88083e-35, 1.88083e-35, 1.88083e-35, 1.88083e-35, 2.66382e-13, 1.88083e-35, 1.88083e-35, 1.20824e-15, 4.21577e-15, 1.88083e-35, 4.68891e-11, 1.88083e-35, 1.88083e-35
0.483456, 0, 9.34776e-11, 1.3825e-34, 1.41421, -9.34776e-11, 1.3825e-34, 0, 1.3825e-34, 1.3825e-34, 1.3825e-34, 1.3825e-34, 1.3825e-34, 1.3825e-34, 1.3825e-34, 1.3825e-34, 1.3825e-34, 1.3825e-34, 1.3825e-34, 1.3825e-34, 5.28195e-13, 1.3825e-34, 1.3825e-34, 2.49821e-15, 8.60105e-15, 1.3825e-34, 9.29383e-11, 1.3825e-34, 1.3825e-34
0.491376, 0, 1.8228e-10, 9.80116e-34, 1.41421, -1.8228e-10, 9.80116e-34, 0, 9.80116e-34, 9.80116e-34, 9.80116e-34, 9.80116e-34, 9.80116e-34, 9.80116e-34, 9.80116e-34, 9.80116e-34, 9.80116e-34, 9.80116e-34, 9.80116e-34, 9.80116e-34, 1.03056e-12, 9.80116e-34, 9.80116e-34, 5.12843e-15, 1.72994e-14, 9.80116e-34, 1.81227e-10, 9.80116e-34, 9.80116e-34
0.499296, 0, 3.49728e-10, 6.69272e-33, 1.41421, -3.49728e-10, 6.69272e-33, 0, 6.69272e-33, 6.69272e-33, 6.69272e-33, 6.69272e-33, 6.69272e-33, 6.69272e-33, 6.69272e-33, 6.69272e-33, 6.69272e-33, 6.69272e-33, 6.69272e-33, 6.69272e-33, 1.97891e-12, 6.69272e-33, 6.69272e-33, 1.04725e-14, 3.43276e-14, 6.69272e-33, 3.47704e-10, 6.69272e-33, 6.69272e-33
0.507217, 0, 6.60262e-10, 4.32356e-32, 1.41421, -6.60262e-10, 4.32356e-32, 0, 4.32356e-32, 4.32356e-32, 4.32356e-32, 4.32356e-32, 4.32356e-32, 4.32356e-32, 4.32356e-32, 4.32356e-32, 4.32356e-32, 4.32356e-32, 4.32356e-32, 4.32356e-32, 3.7404e-12, 4.32356e-32, 4.32356e-32, 2.13133e-14, 6.72667e-14, 4.32356e-32, 6.56433e-10, 4.32356e-32, 4.32356e-32
0.515137, 0, 1.22672e-09, 2.62681e-31, 1.41421, -1.22672e-09, 2.62681e-31, 0, 2.62681e-31, 2.62681e-31, 2.62681e-31, 2.62681e-31, 2.62681e-31, 2.62681e-31, 2.62681e-31, 2.62681e-31, 2.62681e-31, 2.62681e-31, 2.62681e-31, 2.62681e-31, 6.9606e-12, 2.62681e-31, 2.62681e-31, 4.33047e-14, 1.30326e-13, 2.62681e-31, 1.21959e-09, 2.62681e-31, 2.62681e-31
0.523057, 0, 2.24324e-09, 1.50033e-30, 1.41421, -2.24324e-09, 1.50033e-30, 0, 1.50033e-30, 1.50033e-30, 1.50033e-30, 1.50033e-30, 1.50033e-30, 1.50033e-30, 1.50033e-30, 1.50033e-30, 1.50033e-30, 1.50033e-30, 1.50033e-30, 1.50033e-30, 1.27561e-11, 1.50033e-30, 1.50033e-30, 8.79629e-14, 2.50039e-13, 1.50033e-30, 2.23015e-09, 1.50033e-30, 1.50033e-30
0.530977, 0, 4.03794e-09, 8.07021e-30, 1.41421, -4.03794e-09, 8.07021e-30, 0, 8.07021e-30, 8.07021e-30, 8.07021e-30, 8.07021e-30, 8.07021e-30, 8.07021e-30, 8.07021e-30, 8.07021e-30, 8.07021e-30, 8.07021e-30, 8.07021e-30, 8.07021e-30, 2.30275e-11, 8.07021e-30, 8.07021e-30, 1.78766e-13, 4.75947e-13, 8.07021e-30, 4.01426e-09, 8.07021e-30, 8.07021e-30
0.538897, 0, 7.15579e-09, 4.09918e-29, 1.41421, -7.15579e-09, 4.09918e-29, 0, 4.09918e-29, 4.09918e-29, 4.09918e-29, 4.09918e-29, 4.09918e-29, 4.09918e-29, 4.09918e-29, 4.09918e-29, 4.09918e-29, 4.09918e-29, 4.09918e-29, 4.09918e-29, 4.09606e-11, 4.09918e-29, 4.09918e-29, 3.63514e-13, 9.00882e-13, 4.09918e-29, 7.11357e-09, 4.09918e-29, 4.09918e-29
0.546817, 0, 1.24864e-08, 1.97215e-28, 1.41421, -1.24864e-08, 1.97215e-28, 0, 1.97215e-28, 1.97215e-28, 1.97215e-28, 1.97215e-28, 1.97215e-28, 1.97215e-28, 1.97215e-28, 1.97215e-28, 1.97215e-28, 1.97215e-28, 1.97215e-28, 1.97215e-28, 7.1817e-11, 1.97215e-28, 1.97215e-28, 7.39123e-13, 1.70005e-12, 1.97215e-28, 1.24122e-08, 1.97215e-28, 1.97215e-28
0.554738, 0, 2.14572e-08, 9.01406e-28, 1.41421, -2.14572e-08, 9.01406e-28, 0, 9.01406e-28, 9.01406e-28, 9.01406e-28, 9.01406e-28, 9.01406e-28, 9.01406e-28, 9.01406e-28, 9.01406e-28, 9.01406e-28, 9.01406e-28, 9.01406e-28, 9.01406e-28, 1.24162e-10, 9.01406e-28, 9.01406e-28, 1.50067e-12, 3.20732e-12, 9.01406e-28, 2.13283e-08, 9.01406e-28, 9.01406e-28
0.562658, 0, 3.63195e-08, 3.9257e-27, 1.41421, -3.63195e-08, 3.9257e-27, 0, 3.9257e-27, 3.9257e-27, 3.9257e-27, 3.9257e-27, 3.9257e-27, 3.9257e-27, 3.9257e-27, 3.9257e-27, 3.9257e-27, 3.9257e-27, 3.9257e-27, 3.9257e-27, 2.11753e-10, 3.9257e-27, 3.9257e-27, 3.03684e-12, 6.06569e-12, 3.9257e-27, 3.60987e-08, 3.9257e-27, 3.9257e-27
0.570578, 0, 6.05656e-08, 1.63354e-26, 1.41421, -6.05656e-08, 1.63354e-26, 0, 1.63354e-26, 1.63354e-26, 1.63354e-26, 1.63354e-26, 1.63354e-26, 1.63354e-26, 1.63354e-26, 1.63354e-26, 1.63354e-26, 1.63354e-26, 1.63354e-26, 1.63354e-26, 3.56395e-10, 1.63354e-26, 1.63354e-26, 6.11222e-12, 1.15257e-11, 1.63354e-26, 6.01915e-08, 1.63354e-26, 1.63354e-26
0.578498, 0, 9.95225e-08, 6.51187e-26, 1.41421, -9.95225e-08, 6.51187e-26, 0, 6.51187e-26, 6.51187e-26, 6.51187e-26, 6.51187e-26, 6.51187e-26, 6.51187e-26, 6.51187e-26, 6.51187e-26, 2.09295e-13, 6.51187e-26, 6.51187e-26, 6.51187e-26, 5.92217e-10, 6.51187e-26, 6.51187e-26, 1.22084e-11, 2.20374e-11, 6.51187e-26, 9.88959e-08, 6.51187e-26, 6.51187e-26
0.586418, 0, 1.61184e-07, 2.49334e-25, 1.41421, -1.61184e-07, 2.49334e-25, 0, 2.49334e-25, 2.49334e-25, 2.49334e-25, 2.49334e-25, 2.49334e-25, 2.49334e-25, 2.49334e-25, 2.49334e-25, 9.66608e-13, 2.49334e-25, 2.49334e-25, 2.49334e-25, 9.71994e-10, 2.49334e-25, 2.49334e-25, 2.41487e-11, 4.2416e-11, 2.49334e-25, 1.60144e-07, 2.49334e-25, 2.49334e-25
0.594338, 0, 2.59013e-07, 9.23326e-25, 1.41421, -2.59013e-07, 3.01752e-12, 0, 1.28372e-14, 7.38806e-14, 3.68664e-14, 3.7491e-13, 2.47194e-13, 4.21848e-13, 2.5538e-13, 2.29545e-13, 1.31304e-11, 6.71757e-12, 8.67825e-12, 1.57799e-09, 1.57639e-09, 1.61535e-12, 2.9129e-14, 4.72169e-11, 8.21151e-11, 2.34841e-15, 2.55676e-07, 9.23326e-25, 1.77216e-11
0.602259, 0, 4.13576e-07, 7.63419e-10, 1.41421, -4.13576e-07, 7.77293e-10, 7.63419e-10, 7.63478e-10, 7.63758e-10, 7.63588e-10, 7.65143e-10, 7.64555e-10, 7.65358e-10, 7.64593e-10, 7.64474e-10, 8.19406e-10, 7.94305e-10, 8.0332e-10, 8.01881e-09, 3.29058e-09, 7.70846e-10, 7.63553e-10, 8.54552e-10, 9.23012e-10, 7.6343e-10, 4.03305e-07, 7.63419e-10, 8.449e-10
0.610179, 0, 6.60691e-07, 3.50593e-09, 1.41421, -6.60691e-07, 3.5568e-09, 3.50593e-09, 3.50615e-09, 3.50718e-09, 3.50656e-09, 3.51225e-09, 3.5101e-09, 3.51304e-09, 3.51024e-09, 3.5098e-09, 3.70525e-09, 3.61917e-09, 3.65222e-09, 3.01049e-08, 7.5119e-09, 3.53316e-09, 3.50642e-09, 3.67934e-09, 3.81645e-09, 3.50597e-09, 6.28738e-07, 3.50593e-09, 3.80465e-09
0.618099, 0, 1.07075e-06, 1.28335e-08, 1.41421, -1.07075e-06, 1.30041e-08, 1.28335e-08, 1.28343e-08, 1.28377e-08, 1.28356e-08, 1.28547e-08, 1.28475e-08, 1.28574e-08, 1.2848e-08, 1.28465e-08, 1.3489e-08, 1.32133e-08, 1.33242e-08, 1.02042e-07, 1.9114e-08, 1.29249e-08, 1.28352e-08, 1.31586e-08, 1.34364e-08, 1.28337e-08, 9.71447e-07, 1.28335e-08, 1.38354e-08
0.626019, 0, 1.79745e-06, 4.29812e-08, 1.41421, -1.79745e-06, 4.35203e-08, 4.29812e-08, 4.29835e-08, 4.29944e-08, 4.29878e-08, 4.30482e-08, 4.30254e-08, 4.30566e-08, 4.30269e-08, 4.30223e-08, 4.50189e-08, 4.41814e-08, 4.45317e-08, 3.24897e-07, 5.27216e-08, 4.32698e-08, 4.29865e-08, 4.35811e-08, 4.41455e-08, 4.29817e-08, 1.49495e-06, 4.29812e-08, 4.61473e-08
0.633939, 0, 3.20275e-06, 1.35645e-07, 1.41421, -3.20275e-06, 1.37263e-07, 1.35645e-07, 1.35652e-07, 1.35684e-07, 1.35664e-07, 1.35846e-07, 1.35777e-07, 1.35871e-07, 1.35782e-07, 1.35768e-07, 1.41672e-07, 1.39247e-07, 1.40298e-07, 9.81814e-07, 1.5059e-07, 1.36511e-07, 1.3566e-07, 1.36734e-07, 1.37876e-07, 1.35646e-07, 2.31114e-06, 1.35645e-07, 1.45148e-07
0.641859, 0, 6.16265e-06, 4.06609e-07, 1.41421, -6.16265e-06, 4.11233e-07, 4.06609e-07, 4.06628e-07, 4.06722e-07, 4.06665e-07, 4.07183e-07, 4.06988e-07, 4.07255e-07, 4.07e-07, 4.06961e-07, 4.23805e-07, 4.16904e-07, 4.19908e-07, 2.82489e-06, 4.29301e-07, 4.09084e-07, 4.06653e-07, 4.08558e-07, 4.1084e-07, 4.06612e-07, 3.63787e-06, 4.06609e-07, 4.33767e-07
