   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_398.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.17023, 4, 9.21473, 7.23709, 2.44949, -5.21473, 0, 7.2371, 7.24207, 7.23765, 9.14123, 7.23709, 7.23709, 7.23709, 7.23709, 7.23709, 7.23709, 7.23709, 7.23709, 7.23709, 7.23709, 7.23709, 7.2371, 7.23709, 7.23709, 7.30506, 7.23709
7.17808, 10, 8.70551, 7.00213, 3.4641, 1.29449, 0, 7.00213, 7.00703, 7.00287, 8.63032, 7.00213, 7.00213, 7.00213, 7.00213, 7.00213, 7.00213, 7.00213, 7.00213, 7.00213, 7.00213, 7.00213, 7.00213, 7.00213, 7.00213, 7.07167, 7.00213
7.18593, 6, 8.22144, 6.76751, 2.82843, -2.22144, 0, 6.76752, 6.77237, 6.76853, 8.14499, 6.76751, 6.76751, 6.76751, 6.76751, 6.76751, 6.76751, 6.76751, 6.76751, 6.76751, 6.76751, 6.76751, 6.76751, 6.76751, 6.76751, 6.83809, 6.76751
7.19378, 8, 7.76349, 6.53314, 3.16228, 0.236513, 0, 6.53314, 6.53798, 6.53455, 7.68619, 6.53314, 6.53314, 6.53314, 6.53314, 6.53314, 6.53314, 6.53314, 6.53314, 6.53314, 6.53314, 6.53314, 6.53314, 6.53314, 6.53314, 6.60418, 6.53314
7.20164, 4, 7.33177, 6.299, 2.44949, -3.33177, 0, 6.299, 6.30385, 6.30096, 7.25399, 6.299, 6.299, 6.299, 6.299, 6.299, 6.299, 6.299, 6.299, 6.299, 6.299, 6.299, 6.299, 6.299, 6.299, 6.36997, 6.299
7.20949, 6, 6.92586, 6.06527, 2.82843, -0.92586, 0, 6.06527, 6.07013, 6.068, 6.8479, 6.06527, 6.06527, 6.06527, 6.06527, 6.06527, 6.06527, 6.06527, 6.06527, 6.06527, 6.06527, 6.06527, 6.06527, 6.06527, 6.06527, 6.13564, 6.06527
7.21734, 8, 6.54455, 5.83193, 3.16228, 1.45545, 0, 5.83193, 5.83681, 5.83574, 6.46657, 5.83193, 5.83193, 5.83193, 5.83193, 5.83193, 5.83193, 5.83193, 5.83193, 5.83193, 5.83193, 5.83193, 5.83193, 5.83193, 5.83193, 5.90122, 5.83193
7.22519, 4, 6.18597, 5.59878, 2.44949, -2.18597, 0, 5.59879, 5.6037, 5.60406, 6.108, 5.59878, 5.59878, 5.59878, 5.59878, 5.59878, 5.59878, 5.59878, 5.59878, 5.59878, 5.59878, 5.59878, 5.59878, 5.59878, 5.59878, 5.66657, 5.59878
7.23305, 8, 5.84832, 5.36588, 3.16228, 2.15168, 0, 5.36588, 5.37082, 5.37314, 5.77019, 5.36588, 5.36588, 5.36588, 5.36588, 5.36588, 5.36588, 5.36588, 5.36588, 5.36588, 5.36588, 5.36588, 5.36588, 5.36588, 5.36588, 5.4318, 5.36588
7.2409, 4, 5.52956, 5.13322, 2.44949, -1.52956, 0, 5.13323, 5.13821, 5.14315, 5.45088, 5.13322, 5.13322, 5.13322, 5.13322, 5.13322, 5.13322, 5.13322, 5.13322, 5.13322, 5.13322, 5.13322, 5.13322, 5.13322, 5.13322, 5.197, 5.13322
7.24875, 2, 5.22758, 4.90072, 2, -3.22758, 0, 4.90073, 4.90575, 4.91417, 5.1477, 4.90072, 4.90072, 4.90072, 4.90072, 4.90072, 4.90072, 4.90072, 4.90072, 4.90072, 4.90072, 4.90072, 4.90072, 4.90072, 4.90072, 4.96214, 4.90072
7.2566, 2, 4.9403, 4.66824, 2, -2.9403, 0, 4.66825, 4.67331, 4.6863, 4.85826, 4.66824, 4.66824, 4.66824, 4.66824, 4.66824, 4.66824, 4.66824, 4.66824, 4.66824, 4.66824, 4.66824, 4.66825, 4.66824, 4.66824, 4.72716, 4.66824
7.26445, 5, 4.59967, 4.36951, 2.64575, 0.400331, 0, 4.36951, 4.37462, 4.39354, 4.51419, 4.36951, 4.36951, 4.36951, 4.36951, 4.36951, 4.36951, 4.36951, 4.36951, 4.36951, 4.36951, 4.36951, 4.36951, 4.36951, 4.36951, 4.42585, 4.36951
7.27231, 4, 4.25816, 4.05857, 2.44949, -0.258162, 0, 4.05858, 4.06373, 4.09023, 4.1676, 4.05857, 4.05857, 4.05857, 4.05857, 4.05857, 4.05857, 4.05857, 4.05857, 4.05857, 4.05857, 4.05857, 4.05857, 4.05857, 4.05857, 4.11233, 4.05857
7.28016, 5, 3.92713, 3.74813, 2.64575, 1.07287, 0, 3.74813, 3.75332, 3.78941, 3.82943, 3.74813, 3.74813, 3.74813, 3.74813, 3.74813, 3.74813, 3.74813, 3.74813, 3.74813, 3.74813, 3.74813, 3.74813, 3.74813, 3.74813, 3.79934, 3.74813
7.28801, 3, 3.60557, 3.43827, 2.23607, -0.605565, 0, 3.43827, 3.44351, 3.49157, 3.49827, 3.43827, 3.43827, 3.43827, 3.43827, 3.43827, 3.43827, 3.43827, 3.43827, 3.43827, 3.43827, 3.43827, 3.43827, 3.43827, 3.43827, 3.48702, 3.43827
7.29586, 3, 3.29277, 3.12916, 2.23607, -0.292767, 0, 3.12916, 3.13445, 3.19726, 3.17299, 3.12916, 3.12916, 3.12916, 3.12916, 3.12916, 3.12916, 3.12916, 3.12916, 3.12916, 3.12916, 3.12916, 3.12916, 3.12916, 3.12916, 3.17555, 3.12916
7.30371, 2, 3.1276, 2.96033, 2, -1.1276, 0, 2.96033, 2.96566, 3.04643, 2.99202, 2.96033, 2.96033, 2.96033, 2.96033, 2.96033, 2.96033, 2.96033, 2.96033, 2.96033, 2.96033, 2.96033, 2.96033, 2.96033, 2.96033, 3.00448, 2.96033
7.31157, 4, 3.12524, 2.94744, 2.44949, 0.874759, 0, 2.94744, 2.95282, 3.05517, 2.97011, 2.94744, 2.94744, 2.94744, 2.94744, 2.94744, 2.94744, 2.94744, 2.94744, 2.94744, 2.94744, 2.94744, 2.94744, 2.94744, 2.94744, 2.98946, 2.94744
7.31942, 4, 3.12961, 2.93475, 2.44949, 0.870393, 0, 2.93475, 2.94018, 3.06812, 2.95081, 2.93475, 2.93475, 2.93475, 2.93475, 2.93475, 2.93475, 2.93475, 2.93475, 2.93475, 2.93475, 2.93475, 2.93475, 2.93475, 2.93475, 2.97475, 2.93475
7.32727, 2, 3.14009, 2.92191, 2, -1.14009, 0, 2.92191, 2.92738, 3.08529, 2.93316, 2.92191, 2.92191, 2.92191, 2.92191, 2.92191, 2.92191, 2.92191, 2.92191, 2.92191, 2.92191, 2.92191, 2.92191, 2.92191, 2.92191, 2.95998, 2.92191
7.33512, 4, 3.15667, 2.90909, 2.44949, 0.843327, 0, 2.90909, 2.91461, 3.10712, 2.9169, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.90909, 2.94531, 2.90909
7.34298, 2, 3.19743, 2.91459, 2, -1.19743, 0, 2.91459, 2.92016, 3.15208, 2.91996, 2.91459, 2.91459, 2.91459, 2.91459, 2.91459, 2.91459, 2.91459, 2.91459, 2.91459, 2.91459, 2.91459, 2.91459, 2.91459, 2.91459, 2.94901, 2.91459
7.35083, 1, 3.24364, 2.91993, 1.73205, -2.24364, 0, 2.91993, 2.92554, 3.20173, 2.92358, 2.91993, 2.91993, 2.91993, 2.91993, 2.91993, 2.91993, 2.91993, 2.91993, 2.91993, 2.91993, 2.91993, 2.91993, 2.91993, 2.91993, 2.95258, 2.91993
7.35868, 5, 3.29511, 2.92528, 2.64575, 1.70489, 0, 2.92528, 2.93094, 3.25611, 2.92773, 2.92528, 2.92528, 2.92528, 2.92528, 2.92528, 2.92528, 2.92528, 2.92528, 2.92528, 2.92528, 2.92528, 2.92528, 2.92528, 2.92528, 2.95616, 2.92528
7.36653, 4, 3.35153, 2.93078, 2.44949, 0.648475, 0, 2.93078, 2.93649, 3.31506, 2.93241, 2.93078, 2.93078, 2.93078, 2.93078, 2.93078, 2.93078, 2.93078, 2.93078, 2.93078, 2.93078, 2.93078, 2.93078, 2.93078, 2.93078, 2.95989, 2.93078
7.37438, 1, 3.41197, 2.93614, 1.73205, -2.41197, 0, 2.93614, 2.9419, 3.37781, 2.93722, 2.93614, 2.93614, 2.93614, 2.93614, 2.93614, 2.93614, 2.93614, 2.93614, 2.93614, 2.93614, 2.93614, 2.93614, 2.93614, 2.93614, 2.96346, 2.93614
7.38224, 7, 3.47579, 2.9415, 3, 3.52421, 0, 2.94151, 2.94731, 3.44375, 2.94221, 2.9415, 2.9415, 2.9415, 2.9415, 2.9415, 2.9415, 2.9415, 2.9415, 2.9415, 2.9415, 2.9415, 2.94151, 2.9415, 2.9415, 2.96702, 2.9415
7.39009, 4, 3.542, 2.94689, 2.44949, 0.457996, 0, 2.94689, 2.95275, 3.51199, 2.94735, 2.94689, 2.94689, 2.94689, 2.94689, 2.94689, 2.94689, 2.94689, 2.94689, 2.94689, 2.94689, 2.94689, 2.94689, 2.94689, 2.94689, 2.97059, 2.94689
7.39794, 6, 3.60933, 2.95215, 2.82843, 2.39067, 0, 2.95216, 2.95806, 3.58126, 2.95245, 2.95215, 2.95215, 2.95215, 2.95215, 2.95215, 2.95215, 2.95215, 2.95215, 2.95215, 2.95215, 2.95215, 2.95215, 2.95215, 2.95215, 2.97402, 2.95215
7.40579, 4, 3.67658, 2.95742, 2.44949, 0.323418, 0, 2.95742, 2.96338, 3.65039, 2.95761, 2.95742, 2.95742, 2.95742, 2.95742, 2.95742, 2.95742, 2.95742, 2.95742, 2.95742, 2.95742, 2.95742, 2.95742, 2.95742, 2.95742, 2.97747, 2.95742
7.41364, 5, 3.74245, 2.96281, 2.64575, 1.25755, 0, 2.96281, 2.96881, 3.71808, 2.96292, 2.96281, 2.96281, 2.96281, 2.96281, 2.96281, 2.96281, 2.96281, 2.96281, 2.96281, 2.96281, 2.96281, 2.96281, 2.96281, 2.96281, 2.98106, 2.96281
7.4215, 7, 3.80523, 2.96809, 3, 3.19477, 0, 2.96809, 2.97415, 3.7826, 2.96816, 2.96809, 2.96809, 2.96809, 2.96809, 2.96809, 2.96809, 2.96809, 2.96809, 2.96809, 2.96809, 2.96809, 2.96809, 2.96809, 2.96809, 2.98459, 2.96809
7.42935, 6, 3.86345, 2.97333, 2.82843, 2.13655, 0, 2.97334, 2.97944, 3.84248, 2.97338, 2.97333, 2.97333, 2.97333, 2.97333, 2.97333, 2.97333, 2.97333, 2.97333, 2.97333, 2.97333, 2.97333, 2.97333, 2.97333, 2.97333, 2.98815, 2.97333
7.4372, 5, 3.91543, 2.97832, 2.64575, 1.08457, 0, 2.97832, 2.98447, 3.89603, 2.97835, 2.97832, 2.97832, 2.97832, 2.97832, 2.97832, 2.97832, 2.97832, 2.97832, 2.97832, 2.97832, 2.97832, 2.97832, 2.97832, 2.97832, 2.99154, 2.97832
7.44505, 3, 3.95957, 2.98281, 2.23607, -0.959573, 0, 2.98281, 2.98901, 3.94162, 2.98282, 2.98281, 2.98281, 2.98281, 2.98281, 2.98281, 2.98281, 2.98281, 2.98281, 2.98281, 2.98281, 2.98281, 2.98281, 2.98281, 2.98281, 2.99453, 2.98281
7.45291, 3, 3.99463, 2.98674, 2.23607, -0.994626, 0, 2.98674, 2.99299, 3.97799, 2.98675, 2.98674, 2.98674, 2.98674, 2.98674, 2.98674, 2.98674, 2.98674, 2.98674, 2.98674, 2.98674, 2.98674, 2.98674, 2.98674, 2.98674, 2.9971, 2.98674
7.46076, 2, 4.01949, 2.98998, 2, -2.01949, 0, 2.98998, 2.99629, 4.00404, 2.98998, 2.98998, 2.98998, 2.98998, 2.98998, 2.98998, 2.98998, 2.98998, 2.98998, 2.98998, 2.98998, 2.98998, 2.98998, 2.98998, 2.98998, 2.99912, 2.98998
7.46861, 5, 4.03351, 2.99254, 2.64575, 0.966491, 0, 2.99254, 2.9989, 4.01907, 2.99254, 2.99254, 2.99254, 2.99254, 2.99254, 2.99254, 2.99254, 2.99254, 2.99254, 2.99254, 2.99254, 2.99254, 2.99254, 2.99254, 2.99254, 3.00061, 2.99254
7.47646, 3, 4.03604, 2.99416, 2.23607, -1.03604, 0, 2.99417, 3.00058, 4.02247, 2.99417, 2.99416, 2.99416, 2.99416, 2.99416, 2.99416, 2.99416, 2.99416, 2.99416, 2.99416, 2.99416, 2.99416, 2.99416, 2.99416, 2.99416, 3.00132, 2.99416
7.48431, 4, 4.02701, 2.9948, 2.44949, -0.02701, 0, 2.99481, 3.00127, 4.01413, 2.99481, 2.9948, 2.9948, 2.9948, 2.9948, 2.9948, 2.9948, 2.9948, 2.9948, 2.9948, 2.9948, 2.9948, 2.99481, 2.9948, 2.9948, 3.00121, 2.9948
7.49217, 8, 4.00683, 2.99459, 3.16228, 3.99317, 0, 2.99459, 3.00111, 3.99448, 2.99459, 2.99459, 2.99459, 2.99459, 2.99459, 2.99459, 2.99459, 2.99459, 2.99459, 2.99459, 2.99459, 2.99459, 2.99459, 2.99459, 2.99459, 3.00041, 2.99459
7.50002, 7, 3.97617, 2.99357, 3, 3.02383, 0, 2.99358, 3.00016, 3.96419, 2.99358, 2.99357, 2.99357, 2.99357, 2.99357, 2.99357, 2.99357, 2.99357, 2.99357, 2.99357, 2.99357, 2.99357, 2.99358, 2.99357, 2.99357, 2.99897, 2.99357
7.50787, 4, 3.93601, 2.99185, 2.44949, 0.0639889, 0, 2.99185, 2.99849, 3.92425, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99185, 2.99697, 2.99185
7.51572, 5, 3.8874, 2.98932, 2.64575, 1.1126, 0, 2.98932, 2.99602, 3.8757, 2.98932, 2.98932, 2.98932, 2.98932, 2.98932, 2.98932, 2.98932, 2.98932, 2.98932, 2.98932, 2.98932, 2.98932, 2.98932, 2.98932, 2.98932, 2.99431, 2.98932
7.52358, 6, 3.83168, 2.98602, 2.82843, 2.16832, 0, 2.98602, 2.99278, 3.81991, 2.98602, 2.98602, 2.98602, 2.98602, 2.98602, 2.98602, 2.98602, 2.98602, 2.98602, 2.98602, 2.98602, 2.98602, 2.98602, 2.98602, 2.98602, 2.99103, 2.98602
7.53143, 1, 3.77045, 2.98209, 1.73205, -2.77045, 0, 2.98209, 2.98893, 3.75847, 2.98209, 2.98209, 2.98209, 2.98209, 2.98209, 2.98209, 2.98209, 2.98209, 2.98209, 2.98209, 2.98209, 2.98209, 2.98209, 2.98209, 2.98209, 2.98723, 2.98209
7.53928, 6, 3.70523, 2.97758, 2.82843, 2.29477, 0, 2.97759, 2.98449, 3.69293, 2.97758, 2.97758, 2.97758, 2.97758, 2.97758, 2.97758, 2.97758, 2.97758, 2.97758, 2.97758, 2.97758, 2.97758, 2.97759, 2.97758, 2.97758, 2.98297, 2.97758
7.54713, 4, 3.63759, 2.97258, 2.44949, 0.362408, 0, 2.97258, 2.97956, 3.62488, 2.97258, 2.97258, 2.97258, 2.97258, 2.97258, 2.97258, 2.97258, 2.97258, 2.97258, 2.97258, 2.97258, 2.97258, 2.97258, 2.97258, 2.97258, 2.9783, 2.97258
7.55498, 2, 3.56911, 2.96722, 2, -1.56911, 0, 2.96722, 2.9743, 3.55589, 2.96722, 2.96722, 2.96722, 2.96722, 2.96722, 2.96722, 2.96722, 2.96722, 2.96722, 2.96722, 2.96722, 2.96722, 2.96722, 2.96722, 2.96722, 2.97336, 2.96722
7.56284, 11, 3.50125, 2.96169, 3.60555, 7.49875, 0, 2.96169, 2.96886, 3.48745, 2.96169, 2.96169, 2.96169, 2.96169, 2.96169, 2.96169, 2.96169, 2.96169, 2.96169, 2.96169, 2.96169, 2.96169, 2.96169, 2.96169, 2.96169, 2.96831, 2.96169
7.57069, 2, 3.43519, 2.95603, 2, -1.43519, 0, 2.95603, 2.96331, 3.42077, 2.95603, 2.95603, 2.95603, 2.95603, 2.95603, 2.95603, 2.95603, 2.95603, 2.95603, 2.95603, 2.95603, 2.95603, 2.95603, 2.95603, 2.95603, 2.96316, 2.95603
7.57854, 4, 3.37191, 2.95023, 2.44949, 0.628095, 0, 2.95024, 2.95765, 3.35681, 2.95023, 2.95023, 2.95023, 2.95023, 2.95023, 2.95023, 2.95023, 2.95023, 2.95023, 2.95023, 2.95023, 2.95023, 2.95024, 2.95023, 2.95023, 2.95792, 2.95023
7.58639, 4, 3.3121, 2.94426, 2.44949, 0.687904, 0, 2.94427, 2.95182, 3.29629, 2.94426, 2.94426, 2.94426, 2.94426, 2.94426, 2.94426, 2.94426, 2.94426, 2.94426, 2.94426, 2.94426, 2.94426, 2.94426, 2.94426, 2.94426, 2.9525, 2.94426
7.59424, 2, 3.25625, 2.93805, 2, -1.25625, 0, 2.93805, 2.94578, 3.23973, 2.93805, 2.93805, 2.93805, 2.93805, 2.93805, 2.93805, 2.93805, 2.93805, 2.93805, 2.93805, 2.93805, 2.93805, 2.93805, 2.93805, 2.93805, 2.94684, 2.93805
7.6021, 3, 3.20477, 2.93164, 2.23607, -0.204769, 0, 2.93165, 2.93958, 3.18752, 2.93164, 2.93164, 2.93164, 2.93164, 2.93164, 2.93164, 2.93164, 2.93164, 2.93164, 2.93164, 2.93164, 2.93164, 2.93164, 2.93164, 2.93164, 2.94096, 2.93164
7.60995, 6, 3.15793, 2.92514, 2.82843, 2.84207, 0, 2.92514, 2.93332, 3.13995, 2.92514, 2.92514, 2.92514, 2.92514, 2.92514, 2.92514, 2.92514, 2.92514, 2.92514, 2.92514, 2.92514, 2.92514, 2.92514, 2.92514, 2.92514, 2.93495, 2.92514
7.6178, 4, 3.11583, 2.91864, 2.44949, 0.884166, 0, 2.91865, 2.9271, 3.09713, 2.91864, 2.91864, 2.91864, 2.91864, 2.91864, 2.91864, 2.91864, 2.91864, 2.91864, 2.91864, 2.91864, 2.91864, 2.91865, 2.91864, 2.91864, 2.92889, 2.91864
7.62565, 2, 3.07827, 2.91206, 2, -1.07827, 0, 2.91207, 2.92085, 3.05885, 2.91206, 2.91206, 2.91206, 2.91206, 2.91206, 2.91206, 2.91206, 2.91206, 2.91206, 2.91206, 2.91206, 2.91206, 2.91206, 2.91206, 2.91206, 2.9227, 2.91206
7.63351, 3, 3.045, 2.90537, 2.23607, -0.0449989, 0, 2.90538, 2.91455, 3.02486, 2.90537, 2.90537, 2.90537, 2.90537, 2.90537, 2.90537, 2.90537, 2.90537, 2.90537, 2.90537, 2.90537, 2.90537, 2.90537, 2.90537, 2.90537, 2.91633, 2.90537
7.64136, 5, 3.01558, 2.89845, 2.64575, 1.98442, 0, 2.89846, 2.90809, 2.99473, 2.89845, 2.89845, 2.89845, 2.89845, 2.89845, 2.89845, 2.89845, 2.89845, 2.89845, 2.89845, 2.89845, 2.89845, 2.89846, 2.89845, 2.89845, 2.90967, 2.89845
7.64921, 3.8355, 2.98968, 2.89134, 2.41568, 0.845825, 0, 2.89134, 2.90151, 2.96812, 2.89134, 2.89134, 2.89134, 2.89134, 2.89134, 2.89134, 2.89134, 2.89134, 2.89134, 2.89134, 2.89134, 2.89134, 2.89134, 2.89134, 2.89134, 2.90273, 2.89134
7.65706, 8.1645, 2.96702, 2.88412, 3.18818, 5.19748, 0, 2.88412, 2.89491, 2.94473, 2.88412, 2.88412, 2.88412, 2.88412, 2.88412, 2.88412, 2.88412, 2.88412, 2.88412, 2.88412, 2.88412, 2.88412, 2.88412, 2.88412, 2.88412, 2.89562, 2.88412
7.66491, 6, 2.94731, 2.87692, 2.82843, 3.05269, 0, 2.87692, 2.88842, 2.92428, 2.87692, 2.87692, 2.87692, 2.87692, 2.87692, 2.87692, 2.87692, 2.87692, 2.87692, 2.87692, 2.87692, 2.87692, 2.87692, 2.87692, 2.87692, 2.88844, 2.87692
7.67277, 6, 2.9301, 2.86967, 2.82843, 3.0699, 0, 2.86967, 2.88198, 2.9063, 2.86967, 2.86967, 2.86967, 2.86967, 2.86967, 2.86967, 2.86967, 2.86967, 2.86967, 2.86967, 2.86967, 2.86967, 2.86967, 2.86967, 2.86967, 2.88115, 2.86967
7.68062, 2.82584, 2.91502, 2.86236, 2.19678, -0.0891871, 0, 2.86236, 2.87559, 2.89041, 2.86236, 2.86236, 2.86236, 2.86236, 2.86236, 2.86236, 2.86236, 2.86236, 2.86236, 2.86236, 2.86236, 2.86236, 2.86236, 2.86236, 2.86236, 2.87373, 2.86236
7.68847, 4.17416, 2.90156, 2.85482, 2.48479, 1.2726, 0, 2.85482, 2.86909, 2.87608, 2.85482, 2.85482, 2.85482, 2.85482, 2.85482, 2.85482, 2.85482, 2.85482, 2.85482, 2.85482, 2.85482, 2.85482, 2.85482, 2.85482, 2.85482, 2.86603, 2.85482
7.69632, 1, 2.88943, 2.84708, 1.73205, -1.88943, 0, 2.84708, 2.86249, 2.86303, 2.84708, 2.84708, 2.84708, 2.84708, 2.84708, 2.84708, 2.84708, 2.84708, 2.84708, 2.84708, 2.84708, 2.84708, 2.84708, 2.84708, 2.84708, 2.85806, 2.84708
7.70418, 4, 2.87847, 2.83923, 2.44949, 1.12153, 0, 2.83923, 2.8559, 2.85108, 2.83923, 2.83923, 2.83923, 2.83923, 2.83923, 2.83923, 2.83923, 2.83923, 2.83923, 2.83923, 2.83923, 2.83923, 2.83923, 2.83923, 2.83923, 2.84994, 2.83923
7.71203, 1, 2.86855, 2.8314, 1.73205, -1.86855, 0, 2.8314, 2.84943, 2.84011, 2.8314, 2.8314, 2.8314, 2.8314, 2.8314, 2.8314, 2.8314, 2.8314, 2.8314, 2.8314, 2.8314, 2.8314, 2.8314, 2.8314, 2.8314, 2.84179, 2.8314
7.71988, 4, 2.85946, 2.82357, 2.44949, 1.14054, 0, 2.82357, 2.84307, 2.82992, 2.82357, 2.82357, 2.82357, 2.82357, 2.82357, 2.82357, 2.82357, 2.82357, 2.82357, 2.82357, 2.82357, 2.82357, 2.82357, 2.82357, 2.82357, 2.83361, 2.82357
7.72773, 4, 2.85097, 2.81568, 2.44949, 1.14903, 0, 2.81568, 2.83673, 2.82026, 2.81568, 2.81568, 2.81568, 2.81568, 2.81568, 2.81568, 2.81568, 2.81568, 2.81568, 2.81568, 2.81568, 2.81568, 2.81568, 2.81568, 2.81568, 2.82534, 2.81568
7.73558, 3, 2.84282, 2.80763, 2.23607, 0.157181, 0, 2.80763, 2.83029, 2.8109, 2.80763, 2.80763, 2.80763, 2.80763, 2.80763, 2.80763, 2.80763, 2.80763, 2.80763, 2.80763, 2.80763, 2.80763, 2.80763, 2.80763, 2.80763, 2.81689, 2.80763
7.74344, 6, 2.83484, 2.79938, 2.82843, 3.16516, 0, 2.79938, 2.8237, 2.80169, 2.79938, 2.79938, 2.79938, 2.79938, 2.79938, 2.79938, 2.79938, 2.79938, 2.79938, 2.79938, 2.79938, 2.79938, 2.79938, 2.79938, 2.79938, 2.80821, 2.79938
7.75129, 0, 2.82704, 2.79103, 1.41421, -2.82704, 0, 2.79103, 2.81703, 2.79265, 2.79103, 2.79103, 2.79103, 2.79103, 2.79103, 2.79103, 2.79103, 2.79103, 2.79103, 2.79103, 2.79103, 2.79103, 2.79103, 2.79103, 2.79103, 2.79941, 2.79103
7.75914, 4, 2.81942, 2.78269, 2.44949, 1.18058, 0, 2.78269, 2.81035, 2.78382, 2.78269, 2.78269, 2.78269, 2.78269, 2.78269, 2.78269, 2.78269, 2.78269, 2.78269, 2.78269, 2.78269, 2.78269, 2.78269, 2.78269, 2.78269, 2.79062, 2.78269
7.76699, 7, 2.81193, 2.7744, 3, 4.18807, 0, 2.7744, 2.80368, 2.77517, 2.7744, 2.7744, 2.7744, 2.7744, 2.7744, 2.7744, 2.7744, 2.7744, 2.7744, 2.7744, 2.7744, 2.7744, 2.7744, 2.7744, 2.7744, 2.78187, 2.7744
7.77484, 5.7969, 2.80441, 2.76604, 2.79229, 2.9925, 0, 2.76604, 2.79686, 2.76657, 2.76604, 2.76604, 2.76604, 2.76604, 2.76604, 2.76604, 2.76604, 2.76604, 2.76604, 2.76604, 2.76604, 2.76604, 2.76604, 2.76604, 2.76604, 2.77304, 2.76604
7.7827, 2.2031, 2.79676, 2.75759, 2.05015, -0.59366, 0, 2.7576, 2.78985, 2.75796, 2.75759, 2.75759, 2.75759, 2.75759, 2.75759, 2.75759, 2.75759, 2.75759, 2.75759, 2.75759, 2.75759, 2.75759, 2.75759, 2.75759, 2.75759, 2.76413, 2.75759
7.79055, 1, 2.78883, 2.74896, 1.73205, -1.78883, 0, 2.74897, 2.78251, 2.74921, 2.74896, 2.74896, 2.74896, 2.74896, 2.74896, 2.74896, 2.74896, 2.74896, 2.74896, 2.74896, 2.74896, 2.74896, 2.74896, 2.74896, 2.74896, 2.75503, 2.74896
7.7984, 4, 2.78068, 2.74025, 2.44949, 1.21932, 0, 2.74025, 2.7749, 2.74041, 2.74025, 2.74025, 2.74025, 2.74025, 2.74025, 2.74025, 2.74025, 2.74025, 2.74025, 2.74025, 2.74025, 2.74025, 2.74025, 2.74025, 2.74025, 2.74585, 2.74025
7.80625, 2, 2.77237, 2.73154, 2, -0.77237, 0, 2.73154, 2.7671, 2.73166, 2.73154, 2.73154, 2.73154, 2.73154, 2.73154, 2.73154, 2.73154, 2.73154, 2.73154, 2.73154, 2.73154, 2.73154, 2.73154, 2.73154, 2.73154, 2.7367, 2.73154
7.81411, 4, 2.76394, 2.72291, 2.44949, 1.23606, 0, 2.72292, 2.75915, 2.72299, 2.72291, 2.72291, 2.72291, 2.72291, 2.72291, 2.72291, 2.72291, 2.72291, 2.72291, 2.72291, 2.72291, 2.72291, 2.72291, 2.72291, 2.72291, 2.72762, 2.72291
7.82196, 4, 2.75521, 2.71421, 2.44949, 1.24479, 0, 2.71421, 2.75087, 2.71427, 2.71421, 2.71421, 2.71421, 2.71421, 2.71421, 2.71421, 2.71421, 2.71421, 2.71421, 2.71421, 2.71421, 2.71421, 2.71421, 2.71421, 2.71421, 2.71849, 2.71421
7.82981, 3, 2.74624, 2.70549, 2.23607, 0.253761, 0, 2.70549, 2.74233, 2.70553, 2.70549, 2.70549, 2.70549, 2.70549, 2.70549, 2.70549, 2.70549, 2.70549, 2.70549, 2.70549, 2.70549, 2.70549, 2.70549, 2.70549, 2.70549, 2.70936, 2.70549
7.83766, 2, 2.73689, 2.69663, 2, -0.736891, 0, 2.69663, 2.73338, 2.69666, 2.69663, 2.69663, 2.69663, 2.69663, 2.69663, 2.69663, 2.69663, 2.69663, 2.69663, 2.69663, 2.69663, 2.69663, 2.69663, 2.69663, 2.69663, 2.70011, 2.69663
7.84551, 5, 2.72725, 2.6877, 2.64575, 2.27275, 0, 2.6877, 2.72411, 2.68772, 2.6877, 2.6877, 2.6877, 2.6877, 2.6877, 2.6877, 2.6877, 2.6877, 2.6877, 2.6877, 2.6877, 2.6877, 2.6877, 2.6877, 2.6877, 2.69082, 2.6877
7.85337, 5, 2.71742, 2.67879, 2.64575, 2.28258, 0, 2.67879, 2.71461, 2.67881, 2.67879, 2.67879, 2.67879, 2.67879, 2.67879, 2.67879, 2.67879, 2.67879, 2.67879, 2.67879, 2.67879, 2.67879, 2.67879, 2.67879, 2.67879, 2.68157, 2.67879
7.86122, 5, 2.70745, 2.66994, 2.64575, 2.29255, 0, 2.66994, 2.70495, 2.66996, 2.66994, 2.66994, 2.66994, 2.66994, 2.66994, 2.66994, 2.66994, 2.66994, 2.66994, 2.66994, 2.66994, 2.66994, 2.66994, 2.66994, 2.66994, 2.67242, 2.66994
