   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_97.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0759784, 0, 1.27139e-15, 0, 1.41421, -1.27139e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.32404e-18, 0, 0, 2.16562e-20, 4.3811e-19, 0, 1.2636e-15, 0, 0
0.0838436, 0, 2.19283e-15, 0, 1.41421, -2.19283e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26321e-17, 0, 0, 3.79985e-20, 7.73867e-19, 0, 2.17939e-15, 0, 0
0.0917088, 0, 3.75706e-15, 0, 1.41421, -3.75706e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16428e-17, 0, 0, 6.62488e-20, 1.35873e-18, 0, 3.73399e-15, 0, 0
0.099574, 0, 6.395e-15, 0, 1.41421, -6.395e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68384e-17, 0, 0, 1.14777e-19, 2.37154e-18, 0, 6.35568e-15, 0, 0
0.107439, 0, 1.08148e-14, 0, 1.41421, -1.08148e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.22979e-17, 0, 0, 1.97622e-19, 4.11534e-18, 0, 1.07482e-14, 0, 0
0.115304, 0, 1.81721e-14, 0, 1.41421, -1.81721e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04678e-16, 0, 0, 3.38191e-19, 7.10072e-18, 0, 1.806e-14, 0, 0
0.12317, 0, 3.03415e-14, 0, 1.41421, -3.03415e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74777e-16, 0, 0, 5.75275e-19, 1.21832e-17, 0, 3.0154e-14, 0, 0
0.131035, 0, 5.03422e-14, 0, 1.41421, -5.03422e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89986e-16, 0, 0, 9.72755e-19, 2.07883e-17, 0, 5.00305e-14, 0, 0
0.1389, 0, 8.30076e-14, 0, 1.41421, -8.30076e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.78144e-16, 0, 0, 1.63525e-18, 3.52787e-17, 0, 8.24926e-14, 0, 0
0.146765, 0, 1.36023e-13, 0, 1.41421, -1.36023e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.83523e-16, 0, 0, 2.73306e-18, 5.95488e-17, 0, 1.35177e-13, 0, 0
0.15463, 0, 2.21533e-13, 0, 1.41421, -2.21533e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27607e-15, 0, 0, 4.54185e-18, 9.99845e-17, 0, 2.20152e-13, 0, 0
0.162495, 0, 3.58602e-13, 0, 1.41421, -3.58602e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06562e-15, 0, 0, 7.50533e-18, 1.67001e-16, 0, 3.56361e-13, 0, 0
0.170361, 0, 5.76966e-13, 0, 1.41421, -5.76966e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32346e-15, 0, 0, 1.23338e-17, 2.77527e-16, 0, 5.73353e-13, 0, 0
0.178226, 0, 9.22718e-13, 0, 1.41421, -9.22718e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.31512e-15, 0, 0, 2.01584e-17, 4.58877e-16, 0, 9.16924e-13, 0, 0
0.186091, 0, 1.46684e-12, 0, 1.41421, -1.46684e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.44956e-15, 0, 0, 3.27708e-17, 7.54963e-16, 0, 1.4576e-12, 0, 0
0.193956, 0, 2.31794e-12, 0, 1.41421, -2.31794e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33526e-14, 0, 0, 5.29951e-17, 1.23603e-15, 0, 2.3033e-12, 0, 0
0.201821, 0, 3.64121e-12, 0, 1.41421, -3.64121e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09762e-14, 0, 0, 8.52642e-17, 2.01391e-15, 0, 3.61813e-12, 0, 0
0.209687, 0, 5.68617e-12, 0, 1.41421, -5.68617e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27586e-14, 0, 0, 1.365e-16, 3.26585e-15, 0, 5.65001e-12, 0, 0
0.217552, 0, 8.82751e-12, 0, 1.41421, -8.82751e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.08599e-14, 0, 0, 2.17468e-16, 5.27157e-15, 0, 8.77116e-12, 0, 0
0.225417, 0, 1.36301e-11, 0, 1.41421, -1.36301e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.85391e-14, 0, 0, 3.4546e-16, 8.48812e-15, 0, 1.35427e-11, 0, 0
0.233282, 0, 2.09128e-11, 0, 1.41421, -2.09128e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20518e-13, 0, 0, 5.45345e-16, 1.35773e-14, 0, 2.07781e-11, 0, 0
0.241147, 0, 3.19007e-11, 0, 1.41421, -3.19007e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8387e-13, 0, 0, 8.57216e-16, 2.16246e-14, 0, 3.16944e-11, 0, 0
0.249013, 0, 4.83814e-11, 0, 1.41421, -4.83814e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78917e-13, 0, 0, 1.342e-15, 3.42979e-14, 0, 4.80669e-11, 0, 0
0.256878, 0, 7.29549e-11, 0, 1.41421, -7.29549e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.20685e-13, 0, 0, 2.093e-15, 5.41785e-14, 0, 7.2478e-11, 0, 0
0.264743, 0, 1.09379e-10, 5.60519e-45, 1.41421, -1.09379e-10, 5.60519e-45, 0, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 6.30912e-13, 5.60519e-45, 5.60519e-45, 3.25281e-15, 8.52487e-14, 5.60519e-45, 1.0866e-10, 5.60519e-45, 5.60519e-45
0.272608, 0, 1.63054e-10, 1.12104e-43, 1.41421, -1.63054e-10, 1.12104e-43, 0, 1.12104e-43, 1.12104e-43, 1.12104e-43, 1.12104e-43, 1.12104e-43, 1.12104e-43, 1.12104e-43, 1.12104e-43, 1.12104e-43, 1.12104e-43, 9.40859e-13, 1.12104e-43, 1.12104e-43, 5.03908e-15, 1.33634e-13, 1.12104e-43, 1.61975e-10, 1.12104e-43, 1.12104e-43
0.280473, 0, 2.41686e-10, 1.66334e-42, 1.41421, -2.41686e-10, 1.66334e-42, 0, 1.66334e-42, 1.66334e-42, 1.66334e-42, 1.66334e-42, 1.66334e-42, 1.66334e-42, 1.66334e-42, 1.66334e-42, 1.66334e-42, 1.66334e-42, 1.39521e-12, 1.66334e-42, 1.66334e-42, 7.78374e-15, 2.08729e-13, 1.66334e-42, 2.40075e-10, 1.66334e-42, 1.66334e-42
0.288339, 0, 3.56211e-10, 2.24404e-41, 1.41421, -3.56211e-10, 2.24404e-41, 0, 2.24404e-41, 2.24404e-41, 2.24404e-41, 2.24404e-41, 2.24404e-41, 2.24404e-41, 2.24404e-41, 2.24404e-41, 2.24404e-41, 2.24404e-41, 2.05743e-12, 2.24404e-41, 2.24404e-41, 1.19928e-14, 3.24908e-13, 2.24404e-41, 3.53817e-10, 2.24404e-41, 2.24404e-41
0.296204, 0, 5.22043e-10, 2.71671e-40, 1.41421, -5.22043e-10, 2.71671e-40, 0, 2.71671e-40, 2.71671e-40, 2.71671e-40, 2.71671e-40, 2.71671e-40, 2.71671e-40, 2.71671e-40, 2.71671e-40, 2.71671e-40, 2.71671e-40, 3.01719e-12, 2.71671e-40, 2.71671e-40, 1.84375e-14, 5.04112e-13, 2.71671e-40, 5.18503e-10, 2.71671e-40, 2.71671e-40
0.304069, 0, 7.60781e-10, 2.9631e-39, 1.41421, -7.60781e-10, 2.9631e-39, 0, 2.9631e-39, 2.9631e-39, 2.9631e-39, 2.9631e-39, 2.9631e-39, 2.9631e-39, 2.9631e-39, 2.9631e-39, 2.9631e-39, 2.9631e-39, 4.40035e-12, 2.9631e-39, 2.9631e-39, 2.82943e-14, 7.79763e-13, 2.9631e-39, 7.55572e-10, 2.9631e-39, 2.9631e-39
0.311934, 0, 1.10249e-09, 2.92352e-38, 1.41421, -1.10249e-09, 2.92352e-38, 0, 2.92352e-38, 2.92352e-38, 2.92352e-38, 2.92352e-38, 2.92352e-38, 2.92352e-38, 2.92352e-38, 2.92352e-38, 2.92352e-38, 2.92352e-38, 6.3826e-12, 2.92352e-38, 2.92352e-38, 4.33577e-14, 1.20267e-12, 2.92352e-38, 1.09487e-09, 2.92352e-38, 2.92352e-38
0.319799, 0, 1.5888e-09, 2.62329e-37, 1.41421, -1.5888e-09, 2.62329e-37, 0, 2.62329e-37, 2.62329e-37, 2.62329e-37, 2.62329e-37, 2.62329e-37, 2.62329e-37, 2.62329e-37, 2.62329e-37, 2.62329e-37, 2.62329e-37, 9.20777e-12, 2.62329e-37, 2.62329e-37, 6.63688e-14, 1.84998e-12, 2.62329e-37, 1.57768e-09, 2.62329e-37, 2.62329e-37
0.327664, 0, 2.27692e-09, 2.15176e-36, 1.41421, -2.27692e-09, 2.15176e-36, 0, 2.15176e-36, 2.15176e-36, 2.15176e-36, 2.15176e-36, 2.15176e-36, 2.15176e-36, 2.15176e-36, 2.15176e-36, 2.15176e-36, 2.15176e-36, 1.32123e-11, 2.15176e-36, 2.15176e-36, 1.01517e-13, 2.83855e-12, 2.15176e-36, 2.26077e-09, 2.15176e-36, 2.15176e-36
0.33553, 0, 3.2451e-09, 1.62164e-35, 1.41421, -3.2451e-09, 1.62164e-35, 0, 1.62164e-35, 1.62164e-35, 1.62164e-35, 1.62164e-35, 1.62164e-35, 1.62164e-35, 1.62164e-35, 1.62164e-35, 1.62164e-35, 1.62164e-35, 1.8858e-11, 1.62164e-35, 1.62164e-35, 1.55211e-13, 4.34526e-12, 1.62164e-35, 3.22174e-09, 1.62164e-35, 1.62164e-35
0.343395, 0, 4.59958e-09, 1.12566e-34, 1.41421, -4.59958e-09, 1.12566e-34, 0, 1.12566e-34, 1.12566e-34, 1.12566e-34, 1.12566e-34, 1.12566e-34, 1.12566e-34, 1.12566e-34, 1.12566e-34, 1.12566e-34, 1.12566e-34, 2.67749e-11, 1.12566e-34, 1.12566e-34, 2.37262e-13, 6.63734e-12, 1.12566e-34, 4.56593e-09, 1.12566e-34, 1.12566e-34
0.35126, 0, 6.48387e-09, 7.64236e-34, 1.41421, -6.48387e-09, 7.64236e-34, 0, 7.64236e-34, 7.64236e-34, 7.64236e-34, 7.64236e-34, 7.64236e-34, 7.64236e-34, 7.64236e-34, 7.64236e-34, 7.64236e-34, 7.64236e-34, 3.78186e-11, 7.64236e-34, 7.64236e-34, 3.62696e-13, 1.0118e-11, 7.64236e-34, 6.43557e-09, 7.64236e-34, 7.64236e-34
0.359125, 0, 9.09055e-09, 5.01178e-33, 1.41421, -9.09055e-09, 5.01178e-33, 0, 5.01178e-33, 5.01178e-33, 5.01178e-33, 5.01178e-33, 5.01178e-33, 5.01178e-33, 5.01178e-33, 5.01178e-33, 5.01178e-33, 5.01178e-33, 5.31442e-11, 5.01178e-33, 5.01178e-33, 5.54521e-13, 1.53946e-11, 5.01178e-33, 9.02146e-09, 5.01178e-33, 5.01178e-33
0.36699, 0, 1.26766e-08, 3.08712e-32, 1.41421, -1.26766e-08, 3.08712e-32, 0, 3.08712e-32, 3.08712e-32, 3.08712e-32, 3.08712e-32, 3.08712e-32, 3.08712e-32, 3.08712e-32, 3.08712e-32, 3.08712e-32, 3.08712e-32, 7.43036e-11, 3.08712e-32, 3.08712e-32, 8.47967e-13, 2.33804e-11, 3.08712e-32, 1.2578e-08, 3.08712e-32, 3.08712e-32
0.374856, 0, 1.75826e-08, 1.77694e-31, 1.41421, -1.75826e-08, 1.77694e-31, 0, 1.77694e-31, 1.77694e-31, 1.77694e-31, 1.77694e-31, 1.77694e-31, 1.77694e-31, 1.77694e-31, 1.77694e-31, 1.77694e-31, 1.77694e-31, 1.03371e-10, 1.77694e-31, 1.77694e-31, 1.29691e-12, 3.5446e-11, 1.77694e-31, 1.74425e-08, 1.77694e-31, 1.77694e-31
0.382721, 0, 2.4258e-08, 9.56835e-31, 1.41421, -2.4258e-08, 9.56835e-31, 0, 9.56835e-31, 9.56835e-31, 9.56835e-31, 9.56835e-31, 9.56835e-31, 9.56835e-31, 9.56835e-31, 9.56835e-31, 9.56835e-31, 9.56835e-31, 1.43107e-10, 9.56835e-31, 9.56835e-31, 1.98366e-12, 5.36439e-11, 9.56835e-31, 2.40593e-08, 9.56835e-31, 9.56835e-31
0.390586, 0, 3.32914e-08, 4.83372e-30, 1.41421, -3.32914e-08, 4.83372e-30, 0, 4.83372e-30, 4.83372e-30, 4.83372e-30, 4.83372e-30, 4.83372e-30, 4.83372e-30, 4.83372e-30, 4.83372e-30, 4.83372e-30, 4.83372e-30, 1.97165e-10, 4.83372e-30, 4.83372e-30, 3.03363e-12, 8.10388e-11, 4.83372e-30, 3.30102e-08, 4.83372e-30, 4.83372e-30
0.398451, 0, 4.54502e-08, 2.29791e-29, 1.41421, -4.54502e-08, 2.29791e-29, 0, 2.29791e-29, 2.29791e-29, 2.29791e-29, 2.29791e-29, 2.29791e-29, 2.29791e-29, 2.29791e-29, 2.29791e-29, 2.29791e-29, 2.29791e-29, 2.70359e-10, 2.29791e-29, 2.29791e-29, 4.63757e-12, 1.22195e-10, 2.29791e-29, 4.5053e-08, 2.29791e-29, 2.29791e-29
0.406316, 0, 6.17283e-08, 1.03128e-28, 1.41421, -6.17283e-08, 1.03128e-28, 0, 1.03128e-28, 1.03128e-28, 1.03128e-28, 1.03128e-28, 1.03128e-28, 1.03128e-28, 1.03128e-28, 1.03128e-28, 1.03128e-28, 1.03128e-28, 3.69005e-10, 1.03128e-28, 1.03128e-28, 7.08453e-12, 1.83885e-10, 1.03128e-28, 6.11683e-08, 1.03128e-28, 1.03128e-28
0.414182, 0, 8.34065e-08, 4.3826e-28, 1.41421, -8.34065e-08, 4.3826e-28, 0, 4.3826e-28, 4.3826e-28, 4.3826e-28, 4.3826e-28, 4.3826e-28, 4.3826e-28, 4.3826e-28, 4.3826e-28, 4.3826e-28, 4.3826e-28, 5.01355e-10, 4.3826e-28, 4.3826e-28, 1.08111e-11, 2.76122e-10, 4.3826e-28, 8.26182e-08, 4.3826e-28, 4.3826e-28
0.422047, 0, 1.12125e-07, 1.76853e-27, 1.41421, -1.12125e-07, 1.76853e-27, 0, 1.76853e-27, 1.76853e-27, 1.76853e-27, 1.76853e-27, 1.76853e-27, 1.76853e-27, 1.76853e-27, 1.76853e-27, 1.76853e-27, 1.76853e-27, 6.78135e-10, 1.76853e-27, 1.76853e-27, 1.64739e-11, 4.13639e-10, 1.76853e-27, 1.11017e-07, 1.76853e-27, 1.76853e-27
0.429912, 0, 1.49974e-07, 6.79505e-27, 1.41421, -1.49974e-07, 6.79505e-27, 0, 6.79505e-27, 6.79505e-27, 6.79505e-27, 6.79505e-27, 6.79505e-27, 6.79505e-27, 6.79505e-27, 6.79505e-27, 6.79505e-27, 6.79505e-27, 9.13239e-10, 6.79505e-27, 6.79505e-27, 2.5056e-11, 6.18026e-10, 6.79505e-27, 1.48418e-07, 6.79505e-27, 6.79505e-27
0.437777, 0, 1.99602e-07, 2.49219e-26, 1.41421, -1.99602e-07, 2.49219e-26, 0, 2.49219e-26, 2.49219e-26, 2.49219e-26, 2.49219e-26, 2.49219e-26, 2.49219e-26, 1.21056e-13, 2.49219e-26, 2.49219e-26, 2.49219e-26, 1.22458e-09, 2.49219e-26, 2.49219e-26, 3.80218e-11, 9.2074e-10, 2.49219e-26, 1.97418e-07, 2.49219e-26, 2.49219e-26
0.445642, 0, 2.64344e-07, 8.74604e-26, 1.41421, -2.64344e-07, 8.74604e-26, 0, 8.74604e-26, 8.74604e-26, 8.74604e-26, 8.74604e-26, 8.74604e-26, 8.74604e-26, 3.80922e-13, 8.74604e-26, 8.74604e-26, 8.74604e-26, 1.63514e-09, 8.74604e-26, 8.74604e-26, 5.75416e-11, 1.36736e-09, 8.74604e-26, 2.61284e-07, 8.74604e-26, 8.74604e-26
0.453507, 0, 3.49888e-07, 2.97907e-25, 1.41421, -3.49888e-07, 3.53818e-12, 0, 1.34856e-14, 4.10323e-14, 1.09534e-13, 1.15133e-13, 2.50185e-11, 1.10487e-13, 6.35358e-12, 6.96911e-12, 2.08473e-12, 1.40464e-09, 2.17439e-09, 1.68906e-13, 3.79681e-14, 8.68126e-11, 2.02355e-09, 1.92614e-15, 3.44138e-07, 2.97907e-25, 1.57407e-11
0.461373, 0, 4.62143e-07, 4.94619e-10, 1.41421, -4.62143e-07, 5.05713e-10, 4.94619e-10, 4.94661e-10, 4.94748e-10, 4.94962e-10, 4.9498e-10, 5.73065e-10, 4.94965e-10, 5.13685e-10, 5.16471e-10, 5.01156e-10, 4.89893e-09, 3.37438e-09, 4.95148e-10, 4.94738e-10, 6.25144e-10, 3.47785e-09, 4.94625e-10, 4.51557e-07, 4.94619e-10, 5.43975e-10
0.469238, 0, 6.09447e-07, 1.54293e-09, 1.41421, -6.09447e-07, 1.56984e-09, 1.54293e-09, 1.54304e-09, 1.54325e-09, 1.54377e-09, 1.54381e-09, 1.73319e-09, 1.54377e-09, 1.58852e-09, 1.59593e-09, 1.55879e-09, 1.22247e-08, 5.34167e-09, 1.54422e-09, 1.54322e-09, 1.73843e-09, 5.92285e-09, 1.54295e-09, 5.89935e-07, 1.54293e-09, 1.66264e-09
0.477103, 0, 8.04017e-07, 3.73055e-09, 1.41421, -8.04017e-07, 3.78993e-09, 3.73055e-09, 3.73077e-09, 3.73124e-09, 3.73239e-09, 3.73248e-09, 4.15043e-09, 3.7324e-09, 3.83045e-09, 3.84751e-09, 3.76553e-09, 2.73044e-08, 8.72182e-09, 3.73338e-09, 3.73118e-09, 4.02215e-09, 1.01325e-08, 3.73058e-09, 7.67753e-07, 3.73055e-09, 3.99472e-09
0.484968, 0, 1.06377e-06, 8.21538e-09, 1.41421, -1.06377e-06, 8.34025e-09, 8.21538e-09, 8.21585e-09, 8.21682e-09, 8.21924e-09, 8.21944e-09, 9.09836e-09, 8.21927e-09, 8.4245e-09, 8.46134e-09, 8.28895e-09, 5.779e-08, 1.47481e-08, 8.22134e-09, 8.21672e-09, 8.64838e-09, 1.75286e-08, 8.21544e-09, 9.95806e-07, 8.21538e-09, 8.77092e-09
0.492833, 0, 1.41631e-06, 1.72463e-08, 1.41421, -1.41631e-06, 1.75009e-08, 1.72463e-08, 1.72472e-08, 1.72492e-08, 1.72541e-08, 1.72545e-08, 1.90468e-08, 1.72542e-08, 1.76711e-08, 1.77478e-08, 1.73963e-08, 1.18334e-07, 2.57637e-08, 1.72584e-08, 1.7249e-08, 1.78862e-08, 3.0728e-08, 1.72464e-08, 1.28828e-06, 1.72463e-08, 1.83791e-08
0.500699, 0, 1.90568e-06, 3.51185e-08, 1.41421, -1.90568e-06, 3.56257e-08, 3.51185e-08, 3.51204e-08, 3.51244e-08, 3.51342e-08, 3.5135e-08, 3.8705e-08, 3.51343e-08, 3.60572e-08, 3.61175e-08, 3.54173e-08, 2.36478e-07, 4.61814e-08, 3.51427e-08, 3.51239e-08, 3.60596e-08, 5.4548e-08, 3.51188e-08, 1.66422e-06, 3.51185e-08, 3.7375e-08
0.508564, 0, 2.6037e-06, 6.98743e-08, 1.41421, -2.6037e-06, 7.08646e-08, 6.98743e-08, 6.98781e-08, 6.98858e-08, 6.9905e-08, 6.99065e-08, 7.68769e-08, 6.99052e-08, 7.18153e-08, 7.18249e-08, 7.04578e-08, 4.63028e-07, 8.41894e-08, 6.99216e-08, 6.98849e-08, 7.12513e-08, 9.77063e-08, 6.98749e-08, 2.14998e-06, 6.98743e-08, 7.42801e-08
0.516429, 0, 3.63105e-06, 1.36291e-07, 1.41421, -3.63105e-06, 1.3819e-07, 1.36291e-07, 1.36298e-07, 1.36313e-07, 1.3635e-07, 1.36353e-07, 1.49715e-07, 1.3635e-07, 1.41354e-07, 1.4003e-07, 1.3741e-07, 8.89936e-07, 1.54745e-07, 1.36382e-07, 1.36312e-07, 1.38295e-07, 1.75936e-07, 1.36292e-07, 2.7833e-06, 1.36291e-07, 1.44737e-07
0.524294, 0, 5.188e-06, 2.61017e-07, 1.41421, -5.188e-06, 2.64592e-07, 2.61017e-07, 2.6103e-07, 2.61058e-07, 2.61127e-07, 2.61133e-07, 2.863e-07, 2.61128e-07, 2.72274e-07, 2.68059e-07, 2.63123e-07, 1.68053e-06, 2.84718e-07, 2.61187e-07, 2.61055e-07, 2.63918e-07, 3.17163e-07, 2.61018e-07, 3.61996e-06, 2.61017e-07, 2.76924e-07
0.532159, 0, 7.61082e-06, 4.91193e-07, 1.41421, -7.61082e-06, 4.97813e-07, 4.91193e-07, 4.91218e-07, 4.9127e-07, 4.91398e-07, 4.91409e-07, 5.38006e-07, 4.914e-07, 5.14544e-07, 5.04233e-07, 4.95094e-07, 3.11944e-06, 5.21521e-07, 4.91509e-07, 4.91264e-07, 4.95371e-07, 5.70248e-07, 4.91197e-07, 4.74471e-06, 4.91193e-07, 5.20646e-07
0.540025, 0, 1.14592e-05, 9.08652e-07, 1.41421, -1.14592e-05, 9.20704e-07, 9.08652e-07, 9.08698e-07, 9.08792e-07, 9.09025e-07, 9.09044e-07, 9.93873e-07, 9.09029e-07, 9.55221e-07, 9.32391e-07, 9.15753e-07, 5.69332e-06, 9.47319e-07, 9.09228e-07, 9.08781e-07, 9.14635e-07, 1.01931e-06, 9.08659e-07, 6.28893e-06, 9.08652e-07, 9.6227e-07
0.54789, 0, 1.76547e-05, 1.65274e-06, 1.41421, -1.76547e-05, 1.67432e-06, 1.65274e-06, 1.65282e-06, 1.65299e-06, 1.65341e-06, 1.65344e-06, 1.80531e-06, 1.65341e-06, 1.74213e-06, 1.69524e-06, 1.66545e-06, 1.02185e-05, 1.70186e-06, 1.65377e-06, 1.65297e-06, 1.66126e-06, 1.80673e-06, 1.65275e-06, 8.45892e-06, 1.65274e-06, 1.74873e-06
0.555755, 0, 2.76977e-05, 2.95626e-06, 1.41421, -2.76977e-05, 2.99425e-06, 2.95626e-06, 2.95641e-06, 2.9567e-06, 2.95744e-06, 2.9575e-06, 3.22489e-06, 2.95745e-06, 3.12559e-06, 3.03109e-06, 2.97865e-06, 1.80382e-05, 3.01845e-06, 2.95808e-06, 2.95667e-06, 2.96833e-06, 3.16932e-06, 2.95628e-06, 1.15798e-05, 2.95626e-06, 3.12527e-06
0.56362, 0, 4.39908e-05, 5.20056e-06, 1.41421, -4.39908e-05, 5.26636e-06, 5.20056e-06, 5.20081e-06, 5.20133e-06, 5.2026e-06, 5.2027e-06, 5.66579e-06, 5.20262e-06, 5.51705e-06, 5.33015e-06, 5.23933e-06, 3.13201e-05, 5.27902e-06, 5.2037e-06, 5.20127e-06, 5.21755e-06, 5.49369e-06, 5.2006e-06, 1.61629e-05, 5.20056e-06, 5.49326e-06
0.571485, 0, 7.03198e-05, 8.99853e-06, 1.41421, -7.03198e-05, 9.11061e-06, 8.99853e-06, 8.99895e-06, 8.99983e-06, 9.002e-06, 9.00217e-06, 9.79107e-06, 9.00203e-06, 9.58215e-06, 9.2193e-06, 9.06457e-06, 5.34953e-05, 9.09718e-06, 9.00388e-06, 8.99973e-06, 9.02233e-06, 9.39964e-06, 8.99859e-06, 2.30068e-05, 8.99853e-06, 9.49717e-06
0.57935, 0, 0.000112549, 1.53158e-05, 1.41421, -0.000112549, 1.55036e-05, 1.53158e-05, 1.53165e-05, 1.53179e-05, 1.53216e-05, 1.53219e-05, 1.6644e-05, 1.53216e-05, 1.63774e-05, 1.56858e-05, 1.54264e-05, 8.98884e-05, 1.54394e-05, 1.53247e-05, 1.53178e-05, 1.53489e-05, 1.58619e-05, 1.53159e-05, 3.33473e-05, 1.53158e-05, 1.61514e-05
