   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_140.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
3.69382, 7.10087, 5.22919, 4.88059, 3.01677, 1.87169, 4.88059, 0, 4.88059, 4.8806, 4.88406, 5.21995, 4.88059, 4.88059, 4.88059, 4.88059, 4.88059, 4.88059, 4.88059, 4.88059, 4.88059, 4.88633, 4.88059, 4.88059
3.70168, 12.8799, 5.24717, 4.9132, 3.85745, 7.63276, 4.9132, 0, 4.9132, 4.91321, 4.91667, 5.23885, 4.9132, 4.9132, 4.9132, 4.9132, 4.9132, 4.9132, 4.9132, 4.9132, 4.9132, 4.91803, 4.9132, 4.9132
3.70955, 5.99033, 5.26238, 4.94591, 2.82672, 0.727944, 4.94591, 0, 4.94592, 4.94593, 4.94938, 5.25485, 4.94591, 4.94591, 4.94591, 4.94591, 4.94591, 4.94591, 4.94591, 4.94591, 4.94592, 4.94996, 4.94591, 4.94591
3.71741, 6.99033, 5.27535, 4.97874, 2.99839, 1.71498, 4.97874, 0, 4.97874, 4.97875, 4.98221, 5.26848, 4.97874, 4.97874, 4.97874, 4.97874, 4.97874, 4.97874, 4.97874, 4.97874, 4.97874, 4.98212, 4.97874, 4.97874
3.72528, 6.03607, 5.28664, 5.01168, 2.8348, 0.749424, 5.01168, 0, 5.01168, 5.01169, 5.01515, 5.28034, 5.01168, 5.01168, 5.01168, 5.01168, 5.01168, 5.01168, 5.01168, 5.01168, 5.01168, 5.01449, 5.01168, 5.01168
3.73314, 11.8147, 5.29685, 5.04472, 3.71681, 6.51783, 5.04472, 0, 5.04473, 5.04474, 5.04819, 5.29104, 5.04472, 5.04472, 5.04472, 5.04472, 5.04472, 5.04472, 5.04472, 5.04472, 5.04472, 5.04705, 5.04472, 5.04472
3.74101, 8.07946, 5.30658, 5.07788, 3.17482, 2.77288, 5.07788, 0, 5.07789, 5.0779, 5.08135, 5.30117, 5.07788, 5.07788, 5.07788, 5.07788, 5.07788, 5.07788, 5.07788, 5.07788, 5.07788, 5.0798, 5.07788, 5.07788
3.74887, 4.03114, 5.31638, 5.11116, 2.45584, -1.28524, 5.11116, 0, 5.11116, 5.11117, 5.11463, 5.31131, 5.11116, 5.11116, 5.11116, 5.11116, 5.11116, 5.11116, 5.11116, 5.11116, 5.11116, 5.11273, 5.11116, 5.11116
3.75674, 8.99033, 5.32676, 5.14455, 3.31517, 3.66357, 5.14455, 0, 5.14455, 5.14456, 5.14802, 5.32198, 5.14455, 5.14455, 5.14455, 5.14455, 5.14455, 5.14455, 5.14455, 5.14455, 5.14455, 5.14584, 5.14455, 5.14455
3.7646, 8.95687, 5.33817, 5.17806, 3.31012, 3.6187, 5.17806, 0, 5.17806, 5.17807, 5.18153, 5.33363, 5.17806, 5.17806, 5.17806, 5.17806, 5.17806, 5.17806, 5.17806, 5.17806, 5.17806, 5.17911, 5.17806, 5.17806
3.77247, 5.99266, 5.35097, 5.21168, 2.82713, 0.641691, 5.21168, 0, 5.21169, 5.2117, 5.21515, 5.34662, 5.21168, 5.21168, 5.21168, 5.21168, 5.21168, 5.21168, 5.21168, 5.21168, 5.21169, 5.21254, 5.21168, 5.21168
3.78033, 4.90623, 5.36542, 5.24543, 2.62797, -0.459186, 5.24543, 0, 5.24544, 5.24545, 5.2489, 5.36124, 5.24543, 5.24543, 5.24543, 5.24543, 5.24543, 5.24543, 5.24543, 5.24543, 5.24543, 5.24612, 5.24543, 5.24543
3.7882, 2.02646, 5.3817, 5.2793, 2.0066, -3.35525, 5.2793, 0, 5.2793, 5.27931, 5.28277, 5.37766, 5.2793, 5.2793, 5.2793, 5.2793, 5.2793, 5.2793, 5.2793, 5.2793, 5.2793, 5.27986, 5.2793, 5.2793
3.79606, 4.09358, 5.39993, 5.31329, 2.46852, -1.30634, 5.31329, 0, 5.31329, 5.3133, 5.31676, 5.39599, 5.31329, 5.31329, 5.31329, 5.31329, 5.31329, 5.31329, 5.31329, 5.31329, 5.31329, 5.31374, 5.31329, 5.31329
3.80393, 7.87996, 5.42013, 5.34741, 3.14324, 2.45983, 5.34741, 0, 5.34741, 5.34742, 5.35088, 5.41628, 5.34741, 5.34741, 5.34741, 5.34741, 5.34741, 5.34741, 5.34741, 5.34741, 5.34741, 5.34776, 5.34741, 5.34741
3.81179, 2.05762, 5.44227, 5.38164, 2.01435, -3.38464, 5.38164, 0, 5.38165, 5.38166, 5.38511, 5.43849, 5.38164, 5.38164, 5.38164, 5.38164, 5.38164, 5.38164, 5.38164, 5.38164, 5.38165, 5.38193, 5.38164, 5.38164
3.81966, 5.94238, 5.46625, 5.416, 2.81822, 0.476125, 5.416, 0, 5.41601, 5.41602, 5.41947, 5.46254, 5.416, 5.416, 5.416, 5.416, 5.416, 5.416, 5.416, 5.416, 5.41601, 5.41623, 5.416, 5.416
3.82752, 0.0432143, 5.49198, 5.45049, 1.42941, -5.44876, 5.45049, 0, 5.4505, 5.45051, 5.45396, 5.48831, 5.45049, 5.45049, 5.45049, 5.45049, 5.45049, 5.45049, 5.45049, 5.45049, 5.45049, 5.45067, 5.45049, 5.45049
3.83538, 6.96874, 5.51928, 5.4851, 2.99479, 1.44946, 5.4851, 0, 5.4851, 5.48511, 5.48857, 5.51565, 5.4851, 5.4851, 5.4851, 5.4851, 5.4851, 5.4851, 5.4851, 5.4851, 5.4851, 5.48524, 5.4851, 5.4851
3.84325, 5.99761, 5.54801, 5.51983, 2.82801, 0.449606, 5.51983, 0, 5.51984, 5.51985, 5.5233, 5.54441, 5.51983, 5.51983, 5.51983, 5.51983, 5.51983, 5.51983, 5.51983, 5.51983, 5.51984, 5.51994, 5.51983, 5.51983
3.85111, 3.0119, 5.57799, 5.55469, 2.23873, -2.56609, 5.55469, 0, 5.55469, 5.5547, 5.55816, 5.57441, 5.55469, 5.55469, 5.55469, 5.55469, 5.55469, 5.55469, 5.55469, 5.55469, 5.55469, 5.55477, 5.55469, 5.55469
3.85898, 4.99266, 5.60906, 5.58966, 2.64436, -0.6164, 5.58966, 0, 5.58966, 5.58967, 5.59313, 5.6055, 5.58966, 5.58966, 5.58966, 5.58966, 5.58966, 5.58966, 5.58966, 5.58966, 5.58966, 5.58973, 5.58966, 5.58966
3.86684, 3.98823, 5.64106, 5.62474, 2.44709, -1.65283, 5.62474, 0, 5.62474, 5.62475, 5.62821, 5.63752, 5.62474, 5.62474, 5.62474, 5.62474, 5.62474, 5.62474, 5.62474, 5.62474, 5.62474, 5.62479, 5.62474, 5.62474
3.87471, 1.99758, 5.67384, 5.65994, 1.9994, -3.67626, 5.65994, 0, 5.65994, 5.65995, 5.6634, 5.67032, 5.65994, 5.65994, 5.65994, 5.65994, 5.65994, 5.65994, 5.65994, 5.65994, 5.65994, 5.65998, 5.65994, 5.65994
3.88257, 6.98736, 5.70729, 5.69523, 2.99789, 1.28008, 5.69523, 0, 5.69524, 5.69525, 5.6987, 5.70377, 5.69523, 5.69523, 5.69523, 5.69523, 5.69523, 5.69523, 5.69523, 5.69523, 5.69523, 5.69526, 5.69523, 5.69523
3.89044, 6.00291, 5.74127, 5.73063, 2.82894, 0.261642, 5.73063, 0, 5.73063, 5.73064, 5.7341, 5.73776, 5.73063, 5.73063, 5.73063, 5.73063, 5.73063, 5.73063, 5.73063, 5.73063, 5.73063, 5.73065, 5.73063, 5.73063
3.8983, 3.00979, 5.77569, 5.76611, 2.23826, -2.7659, 5.76611, 0, 5.76611, 5.76612, 5.76958, 5.77219, 5.76611, 5.76611, 5.76611, 5.76611, 5.76611, 5.76611, 5.76611, 5.76611, 5.76611, 5.76613, 5.76611, 5.76611
3.90617, 5.97082, 5.81047, 5.80167, 2.82326, 0.160349, 5.80167, 0, 5.80167, 5.80168, 5.80514, 5.80697, 5.80167, 5.80167, 5.80167, 5.80167, 5.80167, 5.80167, 5.80167, 5.80167, 5.80167, 5.80168, 5.80167, 5.80167
3.91403, 4.00489, 5.84552, 5.83729, 2.45049, -1.84063, 5.83729, 0, 5.8373, 5.83731, 5.84076, 5.84203, 5.83729, 5.83729, 5.83729, 5.83729, 5.83729, 5.83729, 5.83729, 5.83729, 5.8373, 5.83731, 5.83729, 5.83729
3.9219, 1.02429, 5.88081, 5.87298, 1.73905, -4.85652, 5.87298, 0, 5.87298, 5.87299, 5.87645, 5.87731, 5.87298, 5.87298, 5.87298, 5.87298, 5.87298, 5.87298, 5.87298, 5.87298, 5.87298, 5.87299, 5.87298, 5.87298
3.92976, 4.94926, 5.91625, 5.90871, 2.63614, -0.966998, 5.90871, 0, 5.90871, 5.90872, 5.91218, 5.91276, 5.90871, 5.90871, 5.90871, 5.90871, 5.90871, 5.90871, 5.90871, 5.90871, 5.90871, 5.90871, 5.90871, 5.90871
3.93763, 4.03135, 5.95183, 5.94446, 2.45588, -1.92048, 5.94446, 0, 5.94447, 5.94448, 5.94793, 5.94834, 5.94446, 5.94446, 5.94446, 5.94446, 5.94446, 5.94446, 5.94446, 5.94446, 5.94447, 5.94447, 5.94446, 5.94446
3.94549, 2.95396, 5.9875, 5.98024, 2.22575, -3.03354, 5.98024, 0, 5.98024, 5.98025, 5.98371, 5.98401, 5.98024, 5.98024, 5.98024, 5.98024, 5.98024, 5.98024, 5.98024, 5.98024, 5.98024, 5.98024, 5.98024, 5.98024
3.95336, 7.96877, 6.02324, 6.01601, 3.15734, 1.94553, 6.01601, 0, 6.01602, 6.01603, 6.01948, 6.01975, 6.01601, 6.01601, 6.01601, 6.01601, 6.01601, 6.01601, 6.01601, 6.01601, 6.01602, 6.01602, 6.01601, 6.01601
3.96122, 3.04343, 6.05903, 6.05178, 2.24576, -3.0156, 6.05178, 0, 6.05179, 6.0518, 6.05525, 6.05554, 6.05178, 6.05178, 6.05178, 6.05178, 6.05178, 6.05178, 6.05178, 6.05178, 6.05178, 6.05178, 6.05178, 6.05178
3.96909, 5.02419, 6.09485, 6.08753, 2.65032, -1.07065, 6.08753, 0, 6.08753, 6.08754, 6.09099, 6.09136, 6.08753, 6.08753, 6.08753, 6.08753, 6.08753, 6.08753, 6.08753, 6.08753, 6.08753, 6.08753, 6.08753, 6.08753
3.97695, 1.99761, 6.13069, 6.12324, 1.9994, -4.13307, 6.12324, 0, 6.12324, 6.12325, 6.12671, 6.1272, 6.12324, 6.12324, 6.12324, 6.12324, 6.12324, 6.12324, 6.12324, 6.12324, 6.12324, 6.12324, 6.12324, 6.12324
3.98482, 2.92993, 6.16654, 6.15891, 2.22034, -3.23662, 6.15891, 0, 6.15891, 6.15892, 6.16238, 6.16305, 6.15891, 6.15891, 6.15891, 6.15891, 6.15891, 6.15891, 6.15891, 6.15891, 6.15891, 6.15891, 6.15891, 6.15891
3.99268, 4.06524, 6.20241, 6.19453, 2.46277, -2.13717, 6.19453, 0, 6.19453, 6.19454, 6.198, 6.19893, 6.19453, 6.19453, 6.19453, 6.19453, 6.19453, 6.19453, 6.19453, 6.19453, 6.19453, 6.19453, 6.19453, 6.19453
4.00055, 4.92026, 6.23831, 6.2301, 2.63064, -1.31805, 6.2301, 0, 6.2301, 6.23011, 6.23357, 6.23482, 6.2301, 6.2301, 6.2301, 6.2301, 6.2301, 6.2301, 6.2301, 6.2301, 6.2301, 6.2301, 6.2301, 6.2301
4.00841, 4.03383, 6.27424, 6.26561, 2.45639, -2.24041, 6.26561, 0, 6.26561, 6.26562, 6.26908, 6.27075, 6.26561, 6.26561, 6.26561, 6.26561, 6.26561, 6.26561, 6.26561, 6.26561, 6.26561, 6.26561, 6.26561, 6.26561
4.01627, 4.03869, 6.31021, 6.30106, 2.45738, -2.27152, 6.30106, 0, 6.30107, 6.30108, 6.30453, 6.30672, 6.30106, 6.30106, 6.30106, 6.30106, 6.30106, 6.30106, 6.30106, 6.30106, 6.30107, 6.30106, 6.30106, 6.30106
4.02414, 6.99755, 6.34626, 6.33647, 2.99959, 0.651295, 6.33647, 0, 6.33647, 6.33648, 6.33994, 6.34277, 6.33647, 6.33647, 6.33647, 6.33647, 6.33647, 6.33647, 6.33647, 6.33647, 6.33647, 6.33647, 6.33647, 6.33647
4.032, 2.94938, 6.3824, 6.37182, 2.22472, -3.43302, 6.37182, 0, 6.37183, 6.37184, 6.37529, 6.37891, 6.37182, 6.37182, 6.37182, 6.37182, 6.37182, 6.37182, 6.37182, 6.37182, 6.37182, 6.37182, 6.37182, 6.37182
4.03987, 2.04585, 6.41865, 6.40714, 2.01143, -4.3728, 6.40714, 0, 6.40714, 6.40715, 6.4106, 6.41516, 6.40714, 6.40714, 6.40714, 6.40714, 6.40714, 6.40714, 6.40714, 6.40714, 6.40714, 6.40714, 6.40714, 6.40714
4.04773, 5.94437, 6.45505, 6.44241, 2.81858, -0.510682, 6.44241, 0, 6.44242, 6.44243, 6.44588, 6.45156, 6.44241, 6.44241, 6.44241, 6.44241, 6.44241, 6.44241, 6.44241, 6.44241, 6.44241, 6.44241, 6.44241, 6.44241
4.0556, 6.88426, 6.49162, 6.47767, 2.98065, 0.392632, 6.47767, 0, 6.47767, 6.47768, 6.48114, 6.48814, 6.47767, 6.47767, 6.47767, 6.47767, 6.47767, 6.47767, 6.47767, 6.47767, 6.47767, 6.47767, 6.47767, 6.47767
4.06346, 2.16413, 6.5284, 6.51291, 2.04062, -4.36427, 6.51291, 0, 6.51292, 6.51293, 6.51638, 6.52491, 6.51291, 6.51291, 6.51291, 6.51291, 6.51291, 6.51291, 6.51291, 6.51291, 6.51291, 6.51291, 6.51291, 6.51291
4.07133, 6.81655, 6.56539, 6.54816, 2.96927, 0.251157, 6.54816, 0, 6.54816, 6.54817, 6.55163, 6.5619, 6.54816, 6.54816, 6.54816, 6.54816, 6.54816, 6.54816, 6.54816, 6.54816, 6.54816, 6.54816, 6.54816, 6.54816
4.07919, 7.99033, 6.60263, 6.58341, 3.16075, 1.3877, 6.58341, 0, 6.58342, 6.58343, 6.58688, 6.59914, 6.58341, 6.58341, 6.58341, 6.58341, 6.58341, 6.58341, 6.58341, 6.58341, 6.58342, 6.58341, 6.58341, 6.58341
4.08706, 6.99033, 6.64013, 6.6187, 2.99839, 0.3502, 6.6187, 0, 6.61871, 6.61871, 6.62217, 6.63664, 6.6187, 6.6187, 6.6187, 6.6187, 6.6187, 6.6187, 6.6187, 6.6187, 6.6187, 6.6187, 6.6187, 6.6187
4.09492, 5.19318, 6.67788, 6.65403, 2.68201, -1.4847, 6.65403, 0, 6.65403, 6.65404, 6.6575, 6.67439, 6.65403, 6.65403, 6.65403, 6.65403, 6.65403, 6.65403, 6.65403, 6.65403, 6.65403, 6.65403, 6.65403, 6.65403
4.10279, 4.85751, 6.71588, 6.6894, 2.61868, -1.85838, 6.6894, 0, 6.68941, 6.68942, 6.69287, 6.7124, 6.6894, 6.6894, 6.6894, 6.6894, 6.6894, 6.6894, 6.6894, 6.6894, 6.68941, 6.6894, 6.6894, 6.6894
4.11065, 4.1376, 6.75413, 6.72485, 2.47742, -2.61653, 6.72485, 0, 6.72485, 6.72486, 6.72832, 6.75064, 6.72485, 6.72485, 6.72485, 6.72485, 6.72485, 6.72485, 6.72485, 6.72485, 6.72485, 6.72485, 6.72485, 6.72485
4.11852, 7.62373, 6.79257, 6.76037, 3.10221, 0.831157, 6.76037, 0, 6.76037, 6.76038, 6.76383, 6.78908, 6.76037, 6.76037, 6.76037, 6.76037, 6.76037, 6.76037, 6.76037, 6.76037, 6.76037, 6.76037, 6.76037, 6.76037
4.12638, 5.13967, 6.83119, 6.79597, 2.67202, -1.69151, 6.79597, 0, 6.79597, 6.79598, 6.79944, 6.8277, 6.79597, 6.79597, 6.79597, 6.79597, 6.79597, 6.79597, 6.79597, 6.79597, 6.79597, 6.79597, 6.79597, 6.79597
4.13425, 4.14967, 6.86992, 6.83167, 2.47985, -2.72025, 6.83167, 0, 6.83167, 6.83168, 6.83513, 6.86643, 6.83167, 6.83167, 6.83167, 6.83167, 6.83167, 6.83167, 6.83167, 6.83167, 6.83167, 6.83167, 6.83167, 6.83167
4.14211, 4.99529, 6.90871, 6.86746, 2.64486, -1.91342, 6.86746, 0, 6.86747, 6.86748, 6.87093, 6.90522, 6.86746, 6.86746, 6.86746, 6.86746, 6.86746, 6.86746, 6.86746, 6.86746, 6.86747, 6.86746, 6.86746, 6.86746
4.14998, 4.07968, 6.94749, 6.90338, 2.4657, -2.86782, 6.90338, 0, 6.90338, 6.90339, 6.90685, 6.94401, 6.90338, 6.90338, 6.90338, 6.90338, 6.90338, 6.90338, 6.90338, 6.90338, 6.90338, 6.90338, 6.90338, 6.90338
4.15784, 2.99747, 6.9862, 6.9394, 2.2355, -3.98874, 6.9394, 0, 6.9394, 6.93941, 6.94287, 6.98271, 6.9394, 6.9394, 6.9394, 6.9394, 6.9394, 6.9394, 6.9394, 6.9394, 6.9394, 6.9394, 6.9394, 6.9394
4.16571, 3.08692, 7.02477, 6.97555, 2.25542, -3.93785, 6.97555, 0, 6.97555, 6.97556, 6.97902, 7.02128, 6.97555, 6.97555, 6.97555, 6.97555, 6.97555, 6.97555, 6.97555, 6.97555, 6.97555, 6.97555, 6.97555, 6.97555
4.17357, 5.81673, 7.06314, 7.01182, 2.79584, -1.24641, 7.01182, 0, 7.01183, 7.01184, 7.01529, 7.05965, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182
4.18144, 7.71242, 7.10122, 7.04822, 3.11648, 0.611196, 7.04822, 0, 7.04822, 7.04823, 7.05169, 7.09774, 7.04822, 7.04822, 7.04822, 7.04822, 7.04822, 7.04822, 7.04822, 7.04822, 7.04822, 7.04822, 7.04822, 7.04822
4.1893, 7.08473, 7.139, 7.08475, 3.01409, -0.0542727, 7.08475, 0, 7.08476, 7.08476, 7.08822, 7.13551, 7.08475, 7.08475, 7.08475, 7.08475, 7.08475, 7.08475, 7.08475, 7.08475, 7.08475, 7.08475, 7.08475, 7.08475
4.19717, 3.18835, 7.17643, 7.12142, 2.2778, -3.98808, 7.12142, 0, 7.12142, 7.12143, 7.12489, 7.17294, 7.12142, 7.12142, 7.12142, 7.12142, 7.12142, 7.12142, 7.12142, 7.12142, 7.12142, 7.12142, 7.12142, 7.12142
4.20503, 5.19777, 7.21348, 7.15822, 2.68287, -2.01571, 7.15822, 0, 7.15822, 7.15823, 7.16169, 7.20999, 7.15822, 7.15822, 7.15822, 7.15822, 7.15822, 7.15822, 7.15822, 7.15822, 7.15822, 7.15822, 7.15822, 7.15822
4.21289, 2.89623, 7.25016, 7.19516, 2.21274, -4.35393, 7.19516, 0, 7.19516, 7.19517, 7.19863, 7.24667, 7.19516, 7.19516, 7.19516, 7.19516, 7.19516, 7.19516, 7.19516, 7.19516, 7.19516, 7.19516, 7.19516, 7.19516
4.22076, 4.89151, 7.28647, 7.23223, 2.62517, -2.39497, 7.23223, 0, 7.23223, 7.23224, 7.2357, 7.28298, 7.23223, 7.23223, 7.23223, 7.23223, 7.23223, 7.23223, 7.23223, 7.23223, 7.23223, 7.23223, 7.23223, 7.23223
4.22862, 4.99517, 7.32245, 7.26944, 2.64484, -2.32728, 7.26944, 0, 7.26944, 7.26945, 7.27291, 7.31896, 7.26944, 7.26944, 7.26944, 7.26944, 7.26944, 7.26944, 7.26944, 7.26944, 7.26944, 7.26944, 7.26944, 7.26944
4.23649, 9.77301, 7.35813, 7.30679, 3.43118, 2.41488, 7.30679, 0, 7.30679, 7.3068, 7.31026, 7.35464, 7.30679, 7.30679, 7.30679, 7.30679, 7.30679, 7.30679, 7.30679, 7.30679, 7.30679, 7.30679, 7.30679, 7.30679
4.24435, 4.21732, 7.39357, 7.34427, 2.49346, -3.17625, 7.34427, 0, 7.34428, 7.34429, 7.34774, 7.39009, 7.34427, 7.34427, 7.34427, 7.34427, 7.34427, 7.34427, 7.34427, 7.34427, 7.34427, 7.34427, 7.34427, 7.34427
4.25222, 5.99517, 7.42885, 7.3819, 2.82757, -1.43368, 7.3819, 0, 7.3819, 7.38191, 7.38537, 7.42536, 7.3819, 7.3819, 7.3819, 7.3819, 7.3819, 7.3819, 7.3819, 7.3819, 7.3819, 7.3819, 7.3819, 7.3819
4.26008, 5.11338, 7.46401, 7.41965, 2.66709, -2.35063, 7.41965, 0, 7.41965, 7.41966, 7.42312, 7.46053, 7.41965, 7.41965, 7.41965, 7.41965, 7.41965, 7.41965, 7.41965, 7.41965, 7.41965, 7.41965, 7.41965, 7.41965
4.26795, 12.1532, 7.49916, 7.45754, 3.76208, 4.65406, 7.45754, 0, 7.45755, 7.45756, 7.46101, 7.49567, 7.45754, 7.45754, 7.45754, 7.45754, 7.45754, 7.45754, 7.45754, 7.45754, 7.45755, 7.45754, 7.45754, 7.45754
4.27581, 8.22708, 7.53434, 7.49557, 3.19798, 0.692735, 7.49557, 0, 7.49558, 7.49559, 7.49904, 7.53085, 7.49557, 7.49557, 7.49557, 7.49557, 7.49557, 7.49557, 7.49557, 7.49557, 7.49558, 7.49557, 7.49557, 7.49557
4.28368, 7.1106, 7.56964, 7.53373, 3.01838, -0.459045, 7.53373, 0, 7.53374, 7.53375, 7.5372, 7.56615, 7.53373, 7.53373, 7.53373, 7.53373, 7.53373, 7.53373, 7.53373, 7.53373, 7.53374, 7.53373, 7.53373, 7.53373
4.29154, 6.11583, 7.60512, 7.57203, 2.84883, -1.48928, 7.57203, 0, 7.57203, 7.57204, 7.5755, 7.60163, 7.57203, 7.57203, 7.57203, 7.57203, 7.57203, 7.57203, 7.57203, 7.57203, 7.57203, 7.57203, 7.57203, 7.57203
4.29941, 8.12079, 7.64083, 7.61046, 3.18132, 0.479957, 7.61046, 0, 7.61046, 7.61047, 7.61392, 7.63734, 7.61046, 7.61046, 7.61046, 7.61046, 7.61046, 7.61046, 7.61046, 7.61046, 7.61046, 7.61046, 7.61046, 7.61046
4.30727, 7.329, 7.67682, 7.64901, 3.05434, -0.347821, 7.64901, 0, 7.64902, 7.64902, 7.65248, 7.67333, 7.64901, 7.64901, 7.64901, 7.64901, 7.64901, 7.64901, 7.64901, 7.64901, 7.64901, 7.64901, 7.64901, 7.64901
4.31514, 6.65651, 7.71312, 7.6877, 2.94219, -1.05662, 7.6877, 0, 7.6877, 7.68771, 7.69117, 7.70963, 7.6877, 7.6877, 7.6877, 7.6877, 7.6877, 7.6877, 7.6877, 7.6877, 7.6877, 7.6877, 7.6877, 7.6877
4.323, 4.99278, 7.74977, 7.72652, 2.64439, -2.75699, 7.72652, 0, 7.72652, 7.72653, 7.72999, 7.74628, 7.72652, 7.72652, 7.72652, 7.72652, 7.72652, 7.72652, 7.72652, 7.72652, 7.72652, 7.72652, 7.72652, 7.72652
4.33087, 5.71292, 7.78677, 7.76547, 2.77722, -2.07385, 7.76547, 0, 7.76547, 7.76548, 7.76894, 7.78328, 7.76547, 7.76547, 7.76547, 7.76547, 7.76547, 7.76547, 7.76547, 7.76547, 7.76547, 7.76547, 7.76547, 7.76547
4.33873, 4.55719, 7.82413, 7.80454, 2.5607, -3.26694, 7.80454, 0, 7.80455, 7.80456, 7.80801, 7.82064, 7.80454, 7.80454, 7.80454, 7.80454, 7.80454, 7.80454, 7.80454, 7.80454, 7.80455, 7.80454, 7.80454, 7.80454
4.3466, 9.41869, 7.86185, 7.84375, 3.37916, 1.55684, 7.84375, 0, 7.84376, 7.84376, 7.84722, 7.85836, 7.84375, 7.84375, 7.84375, 7.84375, 7.84375, 7.84375, 7.84375, 7.84375, 7.84375, 7.84375, 7.84375, 7.84375
4.35446, 6.13502, 7.89992, 7.88309, 2.8522, -1.7649, 7.88309, 0, 7.88309, 7.8831, 7.88656, 7.89644, 7.88309, 7.88309, 7.88309, 7.88309, 7.88309, 7.88309, 7.88309, 7.88309, 7.88309, 7.88309, 7.88309, 7.88309
4.36233, 4.28947, 7.93834, 7.92255, 2.50788, -3.64887, 7.92255, 0, 7.92256, 7.92257, 7.92602, 7.93485, 7.92255, 7.92255, 7.92255, 7.92255, 7.92255, 7.92255, 7.92255, 7.92255, 7.92256, 7.92255, 7.92255, 7.92255
4.37019, 4.84337, 7.97707, 7.96214, 2.61598, -3.1337, 7.96214, 0, 7.96215, 7.96216, 7.96561, 7.97358, 7.96214, 7.96214, 7.96214, 7.96214, 7.96214, 7.96214, 7.96214, 7.96214, 7.96215, 7.96214, 7.96214, 7.96214
4.37805, 7.8382, 8.0161, 8.00186, 3.13659, -0.177897, 8.00186, 0, 8.00187, 8.00188, 8.00533, 8.01261, 8.00186, 8.00186, 8.00186, 8.00186, 8.00186, 8.00186, 8.00186, 8.00186, 8.00187, 8.00186, 8.00186, 8.00186
4.38592, 8.30393, 8.05542, 8.04172, 3.20997, 0.248502, 8.04172, 0, 8.04172, 8.04173, 8.04519, 8.05194, 8.04172, 8.04172, 8.04172, 8.04172, 8.04172, 8.04172, 8.04172, 8.04172, 8.04172, 8.04172, 8.04172, 8.04172
4.39378, 6.51778, 8.095, 8.08169, 2.91852, -1.57722, 8.08169, 0, 8.0817, 8.08171, 8.08516, 8.09151, 8.08169, 8.08169, 8.08169, 8.08169, 8.08169, 8.08169, 8.08169, 8.08169, 8.0817, 8.08169, 8.08169, 8.08169
4.40165, 8.14954, 8.13482, 8.1218, 3.18584, 0.0147228, 8.1218, 0, 8.1218, 8.12181, 8.12527, 8.13133, 8.1218, 8.1218, 8.1218, 8.1218, 8.1218, 8.1218, 8.1218, 8.1218, 8.1218, 8.1218, 8.1218, 8.1218
4.40951, 5.99005, 8.17487, 8.16204, 2.82667, -2.18483, 8.16204, 0, 8.16204, 8.16205, 8.16551, 8.17138, 8.16204, 8.16204, 8.16204, 8.16204, 8.16204, 8.16204, 8.16204, 8.16204, 8.16204, 8.16204, 8.16204, 8.16204
4.41738, 7.157, 8.21512, 8.2024, 3.02605, -1.05812, 8.2024, 0, 8.2024, 8.20241, 8.20587, 8.21163, 8.2024, 8.2024, 8.2024, 8.2024, 8.2024, 8.2024, 8.2024, 8.2024, 8.2024, 8.2024, 8.2024, 8.2024
4.42524, 7.16171, 8.25557, 8.24289, 3.02683, -1.09386, 8.24289, 0, 8.24289, 8.2429, 8.24636, 8.25208, 8.24289, 8.24289, 8.24289, 8.24289, 8.24289, 8.24289, 8.24289, 8.24289, 8.24289, 8.24289, 8.24289, 8.24289
4.43311, 5.99494, 8.29619, 8.2835, 2.82753, -2.30125, 8.2835, 0, 8.2835, 8.28351, 8.28697, 8.2927, 8.2835, 8.2835, 8.2835, 8.2835, 8.2835, 8.2835, 8.2835, 8.2835, 8.2835, 8.2835, 8.2835, 8.2835
4.44097, 5.8216, 8.33698, 8.32424, 2.79671, -2.51538, 8.32424, 0, 8.32424, 8.32425, 8.32771, 8.33349, 8.32424, 8.32424, 8.32424, 8.32424, 8.32424, 8.32424, 8.32424, 8.32424, 8.32424, 8.32424, 8.32424, 8.32424
4.44884, 9.16896, 8.37793, 8.3651, 3.342, 0.791032, 8.3651, 0, 8.3651, 8.36511, 8.36857, 8.37444, 8.3651, 8.3651, 8.3651, 8.3651, 8.3651, 8.3651, 8.3651, 8.3651, 8.3651, 8.3651, 8.3651, 8.3651
4.4567, 8.81658, 8.41902, 8.40608, 3.28886, 0.397553, 8.40608, 0, 8.40608, 8.40609, 8.40955, 8.41553, 8.40608, 8.40608, 8.40608, 8.40608, 8.40608, 8.40608, 8.40608, 8.40608, 8.40608, 8.40608, 8.40608, 8.40608
