   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_453.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0016888, 0, 9.2722e-15, 0, 1.41421, -9.2722e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22694e-16, 0, 0, 6.32302e-17, 0, 1.14843e-17, 0, 9.07479e-15, 0, 0
0.0095413, 0, 1.43548e-14, 0, 1.41421, -1.43548e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89918e-16, 0, 0, 9.97262e-17, 0, 1.83221e-17, 0, 1.40468e-14, 0, 0
0.0173938, 0, 2.21243e-14, 0, 1.41421, -2.21243e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9266e-16, 0, 0, 1.56612e-16, 0, 2.91128e-17, 0, 2.16459e-14, 0, 0
0.0252463, 0, 3.39479e-14, 0, 1.41421, -3.39479e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.48983e-16, 0, 0, 2.44901e-16, 0, 4.60731e-17, 0, 3.3208e-14, 0, 0
0.0330988, 0, 5.1861e-14, 0, 1.41421, -5.1861e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.85771e-16, 0, 0, 3.81354e-16, 0, 7.2624e-17, 0, 5.07212e-14, 0, 0
0.0409513, 0, 7.88798e-14, 0, 1.41421, -7.88798e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04285e-15, 0, 0, 5.91375e-16, 0, 1.14025e-16, 0, 7.71315e-14, 0, 0
0.0488038, 0, 1.19453e-13, 0, 1.41421, -1.19453e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57897e-15, 0, 0, 9.13299e-16, 0, 1.78331e-16, 0, 1.16783e-13, 0, 0
0.0566563, 0, 1.80115e-13, 0, 1.41421, -1.80115e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38036e-15, 0, 0, 1.40476e-15, 0, 2.77834e-16, 0, 1.76052e-13, 0, 0
0.0645088, 0, 2.70416e-13, 0, 1.41421, -2.70416e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.57303e-15, 0, 0, 2.15207e-15, 0, 4.31201e-16, 0, 2.6426e-13, 0, 0
0.0723613, 0, 4.04253e-13, 0, 1.41421, -4.04253e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.34034e-15, 0, 0, 3.28396e-15, 0, 6.66688e-16, 0, 3.94962e-13, 0, 0
0.0802138, 0, 6.01757e-13, 0, 1.41421, -6.01757e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.94777e-15, 0, 0, 4.99175e-15, 0, 1.0269e-15, 0, 5.8779e-13, 0, 0
0.0880663, 0, 8.91958e-13, 0, 1.41421, -8.91958e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17781e-14, 0, 0, 7.55929e-15, 0, 1.57586e-15, 0, 8.71045e-13, 0, 0
0.0959188, 0, 1.31654e-12, 0, 1.41421, -1.31654e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73808e-14, 0, 0, 1.1405e-14, 0, 2.40935e-15, 0, 1.28534e-12, 0, 0
0.103771, 0, 1.93505e-12, 0, 1.41421, -1.93505e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55407e-14, 0, 0, 1.7145e-14, 0, 3.67026e-15, 0, 1.8887e-12, 0, 0
0.111624, 0, 2.83225e-12, 0, 1.41421, -2.83225e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.73743e-14, 0, 0, 2.56829e-14, 0, 5.57087e-15, 0, 2.76362e-12, 0, 0
0.119476, 0, 4.12816e-12, 0, 1.41421, -4.12816e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.44626e-14, 0, 0, 3.83408e-14, 0, 8.42557e-15, 0, 4.02693e-12, 0, 0
0.127329, 0, 5.99203e-12, 0, 1.41421, -5.99203e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.90341e-14, 0, 0, 5.70477e-14, 0, 1.26983e-14, 0, 5.84325e-12, 0, 0
0.135181, 0, 8.66146e-12, 0, 1.41421, -8.66146e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14217e-13, 0, 0, 8.4612e-14, 0, 1.90714e-14, 0, 8.44356e-12, 0, 0
0.143034, 0, 1.24685e-11, 0, 1.41421, -1.24685e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6438e-13, 0, 0, 1.25112e-13, 0, 2.85451e-14, 0, 1.21504e-11, 0, 0
0.150886, 0, 1.78752e-11, 0, 1.41421, -1.78752e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35603e-13, 0, 0, 1.84464e-13, 0, 4.25815e-14, 0, 1.74125e-11, 0, 0
0.158739, 0, 2.55214e-11, 0, 1.41421, -2.55214e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36302e-13, 0, 0, 2.71231e-13, 0, 6.33104e-14, 0, 2.48506e-11, 0, 0
0.166591, 0, 3.62899e-11, 0, 1.41421, -3.62899e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.78086e-13, 0, 0, 3.97798e-13, 0, 9.38258e-14, 0, 3.53202e-11, 0, 0
0.174444, 0, 5.13925e-11, 0, 1.41421, -5.13925e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.76882e-13, 0, 0, 5.82057e-13, 0, 1.38609e-13, 0, 4.9995e-11, 0, 0
0.182296, 0, 7.24859e-11, 0, 1.41421, -7.24859e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.54466e-13, 0, 0, 8.49846e-13, 0, 2.04133e-13, 0, 7.04775e-11, 0, 0
0.190149, 0, 1.01825e-10, 0, 1.41421, -1.01825e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34046e-12, 0, 0, 1.23847e-12, 0, 2.99725e-13, 0, 9.89467e-11, 0, 0
0.198001, 0, 1.42467e-10, 0, 1.41421, -1.42467e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87502e-12, 0, 0, 1.80179e-12, 0, 4.38789e-13, 0, 1.38351e-10, 0, 0
0.205854, 0, 1.98534e-10, 0, 1.41421, -1.98534e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61227e-12, 0, 0, 2.61759e-12, 0, 6.4054e-13, 0, 1.92664e-10, 0, 0
0.213706, 0, 2.75569e-10, 4.2039e-44, 1.41421, -2.75569e-10, 0, 4.2039e-44, 4.2039e-44, 4.2039e-44, 4.2039e-44, 4.2039e-44, 4.2039e-44, 4.2039e-44, 4.2039e-44, 4.2039e-44, 4.2039e-44, 3.62496e-12, 4.2039e-44, 4.2039e-44, 3.79829e-12, 4.2039e-44, 9.32471e-13, 4.2039e-44, 2.67213e-10, 4.2039e-44, 4.2039e-44
0.221559, 0, 3.80986e-10, 7.07656e-43, 1.41421, -3.80986e-10, 0, 7.07656e-43, 7.07656e-43, 7.07656e-43, 7.07656e-43, 7.07656e-43, 7.07656e-43, 7.07656e-43, 7.07656e-43, 7.07656e-43, 7.07656e-43, 5.01038e-12, 7.07656e-43, 7.07656e-43, 5.50645e-12, 7.07656e-43, 1.35382e-12, 7.07656e-43, 3.69115e-10, 7.07656e-43, 7.07656e-43
