   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_315.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.011273, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00342452, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00442397, 0, 4.89081e-18, 0, 1.41421, -4.89081e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.03221e-20, 0, 0, 1.62256e-20, 0, 1.34889e-21, 0, 4.83292e-18, 0, 0
0.0122725, 0, 8.81398e-18, 0, 1.41421, -8.81398e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.26618e-20, 0, 0, 2.97621e-20, 0, 2.47743e-21, 0, 8.70907e-18, 0, 0
0.0201209, 0, 1.5771e-17, 0, 1.41421, -1.5771e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30006e-19, 0, 0, 5.42061e-20, 0, 4.51936e-21, 0, 1.55823e-17, 0, 0
0.0279694, 0, 2.80225e-17, 0, 1.41421, -2.80225e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30984e-19, 0, 0, 9.80445e-20, 0, 8.18983e-21, 0, 2.76853e-17, 0, 0
0.0358179, 0, 4.94505e-17, 0, 1.41421, -4.94505e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.07584e-19, 0, 0, 1.76137e-19, 0, 1.47457e-20, 0, 4.88521e-17, 0, 0
0.0436664, 0, 8.66781e-17, 0, 1.41421, -8.66781e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.14372e-19, 0, 0, 3.14336e-19, 0, 2.63826e-20, 0, 8.5623e-17, 0, 0
0.0515149, 0, 1.50927e-16, 0, 1.41421, -1.50927e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2438e-18, 0, 0, 5.57316e-19, 0, 4.69123e-20, 0, 1.49079e-16, 0, 0
0.0593634, 0, 2.61093e-16, 0, 1.41421, -2.61093e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15152e-18, 0, 0, 9.8181e-19, 0, 8.2915e-20, 0, 2.57876e-16, 0, 0
0.0672119, 0, 4.48776e-16, 0, 1.41421, -4.48776e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.69783e-18, 0, 0, 1.71876e-18, 0, 1.45683e-19, 0, 4.43214e-16, 0, 0
0.0750604, 0, 7.66506e-16, 0, 1.41421, -7.66506e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.31536e-18, 0, 0, 2.9903e-18, 0, 2.54485e-19, 0, 7.56946e-16, 0, 0
0.0829088, 0, 1.30102e-15, 0, 1.41421, -1.30102e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07184e-17, 0, 0, 5.17082e-18, 0, 4.42019e-19, 0, 1.28469e-15, 0, 0
