   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_95.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00230662, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0055582, 0, 2.33856e-17, 0, 1.41421, -2.33856e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.62606e-20, 0, 0, 4.0101e-22, 9.19927e-22, 0, 2.3318e-17, 0, 0
0.013423, 0, 4.17243e-17, 0, 1.41421, -4.17243e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18221e-19, 0, 0, 7.26954e-22, 1.67527e-21, 0, 4.16037e-17, 0, 0
0.0212878, 0, 7.393e-17, 0, 1.41421, -7.393e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09472e-19, 0, 0, 1.30894e-21, 3.0309e-21, 0, 7.37162e-17, 0, 0
0.0291526, 0, 1.30106e-16, 0, 1.41421, -1.30106e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68639e-19, 0, 0, 2.34126e-21, 5.44855e-21, 0, 1.29729e-16, 0, 0
0.0370175, 0, 2.2744e-16, 0, 1.41421, -2.2744e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.44425e-19, 0, 0, 4.16059e-21, 9.7337e-21, 0, 2.26782e-16, 0, 0
0.0448823, 0, 3.94984e-16, 0, 1.41421, -3.94984e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11914e-18, 0, 0, 7.34653e-21, 1.7283e-20, 0, 3.9384e-16, 0, 0
0.0527471, 0, 6.81515e-16, 0, 1.41421, -6.81515e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93099e-18, 0, 0, 1.28908e-20, 3.05045e-20, 0, 6.79541e-16, 0, 0
0.0606119, 0, 1.16841e-15, 0, 1.41421, -1.16841e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.31052e-18, 0, 0, 2.24795e-20, 5.35253e-20, 0, 1.16502e-15, 0, 0
0.0684767, 0, 1.99055e-15, 0, 1.41421, -1.99055e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.63994e-18, 0, 0, 3.89626e-20, 9.33806e-20, 0, 1.98477e-15, 0, 0
0.0763415, 0, 3.37009e-15, 0, 1.41421, -3.37009e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.54868e-18, 0, 0, 6.71269e-20, 1.61994e-19, 0, 3.36032e-15, 0, 0
0.0842063, 0, 5.67069e-15, 0, 1.41421, -5.67069e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6067e-17, 0, 0, 1.14966e-19, 2.79465e-19, 0, 5.65422e-15, 0, 0
0.0920711, 0, 9.48377e-15, 0, 1.41421, -9.48377e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.68708e-17, 0, 0, 1.95747e-19, 4.79494e-19, 0, 9.45623e-15, 0, 0
0.099936, 0, 1.57654e-14, 0, 1.41421, -1.57654e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.46689e-17, 0, 0, 3.31374e-19, 8.18285e-19, 0, 1.57196e-14, 0, 0
0.107801, 0, 2.60515e-14, 0, 1.41421, -2.60515e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.38128e-17, 0, 0, 5.57786e-19, 1.38908e-18, 0, 2.59757e-14, 0, 0
0.115666, 0, 4.27942e-14, 0, 1.41421, -4.27942e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21251e-16, 0, 0, 9.33633e-19, 2.34575e-18, 0, 4.26696e-14, 0, 0
0.12353, 0, 6.98848e-14, 0, 1.41421, -6.98848e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98009e-16, 0, 0, 1.55408e-18, 3.94096e-18, 0, 6.96813e-14, 0, 0
0.131395, 0, 1.13461e-13, 0, 1.41421, -1.13461e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21477e-16, 0, 0, 2.5727e-18, 6.58744e-18, 0, 1.1313e-13, 0, 0
0.13926, 0, 1.83144e-13, 0, 1.41421, -1.83144e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.1892e-16, 0, 0, 4.23599e-18, 1.09561e-17, 0, 1.8261e-13, 0, 0
