   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_676.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00994117, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00206751, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00580615, 0, 3.68228e-14, 0, 1.41421, -3.68228e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46294e-17, 0, 2.28765e-15, 0, 3.45205e-14, 0, 0, 0
0.0136798, 0, 5.75823e-14, 0, 1.41421, -5.75823e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32629e-17, 0, 3.68104e-15, 0, 5.3878e-14, 0, 0, 0
0.0215535, 0, 8.96342e-14, 0, 1.41421, -8.96342e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68266e-17, 0, 5.89849e-15, 0, 8.36989e-14, 0, 0, 0
0.0294271, 0, 1.38896e-13, 0, 1.41421, -1.38896e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.80418e-17, 0, 9.41278e-15, 0, 1.29425e-13, 0, 0, 0
0.0373008, 0, 2.14267e-13, 0, 1.41421, -2.14267e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.10806e-17, 0, 1.49595e-14, 0, 1.99216e-13, 0, 0, 0
0.0451745, 0, 3.29065e-13, 0, 1.41421, -3.29065e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4231e-16, 0, 2.36785e-14, 0, 3.05245e-13, 0, 0, 0
0.0530481, 0, 5.0314e-13, 0, 1.41421, -5.0314e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21409e-16, 0, 3.73289e-14, 0, 4.6559e-13, 0, 0, 0
0.0609218, 0, 7.65934e-13, 0, 1.41421, -7.65934e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.43026e-16, 0, 5.86176e-14, 0, 7.06973e-13, 0, 0, 0
0.0687954, 0, 1.16092e-12, 0, 1.41421, -1.16092e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.29243e-16, 0, 9.16856e-14, 0, 1.0687e-12, 0, 0, 0
0.0766691, 0, 1.75199e-12, 0, 1.41421, -1.75199e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.13211e-16, 0, 1.4285e-13, 0, 1.60833e-12, 0, 0, 0
0.0845428, 0, 2.63269e-12, 0, 1.41421, -2.63269e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24452e-15, 0, 2.21706e-13, 0, 2.40974e-12, 0, 0, 0
0.0924164, 0, 3.93926e-12, 0, 1.41421, -3.93926e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89713e-15, 0, 3.42777e-13, 0, 3.59458e-12, 0, 0, 0
0.10029, 0, 5.86933e-12, 0, 1.41421, -5.86933e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88078e-15, 0, 5.27954e-13, 0, 5.33849e-12, 0, 0, 0
0.108164, 0, 8.70833e-12, 0, 1.41421, -8.70833e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.3579e-15, 0, 8.1012e-13, 0, 7.89386e-12, 0, 0, 0
0.116037, 0, 1.28667e-11, 0, 1.41421, -1.28667e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.56808e-15, 0, 1.23848e-12, 0, 1.16217e-11, 0, 0, 0
0.123911, 0, 1.89321e-11, 0, 1.41421, -1.89321e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.86362e-15, 0, 1.8864e-12, 0, 1.70358e-11, 0, 0, 0
0.131785, 0, 2.7742e-11, 0, 1.41421, -2.7742e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47611e-14, 0, 2.86287e-12, 0, 2.48644e-11, 0, 0, 0
0.139658, 0, 4.04858e-11, 0, 1.41421, -4.04858e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20161e-14, 0, 4.32927e-12, 0, 3.61345e-11, 0, 0, 0
0.147532, 0, 5.88442e-11, 0, 1.41421, -5.88442e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27311e-14, 0, 6.52372e-12, 0, 5.22877e-11, 0, 0, 0
0.155406, 0, 8.51837e-11, 0, 1.41421, -8.51837e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.85113e-14, 0, 9.79644e-12, 0, 7.53387e-11, 0, 0, 0
0.163279, 0, 1.22822e-10, 0, 1.41421, -1.22822e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.16902e-14, 0, 1.46609e-11, 0, 1.08089e-10, 0, 0, 0
0.171153, 0, 1.76391e-10, 0, 1.41421, -1.76391e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05655e-13, 0, 2.18674e-11, 0, 1.54418e-10, 0, 0, 0
0.179027, 0, 2.52335e-10, 0, 1.41421, -2.52335e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55315e-13, 0, 3.25094e-11, 0, 2.1967e-10, 0, 0, 0
0.1869, 0, 3.5958e-10, 0, 1.41421, -3.5958e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27786e-13, 0, 4.81758e-11, 0, 3.11176e-10, 0, 0, 0
0.194774, 0, 5.10446e-10, 0, 1.41421, -5.10446e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33371e-13, 0, 7.11689e-11, 0, 4.38944e-10, 0, 0, 0
0.202648, 0, 7.21876e-10, 0, 1.41421, -7.21876e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.86985e-13, 0, 1.04816e-10, 0, 6.16573e-10, 0, 0, 0
0.210521, 0, 1.01709e-09, 0, 1.41421, -1.01709e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.10235e-13, 0, 1.53915e-10, 0, 8.6246e-10, 0, 0, 0
0.218395, 0, 1.42777e-09, 6.30584e-44, 1.41421, -1.42777e-09, 6.30584e-44, 0, 6.30584e-44, 6.30584e-44, 6.30584e-44, 6.30584e-44, 6.30584e-44, 6.30584e-44, 6.30584e-44, 6.30584e-44, 6.30584e-44, 6.30584e-44, 6.30584e-44, 1.03442e-12, 6.30584e-44, 2.25365e-10, 6.30584e-44, 1.20137e-09, 6.30584e-44, 6.30584e-44, 6.30584e-44
0.226269, 0, 1.99708e-09, 1.17289e-42, 1.41421, -1.99708e-09, 1.17289e-42, 0, 1.17289e-42, 1.17289e-42, 1.17289e-42, 1.17289e-42, 1.17289e-42, 1.17289e-42, 1.17289e-42, 1.17289e-42, 1.17289e-42, 1.17289e-42, 1.17289e-42, 1.50492e-12, 1.17289e-42, 3.29068e-10, 1.17289e-42, 1.6665e-09, 1.17289e-42, 1.17289e-42, 1.17289e-42
0.234142, 0, 2.78353e-09, 1.67974e-41, 1.41421, -2.78353e-09, 1.67974e-41, 0, 1.67974e-41, 1.67974e-41, 1.67974e-41, 1.67974e-41, 1.67974e-41, 1.67974e-41, 1.67974e-41, 1.67974e-41, 1.67974e-41, 1.67974e-41, 1.67974e-41, 2.18758e-12, 1.67974e-41, 4.79205e-10, 1.67974e-41, 2.30213e-09, 1.67974e-41, 1.67974e-41, 1.67974e-41
0.242016, 0, 3.86627e-09, 2.20444e-40, 1.41421, -3.86627e-09, 2.20444e-40, 0, 2.20444e-40, 2.20444e-40, 2.20444e-40, 2.20444e-40, 2.20444e-40, 2.20444e-40, 2.20444e-40, 2.20444e-40, 2.20444e-40, 2.20444e-40, 2.20444e-40, 3.17802e-12, 2.20444e-40, 6.96042e-10, 2.20444e-40, 3.16705e-09, 2.20444e-40, 2.20444e-40, 2.20444e-40
0.24989, 0, 5.35211e-09, 2.59994e-39, 1.41421, -5.35211e-09, 2.59994e-39, 0, 2.59994e-39, 2.59994e-39, 2.59994e-39, 2.59994e-39, 2.59994e-39, 2.59994e-39, 2.59994e-39, 2.59994e-39, 2.59994e-39, 2.59994e-39, 2.59994e-39, 4.61522e-12, 2.59994e-39, 1.00849e-09, 2.59994e-39, 4.339e-09, 2.59994e-39, 2.59994e-39, 2.59994e-39
0.257763, 0, 7.38463e-09, 2.76495e-38, 1.41421, -7.38463e-09, 2.76495e-38, 0, 2.76495e-38, 2.76495e-38, 2.76495e-38, 2.76495e-38, 2.76495e-38, 2.76495e-38, 2.76495e-38, 2.76495e-38, 2.76495e-38, 2.76495e-38, 2.76495e-38, 6.70137e-12, 2.76495e-38, 1.45771e-09, 2.76495e-38, 5.92022e-09, 2.76495e-38, 2.76495e-38, 2.76495e-38
0.265637, 0, 1.01566e-08, 2.66114e-37, 1.41421, -1.01566e-08, 2.66114e-37, 0, 2.66114e-37, 2.66114e-37, 2.66114e-37, 2.66114e-37, 2.66114e-37, 2.66114e-37, 2.66114e-37, 2.66114e-37, 2.66114e-37, 2.66114e-37, 2.66114e-37, 9.73082e-12, 2.66114e-37, 2.10219e-09, 2.66114e-37, 8.04464e-09, 2.66114e-37, 2.66114e-37, 2.66114e-37
0.273511, 0, 1.3926e-08, 2.33122e-36, 1.41421, -1.3926e-08, 2.33122e-36, 0, 2.33122e-36, 2.33122e-36, 2.33122e-36, 2.33122e-36, 2.33122e-36, 2.33122e-36, 2.33122e-36, 2.33122e-36, 2.33122e-36, 2.33122e-36, 2.33122e-36, 1.41324e-11, 2.33122e-36, 3.02496e-09, 2.33122e-36, 1.08869e-08, 2.33122e-36, 2.33122e-36, 2.33122e-36
0.281384, 0, 1.90377e-08, 1.86839e-35, 1.41421, -1.90377e-08, 1.86839e-35, 0, 1.86839e-35, 1.86839e-35, 1.86839e-35, 1.86839e-35, 1.86839e-35, 1.86839e-35, 1.86839e-35, 1.86839e-35, 1.86839e-35, 1.86839e-35, 1.86839e-35, 2.05308e-11, 1.86839e-35, 4.34356e-09, 1.86839e-35, 1.46736e-08, 1.86839e-35, 1.86839e-35, 1.86839e-35
0.289258, 0, 2.59517e-08, 1.37627e-34, 1.41421, -2.59517e-08, 1.37627e-34, 0, 1.37627e-34, 1.37627e-34, 1.37627e-34, 1.37627e-34, 1.37627e-34, 1.37627e-34, 1.37627e-34, 1.37627e-34, 1.37627e-34, 1.37627e-34, 1.37627e-34, 2.98365e-11, 1.37627e-34, 6.22422e-09, 1.37627e-34, 1.96977e-08, 1.37627e-34, 1.37627e-34, 1.37627e-34
0.297132, 0, 3.52805e-08, 9.24164e-34, 1.41421, -3.52805e-08, 9.24164e-34, 0, 9.24164e-34, 9.24164e-34, 9.24164e-34, 9.24164e-34, 9.24164e-34, 9.24164e-34, 9.24164e-34, 9.24164e-34, 9.24164e-34, 9.24164e-34, 9.24164e-34, 4.33755e-11, 9.24164e-34, 8.90151e-09, 9.24164e-34, 2.63357e-08, 9.24164e-34, 9.24164e-34, 9.24164e-34
0.305005, 0, 4.78388e-08, 6.20165e-33, 1.41421, -4.78388e-08, 6.20165e-33, 0, 6.20165e-33, 6.20165e-33, 6.20165e-33, 6.20165e-33, 6.20165e-33, 6.20165e-33, 6.20165e-33, 6.20165e-33, 6.20165e-33, 6.20165e-33, 6.20165e-33, 6.3078e-11, 6.20165e-33, 1.27059e-08, 6.20165e-33, 3.50698e-08, 6.20165e-33, 6.20165e-33, 6.20165e-33
