   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_378.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.37163, 0, 2.26373e-09, 2.52705e-34, 1.41421, -2.26373e-09, 2.52705e-34, 0, 2.52705e-34, 2.52705e-34, 2.52705e-34, 2.52705e-34, 2.52705e-34, 2.52705e-34, 2.52705e-34, 2.52705e-34, 2.52705e-34, 2.52705e-34, 2.52705e-34, 1.45957e-09, 2.52705e-34, 8.04162e-10, 2.52705e-34, 2.52705e-34
0.379498, 0, 3.53573e-09, 1.70299e-33, 1.41421, -3.53573e-09, 1.70299e-33, 0, 1.70299e-33, 1.70299e-33, 1.70299e-33, 1.70299e-33, 1.70299e-33, 1.70299e-33, 1.70299e-33, 1.70299e-33, 1.70299e-33, 1.70299e-33, 1.70299e-33, 2.34252e-09, 1.70299e-33, 1.19321e-09, 1.70299e-33, 1.70299e-33
0.387367, 0, 5.51098e-09, 9.65028e-33, 1.41421, -5.51098e-09, 9.65028e-33, 0, 9.65028e-33, 9.65028e-33, 9.65028e-33, 9.65028e-33, 9.65028e-33, 9.65028e-33, 9.65028e-33, 9.65028e-33, 9.65028e-33, 9.65028e-33, 9.65028e-33, 3.7528e-09, 9.65028e-33, 1.75819e-09, 9.65028e-33, 9.65028e-33
0.395235, 0, 8.57541e-09, 5.65112e-32, 1.41421, -8.57541e-09, 5.65112e-32, 0, 5.65112e-32, 5.65112e-32, 5.65112e-32, 5.65112e-32, 5.65112e-32, 5.65112e-32, 5.65112e-32, 5.65112e-32, 5.65112e-32, 5.65112e-32, 5.65112e-32, 6.00259e-09, 5.65112e-32, 2.57282e-09, 5.65112e-32, 5.65112e-32
0.403103, 0, 1.33265e-08, 2.94502e-31, 1.41421, -1.33265e-08, 2.94502e-31, 0, 2.94502e-31, 2.94502e-31, 2.94502e-31, 2.94502e-31, 2.94502e-31, 2.94502e-31, 2.94502e-31, 2.94502e-31, 2.94502e-31, 2.94502e-31, 2.94502e-31, 9.58734e-09, 2.94502e-31, 3.73915e-09, 2.94502e-31, 2.94502e-31
0.410971, 0, 2.06893e-08, 1.51689e-30, 1.41421, -2.06893e-08, 1.51689e-30, 0, 1.51689e-30, 1.51689e-30, 1.51689e-30, 1.51689e-30, 1.51689e-30, 1.51689e-30, 1.51689e-30, 1.51689e-30, 1.51689e-30, 1.51689e-30, 1.51689e-30, 1.5292e-08, 1.51689e-30, 5.3973e-09, 1.51689e-30, 1.51689e-30
0.418839, 0, 3.20956e-08, 7.48605e-30, 1.41421, -3.20956e-08, 7.48605e-30, 0, 7.48605e-30, 7.48605e-30, 7.48605e-30, 7.48605e-30, 7.48605e-30, 7.48605e-30, 7.48605e-30, 7.48605e-30, 7.48605e-30, 7.48605e-30, 7.48605e-30, 2.43572e-08, 7.48605e-30, 7.73832e-09, 7.48605e-30, 7.48605e-30
0.426707, 0, 4.97592e-08, 3.50192e-29, 1.41421, -4.97592e-08, 3.50192e-29, 0, 3.50192e-29, 3.50192e-29, 3.50192e-29, 3.50192e-29, 3.50192e-29, 3.50192e-29, 3.50192e-29, 3.50192e-29, 3.50192e-29, 3.50192e-29, 3.50192e-29, 3.87385e-08, 3.50192e-29, 1.10207e-08, 3.50192e-29, 3.50192e-29
0.434575, 0, 7.70977e-08, 1.58876e-28, 1.41421, -7.70977e-08, 1.58876e-28, 0, 1.58876e-28, 1.58876e-28, 1.58876e-28, 1.58876e-28, 1.58876e-28, 1.58876e-28, 1.58876e-28, 1.58876e-28, 1.58876e-28, 1.58876e-28, 1.58876e-28, 6.15063e-08, 1.58876e-28, 1.55914e-08, 1.58876e-28, 1.58876e-28
0.442444, 0, 1.19375e-07, 6.92181e-28, 1.41421, -1.19375e-07, 6.92181e-28, 0, 6.92181e-28, 6.92181e-28, 6.92181e-28, 6.92181e-28, 6.92181e-28, 6.92181e-28, 6.92181e-28, 6.92181e-28, 6.92181e-28, 6.92181e-28, 6.92181e-28, 9.74618e-08, 6.92181e-28, 2.19132e-08, 6.92181e-28, 6.92181e-28
0.450312, 0, 1.84672e-07, 2.87877e-27, 1.41421, -1.84672e-07, 2.87877e-27, 0, 2.87877e-27, 2.87877e-27, 2.87877e-27, 2.87877e-27, 2.87877e-27, 2.87877e-27, 2.87877e-27, 2.87877e-27, 2.87877e-27, 2.87877e-27, 2.87877e-27, 1.54074e-07, 2.87877e-27, 3.05984e-08, 2.87877e-27, 2.87877e-27
0.45818, 0, 2.85346e-07, 1.14317e-26, 1.41421, -2.85346e-07, 1.14317e-26, 0, 1.14317e-26, 1.14317e-26, 1.14317e-26, 1.14317e-26, 1.14317e-26, 1.14317e-26, 1.14317e-26, 1.14317e-26, 1.14317e-26, 1.14317e-26, 1.14317e-26, 2.42894e-07, 1.14317e-26, 4.24515e-08, 1.14317e-26, 1.14317e-26
0.466048, 0, 4.40199e-07, 4.33776e-26, 1.41421, -4.40199e-07, 4.33776e-26, 0, 4.33776e-26, 4.33776e-26, 4.33776e-26, 4.33776e-26, 4.33776e-26, 4.33776e-26, 4.33776e-26, 4.33776e-26, 4.33776e-26, 4.33776e-26, 4.33776e-26, 3.81677e-07, 4.33776e-26, 5.8522e-08, 4.33776e-26, 4.33776e-26
0.473916, 0, 6.77676e-07, 1.57527e-25, 1.41421, -6.77676e-07, 1.57527e-25, 0, 1.57527e-25, 1.57527e-25, 1.57527e-25, 1.57527e-25, 1.57527e-25, 1.57527e-25, 1.57527e-25, 1.57527e-25, 1.57527e-25, 1.57527e-25, 1.57527e-25, 5.97507e-07, 1.57527e-25, 8.01689e-08, 1.57527e-25, 1.57527e-25
0.481784, 0, 1.04054e-06, 5.51902e-25, 1.41421, -1.04054e-06, 5.51902e-25, 0, 5.51902e-25, 5.51902e-25, 5.51902e-25, 5.51902e-25, 5.51902e-25, 5.51902e-25, 5.51902e-25, 5.51902e-25, 5.51902e-25, 5.51902e-25, 5.51902e-25, 9.31399e-07, 5.51902e-25, 1.0914e-07, 5.51902e-25, 5.51902e-25
0.489652, 0, 1.5935e-06, 9.35327e-11, 1.41421, -1.5935e-06, 1.35989e-10, 9.35327e-11, 1.26999e-10, 3.7643e-10, 1.05091e-10, 3.20214e-10, 1.56225e-10, 1.63078e-10, 9.57446e-11, 1.45846e-10, 9.62068e-11, 9.35847e-11, 9.36108e-11, 1.44502e-06, 9.35329e-11, 1.4778e-07, 9.35327e-11, 9.35327e-11
0.49752, 0, 2.43132e-06, 3.05983e-10, 1.41421, -2.43132e-06, 4.47331e-10, 3.05983e-10, 4.17401e-10, 1.24783e-09, 3.44465e-10, 1.06067e-09, 5.14704e-10, 5.37517e-10, 3.13347e-10, 4.80148e-10, 3.14886e-10, 3.06156e-10, 3.07778e-10, 2.23006e-06, 3.05983e-10, 1.98948e-07, 3.05983e-10, 3.05983e-10
0.505389, 0, 3.69422e-06, 7.81102e-10, 1.41421, -3.69422e-06, 1.14646e-09, 7.81102e-10, 1.0691e-09, 3.21559e-09, 8.8057e-10, 2.73183e-09, 1.32061e-09, 1.37958e-09, 8.00136e-10, 1.23129e-09, 8.04114e-10, 7.81549e-10, 7.87028e-10, 3.4218e-06, 7.81103e-10, 2.66426e-07, 7.81102e-10, 7.81102e-10
0.513257, 0, 5.58709e-06, 1.82456e-09, 1.41421, -5.58709e-06, 2.68501e-09, 1.82456e-09, 2.50281e-09, 7.55798e-09, 2.05881e-09, 6.41867e-09, 3.09514e-09, 3.23401e-09, 1.86939e-09, 2.88478e-09, 1.87875e-09, 1.82561e-09, 1.84031e-09, 5.21791e-06, 1.82456e-09, 3.55051e-07, 1.82456e-09, 1.82456e-09
0.521125, 0, 8.40729e-06, 4.06991e-09, 1.41421, -8.40729e-06, 5.99949e-09, 4.06991e-09, 5.59091e-09, 1.69273e-08, 4.59523e-09, 1.43723e-08, 6.91922e-09, 7.23064e-09, 4.17043e-09, 6.44748e-09, 4.19144e-09, 4.07227e-09, 4.10791e-09, 7.90438e-06, 4.06991e-09, 4.71186e-07, 4.06991e-09, 4.06991e-09
0.528993, 0, 1.26004e-05, 8.8e-09, 1.41421, -1.26004e-05, 1.2987e-08, 8.8e-09, 1.21004e-08, 3.66992e-08, 9.9399e-09, 3.11552e-08, 1.49827e-08, 1.56585e-08, 9.01813e-09, 1.39591e-08, 9.06371e-09, 8.80512e-09, 8.88677e-09, 1.19082e-05, 8.80001e-09, 6.23341e-07, 8.8e-09, 8.8e-09
0.536861, 0, 1.87659e-05, 1.85477e-08, 1.41421, -1.87659e-05, 2.73965e-08, 1.85477e-08, 2.55228e-08, 7.75096e-08, 2.09567e-08, 6.57931e-08, 3.16142e-08, 3.30423e-08, 1.90087e-08, 2.94509e-08, 1.9105e-08, 1.85585e-08, 1.87384e-08, 1.77971e-05, 1.85477e-08, 8.2321e-07, 1.85477e-08, 1.85477e-08
0.544729, 0, 2.77943e-05, 3.81994e-08, 1.41421, -2.77943e-05, 5.64661e-08, 3.81994e-08, 5.25982e-08, 1.59916e-07, 4.31724e-08, 1.35729e-07, 6.51729e-08, 6.8121e-08, 3.9151e-08, 6.07071e-08, 3.93499e-08, 3.82217e-08, 3.86063e-08, 2.64063e-05, 3.81994e-08, 1.08743e-06, 3.81994e-08, 3.81994e-08
0.552597, 0, 4.09416e-05, 7.69595e-08, 1.41421, -4.09416e-05, 1.13841e-07, 7.69595e-08, 1.06032e-07, 3.22714e-07, 8.70005e-08, 2.73879e-07, 1.31421e-07, 1.37373e-07, 7.88809e-08, 1.22404e-07, 7.92825e-08, 7.70046e-08, 7.7806e-08, 3.88939e-05, 7.69596e-08, 1.44052e-06, 7.69595e-08, 7.69595e-08
0.560466, 0, 5.99896e-05, 1.51761e-07, 1.41421, -5.99896e-05, 2.24647e-07, 1.51761e-07, 2.09213e-07, 6.37419e-07, 1.71604e-07, 5.40913e-07, 2.59387e-07, 2.71151e-07, 1.55558e-07, 2.41569e-07, 1.56352e-07, 1.5185e-07, 1.53482e-07, 5.68695e-05, 1.51761e-07, 1.91986e-06, 1.51761e-07, 1.51761e-07
0.568334, 0, 8.74615e-05, 2.93014e-07, 1.41421, -8.74615e-05, 4.34045e-07, 2.93014e-07, 4.04182e-07, 1.23275e-06, 3.31409e-07, 1.04601e-06, 5.01267e-07, 5.24029e-07, 3.00361e-07, 4.66788e-07, 3.01897e-07, 2.93187e-07, 2.96439e-07, 8.25545e-05, 2.93015e-07, 2.58383e-06, 2.93014e-07, 2.93014e-07
0.576202, 0, 0.000126931, 5.54033e-07, 1.41421, -0.000126931, 8.21294e-07, 5.54033e-07, 7.64702e-07, 2.33487e-06, 6.26794e-07, 1.98099e-06, 9.48683e-07, 9.91817e-07, 5.67956e-07, 8.83344e-07, 5.70866e-07, 5.5436e-07, 5.60705e-07, 0.000119002, 5.54034e-07, 3.52528e-06, 5.54033e-07, 5.54033e-07
0.58407, 0, 0.000183469, 1.02608e-06, 1.41421, -0.000183469, 1.52221e-06, 1.02608e-06, 1.41716e-06, 4.33193e-06, 1.16115e-06, 3.67501e-06, 1.75869e-06, 1.83876e-06, 1.05193e-06, 1.6374e-06, 1.05733e-06, 1.02669e-06, 1.03882e-06, 0.000170398, 1.02608e-06, 4.8928e-06, 1.02608e-06, 1.02608e-06
0.591938, 0, 0.000264269, 1.8616e-06, 1.41421, -0.000264269, 2.76391e-06, 1.8616e-06, 2.57284e-06, 7.87392e-06, 2.10725e-06, 6.67919e-06, 3.19399e-06, 3.33961e-06, 1.90861e-06, 2.97339e-06, 1.91843e-06, 1.8627e-06, 1.88542e-06, 0.000242466, 1.8616e-06, 6.92376e-06, 1.8616e-06, 1.8616e-06
0.599806, 0, 0.000379566, 3.30913e-06, 1.41421, -0.000379566, 4.91713e-06, 3.30913e-06, 4.57664e-06, 1.40237e-05, 3.7469e-06, 1.18946e-05, 5.68358e-06, 5.9431e-06, 3.3929e-06, 5.29046e-06, 3.41041e-06, 3.3111e-06, 3.35282e-06, 0.000343047, 3.30914e-06, 9.99415e-06, 3.30913e-06, 3.30913e-06
0.607674, 0, 0.000543913, 5.76394e-06, 1.41421, -0.000543913, 8.57228e-06, 5.76394e-06, 7.97762e-06, 2.44767e-05, 6.5285e-06, 2.07583e-05, 9.91087e-06, 1.03641e-05, 5.91024e-06, 9.22429e-06, 5.94082e-06, 5.76737e-06, 5.8425e-06, 0.000482878, 5.76395e-06, 1.4693e-05, 5.76394e-06, 5.76394e-06
0.615543, 0, 0.000777991, 9.83938e-06, 1.41421, -0.000777991, 1.46468e-05, 9.83938e-06, 1.36288e-05, 4.18727e-05, 1.11482e-05, 3.55072e-05, 1.69383e-05, 1.77141e-05, 1.00898e-05, 1.5763e-05, 1.01422e-05, 9.84526e-06, 9.97791e-06, 0.000676705, 9.83939e-06, 2.19237e-05, 9.83938e-06, 9.83938e-06
0.623411, 0.995624, 0.00111107, 1.64633e-05, 1.73079, 0.994513, 2.45307e-05, 1.64633e-05, 2.28224e-05, 7.0219e-05, 1.86596e-05, 5.9537e-05, 2.8376e-05, 2.9678e-05, 1.68835e-05, 2.64037e-05, 1.69714e-05, 1.64731e-05, 1.67029e-05, 0.000944788, 1.64633e-05, 3.3049e-05, 1.64633e-05, 1.64633e-05
0.631279, 0.00437571, 0.00158438, 2.70041e-05, 1.41576, 0.00279133, 4.02778e-05, 2.70041e-05, 3.74671e-05, 0.00011545, 3.06178e-05, 9.78749e-05, 4.66046e-05, 4.87469e-05, 2.76956e-05, 4.33595e-05, 2.78401e-05, 2.70204e-05, 2.74108e-05, 0.00131498, 2.70042e-05, 5.00824e-05, 2.70041e-05, 2.70041e-05
0.639147, 0, 0.00225541, 4.34281e-05, 1.41421, -0.00225541, 6.48441e-05, 4.34281e-05, 6.03093e-05, 0.000186129, 4.92585e-05, 0.000157773, 7.5052e-05, 7.85083e-05, 4.45438e-05, 6.98163e-05, 4.47769e-05, 4.34543e-05, 4.41053e-05, 0.00182548, 4.34281e-05, 7.59253e-05, 4.34281e-05, 4.34281e-05
0.647015, 0, 0.00320355, 6.84871e-05, 1.41421, -0.00320355, 0.000102376, 6.84871e-05, 9.52001e-05, 0.000294299, 7.77132e-05, 0.000249427, 0.000118529, 0.000123998, 7.02526e-05, 0.000110244, 7.06215e-05, 6.85285e-05, 6.95941e-05, 0.00252843, 6.84872e-05, 0.000114673, 6.84871e-05, 6.84871e-05
0.654883, 0, 0.0045367, 0.000105928, 1.41421, -0.0045367, 0.000158531, 0.000105928, 0.000147393, 0.000456441, 0.000120249, 0.000386789, 0.000183605, 0.000192094, 0.000108668, 0.000170744, 0.000109241, 0.000105992, 0.000107704, 0.00349435, 0.000105928, 0.000171957, 0.000105928, 0.000105928
0.662751, 0, 0.00639924, 0.000160712, 1.41421, -0.00639924, 0.000240824, 0.000160712, 0.00022386, 0.000694518, 0.000182522, 0.000588444, 0.000279008, 0.000291937, 0.000164886, 0.000259423, 0.000165758, 0.00016081, 0.000163512, 0.00481767, 0.000160712, 0.000255333, 0.000160712, 0.000160712
0.670619, 0, 0.00898047, 0.000239221, 1.41421, -0.00898047, 0.000358943, 0.000239221, 0.000333592, 0.00103696, 0.000271815, 0.000878439, 0.000416008, 0.000435329, 0.000245458, 0.000386739, 0.000246761, 0.000239368, 0.000243555, 0.00662269, 0.000239222, 0.000374683, 0.000239221, 0.000239221
