   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_282.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00570761, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00215913, 0, 5.92386e-21, 0, 1.41421, -5.92386e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88481e-25, 0, 1.38805e-21, 0, 4.53552e-21, 0, 0, 0
0.0100259, 0, 1.29293e-20, 0, 1.41421, -1.29293e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.37351e-25, 0, 3.07041e-21, 0, 9.85827e-21, 0, 0, 0
0.0178926, 0, 2.78647e-20, 0, 1.41421, -2.78647e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3905e-24, 0, 6.70496e-21, 0, 2.11583e-20, 0, 0, 0
0.0257594, 0, 5.9329e-20, 0, 1.41421, -5.9329e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99727e-24, 0, 1.44629e-20, 0, 4.48631e-20, 0, 0, 0
0.0336261, 0, 1.24858e-19, 0, 1.41421, -1.24858e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.38612e-24, 0, 3.08319e-20, 0, 9.40198e-20, 0, 0, 0
0.0414928, 0, 2.59825e-19, 0, 1.41421, -2.59825e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34551e-23, 0, 6.49872e-20, 0, 1.94824e-19, 0, 0, 0
0.0493596, 0, 5.34845e-19, 0, 1.41421, -5.34845e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80439e-23, 0, 1.35496e-19, 0, 3.99321e-19, 0, 0, 0
0.0572263, 0, 1.08944e-18, 0, 1.41421, -1.08944e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.78414e-23, 0, 2.79547e-19, 0, 8.09834e-19, 0, 0, 0
0.0650931, 0, 2.19656e-18, 0, 1.41421, -2.19656e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18093e-22, 0, 5.70912e-19, 0, 1.62553e-18, 0, 0, 0
0.0729598, 0, 4.38502e-18, 0, 1.41421, -4.38502e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38734e-22, 0, 1.15453e-18, 0, 3.23025e-18, 0, 0, 0
0.0808266, 0, 8.66962e-18, 0, 1.41421, -8.66962e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.77996e-22, 0, 2.31254e-18, 0, 6.3566e-18, 0, 0, 0
0.0886933, 0, 1.69798e-17, 0, 1.41421, -1.69798e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.481e-22, 0, 4.58922e-18, 0, 1.23897e-17, 0, 0, 0
0.09656, 0, 3.29508e-17, 0, 1.41421, -3.29508e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86336e-21, 0, 9.02526e-18, 0, 2.39237e-17, 0, 0, 0
0.104427, 0, 6.3371e-17, 0, 1.41421, -6.3371e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6295e-21, 0, 1.75937e-17, 0, 4.57737e-17, 0, 0, 0
0.112294, 0, 1.20805e-16, 0, 1.41421, -1.20805e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.0077e-21, 0, 3.4003e-17, 0, 8.67949e-17, 0, 0, 0
0.12016, 0, 2.2831e-16, 0, 1.41421, -2.2831e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34141e-20, 0, 6.51675e-17, 0, 1.6313e-16, 0, 0, 0
0.128027, 0, 4.27845e-16, 0, 1.41421, -4.27845e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54608e-20, 0, 1.23874e-16, 0, 3.03946e-16, 0, 0, 0
0.135894, 0, 7.95121e-16, 0, 1.41421, -7.95121e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.79261e-20, 0, 2.33582e-16, 0, 5.61491e-16, 0, 0, 0
0.143761, 0, 1.46565e-15, 0, 1.41421, -1.46565e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.94792e-20, 0, 4.37007e-16, 0, 1.02855e-15, 0, 0, 0
0.151627, 0, 2.67998e-15, 0, 1.41421, -2.67998e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65719e-19, 0, 8.11308e-16, 0, 1.86851e-15, 0, 0, 0
0.159494, 0, 4.88797e-15, 0, 1.41421, -4.88797e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0654e-19, 0, 1.50604e-15, 0, 3.38162e-15, 0, 0, 0
0.167361, 0, 8.79349e-15, 0, 1.41421, -8.79349e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.58472e-19, 0, 2.75249e-15, 0, 6.04044e-15, 0, 0, 0
0.175227, 0, 1.56995e-14, 0, 1.41421, -1.56995e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00974e-18, 0, 4.99432e-15, 0, 1.07041e-14, 0, 0, 0
0.183094, 0, 2.78194e-14, 0, 1.41421, -2.78194e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81199e-18, 0, 8.99787e-15, 0, 1.88197e-14, 0, 0, 0
0.190961, 0, 4.89318e-14, 0, 1.41421, -4.89318e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.22765e-18, 0, 1.60978e-14, 0, 3.28307e-14, 0, 0, 0
0.198828, 0, 8.54395e-14, 0, 1.41421, -8.54395e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.70753e-18, 0, 2.86027e-14, 0, 5.68311e-14, 0, 0, 0
0.206694, 0, 1.48112e-13, 0, 1.41421, -1.48112e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00204e-17, 0, 5.04785e-14, 0, 9.7624e-14, 0, 0, 0
0.214561, 0, 2.54941e-13, 0, 1.41421, -2.54941e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74683e-17, 0, 8.84986e-14, 0, 1.66425e-13, 0, 0, 0
0.222428, 0, 4.35753e-13, 0, 1.41421, -4.35753e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02409e-17, 0, 1.54148e-13, 0, 2.81575e-13, 0, 0, 0
0.230295, 0, 7.39666e-13, 0, 1.41421, -7.39666e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.1996e-17, 0, 2.66781e-13, 0, 4.72832e-13, 0, 0, 0
0.238161, 0, 1.24701e-12, 0, 1.41421, -1.24701e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.88054e-17, 0, 4.58823e-13, 0, 7.88097e-13, 0, 0, 0
0.246028, 0, 2.08828e-12, 0, 1.41421, -2.08828e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50685e-16, 0, 7.84268e-13, 0, 1.30386e-12, 0, 0, 0
0.253895, 0, 3.47408e-12, 0, 1.41421, -3.47408e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54065e-16, 0, 1.33251e-12, 0, 2.14132e-12, 0, 0, 0
0.261762, 0, 5.74216e-12, 0, 1.41421, -5.74216e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.25737e-16, 0, 2.25077e-12, 0, 3.49097e-12, 0, 0, 0
0.269628, 0, 9.43083e-12, 0, 1.41421, -9.43083e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.09171e-16, 0, 3.78017e-12, 0, 5.64996e-12, 0, 0, 0
0.277495, 0, 1.53931e-11, 0, 1.41421, -1.53931e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17457e-15, 0, 6.3138e-12, 0, 9.07812e-12, 0, 0, 0
0.285362, 0, 2.49729e-11, 0, 1.41421, -2.49729e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93484e-15, 0, 1.04895e-11, 0, 1.44815e-11, 0, 0, 0
0.293229, 0, 4.02766e-11, 0, 1.41421, -4.02766e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.17086e-15, 0, 1.73377e-11, 0, 2.29357e-11, 0, 0, 0
0.301095, 0, 6.45896e-11, 2.38221e-43, 1.41421, -6.45896e-11, 2.38221e-43, 0, 2.38221e-43, 2.38221e-43, 2.38221e-43, 2.38221e-43, 2.38221e-43, 2.38221e-43, 2.38221e-43, 2.38221e-43, 2.38221e-43, 2.38221e-43, 2.38221e-43, 5.17153e-15, 2.38221e-43, 2.85171e-11, 2.38221e-43, 3.60673e-11, 2.38221e-43, 2.38221e-43, 2.38221e-43
0.308962, 0, 1.03012e-10, 4.13243e-42, 1.41421, -1.03012e-10, 4.13243e-42, 0, 4.13243e-42, 4.13243e-42, 4.13243e-42, 4.13243e-42, 4.13243e-42, 4.13243e-42, 4.13243e-42, 4.13243e-42, 4.13243e-42, 4.13243e-42, 4.13243e-42, 8.3971e-15, 4.13243e-42, 4.66879e-11, 4.13243e-42, 5.63153e-11, 4.13243e-42, 4.13243e-42, 4.13243e-42
0.316829, 0, 1.63429e-10, 5.94669e-41, 1.41421, -1.63429e-10, 5.94669e-41, 0, 5.94669e-41, 5.94669e-41, 5.94669e-41, 5.94669e-41, 5.94669e-41, 5.94669e-41, 5.94669e-41, 5.94669e-41, 5.94669e-41, 5.94669e-41, 5.94669e-41, 1.35794e-14, 5.94669e-41, 7.61041e-11, 5.94669e-41, 8.73114e-11, 5.94669e-41, 5.94669e-41, 5.94669e-41
0.324696, 0, 2.57991e-10, 7.6019e-40, 1.41421, -2.57991e-10, 7.6019e-40, 0, 7.6019e-40, 7.6019e-40, 7.6019e-40, 7.6019e-40, 7.6019e-40, 7.6019e-40, 7.6019e-40, 7.6019e-40, 7.6019e-40, 7.6019e-40, 7.6019e-40, 2.18806e-14, 7.6019e-40, 1.2355e-10, 7.6019e-40, 1.34419e-10, 7.6019e-40, 7.6019e-40, 7.6019e-40
0.332562, 0, 4.05357e-10, 8.6848e-39, 1.41421, -4.05357e-10, 8.6848e-39, 0, 8.6848e-39, 8.6848e-39, 8.6848e-39, 8.6848e-39, 8.6848e-39, 8.6848e-39, 8.6848e-39, 8.6848e-39, 8.6848e-39, 8.6848e-39, 8.6848e-39, 3.51447e-14, 8.6848e-39, 1.99822e-10, 8.6848e-39, 2.05501e-10, 8.6848e-39, 8.6848e-39, 8.6848e-39
0.340429, 0, 6.34116e-10, 8.9701e-38, 1.41421, -6.34116e-10, 8.9701e-38, 0, 8.9701e-38, 8.9701e-38, 8.9701e-38, 8.9701e-38, 8.9701e-38, 8.9701e-38, 8.9701e-38, 8.9701e-38, 8.9701e-38, 8.9701e-38, 8.9701e-38, 5.62969e-14, 8.9701e-38, 3.22068e-10, 8.9701e-38, 3.11992e-10, 8.9701e-38, 8.9701e-38, 8.9701e-38
0.348296, 0, 9.87977e-10, 8.41094e-37, 1.41421, -9.87977e-10, 8.41094e-37, 0, 8.41094e-37, 8.41094e-37, 8.41094e-37, 8.41094e-37, 8.41094e-37, 8.41094e-37, 8.41094e-37, 8.41094e-37, 8.41094e-37, 8.41094e-37, 8.41094e-37, 8.99777e-14, 8.41094e-37, 5.17486e-10, 8.41094e-37, 4.70401e-10, 8.41094e-37, 8.41094e-37, 8.41094e-37
0.356163, 0, 1.53368e-09, 7.20832e-36, 1.41421, -1.53368e-09, 7.20832e-36, 0, 7.20832e-36, 7.20832e-36, 7.20832e-36, 7.20832e-36, 7.20832e-36, 7.20832e-36, 7.20832e-36, 7.20832e-36, 7.20832e-36, 7.20832e-36, 7.20832e-36, 1.43552e-13, 7.20832e-36, 8.29161e-10, 7.20832e-36, 7.04376e-10, 7.20832e-36, 7.20832e-36, 7.20832e-36
0.364029, 0, 2.37303e-09, 5.66803e-35, 1.41421, -2.37303e-09, 5.66803e-35, 0, 5.66803e-35, 5.66803e-35, 5.66803e-35, 5.66803e-35, 5.66803e-35, 5.66803e-35, 5.66803e-35, 5.66803e-35, 5.66803e-35, 5.66803e-35, 5.66803e-35, 2.28715e-13, 5.66803e-35, 1.32527e-09, 5.66803e-35, 1.04754e-09, 5.66803e-35, 5.66803e-35, 5.66803e-35
0.371896, 0, 3.66129e-09, 4.10701e-34, 1.41421, -3.66129e-09, 4.10701e-34, 0, 4.10701e-34, 4.10701e-34, 4.10701e-34, 4.10701e-34, 4.10701e-34, 4.10701e-34, 4.10701e-34, 4.10701e-34, 4.10701e-34, 4.10701e-34, 4.10701e-34, 3.64049e-13, 4.10701e-34, 2.1136e-09, 4.10701e-34, 1.54733e-09, 4.10701e-34, 4.10701e-34, 4.10701e-34
0.379763, 0, 5.63516e-09, 2.7572e-33, 1.41421, -5.63516e-09, 2.7572e-33, 0, 2.7572e-33, 2.7572e-33, 2.7572e-33, 2.7572e-33, 2.7572e-33, 2.7572e-33, 2.7572e-33, 2.7572e-33, 2.7572e-33, 2.7572e-33, 2.7572e-33, 5.79084e-13, 2.7572e-33, 3.36439e-09, 2.7572e-33, 2.27019e-09, 2.7572e-33, 2.7572e-33, 2.7572e-33
0.387629, 0, 8.65561e-09, 1.57614e-32, 1.41421, -8.65561e-09, 1.57614e-32, 0, 1.57614e-32, 1.57614e-32, 1.57614e-32, 1.57614e-32, 1.57614e-32, 1.57614e-32, 1.57614e-32, 1.57614e-32, 1.57614e-32, 1.57614e-32, 1.57614e-32, 9.20752e-13, 1.57614e-32, 5.34622e-09, 1.57614e-32, 3.30847e-09, 1.57614e-32, 1.57614e-32, 1.57614e-32
0.395496, 0, 1.32733e-08, 9.26271e-32, 1.41421, -1.32733e-08, 9.26271e-32, 0, 9.26271e-32, 9.26271e-32, 9.26271e-32, 9.26271e-32, 9.26271e-32, 9.26271e-32, 9.26271e-32, 9.26271e-32, 9.26271e-32, 9.26271e-32, 9.26271e-32, 1.46362e-12, 9.26271e-32, 8.48222e-09, 9.26271e-32, 4.78961e-09, 9.26271e-32, 9.26271e-32, 9.26271e-32
