   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_795.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.0100105, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00213966, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00573122, 0, 3.13928e-22, 0, 1.41421, -3.13928e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.86689e-27, 0, 6.92332e-23, 0, 2.44691e-22, 0, 0
0.0136021, 0, 7.51013e-22, 0, 1.41421, -7.51013e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.31538e-27, 0, 1.68685e-22, 0, 5.82319e-22, 0, 0
0.021473, 0, 1.76591e-21, 0, 1.41421, -1.76591e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20643e-26, 0, 4.03595e-22, 0, 1.36229e-21, 0, 0
0.0293438, 0, 4.08533e-21, 0, 1.41421, -4.08533e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.14341e-26, 0, 9.49339e-22, 0, 3.13594e-21, 0, 0
0.0372147, 0, 9.314e-21, 0, 1.41421, -9.314e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18228e-25, 0, 2.20014e-21, 0, 7.11374e-21, 0, 0
0.0450856, 0, 2.09236e-20, 0, 1.41421, -2.09236e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67844e-25, 0, 5.0213e-21, 0, 1.59021e-20, 0, 0
0.0529565, 0, 4.63486e-20, 0, 1.41421, -4.63486e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.98464e-25, 0, 1.12945e-20, 0, 3.50534e-20, 0, 0
0.0608274, 0, 1.01299e-19, 0, 1.41421, -1.01299e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31963e-24, 0, 2.50564e-20, 0, 7.62412e-20, 0, 0
0.0686982, 0, 2.25516e-19, 0, 1.41421, -2.25516e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97522e-24, 0, 5.68922e-20, 0, 1.68621e-19, 0, 0
0.0765691, 0, 4.79004e-19, 0, 1.41421, -4.79004e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.377e-24, 0, 1.22542e-19, 0, 3.56455e-19, 0, 0
0.08444, 0, 1.00566e-18, 0, 1.41421, -1.00566e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35128e-23, 0, 2.60856e-19, 0, 7.44791e-19, 0, 0
0.0923109, 0, 2.0877e-18, 0, 1.41421, -2.0877e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83175e-23, 0, 5.49001e-19, 0, 1.53867e-18, 0, 0
0.100182, 0, 4.28671e-18, 0, 1.41421, -4.28671e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.87053e-23, 0, 1.14277e-18, 0, 3.14388e-18, 0, 0
0.108053, 0, 8.70856e-18, 0, 1.41421, -8.70856e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20431e-22, 0, 2.3534e-18, 0, 6.35504e-18, 0, 0
