   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_382.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0122408, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00436581, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00350919, 0, 1.28647e-13, 0, 1.41421, -1.28647e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.71154e-16, 0, 0, 1.15779e-16, 0, 1.05935e-14, 0, 1.17367e-13, 0, 0, 0
0.0113842, 0, 1.94991e-13, 0, 1.41421, -1.94991e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.6326e-16, 0, 0, 1.78339e-16, 0, 1.6558e-14, 0, 1.77391e-13, 0, 0, 0
0.0192592, 0, 2.94357e-13, 0, 1.41421, -2.94357e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29934e-15, 0, 0, 2.73627e-16, 0, 2.57834e-14, 0, 2.67001e-13, 0, 0, 0
0.0271342, 0, 4.42583e-13, 0, 1.41421, -4.42583e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94765e-15, 0, 0, 4.18205e-16, 0, 3.99991e-14, 0, 4.00218e-13, 0, 0, 0
0.0350092, 0, 6.62813e-13, 0, 1.41421, -6.62813e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90746e-15, 0, 0, 6.36732e-16, 0, 6.18281e-14, 0, 5.97441e-13, 0, 0, 0
0.0428842, 0, 9.8872e-13, 0, 1.41421, -9.8872e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.32256e-15, 0, 0, 9.65788e-16, 0, 9.52212e-14, 0, 8.88211e-13, 0, 0, 0
0.0507592, 0, 1.46911e-12, 0, 1.41421, -1.46911e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.40032e-15, 0, 0, 1.45945e-15, 0, 1.46119e-13, 0, 1.31513e-12, 0, 0, 0
0.0586342, 0, 2.17442e-12, 0, 1.41421, -2.17442e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.4385e-15, 0, 0, 2.19735e-15, 0, 2.23417e-13, 0, 1.93937e-12, 0, 0, 0
0.0665092, 0, 3.20594e-12, 0, 1.41421, -3.20594e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38629e-14, 0, 0, 3.29654e-15, 0, 3.40392e-13, 0, 2.84839e-12, 0, 0, 0
