   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_548.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0042372, 0, 5.75483e-17, 0, 1.41421, -5.75483e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.13555e-19, 0, 0, 2.82368e-19, 0, 0, 5.63523e-17, 0, 0, 0
0.0120888, 0, 9.95932e-17, 0, 1.41421, -9.95932e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58086e-18, 0, 0, 4.97317e-19, 0, 0, 9.7515e-17, 0, 0, 0
0.0199405, 0, 1.71298e-16, 0, 1.41421, -1.71298e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71881e-18, 0, 0, 8.70594e-19, 0, 0, 1.67709e-16, 0, 0, 0
0.0277921, 0, 2.92849e-16, 0, 1.41421, -2.92849e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.64761e-18, 0, 0, 1.51498e-18, 0, 0, 2.86686e-16, 0, 0, 0
0.0356437, 0, 4.97664e-16, 0, 1.41421, -4.97664e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.89736e-18, 0, 0, 2.6209e-18, 0, 0, 4.87146e-16, 0, 0, 0
0.0434953, 0, 8.40748e-16, 0, 1.41421, -8.40748e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33404e-17, 0, 0, 4.50796e-18, 0, 0, 8.229e-16, 0, 0, 0
0.051347, 0, 1.41209e-15, 0, 1.41421, -1.41209e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24038e-17, 0, 0, 7.7096e-18, 0, 0, 1.38197e-15, 0, 0, 0
0.0591986, 0, 2.35805e-15, 0, 1.41421, -2.35805e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.74084e-17, 0, 0, 1.31111e-17, 0, 0, 2.30753e-15, 0, 0, 0
0.0670502, 0, 3.9153e-15, 0, 1.41421, -3.9153e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.21064e-17, 0, 0, 2.21733e-17, 0, 0, 3.83102e-15, 0, 0, 0
0.0749019, 0, 6.46436e-15, 0, 1.41421, -6.46436e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0253e-16, 0, 0, 3.72939e-17, 0, 0, 6.32453e-15, 0, 0, 0
0.0827535, 0, 1.06134e-14, 0, 1.41421, -1.06134e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.68318e-16, 0, 0, 6.23881e-17, 0, 0, 1.03827e-14, 0, 0, 0
0.0906051, 0, 1.73289e-14, 0, 1.41421, -1.73289e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7479e-16, 0, 0, 1.03811e-16, 0, 0, 1.69503e-14, 0, 0, 0
0.0984568, 0, 2.81384e-14, 0, 1.41421, -2.81384e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.46147e-16, 0, 0, 1.7183e-16, 0, 0, 2.75205e-14, 0, 0, 0
0.106308, 0, 4.54417e-14, 0, 1.41421, -4.54417e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.20414e-16, 0, 0, 2.82937e-16, 0, 0, 4.44384e-14, 0, 0, 0
0.11416, 0, 7.29883e-14, 0, 1.41421, -7.29883e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15699e-15, 0, 0, 4.63496e-16, 0, 0, 7.13678e-14, 0, 0, 0
0.122012, 0, 1.16603e-13, 0, 1.41421, -1.16603e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84813e-15, 0, 0, 7.55428e-16, 0, 0, 1.14e-13, 0, 0, 0
0.129863, 0, 1.85285e-13, 0, 1.41421, -1.85285e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93634e-15, 0, 0, 1.22508e-15, 0, 0, 1.81123e-13, 0, 0, 0
0.137715, 0, 2.92857e-13, 0, 1.41421, -2.92857e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.64052e-15, 0, 0, 1.9769e-15, 0, 0, 2.86239e-13, 0, 0, 0
