   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_675.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.165997, 0, 5.41915e-10, 0, 1.41421, -5.41915e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.58461e-13, 0, 7.43691e-11, 0, 4.66987e-10, 0, 0, 0
0.173879, 0, 7.52238e-10, 0, 1.41421, -7.52238e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.00377e-13, 0, 1.07199e-10, 0, 6.44238e-10, 0, 0, 0
0.181762, 0, 1.04071e-09, 0, 1.41421, -1.04071e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14551e-12, 0, 1.54108e-10, 0, 8.85459e-10, 0, 0, 0
0.189644, 0, 1.43509e-09, 0, 1.41421, -1.43509e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63756e-12, 0, 2.20965e-10, 0, 1.21248e-09, 0, 0, 0
0.197526, 0, 1.9725e-09, 1.42932e-43, 1.41421, -1.9725e-09, 0, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 2.33872e-12, 1.42932e-43, 3.16029e-10, 1.42932e-43, 1.65414e-09, 1.42932e-43, 1.42932e-43, 1.42932e-43
0.205408, 0, 2.70255e-09, 2.38501e-42, 1.41421, -2.70255e-09, 0, 2.38501e-42, 2.38501e-42, 2.38501e-42, 2.38501e-42, 2.38501e-42, 2.38501e-42, 2.38501e-42, 2.38501e-42, 2.38501e-42, 2.38501e-42, 2.38501e-42, 2.38501e-42, 3.3376e-12, 2.38501e-42, 4.50885e-10, 2.38501e-42, 2.24833e-09, 2.38501e-42, 2.38501e-42, 2.38501e-42
0.213291, 0, 3.69125e-09, 3.39324e-41, 1.41421, -3.69125e-09, 0, 3.39324e-41, 3.39324e-41, 3.39324e-41, 3.39324e-41, 3.39324e-41, 3.39324e-41, 3.39324e-41, 3.39324e-41, 3.39324e-41, 3.39324e-41, 3.39324e-41, 3.39324e-41, 4.76046e-12, 3.39324e-41, 6.41767e-10, 3.39324e-41, 3.04472e-09, 3.39324e-41, 3.39324e-41, 3.39324e-41
0.221173, 0, 5.02623e-09, 4.28045e-40, 1.41421, -5.02623e-09, 0, 4.28045e-40, 4.28045e-40, 4.28045e-40, 4.28045e-40, 4.28045e-40, 4.28045e-40, 4.28045e-40, 4.28045e-40, 4.28045e-40, 4.28045e-40, 4.28045e-40, 4.28045e-40, 6.78743e-12, 4.28045e-40, 9.11375e-10, 4.28045e-40, 4.10806e-09, 4.28045e-40, 4.28045e-40, 4.28045e-40
0.229055, 0, 6.82355e-09, 4.83548e-39, 1.41421, -6.82355e-09, 0, 4.83548e-39, 4.83548e-39, 4.83548e-39, 4.83548e-39, 4.83548e-39, 4.83548e-39, 4.83548e-39, 4.83548e-39, 4.83548e-39, 4.83548e-39, 4.83548e-39, 4.83548e-39, 9.67551e-12, 4.83548e-39, 1.29139e-09, 4.83548e-39, 5.52249e-09, 4.83548e-39, 4.83548e-39, 4.83548e-39
0.236938, 0, 9.23661e-09, 4.92961e-38, 1.41421, -9.23661e-09, 0, 4.92961e-38, 4.92961e-38, 4.92961e-38, 4.92961e-38, 4.92961e-38, 4.92961e-38, 4.92961e-38, 4.92961e-38, 4.92961e-38, 4.92961e-38, 4.92961e-38, 4.92961e-38, 1.37918e-11, 4.92961e-38, 1.82598e-09, 4.92961e-38, 7.39684e-09, 4.92961e-38, 4.92961e-38, 4.92961e-38
0.24482, 0, 1.24676e-08, 4.55695e-37, 1.41421, -1.24676e-08, 0, 4.55695e-37, 4.55695e-37, 4.55695e-37, 4.55695e-37, 4.55695e-37, 4.55695e-37, 4.55695e-37, 4.55695e-37, 4.55695e-37, 4.55695e-37, 4.55695e-37, 4.55695e-37, 1.96605e-11, 4.55695e-37, 2.57657e-09, 4.55695e-37, 9.87137e-09, 4.55695e-37, 4.55695e-37, 4.55695e-37
0.252702, 0, 1.67825e-08, 3.84124e-36, 1.41421, -1.67825e-08, 0, 3.84124e-36, 3.84124e-36, 3.84124e-36, 3.84124e-36, 3.84124e-36, 3.84124e-36, 3.84124e-36, 3.84124e-36, 3.84124e-36, 3.84124e-36, 3.84124e-36, 3.84124e-36, 2.80307e-11, 3.84124e-36, 3.62847e-09, 3.84124e-36, 1.3126e-08, 3.84124e-36, 3.84124e-36, 3.84124e-36
0.260585, 0, 2.25307e-08, 2.96697e-35, 1.41421, -2.25307e-08, 0, 2.96697e-35, 2.96697e-35, 2.96697e-35, 2.96697e-35, 2.96697e-35, 2.96697e-35, 2.96697e-35, 2.96697e-35, 2.96697e-35, 2.96697e-35, 2.96697e-35, 2.96697e-35, 3.99725e-11, 2.96697e-35, 5.09997e-09, 2.96697e-35, 1.73907e-08, 2.96697e-35, 2.96697e-35, 2.96697e-35
0.268467, 0, 3.01702e-08, 2.1097e-34, 1.41421, -3.01702e-08, 0, 2.1097e-34, 2.1097e-34, 2.1097e-34, 2.1097e-34, 2.1097e-34, 2.1097e-34, 2.1097e-34, 2.1097e-34, 2.1097e-34, 2.1097e-34, 2.1097e-34, 2.1097e-34, 5.7014e-11, 2.1097e-34, 7.15481e-09, 2.1097e-34, 2.29584e-08, 2.1097e-34, 2.1097e-34, 2.1097e-34
0.276349, 0, 4.03007e-08, 1.40128e-33, 1.41421, -4.03007e-08, 0, 1.40128e-33, 1.40128e-33, 1.40128e-33, 1.40128e-33, 1.40128e-33, 1.40128e-33, 1.40128e-33, 1.40128e-33, 1.40128e-33, 1.40128e-33, 1.40128e-33, 1.40128e-33, 8.13364e-11, 1.40128e-33, 1.00192e-08, 1.40128e-33, 3.02002e-08, 1.40128e-33, 1.40128e-33, 1.40128e-33
0.284232, 0, 5.37058e-08, 8.78004e-33, 1.41421, -5.37058e-08, 0, 8.78004e-33, 8.78004e-33, 8.78004e-33, 8.78004e-33, 8.78004e-33, 8.78004e-33, 8.78004e-33, 8.78004e-33, 8.78004e-33, 8.78004e-33, 8.78004e-33, 8.78004e-33, 1.1605e-10, 8.78004e-33, 1.40049e-08, 8.78004e-33, 3.95848e-08, 8.78004e-33, 8.78004e-33, 8.78004e-33
0.292114, 0, 7.14089e-08, 5.37021e-32, 1.41421, -7.14089e-08, 0, 5.37021e-32, 5.37021e-32, 5.37021e-32, 5.37021e-32, 5.37021e-32, 5.37021e-32, 5.37021e-32, 5.37021e-32, 5.37021e-32, 5.37021e-32, 5.37021e-32, 5.37021e-32, 1.65583e-10, 5.37021e-32, 1.95413e-08, 5.37021e-32, 5.1702e-08, 5.37021e-32, 5.37021e-32, 5.37021e-32
0.299996, 0, 9.47442e-08, 2.9868e-31, 1.41421, -9.47442e-08, 0, 2.9868e-31, 2.9868e-31, 2.9868e-31, 2.9868e-31, 2.9868e-31, 2.9868e-31, 2.9868e-31, 2.9868e-31, 2.9868e-31, 2.9868e-31, 2.9868e-31, 2.9868e-31, 2.36236e-10, 2.9868e-31, 2.72176e-08, 2.9868e-31, 6.72904e-08, 2.9868e-31, 2.9868e-31, 2.9868e-31
0.307878, 0, 1.2545e-07, 1.58646e-30, 1.41421, -1.2545e-07, 0, 1.58646e-30, 1.58646e-30, 1.58646e-30, 1.58646e-30, 1.58646e-30, 1.58646e-30, 1.58646e-30, 1.58646e-30, 1.58646e-30, 1.58646e-30, 1.58646e-30, 1.58646e-30, 3.36947e-10, 1.58646e-30, 3.78412e-08, 1.58646e-30, 8.72717e-08, 1.58646e-30, 1.58646e-30, 1.58646e-30
0.315761, 0, 1.65788e-07, 7.93771e-30, 1.41421, -1.65788e-07, 0, 7.93771e-30, 7.93771e-30, 7.93771e-30, 7.93771e-30, 7.93771e-30, 7.93771e-30, 7.93771e-30, 7.93771e-30, 7.93771e-30, 7.93771e-30, 7.93771e-30, 7.93771e-30, 4.8038e-10, 7.93771e-30, 5.25155e-08, 7.93771e-30, 1.12792e-07, 7.93771e-30, 7.93771e-30, 7.93771e-30
0.323643, 0, 2.18698e-07, 3.73393e-29, 1.41421, -2.18698e-07, 0, 3.73393e-29, 3.73393e-29, 3.73393e-29, 3.73393e-29, 3.73393e-29, 3.73393e-29, 3.73393e-29, 3.73393e-29, 3.73393e-29, 3.73393e-29, 3.73393e-29, 3.73393e-29, 6.84421e-10, 3.73393e-29, 7.27438e-08, 3.73393e-29, 1.4527e-07, 3.73393e-29, 3.73393e-29, 3.73393e-29
0.331525, 0, 2.88e-07, 1.67518e-28, 1.41421, -2.88e-07, 0, 1.67518e-28, 1.67518e-28, 1.67518e-28, 1.67518e-28, 1.67518e-28, 1.67518e-28, 1.67518e-28, 1.67518e-28, 1.67518e-28, 1.67518e-28, 1.67518e-28, 1.67518e-28, 9.7428e-10, 1.67518e-28, 1.0057e-07, 1.67518e-28, 1.86456e-07, 1.67518e-28, 1.67518e-28, 1.67518e-28
0.339408, 0, 3.78647e-07, 7.14267e-28, 1.41421, -3.78647e-07, 0, 7.14267e-28, 7.14267e-28, 7.14267e-28, 7.14267e-28, 7.14267e-28, 7.14267e-28, 7.14267e-28, 7.14267e-28, 7.14267e-28, 7.14267e-28, 7.14267e-28, 7.14267e-28, 1.38537e-09, 7.14267e-28, 1.38761e-07, 7.14267e-28, 2.38501e-07, 7.14267e-28, 7.14267e-28, 7.14267e-28
0.34729, 0, 4.97058e-07, 2.89172e-27, 1.41421, -4.97058e-07, 0, 2.89172e-27, 2.89172e-27, 2.89172e-27, 2.89172e-27, 2.89172e-27, 2.89172e-27, 2.89172e-27, 2.89172e-27, 2.89172e-27, 2.89172e-27, 2.89172e-27, 2.89172e-27, 1.96728e-09, 2.89172e-27, 1.91055e-07, 2.89172e-27, 3.04036e-07, 2.89172e-27, 2.89172e-27, 2.89172e-27
0.355172, 0, 6.51541e-07, 1.11385e-26, 1.41421, -6.51541e-07, 0, 1.11385e-26, 1.11385e-26, 1.11385e-26, 1.11385e-26, 1.11385e-26, 1.11385e-26, 1.11385e-26, 1.11385e-26, 1.11385e-26, 1.11385e-26, 1.11385e-26, 1.11385e-26, 2.78923e-09, 1.11385e-26, 2.6248e-07, 1.11385e-26, 3.86272e-07, 1.11385e-26, 1.11385e-26, 1.11385e-26
0.363055, 0, 8.52831e-07, 4.08982e-26, 1.41421, -8.52831e-07, 0, 4.08982e-26, 4.08982e-26, 4.08982e-26, 4.08982e-26, 4.08982e-26, 4.08982e-26, 1.58284e-13, 4.08982e-26, 4.08982e-26, 4.08982e-26, 4.08982e-26, 4.08982e-26, 3.94749e-09, 4.08982e-26, 3.59776e-07, 4.08982e-26, 4.89108e-07, 4.08982e-26, 4.08982e-26, 4.08982e-26
0.370937, 0, 1.11478e-06, 1.43469e-25, 1.41421, -1.11478e-06, 0, 1.43469e-25, 1.43469e-25, 1.43469e-25, 1.43469e-25, 1.43469e-25, 1.43469e-25, 4.52502e-13, 1.43469e-25, 1.43469e-25, 1.43469e-25, 1.43469e-25, 1.43469e-25, 5.57544e-09, 1.43469e-25, 4.91942e-07, 1.43469e-25, 6.17263e-07, 1.43469e-25, 1.43469e-25, 1.43469e-25
0.378819, 0, 1.45523e-06, 4.85936e-25, 1.41421, -1.45523e-06, 0, 4.85936e-25, 4.85936e-25, 4.85936e-25, 4.85936e-25, 4.85936e-25, 4.85936e-25, 9.9163e-13, 4.85936e-25, 4.85936e-25, 4.85936e-25, 4.85936e-25, 4.85936e-25, 7.85715e-09, 4.85936e-25, 6.70941e-07, 4.85936e-25, 7.76429e-07, 4.85936e-25, 4.85936e-25, 4.85936e-25
0.386702, 0, 1.89873e-06, 9.38132e-11, 1.41421, -1.89873e-06, 9.38132e-11, 9.49622e-11, 1.04722e-10, 1.93446e-10, 9.70877e-11, 2.00501e-10, 8.81396e-10, 1.02758e-10, 1.30045e-10, 1.10113e-10, 3.39254e-10, 9.68651e-11, 9.3981e-11, 1.11395e-08, 9.38132e-11, 9.127e-07, 9.38136e-11, 9.73651e-07, 9.38132e-11, 9.38132e-11, 1.98141e-10
0.394584, 0, 2.47444e-06, 2.67037e-10, 1.41421, -2.47444e-06, 2.67037e-10, 2.70311e-10, 2.98119e-10, 5.5092e-10, 2.76367e-10, 5.71022e-10, 2.5111e-09, 2.90628e-10, 3.70271e-10, 3.1348e-10, 9.66372e-10, 2.75732e-10, 2.67515e-10, 1.57556e-08, 2.67037e-10, 1.23808e-06, 2.67038e-10, 1.21708e-06, 2.67037e-10, 2.67037e-10, 5.64298e-10
0.402466, 0, 3.22131e-06, 5.83129e-10, 1.41421, -3.22131e-06, 5.83129e-10, 5.90285e-10, 6.51067e-10, 1.20362e-09, 6.03522e-10, 1.24756e-09, 5.48803e-09, 6.3337e-10, 8.08772e-10, 6.84642e-10, 2.11169e-09, 6.02136e-10, 5.84174e-10, 2.22408e-08, 5.83129e-10, 1.67448e-06, 5.83132e-10, 1.51689e-06, 5.83129e-10, 5.83129e-10, 1.23286e-09
0.410348, 0, 4.18921e-06, 1.15316e-09, 1.41421, -4.18921e-06, 1.15316e-09, 1.16732e-09, 1.28763e-09, 2.38133e-09, 1.19352e-09, 2.4683e-09, 1.08617e-08, 1.25132e-09, 1.59979e-09, 1.35409e-09, 4.17871e-09, 1.19078e-09, 1.15523e-09, 3.13483e-08, 1.15316e-09, 2.25774e-06, 1.15316e-09, 1.88489e-06, 1.15316e-09, 1.15316e-09, 2.4392e-09
0.418231, 0, 5.44263e-06, 2.16914e-09, 1.41421, -5.44263e-06, 2.16914e-09, 2.1958e-09, 2.42232e-09, 4.48152e-09, 2.24513e-09, 4.64526e-09, 2.04482e-08, 2.35231e-09, 3.01004e-09, 2.54744e-09, 7.86561e-09, 2.23997e-09, 2.17303e-09, 4.4138e-08, 2.16914e-09, 3.0344e-06, 2.16915e-09, 2.33541e-06, 2.16914e-09, 2.16914e-09, 4.59049e-09
0.426113, 0, 7.0693e-06, 3.96027e-09, 1.41421, -7.0693e-06, 3.96027e-09, 4.00899e-09, 4.4228e-09, 8.18468e-09, 4.09911e-09, 8.48381e-09, 3.73537e-08, 4.3059e-09, 5.49648e-09, 4.65138e-09, 1.43669e-08, 4.08967e-09, 3.96739e-09, 6.21079e-08, 3.96027e-09, 4.06907e-06, 3.96029e-09, 2.88572e-06, 3.96027e-09, 3.96027e-09, 8.38375e-09
0.433995, 0, 9.17187e-06, 7.08203e-09, 1.41421, -9.17187e-06, 7.08203e-09, 7.16918e-09, 7.90947e-09, 1.46393e-08, 7.3304e-09, 1.51744e-08, 6.68211e-08, 7.83727e-09, 9.83023e-09, 8.31839e-09, 2.5699e-08, 7.31351e-09, 7.09476e-09, 8.738e-08, 7.08203e-09, 5.43395e-06, 7.08206e-09, 3.55663e-06, 7.08203e-09, 7.08203e-09, 1.49954e-08
0.441878, 0, 1.18948e-05, 1.24605e-08, 1.41421, -1.18948e-05, 1.24605e-08, 1.26138e-08, 1.39166e-08, 2.57603e-08, 1.28976e-08, 2.6702e-08, 1.17594e-07, 1.51893e-08, 1.72969e-08, 1.46363e-08, 4.5224e-08, 1.28678e-08, 1.24829e-08, 1.22973e-07, 1.24605e-08, 7.23168e-06, 1.24605e-08, 4.37347e-06, 1.24605e-08, 1.24605e-08, 2.6387e-08
0.44976, 0, 1.54218e-05, 2.16196e-08, 1.41421, -1.54218e-05, 2.16196e-08, 2.18858e-08, 2.41467e-08, 4.46999e-08, 2.23782e-08, 4.63343e-08, 2.04066e-07, 2.79344e-08, 3.00128e-08, 2.53956e-08, 7.8477e-08, 2.23266e-08, 2.16585e-08, 1.73198e-07, 2.16196e-08, 9.59051e-06, 2.16197e-08, 5.36728e-06, 2.16196e-08, 2.16196e-08, 4.57876e-08
0.457642, 0, 1.99948e-05, 3.70372e-08, 1.41421, -1.99948e-05, 3.70372e-08, 3.74933e-08, 4.13672e-08, 7.65837e-08, 3.8337e-08, 7.9384e-08, 3.49647e-07, 4.97879e-08, 5.14184e-08, 4.3507e-08, 1.34458e-07, 3.82486e-08, 3.71039e-08, 2.44324e-07, 3.70372e-08, 1.26738e-05, 3.70374e-08, 6.57653e-06, 3.70372e-08, 3.70372e-08, 7.84472e-08
0.465525, 0, 2.59325e-05, 6.26911e-08, 1.41421, -2.59325e-05, 6.26911e-08, 6.34632e-08, 7.00214e-08, 1.29641e-07, 6.48914e-08, 1.34382e-07, 5.9192e-07, 8.67186e-08, 8.70374e-08, 7.3644e-08, 2.27619e-07, 6.47418e-08, 6.28038e-08, 3.45057e-07, 6.26911e-08, 1.66888e-05, 6.26913e-08, 8.04933e-06, 6.26911e-08, 6.26911e-08, 1.32796e-07
0.473407, 0, 3.36578e-05, 1.04886e-07, 1.41421, -3.36578e-05, 1.04886e-07, 1.06178e-07, 1.17152e-07, 2.16917e-07, 1.08568e-07, 2.2485e-07, 9.90475e-07, 1.4818e-07, 1.45626e-07, 1.23214e-07, 3.8087e-07, 1.08318e-07, 1.05075e-07, 4.88176e-07, 1.04886e-07, 2.18978e-05, 1.04887e-07, 9.84752e-06, 1.04886e-07, 1.04886e-07, 2.22196e-07
0.481289, 0, 4.37359e-05, 1.73491e-07, 1.41421, -4.37359e-05, 1.73491e-07, 1.75629e-07, 1.93784e-07, 3.58833e-07, 1.79583e-07, 3.71957e-07, 1.6386e-06, 2.49334e-07, 2.40891e-07, 2.03813e-07, 6.30074e-07, 1.79169e-07, 1.73803e-07, 6.91961e-07, 1.73491e-07, 2.86321e-05, 1.73492e-07, 1.20512e-05, 1.73491e-07, 1.73491e-07, 3.67567e-07
0.489172, 0, 5.69273e-05, 2.83754e-07, 1.41421, -5.69273e-05, 2.83754e-07, 2.8725e-07, 3.1695e-07, 5.86945e-07, 2.93719e-07, 6.08414e-07, 2.68044e-06, 4.15225e-07, 3.9401e-07, 3.33356e-07, 1.03065e-06, 2.93041e-07, 2.84265e-07, 9.8264e-07, 2.83754e-07, 3.73086e-05, 2.83755e-07, 1.47668e-05, 2.83754e-07, 2.83754e-07, 6.01232e-07
0.497054, 0, 7.42592e-05, 4.5894e-07, 1.41421, -7.42592e-05, 4.5894e-07, 4.64596e-07, 5.12641e-07, 9.49407e-07, 4.7506e-07, 9.84137e-07, 4.33601e-06, 6.84457e-07, 6.37299e-07, 5.3918e-07, 1.66719e-06, 4.73964e-07, 4.59766e-07, 1.39779e-06, 4.5894e-07, 4.84526e-05, 4.58942e-07, 1.81367e-05, 4.5894e-07, 4.5894e-07, 9.72519e-07
0.504936, 0, 9.71328e-05, 7.34079e-07, 1.41421, -9.71328e-05, 7.34079e-07, 7.43128e-07, 8.19991e-07, 1.51873e-06, 7.59867e-07, 1.57429e-06, 6.93665e-06, 1.11685e-06, 1.01942e-06, 8.62448e-07, 2.66704e-06, 7.58114e-07, 7.35401e-07, 1.99101e-06, 7.34079e-07, 6.27242e-05, 7.34082e-07, 2.23611e-05, 7.34079e-07, 7.34079e-07, 1.55571e-06
0.512818, 0, 0.000127444, 1.16124e-06, 1.41421, -0.000127444, 1.16124e-06, 1.17556e-06, 1.29717e-06, 2.40272e-06, 1.20204e-06, 2.49063e-06, 1.0975e-05, 1.80409e-06, 1.61271e-06, 1.36435e-06, 4.21957e-06, 1.19927e-06, 1.16333e-06, 2.83843e-06, 1.16124e-06, 8.09536e-05, 1.16124e-06, 2.77027e-05, 1.16124e-06, 1.16124e-06, 2.46122e-06
0.520701, 0, 0.000167785, 1.81682e-06, 1.41421, -0.000167785, 1.81682e-06, 1.83923e-06, 2.02953e-06, 3.75956e-06, 1.88067e-06, 3.89713e-06, 1.71739e-05, 2.88503e-06, 2.5233e-06, 2.13465e-06, 6.60269e-06, 1.87633e-06, 1.82009e-06, 4.04753e-06, 1.81682e-06, 0.000104186, 1.81683e-06, 3.45306e-05, 1.81682e-06, 1.81682e-06, 3.85111e-06
0.528583, 0, 0.000221695, 2.81143e-06, 1.41421, -0.000221695, 2.81143e-06, 2.84611e-06, 3.14066e-06, 5.81834e-06, 2.91026e-06, 6.03125e-06, 2.65806e-05, 4.56764e-06, 3.9049e-06, 3.30336e-06, 1.02188e-05, 2.90353e-06, 2.8165e-06, 5.76895e-06, 2.81143e-06, 0.000133738, 2.81144e-06, 4.33568e-05, 2.81143e-06, 2.81143e-06, 5.96003e-06
0.536465, 0, 0.00029399, 4.30309e-06, 1.41421, -0.00029399, 4.30309e-06, 4.35617e-06, 4.8071e-06, 8.90633e-06, 4.45438e-06, 9.23228e-06, 4.06911e-05, 7.15968e-06, 5.97706e-06, 5.05618e-06, 1.5643e-05, 4.44408e-06, 4.31084e-06, 8.21218e-06, 4.30309e-06, 0.00017127, 4.30311e-06, 5.48918e-05, 4.30309e-06, 4.30309e-06, 9.12354e-06
0.544348, 0, 0.000391212, 6.5146e-06, 1.41421, -0.000391212, 6.5146e-06, 6.59499e-06, 7.2778e-06, 1.34851e-05, 6.74369e-06, 1.39787e-05, 6.16158e-05, 1.11115e-05, 9.04945e-06, 7.65498e-06, 2.36863e-05, 6.7281e-06, 6.52635e-06, 1.16661e-05, 6.5146e-06, 0.000218878, 6.51463e-06, 7.01197e-05, 6.5146e-06, 6.5146e-06, 1.38145e-05
0.55223, 0, 0.0005222, 9.75581e-06, 1.41421, -0.0005222, 9.75581e-06, 9.87621e-06, 1.0899e-05, 2.01968e-05, 1.0099e-05, 2.09361e-05, 9.22903e-05, 1.70741e-05, 1.35527e-05, 1.14639e-05, 3.54767e-05, 1.00756e-05, 9.77341e-06, 1.65252e-05, 9.75581e-06, 0.000279211, 9.75585e-06, 9.03962e-05, 9.75581e-06, 9.75581e-06, 2.06906e-05
