   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_82.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.390308, 0, 5.43441e-08, 2.50723e-29, 1.41421, -5.43441e-08, 2.50723e-29, 0, 2.50723e-29, 2.50723e-29, 2.50723e-29, 2.50723e-29, 2.50723e-29, 2.50723e-29, 2.50723e-29, 2.50723e-29, 2.50723e-29, 2.50723e-29, 2.24305e-10, 2.50723e-29, 4.39449e-12, 9.92324e-11, 2.50723e-29, 5.40161e-08, 2.50723e-29, 2.50723e-29
0.398176, 0, 7.29965e-08, 1.12219e-28, 1.41421, -7.29965e-08, 1.12219e-28, 0, 1.12219e-28, 1.12219e-28, 1.12219e-28, 1.12219e-28, 1.12219e-28, 1.12219e-28, 1.12219e-28, 1.12219e-28, 1.12219e-28, 1.12219e-28, 3.02863e-10, 1.12219e-28, 6.63339e-12, 1.47213e-10, 1.12219e-28, 7.25398e-08, 1.12219e-28, 1.12219e-28
0.406043, 0, 9.75795e-08, 4.75502e-28, 1.41421, -9.75795e-08, 4.75502e-28, 0, 4.75502e-28, 4.75502e-28, 4.75502e-28, 4.75502e-28, 4.75502e-28, 4.75502e-28, 4.75502e-28, 4.75502e-28, 4.75502e-28, 4.75502e-28, 4.07207e-10, 4.75502e-28, 1.00016e-11, 2.17908e-10, 4.75502e-28, 9.69444e-08, 4.75502e-28, 4.75502e-28
0.41391, 0, 1.2982e-07, 1.91289e-27, 1.41421, -1.2982e-07, 1.91289e-27, 0, 1.91289e-27, 1.91289e-27, 1.91289e-27, 1.91289e-27, 1.91289e-27, 1.91289e-27, 1.91289e-27, 1.91289e-27, 1.91289e-27, 1.91289e-27, 5.45231e-10, 1.91289e-27, 1.50575e-11, 3.21775e-10, 1.91289e-27, 1.28938e-07, 1.91289e-27, 1.91289e-27
0.421777, 0, 1.71898e-07, 7.32554e-27, 1.41421, -1.71898e-07, 7.32554e-27, 0, 7.32554e-27, 7.32554e-27, 7.32554e-27, 7.32554e-27, 7.32554e-27, 7.32554e-27, 7.32554e-27, 7.32554e-27, 7.32554e-27, 7.32554e-27, 7.27071e-10, 7.32554e-27, 2.26263e-11, 4.739e-10, 7.32554e-27, 1.70674e-07, 7.32554e-27, 7.32554e-27
0.429645, 0, 2.2655e-07, 2.67735e-26, 1.41421, -2.2655e-07, 2.67735e-26, 0, 2.67735e-26, 2.67735e-26, 2.67735e-26, 2.67735e-26, 2.67735e-26, 2.67735e-26, 5.15699e-14, 2.67735e-26, 2.67735e-26, 2.67735e-26, 9.65689e-10, 2.67735e-26, 3.39223e-11, 6.95943e-10, 2.67735e-26, 2.24855e-07, 2.67735e-26, 2.67735e-26
0.437512, 0, 2.97196e-07, 9.36116e-26, 1.41421, -2.97196e-07, 9.36116e-26, 0, 9.36116e-26, 9.36116e-26, 9.36116e-26, 9.36116e-26, 9.36116e-26, 9.36116e-26, 1.59146e-13, 9.36116e-26, 9.36116e-26, 9.36116e-26, 1.27759e-09, 9.36116e-26, 5.07223e-11, 1.01883e-09, 9.36116e-26, 2.94849e-07, 9.36116e-26, 9.36116e-26
0.445379, 0, 3.89993e-07, 3.17652e-25, 1.41421, -3.89993e-07, 1.16382e-12, 0, 1.21085e-14, 3.75387e-14, 8.34723e-14, 2.08638e-13, 1.40494e-11, 3.16889e-13, 2.67896e-12, 7.96965e-12, 2.41151e-12, 1.81005e-09, 1.68377e-09, 1.92645e-14, 7.56131e-11, 1.48644e-09, 2.09232e-15, 3.84889e-07, 3.17652e-25, 1.92286e-11
0.453247, 0, 5.11006e-07, 6.64714e-10, 1.41421, -5.11006e-07, 6.68294e-10, 6.64714e-10, 6.64752e-10, 6.6483e-10, 6.64971e-10, 6.65356e-10, 7.07924e-10, 6.65689e-10, 6.72608e-10, 6.89225e-10, 6.72131e-10, 6.23162e-09, 2.8754e-09, 6.64774e-10, 7.77059e-10, 2.82542e-09, 6.64721e-10, 5.00807e-07, 6.64714e-10, 7.23853e-10
0.461114, 0, 6.68808e-07, 2.03648e-09, 1.41421, -6.68808e-07, 2.04498e-09, 2.03648e-09, 2.03657e-09, 2.03676e-09, 2.03709e-09, 2.03801e-09, 2.13911e-09, 2.0388e-09, 2.05497e-09, 2.0947e-09, 2.0541e-09, 1.52588e-08, 4.92817e-09, 2.03662e-09, 2.20279e-09, 5.16488e-09, 2.0365e-09, 6.49049e-07, 2.03648e-09, 2.17694e-09
0.468981, 0, 8.76109e-07, 4.82264e-09, 1.41421, -8.76109e-07, 4.841e-09, 4.82264e-09, 4.82283e-09, 4.82324e-09, 4.82396e-09, 4.82593e-09, 5.04427e-09, 4.82764e-09, 4.8623e-09, 4.94836e-09, 4.86068e-09, 3.33759e-08, 8.59121e-09, 4.82295e-09, 5.06785e-09, 9.33293e-09, 4.82268e-09, 8.38274e-07, 4.82264e-09, 5.12597e-09
0.476848, 0, 1.1515e-06, 1.03881e-08, 1.41421, -1.1515e-06, 1.04258e-08, 1.03881e-08, 1.03884e-08, 1.03893e-08, 1.03908e-08, 1.03948e-08, 1.0844e-08, 1.03983e-08, 1.04693e-08, 1.06467e-08, 1.04663e-08, 6.91305e-08, 1.52816e-08, 1.03887e-08, 1.07481e-08, 1.68616e-08, 1.03881e-08, 1.07947e-06, 1.03881e-08, 1.10121e-08
0.484716, 0, 1.52354e-06, 2.13322e-08, 1.41421, -1.52354e-06, 2.14075e-08, 2.13322e-08, 2.13329e-08, 2.13346e-08, 2.13376e-08, 2.13457e-08, 2.22419e-08, 2.13527e-08, 2.14937e-08, 2.18482e-08, 2.14883e-08, 1.38543e-07, 2.76636e-08, 2.13334e-08, 2.18583e-08, 3.05801e-08, 2.13323e-08, 1.38711e-06, 2.13322e-08, 2.25773e-08
0.492583, 0, 2.03743e-06, 4.25054e-08, 1.41421, -2.03743e-06, 4.26524e-08, 4.25054e-08, 4.25069e-08, 4.25101e-08, 4.25159e-08, 4.25317e-08, 4.42797e-08, 4.25454e-08, 4.28591e-08, 4.35119e-08, 4.28099e-08, 2.71103e-07, 5.06682e-08, 4.25078e-08, 4.32709e-08, 5.56638e-08, 4.25057e-08, 1.78065e-06, 4.25054e-08, 4.49338e-08
0.50045, 0, 2.76627e-06, 8.28042e-08, 1.41421, -2.76627e-06, 8.30854e-08, 8.28042e-08, 8.28071e-08, 8.28132e-08, 8.28243e-08, 8.28546e-08, 8.61987e-08, 8.28807e-08, 8.35256e-08, 8.47298e-08, 8.33868e-08, 5.20142e-07, 9.32908e-08, 8.28088e-08, 8.39123e-08, 1.01418e-07, 8.28047e-08, 2.28701e-06, 8.28042e-08, 8.74501e-08
0.508317, 0, 3.83075e-06, 1.58265e-07, 1.41421, -3.83075e-06, 1.58793e-07, 1.58265e-07, 1.5827e-07, 1.58282e-07, 1.58303e-07, 1.58359e-07, 1.64646e-07, 1.58409e-07, 1.60176e-07, 1.61885e-07, 1.5936e-07, 9.80454e-07, 1.71689e-07, 1.58273e-07, 1.59861e-07, 1.84458e-07, 1.58266e-07, 2.94476e-06, 1.58265e-07, 1.66999e-07
0.516185, 0, 5.42946e-06, 2.97273e-07, 1.41421, -5.42946e-06, 2.98251e-07, 2.97273e-07, 2.97284e-07, 2.97305e-07, 2.97344e-07, 2.97449e-07, 3.09073e-07, 2.9754e-07, 3.01505e-07, 3.03967e-07, 2.99299e-07, 1.8175e-06, 3.144e-07, 2.9729e-07, 2.99562e-07, 3.33933e-07, 2.97275e-07, 3.81071e-06, 2.97273e-07, 3.13423e-07
0.524052, 0, 7.89085e-06, 5.49203e-07, 1.41421, -7.89085e-06, 5.50982e-07, 5.49203e-07, 5.49222e-07, 5.49261e-07, 5.49331e-07, 5.49522e-07, 5.70672e-07, 5.49688e-07, 5.57887e-07, 5.61381e-07, 5.52888e-07, 3.31506e-06, 5.70976e-07, 5.49233e-07, 5.52467e-07, 6.00234e-07, 5.49207e-07, 4.97071e-06, 5.49203e-07, 5.78586e-07
0.531919, 0, 1.17541e-05, 9.98406e-07, 1.41421, -1.17541e-05, 1.00159e-06, 9.98406e-07, 9.98439e-07, 9.98509e-07, 9.98634e-07, 9.98977e-07, 1.03685e-06, 9.99273e-07, 1.0155e-06, 1.02021e-06, 1.005e-06, 5.95121e-06, 1.02599e-06, 9.98459e-07, 1.00304e-06, 1.06905e-06, 9.98412e-07, 6.55682e-06, 9.98406e-07, 1.05102e-06
0.539787, 0, 1.78953e-05, 1.7864e-06, 1.41421, -1.78953e-05, 1.79201e-06, 1.7864e-06, 1.78646e-06, 1.78658e-06, 1.7868e-06, 1.78741e-06, 1.85417e-06, 1.78793e-06, 1.81868e-06, 1.82484e-06, 1.79803e-06, 1.05169e-05, 1.82123e-06, 1.78649e-06, 1.79293e-06, 1.88367e-06, 1.78641e-06, 8.77449e-06, 1.7864e-06, 1.87915e-06
0.547654, 0, 2.77225e-05, 3.14642e-06, 1.41421, -2.77225e-05, 3.15616e-06, 3.14642e-06, 3.14652e-06, 3.14673e-06, 3.14712e-06, 3.14817e-06, 3.26402e-06, 3.14907e-06, 3.20662e-06, 3.21313e-06, 3.1666e-06, 1.82973e-05, 3.19026e-06, 3.14658e-06, 3.15559e-06, 3.27962e-06, 3.14644e-06, 1.19443e-05, 3.14642e-06, 3.30737e-06
0.555521, 0, 4.34642e-05, 5.45592e-06, 1.41421, -4.34642e-05, 5.47256e-06, 5.45592e-06, 5.45609e-06, 5.45645e-06, 5.45711e-06, 5.4589e-06, 5.65685e-06, 5.46045e-06, 5.56675e-06, 5.5699e-06, 5.49041e-06, 3.13438e-05, 5.51091e-06, 5.45619e-06, 5.46873e-06, 5.63736e-06, 5.45595e-06, 1.65655e-05, 5.45592e-06, 5.73093e-06
0.563388, 0, 6.85933e-05, 9.31455e-06, 1.41421, -6.85933e-05, 9.34256e-06, 9.31455e-06, 9.31484e-06, 9.31546e-06, 9.31656e-06, 9.31957e-06, 9.65262e-06, 9.32218e-06, 9.51599e-06, 9.50632e-06, 9.37258e-06, 5.28693e-05, 9.38332e-06, 9.31502e-06, 9.33236e-06, 9.56046e-06, 9.3146e-06, 2.34097e-05, 9.31455e-06, 9.77724e-06
0.571256, 0, 0.000108438, 1.56579e-05, 1.41421, -0.000108438, 1.57043e-05, 1.56579e-05, 1.56584e-05, 1.56594e-05, 1.56612e-05, 1.56662e-05, 1.6218e-05, 1.56705e-05, 1.60193e-05, 1.59756e-05, 1.5754e-05, 8.78169e-05, 1.57437e-05, 1.56587e-05, 1.56825e-05, 1.59896e-05, 1.5658e-05, 3.36611e-05, 1.56579e-05, 1.64245e-05
0.579123, 0, 0.000171018, 2.59184e-05, 1.41421, -0.000171018, 2.59941e-05, 2.59184e-05, 2.59192e-05, 2.59208e-05, 2.59238e-05, 2.59319e-05, 2.68322e-05, 2.5939e-05, 2.6558e-05, 2.64367e-05, 2.60752e-05, 0.000143648, 2.6025e-05, 2.59196e-05, 2.59523e-05, 2.63637e-05, 2.59185e-05, 4.91031e-05, 2.59184e-05, 2.7169e-05
0.58699, 0, 0.000268213, 4.22487e-05, 1.41421, -0.000268213, 4.23703e-05, 4.22487e-05, 4.225e-05, 4.22526e-05, 4.22574e-05, 4.22705e-05, 4.3717e-05, 4.22818e-05, 4.33661e-05, 4.30816e-05, 4.25007e-05, 0.00023142, 4.23809e-05, 4.22507e-05, 4.22951e-05, 4.28442e-05, 4.22489e-05, 7.23944e-05, 4.22487e-05, 4.42583e-05
0.594857, 0, 0.000417289, 6.78237e-05, 1.41421, -0.000417289, 6.80162e-05, 6.78237e-05, 6.78257e-05, 6.78299e-05, 6.78375e-05, 6.78582e-05, 7.01475e-05, 6.78761e-05, 6.97495e-05, 6.91419e-05, 6.82226e-05, 0.000367208, 6.79872e-05, 6.78269e-05, 6.78871e-05, 6.8617e-05, 6.78241e-05, 0.000107433, 6.78237e-05, 7.10041e-05
