   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_528.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
1.93565, 25.9784, 16.5125, 2.00879, 5.28946, 9.46584, 0.000245048, 2.01114, 2.01147, 2.03401, 2.00906, 2.044, 2.13429, 2.04792, 2.01371, 2.16107, 6.11883, 11.9881, 2.00879, 2.00879, 2.00879, 2.00879, 2.00879, 2.00879, 2.02921, 2.00879, 2.00879, 2.01515
1.94352, 29.6159, 14.8808, 2.08288, 5.6228, 14.735, 0.000209836, 2.08526, 2.08559, 2.10832, 2.08316, 2.11835, 2.20913, 2.12258, 2.08801, 2.24319, 6.65769, 9.88119, 2.08288, 2.08288, 2.08288, 2.08288, 2.08288, 2.08288, 2.10369, 2.08288, 2.08288, 2.08928
1.95139, 27.1052, 13.6847, 2.15986, 5.39492, 13.4205, 0.000178398, 2.16226, 2.16259, 2.18548, 2.16013, 2.19555, 2.28674, 2.19967, 2.16522, 2.32839, 7.1921, 8.21748, 2.15986, 2.15986, 2.15986, 2.15986, 2.15986, 2.15986, 2.18109, 2.15986, 2.15986, 2.16628
1.95926, 22.4564, 12.8323, 2.23966, 4.94534, 9.62413, 0.000150572, 2.24208, 2.24241, 2.26544, 2.23994, 2.27553, 2.36708, 2.27912, 2.24529, 2.41663, 7.70972, 6.91749, 2.23966, 2.23966, 2.23966, 2.23966, 2.23966, 2.23966, 2.26137, 2.23966, 2.23966, 2.2461
1.96713, 26.4858, 12.2432, 2.32222, 5.33721, 14.2426, 0.000126158, 2.32466, 2.32499, 2.34813, 2.3225, 2.35825, 2.45008, 2.36089, 2.32815, 2.50787, 8.19783, 5.91339, 2.32222, 2.32222, 2.32222, 2.32222, 2.32222, 2.32223, 2.34446, 2.32222, 2.32222, 2.32869
1.975, 15.4854, 11.8481, 2.40749, 4.18155, 3.63731, 0.000104924, 2.40993, 2.41027, 2.4335, 2.40776, 2.44363, 2.53571, 2.44494, 2.41374, 2.60211, 8.64396, 5.14807, 2.40749, 2.40749, 2.40749, 2.40749, 2.40749, 2.40749, 2.43032, 2.40749, 2.40749, 2.41397
1.98287, 17.1426, 11.5881, 2.49537, 4.37523, 5.55447, 8.66166e-05, 2.49782, 2.49816, 2.52146, 2.49564, 2.53161, 2.62388, 2.53122, 2.50199, 2.69935, 9.03647, 4.57418, 2.49537, 2.49537, 2.49537, 2.49537, 2.49537, 2.49537, 2.51887, 2.49537, 2.49537, 2.50187
1.99074, 16.9806, 11.4146, 2.58579, 4.35668, 5.56601, 7.09692e-05, 2.58826, 2.58859, 2.61196, 2.58607, 2.62212, 2.71455, 2.61973, 2.59282, 2.79964, 9.36528, 4.15276, 2.58579, 2.58579, 2.58579, 2.58579, 2.58579, 2.58579, 2.61005, 2.58579, 2.58579, 2.59232
1.99861, 16.407, 11.2882, 2.6787, 4.29034, 5.11877, 5.77112e-05, 2.68117, 2.6815, 2.70492, 2.67898, 2.71509, 2.80764, 2.71044, 2.68617, 2.90312, 9.62238, 3.85215, 2.6787, 2.6787, 2.6787, 2.6787, 2.6787, 2.6787, 2.70381, 2.6787, 2.6787, 2.68525
2.00648, 9.26923, 11.1784, 2.77401, 3.35697, -1.9092, 4.65742e-05, 2.77649, 2.77682, 2.80028, 2.77429, 2.81045, 2.9031, 2.80338, 2.78197, 3.01004, 9.80232, 3.64678, 2.77401, 2.77401, 2.77401, 2.77401, 2.77401, 2.77401, 2.80007, 2.77401, 2.77401, 2.7806
2.01435, 9.99036, 11.0627, 2.87168, 3.46271, -1.07235, 3.72993e-05, 2.87416, 2.8745, 2.89798, 2.87196, 2.90816, 3.00088, 2.89854, 2.88017, 3.12079, 9.9025, 3.51616, 2.87168, 2.87168, 2.87168, 2.87168, 2.87168, 2.87168, 2.8988, 2.87168, 2.87168, 2.8783
2.02221, 4.99033, 10.926, 2.97165, 2.64392, -5.93565, 2.96417e-05, 2.97413, 2.97446, 2.99796, 2.97193, 3.00815, 3.10093, 2.99593, 2.9807, 3.23599, 9.92332, 3.44398, 2.97165, 2.97165, 2.97165, 2.97165, 2.97165, 2.97165, 2.99995, 2.97165, 2.97165, 2.9783
2.03008, 19.5543, 10.7598, 3.07386, 4.64267, 8.79452, 2.33733e-05, 3.07634, 3.07668, 3.10019, 3.07414, 3.11038, 3.2032, 3.09557, 3.08353, 3.35655, 9.86819, 3.4173, 3.07386, 3.07386, 3.07386, 3.07386, 3.07386, 3.07386, 3.10347, 3.07386, 3.07386, 3.08056
2.03795, 10.5496, 10.5617, 3.17827, 3.54255, -0.0120163, 1.82861e-05, 3.18076, 3.18109, 3.20462, 3.17855, 3.21481, 3.30766, 3.19748, 3.1886, 3.4838, 9.74322, 3.42594, 3.17827, 3.17827, 3.17827, 3.17827, 3.17827, 3.17827, 3.20933, 3.17827, 3.17827, 3.18504
2.04582, 9.9855, 10.334, 3.28485, 3.46201, -0.348535, 1.4193e-05, 3.28733, 3.28767, 3.31121, 3.28513, 3.3214, 3.41427, 3.30167, 3.29588, 3.61961, 9.55692, 3.46191, 3.28485, 3.28485, 3.28485, 3.28485, 3.28485, 3.28485, 3.3175, 3.28485, 3.28485, 3.29169
2.05369, 7.20134, 10.0838, 3.39356, 3.03337, -2.88243, 1.09278e-05, 3.39605, 3.39638, 3.41993, 3.39384, 3.43012, 3.52301, 3.40814, 3.40534, 3.7666, 9.31962, 3.51902, 3.39356, 3.39356, 3.39356, 3.39356, 3.39356, 3.39356, 3.42795, 3.39356, 3.39356, 3.4005
2.06156, 7.66103, 9.82129, 3.50437, 3.10822, -2.16026, 8.34584e-06, 3.50686, 3.5072, 3.53075, 3.50465, 3.54094, 3.63384, 3.51689, 3.51694, 3.92824, 9.04291, 3.59244, 3.50437, 3.50437, 3.50437, 3.50437, 3.50437, 3.50437, 3.54067, 3.50437, 3.50437, 3.51143
2.06943, 4.88618, 9.55984, 3.61727, 2.62415, -4.67366, 6.32166e-06, 3.61976, 3.62009, 3.64364, 3.61755, 3.65384, 3.74675, 3.62792, 3.63066, 4.10924, 8.73898, 3.6785, 3.61727, 3.61727, 3.61727, 3.61727, 3.61727, 3.61727, 3.65565, 3.61727, 3.61727, 3.62446
2.0773, 3.44555, 9.31497, 3.73221, 2.33357, -5.86943, 4.74876e-06, 3.7347, 3.73504, 3.75859, 3.73249, 3.76879, 3.8617, 3.74123, 3.74648, 4.31568, 8.42003, 3.77437, 3.73221, 3.73221, 3.73221, 3.73221, 3.73221, 3.73221, 3.77286, 3.73221, 3.73221, 3.73957
2.08517, 6.09207, 9.10399, 3.8492, 2.84466, -3.01192, 3.53725e-06, 3.85169, 3.85202, 3.87558, 3.84948, 3.88578, 3.97869, 3.85678, 3.86438, 4.55536, 8.09761, 3.87793, 3.8492, 3.8492, 3.8492, 3.8492, 3.8492, 3.8492, 3.89231, 3.8492, 3.8492, 3.85674
2.09304, 9.9927, 8.94565, 3.96821, 3.46305, 1.04705, 2.61238e-06, 3.9707, 3.97103, 3.99459, 3.96849, 4.00479, 4.09771, 3.97458, 3.98434, 4.83813, 7.7822, 3.98759, 3.96821, 3.96821, 3.96821, 3.96821, 3.96821, 3.96821, 4.01402, 3.96821, 3.96821, 3.97598
2.10091, 6.90803, 8.85992, 4.08922, 2.98463, -1.95189, 1.91271e-06, 4.09171, 4.09205, 4.1156, 4.0895, 4.1258, 4.21873, 4.09458, 4.10635, 5.17603, 7.48283, 4.10216, 4.08922, 4.08922, 4.08922, 4.08922, 4.08922, 4.08922, 4.13798, 4.08922, 4.08922, 4.09725
2.10878, 4.61749, 8.86788, 4.21223, 2.57245, -4.25039, 1.3882e-06, 4.21472, 4.21506, 4.23862, 4.21251, 4.24881, 4.34174, 4.21677, 4.23039, 5.58365, 7.2068, 4.22077, 4.21223, 4.21223, 4.21223, 4.21223, 4.21223, 4.21223, 4.26425, 4.21223, 4.21223, 4.22056
2.11665, 4.52788, 8.99161, 4.33723, 2.55497, -4.46373, 9.98589e-07, 4.33972, 4.34006, 4.36362, 4.33751, 4.37381, 4.46674, 4.34113, 4.35646, 6.07816, 6.9596, 4.34281, 4.33723, 4.33723, 4.33723, 4.33723, 4.33723, 4.33723, 4.39285, 4.33723, 4.33723, 4.34591
2.12452, 2.84743, 9.25418, 4.4642, 2.20169, -6.40676, 7.11889e-07, 4.4667, 4.46703, 4.49059, 4.46449, 4.50079, 4.59371, 4.46762, 4.48454, 6.67929, 6.74493, 4.46781, 4.4642, 4.4642, 4.4642, 4.4642, 4.4642, 4.46421, 4.52386, 4.4642, 4.4642, 4.47328
2.13239, 9.19384, 9.67952, 4.59315, 3.34572, -0.485684, 5.02886e-07, 4.59564, 4.59598, 4.61954, 4.59343, 4.62974, 4.72266, 4.59623, 4.61463, 7.40919, 6.5648, 4.59546, 4.59315, 4.59315, 4.59315, 4.59315, 4.59315, 4.59315, 4.65738, 4.59315, 4.59315, 4.60267
2.14026, 7.92249, 10.2921, 4.72406, 3.15, -2.36956, 3.51984e-07, 4.72655, 4.72688, 4.75044, 4.72434, 4.76064, 4.85356, 4.72693, 4.74672, 8.29184, 6.41974, 4.72551, 4.72406, 4.72406, 4.72406, 4.72406, 4.72406, 4.72406, 4.7935, 4.72406, 4.72406, 4.73406
2.14813, 8.98815, 11.1164, 4.85693, 3.31484, -2.12824, 2.44065e-07, 4.85942, 4.85975, 4.88331, 4.85721, 4.89351, 4.98643, 4.8597, 4.8808, 9.35258, 6.30904, 4.85783, 4.85693, 4.85693, 4.85693, 4.85693, 4.85693, 4.85693, 4.93242, 4.85693, 4.85693, 4.86748
2.156, 12.6661, 12.1763, 4.99174, 3.82964, 0.489783, 1.6764e-07, 4.99423, 4.99457, 5.01813, 4.99202, 5.02833, 5.12125, 4.99451, 5.01686, 10.6168, 6.23103, 4.9923, 4.99174, 4.99174, 4.99174, 4.99174, 4.99174, 4.99174, 5.07431, 4.99174, 4.99174, 5.00291
2.16387, 10.7866, 13.4939, 5.1285, 3.57583, -2.70736, 1.14052e-07, 5.13099, 5.13133, 5.15489, 5.12878, 5.16508, 5.25801, 5.13135, 5.1549, 12.1086, 6.1834, 5.12884, 5.1285, 5.1285, 5.1285, 5.1285, 5.1285, 5.1285, 5.21943, 5.1285, 5.1285, 5.14033
2.17173, 11.5525, 15.0881, 5.26719, 3.68138, -3.53555, 7.68471e-08, 5.26968, 5.27002, 5.29358, 5.26747, 5.30378, 5.3967, 5.27019, 5.2949, 13.8495, 6.1634, 5.2674, 5.26719, 5.26719, 5.26719, 5.26719, 5.26719, 5.26719, 5.36806, 5.26719, 5.26719, 5.27975
2.1796, 12.0923, 16.9729, 5.40781, 3.75398, -4.88059, 5.12758e-08, 5.4103, 5.41064, 5.4342, 5.40809, 5.4444, 5.53732, 5.41101, 5.43687, 15.8561, 6.16811, 5.40793, 5.40781, 5.40781, 5.40781, 5.40781, 5.40781, 5.40781, 5.52056, 5.40781, 5.40781, 5.42115
2.18747, 20.0324, 19.1559, 5.55035, 4.69387, 0.876528, 3.38775e-08, 5.55284, 5.55318, 5.57674, 5.55063, 5.58694, 5.67986, 5.5538, 5.58078, 18.1384, 6.19462, 5.55042, 5.55035, 5.55035, 5.55035, 5.55035, 5.55035, 5.55035, 5.67735, 5.55035, 5.55035, 5.56453
2.19534, 29.0396, 21.6359, 5.69479, 5.57132, 7.40369, 2.21609e-08, 5.69728, 5.69762, 5.72118, 5.69507, 5.73138, 5.8243, 5.69852, 5.72662, 20.6977, 6.24016, 5.69483, 5.69479, 5.69479, 5.69479, 5.69479, 5.69479, 5.69479, 5.83887, 5.69479, 5.69479, 5.70988
2.20321, 30.9, 24.4012, 5.84111, 5.73585, 6.49885, 1.43522e-08, 5.8436, 5.84394, 5.8675, 5.84139, 5.8777, 5.97062, 5.84513, 5.87437, 23.5241, 6.3022, 5.84114, 5.84111, 5.84111, 5.84111, 5.84111, 5.84111, 5.84111, 6.00562, 5.84111, 5.84111, 5.85716
2.21108, 38.0064, 27.4286, 5.98931, 6.32506, 10.5779, 9.20105e-09, 5.9918, 5.99214, 6.0157, 5.98959, 6.02589, 6.11882, 5.99363, 6.02403, 26.5963, 6.37852, 5.98932, 5.98931, 5.98931, 5.98931, 5.98931, 5.98931, 5.98931, 6.17814, 5.98931, 5.98931, 6.00638
2.21895, 35.4454, 30.6815, 6.13935, 6.11927, 4.76395, 5.83881e-09, 6.14184, 6.14218, 6.16574, 6.13963, 6.17594, 6.26886, 6.14397, 6.17557, 29.879, 6.46716, 6.13936, 6.13935, 6.13935, 6.13935, 6.13935, 6.13935, 6.13935, 6.35696, 6.13935, 6.13935, 6.15751
2.22682, 39.9376, 34.1101, 6.29123, 6.47592, 5.82748, 3.66707e-09, 6.29372, 6.29405, 6.31761, 6.29151, 6.32781, 6.42073, 6.29612, 6.32896, 33.3234, 6.56652, 6.29123, 6.29123, 6.29123, 6.29123, 6.29123, 6.29123, 6.29123, 6.54262, 6.29123, 6.29123, 6.31052
2.23469, 35.433, 37.6514, 6.4449, 6.11825, -2.21835, 2.27921e-09, 6.44739, 6.44772, 6.47128, 6.44518, 6.48148, 6.57441, 6.45005, 6.48417, 36.8674, 6.67522, 6.4449, 6.4449, 6.4449, 6.4449, 6.4449, 6.4449, 6.4449, 6.73559, 6.4449, 6.4449, 6.46538
2.24256, 44.9335, 41.2308, 6.60034, 6.85081, 3.7027, 1.40164e-09, 6.60283, 6.60317, 6.62673, 6.60062, 6.63693, 6.72985, 6.60571, 6.64119, 40.4371, 6.79216, 6.60034, 6.60034, 6.60034, 6.60034, 6.60034, 6.60034, 6.60034, 6.93628, 6.60034, 6.60034, 6.62208
2.25043, 49.4393, 44.7644, 6.75753, 7.17212, 4.67493, 8.53864e-10, 6.76002, 6.76036, 6.78392, 6.75781, 6.79412, 6.88704, 6.76308, 6.79998, 43.949, 6.91641, 6.75753, 6.75753, 6.75753, 6.75753, 6.75753, 6.75753, 6.75753, 7.14497, 6.75753, 6.75753, 6.78057
2.2583, 51.8969, 48.1614, 6.91643, 7.34145, 3.73552, 5.14119e-10, 6.91892, 6.91926, 6.94282, 6.91671, 6.95301, 7.04594, 6.9221, 6.96052, 47.313, 7.0472, 6.91643, 6.91643, 6.91643, 6.91643, 6.91643, 6.91643, 6.91643, 7.36178, 6.91643, 6.91643, 6.94081
2.26617, 52.4251, 51.3288, 7.077, 7.37734, 1.09631, 3.06143e-10, 7.07949, 7.07983, 7.10339, 7.07728, 7.11359, 7.20651, 7.08275, 7.12276, 50.4369, 7.18387, 7.077, 7.077, 7.077, 7.077, 7.077, 7.077, 7.077, 7.58661, 7.077, 7.077, 7.10279
2.27404, 65.8578, 54.1756, 7.23921, 8.23759, 11.6823, 1.80231e-10, 7.2417, 7.24204, 7.2656, 7.23949, 7.2758, 7.36872, 7.24497, 7.28669, 53.2304, 7.32587, 7.23921, 7.23921, 7.23921, 7.23921, 7.23921, 7.23921, 7.23921, 7.81915, 7.23921, 7.23921, 7.26644
2.28191, 65.3921, 56.6169, 7.40301, 8.20927, 8.77515, 1.04896e-10, 7.4055, 7.40583, 7.42939, 7.40329, 7.43959, 7.53252, 7.40872, 7.45226, 55.6097, 7.47268, 7.40301, 7.40301, 7.40301, 7.40301, 7.40301, 7.40301, 7.40301, 8.05878, 7.40301, 7.40301, 7.43173
2.28978, 73.2948, 58.5794, 7.56835, 8.67726, 14.7154, 6.03463e-11, 7.57084, 7.57117, 7.59473, 7.56863, 7.60493, 7.69785, 7.57395, 7.61946, 57.5025, 7.62387, 7.56835, 7.56835, 7.56835, 7.56835, 7.56835, 7.56835, 7.56835, 8.30463, 7.56835, 7.56835, 7.59861
2.29765, 71.5483, 60.0043, 7.73517, 8.57603, 11.5439, 3.43214e-11, 7.73766, 7.73799, 7.76155, 7.73545, 7.77175, 7.86468, 7.74061, 7.78826, 58.8517, 7.77899, 7.73517, 7.73517, 7.73517, 7.73517, 7.73517, 7.73517, 7.73517, 8.55552, 7.73517, 7.73517, 7.76702
2.30552, 69.152, 60.852, 7.90344, 8.43517, 8.30008, 1.93031e-11, 7.90593, 7.90626, 7.92982, 7.90372, 7.94002, 8.03295, 7.90867, 7.95867, 59.6191, 7.93769, 7.90344, 7.90344, 7.90344, 7.90344, 7.90344, 7.90344, 7.90344, 8.81003, 7.90344, 7.90344, 7.93691
2.31339, 65.2342, 61.103, 8.07307, 8.19965, 4.13114, 1.07186e-11, 8.07556, 8.07589, 8.09945, 8.07335, 8.10965, 8.20258, 8.07805, 8.1307, 59.7873, 8.09956, 8.07307, 8.07307, 8.07307, 8.07307, 8.07307, 8.07307, 8.07307, 9.06648, 8.07307, 8.07307, 8.10822
2.32125, 72.5903, 60.7604, 8.244, 8.63657, 11.83, 5.85984e-12, 8.24649, 8.24683, 8.27039, 8.24428, 8.28059, 8.37351, 8.2487, 8.30441, 59.361, 8.26429, 8.244, 8.244, 8.244, 8.244, 8.244, 8.244, 8.244, 9.32304, 8.244, 8.244, 8.28086
2.32912, 74.8767, 59.8484, 8.41618, 8.76794, 15.0283, 3.13793e-12, 8.41867, 8.419, 8.44256, 8.41646, 8.45276, 8.54569, 8.42056, 8.4799, 58.3667, 8.43154, 8.41618, 8.41618, 8.41618, 8.41618, 8.41618, 8.41618, 8.41618, 9.57776, 8.41618, 8.41618, 8.45479
2.33699, 65.6984, 58.412, 8.58951, 8.2279, 7.28644, 1.62993e-12, 8.592, 8.59233, 8.61589, 8.58979, 8.62609, 8.71903, 8.59356, 8.65736, 56.8509, 8.60102, 8.58951, 8.58951, 8.58951, 8.58951, 8.58951, 8.58951, 8.58951, 9.82867, 8.58951, 8.58951, 8.62991
2.34486, 65.7543, 56.513, 8.76392, 8.2313, 9.24131, 8.08624e-13, 8.76641, 8.76674, 8.7903, 8.7642, 8.8005, 8.89344, 8.76763, 8.83708, 54.8773, 8.77244, 8.76392, 8.76392, 8.76392, 8.76392, 8.76392, 8.76392, 8.76392, 10.0739, 8.76392, 8.76392, 8.80616
2.35273, 49.283, 54.2276, 8.93933, 7.16122, -4.94459, 3.7678e-13, 8.94182, 8.94215, 8.96571, 8.93961, 8.97591, 9.06886, 8.9427, 9.01949, 52.5232, 8.94557, 8.93933, 8.93933, 8.93933, 8.93933, 8.93933, 8.93933, 8.93933, 10.3117, 8.93933, 8.93933, 8.98343
2.3606, 47.0338, 51.6417, 9.11563, 7.00241, -4.60789, 1.60174e-13, 9.11812, 9.11846, 9.14202, 9.11591, 9.15221, 9.24517, 9.11867, 9.20521, 49.8753, 9.12015, 9.11563, 9.11563, 9.11563, 9.11563, 9.11563, 9.11563, 9.11563, 10.5407, 9.11563, 9.11563, 9.16164
2.36847, 41.3447, 48.8455, 9.29277, 6.58367, -7.50077, 6.00763e-14, 9.29526, 9.29559, 9.31915, 9.29305, 9.32935, 9.42233, 9.29548, 9.39515, 47.024, 9.29601, 9.29277, 9.29277, 9.29277, 9.29277, 9.29277, 9.29277, 9.29277, 10.7598, 9.29277, 9.29277, 9.34073
2.37634, 39.7051, 45.9304, 9.47064, 6.45795, -6.22523, 1.89776e-14, 9.47313, 9.47346, 9.49702, 9.47092, 9.50722, 9.60023, 9.47305, 9.59051, 44.0599, 9.47293, 9.47064, 9.47064, 9.47064, 9.47064, 9.47064, 9.47064, 9.47064, 10.9684, 9.47064, 9.47064, 9.52058
2.38421, 41.2081, 42.9834, 9.64917, 6.57329, -1.77524, 5.40265e-15, 9.65166, 9.652, 9.67556, 9.64945, 9.68576, 9.77881, 9.6513, 9.79292, 41.0685, 9.65078, 9.64917, 9.64917, 9.64917, 9.64917, 9.64917, 9.64917, 9.64917, 11.1664, 9.64917, 9.64917, 9.70113
2.39208, 35.2374, 40.0848, 9.82829, 6.10224, -4.84743, 1.29409e-15, 9.83078, 9.83111, 9.85467, 9.82857, 9.86487, 9.958, 9.83015, 10.0045, 38.1275, 9.82939, 9.82829, 9.82829, 9.82829, 9.82829, 9.82829, 9.82829, 9.82829, 11.3541, 9.82829, 9.82829, 9.88229
2.39995, 33.5206, 37.3045, 10.0079, 5.95992, -3.78386, 2.55989e-16, 10.0104, 10.0107, 10.0343, 10.0082, 10.0445, 10.1377, 10.0096, 10.228, 35.3027, 10.0087, 10.0079, 10.0079, 10.0079, 10.0079, 10.0079, 10.0079, 10.0079, 11.5327, 10.0079, 10.0079, 10.064
2.40782, 26.2833, 34.7005, 10.188, 5.3182, -8.41724, 4.02394e-17, 10.1905, 10.1908, 10.2144, 10.1883, 10.2246, 10.318, 10.1895, 10.4668, 32.6471, 10.1885, 10.188, 10.188, 10.188, 10.188, 10.188, 10.188, 10.188, 11.7039, 10.188, 10.188, 10.2462
2.41569, 24.7718, 32.3187, 10.3685, 5.17415, -7.54687, 4.18843e-18, 10.371, 10.3714, 10.3949, 10.3688, 10.4051, 10.4987, 10.3698, 10.7252, 30.1999, 10.3689, 10.3685, 10.3685, 10.3685, 10.3685, 10.3685, 10.3685, 10.3685, 11.87, 10.3685, 10.3685, 10.4289
2.42356, 27.7607, 30.1922, 10.5495, 5.45534, -2.43155, 4.52451e-19, 10.552, 10.5523, 10.5758, 10.5497, 10.586, 10.68, 10.5506, 11.008, 27.9861, 10.5497, 10.5495, 10.5495, 10.5495, 10.5495, 10.5495, 10.5495, 10.5495, 12.0341, 10.5495, 10.5495, 10.612
2.43143, 20.8724, 28.3429, 10.7308, 4.78251, -7.47054, 3.88917e-20, 10.7333, 10.7336, 10.7572, 10.7311, 10.7674, 10.8618, 10.7318, 11.3213, 26.0177, 10.7309, 10.7308, 10.7308, 10.7308, 10.7308, 10.7308, 10.7308, 10.7308, 12.2001, 10.7308, 10.7308, 10.7955
2.4393, 17.4956, 26.783, 10.9125, 4.41538, -9.28744, 2.28881e-21, 10.915, 10.9153, 10.9389, 10.9128, 10.9491, 11.0442, 10.9134, 11.6716, 24.2953, 10.9126, 10.9125, 10.9125, 10.9125, 10.9125, 10.9125, 10.9125, 10.9125, 12.3729, 10.9125, 10.9125, 10.9795
2.44717, 17.2208, 25.5167, 11.0946, 4.38415, -8.29589, 6.55445e-23, 11.0971, 11.0975, 11.121, 11.0949, 11.1312, 11.2273, 11.0954, 12.0663, 22.8099, 11.0947, 11.0946, 11.0946, 11.0946, 11.0946, 11.0946, 11.0946, 11.0946, 12.5584, 11.0946, 11.0946, 11.1639
2.45504, 15.3724, 24.5431, 11.2772, 4.16803, -9.17064, 3.79205e-25, 11.2797, 11.2801, 11.3036, 11.2775, 11.3138, 11.4113, 11.2779, 12.5134, 21.5453, 11.2773, 11.2772, 11.2772, 11.2772, 11.2772, 11.2772, 11.2772, 11.2772, 12.7639, 11.2772, 11.2772, 11.3488
2.4629, 12.2849, 23.8579, 11.4604, 3.77954, -11.5729, 0, 11.4628, 11.4632, 11.4867, 11.4606, 11.4969, 11.5963, 11.461, 13.0211, 20.4802, 11.4604, 11.4604, 11.4604, 11.4604, 11.4604, 11.4604, 11.4604, 11.4604, 12.9981, 11.4604, 11.4604, 11.5343
2.47077, 13.8378, 23.4559, 11.6441, 3.97967, -9.61814, 0, 11.6466, 11.6469, 11.6705, 11.6443, 11.6807, 11.7827, 11.6447, 13.5975, 19.5907, 11.6441, 11.6441, 11.6441, 11.6441, 11.6441, 11.6441, 11.6441, 11.6441, 13.2717, 11.6441, 11.6441, 11.7204
2.47864, 23.2482, 23.3328, 11.8284, 5.02476, -0.0846767, 0, 11.8309, 11.8313, 11.8548, 11.8287, 11.865, 11.9707, 11.829, 14.2501, 18.8521, 11.8284, 11.8284, 11.8284, 11.8284, 11.8284, 11.8284, 11.8284, 11.8284, 13.5974, 11.8284, 11.8284, 11.9073
2.48651, 23.8329, 23.4863, 12.0135, 5.0826, 0.346546, 0, 12.016, 12.0163, 12.0399, 12.0138, 12.0501, 12.1607, 12.014, 14.9851, 18.24, 12.0135, 12.0135, 12.0135, 12.0135, 12.0135, 12.0135, 12.0135, 12.0135, 13.9906, 12.0135, 12.0135, 12.0949
2.49438, 18.8571, 23.9172, 12.1994, 4.56696, -5.06006, 0, 12.2019, 12.2022, 12.2258, 12.1997, 12.236, 12.3532, 12.1999, 15.8073, 17.7325, 12.1994, 12.1994, 12.1994, 12.1994, 12.1994, 12.1994, 12.1994, 12.1994, 14.4693, 12.1994, 12.1994, 12.2834
2.50225, 16.5593, 24.6296, 12.3862, 4.30804, -8.07038, 0, 12.3887, 12.389, 12.4126, 12.3865, 12.4228, 12.549, 12.3867, 16.7187, 17.3101, 12.3862, 12.3862, 12.3862, 12.3862, 12.3862, 12.3862, 12.3862, 12.3862, 15.0545, 12.3862, 12.3862, 12.473
2.51012, 18.8144, 25.6312, 12.5739, 4.56228, -6.81675, 0, 12.5764, 12.5767, 12.6003, 12.5742, 12.6105, 12.7486, 12.5744, 17.7186, 16.9564, 12.5739, 12.5739, 12.5739, 12.5739, 12.5739, 12.5739, 12.5739, 12.5739, 15.7703, 12.5739, 12.5739, 12.6638
2.51799, 19.3902, 26.9318, 12.7626, 4.62496, -7.54163, 0, 12.7651, 12.7654, 12.789, 12.7629, 12.7992, 12.9531, 12.7631, 18.8022, 16.6587, 12.7626, 12.7626, 12.7626, 12.7626, 12.7626, 12.7626, 12.7626, 12.7626, 16.6433, 12.7626, 12.7626, 12.8559
2.52586, 19.7985, 28.5437, 12.9523, 4.66889, -8.7452, 0, 12.9548, 12.9552, 12.9787, 12.9526, 12.9889, 13.1636, 12.9528, 19.9611, 16.4069, 12.9523, 12.9523, 12.9523, 12.9523, 12.9523, 12.9523, 12.9523, 12.9524, 17.7028, 12.9523, 12.9523, 13.0496
2.53373, 24.1975, 30.4789, 13.1432, 5.11835, -6.28131, 0, 13.1456, 13.146, 13.1695, 13.1434, 13.1797, 13.3814, 13.1436, 21.1823, 16.194, 13.1432, 13.1432, 13.1432, 13.1432, 13.1432, 13.1432, 13.1432, 13.1432, 18.9795, 13.1432, 13.1432, 13.2452
2.5416, 25.7759, 32.7485, 13.335, 5.27029, -6.97253, 0, 13.3375, 13.3379, 13.3614, 13.3353, 13.3716, 13.6084, 13.3355, 22.4484, 16.0151, 13.335, 13.335, 13.335, 13.335, 13.335, 13.335, 13.335, 13.335, 20.5045, 13.335, 13.335, 13.4432
2.54947, 39.4116, 35.3605, 13.528, 6.43518, 4.05107, 0, 13.5305, 13.5308, 13.5544, 13.5283, 13.5646, 13.8464, 13.5285, 23.738, 15.8674, 13.528, 13.528, 13.528, 13.528, 13.528, 13.528, 13.528, 13.528, 22.3078, 13.528, 13.528, 13.6439
2.55734, 43.3195, 38.3186, 13.722, 6.73197, 5.00084, 0, 13.7245, 13.7248, 13.7484, 13.7223, 13.7586, 14.0979, 13.7225, 25.026, 15.7489, 13.722, 13.722, 13.722, 13.722, 13.722, 13.722, 13.722, 13.722, 24.4164, 13.722, 13.722, 13.8484
2.56521, 43.5424, 41.6199, 13.917, 6.74851, 1.92242, 0, 13.9195, 13.9199, 13.9434, 13.9173, 13.9536, 14.3657, 13.9175, 26.2848, 15.6587, 13.917, 13.917, 13.917, 13.917, 13.917, 13.917, 13.917, 13.917, 26.8523, 13.917, 13.917, 14.0576
2.57308, 46.9394, 45.2535, 14.1131, 6.99567, 1.68596, 0, 14.1156, 14.1159, 14.1394, 14.1133, 14.1496, 14.6529, 14.1135, 27.4848, 15.5963, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 29.6295, 14.1131, 14.1131, 14.2731
