   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_292.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.00207724, 0, 1.76012e-15, 0, 1.41421, -1.76012e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60019e-17, 0, 0, 1.34325e-17, 0, 5.68923e-19, 0, 1.73011e-15, 0, 0
0.00992765, 0, 2.82565e-15, 0, 1.41421, -2.82565e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56852e-17, 0, 0, 2.19658e-17, 0, 9.39082e-19, 0, 2.77706e-15, 0, 0
0.0177781, 0, 4.51328e-15, 0, 1.41421, -4.51328e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10194e-17, 0, 0, 3.57428e-17, 0, 1.54297e-18, 0, 4.43498e-15, 0, 0
0.0256285, 0, 7.17278e-15, 0, 1.41421, -7.17278e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.51799e-17, 0, 0, 5.78769e-17, 0, 2.52371e-18, 0, 7.0472e-15, 0, 0
0.0334789, 0, 1.13428e-14, 0, 1.41421, -1.13428e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03057e-16, 0, 0, 9.32679e-17, 0, 4.10935e-18, 0, 1.11424e-14, 0, 0
0.0413293, 0, 1.7849e-14, 0, 1.41421, -1.7849e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62142e-16, 0, 0, 1.49587e-16, 0, 6.66163e-18, 0, 1.75306e-14, 0, 0
0.0491797, 0, 2.79501e-14, 0, 1.41421, -2.79501e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53857e-16, 0, 0, 2.3879e-16, 0, 1.07518e-17, 0, 2.74467e-14, 0, 0
0.0570301, 0, 4.35555e-14, 0, 1.41421, -4.35555e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.95523e-16, 0, 0, 3.79423e-16, 0, 1.7278e-17, 0, 4.27633e-14, 0, 0
0.0648805, 0, 6.75478e-14, 0, 1.41421, -6.75478e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.13281e-16, 0, 0, 6.00121e-16, 0, 2.76464e-17, 0, 6.63067e-14, 0, 0
0.0727309, 0, 1.04256e-13, 0, 1.41421, -1.04256e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.46384e-16, 0, 0, 9.44906e-16, 0, 4.40488e-17, 0, 1.0232e-13, 0, 0
0.0805813, 0, 1.60149e-13, 0, 1.41421, -1.60149e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45347e-15, 0, 0, 1.48114e-15, 0, 6.9889e-17, 0, 1.57144e-13, 0, 0
0.0884317, 0, 2.44846e-13, 0, 1.41421, -2.44846e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22173e-15, 0, 0, 2.3115e-15, 0, 1.1043e-16, 0, 2.40203e-13, 0, 0
0.0962821, 0, 3.72583e-13, 0, 1.41421, -3.72583e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.38014e-15, 0, 0, 3.59173e-15, 0, 1.73771e-16, 0, 3.65437e-13, 0, 0
0.104133, 0, 5.64315e-13, 0, 1.41421, -5.64315e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.11851e-15, 0, 0, 5.55723e-15, 0, 2.7233e-16, 0, 5.53367e-13, 0, 0
0.111983, 0, 8.50747e-13, 0, 1.41421, -8.50747e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.71493e-15, 0, 0, 8.56229e-15, 0, 4.25073e-16, 0, 8.34045e-13, 0, 0
0.119833, 0, 1.27664e-12, 0, 1.41421, -1.27664e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15747e-14, 0, 0, 1.3139e-14, 0, 6.60844e-16, 0, 1.25127e-12, 0, 0
0.127684, 0, 1.90695e-12, 0, 1.41421, -1.90695e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72855e-14, 0, 0, 2.00816e-14, 0, 1.02335e-15, 0, 1.86856e-12, 0, 0
0.135534, 0, 2.83541e-12, 0, 1.41421, -2.83541e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56959e-14, 0, 0, 3.05734e-14, 0, 1.57855e-15, 0, 2.77756e-12, 0, 0
0.143385, 0, 4.19671e-12, 0, 1.41421, -4.19671e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80242e-14, 0, 0, 4.63709e-14, 0, 2.42563e-15, 0, 4.10989e-12, 0, 0
0.151235, 0, 6.18341e-12, 0, 1.41421, -6.18341e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.6012e-14, 0, 0, 7.00746e-14, 0, 3.71321e-15, 0, 6.05361e-12, 0, 0
0.159085, 0, 9.06945e-12, 0, 1.41421, -9.06945e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.21361e-14, 0, 0, 1.05524e-13, 0, 5.66313e-15, 0, 8.87613e-12, 0, 0
0.166936, 0, 1.32427e-11, 0, 1.41421, -1.32427e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19902e-13, 0, 0, 1.58373e-13, 0, 8.6055e-15, 0, 1.29558e-11, 0, 0
0.174786, 0, 1.92495e-11, 0, 1.41421, -1.92495e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74249e-13, 0, 0, 2.36935e-13, 0, 1.30298e-14, 0, 1.88253e-11, 0, 0
0.182637, 0, 2.78563e-11, 0, 1.41421, -2.78563e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.521e-13, 0, 0, 3.53407e-13, 0, 1.96595e-14, 0, 2.72311e-11, 0, 0
0.190487, 0, 4.01322e-11, 0, 1.41421, -4.01322e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6311e-13, 0, 0, 5.25664e-13, 0, 2.95606e-14, 0, 3.92138e-11, 0, 0
0.198337, 0, 5.75621e-11, 0, 1.41421, -5.75621e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.2069e-13, 0, 0, 7.79876e-13, 0, 4.42996e-14, 0, 5.62172e-11, 0, 0
0.206188, 0, 8.21987e-11, 0, 1.41421, -8.21987e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.43367e-13, 0, 0, 1.15433e-12, 0, 6.61711e-14, 0, 8.02348e-11, 0, 0
0.214038, 0, 1.16865e-10, 0, 1.41421, -1.16865e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05662e-12, 0, 0, 1.70503e-12, 0, 9.85283e-14, 0, 1.14005e-10, 0, 0
0.221889, 0, 1.65429e-10, 0, 1.41421, -1.65429e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49533e-12, 0, 0, 2.51392e-12, 0, 1.46258e-13, 0, 1.61273e-10, 0, 0
0.229739, 0, 2.33158e-10, 6.16571e-44, 1.41421, -2.33158e-10, 0, 6.16571e-44, 6.16571e-44, 6.16571e-44, 6.16571e-44, 6.16571e-44, 6.16571e-44, 6.16571e-44, 6.16571e-44, 6.16571e-44, 6.16571e-44, 2.10702e-12, 6.16571e-44, 6.16571e-44, 3.70087e-12, 6.16571e-44, 2.16467e-13, 6.16571e-44, 2.27134e-10, 6.16571e-44, 6.16571e-44
