   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_166.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.01148, 2.14264, 5.38389, 0.441824, 2.03535, -3.24125, 0.442583, 2.50939e-05, 0.441831, 0.441839, 0.441862, 0.441986, 0.441838, 0.441972, 0.446217, 0.46412, 5.31327, 0.470547, 0.441835, 0.441824, 0.441824, 0.441824, 0.441824, 0.441826, 0.452374, 0.441824, 0.441824, 0.445316
2.01938, 4.133, 5.29841, 0.456978, 2.47649, -1.16541, 0.457737, 1.67074e-05, 0.456985, 0.456993, 0.457016, 0.45714, 0.456992, 0.457126, 0.461719, 0.480177, 5.24096, 0.470896, 0.456986, 0.456978, 0.456978, 0.456978, 0.456978, 0.45698, 0.467914, 0.456978, 0.456978, 0.460471
2.02728, 5.85735, 5.07307, 0.472448, 2.8031, 0.784277, 0.473208, 1.08775e-05, 0.472455, 0.472463, 0.472486, 0.47261, 0.472462, 0.472596, 0.47757, 0.496562, 5.02125, 0.478988, 0.472454, 0.472448, 0.472448, 0.472448, 0.472448, 0.47245, 0.48384, 0.472448, 0.472448, 0.475943
2.03518, 2.43108, 4.72736, 0.488231, 2.10501, -2.29629, 0.488991, 6.92025e-06, 0.488238, 0.488247, 0.48827, 0.488394, 0.488246, 0.488379, 0.493767, 0.513274, 4.67723, 0.491212, 0.488235, 0.488231, 0.488231, 0.488231, 0.488231, 0.488233, 0.500155, 0.488231, 0.488231, 0.491729
2.04308, 2.9976, 4.29271, 0.504325, 2.23553, -1.29511, 0.505085, 4.2996e-06, 0.504332, 0.504341, 0.504364, 0.504488, 0.50434, 0.504473, 0.510304, 0.530309, 4.24224, 0.505643, 0.504328, 0.504325, 0.504325, 0.504325, 0.504325, 0.504327, 0.516861, 0.504325, 0.504325, 0.507828
2.05099, 0.438338, 3.80681, 0.520727, 1.56152, -3.36847, 0.521487, 2.60759e-06, 0.520735, 0.520743, 0.520766, 0.52089, 0.520742, 0.520876, 0.527179, 0.547664, 3.75496, 0.521293, 0.520729, 0.520727, 0.520727, 0.520727, 0.520727, 0.520729, 0.533961, 0.520727, 0.520727, 0.524238
2.05889, 5.22726, 3.30789, 0.537437, 2.68836, 1.91937, 0.538197, 1.54301e-06, 0.537444, 0.537452, 0.537475, 0.537599, 0.537451, 0.537585, 0.544388, 0.565339, 3.25411, 0.537672, 0.537438, 0.537437, 0.537437, 0.537437, 0.537437, 0.537439, 0.551454, 0.537437, 0.537437, 0.540959
2.06679, 2.3272, 2.82998, 0.554451, 2.08019, -0.502783, 0.555211, 8.90599e-07, 0.554458, 0.554467, 0.55449, 0.554613, 0.554465, 0.554599, 0.561929, 0.58333, 2.77395, 0.554546, 0.554452, 0.554451, 0.554451, 0.554451, 0.554451, 0.554453, 0.56934, 0.554451, 0.554451, 0.557991
2.07469, 1.99755, 2.39944, 0.571768, 1.99939, -0.401891, 0.572528, 5.01258e-07, 0.571775, 0.571783, 0.571806, 0.57193, 0.571782, 0.571916, 0.579797, 0.601638, 2.34094, 0.571805, 0.571768, 0.571768, 0.571768, 0.571768, 0.571768, 0.57177, 0.587615, 0.571768, 0.571768, 0.575333
2.08259, 0.997556, 2.03327, 0.589384, 1.73135, -1.03571, 0.590144, 2.75059e-07, 0.589391, 0.589399, 0.589422, 0.589546, 0.589398, 0.589532, 0.59799, 0.62026, 1.97213, 0.589398, 0.589384, 0.589384, 0.589384, 0.589384, 0.589384, 0.589386, 0.606272, 0.589384, 0.589384, 0.592985
2.0905, 1.99765, 1.73904, 0.607298, 1.99941, 0.258605, 0.608058, 1.47128e-07, 0.607305, 0.607314, 0.607337, 0.607461, 0.607313, 0.607446, 0.616505, 0.639203, 1.67511, 0.607304, 0.607299, 0.607298, 0.607298, 0.607298, 0.607298, 0.6073, 0.625309, 0.607298, 0.607298, 0.61095
2.0984, 1.99757, 1.51618, 0.625507, 1.99939, 0.481385, 0.626267, 7.67025e-08, 0.625515, 0.625523, 0.625546, 0.62567, 0.625522, 0.625656, 0.635339, 0.658477, 1.4493, 0.625509, 0.625507, 0.625507, 0.625507, 0.625507, 0.625507, 0.625509, 0.644718, 0.625507, 0.625507, 0.629226
2.1063, 0.455221, 1.35797, 0.644009, 1.56691, -0.902749, 0.644769, 3.89702e-08, 0.644016, 0.644024, 0.644047, 0.644171, 0.644023, 0.644157, 0.654489, 0.67811, 1.28795, 0.644009, 0.644009, 0.644009, 0.644009, 0.644009, 0.644009, 0.644011, 0.664492, 0.644009, 0.644009, 0.647815
2.1142, 1.53996, 1.25387, 0.6628, 1.88148, 0.286097, 0.663561, 1.92948e-08, 0.662808, 0.662816, 0.662839, 0.662963, 0.662815, 0.662949, 0.673952, 0.698164, 1.18046, 0.6628, 0.6628, 0.6628, 0.6628, 0.6628, 0.6628, 0.662802, 0.684626, 0.6628, 0.6628, 0.66672
2.1221, 1.46004, 1.19171, 0.681881, 1.86012, 0.268325, 0.682642, 9.30872e-09, 0.681889, 0.681897, 0.68192, 0.682044, 0.681896, 0.68203, 0.693729, 0.718769, 1.11453, 0.681881, 0.681881, 0.681881, 0.681881, 0.681881, 0.681881, 0.681883, 0.705115, 0.681881, 0.681881, 0.685943
2.13001, 3, 1.15961, 0.70125, 2.23607, 1.84039, 0.702012, 4.37593e-09, 0.701258, 0.701266, 0.701289, 0.701413, 0.701265, 0.701399, 0.713816, 0.740171, 1.07803, 0.70125, 0.70125, 0.70125, 0.70125, 0.70125, 0.70125, 0.701252, 0.725956, 0.70125, 0.70125, 0.705487
2.13791, 0.532714, 1.14729, 0.720908, 1.59145, -0.614576, 0.72167, 2.00436e-09, 0.720915, 0.720923, 0.720946, 0.72107, 0.720922, 0.721056, 0.734214, 0.762836, 1.06022, 0.720908, 0.720908, 0.720908, 0.720908, 0.720908, 0.720908, 0.72091, 0.747147, 0.720908, 0.720908, 0.725355
2.14581, 0.467286, 1.14698, 0.740853, 1.57076, -0.679693, 0.741617, 8.94542e-10, 0.74086, 0.740868, 0.740891, 0.741015, 0.740867, 0.741001, 0.754923, 0.787588, 1.05249, 0.740853, 0.740853, 0.740853, 0.740853, 0.740853, 0.740853, 0.740855, 0.768689, 0.740853, 0.740853, 0.745549
2.15371, 1.52793, 1.15395, 0.761088, 1.87828, 0.373977, 0.761855, 3.88952e-10, 0.761095, 0.761104, 0.761127, 0.761251, 0.761103, 0.761236, 0.775943, 0.815841, 1.0487, 0.761088, 0.761088, 0.761088, 0.761088, 0.761088, 0.761088, 0.76109, 0.790586, 0.761088, 0.761088, 0.766075
2.16161, 0.997553, 1.16672, 0.781614, 1.73134, -0.169168, 0.782384, 1.64734e-10, 0.781621, 0.78163, 0.781653, 0.781776, 0.781628, 0.781762, 0.797275, 0.849899, 1.04507, 0.781614, 0.781614, 0.781614, 0.781614, 0.781614, 0.781614, 0.781616, 0.812843, 0.781614, 0.781614, 0.786932
2.16952, 4.52068, 1.18713, 0.802431, 2.55356, 3.33355, 0.803207, 6.7915e-11, 0.802439, 0.802447, 0.80247, 0.802594, 0.802446, 0.80258, 0.818919, 0.893366, 1.03981, 0.802431, 0.802431, 0.802431, 0.802431, 0.802431, 0.802431, 0.802433, 0.835472, 0.802431, 0.802431, 0.808124
2.17742, 1.47454, 1.22033, 0.82354, 1.86401, 0.254206, 0.824323, 2.72085e-11, 0.823547, 0.823556, 0.823579, 0.823702, 0.823554, 0.823688, 0.840874, 0.951605, 1.0327, 0.82354, 0.82354, 0.82354, 0.82354, 0.82354, 0.82354, 0.823542, 0.858489, 0.82354, 0.82354, 0.829648
2.18532, 2.47931, 1.2747, 0.844941, 2.11644, 1.2046, 0.845734, 1.05502e-11, 0.844949, 0.844957, 0.84498, 0.845104, 0.844956, 0.84509, 0.86314, 1.03221, 1.02451, 0.844941, 0.844941, 0.844941, 0.844941, 0.844941, 0.844941, 0.844944, 0.881923, 0.844941, 0.844941, 0.851507
2.19322, 0, 1.36175, 0.866634, 1.41421, -1.36175, 0.867439, 3.92465e-12, 0.866641, 0.866649, 0.866672, 0.866796, 0.866648, 0.866782, 0.885716, 1.14536, 1.0165, 0.866634, 0.866634, 0.866634, 0.866634, 0.866634, 0.866634, 0.866636, 0.905815, 0.866634, 0.866634, 0.873696
2.20112, 2.54033, 1.49572, 0.888615, 2.13081, 1.04461, 0.889438, 1.3774e-12, 0.888622, 0.888631, 0.888654, 0.888777, 0.888629, 0.888763, 0.908599, 1.30385, 1.01007, 0.888615, 0.888615, 0.888615, 0.888615, 0.888615, 0.888615, 0.888617, 0.930235, 0.888615, 0.888615, 0.896213
2.20903, 4.01473, 1.69292, 0.910882, 2.45249, 2.32181, 0.911727, 4.48909e-13, 0.91089, 0.910898, 0.910921, 0.911045, 0.910897, 0.911031, 0.931785, 1.52271, 1.00639, 0.910882, 0.910882, 0.910882, 0.910882, 0.910882, 0.910882, 0.910884, 0.955288, 0.910882, 0.910882, 0.919051
2.21693, 2.95356, 1.97046, 0.933433, 2.22566, 0.983101, 0.934305, 1.31203e-13, 0.93344, 0.933449, 0.933472, 0.933596, 0.933448, 0.933581, 0.955271, 1.81804, 1.00628, 0.933433, 0.933433, 0.933433, 0.933433, 0.933433, 0.933433, 0.933435, 0.981144, 0.933433, 0.933433, 0.942206
2.22483, 4.03474, 2.34427, 0.956264, 2.45657, 1.69047, 0.957168, 3.30668e-14, 0.956271, 0.956279, 0.956302, 0.956426, 0.956278, 0.956412, 0.979053, 2.20511, 1.01014, 0.956264, 0.956264, 0.956264, 0.956264, 0.956264, 0.956264, 0.956266, 1.00805, 0.956264, 0.956264, 0.965672
2.23273, 6.9756, 2.82647, 0.979369, 2.99593, 4.14914, 0.980314, 6.77389e-15, 0.979377, 0.979385, 0.979408, 0.979532, 0.979384, 0.979518, 1.00313, 2.69563, 1.01801, 0.979369, 0.979369, 0.979369, 0.979369, 0.979369, 0.979369, 0.979371, 1.03639, 0.979369, 0.979369, 0.989444
2.24063, 4.98516, 3.42223, 1.00274, 2.64295, 1.56293, 1.00374, 1.26806e-15, 1.00275, 1.00276, 1.00278, 1.00291, 1.00276, 1.00289, 1.02749, 3.29452, 1.02963, 1.00274, 1.00274, 1.00274, 1.00274, 1.00274, 1.00274, 1.00275, 1.06669, 1.00274, 1.00274, 1.01351
2.24854, 6.49165, 4.12675, 1.02639, 2.91404, 2.3649, 1.02743, 1.97102e-16, 1.02639, 1.0264, 1.02643, 1.02655, 1.0264, 1.02654, 1.05213, 3.99668, 1.04452, 1.02639, 1.02639, 1.02639, 1.02639, 1.02639, 1.02639, 1.02639, 1.09967, 1.02639, 1.02639, 1.03787
2.25644, 5.99058, 4.92263, 1.05029, 2.82676, 1.06795, 1.0514, 2.5135e-17, 1.0503, 1.05031, 1.05033, 1.05045, 1.05031, 1.05044, 1.07705, 4.7843, 1.06216, 1.05029, 1.05029, 1.05029, 1.05029, 1.05029, 1.05029, 1.05029, 1.13629, 1.05029, 1.05029, 1.06252
2.26434, 4.49611, 5.77886, 1.07446, 2.54875, -1.28275, 1.07563, 2.58694e-18, 1.07446, 1.07447, 1.07449, 1.07462, 1.07447, 1.0746, 1.10224, 5.62574, 1.08198, 1.07446, 1.07446, 1.07446, 1.07446, 1.07446, 1.07446, 1.07446, 1.1777, 1.07446, 1.07446, 1.08745
2.27224, 4.48437, 6.65171, 1.09887, 2.54644, -2.16733, 1.10012, 2.02931e-19, 1.09888, 1.09889, 1.09891, 1.09903, 1.09889, 1.09902, 1.1277, 6.47642, 1.10351, 1.09887, 1.09887, 1.09887, 1.09887, 1.09887, 1.09887, 1.09887, 1.22527, 1.09887, 1.09887, 1.11266
2.28014, 11.0118, 7.48807, 1.12354, 3.60719, 3.52377, 1.12487, 7.71813e-21, 1.12354, 1.12355, 1.12358, 1.1237, 1.12355, 1.12369, 1.15342, 7.28221, 1.12631, 1.12354, 1.12354, 1.12354, 1.12354, 1.12354, 1.12354, 1.12354, 1.28042, 1.12354, 1.12354, 1.13814
2.28805, 10.9428, 8.23071, 1.14845, 3.59761, 2.71207, 1.14987, 2.10514e-22, 1.14846, 1.14847, 1.14849, 1.14861, 1.14846, 1.1486, 1.1794, 7.98483, 1.15005, 1.14845, 1.14845, 1.14845, 1.14845, 1.14845, 1.14845, 1.14845, 1.34452, 1.14845, 1.14845, 1.16389
2.29595, 5.56302, 8.82523, 1.17361, 2.7501, -3.2622, 1.17513, 9.72423e-25, 1.17361, 1.17362, 1.17365, 1.17377, 1.17362, 1.17375, 1.20564, 8.52907, 1.17451, 1.17361, 1.17361, 1.17361, 1.17361, 1.17361, 1.17361, 1.17361, 1.41862, 1.17361, 1.17361, 1.1899
2.30385, 9.40807, 9.22714, 1.199, 3.37758, 0.180934, 1.20062, 0, 1.19901, 1.19902, 1.19904, 1.19916, 1.19902, 1.19915, 1.23214, 8.87015, 1.19949, 1.199, 1.199, 1.199, 1.199, 1.199, 1.199, 1.199, 1.50317, 1.199, 1.199, 1.21618
2.31175, 8.9855, 9.40804, 1.22463, 3.31444, -0.422534, 1.22637, 0, 1.22464, 1.22465, 1.22467, 1.2248, 1.22465, 1.22478, 1.25888, 8.98018, 1.22489, 1.22463, 1.22463, 1.22463, 1.22463, 1.22463, 1.22463, 1.22464, 1.59778, 1.22463, 1.22463, 1.24271
2.31966, 7.07655, 9.35939, 1.2505, 3.01273, -2.28284, 1.25235, 0, 1.25051, 1.25051, 1.25054, 1.25066, 1.25051, 1.25065, 1.28587, 8.85218, 1.25063, 1.2505, 1.2505, 1.2505, 1.2505, 1.2505, 1.2505, 1.2505, 1.70096, 1.2505, 1.2505, 1.26951
2.32756, 7.41969, 9.09349, 1.27659, 3.06915, -1.6738, 1.27856, 0, 1.2766, 1.27661, 1.27663, 1.27675, 1.27661, 1.27674, 1.3131, 8.50118, 1.27666, 1.27659, 1.27659, 1.27659, 1.27659, 1.27659, 1.27659, 1.27659, 1.81001, 1.27659, 1.27659, 1.29655
2.33546, 8.57055, 8.64111, 1.30291, 3.25124, -0.0705624, 1.305, 0, 1.30292, 1.30293, 1.30295, 1.30307, 1.30292, 1.30306, 1.34057, 7.96184, 1.30294, 1.30291, 1.30291, 1.30291, 1.30291, 1.30291, 1.30291, 1.30291, 1.92107, 1.30291, 1.30291, 1.32384
2.34336, 5.99526, 8.04673, 1.32945, 2.82759, -2.05146, 1.33167, 0, 1.32946, 1.32946, 1.32949, 1.32961, 1.32946, 1.3296, 1.36828, 7.28336, 1.32946, 1.32945, 1.32945, 1.32945, 1.32945, 1.32945, 1.32945, 1.32945, 2.02944, 1.32945, 1.32945, 1.35137
2.35126, 6.52749, 7.36211, 1.3562, 2.92019, -0.834622, 1.35856, 0, 1.35621, 1.35622, 1.35624, 1.35637, 1.35622, 1.35635, 1.39621, 6.52268, 1.35621, 1.3562, 1.3562, 1.3562, 1.3562, 1.3562, 1.3562, 1.35621, 2.12994, 1.3562, 1.3562, 1.37914
2.35917, 8.85844, 6.63971, 1.38317, 3.29521, 2.21873, 1.38566, 0, 1.38318, 1.38318, 1.38321, 1.38333, 1.38318, 1.38332, 1.42436, 5.73722, 1.38317, 1.38317, 1.38317, 1.38317, 1.38317, 1.38317, 1.38317, 1.38317, 2.2176, 1.38317, 1.38317, 1.40714
2.36707, 7.67395, 5.92685, 1.41034, 3.1103, 1.7471, 1.41298, 0, 1.41034, 1.41035, 1.41038, 1.4105, 1.41035, 1.41049, 1.45274, 4.97848, 1.41034, 1.41034, 1.41034, 1.41034, 1.41034, 1.41034, 1.41034, 1.41034, 2.28825, 1.41034, 1.41034, 1.43536
2.37497, 6.46039, 5.26163, 1.4377, 2.90868, 1.19877, 1.44049, 0, 1.43771, 1.43772, 1.43774, 1.43787, 1.43772, 1.43785, 1.48132, 4.28731, 1.4377, 1.4377, 1.4377, 1.4377, 1.4377, 1.4377, 1.4377, 1.43771, 2.33913, 1.4377, 1.4377, 1.46381
2.38287, 5.99761, 4.67103, 1.46526, 2.82801, 1.32659, 1.4682, 0, 1.46527, 1.46528, 1.4653, 1.46543, 1.46528, 1.46541, 1.51011, 3.69161, 1.46526, 1.46526, 1.46526, 1.46526, 1.46526, 1.46526, 1.46526, 1.46527, 2.3693, 1.46526, 1.46526, 1.49246
2.39077, 4.90872, 4.17064, 1.49301, 2.62844, 0.73808, 1.4961, 0, 1.49302, 1.49302, 1.49305, 1.49317, 1.49302, 1.49316, 1.53912, 3.20599, 1.49301, 1.49301, 1.49301, 1.49301, 1.49301, 1.49301, 1.49301, 1.49301, 2.37975, 1.49301, 1.49301, 1.52132
2.39868, 4.08642, 3.76603, 1.52093, 2.46707, 0.320392, 1.52418, 0, 1.52094, 1.52094, 1.52097, 1.52109, 1.52094, 1.52108, 1.56834, 2.83319, 1.52093, 1.52093, 1.52093, 1.52093, 1.52093, 1.52093, 1.52093, 1.52093, 2.37327, 1.52093, 1.52093, 1.55037
2.40658, 4.54685, 3.45474, 1.54902, 2.55868, 1.09211, 1.55244, 0, 1.54903, 1.54904, 1.54906, 1.54918, 1.54904, 1.54917, 1.5978, 2.56651, 1.54902, 1.54902, 1.54902, 1.54902, 1.54902, 1.54902, 1.54902, 1.54902, 2.35407, 1.54902, 1.54902, 1.57962
2.41448, 3.44833, 3.22874, 1.57728, 2.33417, 0.219589, 1.58086, 0, 1.57728, 1.57729, 1.57731, 1.57744, 1.57729, 1.57742, 1.62759, 2.39284, 1.57728, 1.57728, 1.57728, 1.57728, 1.57728, 1.57728, 1.57728, 1.57728, 2.32713, 1.57728, 1.57728, 1.60904
2.42238, 3.33544, 3.07652, 1.60569, 2.30986, 0.258923, 1.60944, 0, 1.60569, 1.6057, 1.60573, 1.60585, 1.6057, 1.60584, 1.65783, 2.29536, 1.60569, 1.60569, 1.60569, 1.60569, 1.60569, 1.60569, 1.60569, 1.60569, 2.29761, 1.60569, 1.60569, 1.63863
2.43028, 4.65978, 2.98492, 1.63425, 2.58065, 1.67485, 1.63818, 0, 1.63426, 1.63426, 1.63429, 1.63441, 1.63426, 1.6344, 1.68884, 2.2559, 1.63425, 1.63425, 1.63425, 1.63425, 1.63425, 1.63425, 1.63425, 1.63425, 2.27022, 1.63425, 1.63425, 1.66839
2.43819, 4.87974, 2.94059, 1.66296, 2.62293, 1.93915, 1.66706, 0, 1.66296, 1.66297, 1.66299, 1.66312, 1.66297, 1.6631, 1.72116, 2.25678, 1.66296, 1.66296, 1.66296, 1.66296, 1.66296, 1.66296, 1.66296, 1.66296, 2.24871, 1.66296, 1.66296, 1.69831
2.44609, 2.55416, 2.93113, 1.69181, 2.13405, -0.376965, 1.6961, 0, 1.69181, 1.69182, 1.69184, 1.69197, 1.69182, 1.69195, 1.75583, 2.28199, 1.69181, 1.69181, 1.69181, 1.69181, 1.69181, 1.69181, 1.69181, 1.69181, 2.23565, 1.69181, 1.69181, 1.7284
2.45399, 4.43143, 2.94607, 1.7208, 2.53603, 1.48537, 1.72528, 0, 1.7208, 1.72081, 1.72084, 1.72096, 1.72081, 1.72095, 1.79463, 2.31804, 1.7208, 1.7208, 1.7208, 1.7208, 1.7208, 1.7208, 1.7208, 1.7208, 2.23229, 1.7208, 1.7208, 1.75863
2.46189, 5.55881, 2.9779, 1.74993, 2.74933, 2.58091, 1.7546, 0, 1.74993, 1.74994, 1.74996, 1.75009, 1.74994, 1.75007, 1.84056, 2.35433, 1.74993, 1.74993, 1.74993, 1.74993, 1.74993, 1.74993, 1.74993, 1.74993, 2.23871, 1.74993, 1.74993, 1.78902
2.46979, 5.28968, 3.02305, 1.7792, 2.69994, 2.26663, 1.78407, 0, 1.7792, 1.77921, 1.77924, 1.77936, 1.77921, 1.77935, 1.89842, 2.38333, 1.7792, 1.7792, 1.7792, 1.7792, 1.7792, 1.7792, 1.7792, 1.7792, 2.25406, 1.7792, 1.7792, 1.81957
2.4777, 11.417, 3.08288, 1.80861, 3.66292, 8.3341, 1.81368, 0, 1.80862, 1.80863, 1.80865, 1.80877, 1.80862, 1.80876, 1.9756, 2.40055, 1.80861, 1.80861, 1.80861, 1.80861, 1.80861, 1.80861, 1.80861, 1.80861, 2.27682, 1.80861, 1.80861, 1.85027
2.4856, 5.70559, 3.16465, 1.83817, 2.77589, 2.54094, 1.84344, 0, 1.83817, 1.83818, 1.8382, 1.83833, 1.83818, 1.83831, 2.08294, 2.40419, 1.83817, 1.83817, 1.83817, 1.83817, 1.83817, 1.83817, 1.83817, 1.83817, 2.30521, 1.83817, 1.83817, 1.88114
2.4935, 6.99274, 3.28229, 1.86786, 2.99879, 3.71044, 1.87335, 0, 1.86787, 1.86788, 1.8679, 1.86803, 1.86788, 1.86801, 2.23557, 2.39481, 1.86786, 1.86786, 1.86786, 1.86786, 1.86786, 1.86786, 1.86786, 1.86786, 2.33748, 1.86786, 1.86786, 1.91215
2.5014, 3.99275, 3.45686, 1.8977, 2.44801, 0.535888, 1.9034, 0, 1.89771, 1.89772, 1.89774, 1.89787, 1.89772, 1.89785, 2.45354, 2.3747, 1.8977, 1.8977, 1.8977, 1.8977, 1.8977, 1.8977, 1.8977, 1.89771, 2.37232, 1.8977, 1.8977, 1.94333
2.5093, 4.57346, 3.71629, 1.92769, 2.56388, 0.857162, 1.9336, 0, 1.9277, 1.92771, 1.92773, 1.92785, 1.9277, 1.92784, 2.76191, 2.34723, 1.92769, 1.92769, 1.92769, 1.92769, 1.92769, 1.92769, 1.92769, 1.92769, 2.40925, 1.92769, 1.92769, 1.97466
2.51721, 3.24609, 4.09453, 1.95782, 2.29043, -0.848437, 1.96395, 0, 1.95783, 1.95783, 1.95786, 1.95798, 1.95783, 1.95797, 3.18992, 2.31627, 1.95782, 1.95782, 1.95782, 1.95782, 1.95782, 1.95782, 1.95782, 1.95782, 2.44912, 1.95782, 1.95782, 2.00615
2.52511, 10.9878, 4.62947, 1.98808, 3.60386, 6.35836, 1.99444, 0, 1.98809, 1.9881, 1.98812, 1.98825, 1.9881, 1.98824, 3.76884, 2.28554, 1.98808, 1.98808, 1.98808, 1.98808, 1.98808, 1.98808, 1.98808, 1.98809, 2.4948, 1.98808, 1.98808, 2.03779
2.53301, 6.40043, 5.36015, 2.01848, 2.89835, 1.04028, 2.02506, 0, 2.01849, 2.0185, 2.01852, 2.01865, 2.0185, 2.01864, 4.52857, 2.25823, 2.01848, 2.01848, 2.01848, 2.01848, 2.01848, 2.01848, 2.01848, 2.01849, 2.55224, 2.01848, 2.01848, 2.06959
2.54091, 10.3951, 6.32275, 2.04902, 3.52067, 4.07236, 2.05582, 0, 2.04902, 2.04903, 2.04905, 2.04918, 2.04903, 2.04917, 5.49256, 2.2367, 2.04902, 2.04902, 2.04902, 2.04902, 2.04902, 2.04902, 2.04902, 2.04902, 2.6318, 2.04902, 2.04902, 2.10152
2.54881, 10.3904, 7.54645, 2.07967, 3.52, 2.84394, 2.08671, 0, 2.07968, 2.07968, 2.07971, 2.07983, 2.07968, 2.07983, 6.67191, 2.22239, 2.07967, 2.07967, 2.07967, 2.07967, 2.07967, 2.07967, 2.07967, 2.07967, 2.75012, 2.07967, 2.07967, 2.13359
2.55672, 13.3859, 9.04956, 2.11044, 3.92248, 4.33631, 2.11772, 0, 2.11045, 2.11046, 2.11048, 2.1106, 2.11045, 2.11062, 8.05924, 2.21588, 2.11044, 2.11044, 2.11044, 2.11044, 2.11044, 2.11044, 2.11044, 2.11044, 2.93229, 2.11044, 2.11044, 2.16579
2.56462, 12.7706, 10.8371, 2.14132, 3.84325, 1.93342, 2.14884, 0, 2.14133, 2.14134, 2.14136, 2.14149, 2.14134, 2.14151, 9.62384, 2.217, 2.14132, 2.14132, 2.14132, 2.14132, 2.14132, 2.14132, 2.14132, 2.14133, 3.21421, 2.14132, 2.14132, 2.19811
2.57252, 11.7867, 12.9003, 2.17231, 3.71304, -1.11366, 2.18007, 0, 2.17232, 2.17233, 2.17235, 2.17248, 2.17233, 2.17252, 11.3088, 2.22509, 2.17231, 2.17231, 2.17231, 2.17231, 2.17231, 2.17231, 2.17231, 2.17232, 3.64467, 2.17231, 2.17231, 2.23056
2.58042, 16.7752, 15.2189, 2.20341, 4.33304, 1.5563, 2.21141, 0, 2.20341, 2.20342, 2.20344, 2.20357, 2.20342, 2.20364, 13.032, 2.23917, 2.20341, 2.20341, 2.20341, 2.20341, 2.20341, 2.20341, 2.20341, 2.20341, 4.28642, 2.20341, 2.20341, 2.26312
2.58832, 25.9523, 17.7657, 2.23459, 5.28699, 8.18663, 2.24284, 0, 2.2346, 2.23461, 2.23463, 2.23475, 2.2346, 2.23486, 14.6915, 2.25815, 2.23459, 2.23459, 2.23459, 2.23459, 2.23459, 2.23459, 2.23459, 2.23459, 5.21526, 2.23459, 2.23459, 2.2958
2.59623, 19.9998, 20.5126, 2.26587, 4.69039, -0.512815, 2.27436, 0, 2.26587, 2.26588, 2.2659, 2.26603, 2.26588, 2.26619, 16.1751, 2.28095, 2.26587, 2.26587, 2.26587, 2.26587, 2.26587, 2.26587, 2.26587, 2.26587, 6.5165, 2.26587, 2.26587, 2.32859
2.60413, 21.1468, 23.4356, 2.29722, 4.81112, -2.28881, 2.30597, 0, 2.29723, 2.29724, 2.29726, 2.29739, 2.29724, 2.29761, 17.3725, 2.30661, 2.29722, 2.29722, 2.29722, 2.29722, 2.29722, 2.29722, 2.29722, 2.29723, 8.2773, 2.29722, 2.29722, 2.36152
2.61203, 25.0736, 26.5175, 2.32866, 5.20323, -1.44393, 2.33767, 0, 2.32867, 2.32868, 2.3287, 2.32882, 2.32868, 2.32913, 18.1895, 2.33434, 2.32866, 2.32866, 2.32866, 2.32866, 2.32866, 2.32866, 2.32866, 2.32866, 10.5753, 2.32866, 2.32866, 2.39463
2.61993, 33.4786, 29.745, 2.36017, 5.95639, 3.73362, 2.36943, 0, 2.36018, 2.36019, 2.36021, 2.36033, 2.36019, 2.36075, 18.5603, 2.36351, 2.36017, 2.36017, 2.36017, 2.36017, 2.36017, 2.36017, 2.36017, 2.36017, 13.4636, 2.36017, 2.36017, 2.428
2.62783, 27.9526, 33.1016, 2.39175, 5.4729, -5.14898, 2.40127, 0, 2.39176, 2.39177, 2.39179, 2.39191, 2.39177, 2.39247, 18.4566, 2.39366, 2.39175, 2.39175, 2.39175, 2.39175, 2.39175, 2.39175, 2.39175, 2.39175, 16.9542, 2.39175, 2.39175, 2.46185
2.63574, 40.0364, 36.5552, 2.42339, 6.48355, 3.48116, 2.43318, 0, 2.4234, 2.42341, 2.42343, 2.42356, 2.42341, 2.42431, 17.8918, 2.42446, 2.42339, 2.42339, 2.42339, 2.42339, 2.42339, 2.42339, 2.42339, 2.4234, 21.0016, 2.42339, 2.42339, 2.49655
2.64364, 39.4929, 40.0447, 2.4551, 6.4415, -0.551743, 2.46515, 0, 2.4551, 2.45511, 2.45514, 2.45526, 2.45511, 2.45626, 16.9185, 2.45567, 2.4551, 2.4551, 2.4551, 2.4551, 2.4551, 2.4551, 2.4551, 2.4551, 25.4915, 2.4551, 2.4551, 2.53287
2.65154, 40.4099, 43.4685, 2.48685, 6.51229, -3.05859, 2.49717, 0, 2.48686, 2.48687, 2.48689, 2.48701, 2.48686, 2.48836, 15.6209, 2.48715, 2.48685, 2.48685, 2.48685, 2.48685, 2.48685, 2.48685, 2.48685, 2.48685, 30.2368, 2.48685, 2.48685, 2.57215
