   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_251.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.357889, 0, 1.28231e-06, 1.39547e-29, 1.41421, -1.28231e-06, 0, 1.39547e-29, 1.39547e-29, 1.39547e-29, 1.39547e-29, 1.39547e-29, 7.86586e-09, 1.39547e-29, 1.39547e-29, 1.46793e-10, 4.41499e-09, 1.39547e-29, 1.26988e-06, 1.39547e-29, 1.39547e-29
0.365761, 0, 1.71233e-06, 7.62819e-29, 1.41421, -1.71233e-06, 0, 7.62819e-29, 7.62819e-29, 7.62819e-29, 7.62819e-29, 7.62819e-29, 1.05666e-08, 7.62819e-29, 7.62819e-29, 2.21788e-10, 6.45478e-09, 7.62819e-29, 1.69509e-06, 7.62819e-29, 7.62819e-29
0.373633, 0, 2.27395e-06, 8.87275e-28, 1.41421, -2.27395e-06, 0, 8.87275e-28, 8.87275e-28, 8.87275e-28, 8.87275e-28, 8.87275e-28, 1.41261e-08, 8.87275e-28, 8.87275e-28, 3.34691e-10, 9.40552e-09, 8.87275e-28, 2.25008e-06, 8.87275e-28, 8.87275e-28
0.381505, 0, 3.00336e-06, 4.07427e-27, 1.41421, -3.00336e-06, 0, 4.07427e-27, 4.07427e-27, 4.07427e-27, 4.07427e-27, 4.07427e-27, 1.87956e-08, 4.07427e-27, 4.07427e-27, 5.03689e-10, 1.3654e-08, 4.07427e-27, 2.9704e-06, 4.07427e-27, 4.07427e-27
0.389377, 0, 3.94562e-06, 1.77269e-26, 1.41421, -3.94562e-06, 0, 1.77269e-26, 1.77269e-26, 1.77269e-26, 1.77269e-26, 1.77269e-26, 2.48945e-08, 1.77269e-26, 1.77269e-26, 7.56051e-10, 1.97488e-08, 1.77269e-26, 3.90022e-06, 1.77269e-26, 1.77269e-26
0.397249, 0, 5.15641e-06, 7.32802e-26, 1.41421, -5.15641e-06, 0, 7.32802e-26, 7.32802e-26, 7.32802e-26, 7.32802e-26, 7.32802e-26, 3.28258e-08, 7.32802e-26, 7.32802e-26, 1.13142e-09, 2.84552e-08, 7.32802e-26, 5.094e-06, 7.32802e-26, 7.32802e-26
0.405121, 0, 6.70419e-06, 2.88529e-25, 1.41421, -6.70419e-06, 0, 2.88529e-25, 2.88529e-25, 2.88529e-25, 2.88529e-25, 2.88529e-25, 4.30967e-08, 2.88529e-25, 2.88529e-25, 1.68732e-09, 4.08366e-08, 2.88529e-25, 6.61857e-06, 2.88529e-25, 2.88529e-25
0.412993, 0, 8.67271e-06, 1.08469e-24, 1.41421, -8.67271e-06, 0, 1.08469e-24, 1.08469e-24, 1.08469e-24, 1.08469e-24, 1.08469e-24, 5.63425e-08, 1.08469e-24, 1.08469e-24, 2.50671e-09, 5.83613e-08, 1.08469e-24, 8.5555e-06, 1.08469e-24, 1.08469e-24
0.420865, 0, 1.11665e-05, 3.94658e-24, 1.41421, -1.11665e-05, 0, 3.60076e-13, 7.77043e-13, 2.08154e-12, 5.20938e-11, 1.84989e-10, 7.33573e-08, 4.38084e-12, 2.19802e-13, 3.70844e-09, 8.30423e-08, 1.34391e-14, 1.10048e-05, 3.94658e-24, 1.29429e-09
0.428738, 0, 1.43295e-05, 2.02404e-08, 1.41421, -1.43295e-05, 2.02404e-08, 2.02416e-08, 2.02429e-08, 2.02471e-08, 2.04065e-08, 2.08303e-08, 1.15366e-07, 2.02544e-08, 2.02411e-08, 2.57022e-08, 1.37861e-07, 2.02405e-08, 1.41064e-05, 2.02404e-08, 2.43673e-08
0.43661, 0, 1.83173e-05, 6.41982e-08, 1.41421, -1.83173e-05, 6.41982e-08, 6.4201e-08, 6.42043e-08, 6.42144e-08, 6.46039e-08, 6.56388e-08, 1.87065e-07, 6.42324e-08, 6.42e-08, 7.22039e-08, 2.29998e-07, 6.41983e-08, 1.80087e-05, 6.41982e-08, 7.42774e-08
0.444482, 0, 2.33559e-05, 1.67626e-07, 1.41421, -2.33559e-05, 1.67626e-07, 1.67632e-07, 1.6764e-07, 1.67663e-07, 1.68553e-07, 1.7092e-07, 3.25709e-07, 1.67704e-07, 1.6763e-07, 1.79304e-07, 4.00177e-07, 1.67626e-07, 2.29262e-05, 1.67626e-07, 1.90673e-07
0.452354, 0, 2.9688e-05, 3.54649e-07, 1.41421, -2.9688e-05, 3.54649e-07, 3.54663e-07, 3.54678e-07, 3.54725e-07, 3.56552e-07, 3.61405e-07, 5.57263e-07, 3.54809e-07, 3.54657e-07, 3.71593e-07, 6.79127e-07, 3.5465e-07, 2.90878e-05, 3.54649e-07, 4.01914e-07
0.460226, 0, 3.76933e-05, 7.24281e-07, 1.41421, -3.76933e-05, 7.24281e-07, 7.24307e-07, 7.24337e-07, 7.24432e-07, 7.28077e-07, 7.37762e-07, 9.82987e-07, 7.246e-07, 7.24297e-07, 7.48732e-07, 1.17487e-06, 7.24282e-07, 3.68474e-05, 7.24281e-07, 8.18601e-07
0.468098, 0, 4.78787e-05, 1.43968e-06, 1.41421, -4.78787e-05, 1.43968e-06, 1.43973e-06, 1.43979e-06, 1.43997e-06, 1.44708e-06, 1.46596e-06, 1.76877e-06, 1.4403e-06, 1.43971e-06, 1.47477e-06, 2.06172e-06, 1.43968e-06, 4.66738e-05, 1.43968e-06, 1.62359e-06
0.47597, 0, 6.09737e-05, 2.79659e-06, 1.41421, -6.09737e-05, 2.79659e-06, 2.79668e-06, 2.7968e-06, 2.79715e-06, 2.81072e-06, 2.84677e-06, 3.21367e-06, 2.79777e-06, 2.79665e-06, 2.84668e-06, 3.65051e-06, 2.79659e-06, 5.9235e-05, 2.79659e-06, 3.14773e-06
0.483842, 0, 7.80597e-05, 5.32036e-06, 1.41421, -7.80597e-05, 5.32036e-06, 5.32054e-06, 5.32076e-06, 5.32142e-06, 5.34682e-06, 5.41431e-06, 5.84701e-06, 5.32259e-06, 5.32047e-06, 5.39147e-06, 6.48595e-06, 5.32037e-06, 7.55146e-05, 5.32036e-06, 5.9777e-06
0.491714, 0, 0.000100781, 9.92505e-06, 1.41421, -0.000100781, 9.92505e-06, 9.92538e-06, 9.92577e-06, 9.92699e-06, 9.97364e-06, 1.00976e-05, 1.05876e-05, 9.92913e-06, 9.92525e-06, 1.00254e-05, 1.15069e-05, 9.92506e-06, 9.70001e-05, 9.92505e-06, 1.11324e-05
0.499586, 0, 0.000131672, 1.8169e-05, 1.41421, -0.000131672, 1.8169e-05, 1.81696e-05, 1.81703e-05, 1.81725e-05, 1.82566e-05, 1.84802e-05, 1.89996e-05, 1.81763e-05, 1.81693e-05, 1.83099e-05, 2.03034e-05, 1.8169e-05, 0.000125977, 1.8169e-05, 2.03462e-05
0.507459, 0, 0.000174698, 3.26669e-05, 1.41421, -0.000174698, 3.26669e-05, 3.2668e-05, 3.26692e-05, 3.26731e-05, 3.28221e-05, 3.32181e-05, 3.37045e-05, 3.26799e-05, 3.26676e-05, 3.28637e-05, 3.55305e-05, 3.26669e-05, 0.000166014, 3.26669e-05, 3.65236e-05
0.515331, 0, 0.000235989, 5.76651e-05, 1.41421, -0.000235989, 5.76651e-05, 5.7667e-05, 5.76691e-05, 5.76759e-05, 5.79352e-05, 5.86242e-05, 5.89567e-05, 5.76878e-05, 5.76662e-05, 5.79384e-05, 6.14851e-05, 5.76652e-05, 0.000222625, 5.76651e-05, 6.43752e-05
0.523203, 0, 0.000325088, 0.000100025, 1.41421, -0.000325088, 0.000100025, 0.000100028, 0.000100032, 0.000100044, 0.000100487, 0.000101665, 0.000101628, 0.000100064, 0.000100027, 0.000100403, 0.000105093, 0.000100025, 0.000304395, 0.000100025, 0.0001115
0.531075, 0, 0.000456669, 0.000170538, 1.41421, -0.000456669, 0.000170538, 0.000170543, 0.000170549, 0.000170569, 0.000171314, 0.000173295, 0.000172519, 0.000170603, 0.000170541, 0.000171057, 0.000177225, 0.000170538, 0.000424543, 0.000170538, 0.000189827
0.538947, 0, 0.000652913, 0.000285867, 1.41421, -0.000652913, 0.000285867, 0.000285876, 0.000285886, 0.000285919, 0.000287151, 0.000290425, 0.000288309, 0.000285975, 0.000285873, 0.000286577, 0.000294647, 0.000285868, 0.00060306, 0.000285867, 0.000317755
0.546819, 0, 0.000947012, 0.000471255, 1.41421, -0.000947012, 0.000471255, 0.00047127, 0.000471286, 0.000471339, 0.000473342, 0.000478666, 0.000474256, 0.000471431, 0.000471264, 0.000472221, 0.000482726, 0.000471256, 0.000869911, 0.000471255, 0.000523107
0.554691, 0, 0.00138783, 0.000764205, 1.41421, -0.00138783, 0.000764205, 0.000764228, 0.000764254, 0.000764338, 0.000767544, 0.000776061, 0.000767881, 0.000764485, 0.000764219, 0.000765514, 0.000779126, 0.000764206, 0.00126927, 0.000764205, 0.00084716
0.562563, 0, 0.00204613, 0.00121937, 1.41421, -0.00204613, 0.00121937, 0.00121941, 0.00121945, 0.00121958, 0.00122463, 0.00123804, 0.00122386, 0.00121981, 0.00121939, 0.00122114, 0.0012387, 0.00121937, 0.00186521, 0.00121937, 0.00134998
0.570435, 0, 0.00302259, 0.00191489, 1.41421, -0.00302259, 0.00191489, 0.00191494, 0.00191501, 0.00191521, 0.00192304, 0.00194382, 0.00192036, 0.00191557, 0.00191492, 0.00191726, 0.00193984, 0.00191489, 0.00274905, 0.00191489, 0.00211733
0.578307, 0, 0.00445812, 0.00296035, 1.41421, -0.00445812, 0.00296035, 0.00296043, 0.00296053, 0.00296084, 0.00297278, 0.0030045, 0.00296701, 0.00296139, 0.0029604, 0.00296352, 0.00299246, 0.00296035, 0.00404877, 0.00296035, 0.0032693
0.58618, 0, 0.00654602, 0.00450647, 1.41421, -0.00654602, 0.00450647, 0.0045066, 0.00450675, 0.00450722, 0.00452516, 0.00457283, 0.00451455, 0.00450804, 0.00450655, 0.0045107, 0.00454767, 0.00450648, 0.00594029, 0.00450647, 0.00497083
0.594052, 0, 0.00954744, 0.00675673, 1.41421, -0.00954744, 0.00675673, 0.00675692, 0.00675714, 0.00675784, 0.0067844, 0.00685499, 0.00676652, 0.00675906, 0.00675685, 0.00676235, 0.00680948, 0.00675674, 0.00866164, 0.00675673, 0.00744429
0.601924, 0, 0.0138083, 0.00998038, 1.41421, -0.0138083, 0.00998038, 0.00998066, 0.00998099, 0.009982, 0.0100208, 0.0101237, 0.00999222, 0.00998378, 0.00998055, 0.00998783, 0.0100478, 0.00998039, 0.0125287, 0.00998038, 0.0109835
0.609796, 0, 0.0197786, 0.0145269, 1.41421, -0.0197786, 0.0145269, 0.0145273, 0.0145277, 0.0145292, 0.0145849, 0.014733, 0.0145412, 0.0145318, 0.0145271, 0.0145367, 0.0146128, 0.0145269, 0.0179531, 0.0145269, 0.0159695
0.617668, 0, 0.0280332, 0.0208409, 1.41421, -0.0280332, 0.0208409, 0.0208415, 0.0208422, 0.0208442, 0.0209232, 0.0211331, 0.0208582, 0.0208479, 0.0208413, 0.0208539, 0.0209503, 0.020841, 0.0254617, 0.0208409, 0.0228861
0.62554, 0, 0.0392931, 0.0294772, 1.41421, -0.0392931, 0.0294772, 0.029478, 0.0294789, 0.0294818, 0.0295922, 0.0298857, 0.0294979, 0.0294869, 0.0294777, 0.0294941, 0.0296161, 0.0294772, 0.0357166, 0.0294772, 0.0323364
0.633412, 0, 0.0544462, 0.0411134, 1.41421, -0.0544462, 0.0411134, 0.0411145, 0.0411158, 0.0411197, 0.041272, 0.0416765, 0.0411382, 0.0411267, 0.0411141, 0.0411355, 0.0412894, 0.0411134, 0.0495349, 0.0411134, 0.0450561
0.641284, 1, 0.0745656, 0.0565604, 1.73205, 0.925434, 0.0565604, 0.0565618, 0.0565636, 0.056569, 0.0567761, 0.0573264, 0.0565901, 0.0565785, 0.0565613, 0.0565891, 0.0567829, 0.0565604, 0.0679063, 0.0565604, 0.0619244
0.649156, 0, 0.100925, 0.0767674, 1.41421, -0.100925, 0.0767674, 0.0767694, 0.0767717, 0.0767789, 0.0770569, 0.0777956, 0.076803, 0.0767917, 0.0767686, 0.0768047, 0.0770479, 0.0767675, 0.0920081, 0.0767674, 0.0839695
0.657028, 0, 0.135008, 0.102821, 1.41421, -0.135008, 0.102821, 0.102823, 0.102826, 0.102836, 0.103204, 0.104183, 0.102863, 0.102853, 0.102822, 0.102869, 0.103173, 0.102821, 0.123216, 0.102821, 0.112366
0.664901, 0, 0.17851, 0.135934, 1.41421, -0.17851, 0.135934, 0.135937, 0.135941, 0.135954, 0.136436, 0.137716, 0.135984, 0.135976, 0.135936, 0.135996, 0.136375, 0.135934, 0.163106, 0.135934, 0.148426
0.672773, 0, 0.233338, 0.177429, 1.41421, -0.233338, 0.177429, 0.177433, 0.177438, 0.177455, 0.178077, 0.179731, 0.177488, 0.177483, 0.177432, 0.177509, 0.177977, 0.177429, 0.213457, 0.177429, 0.193574
0.680645, 0, 0.301591, 0.228703, 1.41421, -0.301591, 0.228703, 0.228709, 0.228716, 0.228736, 0.22953, 0.23164, 0.228774, 0.228773, 0.228707, 0.228805, 0.229382, 0.228704, 0.276234, 0.228703, 0.24932
0.688517, 1, 0.385543, 0.291193, 1.73205, 0.614457, 0.291193, 0.2912, 0.291209, 0.291235, 0.292236, 0.294896, 0.291276, 0.291281, 0.291198, 0.291323, 0.292028, 0.291193, 0.353576, 0.291193, 0.31721
0.696389, 0, 0.487612, 0.366316, 1.41421, -0.487612, 0.366316, 0.366325, 0.366336, 0.366368, 0.367616, 0.37093, 0.366413, 0.366425, 0.366322, 0.366481, 0.367336, 0.366317, 0.447768, 0.366316, 0.398771
0.704261, 0, 0.610325, 0.455413, 1.41421, -0.610325, 0.455413, 0.455424, 0.455437, 0.455477, 0.457013, 0.461096, 0.455525, 0.455547, 0.45542, 0.45562, 0.456649, 0.455413, 0.56121, 0.455413, 0.495447
0.712133, 0.969114, 0.75628, 0.559677, 1.72311, 0.212834, 0.559677, 0.559691, 0.559706, 0.559755, 0.561626, 0.566598, 0.559807, 0.55984, 0.559686, 0.559938, 0.561164, 0.559678, 0.696386, 0.559677, 0.60853
0.720005, 0.997576, 0.928101, 0.680086, 1.73135, 0.0694752, 0.680086, 0.680102, 0.680121, 0.680179, 0.682433, 0.688423, 0.680235, 0.680282, 0.680096, 0.680412, 0.681859, 0.680086, 0.855822, 0.680086, 0.739077
0.727877, 1.96189, 1.1284, 0.817326, 1.99045, 0.833489, 0.817326, 0.817346, 0.817368, 0.817438, 0.820125, 0.827263, 0.817498, 0.81756, 0.81734, 0.817733, 0.819422, 0.817327, 1.04205, 0.817326, 0.887847
0.735749, 1.03329, 1.35974, 0.971735, 1.74164, -0.326444, 0.971735, 0.971758, 0.971784, 0.971867, 0.975035, 0.983454, 0.97193, 0.97201, 0.971751, 0.97224, 0.974188, 0.971736, 1.25758, 0.971735, 1.05523
0.743622, 0.997592, 1.62459, 1.14324, 1.73136, -0.626997, 1.14324, 1.14326, 1.14329, 1.14339, 1.14709, 1.15692, 1.14346, 1.14356, 1.14326, 1.14386, 1.14608, 1.14324, 1.50483, 1.14324, 1.24119
0.751494, 0.997583, 1.9253, 1.33131, 1.73135, -0.927722, 1.33131, 1.33134, 1.33138, 1.33149, 1.33576, 1.34713, 1.33156, 1.33168, 1.33133, 1.33208, 1.33458, 1.33131, 1.78614, 1.33131, 1.44526
0.759366, 1.95225, 2.26409, 1.53496, 1.98803, -0.311842, 1.53496, 1.535, 1.53504, 1.53517, 1.54006, 1.55307, 1.53524, 1.53538, 1.53499, 1.53591, 1.53868, 1.53496, 2.10369, 1.53496, 1.66645
0.767238, 1.04294, 2.64296, 1.75273, 1.7444, -1.60002, 1.75273, 1.75277, 1.75281, 1.75296, 1.75851, 1.77327, 1.75303, 1.75321, 1.75276, 1.75389, 1.75691, 1.75273, 2.45947, 1.75273, 1.90337
0.77511, 0.997592, 3.0637, 1.9827, 1.73136, -2.06611, 1.9827, 1.98274, 1.98279, 1.98296, 1.9892, 2.0058, 1.98303, 1.98323, 1.98274, 1.98411, 1.98735, 1.9827, 2.85525, 1.9827, 2.15418
