   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_530.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0109118, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00303835, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00483506, 0, 3.85732e-14, 0, 1.41421, -3.85732e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.26962e-17, 0, 0, 1.28364e-16, 0, 1.89567e-15, 0, 3.64565e-14, 0, 0, 0
0.0127085, 0, 5.9614e-14, 0, 1.41421, -5.9614e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43025e-16, 0, 0, 2.01792e-16, 0, 3.01908e-15, 0, 5.62501e-14, 0, 0, 0
0.0205819, 0, 9.17298e-14, 0, 1.41421, -9.17298e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19699e-16, 0, 0, 3.1588e-16, 0, 4.78915e-15, 0, 8.64051e-14, 0, 0, 0
0.0284553, 0, 1.40536e-13, 0, 1.41421, -1.40536e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35991e-16, 0, 0, 4.92401e-16, 0, 7.56713e-15, 0, 1.32141e-13, 0, 0, 0
0.0363287, 0, 2.14386e-13, 0, 1.41421, -2.14386e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.11589e-16, 0, 0, 7.64391e-16, 0, 1.19098e-14, 0, 2.012e-13, 0, 0, 0
0.0442021, 0, 3.25645e-13, 0, 1.41421, -3.25645e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.75567e-16, 0, 0, 1.18177e-15, 0, 1.86721e-14, 0, 3.05016e-13, 0, 0, 0
0.0520756, 0, 4.92551e-13, 0, 1.41421, -4.92551e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17067e-15, 0, 0, 1.81965e-15, 0, 2.91634e-14, 0, 4.60397e-13, 0, 0, 0
0.059949, 0, 7.41864e-13, 0, 1.41421, -7.41864e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75944e-15, 0, 0, 2.79068e-15, 0, 4.53766e-14, 0, 6.91938e-13, 0, 0, 0
0.0678224, 0, 1.1127e-12, 0, 1.41421, -1.1127e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63299e-15, 0, 0, 4.26304e-15, 0, 7.03375e-14, 0, 1.03546e-12, 0, 0, 0
0.0756958, 0, 1.66195e-12, 0, 1.41421, -1.66195e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.92346e-15, 0, 0, 6.48697e-15, 0, 1.08622e-13, 0, 1.54292e-12, 0, 0, 0
0.0835692, 0, 2.47209e-12, 0, 1.41421, -2.47209e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.8216e-15, 0, 0, 9.83389e-15, 0, 1.67125e-13, 0, 2.28931e-12, 0, 0, 0
0.0914427, 0, 3.66202e-12, 0, 1.41421, -3.66202e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.60153e-15, 0, 0, 1.48522e-14, 0, 2.56194e-13, 0, 3.38237e-12, 0, 0, 0
0.0993161, 0, 5.40255e-12, 0, 1.41421, -5.40255e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26554e-14, 0, 0, 2.23496e-14, 0, 3.91304e-13, 0, 4.97624e-12, 0, 0, 0
0.107189, 0, 7.938e-12, 0, 1.41421, -7.938e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85418e-14, 0, 0, 3.35121e-14, 0, 5.95521e-13, 0, 7.29043e-12, 0, 0, 0
0.115063, 0, 1.16163e-11, 0, 1.41421, -1.16163e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70527e-14, 0, 0, 5.00758e-14, 0, 9.03092e-13, 0, 1.06361e-11, 0, 0, 0
0.122936, 0, 1.69309e-11, 0, 1.41421, -1.69309e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.93059e-14, 0, 0, 7.45754e-14, 0, 1.3647e-12, 0, 1.54523e-11, 0, 0, 0
0.13081, 0, 2.45786e-11, 0, 1.41421, -2.45786e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.68725e-14, 0, 0, 1.10702e-13, 0, 2.05511e-12, 0, 2.2356e-11, 0, 0, 0
0.138683, 0, 3.55397e-11, 0, 1.41421, -3.55397e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.19499e-14, 0, 0, 1.63819e-13, 0, 3.0842e-12, 0, 3.22097e-11, 0, 0, 0
0.146557, 0, 5.11868e-11, 0, 1.41421, -5.11868e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17599e-13, 0, 0, 2.41706e-13, 0, 4.61299e-12, 0, 4.62145e-11, 0, 0, 0
0.15443, 0, 7.34354e-11, 0, 1.41421, -7.34354e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.68064e-13, 0, 0, 3.55624e-13, 0, 6.87671e-12, 0, 6.6035e-11, 0, 0, 0
0.162303, 0, 1.04947e-10, 0, 1.41421, -1.04947e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39203e-13, 0, 0, 5.21857e-13, 0, 1.02179e-11, 0, 9.39677e-11, 0, 0, 0
0.170177, 0, 1.49404e-10, 0, 1.41421, -1.49404e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3907e-13, 0, 0, 7.63926e-13, 0, 1.5134e-11, 0, 1.33167e-10, 0, 0, 0
0.17805, 0, 2.11885e-10, 0, 1.41421, -2.11885e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.78684e-13, 0, 0, 1.11578e-12, 0, 2.23452e-11, 0, 1.87946e-10, 0, 0, 0
0.185924, 0, 2.99366e-10, 0, 1.41421, -2.99366e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.73057e-13, 0, 0, 1.62641e-12, 0, 3.28917e-11, 0, 2.64175e-10, 0, 0, 0
0.193797, 0, 4.2139e-10, 0, 1.41421, -4.2139e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.42555e-13, 0, 0, 2.36649e-12, 0, 4.82718e-11, 0, 3.6981e-10, 0, 0, 0
0.20167, 0, 5.90971e-10, 0, 1.41421, -5.90971e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31468e-12, 0, 0, 3.438e-12, 0, 7.0638e-11, 0, 5.15581e-10, 0, 0, 0
0.209544, 0, 8.25792e-10, 3.36312e-44, 1.41421, -8.25792e-10, 0, 3.36312e-44, 3.36312e-44, 3.36312e-44, 3.36312e-44, 3.36312e-44, 3.36312e-44, 3.36312e-44, 3.36312e-44, 3.36312e-44, 3.36312e-44, 3.36312e-44, 1.82644e-12, 3.36312e-44, 3.36312e-44, 4.98821e-12, 3.36312e-44, 1.03076e-10, 3.36312e-44, 7.15901e-10, 3.36312e-44, 3.36312e-44, 3.36312e-44
0.217417, 0, 1.14979e-09, 6.3619e-43, 1.41421, -1.14979e-09, 0, 6.3619e-43, 6.3619e-43, 6.3619e-43, 6.3619e-43, 6.3619e-43, 6.3619e-43, 6.3619e-43, 6.3619e-43, 6.3619e-43, 6.3619e-43, 6.3619e-43, 2.52735e-12, 6.3619e-43, 6.3619e-43, 7.22986e-12, 6.3619e-43, 1.5e-10, 6.3619e-43, 9.90036e-10, 6.3619e-43, 6.3619e-43, 6.3619e-43
0.225291, 0, 1.59529e-09, 9.25698e-42, 1.41421, -1.59529e-09, 0, 9.25698e-42, 9.25698e-42, 9.25698e-42, 9.25698e-42, 9.25698e-42, 9.25698e-42, 9.25698e-42, 9.25698e-42, 9.25698e-42, 9.25698e-42, 9.25698e-42, 3.48349e-12, 9.25698e-42, 9.25698e-42, 1.04706e-11, 9.25698e-42, 2.17709e-10, 9.25698e-42, 1.36363e-09, 9.25698e-42, 9.25698e-42, 9.25698e-42
0.233164, 0, 2.20577e-09, 1.23328e-40, 1.41421, -2.20577e-09, 0, 1.23328e-40, 1.23328e-40, 1.23328e-40, 1.23328e-40, 1.23328e-40, 1.23328e-40, 1.23328e-40, 1.23328e-40, 1.23328e-40, 1.23328e-40, 1.23328e-40, 4.78258e-12, 1.23328e-40, 1.23328e-40, 1.51556e-11, 1.23328e-40, 3.15175e-10, 1.23328e-40, 1.87066e-09, 1.23328e-40, 1.23328e-40, 1.23328e-40
0.241038, 0, 3.03957e-09, 1.47496e-39, 1.41421, -3.03957e-09, 0, 1.47496e-39, 1.47496e-39, 1.47496e-39, 1.47496e-39, 1.47496e-39, 1.47496e-39, 1.47496e-39, 1.47496e-39, 1.47496e-39, 1.47496e-39, 1.47496e-39, 6.54063e-12, 1.47496e-39, 1.47496e-39, 2.193e-11, 1.47496e-39, 4.55155e-10, 1.47496e-39, 2.55595e-09, 1.47496e-39, 1.47496e-39, 1.47496e-39
0.248911, 0, 4.17474e-09, 1.5889e-38, 1.41421, -4.17474e-09, 0, 1.5889e-38, 1.5889e-38, 1.5889e-38, 1.5889e-38, 1.5889e-38, 1.5889e-38, 1.5889e-38, 1.5889e-38, 1.5889e-38, 1.5889e-38, 1.5889e-38, 8.91043e-12, 1.5889e-38, 1.5889e-38, 3.17289e-11, 1.5889e-38, 6.55751e-10, 1.5889e-38, 3.47835e-09, 1.5889e-38, 1.5889e-38, 1.5889e-38
0.256784, 0, 5.71543e-09, 1.54788e-37, 1.41421, -5.71543e-09, 0, 1.54788e-37, 1.54788e-37, 1.54788e-37, 1.54788e-37, 1.54788e-37, 1.54788e-37, 1.54788e-37, 1.54788e-37, 1.54788e-37, 1.54788e-37, 1.54788e-37, 1.20924e-11, 1.54788e-37, 1.54788e-37, 4.59095e-11, 1.54788e-37, 9.426e-10, 1.54788e-37, 4.71482e-09, 1.54788e-37, 1.54788e-37, 1.54788e-37
