   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_494.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.000987551, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00687466, 0, 8.68053e-23, 0, 1.41421, -8.68053e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53181e-23, 0, 7.14872e-23, 0, 0
0.0147369, 0, 2.17726e-22, 0, 1.41421, -2.17726e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.90897e-23, 0, 1.78637e-22, 0, 0
0.0225991, 0, 5.35051e-22, 0, 1.41421, -5.35051e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.76402e-23, 0, 4.37411e-22, 0, 0
0.0304613, 0, 1.29015e-21, 0, 1.41421, -1.29015e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3913e-22, 0, 1.05102e-21, 0, 0
0.0383235, 0, 3.05624e-21, 0, 1.41421, -3.05624e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.75021e-22, 0, 2.48122e-21, 0, 0
0.0461857, 0, 7.12033e-21, 0, 1.41421, -7.12033e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35924e-21, 0, 5.76109e-21, 0, 0
0.0540479, 0, 1.63297e-20, 0, 1.41421, -1.63297e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16167e-21, 0, 1.31681e-20, 0, 0
0.0619101, 0, 3.68955e-20, 0, 1.41421, -3.68955e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.24318e-21, 0, 2.96523e-20, 0, 0
0.0697723, 0, 8.2185e-20, 0, 1.41421, -8.2185e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6356e-20, 0, 6.5829e-20, 0, 0
0.0776346, 0, 1.80596e-19, 0, 1.41421, -1.80596e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64297e-20, 0, 1.44167e-19, 0, 0
0.0854968, 0, 3.91711e-19, 0, 1.41421, -3.91711e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.00816e-20, 0, 3.11629e-19, 0, 0
0.093359, 0.159561, 8.3903e-19, 0, 1.46954, 0.159561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73838e-19, 0, 6.65193e-19, 0, 0
0.101221, 0.840439, 1.77557e-18, 0, 1.68536, 0.840439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72822e-19, 0, 1.40275e-18, 0, 0
0.109083, 0, 3.71383e-18, 0, 1.41421, -3.71383e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.90305e-19, 0, 2.92353e-18, 0, 0
0.116946, 0, 7.68041e-18, 0, 1.41421, -7.68041e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65652e-18, 0, 6.02389e-18, 0, 0
0.124808, 0, 1.57096e-17, 0, 1.41421, -1.57096e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.43447e-18, 0, 1.22751e-17, 0, 0
0.13267, 0, 3.17901e-17, 0, 1.41421, -3.17901e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.04574e-18, 0, 2.47443e-17, 0, 0
0.140532, 0, 6.36616e-17, 0, 1.41421, -6.36616e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43062e-17, 0, 4.93554e-17, 0, 0
0.148394, 0, 1.26191e-16, 0, 1.41421, -1.26191e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87589e-17, 0, 9.7432e-17, 0, 0
0.156257, 0, 2.47651e-16, 0, 1.41421, -2.47651e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.72503e-17, 0, 1.904e-16, 0, 0
0.164119, 0, 4.81282e-16, 0, 1.41421, -4.81282e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12887e-16, 0, 3.68395e-16, 0, 0
0.171981, 0, 9.26379e-16, 0, 1.41421, -9.26379e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20525e-16, 0, 7.05853e-16, 0, 0
0.179843, 0, 1.76637e-15, 0, 1.41421, -1.76637e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.26889e-16, 0, 1.33948e-15, 0, 0
0.187706, 0, 3.33693e-15, 0, 1.41421, -3.33693e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.19018e-16, 0, 2.51791e-15, 0, 0
0.195568, 0, 6.24672e-15, 0, 1.41421, -6.24672e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55766e-15, 0, 4.68905e-15, 0, 0
0.20343, 0, 1.15892e-14, 0, 1.41421, -1.15892e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93714e-15, 0, 8.65209e-15, 0, 0
0.211292, 0, 2.13116e-14, 0, 1.41421, -2.13116e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.49195e-15, 0, 1.58197e-14, 0, 0
0.219154, 0, 3.88499e-14, 0, 1.41421, -3.88499e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01845e-14, 0, 2.86654e-14, 0, 0
0.227017, 0, 7.02146e-14, 0, 1.41421, -7.02146e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87342e-14, 0, 5.14804e-14, 0, 0
0.234879, 0, 1.25828e-13, 0, 1.41421, -1.25828e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41877e-14, 0, 9.16408e-14, 0, 0
0.242741, 0, 2.23612e-13, 0, 1.41421, -2.23612e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.19029e-14, 0, 1.61709e-13, 0, 0
0.250603, 0, 3.94114e-13, 0, 1.41421, -3.94114e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1123e-13, 0, 2.82885e-13, 0, 0
0.258465, 0, 6.9009e-13, 0, 1.41421, -6.9009e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98916e-13, 0, 4.91174e-13, 0, 0
0.266328, 0, 1.19657e-12, 0, 1.41421, -1.19657e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.52085e-13, 0, 8.44484e-13, 0, 0
0.27419, 0, 2.05846e-12, 0, 1.41421, -2.05846e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.18753e-13, 0, 1.43971e-12, 0, 0
0.282052, 0, 3.51377e-12, 0, 1.41421, -3.51377e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07982e-12, 0, 2.43395e-12, 0, 0
0.289914, 0, 5.95226e-12, 0, 1.41421, -5.95226e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87168e-12, 0, 4.08058e-12, 0, 0
0.297776, 0, 1.00076e-11, 0, 1.41421, -1.00076e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.22285e-12, 0, 6.78472e-12, 0, 0
0.305639, 0, 1.67023e-11, 0, 1.41421, -1.67023e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.51404e-12, 0, 1.11882e-11, 0, 0
0.313501, 0, 2.76754e-11, 5.60519e-44, 1.41421, -2.76754e-11, 5.60519e-44, 0, 5.60519e-44, 5.60519e-44, 5.60519e-44, 5.60519e-44, 5.60519e-44, 5.60519e-44, 5.60519e-44, 5.60519e-44, 5.60519e-44, 5.60519e-44, 5.60519e-44, 9.37615e-12, 5.60519e-44, 1.82993e-11, 5.60519e-44, 5.60519e-44
0.321363, 0, 4.55365e-11, 1.05097e-42, 1.41421, -4.55365e-11, 1.05097e-42, 0, 1.05097e-42, 1.05097e-42, 1.05097e-42, 1.05097e-42, 1.05097e-42, 1.05097e-42, 1.05097e-42, 1.05097e-42, 1.05097e-42, 1.05097e-42, 1.05097e-42, 1.58495e-11, 1.05097e-42, 2.9687e-11, 1.05097e-42, 1.05097e-42
0.329225, 0, 7.4415e-11, 1.54423e-41, 1.41421, -7.4415e-11, 1.54423e-41, 0, 1.54423e-41, 1.54423e-41, 1.54423e-41, 1.54423e-41, 1.54423e-41, 1.54423e-41, 1.54423e-41, 1.54423e-41, 1.54423e-41, 1.54423e-41, 1.54423e-41, 2.66419e-11, 1.54423e-41, 4.77731e-11, 1.54423e-41, 1.54423e-41
0.337088, 0, 1.20808e-10, 2.06574e-40, 1.41421, -1.20808e-10, 2.06574e-40, 0, 2.06574e-40, 2.06574e-40, 2.06574e-40, 2.06574e-40, 2.06574e-40, 2.06574e-40, 2.06574e-40, 2.06574e-40, 2.06574e-40, 2.06574e-40, 2.06574e-40, 4.45466e-11, 2.06574e-40, 7.62611e-11, 2.06574e-40, 2.06574e-40
0.34495, 0, 1.94882e-10, 2.48609e-39, 1.41421, -1.94882e-10, 2.48609e-39, 0, 2.48609e-39, 2.48609e-39, 2.48609e-39, 2.48609e-39, 2.48609e-39, 2.48609e-39, 2.48609e-39, 2.48609e-39, 2.48609e-39, 2.48609e-39, 2.48609e-39, 7.41158e-11, 2.48609e-39, 1.20767e-10, 2.48609e-39, 2.48609e-39
0.352812, 0, 3.12479e-10, 2.70284e-38, 1.41421, -3.12479e-10, 2.70284e-38, 0, 2.70284e-38, 2.70284e-38, 2.70284e-38, 2.70284e-38, 2.70284e-38, 2.70284e-38, 2.70284e-38, 2.70284e-38, 2.70284e-38, 2.70284e-38, 2.70284e-38, 1.22749e-10, 2.70284e-38, 1.8973e-10, 2.70284e-38, 2.70284e-38
0.360674, 0, 4.98172e-10, 2.6613e-37, 1.41421, -4.98172e-10, 2.6613e-37, 0, 2.6613e-37, 2.6613e-37, 2.6613e-37, 2.6613e-37, 2.6613e-37, 2.6613e-37, 2.6613e-37, 2.6613e-37, 2.6613e-37, 2.6613e-37, 2.6613e-37, 2.02446e-10, 2.6613e-37, 2.95725e-10, 2.6613e-37, 2.6613e-37
0.368536, 0, 7.89966e-10, 2.38874e-36, 1.41421, -7.89966e-10, 2.38874e-36, 0, 2.38874e-36, 2.38874e-36, 2.38874e-36, 2.38874e-36, 2.38874e-36, 2.38874e-36, 2.38874e-36, 2.38874e-36, 2.38874e-36, 2.38874e-36, 2.38874e-36, 3.32638e-10, 2.38874e-36, 4.57328e-10, 2.38874e-36, 2.38874e-36
0.376399, 0, 1.24649e-09, 1.96429e-35, 1.41421, -1.24649e-09, 1.96429e-35, 0, 1.96429e-35, 1.96429e-35, 1.96429e-35, 1.96429e-35, 1.96429e-35, 1.96429e-35, 1.96429e-35, 1.96429e-35, 1.96429e-35, 1.96429e-35, 1.96429e-35, 5.44749e-10, 1.96429e-35, 7.01739e-10, 1.96429e-35, 1.96429e-35
0.384261, 0, 1.95802e-09, 1.48599e-34, 1.41421, -1.95802e-09, 1.48599e-34, 0, 1.48599e-34, 1.48599e-34, 1.48599e-34, 1.48599e-34, 1.48599e-34, 1.48599e-34, 1.48599e-34, 1.48599e-34, 1.48599e-34, 1.48599e-34, 1.48599e-34, 8.89565e-10, 1.48599e-34, 1.06845e-09, 1.48599e-34, 1.48599e-34
