   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_614.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.156292, 0, 1.10972e-12, 0, 1.41421, -1.10972e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.50112e-16, 0, 0, 9.09936e-16, 0, 4.62748e-16, 0, 1.10739e-12, 0, 0, 0
0.164165, 0, 1.73757e-12, 0, 1.41421, -1.73757e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48767e-15, 0, 0, 1.45771e-15, 0, 7.50217e-16, 0, 1.73387e-12, 0, 0, 0
0.172039, 0, 2.70545e-12, 0, 1.41421, -2.70545e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31636e-15, 0, 0, 2.32377e-15, 0, 1.21061e-15, 0, 2.69959e-12, 0, 0, 0
0.179912, 0, 4.18902e-12, 0, 1.41421, -4.18902e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58666e-15, 0, 0, 3.68647e-15, 0, 1.94459e-15, 0, 4.17981e-12, 0, 0, 0
0.187786, 0, 6.45024e-12, 0, 1.41421, -6.45024e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.52292e-15, 0, 0, 5.82075e-15, 0, 3.10947e-15, 0, 6.43579e-12, 0, 0, 0
0.195659, 0, 9.87731e-12, 0, 1.41421, -9.87731e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.45772e-15, 0, 0, 9.14865e-15, 0, 4.95009e-15, 0, 9.85475e-12, 0, 0, 0
0.203533, 0, 1.50422e-11, 0, 1.41421, -1.50422e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28812e-14, 0, 0, 1.43157e-14, 0, 7.84597e-15, 0, 1.50071e-11, 0, 0, 0
0.211406, 0, 2.27826e-11, 0, 1.41421, -2.27826e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95115e-14, 0, 0, 2.23057e-14, 0, 1.23829e-14, 0, 2.27284e-11, 0, 0, 0
0.21928, 0, 3.43182e-11, 0, 1.41421, -3.43182e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93945e-14, 0, 0, 3.46139e-14, 0, 1.94618e-14, 0, 3.42347e-11, 0, 0, 0
0.227153, 0, 5.14144e-11, 0, 1.41421, -5.14144e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40449e-14, 0, 0, 5.3507e-14, 0, 3.04631e-14, 0, 5.12864e-11, 0, 0, 0
0.235027, 0, 7.66112e-11, 0, 1.41421, -7.66112e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.56433e-14, 0, 0, 8.24124e-14, 0, 4.74944e-14, 0, 7.64157e-11, 0, 0, 0
0.2429, 0, 1.13542e-10, 0, 1.41421, -1.13542e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.73116e-14, 0, 0, 1.26505e-13, 0, 7.37633e-14, 0, 1.13245e-10, 0, 0, 0
0.250774, 0, 1.67375e-10, 0, 1.41421, -1.67375e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43493e-13, 0, 0, 1.93588e-13, 0, 1.14136e-13, 0, 1.66924e-10, 0, 0, 0
0.258647, 0, 2.45413e-10, 4.90454e-44, 1.41421, -2.45413e-10, 0, 4.90454e-44, 4.90454e-44, 4.90454e-44, 4.90454e-44, 4.90454e-44, 4.90454e-44, 4.90454e-44, 4.90454e-44, 4.90454e-44, 4.90454e-44, 4.90454e-44, 4.90454e-44, 2.10476e-13, 4.90454e-44, 4.90454e-44, 2.95412e-13, 4.90454e-44, 1.75974e-13, 4.90454e-44, 2.44731e-10, 4.90454e-44, 4.90454e-44, 4.90454e-44
0.266521, 0, 3.57923e-10, 8.78614e-43, 1.41421, -3.57923e-10, 0, 8.78614e-43, 8.78614e-43, 8.78614e-43, 8.78614e-43, 8.78614e-43, 8.78614e-43, 8.78614e-43, 8.78614e-43, 8.78614e-43, 8.78614e-43, 8.78614e-43, 8.78614e-43, 3.07109e-13, 8.78614e-43, 8.78614e-43, 4.49675e-13, 8.78614e-43, 2.70382e-13, 8.78614e-43, 3.56896e-10, 8.78614e-43, 8.78614e-43, 8.78614e-43
0.274394, 0, 5.1925e-10, 1.31232e-41, 1.41421, -5.1925e-10, 0, 1.31232e-41, 1.31232e-41, 1.31232e-41, 1.31232e-41, 1.31232e-41, 1.31232e-41, 1.31232e-41, 1.31232e-41, 1.31232e-41, 1.31232e-41, 1.31232e-41, 1.31232e-41, 4.45776e-13, 1.31232e-41, 1.31232e-41, 6.83017e-13, 1.31232e-41, 4.14074e-13, 1.31232e-41, 5.17707e-10, 1.31232e-41, 1.31232e-41, 1.31232e-41
0.282268, 0, 7.49322e-10, 1.72922e-40, 1.41421, -7.49322e-10, 0, 1.72922e-40, 1.72922e-40, 1.72922e-40, 1.72922e-40, 1.72922e-40, 1.72922e-40, 1.72922e-40, 1.72922e-40, 1.72922e-40, 1.72922e-40, 1.72922e-40, 1.72922e-40, 6.43714e-13, 1.72922e-40, 1.72922e-40, 1.03556e-12, 1.72922e-40, 6.32143e-13, 1.72922e-40, 7.47011e-10, 1.72922e-40, 1.72922e-40, 1.72922e-40
0.290141, 0, 1.07566e-09, 2.03749e-39, 1.41421, -1.07566e-09, 0, 2.03749e-39, 2.03749e-39, 2.03749e-39, 2.03749e-39, 2.03749e-39, 2.03749e-39, 2.03749e-39, 2.03749e-39, 2.03749e-39, 2.03749e-39, 2.03749e-39, 2.03749e-39, 9.24777e-13, 2.03749e-39, 2.03749e-39, 1.56776e-12, 2.03749e-39, 9.62186e-13, 2.03749e-39, 1.07221e-09, 2.03749e-39, 2.03749e-39, 2.03749e-39
0.298015, 0, 1.53606e-09, 2.16337e-38, 1.41421, -1.53606e-09, 0, 2.16337e-38, 2.16337e-38, 2.16337e-38, 2.16337e-38, 2.16337e-38, 2.16337e-38, 2.16337e-38, 2.16337e-38, 2.16337e-38, 2.16337e-38, 2.16337e-38, 2.16337e-38, 1.32181e-12, 2.16337e-38, 2.16337e-38, 2.37078e-12, 2.16337e-38, 1.46042e-12, 2.16337e-38, 1.53091e-09, 2.16337e-38, 2.16337e-38, 2.16337e-38
0.305888, 0, 2.18212e-09, 2.08004e-37, 1.41421, -2.18212e-09, 0, 2.08004e-37, 2.08004e-37, 2.08004e-37, 2.08004e-37, 2.08004e-37, 2.08004e-37, 2.08004e-37, 2.08004e-37, 2.08004e-37, 2.08004e-37, 2.08004e-37, 2.08004e-37, 1.87977e-12, 2.08004e-37, 2.08004e-37, 3.5822e-12, 2.08004e-37, 2.21075e-12, 2.08004e-37, 2.17445e-09, 2.08004e-37, 2.08004e-37, 2.08004e-37
0.313762, 0, 3.08388e-09, 1.8211e-36, 1.41421, -3.08388e-09, 0, 1.8211e-36, 1.8211e-36, 1.8211e-36, 1.8211e-36, 1.8211e-36, 1.8211e-36, 1.8211e-36, 1.8211e-36, 1.8211e-36, 1.8211e-36, 1.8211e-36, 1.8211e-36, 2.65993e-12, 1.8211e-36, 1.8211e-36, 5.40984e-12, 1.8211e-36, 3.33817e-12, 1.8211e-36, 3.07247e-09, 1.8211e-36, 1.8211e-36, 1.8211e-36
0.321635, 0, 4.33589e-09, 1.45915e-35, 1.41421, -4.33589e-09, 0, 1.45915e-35, 1.45915e-35, 1.45915e-35, 1.45915e-35, 1.45915e-35, 1.45915e-35, 1.45915e-35, 1.45915e-35, 1.45915e-35, 1.45915e-35, 1.45915e-35, 1.45915e-35, 3.74531e-12, 1.45915e-35, 1.45915e-35, 8.16785e-12, 1.45915e-35, 5.02866e-12, 1.45915e-35, 4.31895e-09, 1.45915e-35, 1.45915e-35, 1.45915e-35
0.329509, 0, 6.06504e-09, 1.07527e-34, 1.41421, -6.06504e-09, 0, 1.07527e-34, 1.07527e-34, 1.07527e-34, 1.07527e-34, 1.07527e-34, 1.07527e-34, 1.07527e-34, 1.07527e-34, 1.07527e-34, 1.07527e-34, 1.07527e-34, 1.07527e-34, 5.24783e-12, 1.07527e-34, 1.07527e-34, 1.23313e-11, 1.07527e-34, 7.55826e-12, 1.07527e-34, 6.0399e-09, 1.07527e-34, 1.07527e-34, 1.07527e-34
0.337383, 0, 8.44072e-09, 7.30971e-34, 1.41421, -8.44072e-09, 0, 7.30971e-34, 7.30971e-34, 7.30971e-34, 7.30971e-34, 7.30971e-34, 7.30971e-34, 7.30971e-34, 7.30971e-34, 7.30971e-34, 7.30971e-34, 7.30971e-34, 7.30971e-34, 7.31769e-12, 7.30971e-34, 7.30971e-34, 1.86188e-11, 7.30971e-34, 1.13363e-11, 7.30971e-34, 8.40344e-09, 7.30971e-34, 7.30971e-34, 7.30971e-34
0.345256, 0, 1.16877e-08, 4.80784e-33, 1.41421, -1.16877e-08, 0, 4.80784e-33, 4.80784e-33, 4.80784e-33, 4.80784e-33, 4.80784e-33, 4.80784e-33, 4.80784e-33, 4.80784e-33, 4.80784e-33, 4.80784e-33, 4.80784e-33, 4.80784e-33, 1.01554e-11, 4.80784e-33, 4.80784e-33, 2.81173e-11, 4.80784e-33, 1.69681e-11, 4.80784e-33, 1.16324e-08, 4.80784e-33, 4.80784e-33, 4.80784e-33
0.35313, 0, 1.61027e-08, 3.06223e-32, 1.41421, -1.61027e-08, 0, 3.06223e-32, 3.06223e-32, 3.06223e-32, 3.06223e-32, 3.06223e-32, 3.06223e-32, 3.06223e-32, 3.06223e-32, 3.06223e-32, 3.06223e-32, 3.06223e-32, 3.06223e-32, 1.40275e-11, 3.06223e-32, 3.06223e-32, 4.247e-11, 3.06223e-32, 2.53479e-11, 3.06223e-32, 1.60208e-08, 3.06223e-32, 3.06223e-32, 3.06223e-32
0.361003, 0, 2.20752e-08, 1.79433e-31, 1.41421, -2.20752e-08, 0, 1.79433e-31, 1.79433e-31, 1.79433e-31, 1.79433e-31, 1.79433e-31, 1.79433e-31, 1.79433e-31, 1.79433e-31, 1.79433e-31, 1.79433e-31, 1.79433e-31, 1.79433e-31, 1.92865e-11, 1.79433e-31, 1.79433e-31, 6.41575e-11, 1.79433e-31, 3.77927e-11, 1.79433e-31, 2.1954e-08, 1.79433e-31, 1.79433e-31, 1.79433e-31
0.368877, 0, 3.0114e-08, 9.94979e-31, 1.41421, -3.0114e-08, 0, 9.94979e-31, 9.94979e-31, 9.94979e-31, 9.94979e-31, 9.94979e-31, 9.94979e-31, 9.94979e-31, 9.94979e-31, 9.94979e-31, 9.94979e-31, 9.94979e-31, 9.94979e-31, 2.63966e-11, 9.94979e-31, 9.94979e-31, 9.69199e-11, 9.94979e-31, 5.62383e-11, 9.94979e-31, 2.99344e-08, 9.94979e-31, 9.94979e-31, 9.94979e-31
0.37675, 0, 4.08795e-08, 5.18227e-30, 1.41421, -4.08795e-08, 0, 5.18227e-30, 5.18227e-30, 5.18227e-30, 5.18227e-30, 5.18227e-30, 5.18227e-30, 5.18227e-30, 5.18227e-30, 5.18227e-30, 5.18227e-30, 5.18227e-30, 5.18227e-30, 3.59665e-11, 5.18227e-30, 5.18227e-30, 1.46384e-10, 5.18227e-30, 8.35218e-11, 5.18227e-30, 4.06137e-08, 5.18227e-30, 5.18227e-30, 5.18227e-30
0.384624, 0, 5.52254e-08, 2.5354e-29, 1.41421, -5.52254e-08, 0, 2.5354e-29, 2.5354e-29, 2.5354e-29, 2.5354e-29, 2.5354e-29, 2.5354e-29, 2.5354e-29, 2.5354e-29, 2.5354e-29, 2.5354e-29, 2.5354e-29, 2.5354e-29, 4.87911e-11, 2.5354e-29, 2.5354e-29, 2.20994e-10, 2.5354e-29, 1.23788e-10, 2.5354e-29, 5.48319e-08, 2.5354e-29, 2.5354e-29, 2.5354e-29
0.392497, 0, 7.42489e-08, 1.17378e-28, 1.41421, -7.42489e-08, 0, 1.17378e-28, 1.17378e-28, 1.17378e-28, 1.17378e-28, 1.17378e-28, 1.17378e-28, 1.17378e-28, 1.17378e-28, 1.17378e-28, 1.17378e-28, 1.17378e-28, 1.17378e-28, 6.59036e-11, 1.17378e-28, 1.17378e-28, 3.33379e-10, 1.17378e-28, 1.83074e-10, 1.17378e-28, 7.36666e-08, 1.17378e-28, 1.17378e-28, 1.17378e-28
0.400371, 0, 9.93531e-08, 5.15998e-28, 1.41421, -9.93531e-08, 0, 5.15998e-28, 5.15998e-28, 5.15998e-28, 5.15998e-28, 5.15998e-28, 5.15998e-28, 5.15998e-28, 5.15998e-28, 5.15998e-28, 5.15998e-28, 5.15998e-28, 5.15998e-28, 8.86422e-11, 5.15998e-28, 5.15998e-28, 5.02367e-10, 5.15998e-28, 2.70133e-10, 5.15998e-28, 9.8492e-08, 5.15998e-28, 5.15998e-28, 5.15998e-28
0.408244, 0, 1.32324e-07, 2.15368e-27, 1.41421, -1.32324e-07, 0, 2.15368e-27, 2.15368e-27, 2.15368e-27, 2.15368e-27, 2.15368e-27, 2.15368e-27, 2.15368e-27, 2.15368e-27, 2.15368e-27, 2.15368e-27, 2.15368e-27, 2.15368e-27, 1.18733e-10, 2.15368e-27, 2.15368e-27, 7.55913e-10, 2.15368e-27, 3.97612e-10, 2.15368e-27, 1.31052e-07, 2.15368e-27, 2.15368e-27, 2.15368e-27
0.416118, 0, 1.75424e-07, 1.57626e-26, 1.41421, -1.75424e-07, 0, 1.57626e-26, 1.57626e-26, 1.57626e-26, 1.57626e-26, 1.57626e-26, 1.57626e-26, 1.57626e-26, 1.57626e-26, 3.34722e-13, 1.57626e-26, 1.57626e-26, 1.57626e-26, 1.58394e-10, 1.57626e-26, 1.57626e-26, 1.13586e-09, 1.57626e-26, 5.83789e-10, 1.57626e-26, 1.73546e-07, 1.57626e-26, 1.57626e-26, 1.57626e-26
0.423991, 0, 2.31502e-07, 5.70538e-26, 1.41421, -2.31502e-07, 0, 5.70538e-26, 5.70538e-26, 5.70538e-26, 5.70538e-26, 5.70538e-26, 5.70538e-26, 5.70538e-26, 5.70538e-26, 1.03965e-12, 5.70538e-26, 5.70538e-26, 5.70538e-26, 2.10461e-10, 5.70538e-26, 5.70538e-26, 1.7021e-09, 5.70538e-26, 8.54494e-10, 5.70538e-26, 2.28734e-07, 5.70538e-26, 5.70538e-26, 5.70538e-26
0.431865, 0, 3.04135e-07, 1.98376e-25, 1.41421, -3.04135e-07, 0, 1.98376e-25, 1.98376e-25, 1.98376e-25, 1.98376e-25, 1.98376e-25, 1.98376e-25, 1.98376e-25, 1.98376e-25, 2.49243e-12, 1.98376e-25, 1.98376e-25, 1.98376e-25, 2.7855e-10, 1.98376e-25, 1.98376e-25, 2.54402e-09, 1.98376e-25, 1.24682e-09, 1.98376e-25, 3.00063e-07, 1.98376e-25, 1.98376e-25, 1.98376e-25
0.439738, 0, 3.98781e-07, 6.69281e-25, 1.41421, -3.98781e-07, 0, 1.20341e-15, 7.6503e-13, 4.02651e-14, 5.95067e-11, 1.19241e-11, 1.49273e-10, 1.56642e-10, 5.57962e-12, 2.06158e-11, 2.73477e-11, 1.63906e-11, 4.66096e-10, 3.67263e-10, 1.81628e-11, 5.13775e-13, 3.79114e-09, 8.14035e-14, 1.81311e-09, 7.3726e-16, 3.91851e-07, 6.69281e-25, 6.69281e-25, 2.56795e-11
0.447612, 0, 5.21287e-07, 1.97271e-10, 1.41421, -5.21287e-07, 1.97271e-10, 1.97275e-10, 1.99638e-10, 1.97396e-10, 3.81364e-10, 2.3416e-10, 6.5907e-10, 6.81868e-10, 2.14532e-10, 2.55517e-10, 2.81875e-10, 2.47978e-10, 1.63921e-09, 6.79681e-10, 2.53461e-10, 1.9886e-10, 5.82863e-09, 1.98661e-10, 2.8243e-09, 1.97273e-10, 5.09585e-07, 1.97271e-10, 1.97271e-10, 2.76715e-10
0.455485, 0, 6.79657e-07, 6.06653e-10, 1.41421, -6.79657e-07, 6.06653e-10, 6.06661e-10, 6.12308e-10, 6.0695e-10, 1.04654e-09, 6.94799e-10, 1.71011e-09, 1.76459e-09, 6.47899e-10, 7.41577e-10, 8.08814e-10, 7.27816e-10, 4.05215e-09, 1.23796e-09, 7.40917e-10, 6.10451e-10, 8.94125e-09, 6.11233e-10, 4.39805e-09, 6.06658e-10, 6.59826e-07, 6.06653e-10, 6.06653e-10, 7.96482e-10
0.463359, 0, 8.84818e-07, 1.44232e-09, 1.41421, -8.84818e-07, 1.44232e-09, 1.44234e-09, 1.45461e-09, 1.44297e-09, 2.39808e-09, 1.63384e-09, 3.83985e-09, 3.95821e-09, 1.53194e-09, 1.7308e-09, 1.88156e-09, 1.70558e-09, 8.92846e-09, 2.26548e-09, 1.73404e-09, 1.45057e-09, 1.37296e-08, 1.45394e-09, 6.8913e-09, 1.44233e-09, 8.50894e-07, 1.44232e-09, 1.44232e-09, 1.85477e-09
0.471232, 0, 1.15174e-06, 3.12324e-09, 1.41421, -1.15174e-06, 3.12324e-09, 3.12328e-09, 3.14867e-09, 3.12458e-09, 5.10171e-09, 3.51969e-09, 8.08624e-09, 8.33126e-09, 3.30875e-09, 3.7137e-09, 4.03249e-09, 3.66819e-09, 1.86199e-08, 4.19269e-09, 3.72711e-09, 3.14032e-09, 2.11621e-08, 3.14962e-09, 1.09204e-08, 3.12326e-09, 1.09303e-06, 3.12324e-09, 3.12324e-09, 3.97703e-09
0.479106, 0, 1.50183e-06, 6.44981e-09, 1.41421, -1.50183e-06, 6.44981e-09, 6.44989e-09, 6.50087e-09, 6.45249e-09, 1.04221e-08, 7.24579e-09, 1.64144e-08, 1.69063e-08, 6.82227e-09, 7.62519e-09, 8.27538e-09, 7.54394e-09, 3.75636e-08, 7.8343e-09, 7.66225e-09, 6.4841e-09, 3.28159e-08, 6.50616e-09, 1.75614e-08, 6.44985e-09, 1.39913e-06, 6.44981e-09, 6.44981e-09, 8.16402e-09
0.486979, 0, 1.96696e-06, 1.29263e-08, 1.41421, -1.96696e-06, 1.29263e-08, 1.29265e-08, 1.30265e-08, 1.29316e-08, 2.07219e-08, 1.44884e-08, 3.24815e-08, 3.3447e-08, 1.36573e-08, 1.55149e-08, 1.6509e-08, 1.50735e-08, 7.39863e-08, 1.47123e-08, 1.53057e-08, 1.29936e-08, 5.12857e-08, 1.30421e-08, 2.86825e-08, 1.29264e-08, 1.78549e-06, 1.29263e-08, 1.29263e-08, 1.62904e-08
0.494853, 0, 2.59611e-06, 2.53307e-08, 1.41421, -2.59611e-06, 2.53307e-08, 2.5331e-08, 2.55236e-08, 2.53408e-08, 4.03379e-08, 2.83379e-08, 6.29764e-08, 6.4835e-08, 2.67378e-08, 3.15321e-08, 3.22276e-08, 2.94643e-08, 1.42877e-07, 2.76266e-08, 2.99112e-08, 2.54603e-08, 8.08711e-08, 2.55618e-08, 4.75577e-08, 2.53309e-08, 2.27308e-06, 2.53307e-08, 2.53307e-08, 3.18069e-08
0.502726, 0, 3.46703e-06, 4.87034e-08, 1.41421, -3.46703e-06, 4.87034e-08, 4.8704e-08, 4.90684e-08, 4.87226e-08, 7.70933e-08, 5.43922e-08, 1.19919e-07, 1.23435e-07, 5.13654e-08, 6.41799e-08, 6.17506e-08, 5.65231e-08, 2.71071e-07, 5.16446e-08, 5.73686e-08, 4.89485e-08, 1.28724e-07, 4.91544e-08, 7.98974e-08, 4.87038e-08, 2.88948e-06, 4.87034e-08, 4.87034e-08, 6.09548e-08
0.5106, 0, 4.70096e-06, 9.20269e-08, 1.41421, -4.70096e-06, 9.20269e-08, 9.2028e-08, 9.2706e-08, 9.20626e-08, 1.44848e-07, 1.02611e-07, 2.24529e-07, 2.3107e-07, 9.69797e-08, 1.25667e-07, 1.16302e-07, 1.06576e-07, 5.05757e-07, 9.57817e-08, 1.08149e-07, 9.24829e-08, 2.06793e-07, 9.289e-08, 1.35576e-07, 9.20275e-08, 3.67184e-06, 9.20269e-08, 9.20269e-08, 1.14821e-07
0.518474, 0, 6.49491e-06, 1.71035e-07, 1.41421, -6.49491e-06, 1.71035e-07, 1.71037e-07, 1.72278e-07, 1.711e-07, 2.67739e-07, 1.90413e-07, 4.13617e-07, 4.25593e-07, 1.80102e-07, 2.39541e-07, 2.15477e-07, 1.97671e-07, 9.28485e-07, 1.75812e-07, 2.00551e-07, 1.7187e-07, 3.3474e-07, 1.72658e-07, 2.3151e-07, 1.71036e-07, 4.67161e-06, 1.71035e-07, 1.71035e-07, 2.12766e-07
0.526347, 0, 9.16807e-06, 3.1279e-07, 1.41421, -9.16807e-06, 3.1279e-07, 3.12794e-07, 3.1503e-07, 3.12908e-07, 4.87045e-07, 3.47708e-07, 7.4991e-07, 7.7149e-07, 3.29129e-07, 4.47516e-07, 3.92873e-07, 3.60787e-07, 1.67767e-06, 3.18847e-07, 3.65977e-07, 3.14295e-07, 5.45102e-07, 3.15792e-07, 3.96323e-07, 3.12792e-07, 5.9619e-06, 3.1279e-07, 3.1279e-07, 3.87988e-07
0.534221, 0, 1.32327e-05, 5.63029e-07, 1.41421, -1.32327e-05, 5.63029e-07, 5.63035e-07, 5.67003e-07, 5.63238e-07, 8.72132e-07, 6.24968e-07, 1.33842e-06, 1.3767e-06, 5.92012e-07, 8.18616e-07, 7.05084e-07, 6.48169e-07, 2.98413e-06, 5.70682e-07, 6.57374e-07, 5.65697e-07, 8.91007e-07, 5.68493e-07, 6.77798e-07, 5.63032e-07, 7.64922e-06, 5.63029e-07, 5.63029e-07, 6.96419e-07
